,Sunset Tara,Body Slam,Fried Giblet,Intruder,Zinger Giblet,Shes Magical
08-01-2023 16:25:37.865658,"(21.0, 36.0, 34.25)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.745454545454546)","(6.0, 11.5, 9.520000000000001)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.998235294117647)"
08-01-2023 16:25:38.840848,"(21.0, 36.0, 32.75)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.745454545454546)","(6.0, 11.5, 9.520000000000001)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9932558139534884)"
08-01-2023 16:25:39.778740,"(21.0, 36.0, 33.83333333333333)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.745454545454546)","(6.0, 11.5, 9.520000000000001)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9932558139534884)"
08-01-2023 16:25:40.725135,"(21.0, 36.0, 33.83333333333333)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.745454545454546)","(6.0, 11.5, 9.520000000000001)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9388636363636362)"
08-01-2023 16:25:41.699723,"(21.0, 36.0, 33.83333333333333)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 13.233333333333334)","(6.0, 11.5, 9.520000000000001)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9388636363636362)"
08-01-2023 16:25:42.786564,"(21.0, 36.0, 33.83333333333333)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 13.233333333333334)","(6.0, 11.0, 9.6)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9388636363636362)"
08-01-2023 16:25:43.819592,"(21.0, 36.0, 34.285714285714285)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 13.233333333333334)","(6.0, 11.0, 9.6)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9388636363636362)"
08-01-2023 16:25:44.775625,"(21.0, 36.0, 34.285714285714285)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 12.8)","(6.0, 11.0, 9.6)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9388636363636362)"
08-01-2023 16:25:45.809523,"(21.0, 36.0, 34.285714285714285)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 12.8)","(6.0, 11.0, 9.68)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9388636363636362)"
08-01-2023 16:25:46.799666,"(21.0, 36.0, 34.166666666666664)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 12.8)","(6.0, 11.0, 9.68)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.9388636363636362)"
08-01-2023 16:25:47.754726,"(21.0, 36.0, 31.0)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 11.56)","(6.0, 11.0, 9.68)","(8.0, 18.5, 14.0)","(1.8, 2.04, 2.0125)"
08-01-2023 16:25:48.653283,"(21.0, 36.0, 34.888888888888886)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 11.56)","(6.0, 11.0, 9.68)","(8.0, 18.5, 14.0)","(1.8, 2.04, 2.0125)"
08-01-2023 16:25:49.806650,"(21.0, 36.0, 35.0)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 11.56)","(6.0, 11.0, 9.68)","(8.0, 18.5, 14.0)","(1.8, 2.04, 2.0125)"
08-01-2023 16:25:50.820214,"(21.0, 36.0, 35.0)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 12.485714285714286)","(6.0, 11.0, 9.68)","(8.0, 18.5, 14.0)","(1.8, 2.04, 2.0125)"
08-01-2023 16:25:51.845792,"(21.0, 36.0, 35.0)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 12.485714285714286)","(6.0, 11.0, 9.68)","(8.0, 18.5, 14.0)","(1.8, 2.04, 1.9516666666666667)"
08-01-2023 16:25:52.952040,"(21.0, 36.0, 35.0)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 12.485714285714286)","(6.0, 11.0, 9.68)","(8.0, 18.5, 14.0)","(1.8, 2.06, 1.9516666666666667)"
08-01-2023 16:25:53.883410,"(21.0, 36.0, 35.0)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.5, 12.485714285714286)","(6.0, 11.0, 9.68)","(8.0, 18.5, 14.333333333333334)","(1.8, 2.06, 1.7975)"
08-01-2023 16:25:54.930350,"(21.0, 48.0, 28.90909090909091)","(3.9, 5.1, 4.730769230769231)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.23076923076923)","(8.0, 18.5, 15.166666666666666)","(1.8, 2.06, 1.81)"
08-01-2023 16:25:55.981681,"(21.0, 46.0, 29.375)","(3.9, 5.1, 4.7444444444444445)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.23076923076923)","(8.0, 18.5, 16.0)","(1.8, 1.84, 1.8383783783783785)"
08-01-2023 16:25:56.862436,"(21.0, 46.0, 28.266666666666666)","(3.9, 5.1, 4.7444444444444445)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.23076923076923)","(8.0, 18.5, 16.0)","(1.8, 1.84, 1.8383783783783785)"
08-01-2023 16:25:57.902736,"(21.0, 46.0, 28.266666666666666)","(3.9, 5.1, 4.633333333333334)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.23076923076923)","(8.0, 18.5, 16.0)","(1.8, 1.84, 1.8354545454545454)"
08-01-2023 16:25:58.971992,"(21.0, 46.0, 28.266666666666666)","(3.9, 5.1, 4.788888888888889)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.23076923076923)","(8.0, 18.5, 16.0)","(1.8, 1.84, 1.8389795918367349)"
08-01-2023 16:25:59.937804,"(21.0, 46.0, 28.266666666666666)","(3.9, 5.1, 4.788888888888889)","(7.5, 15.0, 14.2)","(6.0, 11.0, 10.285714285714285)","(8.0, 18.5, 15.5)","(1.8, 1.84, 1.8389795918367349)"
08-01-2023 16:26:01.025925,"(21.0, 46.0, 33.4)","(3.9, 5.1, 4.768421052631579)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.058823529411764)","(8.0, 18.5, 14.75)","(1.8, 1.84, 2.057058823529412)"
08-01-2023 16:26:02.038477,"(21.0, 46.0, 33.4)","(3.9, 5.1, 4.768421052631579)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.058823529411764)","(8.0, 18.5, 14.75)","(1.8, 2.06, 2.057058823529412)"
08-01-2023 16:26:02.962085,"(21.0, 46.0, 33.4)","(3.9, 5.1, 4.621052631578947)","(7.5, 15.0, 14.133333333333333)","(6.0, 11.0, 10.058823529411764)","(8.0, 18.0, 15.333333333333334)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:04.046527,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.833333333333334)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 18.5, 15.166666666666666)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:05.071396,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.833333333333334)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 18.5, 15.166666666666666)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:06.053512,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.833333333333334)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 18.5, 15.166666666666666)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:07.066780,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.833333333333334)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 18.5, 16.75)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:07.958124,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.833333333333334)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:09.109017,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.550000000000001)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:10.178289,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.666666666666667)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:11.098890,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.666666666666667)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:12.142236,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.666666666666667)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.0541176470588236)"
08-01-2023 16:26:13.142770,"(21.0, 46.0, 33.4)","(3.9, 4.9, 4.666666666666667)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 1.9933333333333334)"
08-01-2023 16:26:14.132366,"(21.0, 46.0, 33.4)","(3.9, 5.1, 4.32)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:15.207211,"(21.0, 46.0, 33.4)","(3.9, 5.1, 4.3125)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:16.186735,"(21.0, 46.0, 33.4)","(3.9, 5.1, 4.3125)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:17.212804,"(21.0, 46.0, 33.4)","(3.9, 5.1, 4.3125)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:18.186578,"(21.0, 42.0, 30.0)","(3.9, 5.0, 4.6571428571428575)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:19.174730,"(21.0, 42.0, 30.181818181818183)","(3.9, 5.0, 4.6571428571428575)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.75)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:20.185555,"(21.0, 42.0, 30.625)","(3.9, 5.0, 4.6571428571428575)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 15.357142857142858)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:21.133878,"(21.0, 42.0, 30.625)","(3.9, 5.0, 4.6571428571428575)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 20.0, 16.5)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:22.164462,"(21.0, 42.0, 30.625)","(3.9, 5.0, 4.6571428571428575)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.0, 19.5, 16.5)","(1.8, 2.06, 2.048235294117647)"
08-01-2023 16:26:23.223216,"(21.0, 42.0, 30.625)","(3.9, 5.0, 4.6571428571428575)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.5, 19.5, 16.5)","(1.75, 2.06, 2.048235294117647)"
08-01-2023 16:26:24.142149,"(21.0, 42.0, 30.625)","(4.0, 5.0, 4.6571428571428575)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.5, 19.5, 16.5)","(1.75, 2.06, 2.048235294117647)"
08-01-2023 16:26:25.189691,"(21.0, 42.0, 30.625)","(4.0, 5.0, 4.733333333333333)","(7.5, 15.0, 12.0)","(6.0, 11.0, 10.058823529411764)","(8.5, 19.5, 16.5)","(1.75, 2.08, 1.983076923076923)"
08-01-2023 16:26:26.236946,"(21.0, 42.0, 30.625)","(4.0, 5.1, 4.32)","(7.5, 15.0, 12.75)","(6.0, 11.0, 10.058823529411764)","(8.5, 19.5, 16.5)","(1.75, 2.08, 1.983076923076923)"
08-01-2023 16:26:27.140582,"(21.0, 42.0, 30.625)","(4.0, 5.1, 4.32)","(7.5, 15.0, 12.75)","(6.0, 11.0, 10.058823529411764)","(8.5, 19.5, 16.5)","(1.75, 2.08, 1.983076923076923)"
08-01-2023 16:26:28.221921,"(21.0, 42.0, 30.625)","(4.0, 5.1, 4.32)","(7.5, 15.0, 13.875)","(6.0, 11.0, 10.058823529411764)","(8.5, 21.0, 16.0)","(1.75, 2.02, 2.016981132075472)"
08-01-2023 16:26:29.204058,"(21.0, 42.0, 30.625)","(4.0, 5.1, 4.32)","(7.5, 15.0, 13.875)","(6.0, 11.0, 10.058823529411764)","(8.5, 21.0, 16.0)","(1.75, 2.02, 2.0175757575757576)"
08-01-2023 16:26:30.206679,"(21.0, 42.0, 30.625)","(4.0, 5.1, 4.32)","(7.5, 15.0, 13.875)","(6.0, 11.0, 10.285714285714285)","(8.5, 21.0, 16.0)","(1.75, 2.06, 1.9933333333333334)"
08-01-2023 16:26:31.236844,"(21.0, 42.0, 30.625)","(4.0, 5.1, 4.32)","(7.5, 15.0, 13.875)","(6.0, 11.0, 10.285714285714285)","(8.5, 21.0, 15.0)","(1.75, 2.06, 1.988030303030303)"
08-01-2023 16:26:32.207163,"(21.0, 42.0, 30.625)","(4.0, 5.1, 4.264285714285714)","(7.5, 15.0, 13.875)","(6.0, 11.0, 10.285714285714285)","(8.5, 21.0, 14.25)","(1.75, 2.06, 2.015593220338983)"
08-01-2023 16:26:33.263897,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.269230769230769)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.04, 2.015593220338983)"
08-01-2023 16:26:34.296414,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.269230769230769)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.04, 2.015593220338983)"
08-01-2023 16:26:35.237901,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.269230769230769)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.04, 2.015593220338983)"
08-01-2023 16:26:36.230218,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.269230769230769)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.04, 2.015593220338983)"
08-01-2023 16:26:37.254283,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.269230769230769)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.04, 1.9997777777777779)"
08-01-2023 16:26:38.320867,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.65)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.02, 2.0022727272727274)"
08-01-2023 16:26:39.525967,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.65)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.02, 2.0022727272727274)"
08-01-2023 16:26:40.607750,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.65)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.02, 2.0022727272727274)"
08-01-2023 16:26:41.705343,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.65)","(7.5, 15.5, 14.5)","(6.0, 11.0, 9.5)","(8.5, 21.0, 14.25)","(1.75, 2.02, 1.9832075471698114)"
08-01-2023 16:26:42.825004,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 14.7)","(6.0, 11.0, 10.0)","(8.5, 21.0, 14.583333333333334)","(1.75, 2.02, 1.9832075471698114)"
08-01-2023 16:26:43.927673,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 14.7)","(6.0, 11.0, 10.0)","(8.5, 20.0, 14.583333333333334)","(1.75, 2.02, 1.9832075471698114)"
08-01-2023 16:26:45.127151,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 14.7)","(6.0, 11.0, 10.0)","(8.5, 20.0, 14.583333333333334)","(1.75, 2.02, 1.9832075471698114)"
08-01-2023 16:26:46.174040,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 14.7)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.357142857142858)","(1.75, 2.02, 1.9075)"
08-01-2023 16:26:47.284616,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.9905357142857143)"
08-01-2023 16:26:48.285473,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.9905357142857143)"
08-01-2023 16:26:49.231559,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.9905357142857143)"
08-01-2023 16:26:50.277890,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.9905357142857143)"
08-01-2023 16:26:51.316766,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:52.341216,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:53.396517,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:54.307550,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.662162162162162)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:55.267458,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.473913043478261)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:56.372658,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.566666666666666)","(7.5, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(8.5, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:57.408052,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.566666666666666)","(8.0, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:58.466342,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.566666666666666)","(8.0, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:26:59.549922,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.566666666666666)","(8.0, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:27:00.477561,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.566666666666666)","(8.0, 15.5, 13.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 15.125)","(1.75, 2.02, 1.999375)"
08-01-2023 16:27:01.495567,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.566666666666666)","(8.0, 15.5, 14.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.583333333333334)","(1.75, 2.02, 1.999375)"
08-01-2023 16:27:02.512439,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.566666666666666)","(8.0, 15.5, 14.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 2.02, 1.9802702702702701)"
08-01-2023 16:27:03.548656,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.642857142857142)","(8.0, 15.5, 14.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:04.648914,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.642857142857142)","(8.0, 15.5, 14.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:05.731127,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.642857142857142)","(8.0, 15.5, 14.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:06.745586,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.642857142857142)","(8.0, 15.5, 14.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:07.749778,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.642857142857142)","(8.0, 15.5, 14.166666666666666)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:08.712693,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:09.641579,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:10.733080,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:11.791725,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9802702702702701)"
08-01-2023 16:27:12.832796,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:13.866893,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:14.940005,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:15.895239,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 13.75)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.090909090909092)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:16.966527,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.333333333333334)","(6.0, 11.0, 10.0)","(9.0, 20.0, 14.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:18.051572,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.333333333333334)","(6.0, 11.0, 10.0)","(9.0, 20.0, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:19.183783,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:20.263680,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:21.305167,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:22.309235,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:23.315592,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:24.357137,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:25.306302,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:26.492552,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
08-01-2023 16:27:27.628646,"(21.0, 42.0, 34.46153846153846)","(4.0, 5.1, 4.730769230769231)","(8.0, 15.5, 14.5)","(6.0, 11.0, 10.0)","(9.0, 19.5, 17.5)","(1.75, 1.99, 1.9798591549295774)"
