,The Ringmaster,Jogalong Blue,Stilton,Zacharooni,Laker,Im Freyja,Booker Bay,Major Gnp Nz,Manic Mia,Barrys Brother
15-12-2022 14:16:27.975909,"(41.0, 60.0, 54.44444444444444)","(5.0, 7.0, 6.660869565217391)","(21.0, 55.0, 46.07142857142857)","(8.0, 10.5, 10.28125)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 100.83333333333333)","(5.5, 9.2, 8.690909090909091)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:29.112812,"(41.0, 60.0, 54.44444444444444)","(5.0, 7.0, 6.660869565217391)","(21.0, 55.0, 46.07142857142857)","(8.0, 10.5, 10.28125)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 100.83333333333333)","(5.5, 9.2, 8.690909090909091)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:30.251581,"(41.0, 60.0, 54.44444444444444)","(5.0, 7.0, 6.657142857142857)","(21.0, 55.0, 46.07142857142857)","(8.0, 10.5, 10.28125)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 101.66666666666667)","(5.5, 9.2, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:31.422175,"(41.0, 50.0, 46.57142857142857)","(5.0, 6.6, 6.421428571428572)","(21.0, 55.0, 46.07142857142857)","(8.0, 10.5, 10.28125)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 80.0)","(5.5, 9.2, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 144.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:32.724257,"(41.0, 48.0, 47.333333333333336)","(5.0, 6.6, 6.421428571428572)","(21.0, 50.0, 41.0)","(8.0, 10.5, 10.303125)","(101.0, 960.0, 748.5714285714286)","(31.0, 100.0, 90.71428571428572)","(5.5, 9.2, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 144.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:33.981160,"(41.0, 50.0, 46.57142857142857)","(5.0, 6.6, 6.336842105263158)","(21.0, 48.0, 40.0)","(8.0, 10.5, 10.303125)","(101.0, 960.0, 748.5714285714286)","(31.0, 95.0, 90.71428571428572)","(5.5, 9.2, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 144.0)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:35.267545,"(41.0, 50.0, 46.57142857142857)","(5.0, 6.6, 6.3619047619047615)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.37037037037037)","(101.0, 960.0, 775.0)","(31.0, 95.0, 82.5)","(5.5, 9.2, 8.84)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:36.755102,"(41.0, 50.0, 46.57142857142857)","(5.0, 6.6, 6.367441860465116)","(21.0, 48.0, 35.75)","(8.0, 10.5, 10.37037037037037)","(101.0, 960.0, 802.8571428571429)","(31.0, 95.0, 82.5)","(5.5, 9.2, 8.975)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:38.013386,"(41.0, 50.0, 46.57142857142857)","(5.0, 6.6, 6.367441860465116)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.37037037037037)","(101.0, 900.0, 802.8571428571429)","(31.0, 95.0, 82.5)","(5.5, 9.2, 8.975)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:39.217669,"(41.0, 50.0, 46.57142857142857)","(5.0, 6.6, 6.3872340425531915)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.37037037037037)","(101.0, 900.0, 802.8571428571429)","(31.0, 95.0, 82.5)","(5.5, 9.2, 8.975)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:40.515669,"(41.0, 50.0, 46.57142857142857)","(4.8, 6.6, 6.3872340425531915)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.275)","(101.0, 900.0, 802.8571428571429)","(41.0, 95.0, 82.5)","(6.0, 9.2, 9.600000000000001)","(1.6, 99999, 99990)","(71.0, 180.0, 150.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:41.987834,"(41.0, 60.0, 50.25)","(4.8, 6.6, 6.51)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.354166666666666)","(101.0, 900.0, 802.8571428571429)","(41.0, 95.0, 82.5)","(6.0, 9.8, 9.68)","(1.6, 99999, 99990)","(71.0, 180.0, 144.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:43.333490,"(41.0, 60.0, 50.25)","(4.8, 6.6, 6.51)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.354166666666666)","(101.0, 900.0, 802.8571428571429)","(41.0, 95.0, 82.5)","(6.0, 9.8, 9.68)","(1.6, 99999, 99990)","(71.0, 180.0, 134.28571428571428)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:44.735939,"(41.0, 60.0, 48.3)","(4.8, 6.6, 6.51)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.354166666666666)","(101.0, 900.0, 802.8571428571429)","(41.0, 95.0, 82.5)","(6.0, 9.8, 9.68)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:46.045707,"(41.0, 60.0, 43.2)","(4.8, 6.6, 6.51)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.354166666666666)","(101.0, 900.0, 802.8571428571429)","(41.0, 95.0, 86.66666666666667)","(6.0, 9.8, 9.866666666666667)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:47.228660,"(41.0, 60.0, 43.2)","(4.8, 6.6, 6.51)","(21.0, 48.0, 39.833333333333336)","(8.0, 10.5, 10.354166666666666)","(101.0, 900.0, 802.8571428571429)","(41.0, 95.0, 77.14285714285714)","(6.0, 10.0, 9.672727272727274)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:48.387435,"(41.0, 55.0, 44.166666666666664)","(4.8, 6.6, 6.536842105263157)","(21.0, 48.0, 39.833333333333336)","(8.0, 11.0, 10.275)","(101.0, 900.0, 802.8571428571429)","(41.0, 100.0, 85.0)","(6.0, 10.0, 9.672727272727274)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:49.611718,"(41.0, 48.0, 45.0)","(4.8, 6.6, 6.533333333333333)","(21.0, 48.0, 39.833333333333336)","(8.0, 11.0, 10.247058823529413)","(101.0, 890.0, 722.5)","(41.0, 100.0, 85.0)","(6.0, 10.0, 9.672727272727274)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:50.806565,"(41.0, 48.0, 43.0)","(4.8, 6.6, 6.533333333333333)","(21.0, 48.0, 39.833333333333336)","(8.0, 11.0, 10.247058823529413)","(101.0, 890.0, 666.6666666666667)","(41.0, 100.0, 85.0)","(6.0, 10.0, 9.64)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:52.037400,"(41.0, 48.0, 43.5)","(4.8, 6.6, 6.5249999999999995)","(21.0, 48.0, 39.833333333333336)","(8.0, 11.0, 10.247058823529413)","(101.0, 890.0, 666.6666666666667)","(41.0, 100.0, 78.57142857142857)","(6.0, 10.0, 9.64)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:53.276801,"(41.0, 48.0, 43.5)","(4.8, 6.6, 6.5249999999999995)","(21.0, 48.0, 30.88888888888889)","(8.0, 11.0, 9.933333333333334)","(101.0, 890.0, 630.0)","(41.0, 100.0, 56.111111111111114)","(6.0, 10.0, 8.62127659574468)","(1.6, 99999, 99990)","(71.0, 170.0, 140.0)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:54.578251,"(41.0, 42.0, 40.24)","(4.8, 6.8, 6.452173913043478)","(21.0, 48.0, 34.0)","(8.0, 11.0, 9.638297872340425)","(101.0, 890.0, 673.3333333333333)","(41.0, 65.0, 56.111111111111114)","(6.0, 8.8, 8.608888888888888)","(1.6, 99999, 99990)","(71.0, 170.0, 427.5)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:55.868842,"(41.0, 42.0, 40.24)","(4.8, 6.8, 6.620224719101124)","(21.0, 46.0, 34.0)","(8.0, 10.5, 9.733333333333334)","(101.0, 890.0, 673.3333333333333)","(41.0, 65.0, 56.111111111111114)","(6.0, 8.8, 8.608888888888888)","(1.6, 99999, 99990)","(71.0, 470.0, 427.5)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:57.214761,"(41.0, 42.0, 40.24)","(4.8, 6.8, 6.656880733944954)","(21.0, 46.0, 37.0)","(8.0, 9.8, 9.80655737704918)","(101.0, 890.0, 728.0)","(41.0, 65.0, 56.111111111111114)","(6.0, 8.8, 8.513333333333334)","(1.6, 99999, 99990)","(71.0, 470.0, 427.5)","(71.0, 100.0, 91.75)"
15-12-2022 14:16:58.533114,"(41.0, 42.0, 40.26086956521739)","(4.8, 6.8, 6.505660377358491)","(21.0, 38.0, 33.5)","(8.0, 10.5, 10.010416666666666)","(101.0, 850.0, 697.5)","(41.0, 65.0, 56.111111111111114)","(6.0, 8.8, 8.586666666666666)","(1.6, 99999, 99990)","(71.0, 470.0, 427.5)","(71.0, 100.0, 92.14285714285714)"
15-12-2022 14:16:59.995919,"(41.0, 42.0, 40.18181818181818)","(4.8, 6.8, 6.6499999999999995)","(21.0, 38.0, 33.0)","(8.0, 10.5, 9.885964912280702)","(101.0, 850.0, 697.5)","(41.0, 65.0, 55.88235294117647)","(6.0, 8.6, 8.592592592592592)","(1.6, 99999, 99990)","(71.0, 470.0, 427.5)","(71.0, 100.0, 135.0)"
15-12-2022 14:17:01.273637,"(41.0, 42.0, 40.18181818181818)","(4.8, 6.8, 6.6499999999999995)","(21.0, 38.0, 36.0)","(8.0, 10.5, 9.828358208955224)","(101.0, 850.0, 697.5)","(41.0, 70.0, 55.88235294117647)","(6.0, 8.6, 8.585714285714285)","(1.6, 99999, 99990)","(71.0, 470.0, 328.3333333333333)","(71.0, 140.0, 136.33333333333331)"
15-12-2022 14:17:02.631931,"(31.0, 42.0, 40.2)","(4.6, 6.8, 6.699999999999999)","(21.0, 44.0, 36.5)","(8.0, 10.5, 9.828358208955224)","(101.0, 850.0, 702.5)","(31.0, 70.0, 54.0)","(5.5, 8.6, 8.546478873239437)","(1.6, 99999, 99990)","(81.0, 470.0, 328.3333333333333)","(61.0, 140.0, 130.0)"
15-12-2022 14:17:03.917585,"(31.0, 42.0, 40.2)","(4.6, 6.8, 6.772602739726027)","(21.0, 44.0, 36.5)","(8.0, 10.5, 9.828358208955224)","(101.0, 850.0, 702.5)","(31.0, 70.0, 54.21052631578947)","(5.5, 8.8, 8.546478873239437)","(1.6, 99999, 99990)","(81.0, 470.0, 385.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:05.289291,"(31.0, 42.0, 40.2)","(4.8, 6.8, 6.780769230769231)","(21.0, 44.0, 39.5)","(8.0, 10.5, 9.828358208955224)","(101.0, 850.0, 702.5)","(31.0, 70.0, 54.21052631578947)","(5.5, 8.8, 8.546478873239437)","(1.6, 99999, 99990)","(81.0, 470.0, 402.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:06.572366,"(31.0, 42.0, 40.2)","(4.8, 6.8, 6.793814432989691)","(21.0, 38.0, 37.0)","(8.0, 10.5, 9.859574468085107)","(101.0, 850.0, 755.0)","(31.0, 70.0, 54.21052631578947)","(5.5, 8.8, 8.56)","(1.6, 99999, 99990)","(81.0, 470.0, 402.0)","(61.0, 140.0, 145.0)"
15-12-2022 14:17:07.854798,"(31.0, 42.0, 40.21052631578947)","(4.8, 7.0, 6.622641509433962)","(21.0, 48.0, 37.0)","(8.0, 10.5, 9.850909090909092)","(101.0, 920.0, 650.0)","(31.0, 70.0, 54.21052631578947)","(5.5, 8.8, 8.542465753424658)","(1.6, 99999, 99990)","(81.0, 470.0, 350.0)","(61.0, 170.0, 145.0)"
15-12-2022 14:17:09.100211,"(31.0, 42.0, 40.3)","(4.8, 7.0, 6.622641509433962)","(21.0, 48.0, 37.0)","(8.0, 10.5, 9.894915254237288)","(101.0, 910.0, 650.0)","(31.0, 70.0, 54.21052631578947)","(5.5, 8.8, 8.542465753424658)","(1.6, 99999, 99990)","(81.0, 460.0, 394.0)","(61.0, 170.0, 145.0)"
15-12-2022 14:17:10.426759,"(31.0, 42.0, 40.3)","(4.8, 7.0, 6.833333333333333)","(21.0, 48.0, 37.0)","(8.0, 10.5, 9.933333333333334)","(101.0, 910.0, 650.0)","(31.0, 70.0, 54.21052631578947)","(5.5, 8.8, 8.542465753424658)","(1.6, 99999, 99990)","(81.0, 460.0, 394.0)","(61.0, 170.0, 157.5)"
15-12-2022 14:17:11.639306,"(31.0, 42.0, 40.3)","(4.8, 7.0, 6.833333333333333)","(21.0, 48.0, 37.0)","(8.0, 10.5, 9.935483870967742)","(101.0, 910.0, 690.0)","(31.0, 70.0, 54.21052631578947)","(5.5, 8.8, 8.22857142857143)","(1.6, 99999, 99990)","(81.0, 460.0, 394.0)","(61.0, 170.0, 157.5)"
15-12-2022 14:17:12.843967,"(31.0, 42.0, 40.3)","(4.8, 7.0, 6.833333333333333)","(21.0, 48.0, 37.0)","(8.0, 10.5, 9.935483870967742)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.06530612244898)","(1.6, 99999, 99990)","(81.0, 460.0, 394.0)","(61.0, 170.0, 132.5)"
15-12-2022 14:17:14.125709,"(31.0, 42.0, 40.3)","(4.8, 7.0, 6.863013698630136)","(21.0, 48.0, 40.0)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.248979591836735)","(1.6, 99999, 99990)","(81.0, 460.0, 394.0)","(61.0, 140.0, 133.57142857142856)"
15-12-2022 14:17:15.393462,"(31.0, 42.0, 40.69230769230769)","(4.8, 7.0, 6.874193548387097)","(21.0, 48.0, 40.0)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.248979591836735)","(1.6, 99999, 99990)","(81.0, 460.0, 430.0)","(61.0, 140.0, 133.57142857142856)"
15-12-2022 14:17:16.604381,"(31.0, 42.0, 40.69230769230769)","(4.8, 7.0, 6.881818181818182)","(21.0, 48.0, 40.0)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.248979591836735)","(1.6, 99999, 99990)","(81.0, 460.0, 430.0)","(61.0, 140.0, 133.57142857142856)"
15-12-2022 14:17:17.852867,"(31.0, 42.0, 40.827586206896555)","(4.8, 7.0, 6.872131147540983)","(21.0, 48.0, 38.66666666666667)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.248979591836735)","(1.6, 99999, 99990)","(81.0, 460.0, 430.0)","(61.0, 140.0, 135.55555555555554)"
15-12-2022 14:17:19.100269,"(31.0, 42.0, 40.827586206896555)","(4.8, 7.0, 6.872131147540983)","(21.0, 48.0, 40.36363636363636)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.248979591836735)","(1.6, 99999, 99990)","(81.0, 460.0, 382.5)","(61.0, 140.0, 135.55555555555554)"
15-12-2022 14:17:20.362685,"(31.0, 42.0, 40.827586206896555)","(4.8, 7.0, 6.872131147540983)","(21.0, 48.0, 40.36363636363636)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.248979591836735)","(1.6, 99999, 99990)","(81.0, 460.0, 382.5)","(61.0, 140.0, 135.55555555555554)"
15-12-2022 14:17:21.696288,"(31.0, 42.0, 40.827586206896555)","(4.8, 6.8, 6.697959183673469)","(21.0, 48.0, 39.55555555555556)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.408695652173913)","(1.6, 99999, 99990)","(81.0, 460.0, 330.0)","(61.0, 140.0, 135.55555555555554)"
15-12-2022 14:17:22.995203,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.825)","(21.0, 48.0, 33.6)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.417021276595746)","(1.6, 99999, 99990)","(81.0, 460.0, 330.0)","(61.0, 140.0, 136.0)"
15-12-2022 14:17:24.262897,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.844444444444444)","(21.0, 48.0, 33.6)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.416326530612245)","(1.6, 99999, 99990)","(81.0, 460.0, 402.0)","(61.0, 140.0, 136.0)"
15-12-2022 14:17:25.674985,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.844444444444444)","(21.0, 48.0, 34.0)","(8.0, 10.5, 10.01388888888889)","(101.0, 910.0, 690.0)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.416326530612245)","(1.6, 99999, 99990)","(81.0, 460.0, 330.0)","(61.0, 140.0, 136.0)"
15-12-2022 14:17:27.013219,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.951724137931034)","(21.0, 46.0, 34.0)","(8.0, 10.5, 10.142222222222223)","(101.0, 910.0, 673.3333333333333)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.416326530612245)","(1.6, 99999, 99990)","(81.0, 460.0, 330.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:28.266479,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.951724137931034)","(21.0, 46.0, 34.0)","(8.0, 10.5, 10.261702127659575)","(101.0, 910.0, 673.3333333333333)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.416326530612245)","(1.6, 99999, 99990)","(81.0, 460.0, 330.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:29.565995,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.951724137931034)","(21.0, 46.0, 34.0)","(8.0, 10.5, 10.234)","(101.0, 910.0, 673.3333333333333)","(31.0, 70.0, 55.9375)","(5.5, 8.8, 8.978378378378379)","(1.6, 99999, 99990)","(81.0, 460.0, 315.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:30.816823,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.974074074074074)","(21.0, 46.0, 34.0)","(8.0, 10.5, 10.204444444444444)","(101.0, 910.0, 673.3333333333333)","(31.0, 70.0, 55.9375)","(5.5, 9.0, 8.879999999999999)","(1.6, 99999, 99990)","(81.0, 460.0, 315.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:32.048984,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.974074074074074)","(21.0, 46.0, 34.0)","(8.0, 10.5, 9.74516129032258)","(101.0, 910.0, 673.3333333333333)","(31.0, 70.0, 56.666666666666664)","(5.5, 9.2, 8.879999999999999)","(1.6, 99999, 99990)","(81.0, 460.0, 330.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:33.298512,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.979166666666667)","(21.0, 46.0, 34.0)","(8.0, 10.5, 9.74516129032258)","(101.0, 910.0, 673.3333333333333)","(31.0, 70.0, 56.666666666666664)","(5.5, 9.2, 8.879999999999999)","(1.6, 99999, 99990)","(81.0, 460.0, 315.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:34.556872,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.983870967741935)","(21.0, 46.0, 34.0)","(8.0, 10.5, 9.754545454545454)","(101.0, 910.0, 440.0)","(31.0, 70.0, 59.565217391304344)","(5.5, 9.2, 8.879999999999999)","(1.6, 99999, 99990)","(81.0, 460.0, 315.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:35.781381,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.983870967741935)","(21.0, 46.0, 34.0)","(8.0, 10.0, 9.754545454545454)","(101.0, 900.0, 440.0)","(31.0, 70.0, 59.565217391304344)","(5.5, 9.2, 8.879999999999999)","(1.6, 99999, 99990)","(81.0, 460.0, 315.0)","(61.0, 140.0, 125.0)"
15-12-2022 14:17:37.029661,"(31.0, 42.0, 37.565217391304344)","(4.8, 7.0, 6.954545454545454)","(21.0, 46.0, 34.0)","(8.0, 10.0, 9.50909090909091)","(101.0, 900.0, 440.0)","(31.0, 70.0, 59.565217391304344)","(5.5, 9.2, 9.3)","(1.6, 99999, 99990)","(81.0, 460.0, 285.0)","(61.0, 140.0, 117.5)"
15-12-2022 14:17:38.146304,"(31.0, 40.0, 33.333333333333336)","(4.8, 7.2, 6.925714285714285)","(21.0, 46.0, 38.714285714285715)","(8.0, 10.0, 8.911111111111111)","(101.0, 900.0, 620.0)","(31.0, 70.0, 55.88235294117647)","(5.5, 9.6, 9.3)","(1.6, 99999, 99990)","(81.0, 460.0, 285.0)","(61.0, 150.0, 117.5)"
15-12-2022 14:17:39.386885,"(31.0, 40.0, 38.5)","(4.8, 6.8, 6.711475409836066)","(21.0, 46.0, 38.714285714285715)","(8.0, 9.8, 9.745454545454546)","(101.0, 910.0, 626.0)","(31.0, 70.0, 55.88235294117647)","(5.5, 9.6, 9.0)","(1.6, 99999, 99990)","(81.0, 460.0, 346.66666666666663)","(61.0, 150.0, 142.5)"
15-12-2022 14:17:40.567609,"(31.0, 40.0, 38.5)","(4.8, 6.8, 6.711475409836066)","(21.0, 46.0, 38.714285714285715)","(8.0, 9.8, 9.745454545454546)","(101.0, 910.0, 626.0)","(31.0, 70.0, 55.88235294117647)","(5.5, 9.6, 9.0)","(1.6, 99999, 99990)","(81.0, 460.0, 417.5)","(61.0, 150.0, 142.5)"
15-12-2022 14:17:41.747588,"(31.0, 50.0, 49.38461538461539)","(5.0, 6.8, 6.711475409836066)","(21.0, 46.0, 38.714285714285715)","(8.5, 9.8, 9.745454545454546)","(101.0, 910.0, 7549.25)","(41.0, 70.0, 55.88235294117647)","(5.5, 9.6, 9.0)","(1.6, 99999, 99990)","(81.0, 460.0, 417.5)","(71.0, 150.0, 142.5)"
15-12-2022 14:17:42.943131,"(31.0, 50.0, 49.38461538461539)","(5.0, 6.8, 6.711475409836066)","(21.0, 46.0, 38.714285714285715)","(8.5, 9.8, 9.68695652173913)","(101.0, 99999, 7549.25)","(41.0, 70.0, 55.88235294117647)","(5.5, 9.6, 9.3)","(1.6, 99999, 99990)","(81.0, 460.0, 153.33333333333334)","(71.0, 150.0, 157.5)"
15-12-2022 14:17:44.148945,"(31.0, 85.0, 60.63333333333333)","(5.0, 6.8, 6.719354838709677)","(21.0, 46.0, 40.333333333333336)","(8.5, 10.0, 9.621052631578948)","(101.0, 99999, 7549.25)","(41.0, 70.0, 53.1578947368421)","(5.5, 10.0, 8.899999999999999)","(1.6, 99999, 99990)","(81.0, 200.0, 178.33333333333331)","(71.0, 220.0, 152.5)"
15-12-2022 14:17:45.422914,"(31.0, 85.0, 79.54929577464789)","(5.0, 6.8, 6.715254237288136)","(26.0, 44.0, 36.0)","(8.5, 10.0, 9.621052631578948)","(101.0, 99999, 7549.25)","(31.0, 70.0, 56.07142857142857)","(6.0, 10.0, 9.1)","(1.65, 99999, 99990)","(101.0, 190.0, 150.0)","(81.0, 210.0, 171.66666666666669)"
15-12-2022 14:17:46.756436,"(31.0, 85.0, 54.25)","(5.0, 6.8, 6.751111111111111)","(26.0, 46.0, 41.333333333333336)","(8.5, 10.0, 9.8)","(101.0, 99999, 674.0)","(31.0, 70.0, 56.07142857142857)","(6.0, 10.5, 9.975)","(1.65, 99999, 99990)","(101.0, 190.0, 150.0)","(81.0, 210.0, 181.25)"
15-12-2022 14:17:48.061544,"(31.0, 85.0, 62.63636363636364)","(5.0, 6.8, 6.751111111111111)","(26.0, 48.0, 41.666666666666664)","(8.5, 10.0, 9.8)","(101.0, 990.0, 674.0)","(31.0, 70.0, 56.07142857142857)","(6.0, 10.5, 9.866666666666667)","(1.65, 99999, 99990)","(81.0, 190.0, 150.0)","(81.0, 210.0, 181.25)"
15-12-2022 14:17:49.336307,"(31.0, 85.0, 59.0)","(5.0, 6.8, 6.751111111111111)","(26.0, 48.0, 34.25)","(8.5, 10.0, 8.202061855670102)","(101.0, 990.0, 595.0)","(31.0, 70.0, 56.5)","(6.0, 10.5, 9.777777777777779)","(1.65, 99999, 99990)","(81.0, 190.0, 114.28571428571429)","(81.0, 210.0, 129.0909090909091)"
15-12-2022 14:17:50.684617,"(31.0, 85.0, 57.25)","(5.0, 7.2, 6.9849056603773585)","(26.0, 50.0, 38.5)","(8.5, 8.4, 9.2)","(101.0, 990.0, 595.0)","(31.0, 70.0, 53.63636363636363)","(6.0, 11.0, 10.75)","(1.65, 99999, 99990)","(81.0, 200.0, 140.0)","(81.0, 220.0, 141.875)"
15-12-2022 14:17:51.924415,"(31.0, 85.0, 57.25)","(5.0, 7.2, 6.937931034482759)","(26.0, 48.0, 38.5)","(8.5, 9.6, 9.2)","(101.0, 990.0, 595.0)","(31.0, 70.0, 53.63636363636363)","(6.0, 11.0, 10.75)","(1.65, 99999, 99990)","(81.0, 200.0, 140.0)","(81.0, 220.0, 141.875)"
15-12-2022 14:17:53.226477,"(31.0, 85.0, 65.33333333333333)","(5.0, 7.2, 7.266666666666667)","(26.0, 48.0, 36.0)","(8.5, 9.6, 9.888235294117646)","(101.0, 990.0, 7549.25)","(31.0, 70.0, 61.81818181818182)","(6.0, 11.0, 11.814285714285715)","(1.65, 99999, 99990)","(81.0, 200.0, 143.75)","(81.0, 220.0, 148.57142857142856)"
15-12-2022 14:17:54.499923,"(31.0, 150.0, 125.0)","(5.0, 7.6, 7.3999999999999995)","(26.0, 50.0, 36.0)","(8.5, 11.0, 9.69032258064516)","(101.0, 99999, 7549.25)","(31.0, 70.0, 61.81818181818182)","(6.0, 12.0, 10.7)","(1.65, 99999, 99990)","(81.0, 200.0, 143.75)","(81.0, 210.0, 164.0)"
15-12-2022 14:17:55.762349,"(31.0, 150.0, 146.15384615384616)","(5.0, 7.6, 7.568627450980392)","(26.0, 50.0, 36.0)","(8.5, 10.5, 10.05)","(101.0, 99999, 7549.25)","(31.0, 70.0, 57.142857142857146)","(6.0, 12.0, 14.277272727272727)","(1.65, 99999, 99990)","(81.0, 200.0, 150.0)","(81.0, 210.0, 164.0)"
15-12-2022 14:17:57.054059,"(31.0, 140.0, 137.64705882352942)","(5.0, 8.2, 8.08235294117647)","(26.0, 50.0, 36.0)","(8.5, 11.0, 9.76470588235294)","(101.0, 990.0, 678.0)","(31.0, 70.0, 61.92307692307692)","(6.0, 14.5, 14.030000000000001)","(1.65, 99999, 99990)","(81.0, 200.0, 150.0)","(81.0, 210.0, 198.5)"
