,Victa Mikey,Diesel Runner,Velocity Comet,Emerley Poida,Remember Prince,Hukanui Lady
06-01-2023 13:52:13.031687,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:14.153609,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:15.124772,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:16.080249,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:17.112855,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:18.094107,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:19.031878,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:19.956658,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:21.003100,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:22.054755,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:22.960578,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:23.834965,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:24.710850,"(1.75, 1.86, 1.7853333333333334)","(3.5, 5.0, 4.25)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 39.333333333333336)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:25.718692,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:26.751661,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:27.735273,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:28.717239,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:29.768347,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:30.831848,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:31.724765,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:32.764923,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.3)"
06-01-2023 13:52:33.856300,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:34.849593,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:35.901163,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:36.907694,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:37.938651,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:38.879509,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:39.944818,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:40.977961,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:42.115737,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:43.226136,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:44.242110,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:45.323540,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.161111111111111)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:46.388696,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.33)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:47.317735,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.33)","(11.0, 17.0, 14.5)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:48.329212,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.9, 4.33)","(11.0, 17.0, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:49.434411,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:50.532650,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:51.607011,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 40.857142857142854)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:52.633340,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 43.6)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:53.649718,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 43.6)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:54.754260,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 43.6)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:55.819090,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 43.6)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:56.808624,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:57.938746,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:52:59.031478,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.15)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:53:00.082915,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.0807692307692305)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:53:01.081413,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.0807692307692305)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:53:02.153687,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.0807692307692305)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 11.5, 11.409090909090908)"
06-01-2023 13:53:03.202438,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.0807692307692305)","(11.0, 17.5, 12.34375)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 11.5, 12.636363636363637)"
06-01-2023 13:53:04.102775,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.066666666666666)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.0, 12.785714285714285)"
06-01-2023 13:53:05.147125,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.066666666666666)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.0, 12.785714285714285)"
06-01-2023 13:53:06.184461,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.066666666666666)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.0, 12.785714285714285)"
06-01-2023 13:53:07.258799,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.066666666666666)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.0, 12.785714285714285)"
06-01-2023 13:53:08.374427,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.066666666666666)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.0, 12.785714285714285)"
06-01-2023 13:53:09.347690,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.0, 13.214285714285714)"
06-01-2023 13:53:10.362289,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.214285714285714)"
06-01-2023 13:53:11.359283,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.214285714285714)"
06-01-2023 13:53:12.373460,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.214285714285714)"
06-01-2023 13:53:13.362129,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.214285714285714)"
06-01-2023 13:53:14.408184,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.214285714285714)"
06-01-2023 13:53:15.518155,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.285714285714285)"
06-01-2023 13:53:16.411587,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.285714285714285)"
06-01-2023 13:53:17.446088,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.285714285714285)"
06-01-2023 13:53:18.354835,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.8, 4.136842105263158)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.0)"
06-01-2023 13:53:19.449643,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.7, 4.06)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.0)"
06-01-2023 13:53:20.577763,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.7, 4.06)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 13.5, 13.333333333333334)"
06-01-2023 13:53:21.687807,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.7, 4.06)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 14.0, 13.333333333333334)"
06-01-2023 13:53:22.781299,"(1.75, 1.86, 1.7853333333333334)","(3.5, 4.7, 4.06)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 14.0, 13.333333333333334)"
06-01-2023 13:53:23.914548,"(1.75, 1.86, 1.8152000000000001)","(3.5, 4.7, 4.06)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 20.285714285714285)","(26.0, 50.0, 44.666666666666664)","(5.5, 14.0, 13.333333333333334)"
06-01-2023 13:53:24.943858,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.38)","(11.0, 17.5, 14.166666666666666)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 13.333333333333334)"
06-01-2023 13:53:25.829698,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.631914893617021)","(11.0, 17.5, 13.333333333333334)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.307692307692308)"
06-01-2023 13:53:26.910984,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.1000000000000005)","(11.0, 17.5, 13.333333333333334)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.307692307692308)"
06-01-2023 13:53:27.931750,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.1000000000000005)","(11.0, 17.5, 13.333333333333334)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.307692307692308)"
06-01-2023 13:53:28.964639,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.55)","(11.0, 17.5, 12.87037037037037)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.307692307692308)"
06-01-2023 13:53:29.987417,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.55)","(11.0, 17.5, 12.87037037037037)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.307692307692308)"
06-01-2023 13:53:30.989329,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.55)","(11.0, 17.5, 12.87037037037037)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.5)"
06-01-2023 13:53:32.138606,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 13.467741935483872)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.5)"
06-01-2023 13:53:33.155457,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 13.467741935483872)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.5)"
06-01-2023 13:53:34.197174,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 13.467741935483872)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.5)"
06-01-2023 13:53:35.319212,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 13.467741935483872)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.5)"
06-01-2023 13:53:37.172640,"(1.75, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 13.467741935483872)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(5.5, 14.0, 12.5)"
06-01-2023 13:53:38.617402,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 13.467741935483872)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.5)"
06-01-2023 13:53:40.020218,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 13.467741935483872)","(11.0, 22.0, 18.903225806451612)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.5)"
06-01-2023 13:53:41.309169,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 17.5, 14.3)","(11.0, 22.0, 19.333333333333332)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.8)"
06-01-2023 13:53:42.523819,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 15.5, 14.3)","(11.0, 22.0, 19.333333333333332)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.8)"
06-01-2023 13:53:43.708725,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.65)","(11.0, 15.5, 12.722222222222221)","(11.0, 22.0, 19.333333333333332)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.8)"
06-01-2023 13:53:44.853542,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.650819672131147)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.333333333333332)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.8)"
06-01-2023 13:53:45.952501,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.650819672131147)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.333333333333332)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.8)"
06-01-2023 13:53:46.986753,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.650819672131147)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.333333333333332)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.8)"
06-01-2023 13:53:48.052741,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.5)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.333333333333332)","(26.0, 50.0, 39.05263157894737)","(6.0, 14.0, 12.8)"
06-01-2023 13:53:49.108727,"(1.7, 1.86, 1.816923076923077)","(3.5, 4.7, 4.633333333333334)","(11.0, 15.5, 12.75)","(11.0, 22.0, 19.75)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 12.923076923076923)"
06-01-2023 13:53:50.226741,"(1.7, 1.86, 1.8064705882352943)","(3.5, 4.7, 4.38)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.75)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.0)"
06-01-2023 13:53:51.351729,"(1.7, 1.86, 1.804)","(3.5, 4.7, 4.38)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.75)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.0)"
06-01-2023 13:53:52.439824,"(1.7, 1.86, 1.804)","(3.5, 4.7, 4.38)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.724137931034484)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.0)"
06-01-2023 13:53:53.515269,"(1.7, 1.85, 1.7937837837837838)","(3.5, 4.7, 4.38)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.724137931034484)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.0)"
06-01-2023 13:53:54.514716,"(1.7, 1.85, 1.7937837837837838)","(3.5, 4.7, 4.38)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.724137931034484)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:53:55.582465,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.38)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 20.216216216216218)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:53:56.687643,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.508)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 20.216216216216218)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:53:57.870531,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.508)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.9375)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:53:59.068140,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.2555555555555555)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.9375)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:54:00.098451,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.2555555555555555)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.9375)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:54:01.199455,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.2555555555555555)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.9375)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:54:02.366343,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.2555555555555555)","(11.0, 15.5, 12.772727272727273)","(11.0, 22.0, 19.9375)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
06-01-2023 13:54:03.422249,"(1.7, 1.85, 1.791842105263158)","(3.5, 4.7, 4.557142857142857)","(11.0, 15.0, 12.666666666666666)","(11.0, 22.0, 19.9375)","(26.0, 50.0, 40.095238095238095)","(6.0, 14.0, 13.294117647058824)"
