,Dreamseeker,Papas Dream,Vandini,Royalspector,Zou Zou Kacanarkis,Mr Lannigan,Lexington Lad,Top Babe,Cadouin,Gratsie,Rains Aplenty,Hold All Tickets
12-01-2023 18:03:20.687138,"(2.9, 3.35, 3.2394736842105263)","(17.0, 20.0, 19.475)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.68)","(4.6, 7.6, 7.488888888888889)","(20.0, 23.0, 22.714285714285715)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:22.246619,"(2.9, 3.35, 3.23)","(17.0, 20.0, 19.475)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.68)","(4.6, 7.6, 7.488888888888889)","(20.0, 23.0, 22.714285714285715)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:23.790884,"(2.9, 3.35, 3.23)","(17.0, 20.0, 19.475)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.68)","(4.6, 7.6, 7.488888888888889)","(20.0, 23.0, 22.714285714285715)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:25.352019,"(2.9, 3.35, 3.23)","(17.0, 20.0, 19.475)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.68)","(4.6, 7.6, 7.488888888888889)","(20.0, 23.0, 22.2)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:27.057729,"(2.9, 3.35, 3.23)","(17.0, 20.0, 19.475)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.68)","(4.6, 7.6, 7.488888888888889)","(20.0, 23.0, 21.333333333333332)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:28.607569,"(2.9, 3.35, 3.23)","(17.0, 20.0, 19.555555555555557)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.68)","(4.6, 7.6, 7.509090909090909)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:30.129516,"(2.9, 3.35, 3.23)","(17.0, 20.0, 20.75)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.68)","(4.6, 7.6, 7.509090909090909)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:31.676151,"(2.9, 3.35, 3.23)","(17.0, 22.0, 19.8)","(51.0, 65.0, 61.53846153846153)","(7.5, 10.0, 9.672727272727272)","(4.6, 7.6, 7.8)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 95.83333333333333)","(15.0, 21.0, 19.891304347826086)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:33.323409,"(2.9, 3.35, 3.23)","(17.0, 21.0, 19.8)","(51.0, 65.0, 61.53846153846153)","(7.5, 9.8, 9.566666666666666)","(4.6, 8.0, 7.942857142857142)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 19.891304347826086)","(51.0, 70.0, 66.25)","(71.0, 160.0, 146.66666666666669)"
12-01-2023 18:03:34.872755,"(2.9, 3.35, 3.23)","(17.0, 21.0, 20.0)","(51.0, 65.0, 61.53846153846153)","(7.5, 9.8, 9.566666666666666)","(4.6, 8.2, 7.84)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.153846153846153)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 20.089285714285715)","(51.0, 70.0, 66.25)","(71.0, 150.0, 142.85714285714286)"
12-01-2023 18:03:36.396723,"(2.9, 3.35, 3.23)","(17.0, 21.0, 19.875)","(51.0, 65.0, 61.53846153846153)","(7.5, 9.8, 9.566666666666666)","(4.6, 8.2, 7.84)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 20.089285714285715)","(51.0, 70.0, 66.25)","(71.0, 150.0, 137.5)"
12-01-2023 18:03:37.981729,"(2.9, 3.35, 3.23)","(17.0, 21.0, 19.875)","(51.0, 65.0, 62.5)","(7.5, 9.8, 9.566666666666666)","(4.6, 8.2, 7.84)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 20.089285714285715)","(51.0, 70.0, 66.25)","(71.0, 150.0, 137.5)"
12-01-2023 18:03:39.607236,"(2.9, 3.35, 3.23)","(17.0, 21.0, 19.875)","(51.0, 65.0, 62.5)","(7.5, 9.8, 9.566666666666666)","(4.6, 8.2, 7.84)","(20.0, 23.0, 21.8)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 20.120689655172413)","(51.0, 70.0, 66.25)","(71.0, 150.0, 125.71428571428572)"
12-01-2023 18:03:41.202933,"(2.9, 3.35, 3.23)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 62.35294117647059)","(7.5, 9.8, 9.914285714285715)","(4.6, 8.2, 7.84)","(20.0, 23.0, 21.516129032258064)","(5.5, 7.0, 6.995744680851064)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 20.120689655172413)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:42.647972,"(2.9, 3.35, 3.23)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.8)","(4.6, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.0, 6.970212765957447)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 20.120689655172413)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:44.104438,"(2.9, 3.35, 3.23)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.925)","(4.6, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.0, 7.133333333333334)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:45.518391,"(2.9, 3.35, 3.2145161290322584)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.8)","(4.6, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.2, 7.150877192982456)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:47.042558,"(2.9, 3.3, 3.2423076923076923)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.925)","(4.6, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.2, 7.150877192982456)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:48.455973,"(2.9, 3.3, 3.2558823529411764)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.925)","(4.8, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.2, 7.150877192982456)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:49.861530,"(2.9, 3.3, 3.2558823529411764)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.8)","(4.8, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.2, 7.150877192982456)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:51.322974,"(2.9, 3.3, 3.2558823529411764)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.8)","(4.8, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.2, 7.150877192982456)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.44444444444444)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 66.25)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:52.859085,"(2.9, 3.3, 3.2558823529411764)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.8)","(4.8, 8.2, 7.84)","(20.0, 22.0, 21.8)","(5.5, 7.2, 6.9)","(7.5, 8.4, 8.2)","(81.0, 100.0, 94.64285714285714)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:54.371650,"(2.9, 3.3, 3.2916666666666665)","(17.0, 21.0, 20.11111111111111)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.8)","(4.8, 8.2, 7.8)","(20.0, 22.0, 21.8)","(5.5, 7.0, 6.873684210526315)","(7.5, 8.4, 8.2)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:55.782824,"(2.9, 3.3, 3.2916666666666665)","(17.0, 21.0, 20.428571428571427)","(51.0, 65.0, 60.0)","(7.5, 10.0, 9.940000000000001)","(4.8, 8.0, 7.8)","(20.0, 22.0, 21.8)","(5.5, 7.0, 6.873684210526315)","(7.5, 8.4, 8.2)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:57.204751,"(2.9, 3.3, 3.27)","(17.0, 21.0, 20.428571428571427)","(51.0, 65.0, 60.0)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.0, 7.8)","(20.0, 22.0, 21.8)","(5.5, 7.0, 6.873684210526315)","(7.5, 8.4, 8.2)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:03:58.664504,"(2.9, 3.3, 3.27)","(17.0, 21.0, 20.6)","(51.0, 65.0, 60.0)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.0, 7.8)","(20.0, 22.0, 20.5)","(5.5, 7.0, 6.873684210526315)","(7.5, 8.4, 8.2)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:00.274529,"(2.9, 3.3, 3.2583333333333333)","(17.0, 21.0, 20.333333333333332)","(51.0, 65.0, 62.0)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.0, 7.699999999999999)","(20.0, 22.0, 20.4)","(5.5, 7.0, 6.836363636363637)","(7.5, 8.4, 8.35)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:01.660448,"(2.9, 3.3, 3.2583333333333333)","(17.0, 21.0, 19.8)","(51.0, 65.0, 62.0)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.0, 8.02)","(20.0, 22.0, 20.4)","(5.5, 7.0, 6.714285714285714)","(7.5, 8.4, 8.35)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 19.9375)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:03.101678,"(2.9, 3.3, 3.2916666666666665)","(17.0, 21.0, 19.4)","(51.0, 65.0, 59.23076923076923)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 8.136842105263158)","(20.0, 22.0, 20.04)","(5.5, 6.8, 6.714285714285714)","(7.5, 8.4, 8.35)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.52777777777778)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:04.582357,"(2.9, 3.3, 3.2916666666666665)","(17.0, 20.0, 19.4)","(51.0, 60.0, 58.75)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 8.16)","(19.0, 21.0, 20.155555555555555)","(5.5, 6.8, 6.714285714285714)","(7.5, 8.4, 8.35)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.678571428571427)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:06.058835,"(2.9, 3.3, 3.2750000000000004)","(17.0, 20.0, 19.571428571428573)","(51.0, 60.0, 58.75)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 8.16)","(19.0, 21.0, 20.181818181818183)","(5.5, 6.8, 6.714285714285714)","(7.5, 8.4, 8.568627450980392)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.73076923076923)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:07.563395,"(2.9, 3.35, 3.3071428571428574)","(17.0, 20.0, 19.571428571428573)","(51.0, 60.0, 58.75)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 8.16)","(19.0, 21.0, 20.181818181818183)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.6, 8.735714285714286)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.76)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:09.057724,"(2.9, 3.35, 3.3071428571428574)","(17.0, 20.0, 19.571428571428573)","(51.0, 60.0, 58.72727272727273)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 7.959999999999999)","(19.0, 21.0, 20.529411764705884)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.8, 8.5)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:10.479897,"(2.9, 3.35, 3.33)","(17.0, 20.0, 19.571428571428573)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 7.866666666666666)","(19.0, 21.0, 20.529411764705884)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.6, 8.371428571428572)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:12.005380,"(2.9, 3.35, 3.33)","(17.0, 20.0, 19.571428571428573)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.0, 7.8999999999999995)","(19.0, 21.0, 19.666666666666668)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.371428571428572)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:13.537850,"(2.9, 3.35, 3.325)","(17.0, 20.0, 19.571428571428573)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 7.8999999999999995)","(19.0, 21.0, 19.666666666666668)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.371428571428572)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:15.013756,"(2.9, 3.35, 3.325)","(17.0, 20.0, 19.571428571428573)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 7.8999999999999995)","(19.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.371428571428572)","(81.0, 100.0, 93.18181818181819)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:16.555343,"(2.9, 3.35, 3.3000000000000003)","(17.0, 20.0, 19.866666666666667)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 8.2, 7.714285714285714)","(19.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.371428571428572)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:18.096410,"(2.9, 3.35, 3.296875)","(17.0, 20.0, 21.166666666666668)","(51.0, 60.0, 56.0)","(7.5, 10.5, 10.166666666666666)","(4.8, 8.0, 7.6909090909090905)","(19.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.561538461538461)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:19.822793,"(2.9, 3.4, 3.33)","(17.0, 22.0, 19.928571428571427)","(51.0, 60.0, 56.0)","(7.5, 10.5, 10.166666666666666)","(4.8, 7.8, 7.65)","(19.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.6, 8.583333333333332)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:21.537820,"(2.9, 3.4, 3.2857142857142856)","(17.0, 21.0, 20.473684210526315)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.6909090909090905)","(19.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.6, 8.583333333333332)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:23.346672,"(2.9, 3.5, 3.407142857142857)","(17.0, 21.0, 20.217391304347828)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.6909090909090905)","(20.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.6, 8.583333333333332)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:25.090876,"(2.9, 3.5, 3.407142857142857)","(17.0, 21.0, 20.333333333333332)","(51.0, 60.0, 59.26315789473684)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.585714285714285)","(20.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.6, 8.371428571428572)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:26.752132,"(2.9, 3.5, 3.407142857142857)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.3)","(7.5, 10.5, 9.877777777777778)","(4.8, 7.8, 7.585714285714285)","(20.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.333333333333334)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 20.952380952380953)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:28.276914,"(2.9, 3.5, 3.407142857142857)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.877777777777778)","(4.8, 7.8, 7.585714285714285)","(20.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.333333333333334)","(81.0, 100.0, 99.28571428571429)","(15.0, 21.0, 19.56756756756757)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:29.798000,"(2.9, 3.5, 3.409090909090909)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.72)","(20.0, 21.0, 19.8)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.218181818181819)","(81.0, 100.0, 99.28571428571429)","(15.0, 20.0, 18.166666666666668)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:31.390231,"(2.9, 3.5, 3.409090909090909)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.72)","(20.0, 21.0, 20.25)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.218181818181819)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.5, 18.692307692307693)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:32.975640,"(2.9, 3.5, 3.409090909090909)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.72)","(20.0, 21.0, 20.25)","(5.5, 6.8, 6.647058823529411)","(7.5, 8.4, 8.218181818181819)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.25)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:34.614959,"(2.9, 3.5, 3.409090909090909)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.72)","(20.0, 21.0, 20.25)","(5.5, 6.8, 6.792592592592593)","(7.5, 8.4, 8.311111111111112)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.25)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:36.135105,"(2.9, 3.5, 3.409090909090909)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.585714285714285)","(20.0, 21.0, 20.25)","(5.5, 7.0, 6.792592592592593)","(7.5, 8.4, 8.366666666666667)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.25)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:37.688503,"(2.9, 3.5, 3.409090909090909)","(17.0, 21.0, 20.5)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.6909090909090905)","(20.0, 21.0, 20.916666666666668)","(5.5, 7.0, 6.792592592592593)","(7.5, 8.4, 8.366666666666667)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.333333333333332)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:39.188227,"(2.9, 3.5, 3.409090909090909)","(17.0, 21.0, 23.92)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 9.940000000000001)","(4.8, 7.8, 7.42)","(20.0, 21.0, 20.25)","(5.5, 7.0, 6.792592592592593)","(7.5, 8.4, 8.366666666666667)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.333333333333332)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:40.769582,"(2.9, 3.5, 3.409090909090909)","(17.0, 24.0, 22.94)","(51.0, 60.0, 59.33333333333333)","(7.5, 10.5, 10.160714285714286)","(4.8, 7.6, 6.95)","(20.0, 21.0, 20.583333333333332)","(5.5, 7.0, 6.766666666666667)","(7.5, 8.4, 8.366666666666665)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.142857142857142)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:42.225892,"(2.9, 3.55, 3.4899999999999998)","(17.0, 23.0, 22.875)","(51.0, 60.0, 59.33333333333333)","(7.5, 11.5, 10.833333333333334)","(4.8, 7.4, 6.885714285714285)","(20.0, 21.0, 20.583333333333332)","(5.5, 7.0, 6.766666666666667)","(7.5, 8.6, 8.366666666666665)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.333333333333332)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:43.697620,"(2.9, 3.55, 3.4899999999999998)","(17.0, 23.0, 22.875)","(51.0, 60.0, 59.33333333333333)","(7.5, 11.0, 10.833333333333334)","(4.8, 7.4, 7.1)","(19.0, 21.0, 20.583333333333332)","(5.5, 7.0, 6.766666666666667)","(7.5, 8.6, 8.366666666666665)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.333333333333332)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:45.163624,"(2.9, 3.6, 3.591304347826087)","(17.0, 23.0, 22.379310344827587)","(51.0, 60.0, 59.3)","(7.5, 11.0, 10.833333333333334)","(4.8, 7.2, 7.1)","(19.0, 21.0, 20.583333333333332)","(5.5, 7.0, 6.766666666666667)","(7.5, 8.6, 8.366666666666665)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 18.5)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:46.619097,"(2.9, 3.65, 3.61)","(17.0, 22.0, 21.586206896551722)","(51.0, 60.0, 59.3)","(7.5, 11.0, 10.833333333333334)","(4.8, 7.2, 7.0285714285714285)","(19.0, 21.0, 20.523809523809526)","(5.5, 7.0, 6.766666666666667)","(7.5, 8.6, 8.366666666666665)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 17.714285714285715)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
12-01-2023 18:04:47.981658,"(2.9, 3.6, 3.591304347826087)","(17.0, 22.0, 21.586206896551722)","(51.0, 60.0, 59.3)","(7.5, 11.0, 10.833333333333334)","(4.8, 7.2, 7.0875)","(19.0, 21.0, 20.523809523809526)","(5.5, 7.0, 6.766666666666667)","(7.5, 8.6, 8.366666666666665)","(81.0, 100.0, 99.28571428571429)","(15.0, 19.0, 17.714285714285715)","(51.0, 70.0, 64.375)","(71.0, 130.0, 115.0)"
