,Stompem Nz,Whata Roller,We Always Have Faith Nz,Karloo Bradley Nz,Saving Major Percy,Kanye Crusader
10-01-2023 13:45:37.540882,"(5.0, 99999, 99990)","(2.4, 2.7, 2.69875)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.5)","(7.0, 11.0, 10.181818181818182)"
10-01-2023 13:45:38.614937,"(5.0, 99999, 99990)","(2.4, 2.7, 2.69875)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:39.786894,"(5.0, 99999, 99990)","(2.4, 2.7, 2.69875)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:40.797583,"(5.0, 99999, 99990)","(2.4, 2.7, 2.69875)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:41.874125,"(5.0, 99999, 99990)","(2.4, 2.7, 2.6859259259259263)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:42.957619,"(5.0, 99999, 99990)","(2.4, 2.74, 2.6830000000000003)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:44.026080,"(5.0, 99999, 99990)","(2.4, 2.74, 2.666923076923077)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:45.175281,"(5.0, 99999, 99990)","(2.4, 2.7, 2.6647058823529415)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:46.320477,"(5.0, 99999, 99990)","(2.4, 2.7, 2.6647058823529415)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 48.875)","(7.0, 11.0, 10.583333333333334)"
10-01-2023 13:45:47.425226,"(5.0, 99999, 99990)","(2.4, 2.7, 2.66)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 11.0, 10.6875)"
10-01-2023 13:45:48.465547,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6209633911368018)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 11.0, 10.6875)"
10-01-2023 13:45:49.602681,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6764705882352944)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 11.0, 10.6875)"
10-01-2023 13:45:50.671075,"(5.0, 99999, 99990)","(2.4, 2.7, 2.6764705882352944)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 11.0, 10.25)"
10-01-2023 13:45:51.869189,"(5.0, 99999, 99990)","(2.4, 2.7, 2.6789473684210527)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.25)"
10-01-2023 13:45:53.041249,"(5.0, 99999, 99990)","(2.4, 2.7, 2.653846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.303571428571429)"
10-01-2023 13:45:54.141264,"(5.0, 99999, 99990)","(2.4, 2.7, 2.653846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.303571428571429)"
10-01-2023 13:45:55.168484,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6437500000000003)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.303571428571429)"
10-01-2023 13:45:56.240851,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6437500000000003)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.303571428571429)"
10-01-2023 13:45:57.446475,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6437500000000003)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:45:58.732499,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6437500000000003)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:45:59.926034,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6643243243243244)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 51.18181818181818)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:01.122624,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6643243243243244)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:02.352328,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6643243243243244)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:03.496099,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6643243243243244)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 52.2)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:04.732754,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6643243243243244)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 51.18181818181818)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:05.906149,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6643243243243244)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 55.0, 41.5)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:07.117099,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6643243243243244)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 46.0, 46.8)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:08.337437,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6437500000000003)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 41.0)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:09.691275,"(5.0, 99999, 99990)","(2.4, 2.68, 2.640727272727273)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 46.0, 38.5)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:10.959212,"(5.0, 99999, 99990)","(2.4, 2.68, 2.640727272727273)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 46.0, 38.5)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:12.017173,"(5.0, 99999, 99990)","(2.4, 2.68, 2.640727272727273)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 46.0, 38.5)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:13.185407,"(5.0, 99999, 99990)","(2.4, 2.68, 2.6462068965517243)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 46.0, 43.0)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:14.315200,"(5.0, 99999, 99990)","(2.4, 2.66, 2.634074074074074)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:15.436030,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6387832699619773)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:16.575553,"(5.0, 99999, 99990)","(2.4, 2.64, 2.638490566037736)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:17.687566,"(5.0, 99999, 99990)","(2.4, 2.66, 2.657241379310345)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:18.761489,"(5.0, 99999, 99990)","(2.4, 2.66, 2.644761904761905)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:19.824584,"(5.0, 99999, 99990)","(2.4, 2.64, 2.632093023255814)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:20.941349,"(5.0, 99999, 99990)","(2.4, 2.64, 2.632093023255814)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:22.109341,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6264000000000003)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:23.286538,"(5.0, 99999, 99990)","(2.4, 2.64, 2.62)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 37.55555555555556)","(7.0, 10.5, 10.305555555555555)"
10-01-2023 13:46:24.386469,"(5.0, 99999, 99990)","(2.4, 2.62, 2.619377431906615)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 42.0)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:25.507940,"(5.0, 99999, 99990)","(2.4, 2.62, 2.6178947368421053)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 44.4)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:26.622672,"(5.0, 99999, 99990)","(2.4, 2.62, 2.6178947368421053)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 50.0, 46.285714285714285)","(7.0, 10.5, 10.354166666666666)"
10-01-2023 13:46:27.640921,"(5.0, 99999, 99990)","(2.4, 2.62, 2.6178947368421053)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 48.0, 44.470588235294116)","(7.0, 10.5, 10.363636363636363)"
10-01-2023 13:46:28.757664,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6368333333333336)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 48.0, 46.285714285714285)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:29.939420,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6255172413793106)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 48.0, 46.285714285714285)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:30.975962,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6255172413793106)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 48.0, 46.285714285714285)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:32.063964,"(5.0, 99999, 99990)","(2.4, 2.64, 2.635820895522388)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 48.0, 46.285714285714285)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:33.122168,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6333333333333333)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 48.0, 39.42857142857143)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:34.097946,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6333333333333333)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 48.0, 34.666666666666664)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:35.180036,"(5.0, 99999, 99990)","(2.4, 2.66, 2.6333333333333333)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 46.0, 34.0)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:36.312874,"(5.0, 99999, 99990)","(2.4, 2.66, 2.654312796208531)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 44.0, 35.5)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:37.351531,"(5.0, 99999, 99990)","(2.4, 2.66, 2.654312796208531)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 42.0, 35.5)","(7.0, 11.0, 10.285714285714286)"
10-01-2023 13:46:38.418547,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6371428571428575)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 42.0, 30.571428571428573)","(7.0, 11.0, 10.210526315789474)"
10-01-2023 13:46:39.500206,"(5.0, 99999, 99990)","(2.4, 2.62, 2.618349514563107)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 40.0, 33.5)","(7.0, 11.0, 10.210526315789474)"
10-01-2023 13:46:40.559848,"(5.0, 99999, 99990)","(2.4, 2.62, 2.618274111675127)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 38.0, 33.5)","(7.0, 11.0, 10.166666666666666)"
10-01-2023 13:46:41.648037,"(5.0, 99999, 99990)","(2.4, 2.62, 2.618274111675127)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 38.0, 31.333333333333332)","(7.0, 11.0, 10.166666666666666)"
10-01-2023 13:46:42.863889,"(5.0, 99999, 99990)","(2.4, 2.62, 2.618274111675127)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.0)","(7.0, 11.0, 10.166666666666666)"
10-01-2023 13:46:43.985039,"(5.0, 99999, 99990)","(2.4, 2.64, 2.617021276595745)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 29.875)","(7.0, 11.0, 10.166666666666666)"
10-01-2023 13:46:45.144833,"(5.0, 99999, 99990)","(2.4, 2.64, 2.617021276595745)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.166666666666668)","(7.0, 11.0, 10.210526315789474)"
10-01-2023 13:46:46.374523,"(5.0, 99999, 99990)","(2.4, 2.58, 2.5637037037037036)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.166666666666668)","(7.0, 11.0, 10.210526315789474)"
10-01-2023 13:46:47.453579,"(5.0, 99999, 99990)","(2.4, 2.58, 2.5637037037037036)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.166666666666668)","(7.0, 11.0, 10.210526315789474)"
10-01-2023 13:46:48.537442,"(5.0, 99999, 99990)","(2.4, 2.58, 2.5637037037037036)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.166666666666668)","(7.0, 11.0, 10.210526315789474)"
10-01-2023 13:46:49.475206,"(5.0, 99999, 99990)","(2.4, 2.58, 2.5014285714285713)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.166666666666668)","(7.0, 11.0, 10.210526315789474)"
10-01-2023 13:46:50.546292,"(5.0, 99999, 99990)","(2.4, 2.62, 2.54)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.166666666666668)","(7.0, 11.0, 10.052631578947368)"
10-01-2023 13:46:51.685475,"(5.0, 99999, 99990)","(2.4, 2.62, 2.54)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 30.166666666666668)","(7.0, 11.0, 10.041666666666666)"
10-01-2023 13:46:52.819616,"(5.0, 99999, 99990)","(2.4, 2.62, 2.545)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 31.583333333333336)","(7.0, 10.5, 9.628571428571428)"
10-01-2023 13:46:53.931793,"(5.0, 99999, 99990)","(2.4, 2.6, 2.58)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 31.583333333333336)","(7.0, 10.0, 9.628571428571428)"
10-01-2023 13:46:54.887720,"(5.0, 99999, 99990)","(2.4, 2.6, 2.58)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 31.583333333333336)","(7.0, 10.0, 9.628571428571428)"
10-01-2023 13:46:55.978794,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5953846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 10.0, 9.71111111111111)"
10-01-2023 13:46:57.088579,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5953846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 10.0, 9.71111111111111)"
10-01-2023 13:46:58.236842,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5953846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 10.0, 9.71111111111111)"
10-01-2023 13:46:59.384597,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5953846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 10.0, 9.690909090909091)"
10-01-2023 13:47:00.428928,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5953846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 9.8, 9.690909090909091)"
10-01-2023 13:47:01.387422,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5953846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 9.8, 9.690909090909091)"
10-01-2023 13:47:02.455416,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5953846153846154)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 31.428571428571427)","(7.0, 9.8, 9.690909090909091)"
10-01-2023 13:47:03.581641,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5966666666666667)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 31.428571428571427)","(7.0, 9.8, 9.690909090909091)"
10-01-2023 13:47:04.667355,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5966666666666667)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 31.428571428571427)","(7.0, 9.8, 9.891666666666667)"
10-01-2023 13:47:05.817099,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5966666666666667)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 10.0, 10.454545454545455)"
10-01-2023 13:47:06.968479,"(5.0, 99999, 99990)","(2.4, 2.6, 2.5966666666666667)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.666666666666668)","(7.0, 11.0, 10.454545454545455)"
10-01-2023 13:47:08.076862,"(5.0, 99999, 99990)","(2.4, 2.6, 2.616)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.666666666666668)","(7.0, 11.0, 10.454545454545455)"
10-01-2023 13:47:09.375659,"(5.0, 99999, 99990)","(2.4, 2.64, 2.616)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.666666666666668)","(7.0, 11.0, 10.344444444444445)"
10-01-2023 13:47:10.773193,"(5.0, 99999, 99990)","(2.4, 2.64, 2.6304761904761906)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.666666666666668)","(7.0, 10.5, 10.233333333333334)"
10-01-2023 13:47:12.241409,"(5.0, 99999, 99990)","(2.4, 2.64, 2.572098765432099)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 30.0)","(7.0, 10.5, 10.233333333333334)"
10-01-2023 13:47:13.512269,"(5.0, 99999, 99990)","(2.4, 2.64, 2.565)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.5)","(7.0, 10.5, 10.33529411764706)"
10-01-2023 13:47:14.706427,"(5.0, 99999, 99990)","(2.4, 2.64, 2.561)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.5)","(7.0, 10.5, 10.33529411764706)"
10-01-2023 13:47:15.821465,"(5.0, 99999, 99990)","(2.4, 2.64, 2.563855421686747)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.5)","(7.0, 10.5, 10.33529411764706)"
10-01-2023 13:47:17.157098,"(5.0, 99999, 99990)","(2.4, 2.64, 2.5855172413793106)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 32.0, 28.5)","(7.0, 10.5, 10.33529411764706)"
10-01-2023 13:47:18.344672,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5855172413793106)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 32.0, 28.5)","(7.5, 10.5, 10.33529411764706)"
10-01-2023 13:47:19.499514,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5855172413793106)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 32.0, 28.5)","(7.5, 10.5, 10.333333333333334)"
10-01-2023 13:47:20.570444,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5855172413793106)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 32.0, 28.5)","(7.5, 10.5, 10.333333333333334)"
10-01-2023 13:47:21.642449,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5855172413793106)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 32.0, 28.5)","(7.5, 10.5, 10.333333333333334)"
10-01-2023 13:47:22.902734,"(5.0, 99999, 99990)","(2.35, 2.64, 2.585714285714286)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 32.0, 28.5)","(7.5, 10.5, 10.333333333333334)"
10-01-2023 13:47:24.013181,"(5.0, 99999, 99990)","(2.35, 2.64, 2.585714285714286)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.333333333333332)","(7.5, 10.5, 10.333333333333334)"
10-01-2023 13:47:25.260441,"(5.0, 99999, 99990)","(2.35, 2.64, 2.595483870967742)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.076923076923077)","(7.5, 10.5, 10.166666666666666)"
10-01-2023 13:47:26.479173,"(5.0, 99999, 99990)","(2.35, 2.64, 2.593714285714286)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.076923076923077)","(7.5, 10.5, 10.166666666666666)"
10-01-2023 13:47:27.662761,"(5.0, 99999, 99990)","(2.35, 2.64, 2.593714285714286)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.076923076923077)","(7.5, 10.5, 10.166666666666666)"
10-01-2023 13:47:28.776890,"(5.0, 99999, 99990)","(2.35, 2.64, 2.593714285714286)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.076923076923077)","(7.5, 10.5, 10.266666666666667)"
10-01-2023 13:47:29.794022,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5725000000000002)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 28.444444444444443)","(7.5, 10.5, 10.15)"
10-01-2023 13:47:30.951252,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5742857142857143)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 28.444444444444443)","(7.5, 10.5, 10.15)"
10-01-2023 13:47:32.004267,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5742857142857143)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 28.444444444444443)","(7.5, 10.5, 10.15)"
10-01-2023 13:47:33.135266,"(5.0, 99999, 99990)","(2.35, 2.58, 2.5725000000000002)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 28.444444444444443)","(7.5, 10.5, 10.3)"
10-01-2023 13:47:34.307689,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5725000000000002)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 31.5)","(7.5, 10.5, 10.3)"
10-01-2023 13:47:35.367239,"(5.0, 99999, 99990)","(2.35, 2.64, 2.5742857142857143)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 32.0, 30.75)","(7.5, 10.5, 10.3)"
10-01-2023 13:47:36.257624,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 32.0, 30.75)","(7.5, 10.5, 10.3)"
10-01-2023 13:47:37.296667,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 34.0, 32.25)","(7.5, 10.5, 10.3)"
10-01-2023 13:47:38.305740,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 34.0, 32.25)","(7.5, 10.5, 10.15)"
10-01-2023 13:47:39.364295,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 34.0, 34.714285714285715)","(7.5, 10.5, 10.205263157894738)"
10-01-2023 13:47:40.538653,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.205263157894738)"
10-01-2023 13:47:41.636340,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.015384615384615)"
10-01-2023 13:47:42.596890,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.015384615384615)"
10-01-2023 13:47:43.860539,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.015384615384615)"
10-01-2023 13:47:44.904483,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.015384615384615)"
10-01-2023 13:47:45.910039,"(5.0, 99999, 99990)","(2.35, 2.6, 2.578181818181818)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.015384615384615)"
10-01-2023 13:47:47.022252,"(5.0, 99999, 99990)","(2.35, 2.6, 2.5655555555555556)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.15)"
10-01-2023 13:47:48.203377,"(5.0, 99999, 99990)","(2.35, 2.6, 2.5664516129032258)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 10.15)"
10-01-2023 13:47:49.305898,"(5.0, 99999, 99990)","(2.35, 2.6, 2.5664516129032258)","(3.8, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 36.0, 32.4)","(7.5, 10.5, 9.940000000000001)"
