,Speedy Sunny,Sister One,Slick Soldier,Fabulous Victor,Coopers Mate,Misbehaved,My Luck Many
04-01-2023 14:58:14.458836,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.78421052631579)","(3.7, 4.3, 4.136363636363637)","(4.4, 6.4, 5.466666666666667)","(4.6, 5.0, 4.875)","(9.0, 17.5, 16.625)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:15.630169,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.78421052631579)","(3.7, 4.3, 4.136363636363637)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.0, 4.928571428571428)","(9.0, 17.5, 16.625)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:16.704019,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.564285714285714)","(3.7, 4.3, 4.136363636363637)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.1, 4.8374999999999995)","(9.0, 17.5, 16.625)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:17.778791,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.822222222222222)","(3.7, 4.3, 4.136363636363637)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.0, 4.8374999999999995)","(9.0, 17.5, 16.625)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:18.804431,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.822222222222222)","(3.7, 4.3, 4.136363636363637)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.0, 4.875)","(9.0, 17.5, 15.166666666666666)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:19.755973,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.852631578947368)","(3.7, 4.3, 4.136363636363637)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.0, 5.173333333333334)","(9.0, 17.5, 15.166666666666666)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:20.807510,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.852631578947368)","(3.7, 4.3, 3.8875)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.2437499999999995)","(9.0, 17.5, 15.166666666666666)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:21.908385,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.852631578947368)","(3.7, 4.3, 3.8875)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.3, 5.2437499999999995)","(9.0, 17.5, 15.166666666666666)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:23.046022,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.852631578947368)","(3.7, 4.3, 3.8875)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.3, 5.2437499999999995)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:24.127087,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.866666666666667)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.3, 5.2437499999999995)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:25.365038,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.8909090909090915)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.3, 5.2437499999999995)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:26.622904,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.8909090909090915)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.3, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:27.806254,"(10.0, 21.0, 20.5)","(4.6, 6.4, 5.8909090909090915)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:28.966440,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.914285714285715)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:30.147792,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.892307692307693)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:31.215504,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.953846153846154)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:32.239133,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.953846153846154)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:33.322720,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.953846153846154)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.2437499999999995)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.0)"
04-01-2023 14:58:34.418641,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.953846153846154)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.3, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 9.84)"
04-01-2023 14:58:35.518476,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.953846153846154)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 9.84)"
04-01-2023 14:58:36.649028,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.953846153846154)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:58:37.896765,"(10.0, 21.0, 20.5)","(4.6, 6.2, 5.777777777777778)","(3.7, 4.3, 4.2484375)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:58:39.004301,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 3.925)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:58:40.086474,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.8)","(3.7, 4.3, 3.925)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:58:41.185104,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.8)","(3.7, 4.3, 3.925)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.6)","(7.0, 12.0, 10.133333333333333)"
04-01-2023 14:58:42.340619,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.8)","(3.7, 4.3, 3.925)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.0, 15.9)","(7.0, 12.0, 10.133333333333333)"
04-01-2023 14:58:43.415894,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.8)","(3.7, 4.3, 3.925)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.133333333333333)"
04-01-2023 14:58:44.554258,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.6)","(3.7, 4.3, 3.925)","(4.4, 6.4, 5.482352941176471)","(4.6, 5.2, 5.144444444444445)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.133333333333333)"
04-01-2023 14:58:45.660394,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 3.925)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.5, 15.9)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:46.926184,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.84)","(3.7, 4.3, 4.204761904761905)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.5, 15.214285714285714)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:48.132368,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.84)","(3.7, 4.3, 4.204761904761905)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.247058823529412)","(9.0, 17.5, 14.25)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:49.272683,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.84)","(3.7, 4.3, 4.204761904761905)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.3, 5.247058823529412)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:50.315379,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.84)","(3.7, 4.3, 4.204761904761905)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.3, 5.247058823529412)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:51.425954,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.5200000000000005)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.3, 5.247058823529412)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:52.490674,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.3, 5.247058823529412)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:53.567462,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.3, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:54.556282,"(10.0, 21.0, 20.3)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:55.653181,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:56.752726,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:57.811559,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:58:58.911392,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:00.039189,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:01.050852,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:02.161673,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:03.283428,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.533333333333333)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:04.403829,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.8545454545454545)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:05.513972,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.2, 5.147368421052632)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:06.611774,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.866666666666667)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.2, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:07.668148,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.866666666666667)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:08.649084,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.88)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:09.939627,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.88)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:11.067898,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.88)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:12.334299,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.911111111111111)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:13.644553,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.911111111111111)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:14.997318,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.911111111111111)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.359999999999999)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.454545454545455)","(7.0, 12.0, 9.942857142857143)"
04-01-2023 14:59:16.300973,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.911111111111111)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.4, 5.375)","(4.6, 5.3, 5.221052631578948)","(9.0, 17.0, 14.5)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:17.477835,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.911111111111111)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 14.5)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:18.683717,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.911111111111111)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 14.5)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:19.934432,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 14.5)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:21.270054,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:22.436620,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:23.537739,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.777777777777778)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:24.751466,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.818181818181818)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:25.881865,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.818181818181818)","(3.7, 4.3, 4.230769230769231)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:26.979217,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.375)","(4.6, 5.3, 5.206666666666666)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:28.123898,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.5, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:29.317312,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.822222222222222)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:30.266504,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.8545454545454545)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:31.321697,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.8545454545454545)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:32.481251,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.8545454545454545)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:33.669378,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.733333333333333)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:35.012627,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.866666666666667)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 14.25)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:36.423051,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.88)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:37.805658,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.88)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:39.511008,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.88)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:41.014485,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.942857142857143)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.571428571428571)","(4.6, 5.4, 5.233333333333333)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.08)"
04-01-2023 14:59:42.134607,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.942857142857143)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.43)","(4.6, 5.4, 5.2)","(9.0, 16.5, 14.0)","(7.0, 12.0, 9.9)"
04-01-2023 14:59:43.491379,"(10.0, 21.0, 20.416666666666668)","(4.6, 6.0, 5.942857142857143)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.43)","(4.6, 5.4, 5.2)","(9.0, 16.5, 14.833333333333334)","(7.0, 12.0, 9.9)"
04-01-2023 14:59:44.616325,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.942857142857143)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.43)","(4.6, 5.4, 5.2)","(9.0, 16.5, 14.833333333333334)","(7.0, 12.0, 9.9)"
04-01-2023 14:59:45.685471,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.942857142857143)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.43)","(4.6, 5.4, 5.2)","(9.0, 16.5, 14.833333333333334)","(7.0, 12.0, 9.9)"
04-01-2023 14:59:46.740076,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.942857142857143)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.43)","(4.6, 5.4, 5.2)","(9.0, 16.5, 14.833333333333334)","(7.0, 12.0, 9.9)"
04-01-2023 14:59:47.812441,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.3875)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.3062499999999995)","(4.6, 5.4, 5.271428571428571)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.338461538461539)"
04-01-2023 14:59:48.853930,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.708333333333333)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.3062499999999995)","(4.6, 5.4, 5.188888888888888)","(9.0, 16.5, 14.5)","(7.0, 12.0, 10.338461538461539)"
04-01-2023 14:59:49.973442,"(10.0, 21.0, 20.583333333333332)","(4.6, 6.0, 5.65625)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.294117647058823)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.338461538461539)"
04-01-2023 14:59:51.101779,"(10.0, 21.0, 20.5)","(4.6, 6.0, 5.65625)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.294117647058823)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.338461538461539)"
04-01-2023 14:59:52.192064,"(10.0, 21.0, 19.5)","(4.6, 6.0, 5.65625)","(3.7, 4.3, 4.071428571428571)","(4.4, 6.2, 5.37)","(4.6, 5.3, 5.188888888888888)","(9.0, 16.5, 15.136363636363637)","(7.0, 12.0, 10.36)"
04-01-2023 14:59:53.327214,"(10.0, 21.0, 18.333333333333332)","(4.6, 6.0, 5.65625)","(3.7, 4.3, 4.133333333333334)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 10.36)"
04-01-2023 14:59:54.471344,"(10.0, 21.0, 18.25)","(4.6, 6.0, 5.65625)","(3.7, 4.4, 4.133333333333334)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 9.98)"
04-01-2023 14:59:55.627023,"(10.0, 21.0, 18.25)","(4.6, 6.0, 5.65625)","(3.7, 4.4, 4.133333333333334)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 9.98)"
04-01-2023 14:59:56.670119,"(10.0, 21.0, 18.25)","(4.6, 6.0, 5.65625)","(3.7, 4.4, 4.133333333333334)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 9.98)"
04-01-2023 14:59:57.704496,"(10.0, 21.0, 18.433333333333334)","(4.6, 6.0, 5.65625)","(3.7, 4.4, 4.08421052631579)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 10.233333333333333)"
04-01-2023 14:59:58.800685,"(10.0, 21.0, 18.433333333333334)","(4.6, 6.0, 5.65625)","(3.7, 4.4, 4.08421052631579)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 10.075)"
04-01-2023 14:59:59.840383,"(10.0, 21.0, 18.433333333333334)","(4.6, 6.0, 5.65625)","(3.7, 4.4, 4.15)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 10.075)"
04-01-2023 15:00:00.782787,"(10.0, 21.0, 18.433333333333334)","(4.6, 6.0, 5.65625)","(3.7, 4.4, 4.15)","(4.4, 6.0, 5.37)","(4.6, 5.3, 5.221052631578948)","(9.0, 16.5, 15.136363636363637)","(7.0, 11.5, 10.075)"
