,Social Virtigo,Nutty Nuts,Big Time Girly,Big Time Ring,Allegro Wriggles,Thrilling Ziggy,Big Time Bumper
06-01-2023 15:47:22.084835,"(9.0, 14.0, 11.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 40.66666666666667)","(4.6, 6.2, 4.940625000000001)","(7.0, 11.5, 8.254545454545454)","(2.05, 2.88, 2.8505882352941176)","(5.5, 8.0, 7.264705882352941)"
06-01-2023 15:47:23.205351,"(9.0, 14.0, 11.642857142857142)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 40.66666666666667)","(4.6, 6.2, 4.940625000000001)","(7.0, 9.8, 7.93)","(2.05, 2.88, 2.7214285714285715)","(5.5, 8.0, 7.537037037037036)"
06-01-2023 15:47:24.433642,"(9.0, 13.5, 12.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 40.66666666666667)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 8.107692307692307)","(2.05, 3.15, 2.7214285714285715)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:25.535149,"(9.0, 13.5, 12.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 40.66666666666667)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 8.107692307692307)","(2.1, 3.15, 2.7214285714285715)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:26.660417,"(9.0, 13.5, 12.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 41.33333333333333)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 8.107692307692307)","(2.1, 3.15, 2.7214285714285715)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:27.647918,"(9.0, 13.5, 12.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 32.0)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 8.107692307692307)","(2.1, 3.15, 2.7214285714285715)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:28.683124,"(9.0, 13.5, 12.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 58.0)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 8.107692307692307)","(2.1, 3.15, 2.7214285714285715)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:29.760707,"(9.0, 13.5, 12.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 58.0)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.618181818181818)","(2.1, 3.15, 2.7214285714285715)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:30.858991,"(9.0, 13.5, 12.666666666666666)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 39.66666666666667)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.15, 2.7214285714285715)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:31.954059,"(9.0, 13.5, 11.789473684210526)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 40.66666666666667)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.15, 2.9)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:32.950397,"(9.0, 13.5, 11.517241379310345)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 53.77777777777778)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.15, 2.792)","(5.5, 8.0, 7.662162162162162)"
06-01-2023 15:47:34.002900,"(9.0, 13.5, 11.5)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 56.400000000000006)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.35, 3.059375)","(5.5, 8.0, 6.457142857142857)"
06-01-2023 15:47:35.093569,"(9.0, 13.5, 11.5)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 56.400000000000006)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.35, 3.059375)","(5.5, 8.0, 6.729411764705882)"
06-01-2023 15:47:36.168020,"(9.0, 13.5, 11.5)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 56.400000000000006)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.35, 2.895)","(5.5, 8.0, 6.729411764705882)"
06-01-2023 15:47:37.196989,"(9.0, 13.5, 11.5)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 61.84615384615385)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.35, 3.0)","(5.5, 8.0, 6.729411764705882)"
06-01-2023 15:47:38.130766,"(9.0, 13.5, 11.5)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 61.84615384615385)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.35, 3.1521739130434785)","(5.5, 8.0, 6.729411764705882)"
06-01-2023 15:47:39.115750,"(9.0, 13.5, 11.555555555555555)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 35.2)","(4.6, 6.2, 4.954166666666667)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.35, 3.1521739130434785)","(5.5, 8.0, 6.729411764705882)"
06-01-2023 15:47:40.213434,"(9.0, 13.5, 11.555555555555555)","(10.0, 22.0, 13.071428571428571)","(17.0, 80.0, 35.2)","(4.6, 6.2, 5.45)","(7.0, 9.8, 7.953846153846154)","(2.1, 3.35, 2.6083333333333334)","(5.5, 8.0, 7.228571428571429)"
06-01-2023 15:47:41.291897,"(10.0, 13.5, 11.555555555555555)","(11.0, 22.0, 13.071428571428571)","(18.0, 80.0, 35.2)","(4.6, 6.0, 5.45)","(7.5, 9.8, 7.953846153846154)","(2.1, 3.35, 3.0076923076923077)","(5.5, 8.0, 7.571428571428571)"
06-01-2023 15:47:42.299809,"(10.0, 13.5, 11.555555555555555)","(11.0, 22.0, 13.071428571428571)","(18.0, 80.0, 35.2)","(4.6, 6.0, 5.45)","(7.5, 9.8, 7.953846153846154)","(2.1, 3.35, 2.80625)","(5.5, 8.0, 7.571428571428571)"
06-01-2023 15:47:43.610900,"(10.0, 13.5, 11.555555555555555)","(11.0, 22.0, 13.071428571428571)","(18.0, 80.0, 35.2)","(4.6, 6.0, 5.45)","(7.5, 9.8, 7.953846153846154)","(2.1, 3.35, 2.80625)","(5.5, 8.0, 7.571428571428571)"
06-01-2023 15:47:44.646602,"(10.0, 13.5, 11.555555555555555)","(11.0, 22.0, 13.071428571428571)","(18.0, 80.0, 35.2)","(4.6, 6.0, 5.45)","(7.5, 9.8, 9.092307692307692)","(2.1, 3.35, 2.80625)","(5.5, 8.0, 6.85)"
06-01-2023 15:47:45.644450,"(10.0, 13.5, 11.555555555555555)","(11.0, 22.0, 13.071428571428571)","(18.0, 80.0, 35.2)","(4.6, 6.0, 5.45)","(7.5, 9.6, 9.092307692307692)","(2.1, 3.35, 2.80625)","(5.5, 8.0, 7.041666666666667)"
06-01-2023 15:47:46.837759,"(10.0, 13.5, 11.555555555555555)","(11.0, 22.0, 13.071428571428571)","(18.0, 85.0, 39.25)","(4.6, 6.0, 4.991666666666667)","(7.5, 9.6, 9.092307692307692)","(2.1, 3.35, 2.80625)","(5.5, 8.0, 7.115384615384615)"
06-01-2023 15:47:47.981280,"(10.0, 13.5, 11.555555555555555)","(11.0, 22.0, 13.071428571428571)","(18.0, 85.0, 39.25)","(4.6, 6.0, 4.991666666666667)","(7.5, 9.6, 8.356521739130436)","(2.1, 3.35, 3.1083333333333334)","(5.5, 8.0, 7.115384615384615)"
06-01-2023 15:47:49.013608,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 85.0, 39.25)","(4.6, 6.0, 4.95)","(7.5, 9.6, 9.218181818181819)","(2.1, 3.35, 2.925)","(5.5, 8.0, 7.5)"
06-01-2023 15:47:50.166383,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 85.0, 39.25)","(4.6, 6.0, 4.95)","(7.5, 9.4, 9.218181818181819)","(2.1, 3.35, 2.925)","(5.5, 8.0, 7.5)"
06-01-2023 15:47:51.455863,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 85.0, 39.25)","(4.6, 6.0, 4.95)","(7.5, 9.4, 9.218181818181819)","(2.1, 3.35, 2.925)","(5.5, 8.0, 6.166666666666666)"
06-01-2023 15:47:52.714534,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 85.0, 57.0)","(4.6, 6.0, 4.95)","(7.5, 9.4, 9.218181818181819)","(2.1, 3.35, 2.925)","(5.5, 8.0, 6.166666666666666)"
06-01-2023 15:47:53.820224,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 90.0, 57.0)","(4.6, 6.0, 4.95)","(7.5, 9.4, 9.218181818181819)","(2.1, 3.35, 2.925)","(5.5, 8.0, 6.166666666666666)"
06-01-2023 15:47:54.903785,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 90.0, 68.33333333333334)","(4.6, 6.0, 4.74)","(7.5, 9.4, 9.218181818181819)","(2.1, 3.35, 2.925)","(5.5, 8.0, 6.166666666666666)"
06-01-2023 15:47:56.228326,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 90.0, 79.16666666666667)","(4.6, 6.0, 4.825)","(7.5, 9.4, 8.352380952380953)","(2.1, 3.35, 2.925)","(5.5, 8.0, 7.083333333333333)"
06-01-2023 15:47:57.508721,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 90.0, 79.16666666666667)","(4.6, 5.8, 4.825)","(7.5, 9.4, 8.352380952380953)","(2.1, 3.35, 3.1375)","(5.5, 8.0, 7.083333333333333)"
06-01-2023 15:47:58.556632,"(10.0, 13.5, 12.018518518518519)","(11.0, 22.0, 13.071428571428571)","(18.0, 90.0, 79.16666666666667)","(4.6, 5.8, 4.825)","(7.5, 9.4, 8.04516129032258)","(2.1, 3.35, 3.1375)","(5.5, 8.0, 7.5)"
06-01-2023 15:47:59.707536,"(10.0, 13.5, 12.666666666666666)","(11.0, 22.0, 13.071428571428571)","(18.0, 90.0, 79.16666666666667)","(4.6, 5.8, 5.027777777777778)","(7.5, 9.4, 8.04516129032258)","(2.1, 3.35, 3.2083333333333335)","(5.5, 8.0, 7.5)"
06-01-2023 15:48:00.998840,"(10.0, 13.0, 12.375)","(11.0, 22.0, 12.545454545454545)","(18.0, 90.0, 41.25)","(4.6, 5.7, 4.86551724137931)","(7.5, 9.4, 8.04516129032258)","(2.1, 3.35, 3.2632653061224492)","(5.5, 8.0, 7.65625)"
06-01-2023 15:48:02.101201,"(10.0, 13.0, 12.375)","(11.0, 22.0, 12.545454545454545)","(18.0, 90.0, 38.04347826086956)","(4.6, 5.7, 4.88)","(7.5, 9.4, 8.04516129032258)","(2.1, 3.35, 3.575555555555556)","(5.5, 8.0, 7.65625)"
06-01-2023 15:48:03.123749,"(10.0, 13.0, 12.375)","(11.0, 21.0, 12.84375)","(18.0, 85.0, 38.04347826086956)","(4.6, 5.6, 4.88)","(7.5, 9.4, 8.04516129032258)","(2.1, 3.6, 3.5190243902439025)","(5.5, 8.0, 7.65625)"
06-01-2023 15:48:04.152970,"(10.0, 13.0, 12.375)","(11.0, 20.0, 14.666666666666666)","(18.0, 80.0, 52.5)","(4.6, 5.5, 5.05)","(7.5, 9.2, 8.6)","(2.1, 3.8, 3.5190243902439025)","(5.5, 8.0, 7.65625)"
06-01-2023 15:48:05.653865,"(10.0, 13.0, 12.375)","(11.0, 20.0, 13.263157894736842)","(18.0, 75.0, 34.25925925925926)","(4.6, 5.5, 4.745945945945945)","(7.5, 9.2, 8.6)","(2.1, 3.8, 2.666)","(5.5, 8.0, 7.65625)"
06-01-2023 15:48:07.168487,"(10.0, 13.0, 12.375)","(11.0, 20.0, 12.827586206896552)","(18.0, 75.0, 34.25925925925926)","(4.6, 5.5, 4.7846153846153845)","(7.5, 9.2, 8.12)","(2.1, 3.8, 3.2685714285714287)","(5.5, 8.0, 7.666666666666666)"
06-01-2023 15:48:08.816424,"(10.0, 13.5, 12.018518518518519)","(11.0, 20.0, 17.625)","(19.0, 75.0, 34.25925925925926)","(4.6, 5.4, 4.7846153846153845)","(7.5, 9.2, 7.914285714285715)","(2.15, 3.8, 3.642816901408451)","(5.5, 8.0, 7.666666666666666)"
06-01-2023 15:48:10.044857,"(10.0, 13.5, 12.018518518518519)","(11.0, 19.5, 17.625)","(20.0, 75.0, 34.25925925925926)","(4.4, 5.4, 4.7846153846153845)","(7.0, 9.2, 7.914285714285715)","(2.15, 3.8, 3.642816901408451)","(5.5, 8.0, 7.666666666666666)"
06-01-2023 15:48:11.252753,"(10.0, 13.5, 12.018518518518519)","(11.0, 19.5, 17.625)","(20.0, 75.0, 34.25925925925926)","(4.4, 5.4, 4.7846153846153845)","(7.0, 9.2, 7.914285714285715)","(2.15, 3.8, 3.0157142857142856)","(5.5, 8.0, 7.464864864864865)"
06-01-2023 15:48:12.420666,"(10.0, 13.5, 12.018518518518519)","(11.0, 19.5, 15.75)","(20.0, 70.0, 55.33333333333333)","(4.4, 5.4, 4.7846153846153845)","(7.0, 9.2, 7.828571428571428)","(2.15, 3.8, 3.0157142857142856)","(5.5, 8.0, 7.464864864864865)"
06-01-2023 15:48:13.594072,"(10.0, 13.5, 12.018518518518519)","(11.0, 19.5, 15.75)","(20.0, 70.0, 55.33333333333333)","(4.4, 5.3, 5.02)","(7.0, 9.2, 7.828571428571428)","(2.15, 3.8, 3.0157142857142856)","(5.5, 8.0, 7.464864864864865)"
06-01-2023 15:48:14.682054,"(10.0, 13.5, 12.018518518518519)","(11.0, 19.5, 13.40625)","(20.0, 70.0, 55.33333333333333)","(4.4, 5.3, 4.81)","(7.0, 9.2, 8.138461538461538)","(2.15, 3.8, 3.561951219512195)","(5.5, 8.0, 7.464864864864865)"
06-01-2023 15:48:15.775057,"(10.0, 13.0, 12.55)","(11.0, 19.0, 15.5)","(20.0, 65.0, 41.6)","(4.4, 5.2, 4.933333333333334)","(7.0, 9.0, 8.138461538461538)","(2.15, 3.8, 2.7333333333333334)","(5.5, 8.0, 7.464864864864865)"
06-01-2023 15:48:17.026925,"(10.0, 13.0, 12.55)","(11.0, 19.0, 13.3125)","(20.0, 65.0, 41.6)","(4.4, 5.2, 4.75)","(7.0, 9.0, 7.817391304347827)","(2.15, 3.8, 2.83)","(5.5, 8.0, 6.281818181818182)"
06-01-2023 15:48:18.236401,"(10.0, 13.0, 12.55)","(11.0, 19.0, 13.235294117647058)","(20.0, 65.0, 29.77777777777778)","(4.4, 5.2, 4.75)","(7.0, 9.0, 7.817391304347827)","(2.15, 3.75, 3.255294117647059)","(5.5, 8.0, 7.055)"
06-01-2023 15:48:19.385408,"(10.0, 13.5, 12.018518518518519)","(11.0, 19.0, 13.235294117647058)","(20.0, 60.0, 31.555555555555557)","(4.4, 5.2, 4.54375)","(7.0, 9.0, 7.817391304347827)","(2.15, 3.7, 3.6472727272727274)","(5.5, 8.0, 7.42)"
06-01-2023 15:48:20.484718,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.5, 15.9)","(20.0, 60.0, 31.375)","(4.4, 5.2, 4.5285714285714285)","(7.0, 9.0, 7.817391304347827)","(2.15, 3.75, 3.6927272727272724)","(5.5, 7.8, 7.42)"
06-01-2023 15:48:21.614613,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.5, 15.9)","(19.0, 55.0, 31.375)","(4.4, 5.1, 4.394117647058823)","(7.0, 9.0, 7.817391304347827)","(2.15, 3.8, 3.6927272727272724)","(5.5, 7.8, 7.42)"
06-01-2023 15:48:22.786033,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 15.0)","(19.0, 55.0, 31.375)","(4.4, 5.1, 4.394117647058823)","(7.0, 9.0, 7.690909090909091)","(2.15, 3.8, 3.7438095238095235)","(5.5, 7.8, 7.1)"
06-01-2023 15:48:23.884585,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 14.0)","(19.0, 55.0, 31.375)","(4.4, 5.1, 4.394117647058823)","(7.0, 9.0, 8.163636363636364)","(2.15, 3.8, 3.2199999999999998)","(5.5, 8.2, 6.733333333333333)"
06-01-2023 15:48:24.985777,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 14.0)","(20.0, 55.0, 31.375)","(4.4, 5.1, 4.394117647058823)","(7.0, 8.8, 8.163636363636364)","(2.15, 3.8, 3.2199999999999998)","(5.5, 8.2, 6.733333333333333)"
06-01-2023 15:48:26.101926,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 12.947368421052632)","(20.0, 55.0, 31.375)","(4.4, 5.1, 4.359259259259259)","(7.0, 8.8, 8.163636363636364)","(2.15, 3.8, 3.703333333333333)","(5.5, 8.2, 6.733333333333333)"
06-01-2023 15:48:27.332986,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 12.9)","(20.0, 55.0, 31.375)","(4.4, 5.1, 4.359259259259259)","(7.0, 8.8, 7.894117647058824)","(2.15, 3.8, 3.686)","(5.5, 8.2, 7.833333333333332)"
06-01-2023 15:48:28.561785,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 12.9)","(20.0, 55.0, 31.375)","(4.4, 5.1, 4.533333333333333)","(7.0, 8.8, 7.866666666666667)","(2.15, 3.8, 3.6963636363636363)","(5.5, 8.2, 7.833333333333332)"
06-01-2023 15:48:29.710562,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 12.9)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.533333333333333)","(7.0, 8.8, 7.866666666666667)","(2.15, 3.8, 3.5369230769230766)","(5.5, 8.2, 7.533333333333333)"
06-01-2023 15:48:30.769863,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 12.9)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.533333333333333)","(7.0, 8.8, 7.866666666666667)","(2.15, 3.8, 3.5369230769230766)","(5.5, 8.2, 7.533333333333333)"
06-01-2023 15:48:31.881804,"(10.0, 13.5, 12.018518518518519)","(11.0, 18.0, 12.6)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.3875)","(7.0, 8.8, 7.866666666666667)","(2.15, 3.8, 3.5369230769230766)","(5.5, 8.2, 7.799999999999999)"
06-01-2023 15:48:32.929884,"(10.0, 13.0, 12.375)","(11.0, 17.5, 16.125)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.3875)","(7.0, 8.8, 7.7)","(2.15, 3.8, 3.6513043478260867)","(5.5, 8.2, 8.155555555555555)"
06-01-2023 15:48:34.118516,"(10.0, 13.0, 12.375)","(11.0, 17.5, 16.125)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.3875)","(7.0, 8.8, 7.7)","(2.15, 3.8, 3.6513043478260867)","(5.5, 8.4, 7.0285714285714285)"
06-01-2023 15:48:35.223066,"(10.0, 13.5, 12.018518518518519)","(11.0, 17.0, 13.666666666666666)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.3538461538461535)","(7.0, 8.8, 7.7)","(2.15, 3.75, 3.5160714285714287)","(5.5, 8.6, 6.8)"
06-01-2023 15:48:36.441048,"(10.0, 13.0, 12.375)","(11.0, 17.0, 13.666666666666666)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.288888888888889)","(7.0, 8.8, 8.12)","(2.15, 3.85, 3.45)","(5.5, 8.6, 7.938461538461539)"
06-01-2023 15:48:37.554702,"(10.0, 13.0, 10.866666666666667)","(11.0, 17.0, 15.0)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.483870967741936)","(7.0, 8.6, 8.12)","(2.15, 3.85, 3.45)","(5.5, 8.4, 7.938461538461539)"
06-01-2023 15:48:38.967314,"(10.0, 13.0, 10.6)","(11.0, 17.0, 15.0)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.483870967741936)","(7.0, 8.6, 8.12)","(2.15, 3.85, 3.75)","(5.5, 8.4, 7.938461538461539)"
06-01-2023 15:48:40.404237,"(10.0, 13.0, 12.6)","(11.0, 17.0, 15.0)","(20.0, 55.0, 31.375)","(4.4, 5.0, 4.66)","(7.0, 8.6, 8.12)","(2.15, 3.85, 3.75)","(5.5, 8.4, 7.938461538461539)"
06-01-2023 15:48:41.547261,"(10.0, 13.0, 12.6)","(11.0, 17.0, 15.0)","(20.0, 55.0, 31.375)","(4.4, 4.9, 4.588888888888889)","(7.0, 8.6, 8.054545454545455)","(2.15, 3.85, 3.75)","(5.5, 8.4, 7.938461538461539)"
06-01-2023 15:48:42.817441,"(10.0, 13.0, 11.036363636363637)","(11.0, 16.5, 14.7)","(20.0, 55.0, 31.375)","(4.4, 4.9, 4.588888888888889)","(7.0, 8.6, 7.742857142857143)","(2.15, 3.85, 3.805555555555556)","(5.5, 8.4, 7.938461538461539)"
06-01-2023 15:48:44.260811,"(9.0, 12.5, 11.983333333333334)","(11.0, 16.5, 14.7)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.547058823529412)","(7.0, 8.6, 7.742857142857143)","(2.25, 3.85, 3.3833333333333333)","(5.5, 8.4, 7.828571428571429)"
06-01-2023 15:48:45.690482,"(9.0, 12.5, 12.30625)","(11.0, 16.5, 14.766666666666666)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.6, 7.742857142857143)","(2.25, 3.85, 3.5)","(5.5, 8.4, 7.828571428571429)"
06-01-2023 15:48:46.837669,"(9.0, 12.5, 12.30625)","(11.0, 16.5, 14.766666666666666)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.6, 7.9)","(2.25, 3.85, 3.3954545454545455)","(5.5, 8.4, 7.8999999999999995)"
06-01-2023 15:48:48.085261,"(9.0, 12.5, 12.30625)","(11.0, 16.0, 15.6)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 8.0)","(2.25, 3.75, 3.386)","(5.5, 8.2, 7.8999999999999995)"
06-01-2023 15:48:49.146067,"(9.0, 12.5, 12.30625)","(11.0, 16.0, 15.6)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 8.0)","(2.25, 3.75, 3.386)","(5.5, 8.2, 7.8999999999999995)"
06-01-2023 15:48:50.226103,"(9.0, 12.5, 12.30625)","(11.0, 16.5, 15.452380952380953)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 8.0)","(2.25, 3.75, 3.386)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:51.264236,"(9.0, 12.5, 12.30625)","(11.0, 16.5, 15.452380952380953)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 8.0)","(2.25, 3.75, 3.386)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:52.365197,"(9.0, 12.0, 11.566666666666666)","(11.0, 16.5, 14.884615384615385)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 7.843478260869565)","(2.25, 3.7, 3.439705882352941)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:53.497957,"(9.0, 12.0, 11.35)","(11.0, 16.5, 14.884615384615385)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 7.862068965517241)","(2.25, 3.65, 3.1857142857142855)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:54.602020,"(9.0, 12.0, 11.35)","(11.0, 16.5, 14.884615384615385)","(20.0, 55.0, 31.375)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 7.862068965517241)","(2.25, 3.65, 3.6999999999999997)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:55.725347,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.5, 14.884615384615385)","(20.0, 55.0, 40.46153846153847)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 7.862068965517241)","(2.25, 3.8, 3.547222222222222)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:56.800272,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.0, 15.25)","(20.0, 55.0, 40.46153846153847)","(4.2, 4.9, 4.455555555555556)","(7.0, 8.4, 7.437037037037038)","(2.25, 3.8, 3.2392857142857143)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:57.765106,"(9.0, 12.0, 11.35)","(11.0, 16.0, 14.125)","(20.0, 55.0, 36.8)","(4.2, 4.9, 4.438461538461539)","(7.0, 8.4, 7.738181818181818)","(2.25, 3.75, 3.2392857142857143)","(5.5, 8.2, 7.75)"
06-01-2023 15:48:58.819927,"(9.0, 12.0, 11.35)","(11.0, 16.0, 14.125)","(20.0, 55.0, 33.125)","(4.2, 4.9, 4.42)","(7.0, 8.4, 8.075)","(2.25, 3.75, 3.2392857142857143)","(5.5, 8.2, 7.7333333333333325)"
06-01-2023 15:48:59.956286,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.0, 13.5)","(20.0, 55.0, 33.125)","(4.2, 4.9, 4.42)","(7.0, 8.2, 8.075)","(2.25, 3.75, 3.608695652173913)","(5.5, 8.2, 7.8545454545454545)"
06-01-2023 15:49:01.258939,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.0, 14.653846153846153)","(20.0, 55.0, 33.125)","(4.2, 4.9, 4.478571428571429)","(7.0, 8.2, 8.075)","(2.25, 3.75, 3.608695652173913)","(5.5, 8.0, 7.579310344827586)"
06-01-2023 15:49:02.285208,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.0, 14.653846153846153)","(20.0, 55.0, 33.125)","(4.2, 4.8, 4.3999999999999995)","(7.0, 8.2, 7.571428571428571)","(2.25, 3.75, 3.608695652173913)","(5.5, 8.2, 7.847619047619047)"
06-01-2023 15:49:03.488889,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.0, 14.653846153846153)","(20.0, 55.0, 40.41666666666667)","(4.2, 4.8, 4.278260869565218)","(7.0, 8.2, 7.625)","(2.25, 3.75, 3.6515151515151514)","(5.5, 8.0, 8.028571428571428)"
06-01-2023 15:49:05.020388,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.0, 14.653846153846153)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.502127659574468)","(7.0, 8.0, 7.625)","(2.25, 3.75, 3.6515151515151514)","(5.5, 8.2, 8.052173913043479)"
06-01-2023 15:49:06.685048,"(9.0, 12.0, 11.31578947368421)","(11.0, 16.0, 14.653846153846153)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.313513513513514)","(7.0, 8.0, 7.588888888888889)","(2.25, 3.75, 3.6339285714285716)","(5.5, 8.4, 7.861538461538462)"
06-01-2023 15:49:08.067647,"(9.0, 12.0, 11.2375)","(11.0, 16.0, 14.653846153846153)","(20.0, 55.0, 42.5)","(4.2, 4.8, 4.313513513513514)","(7.0, 8.2, 7.529411764705882)","(2.25, 3.75, 3.6339285714285716)","(5.5, 8.4, 7.861538461538462)"
06-01-2023 15:49:09.346950,"(9.0, 11.5, 11.2375)","(11.0, 16.0, 14.653846153846153)","(20.0, 55.0, 33.125)","(4.2, 4.8, 4.313513513513514)","(7.0, 8.0, 7.538461538461538)","(2.25, 3.75, 3.6339285714285716)","(5.5, 8.4, 7.847619047619047)"
