,Nicco The Greek,Im Krupt,Flying To Paris,Coronation Veronic,Black Eaglet,Gee Gee Miss Quita,Alvarinho,Finxy,Zulu Guru
06-01-2023 17:26:39.823814,"(3.6, 4.7, 4.538461538461538)","(18.0, 24.0, 23.4)","(2.3, 2.54, 2.5028985507246375)","(14.0, 36.0, 34.0)","(20.0, 32.0, 31.6)","(6.0, 7.0, 6.84)","(10.0, 13.0, 12.5)","(31.0, 48.0, 46.4)","(16.0, 24.0, 23.25)"
06-01-2023 17:26:41.024997,"(3.6, 4.7, 4.538461538461538)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.54, 2.5028985507246375)","(14.0, 36.0, 34.0)","(20.0, 32.0, 31.666666666666668)","(6.0, 7.0, 6.756521739130434)","(10.0, 13.0, 12.666666666666666)","(31.0, 48.0, 46.4)","(16.0, 24.0, 23.25)"
06-01-2023 17:26:42.257307,"(3.6, 4.7, 4.538461538461538)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.54, 2.5028985507246375)","(14.0, 36.0, 34.0)","(20.0, 32.0, 31.666666666666668)","(6.0, 7.0, 6.756521739130434)","(10.0, 13.0, 12.666666666666666)","(31.0, 48.0, 46.4)","(16.0, 24.0, 23.25)"
06-01-2023 17:26:43.436031,"(3.6, 4.7, 4.538461538461538)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.54, 2.5028985507246375)","(14.0, 36.0, 34.0)","(20.0, 32.0, 31.666666666666668)","(6.0, 7.0, 6.766666666666667)","(10.0, 13.0, 12.8)","(31.0, 48.0, 46.4)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:44.608689,"(3.6, 4.6, 4.533333333333333)","(18.0, 24.0, 23.625)","(2.3, 2.54, 2.5203076923076924)","(14.0, 36.0, 34.0)","(21.0, 32.0, 31.846153846153847)","(6.0, 7.0, 6.766666666666667)","(10.0, 13.0, 12.8)","(31.0, 48.0, 46.4)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:45.811516,"(3.6, 4.6, 4.533333333333333)","(18.0, 24.0, 23.625)","(2.3, 2.54, 2.5203076923076924)","(14.0, 36.0, 34.0)","(21.0, 32.0, 31.846153846153847)","(6.0, 7.0, 6.766666666666667)","(10.0, 13.0, 12.8)","(31.0, 48.0, 46.4)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:46.970871,"(3.6, 4.6, 4.493023255813953)","(18.0, 24.0, 23.625)","(2.3, 2.54, 2.5203076923076924)","(14.0, 36.0, 35.111111111111114)","(21.0, 32.0, 31.846153846153847)","(6.0, 7.0, 6.8)","(10.0, 13.0, 12.666666666666666)","(31.0, 48.0, 46.666666666666664)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:48.052583,"(3.6, 4.6, 4.504166666666666)","(18.0, 24.0, 23.625)","(2.3, 2.54, 2.5203076923076924)","(14.0, 36.0, 35.111111111111114)","(21.0, 32.0, 31.846153846153847)","(6.0, 7.0, 6.8)","(10.0, 13.0, 12.666666666666666)","(31.0, 48.0, 46.666666666666664)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:49.137560,"(3.6, 4.6, 4.504166666666666)","(18.0, 24.0, 23.625)","(2.3, 2.54, 2.5203076923076924)","(14.0, 36.0, 35.111111111111114)","(21.0, 32.0, 31.846153846153847)","(6.0, 7.0, 6.8)","(10.0, 13.0, 12.666666666666666)","(31.0, 48.0, 46.666666666666664)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:50.182196,"(3.6, 4.6, 4.504166666666666)","(18.0, 24.0, 23.6)","(2.3, 2.54, 2.5203076923076924)","(14.0, 46.0, 41.8)","(21.0, 32.0, 31.846153846153847)","(6.0, 7.0, 6.76)","(10.0, 13.0, 12.6)","(31.0, 48.0, 46.666666666666664)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:51.318196,"(3.6, 4.6, 4.628)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.54, 2.5028571428571427)","(14.0, 46.0, 41.33333333333333)","(21.0, 32.0, 31.846153846153847)","(6.0, 7.0, 6.7555555555555555)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.8)"
06-01-2023 17:26:52.444255,"(3.6, 4.8, 4.6499999999999995)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.52, 2.5028571428571427)","(14.0, 44.0, 42.15384615384615)","(21.0, 32.0, 31.9)","(6.0, 7.0, 6.822222222222222)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.5)"
06-01-2023 17:26:53.670159,"(3.6, 4.8, 4.6499999999999995)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.52, 2.5028571428571427)","(14.0, 44.0, 41.81818181818181)","(21.0, 36.0, 35.07692307692308)","(6.0, 7.0, 6.822222222222222)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.5)"
06-01-2023 17:26:54.875757,"(3.6, 4.8, 4.646153846153846)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.52, 2.5028571428571427)","(14.0, 44.0, 41.0)","(21.0, 36.0, 35.5)","(6.0, 7.0, 6.822222222222222)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.5)"
06-01-2023 17:26:55.997842,"(3.6, 4.8, 4.646153846153846)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.52, 2.5028571428571427)","(14.0, 44.0, 41.81818181818181)","(21.0, 36.0, 37.333333333333336)","(6.0, 7.0, 6.822222222222222)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.5)"
06-01-2023 17:26:57.108724,"(3.6, 4.8, 4.646153846153846)","(18.0, 24.0, 23.57142857142857)","(2.3, 2.52, 2.5028571428571427)","(14.0, 42.0, 40.18181818181818)","(21.0, 38.0, 37.333333333333336)","(6.0, 7.0, 6.711111111111111)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.25)"
06-01-2023 17:26:58.194516,"(3.6, 4.8, 4.6125)","(18.0, 24.0, 23.4)","(2.3, 2.56, 2.5516666666666667)","(14.0, 42.0, 38.666666666666664)","(21.0, 38.0, 37.333333333333336)","(6.0, 6.8, 6.711111111111111)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.25)"
06-01-2023 17:26:59.346818,"(3.6, 4.7, 4.6)","(18.0, 24.0, 23.4)","(2.3, 2.56, 2.5446153846153847)","(14.0, 42.0, 38.666666666666664)","(21.0, 38.0, 37.333333333333336)","(6.0, 6.8, 6.711111111111111)","(10.0, 13.0, 12.555555555555555)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.25)"
06-01-2023 17:27:00.672656,"(3.6, 4.7, 4.5777777777777775)","(18.0, 24.0, 23.4)","(2.3, 2.54, 2.516)","(14.0, 42.0, 38.666666666666664)","(21.0, 38.0, 36.8)","(6.0, 7.0, 6.654054054054054)","(10.0, 13.0, 12.5)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.25)"
06-01-2023 17:27:01.845250,"(3.6, 4.7, 4.5777777777777775)","(18.0, 24.0, 23.4)","(2.3, 2.54, 2.516)","(14.0, 42.0, 38.666666666666664)","(21.0, 38.0, 36.8)","(6.0, 7.0, 6.7384615384615385)","(10.0, 13.0, 12.5)","(31.0, 48.0, 47.2)","(16.0, 24.0, 22.5)"
06-01-2023 17:27:03.060352,"(3.6, 4.7, 4.5777777777777775)","(18.0, 24.0, 23.4)","(2.3, 2.54, 2.516)","(14.0, 42.0, 38.666666666666664)","(21.0, 38.0, 36.8)","(6.0, 7.0, 6.811764705882353)","(10.0, 13.0, 12.5)","(31.0, 48.0, 47.2)","(16.0, 24.0, 22.5)"
06-01-2023 17:27:04.276220,"(3.7, 4.7, 4.5777777777777775)","(18.0, 24.0, 23.4)","(2.3, 2.54, 2.5)","(15.0, 42.0, 41.368421052631575)","(21.0, 38.0, 37.81818181818182)","(6.0, 7.0, 6.63157894736842)","(10.0, 13.0, 13.136363636363637)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.8)"
06-01-2023 17:27:05.571703,"(3.7, 4.7, 4.672727272727273)","(18.0, 23.0, 21.761904761904763)","(2.3, 2.5, 2.484)","(15.0, 42.0, 41.368421052631575)","(21.0, 38.0, 39.72727272727273)","(6.0, 6.8, 6.444444444444445)","(10.0, 13.5, 13.75)","(31.0, 48.0, 47.2)","(16.0, 24.0, 23.928571428571427)"
06-01-2023 17:27:06.863217,"(3.7, 4.7, 4.696)","(18.0, 23.0, 21.761904761904763)","(2.3, 2.5, 2.472558139534884)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.72727272727273)","(6.0, 6.8, 6.552941176470588)","(10.0, 14.5, 13.75)","(31.0, 48.0, 47.2)","(16.0, 24.0, 24.11764705882353)"
06-01-2023 17:27:08.084470,"(3.7, 4.7, 4.696)","(18.0, 23.0, 21.695652173913043)","(2.3, 2.48, 2.4685714285714284)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.72727272727273)","(6.0, 6.8, 6.552941176470588)","(10.0, 14.5, 13.75)","(31.0, 48.0, 47.2)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:09.201946,"(3.7, 4.7, 4.696)","(18.0, 23.0, 21.333333333333332)","(2.3, 2.48, 2.4685714285714284)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.72727272727273)","(6.0, 6.8, 6.552941176470588)","(10.0, 14.5, 13.75)","(31.0, 48.0, 47.2)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:10.326960,"(3.7, 4.7, 4.696)","(18.0, 23.0, 21.333333333333332)","(2.3, 2.48, 2.4685714285714284)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.5)","(6.0, 6.8, 6.552941176470588)","(10.0, 14.5, 13.75)","(31.0, 48.0, 47.6)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:11.462582,"(3.7, 4.7, 4.696)","(18.0, 23.0, 21.333333333333332)","(2.3, 2.48, 2.4615094339622643)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.5)","(6.0, 6.8, 6.566666666666666)","(10.0, 14.5, 13.75)","(31.0, 48.0, 47.2)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:12.596512,"(3.7, 4.7, 4.695)","(18.0, 23.0, 21.333333333333332)","(2.3, 2.46, 2.4417391304347826)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.5)","(6.0, 6.8, 6.6421052631578945)","(10.0, 14.5, 13.75)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:13.714150,"(3.7, 4.7, 4.695)","(18.0, 23.0, 21.333333333333332)","(2.3, 2.46, 2.4406578947368422)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.5)","(6.0, 6.8, 6.615384615384616)","(10.0, 14.5, 14.227272727272727)","(31.0, 48.0, 48.92307692307692)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:14.855770,"(3.7, 4.8, 4.708474576271186)","(18.0, 23.0, 21.46153846153846)","(2.3, 2.4, 2.3833333333333333)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.5)","(6.0, 6.8, 6.5840000000000005)","(10.0, 14.5, 13.9)","(31.0, 50.0, 48.92307692307692)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:15.981415,"(3.7, 4.8, 4.753846153846154)","(18.0, 23.0, 21.4)","(2.3, 2.4, 2.371594202898551)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.5)","(6.0, 6.8, 6.5840000000000005)","(10.0, 14.5, 14.166666666666666)","(31.0, 50.0, 47.6)","(16.0, 25.0, 24.11764705882353)"
06-01-2023 17:27:17.122595,"(3.7, 4.9, 4.834615384615384)","(18.0, 23.0, 21.4)","(2.3, 2.38, 2.3706976744186044)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 39.63636363636364)","(6.0, 6.8, 6.672)","(10.0, 14.5, 14.25)","(31.0, 50.0, 47.6)","(16.0, 25.0, 23.333333333333332)"
06-01-2023 17:27:18.327962,"(3.7, 4.9, 4.845161290322581)","(18.0, 23.0, 21.58823529411765)","(2.3, 2.36, 2.355)","(15.0, 42.0, 41.368421052631575)","(21.0, 40.0, 43.27272727272727)","(6.0, 6.8, 6.622222222222223)","(10.0, 14.5, 14.25)","(31.0, 50.0, 46.0)","(16.0, 25.0, 23.4)"
06-01-2023 17:27:19.525962,"(3.7, 5.0, 4.924390243902439)","(18.0, 23.0, 21.533333333333335)","(2.3, 2.36, 2.3528205128205126)","(15.0, 42.0, 43.55555555555556)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.622222222222223)","(10.0, 15.0, 14.25)","(31.0, 48.0, 46.0)","(16.0, 25.0, 23.4)"
06-01-2023 17:27:20.665353,"(3.7, 5.0, 4.925862068965517)","(18.0, 23.0, 21.533333333333335)","(2.3, 2.36, 2.34)","(15.0, 48.0, 43.55555555555556)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.622222222222223)","(10.0, 15.0, 14.25)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:21.971429,"(3.7, 5.0, 4.908196721311476)","(18.0, 23.0, 21.533333333333335)","(2.3, 2.36, 2.34)","(15.0, 48.0, 43.55555555555556)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.6909090909090905)","(10.0, 15.0, 14.25)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:23.184519,"(3.7, 5.0, 4.908196721311476)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.36, 2.34)","(15.0, 48.0, 43.55555555555556)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.6909090909090905)","(10.0, 15.0, 14.25)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:24.465295,"(3.7, 5.0, 4.908196721311476)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.36, 2.3247272727272725)","(15.0, 48.0, 43.55555555555556)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.6909090909090905)","(10.0, 15.0, 14.25)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:25.879972,"(3.7, 5.0, 4.908196721311476)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.34, 2.3234482758620687)","(15.0, 48.0, 43.55555555555556)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.6909090909090905)","(10.0, 15.0, 14.25)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:27.159381,"(3.7, 5.0, 4.905347593582888)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.34, 2.3234482758620687)","(15.0, 48.0, 43.55555555555556)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.6909090909090905)","(10.0, 15.0, 14.25)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:28.352765,"(3.7, 5.0, 4.905347593582888)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.34, 2.3205882352941174)","(15.0, 48.0, 46.0)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.6909090909090905)","(10.0, 15.0, 14.333333333333334)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:29.563007,"(3.7, 5.0, 4.905347593582888)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.34, 2.3205882352941174)","(15.0, 48.0, 46.0)","(21.0, 44.0, 43.27272727272727)","(6.0, 6.8, 6.6909090909090905)","(10.0, 15.0, 14.272727272727273)","(31.0, 48.0, 47.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:30.706718,"(3.7, 5.0, 4.905347593582888)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.34, 2.3106666666666666)","(15.0, 48.0, 46.18181818181818)","(21.0, 44.0, 43.333333333333336)","(6.0, 6.8, 6.72)","(10.0, 15.0, 14.555555555555555)","(31.0, 48.0, 43.0)","(16.0, 25.0, 24.2)"
06-01-2023 17:27:31.841892,"(3.7, 5.0, 4.907329842931937)","(18.0, 23.0, 21.533333333333335)","(2.3, 2.32, 2.301395348837209)","(15.0, 48.0, 46.18181818181818)","(21.0, 44.0, 43.333333333333336)","(6.0, 6.8, 6.725)","(10.0, 15.0, 15.428571428571429)","(31.0, 48.0, 47.6)","(16.0, 25.0, 24.333333333333332)"
06-01-2023 17:27:32.974836,"(3.7, 5.0, 4.905434782608696)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.3, 2.294959349593496)","(15.0, 50.0, 48.18181818181818)","(21.0, 44.0, 46.333333333333336)","(6.0, 6.8, 6.725)","(10.0, 16.0, 15.25)","(31.0, 50.0, 48.0)","(16.0, 25.0, 24.333333333333332)"
06-01-2023 17:27:34.247786,"(3.7, 5.0, 4.905434782608696)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.3, 2.2976315789473682)","(15.0, 50.0, 48.18181818181818)","(21.0, 48.0, 46.333333333333336)","(6.0, 6.8, 6.725)","(10.0, 16.0, 15.2)","(31.0, 50.0, 48.0)","(16.0, 25.0, 25.25)"
06-01-2023 17:27:35.518113,"(3.7, 5.0, 4.905434782608696)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.3, 2.299142857142857)","(15.0, 50.0, 48.18181818181818)","(21.0, 48.0, 46.333333333333336)","(6.0, 6.8, 6.725)","(10.0, 16.0, 15.608695652173914)","(31.0, 50.0, 48.4)","(16.0, 26.0, 24.285714285714285)"
06-01-2023 17:27:36.833612,"(3.7, 5.0, 4.905434782608696)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.3, 2.299142857142857)","(15.0, 50.0, 48.18181818181818)","(21.0, 48.0, 46.333333333333336)","(6.0, 6.8, 6.725)","(10.0, 16.0, 15.608695652173914)","(31.0, 50.0, 48.4)","(16.0, 25.0, 24.285714285714285)"
06-01-2023 17:27:38.121368,"(3.7, 5.0, 4.905434782608696)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.3, 2.299142857142857)","(15.0, 50.0, 48.18181818181818)","(21.0, 48.0, 46.333333333333336)","(6.0, 6.8, 6.725)","(10.0, 16.0, 15.608695652173914)","(31.0, 50.0, 48.4)","(16.0, 25.0, 24.285714285714285)"
06-01-2023 17:27:39.301650,"(3.7, 5.0, 4.990909090909091)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.3, 2.2921052631578944)","(15.0, 50.0, 48.18181818181818)","(21.0, 48.0, 46.333333333333336)","(6.0, 6.8, 6.725)","(10.0, 16.0, 15.307692307692308)","(31.0, 50.0, 48.4)","(16.0, 25.0, 23.75)"
06-01-2023 17:27:40.487947,"(3.7, 5.0, 4.990909090909091)","(18.0, 23.0, 21.428571428571427)","(2.3, 2.3, 2.2921052631578944)","(15.0, 50.0, 46.0)","(21.0, 48.0, 44.0)","(6.0, 6.8, 6.725)","(10.0, 16.0, 14.714285714285714)","(31.0, 50.0, 48.4)","(16.0, 25.0, 23.75)"
06-01-2023 17:27:41.713848,"(3.7, 5.0, 4.990909090909091)","(18.0, 23.0, 21.77777777777778)","(2.3, 2.3, 2.2921052631578944)","(15.0, 50.0, 47.5)","(21.0, 48.0, 44.0)","(6.0, 6.8, 6.7555555555555555)","(10.0, 16.0, 14.727272727272727)","(31.0, 50.0, 48.4)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:42.931784,"(3.7, 5.1, 5.02)","(18.0, 22.0, 21.77777777777778)","(2.3, 2.3, 2.293142857142857)","(15.0, 50.0, 45.625)","(21.0, 48.0, 44.0)","(6.0, 6.8, 6.688)","(10.0, 16.0, 14.75)","(31.0, 50.0, 48.4)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:44.049194,"(3.7, 5.1, 5.047058823529412)","(18.0, 23.0, 22.2)","(2.3, 2.3, 2.2914999999999996)","(15.0, 55.0, 47.5)","(21.0, 46.0, 44.0)","(6.0, 7.0, 6.688)","(10.0, 15.5, 14.75)","(31.0, 50.0, 48.0)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:45.199379,"(3.7, 5.1, 5.047058823529412)","(18.0, 23.0, 22.2)","(2.3, 2.3, 2.297441077441077)","(15.0, 55.0, 47.5)","(21.0, 46.0, 44.0)","(6.0, 7.0, 6.688)","(10.0, 15.5, 14.75)","(31.0, 50.0, 49.0)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:46.404390,"(3.7, 5.1, 5.047058823529412)","(18.0, 23.0, 22.2)","(2.25, 2.3, 2.297441077441077)","(15.0, 55.0, 51.25)","(21.0, 46.0, 44.0)","(6.0, 7.0, 6.688)","(10.0, 15.5, 14.409090909090908)","(31.0, 50.0, 44.0)","(16.0, 25.0, 23.88888888888889)"
06-01-2023 17:27:47.694035,"(3.7, 5.1, 5.047058823529412)","(18.0, 23.0, 22.2)","(2.25, 2.3, 2.297441077441077)","(15.0, 55.0, 50.38461538461539)","(21.0, 46.0, 44.0)","(6.0, 7.0, 6.857142857142857)","(10.0, 15.5, 14.409090909090908)","(31.0, 50.0, 44.0)","(16.0, 25.0, 23.8)"
06-01-2023 17:27:48.946722,"(3.7, 5.1, 5.047058823529412)","(18.0, 23.0, 22.2)","(2.25, 2.3, 2.2904999999999998)","(15.0, 55.0, 50.38461538461539)","(21.0, 46.0, 44.0)","(6.0, 7.0, 6.857142857142857)","(10.0, 15.5, 14.409090909090908)","(31.0, 50.0, 44.0)","(16.0, 25.0, 24.076923076923077)"
06-01-2023 17:27:50.150271,"(3.7, 5.1, 5.056097560975609)","(18.0, 23.0, 22.2)","(2.25, 2.3, 2.2904999999999998)","(15.0, 55.0, 50.38461538461539)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.8428571428571425)","(10.0, 15.5, 14.409090909090908)","(31.0, 50.0, 44.0)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:51.381148,"(3.7, 5.1, 5.056097560975609)","(18.0, 23.0, 22.2)","(2.25, 2.3, 2.2944827586206893)","(15.0, 55.0, 50.714285714285715)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.8428571428571425)","(10.0, 15.5, 14.409090909090908)","(31.0, 50.0, 44.0)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:52.523875,"(3.7, 5.1, 5.056097560975609)","(18.0, 23.0, 22.2)","(2.25, 2.3, 2.2944827586206893)","(15.0, 55.0, 50.714285714285715)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.8428571428571425)","(10.0, 15.5, 14.409090909090908)","(31.0, 50.0, 44.0)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:53.729183,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.2)","(2.25, 2.3, 2.2944827586206893)","(15.0, 55.0, 50.714285714285715)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.82)","(10.0, 15.5, 14.7)","(31.0, 50.0, 44.0)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:54.917071,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.714285714285715)","(2.25, 2.3, 2.2944827586206893)","(15.0, 55.0, 50.714285714285715)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.82)","(10.0, 15.5, 14.4375)","(31.0, 50.0, 44.0)","(16.0, 25.0, 24.0)"
06-01-2023 17:27:56.134015,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.714285714285715)","(2.25, 2.3, 2.2944827586206893)","(15.0, 55.0, 50.714285714285715)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.82)","(10.0, 15.5, 14.42)","(31.0, 50.0, 44.0)","(16.0, 25.0, 23.6)"
06-01-2023 17:27:57.290439,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.5)","(2.25, 2.3, 2.2944827586206893)","(15.0, 55.0, 50.714285714285715)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.82)","(10.0, 15.5, 14.308823529411764)","(31.0, 50.0, 39.333333333333336)","(16.0, 25.0, 23.6875)"
06-01-2023 17:27:58.514651,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.5)","(2.25, 2.3, 2.2944827586206893)","(15.0, 55.0, 50.714285714285715)","(21.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.82)","(10.0, 15.5, 14.15)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 23.6875)"
06-01-2023 17:27:59.740606,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.2927272727272725)","(15.0, 55.0, 52.63636363636364)","(21.0, 48.0, 44.4)","(6.0, 7.0, 6.82)","(10.0, 15.5, 14.15)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 23.6875)"
06-01-2023 17:28:01.045071,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.292258064516129)","(15.0, 55.0, 52.63636363636364)","(21.0, 46.0, 44.4)","(6.0, 7.0, 6.82)","(10.0, 15.5, 14.15)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 23.5)"
06-01-2023 17:28:02.287444,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.292258064516129)","(15.0, 55.0, 52.63636363636364)","(21.0, 46.0, 44.4)","(6.0, 7.0, 6.768888888888888)","(10.0, 15.5, 14.15)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 23.5)"
06-01-2023 17:28:03.421275,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.292258064516129)","(15.0, 55.0, 52.63636363636364)","(21.0, 46.0, 44.4)","(6.0, 7.0, 6.807407407407407)","(10.0, 15.5, 14.15)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 23.5)"
06-01-2023 17:28:04.567205,"(3.7, 5.1, 5.041935483870968)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.292258064516129)","(15.0, 55.0, 53.2)","(21.0, 46.0, 45.55555555555556)","(6.0, 7.0, 6.832258064516129)","(10.0, 15.5, 14.970588235294118)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 23.941176470588236)"
06-01-2023 17:28:05.747804,"(3.7, 5.1, 5.029032258064516)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.292258064516129)","(15.0, 55.0, 53.2)","(21.0, 46.0, 47.333333333333336)","(6.0, 7.0, 6.825)","(10.0, 15.5, 14.970588235294118)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 24.142857142857142)"
06-01-2023 17:28:06.974380,"(3.7, 5.1, 5.029032258064516)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.292258064516129)","(15.0, 55.0, 51.4)","(21.0, 48.0, 47.333333333333336)","(6.0, 7.0, 6.832727272727273)","(10.0, 15.5, 14.9)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 24.142857142857142)"
06-01-2023 17:28:08.160127,"(3.7, 5.1, 5.029032258064516)","(18.0, 23.0, 22.5)","(2.2, 2.3, 2.292258064516129)","(15.0, 55.0, 49.85714285714286)","(21.0, 48.0, 47.333333333333336)","(6.0, 7.0, 6.841379310344827)","(10.0, 15.5, 14.9)","(31.0, 46.0, 39.333333333333336)","(16.0, 25.0, 24.142857142857142)"
