,Pimmy,Split The Night,Myka,Lornas Flying,Lady Lil,Trish Mail,Long Cool Sally
08-01-2023 11:21:06.398079,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:07.295830,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:08.161110,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:09.041767,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:09.916792,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:10.781234,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:11.661421,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:12.532122,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:13.398032,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:14.273130,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:15.172531,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:16.051592,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:16.926939,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:17.820087,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:18.695983,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:19.591794,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:20.454264,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:21.332756,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:22.192037,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 13.0, 7.88)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.7, 3.5956521739130434)"
08-01-2023 11:21:23.053106,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:23.913863,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:24.787927,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:25.655791,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:26.523438,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:27.403255,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:28.261857,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:29.132871,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:29.998585,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:30.865586,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:31.727136,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:32.580588,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:33.449562,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:34.298003,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.589473684210526)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:35.168187,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:36.028992,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:36.887079,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:37.758360,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:38.620882,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:39.480942,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:40.343026,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:41.195121,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:42.068902,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:42.919411,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:43.795694,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:44.642875,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:45.506693,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:46.360363,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:47.224407,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:48.086819,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:48.949245,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:49.823448,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:50.682149,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:51.553126,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:52.416603,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:53.286648,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:54.145490,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:55.002778,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 12.041379310344826)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:55.888917,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 15.0, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:56.740964,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:57.618303,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:58.484143,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:21:59.350536,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:00.225799,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:01.098035,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:01.984150,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:02.849314,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:03.721318,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:04.587115,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:05.471285,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:06.328952,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:07.190169,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:08.063229,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:08.924145,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:09.791370,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.229629629629631)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:10.653002,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 14.11578947368421)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:11.511926,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 13.485714285714286)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:12.369467,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 13.485714285714286)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:13.238538,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 14.5, 13.485714285714286)","(3.5, 5.6, 4.2)"
08-01-2023 11:22:14.109944,"(5.0, 9.4, 8.52)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 12.5, 9.55)","(5.0, 19.5, 18.75)","(3.5, 5.6, 3.75)"
08-01-2023 11:22:14.976063,"(5.0, 11.0, 7.285714285714286)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 7.0, 4.6)"
08-01-2023 11:22:15.832309,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:16.696506,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:17.553377,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:18.407699,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:19.269291,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:20.132085,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:20.988104,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:21.839149,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:22.697530,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:23.542409,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 21.0, 20.23076923076923)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:24.409667,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:25.261368,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:26.133154,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:27.000881,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:27.870322,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:28.722486,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:29.586512,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.5, 9.428571428571429)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:30.460450,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.0, 9.285714285714285)","(5.0, 18.0, 17.955555555555556)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:31.323788,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.0, 9.285714285714285)","(5.0, 18.0, 17.641666666666666)","(3.5, 6.8, 4.6)"
08-01-2023 11:22:32.187976,"(5.0, 10.5, 9.4)","(8.0, 99999, 99990)","(3.5, 4.8, 3.6625)","(11.0, 21.0, 19.833333333333336)","(7.0, 16.0, 9.285714285714285)","(5.0, 18.0, 17.641666666666666)","(3.5, 6.8, 4.6)"
