,Homebush Stella,Goldstar Yankee,Homebush Cardi,Pretty Orson,Rocket Queen,Amuri Early,Mustard Custard,Goldstar Tommy
09-01-2023 09:24:46.254845,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:47.447589,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:48.611357,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:49.753343,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:50.841747,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:51.929723,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:52.973240,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:54.055399,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:55.145572,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:56.167687,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:57.222065,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:58.349503,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:24:59.539815,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:00.685604,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:01.814082,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:02.916409,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.8, 6.465217391304348)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:04.165176,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:05.357962,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:06.503346,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:07.864217,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:09.324816,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:10.715677,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:11.970240,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:13.166100,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:14.454319,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:15.671341,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:16.783461,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:17.993701,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:19.254383,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:20.401179,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:21.649912,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:22.854486,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:24.032983,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:25.137360,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:26.215501,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:27.287448,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:28.344185,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:29.357082,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:30.421724,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:31.396362,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:32.439871,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:33.513248,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:34.614806,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:35.762132,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 13.208333333333334)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:36.901616,"(5.5, 20.0, 10.066666666666666)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.269230769230766)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:37.967326,"(5.5, 20.0, 13.919999999999998)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.269230769230766)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:39.022669,"(5.5, 20.0, 13.919999999999998)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.269230769230766)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:40.035629,"(5.5, 20.0, 13.919999999999998)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.269230769230766)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:41.100733,"(5.5, 20.0, 13.919999999999998)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.269230769230766)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:42.157162,"(5.5, 20.0, 13.919999999999998)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.269230769230766)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:43.204394,"(5.5, 20.0, 13.919999999999998)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:44.325719,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:45.481037,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:46.512973,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:47.544758,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:48.574624,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:49.634186,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:50.679677,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:51.805549,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:52.860676,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:53.909121,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:54.986501,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:56.027965,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:57.065273,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:58.135794,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:25:59.326802,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.291304347826086)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:00.400107,"(5.5, 20.0, 14.286486486486487)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.4, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:01.548102,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:02.645482,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:03.777851,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:04.748109,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:05.783860,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:06.826202,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:07.875933,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:08.913676,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:09.985889,"(5.5, 19.0, 15.034375)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 16.482142857142858)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:11.123071,"(5.5, 19.0, 8.5)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:12.270289,"(5.5, 19.0, 8.5)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:13.493273,"(5.5, 19.0, 8.5)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:14.653798,"(5.5, 19.0, 8.5)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:15.792187,"(5.5, 19.0, 8.5)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
09-01-2023 09:26:16.932994,"(5.5, 20.0, 7.647058823529411)","(4.0, 13.0, 9.842857142857143)","(5.0, 19.0, 10.25)","(13.0, 140.0, 86.66666666666666)","(4.0, 9.0, 6.1173913043478265)","(11.0, 65.0, 60.0)","(31.0, 410.0, 219.5)","(3.8, 10.5, 5.673611111111111)"
