,Whata Reactor,Little Auckland,Lurking,Eastbro Tex,Gulmarg,Whata Challenge,The Crom,Caught Out,Nevaevabend
07-12-2022 21:02:47.699505,"(3.3, 4.9, 4.833333333333334)","(51.0, 70.0, 65.0)","(5.0, 6.6, 6.661538461538462)","(17.0, 21.0, 20.133333333333333)","(4.4, 5.0, 4.815384615384615)","(16.0, 25.0, 22.8)","(6.5, 7.6, 7.228571428571429)","(5.0, 6.8, 6.32)","(21.0, 38.0, 33.5)"
07-12-2022 21:02:48.953800,"(3.3, 4.9, 4.829411764705883)","(51.0, 70.0, 65.0)","(5.0, 6.8, 6.661538461538462)","(17.0, 22.0, 19.5)","(4.4, 5.0, 4.815384615384615)","(16.0, 25.0, 22.8)","(6.5, 7.8, 7.3)","(5.0, 7.0, 6.457142857142857)","(21.0, 38.0, 34.0)"
07-12-2022 21:02:50.199750,"(3.4, 4.9, 4.829411764705883)","(51.0, 70.0, 65.0)","(5.0, 6.8, 6.694117647058824)","(17.0, 20.0, 19.5)","(4.4, 5.0, 4.815384615384615)","(17.0, 25.0, 21.42857142857143)","(6.5, 7.6, 7.415384615384615)","(5.0, 6.8, 6.457142857142857)","(21.0, 38.0, 34.0)"
07-12-2022 21:02:51.600603,"(3.4, 4.8, 4.718181818181818)","(51.0, 70.0, 65.0)","(5.0, 6.8, 6.694117647058824)","(17.0, 20.0, 19.5)","(4.4, 5.0, 4.9314285714285715)","(17.0, 24.0, 21.75)","(6.5, 7.6, 7.415384615384615)","(5.0, 6.8, 6.28)","(21.0, 38.0, 34.0)"
07-12-2022 21:02:53.095462,"(3.4, 4.8, 4.718181818181818)","(51.0, 70.0, 65.0)","(5.0, 6.8, 6.694117647058824)","(17.0, 20.0, 19.5)","(4.4, 5.0, 4.929411764705883)","(17.0, 24.0, 22.666666666666668)","(6.5, 7.6, 7.415384615384615)","(5.0, 6.6, 6.2)","(21.0, 38.0, 36.0)"
07-12-2022 21:02:54.447237,"(3.4, 4.9, 4.757142857142857)","(51.0, 70.0, 65.0)","(5.0, 6.8, 6.694117647058824)","(17.0, 20.0, 19.5)","(4.2, 5.0, 4.699999999999999)","(16.0, 24.0, 23.1)","(6.5, 7.6, 7.415384615384615)","(5.0, 6.4, 6.3500000000000005)","(21.0, 38.0, 35.6)"
07-12-2022 21:02:55.729884,"(3.4, 4.9, 4.757142857142857)","(51.0, 70.0, 64.28571428571429)","(5.0, 6.8, 6.694117647058824)","(17.0, 20.0, 19.357142857142858)","(4.2, 5.0, 4.7875)","(16.0, 24.0, 21.75)","(6.5, 7.6, 7.266666666666667)","(5.0, 6.4, 6.24)","(21.0, 38.0, 35.0)"
07-12-2022 21:02:56.967593,"(3.5, 4.9, 4.85)","(51.0, 70.0, 64.28571428571429)","(5.0, 6.8, 6.694117647058824)","(17.0, 20.0, 19.357142857142858)","(4.2, 4.9, 4.6)","(16.0, 24.0, 21.75)","(6.5, 7.8, 7.266666666666667)","(5.0, 6.4, 6.24)","(26.0, 38.0, 35.0)"
07-12-2022 21:02:58.295770,"(3.5, 5.2, 5.140000000000001)","(51.0, 70.0, 64.28571428571429)","(5.0, 6.8, 6.730769230769231)","(17.0, 20.0, 19.357142857142858)","(4.2, 4.9, 4.5588235294117645)","(16.0, 24.0, 21.75)","(6.5, 7.8, 7.266666666666667)","(5.0, 6.4, 6.24)","(26.0, 38.0, 35.0)"
07-12-2022 21:02:59.627041,"(3.5, 5.1, 5.066666666666666)","(51.0, 70.0, 64.28571428571429)","(5.0, 6.8, 6.752)","(17.0, 20.0, 19.5)","(4.2, 5.0, 4.581818181818182)","(16.0, 24.0, 21.333333333333332)","(6.5, 7.8, 7.285714285714286)","(5.0, 6.4, 6.2)","(26.0, 38.0, 35.75)"
07-12-2022 21:03:01.029660,"(3.5, 5.4, 5.33)","(51.0, 70.0, 64.28571428571429)","(5.0, 6.8, 6.752)","(17.0, 20.0, 19.5)","(4.2, 4.9, 4.5)","(16.0, 24.0, 21.6)","(6.5, 7.8, 7.257142857142857)","(5.0, 6.4, 6.128571428571428)","(26.0, 38.0, 35.75)"
07-12-2022 21:03:02.257676,"(3.5, 5.4, 5.380000000000001)","(51.0, 70.0, 64.28571428571429)","(5.0, 6.8, 6.626666666666667)","(17.0, 20.0, 20.583333333333332)","(4.2, 4.6, 4.456521739130435)","(16.0, 23.0, 22.666666666666668)","(6.5, 7.6, 7.066666666666666)","(5.0, 6.6, 6.372413793103448)","(26.0, 38.0, 36.285714285714285)"
07-12-2022 21:03:03.628070,"(3.5, 5.2, 5.12)","(51.0, 70.0, 64.28571428571429)","(5.0, 7.0, 6.866666666666666)","(17.0, 21.0, 20.333333333333332)","(4.2, 4.6, 4.490909090909091)","(16.0, 23.0, 22.714285714285715)","(6.5, 7.6, 7.303703703703704)","(5.0, 6.6, 6.066666666666666)","(26.0, 38.0, 35.333333333333336)"
07-12-2022 21:03:04.976925,"(3.5, 5.2, 5.138461538461539)","(51.0, 70.0, 65.0)","(5.0, 7.0, 6.852631578947368)","(17.0, 21.0, 20.333333333333332)","(4.2, 4.6, 4.52)","(16.0, 23.0, 23.666666666666668)","(6.5, 7.6, 7.364705882352941)","(5.0, 6.4, 6.066666666666666)","(26.0, 38.0, 35.333333333333336)"
07-12-2022 21:03:06.269587,"(3.5, 5.0, 4.94)","(51.0, 70.0, 65.0)","(5.0, 7.0, 6.771428571428571)","(17.0, 21.0, 20.77777777777778)","(4.2, 4.6, 4.574999999999999)","(16.0, 24.0, 23.666666666666668)","(6.5, 7.6, 7.364705882352941)","(5.0, 6.4, 6.038095238095238)","(26.0, 38.0, 34.0)"
07-12-2022 21:03:07.568714,"(3.5, 5.0, 4.9714285714285715)","(51.0, 70.0, 65.0)","(5.0, 7.2, 6.769565217391304)","(17.0, 21.0, 20.77777777777778)","(4.2, 4.6, 4.592307692307692)","(15.0, 24.0, 23.666666666666668)","(6.5, 7.6, 7.327272727272727)","(5.0, 6.4, 6.091666666666667)","(26.0, 38.0, 29.2)"
07-12-2022 21:03:09.065544,"(3.5, 5.0, 4.933333333333334)","(51.0, 70.0, 65.0)","(5.0, 7.2, 6.769565217391304)","(17.0, 21.0, 18.266666666666666)","(4.2, 4.7, 4.64390243902439)","(15.0, 24.0, 23.666666666666668)","(6.5, 7.6, 7.3)","(5.0, 6.2, 6.1257142857142854)","(26.0, 38.0, 30.0)"
07-12-2022 21:03:10.544620,"(3.5, 5.0, 4.8)","(51.0, 70.0, 65.0)","(5.0, 7.2, 6.852631578947368)","(17.0, 22.0, 19.25)","(4.2, 4.8, 4.55625)","(15.0, 24.0, 23.666666666666668)","(6.5, 7.6, 7.3)","(5.0, 6.2, 6.1257142857142854)","(26.0, 36.0, 30.0)"
07-12-2022 21:03:12.037659,"(3.7, 5.0, 4.8)","(51.0, 70.0, 65.0)","(5.0, 7.2, 6.852631578947368)","(16.0, 22.0, 17.76923076923077)","(3.9, 4.8, 4.6125)","(16.0, 24.0, 23.666666666666668)","(6.0, 7.6, 7.393442622950819)","(5.0, 6.2, 6.097777777777778)","(21.0, 36.0, 30.76923076923077)"
07-12-2022 21:03:13.553011,"(3.7, 5.0, 4.8954545454545455)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.2, 7.016666666666667)","(16.0, 22.0, 18.363636363636363)","(3.9, 4.7, 4.55)","(16.0, 24.0, 25.846153846153847)","(6.0, 7.6, 7.366666666666666)","(5.0, 6.2, 6.1257142857142854)","(21.0, 34.0, 30.76923076923077)"
07-12-2022 21:03:15.191720,"(3.7, 5.1, 4.884615384615385)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.2, 7.016666666666667)","(16.0, 22.0, 18.235294117647058)","(3.9, 4.7, 4.590909090909091)","(16.0, 27.0, 25.2)","(6.0, 7.6, 7.366666666666666)","(5.0, 6.2, 6.1257142857142854)","(21.0, 34.0, 31.0)"
07-12-2022 21:03:16.474497,"(3.7, 4.9, 4.884615384615385)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.2, 7.016666666666667)","(16.0, 22.0, 18.235294117647058)","(3.9, 4.7, 4.590909090909091)","(16.0, 27.0, 25.2)","(6.0, 7.6, 7.366666666666666)","(5.0, 6.2, 6.1257142857142854)","(21.0, 32.0, 30.5)"
07-12-2022 21:03:17.899730,"(3.7, 4.9, 4.884615384615385)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.2, 6.856)","(16.0, 21.0, 19.545454545454547)","(4.0, 4.7, 4.705882352941177)","(16.0, 27.0, 25.714285714285715)","(6.0, 7.4, 7.325925925925926)","(5.0, 6.2, 6.121212121212121)","(21.0, 32.0, 30.5)"
07-12-2022 21:03:19.270785,"(3.7, 4.9, 4.883333333333334)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.2, 6.8538461538461535)","(16.0, 22.0, 20.555555555555557)","(4.0, 4.8, 4.765217391304348)","(16.0, 27.0, 25.714285714285715)","(6.0, 7.4, 7.338461538461539)","(5.0, 6.2, 5.8875)","(21.0, 32.0, 30.0)"
07-12-2022 21:03:20.689525,"(3.7, 4.9, 4.791489361702128)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.2, 6.8538461538461535)","(16.0, 21.0, 20.555555555555557)","(4.0, 4.9, 4.765217391304348)","(16.0, 27.0, 25.714285714285715)","(6.0, 7.4, 7.338461538461539)","(5.0, 6.0, 5.881578947368421)","(21.0, 32.0, 30.153846153846153)"
07-12-2022 21:03:22.069324,"(3.7, 4.9, 4.789130434782609)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.2, 6.935714285714286)","(16.0, 21.0, 20.555555555555557)","(4.0, 4.9, 4.823076923076923)","(16.0, 27.0, 25.714285714285715)","(6.0, 7.4, 7.338461538461539)","(5.0, 6.0, 5.881578947368421)","(21.0, 32.0, 29.272727272727273)"
07-12-2022 21:03:23.492541,"(3.4, 4.9, 4.691803278688524)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.0, 6.935714285714286)","(17.0, 21.0, 20.666666666666668)","(4.2, 4.9, 4.835714285714285)","(17.0, 27.0, 25.714285714285715)","(6.5, 7.4, 7.324137931034483)","(5.0, 6.0, 5.965217391304348)","(26.0, 30.0, 29.272727272727273)"
07-12-2022 21:03:25.006734,"(3.4, 4.8, 4.691803278688524)","(51.0, 70.0, 66.92307692307692)","(5.0, 7.0, 6.935714285714286)","(17.0, 21.0, 20.666666666666668)","(4.2, 4.9, 4.835714285714285)","(17.0, 27.0, 25.714285714285715)","(6.5, 7.6, 7.297297297297297)","(5.0, 6.0, 5.925000000000001)","(26.0, 30.0, 29.272727272727273)"
07-12-2022 21:03:26.484605,"(3.4, 4.8, 4.712)","(51.0, 70.0, 65.0)","(5.0, 7.0, 6.935714285714286)","(17.0, 21.0, 20.692307692307693)","(4.2, 4.9, 4.8277777777777775)","(17.0, 27.0, 26.18181818181818)","(6.5, 7.6, 7.324137931034483)","(5.0, 6.0, 5.925000000000001)","(26.0, 30.0, 29.0)"
07-12-2022 21:03:27.770154,"(3.6, 4.8, 4.691803278688524)","(51.0, 70.0, 64.28571428571429)","(5.0, 7.0, 6.91875)","(17.0, 21.0, 20.692307692307693)","(3.9, 5.0, 4.8277777777777775)","(17.0, 27.0, 26.18181818181818)","(6.5, 7.6, 7.324137931034483)","(5.0, 6.0, 5.925000000000001)","(21.0, 30.0, 29.0)"
07-12-2022 21:03:29.048314,"(3.6, 4.8, 4.691803278688524)","(51.0, 70.0, 63.333333333333336)","(5.0, 7.2, 6.91875)","(17.0, 21.0, 20.692307692307693)","(3.9, 5.0, 4.926315789473684)","(17.0, 27.0, 26.18181818181818)","(6.5, 7.6, 7.371428571428571)","(5.0, 6.0, 5.925000000000001)","(21.0, 30.0, 28.333333333333332)"
07-12-2022 21:03:30.343168,"(3.6, 4.8, 4.691803278688524)","(51.0, 70.0, 63.333333333333336)","(5.0, 7.2, 6.91875)","(17.0, 21.0, 20.692307692307693)","(3.9, 5.0, 4.926315789473684)","(17.0, 27.0, 26.4375)","(6.5, 7.6, 7.371428571428571)","(5.0, 6.0, 5.931818181818182)","(21.0, 29.0, 28.333333333333332)"
07-12-2022 21:03:31.674664,"(3.6, 4.8, 4.691803278688524)","(51.0, 70.0, 63.333333333333336)","(5.0, 7.2, 6.91875)","(17.0, 21.0, 20.692307692307693)","(3.9, 5.0, 4.926315789473684)","(17.0, 27.0, 26.4375)","(6.5, 7.6, 7.371428571428571)","(5.0, 6.0, 5.931818181818182)","(21.0, 29.0, 28.333333333333332)"
07-12-2022 21:03:33.062756,"(3.6, 4.8, 4.6499999999999995)","(51.0, 70.0, 63.333333333333336)","(5.5, 7.2, 6.909677419354838)","(17.0, 21.0, 19.6)","(3.9, 5.0, 4.917307692307693)","(17.0, 27.0, 26.4375)","(6.0, 7.6, 7.371428571428571)","(5.0, 6.0, 5.9363636363636365)","(21.0, 29.0, 29.857142857142858)"
07-12-2022 21:03:34.496828,"(3.6, 4.6, 4.4172413793103456)","(51.0, 70.0, 63.333333333333336)","(5.5, 7.2, 6.931343283582089)","(17.0, 21.0, 19.6)","(3.9, 5.1, 4.949206349206349)","(17.0, 27.0, 26.4375)","(6.0, 7.6, 7.371428571428571)","(5.0, 6.0, 5.933333333333334)","(21.0, 32.0, 29.857142857142858)"
07-12-2022 21:03:35.990029,"(3.6, 4.5, 4.452941176470588)","(51.0, 70.0, 63.333333333333336)","(5.5, 7.2, 7.008510638297873)","(17.0, 21.0, 19.31578947368421)","(3.9, 5.1, 4.954545454545455)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.371428571428571)","(5.0, 6.0, 5.965454545454546)","(21.0, 32.0, 29.0)"
07-12-2022 21:03:37.233641,"(3.6, 4.5, 4.452941176470588)","(51.0, 70.0, 63.333333333333336)","(5.5, 7.2, 6.931343283582089)","(17.0, 21.0, 19.31578947368421)","(3.9, 5.1, 4.978048780487805)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.266666666666667)","(5.0, 6.2, 5.995238095238095)","(21.0, 30.0, 29.0)"
07-12-2022 21:03:38.575732,"(3.6, 4.6, 4.455263157894737)","(51.0, 70.0, 63.333333333333336)","(5.5, 7.2, 6.931343283582089)","(17.0, 21.0, 19.31578947368421)","(3.9, 5.0, 4.978048780487805)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.254545454545455)","(5.0, 6.2, 5.995238095238095)","(21.0, 30.0, 29.0)"
07-12-2022 21:03:39.949542,"(3.6, 4.6, 4.459701492537314)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.931343283582089)","(17.0, 21.0, 19.31578947368421)","(3.9, 5.0, 4.978048780487805)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.254545454545455)","(5.0, 6.2, 5.995238095238095)","(21.0, 30.0, 29.0)"
07-12-2022 21:03:41.420732,"(3.6, 4.6, 4.470175438596491)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.866666666666666)","(17.0, 21.0, 19.9)","(3.9, 5.0, 4.929126213592233)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.292307692307692)","(5.0, 6.2, 5.9750000000000005)","(21.0, 30.0, 29.857142857142858)"
07-12-2022 21:03:42.655995,"(3.6, 4.6, 4.537037037037037)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.866666666666666)","(17.0, 21.0, 19.9)","(3.9, 5.1, 4.877777777777777)","(17.0, 27.0, 26.55)","(6.0, 7.4, 7.254545454545455)","(5.0, 6.2, 5.9750000000000005)","(21.0, 32.0, 30.90909090909091)"
07-12-2022 21:03:43.926931,"(3.6, 4.6, 4.537037037037037)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.909677419354838)","(17.0, 21.0, 18.642857142857142)","(3.9, 5.0, 4.895238095238095)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.3076923076923075)","(5.0, 6.2, 6.008196721311475)","(21.0, 32.0, 31.555555555555557)"
07-12-2022 21:03:45.187297,"(3.6, 4.6, 4.559523809523809)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.909677419354838)","(17.0, 21.0, 18.473684210526315)","(3.9, 5.0, 4.874074074074074)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.3076923076923075)","(5.0, 6.2, 6.008196721311475)","(21.0, 32.0, 31.555555555555557)"
07-12-2022 21:03:46.442779,"(3.6, 4.6, 4.545180722891566)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.965853658536585)","(17.0, 21.0, 18.333333333333332)","(4.0, 5.0, 4.874074074074074)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.3076923076923075)","(5.0, 6.2, 6.008196721311475)","(21.0, 32.0, 31.555555555555557)"
07-12-2022 21:03:47.689533,"(3.6, 4.6, 4.545180722891566)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.965853658536585)","(17.0, 21.0, 18.333333333333332)","(4.0, 5.0, 4.832786885245901)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.301960784313725)","(5.0, 6.2, 6.005)","(21.0, 32.0, 31.2)"
07-12-2022 21:03:49.099709,"(3.6, 4.6, 4.545454545454545)","(51.0, 70.0, 64.28571428571429)","(5.5, 7.2, 6.96)","(16.0, 21.0, 20.17241379310345)","(4.0, 5.0, 4.843478260869565)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.301960784313725)","(5.0, 6.2, 6.008196721311475)","(21.0, 32.0, 31.2)"
07-12-2022 21:03:50.505901,"(3.6, 4.6, 4.546107784431138)","(51.0, 70.0, 64.6875)","(5.5, 7.2, 6.96)","(16.0, 21.0, 19.26086956521739)","(4.0, 5.0, 4.825806451612903)","(17.0, 27.0, 26.55)","(6.0, 7.6, 7.2625)","(5.0, 6.2, 6.008196721311475)","(21.0, 32.0, 30.0)"
07-12-2022 21:03:51.926453,"(3.6, 4.6, 4.546107784431138)","(51.0, 85.0, 75.66666666666667)","(5.5, 7.2, 7.5)","(16.0, 21.0, 19.46153846153846)","(4.0, 5.0, 4.847887323943662)","(17.0, 27.0, 26.04)","(6.0, 7.4, 7.32)","(5.0, 6.2, 6.011864406779662)","(21.0, 32.0, 30.0)"
07-12-2022 21:03:53.244871,"(3.7, 4.6, 4.475968992248062)","(51.0, 85.0, 77.63157894736842)","(5.5, 7.6, 7.742622950819672)","(16.0, 21.0, 18.362068965517242)","(4.0, 5.0, 4.830555555555556)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.248)","(5.0, 6.2, 6.0131147540983605)","(21.0, 32.0, 29.75)"
07-12-2022 21:03:54.594345,"(3.7, 4.5, 4.465116279069767)","(51.0, 85.0, 76.76470588235294)","(5.5, 7.8, 7.748717948717949)","(16.0, 18.5, 18.36842105263158)","(4.0, 5.0, 4.845714285714285)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.2272727272727275)","(5.0, 6.2, 6.016129032258065)","(21.0, 32.0, 31.2)"
07-12-2022 21:03:55.923591,"(3.7, 4.5, 4.415625)","(51.0, 85.0, 76.76470588235294)","(5.5, 7.8, 7.759633027522936)","(16.0, 18.5, 18.362068965517242)","(4.0, 5.0, 4.845714285714285)","(17.0, 27.0, 25.444444444444443)","(6.0, 7.4, 7.2272727272727275)","(5.0, 6.2, 6.016129032258065)","(21.0, 32.0, 31.2)"
07-12-2022 21:03:57.271693,"(3.7, 4.4, 4.383098591549296)","(51.0, 85.0, 76.76470588235294)","(5.5, 7.8, 7.7953488372093025)","(16.0, 18.5, 18.362068965517242)","(4.0, 5.0, 4.846376811594203)","(17.0, 27.0, 25.444444444444443)","(6.0, 7.4, 7.2272727272727275)","(5.0, 6.2, 6.023809523809524)","(21.0, 32.0, 31.2)"
07-12-2022 21:03:58.652284,"(3.7, 4.5, 4.265000000000001)","(51.0, 85.0, 72.25)","(5.5, 7.8, 7.876190476190476)","(16.0, 18.5, 18.352941176470587)","(4.0, 5.0, 4.843835616438356)","(17.0, 27.0, 26.428571428571427)","(6.0, 7.4, 7.252631578947368)","(5.0, 6.2, 6.007462686567164)","(21.0, 32.0, 31.333333333333332)"
07-12-2022 21:03:59.933653,"(3.7, 4.4, 4.234615384615385)","(51.0, 85.0, 72.14285714285714)","(5.5, 8.0, 7.87)","(16.0, 18.5, 18.35)","(4.0, 5.0, 4.844117647058823)","(17.0, 27.0, 26.36842105263158)","(6.0, 7.4, 7.248648648648649)","(5.0, 6.2, 5.985714285714286)","(21.0, 32.0, 31.692307692307693)"
07-12-2022 21:04:01.299022,"(3.7, 4.4, 4.3428571428571425)","(51.0, 85.0, 64.16666666666667)","(5.5, 8.0, 7.881818181818182)","(16.0, 18.5, 18.35)","(4.0, 5.0, 4.838709677419355)","(17.0, 27.0, 25.44)","(6.0, 7.4, 7.307692307692308)","(5.0, 6.2, 5.963829787234043)","(21.0, 32.0, 31.555555555555557)"
07-12-2022 21:04:02.534034,"(3.7, 4.4, 4.3428571428571425)","(51.0, 85.0, 64.16666666666667)","(5.5, 8.0, 7.928571428571429)","(16.0, 18.5, 18.34313725490196)","(4.0, 5.0, 4.8076923076923075)","(17.0, 27.0, 25.142857142857142)","(6.0, 7.4, 7.333333333333334)","(5.0, 6.2, 5.976923076923077)","(21.0, 32.0, 31.2)"
07-12-2022 21:04:03.814245,"(3.7, 4.4, 4.352941176470589)","(51.0, 85.0, 70.0)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.34313725490196)","(4.0, 5.0, 4.809523809523809)","(17.0, 27.0, 25.142857142857142)","(6.0, 7.4, 7.333333333333334)","(5.0, 6.2, 6.01875)","(21.0, 32.0, 30.285714285714285)"
07-12-2022 21:04:05.062438,"(3.7, 4.4, 4.295412844036697)","(51.0, 80.0, 76.0)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.35)","(4.0, 5.0, 4.815384615384615)","(17.0, 27.0, 25.142857142857142)","(6.0, 7.4, 7.258823529411765)","(5.0, 6.2, 6.4875)","(21.0, 32.0, 30.285714285714285)"
07-12-2022 21:04:06.328784,"(3.7, 4.3, 4.235338345864662)","(51.0, 80.0, 65.68181818181819)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.33653846153846)","(4.0, 5.0, 4.809523809523809)","(17.0, 27.0, 25.142857142857142)","(6.0, 7.4, 7.258823529411765)","(5.0, 6.6, 6.4875)","(21.0, 32.0, 30.285714285714285)"
07-12-2022 21:04:07.571269,"(3.7, 4.3, 4.226495726495727)","(51.0, 85.0, 65.68181818181819)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.242424242424242)","(4.0, 5.0, 4.795833333333333)","(17.0, 27.0, 25.142857142857142)","(6.0, 7.4, 7.2956521739130435)","(5.0, 6.6, 6.4875)","(21.0, 32.0, 30.285714285714285)"
07-12-2022 21:04:08.847800,"(3.6, 4.3, 4.207894736842105)","(51.0, 85.0, 66.11111111111111)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.242424242424242)","(4.0, 5.0, 4.8533333333333335)","(17.0, 27.0, 25.2)","(6.0, 7.4, 7.2956521739130435)","(5.0, 6.6, 6.485714285714286)","(21.0, 32.0, 30.285714285714285)"
07-12-2022 21:04:10.178268,"(3.6, 4.3, 4.221641791044776)","(51.0, 85.0, 66.11111111111111)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.242424242424242)","(4.0, 4.9, 4.884)","(17.0, 27.0, 25.2)","(6.0, 7.4, 7.266666666666667)","(5.0, 6.6, 6.498591549295774)","(21.0, 32.0, 30.285714285714285)"
07-12-2022 21:04:11.423685,"(3.6, 4.3, 4.217948717948718)","(51.0, 85.0, 66.11111111111111)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.242424242424242)","(4.0, 4.9, 4.775409836065574)","(17.0, 27.0, 24.94736842105263)","(6.0, 7.4, 7.356756756756757)","(5.0, 6.6, 6.4875)","(21.0, 32.0, 30.2)"
07-12-2022 21:04:12.563568,"(3.6, 4.2, 4.191477272727273)","(51.0, 85.0, 73.91304347826087)","(5.5, 8.0, 7.966666666666667)","(16.0, 18.5, 18.258064516129032)","(4.0, 4.9, 4.748)","(17.0, 27.0, 24.94736842105263)","(6.0, 7.4, 7.365217391304348)","(5.0, 6.6, 6.4875)","(21.0, 32.0, 30.2)"
07-12-2022 21:04:13.734400,"(3.6, 4.2, 4.181958762886598)","(51.0, 85.0, 73.91304347826087)","(5.5, 8.0, 8.366666666666667)","(16.0, 18.5, 18.365384615384617)","(4.0, 4.9, 4.826315789473685)","(17.0, 27.0, 24.4)","(6.0, 7.4, 7.241509433962264)","(5.0, 6.6, 6.693333333333333)","(21.0, 32.0, 31.77777777777778)"
07-12-2022 21:04:15.003643,"(3.6, 4.3, 4.215570934256055)","(51.0, 85.0, 75.21739130434783)","(5.5, 8.4, 8.38)","(16.0, 18.5, 18.365384615384617)","(4.0, 4.9, 4.826315789473685)","(17.0, 26.0, 15.833333333333334)","(6.0, 7.4, 7.250980392156863)","(5.0, 6.8, 6.742857142857143)","(21.0, 34.0, 31.454545454545453)"
07-12-2022 21:04:16.266297,"(3.6, 4.3, 4.215570934256055)","(51.0, 85.0, 75.21739130434783)","(5.5, 8.4, 8.38)","(16.0, 18.5, 18.365384615384617)","(4.0, 4.9, 4.775)","(17.0, 18.5, 16.166666666666668)","(6.0, 7.4, 7.418181818181818)","(5.0, 7.0, 6.764705882352941)","(21.0, 34.0, 30.666666666666668)"
07-12-2022 21:04:17.494393,"(3.6, 4.2, 4.102958579881657)","(51.0, 85.0, 76.0)","(5.5, 8.4, 8.38)","(16.0, 18.5, 18.365384615384617)","(4.0, 5.0, 4.805882352941176)","(17.0, 18.5, 16.9)","(6.0, 7.6, 7.3538461538461535)","(5.0, 7.0, 6.826086956521739)","(21.0, 34.0, 30.666666666666668)"
07-12-2022 21:04:18.830612,"(3.6, 4.1, 4.011764705882353)","(51.0, 85.0, 73.75)","(5.5, 9.4, 9.11578947368421)","(16.0, 18.5, 18.365384615384617)","(4.0, 5.0, 4.8428571428571425)","(17.0, 18.5, 15.833333333333334)","(6.0, 7.8, 7.37037037037037)","(5.0, 7.0, 6.826086956521739)","(21.0, 34.0, 30.727272727272727)"
07-12-2022 21:04:20.198226,"(3.6, 4.1, 4.025)","(51.0, 85.0, 73.75)","(5.5, 9.2, 8.6)","(16.0, 18.5, 18.365384615384617)","(4.0, 5.0, 4.800000000000001)","(15.0, 18.5, 17.1)","(6.0, 7.8, 7.238709677419355)","(5.0, 7.0, 6.809523809523809)","(21.0, 34.0, 30.727272727272727)"
07-12-2022 21:04:21.568686,"(3.6, 4.0, 4.011764705882353)","(51.0, 85.0, 71.5)","(5.5, 9.2, 8.44)","(16.0, 18.5, 18.365384615384617)","(4.0, 4.9, 4.800000000000001)","(15.0, 18.5, 17.1)","(6.0, 7.8, 7.238709677419355)","(5.0, 7.0, 6.809523809523809)","(21.0, 34.0, 30.727272727272727)"
07-12-2022 21:04:22.891204,"(3.6, 4.1, 3.992857142857143)","(51.0, 85.0, 64.54545454545455)","(5.5, 9.4, 8.7)","(16.0, 18.5, 18.365384615384617)","(4.0, 4.9, 4.758333333333333)","(15.0, 18.5, 18.0)","(6.0, 7.8, 7.428571428571429)","(5.0, 7.0, 6.764705882352941)","(21.0, 34.0, 29.833333333333332)"
07-12-2022 21:04:24.219197,"(3.6, 4.2, 4.13235294117647)","(51.0, 85.0, 64.54545454545455)","(6.0, 9.2, 8.7)","(16.0, 18.5, 18.365384615384617)","(4.0, 4.8, 4.772222222222222)","(15.0, 19.0, 17.4)","(6.0, 7.8, 7.428571428571429)","(5.0, 7.0, 6.764705882352941)","(21.0, 34.0, 29.833333333333332)"
