,Black Wood,Skylark Tiara,Magic Madness,Shes Sleek,Big Wednesday,Summer Classic,Corn Cob
10-01-2023 14:46:58.955443,"(1.5, 1.89, 1.8766666666666667)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 82.0)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.65, 3.3142857142857145)"
10-01-2023 14:46:59.963670,"(1.5, 1.89, 1.8385714285714285)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 82.0)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.3142857142857145)"
10-01-2023 14:47:00.989159,"(1.5, 1.89, 1.8385714285714285)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 82.0)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.294117647058824)"
10-01-2023 14:47:02.019236,"(1.5, 1.89, 1.8385714285714285)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 82.0)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.294117647058824)"
10-01-2023 14:47:02.968698,"(1.5, 1.89, 1.8385714285714285)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 82.0)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.294117647058824)"
10-01-2023 14:47:03.922530,"(1.5, 1.89, 1.8385714285714285)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.294117647058824)"
10-01-2023 14:47:04.878713,"(1.5, 1.89, 1.8385714285714285)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.294117647058824)"
10-01-2023 14:47:05.816764,"(1.5, 1.89, 1.8688235294117648)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.294117647058824)"
10-01-2023 14:47:06.761406,"(1.5, 1.89, 1.8688235294117648)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.0, 8.223529411764705)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.4000000000000004)"
10-01-2023 14:47:07.692757,"(1.5, 1.89, 1.8821739130434783)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.0, 8.3)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.4000000000000004)"
10-01-2023 14:47:08.646079,"(1.5, 1.89, 1.881063829787234)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.4000000000000004)"
10-01-2023 14:47:09.634687,"(1.5, 1.89, 1.881063829787234)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.4)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.4000000000000004)"
10-01-2023 14:47:10.593325,"(1.5, 1.89, 1.881063829787234)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.4)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.4000000000000004)"
10-01-2023 14:47:11.525043,"(1.5, 1.89, 1.881063829787234)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.4)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.4000000000000004)"
10-01-2023 14:47:12.573249,"(1.5, 1.89, 1.88375)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.4000000000000004)"
10-01-2023 14:47:13.605467,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.0)","(2.6, 3.6, 3.3)"
10-01-2023 14:47:14.655346,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 192.77777777777777)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.0)","(2.6, 3.55, 3.296153846153846)"
10-01-2023 14:47:15.795077,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.77777777777777)","(2.6, 3.55, 3.385)"
10-01-2023 14:47:16.867282,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.77777777777777)","(2.6, 3.55, 3.392857142857143)"
10-01-2023 14:47:17.845580,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.77777777777777)","(2.7, 3.55, 3.392857142857143)"
10-01-2023 14:47:18.843313,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.3)","(21.0, 90.0, 83.77777777777777)","(2.7, 3.55, 3.375)"
10-01-2023 14:47:19.821381,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 8.8, 8.89090909090909)","(21.0, 90.0, 83.77777777777777)","(2.7, 3.55, 3.375)"
10-01-2023 14:47:20.838965,"(1.5, 1.89, 1.883859649122807)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.0, 8.911111111111111)","(21.0, 90.0, 83.77777777777777)","(2.7, 3.55, 3.375)"
10-01-2023 14:47:21.896808,"(1.5, 1.89, 1.88375)","(51.0, 310.0, 95.625)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.8, 8.911111111111111)","(21.0, 90.0, 83.77777777777777)","(2.7, 3.55, 3.375)"
10-01-2023 14:47:22.961531,"(1.5, 1.89, 1.88375)","(51.0, 310.0, 244.56521739130434)","(51.0, 340.0, 123.33333333333334)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.8, 8.553846153846154)","(21.0, 90.0, 83.77777777777777)","(2.7, 3.55, 3.3166666666666664)"
10-01-2023 14:47:24.010799,"(1.5, 1.89, 1.88375)","(51.0, 310.0, 247.29166666666669)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.8, 8.553846153846154)","(21.0, 90.0, 87.05263157894737)","(2.7, 3.55, 3.33)"
10-01-2023 14:47:25.097662,"(1.5, 1.89, 1.88375)","(51.0, 310.0, 247.29166666666669)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.8, 9.066666666666666)","(21.0, 90.0, 82.57142857142857)","(2.7, 3.55, 3.4179999999999997)"
10-01-2023 14:47:26.099893,"(1.5, 1.89, 1.88)","(51.0, 310.0, 247.29166666666669)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.853333333333333)","(21.0, 90.0, 89.09433962264151)","(2.7, 3.55, 3.4179999999999997)"
10-01-2023 14:47:27.072571,"(1.5, 1.89, 1.88)","(51.0, 310.0, 247.29166666666669)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.853333333333333)","(21.0, 90.0, 83.23076923076923)","(2.7, 3.55, 3.3884615384615384)"
10-01-2023 14:47:28.019928,"(1.5, 1.89, 1.88)","(51.0, 310.0, 247.29166666666669)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.853333333333333)","(21.0, 95.0, 84.07142857142857)","(2.7, 3.55, 3.432142857142857)"
10-01-2023 14:47:29.046691,"(1.5, 1.89, 1.88)","(51.0, 310.0, 247.29166666666669)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.853333333333333)","(21.0, 95.0, 84.07142857142857)","(2.7, 3.55, 3.432142857142857)"
10-01-2023 14:47:30.123370,"(1.5, 1.89, 1.88)","(51.0, 310.0, 247.29166666666669)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.853333333333333)","(21.0, 95.0, 84.07142857142857)","(2.7, 3.55, 3.432142857142857)"
10-01-2023 14:47:31.209736,"(1.5, 1.89, 1.88)","(51.0, 310.0, 202.5)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.853333333333333)","(21.0, 95.0, 84.07142857142857)","(2.7, 3.55, 3.432142857142857)"
10-01-2023 14:47:32.229171,"(1.5, 1.89, 1.88)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 240.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.853333333333333)","(21.0, 95.0, 84.07142857142857)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:33.233572,"(1.5, 1.89, 1.88)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.512)","(21.0, 95.0, 71.5)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:34.149291,"(1.5, 1.89, 1.88)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.6, 8.512)","(21.0, 95.0, 84.15384615384616)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:35.056910,"(1.5, 1.89, 1.88)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 9.2)","(21.0, 95.0, 84.92857142857143)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:36.056235,"(1.5, 1.89, 1.88)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 8.933333333333334)","(21.0, 95.0, 84.92857142857143)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:37.067330,"(1.5, 1.89, 1.876341463414634)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 9.2)","(21.0, 95.0, 84.92857142857143)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:38.066027,"(1.5, 1.89, 1.8878125)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 9.2)","(21.0, 95.0, 84.92857142857143)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:39.028345,"(1.5, 1.89, 1.8880645161290321)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 9.2)","(21.0, 95.0, 84.92857142857143)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:39.938105,"(1.5, 1.89, 1.8878571428571427)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 248.33333333333331)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 9.2)","(21.0, 95.0, 84.92857142857143)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:40.946273,"(1.5, 1.89, 1.8878571428571427)","(51.0, 310.0, 246.08695652173913)","(51.0, 340.0, 290.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 8.4)","(21.0, 95.0, 72.5)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:41.971106,"(1.5, 1.86, 1.8548275862068966)","(51.0, 310.0, 135.0)","(51.0, 340.0, 290.0)","(26.0, 130.0, 70.57142857142857)","(7.0, 9.4, 8.35)","(21.0, 95.0, 74.28571428571429)","(2.7, 3.55, 3.385)"
10-01-2023 14:47:43.054235,"(1.5, 1.86, 1.835)","(51.0, 310.0, 138.57142857142858)","(51.0, 340.0, 290.0)","(26.0, 120.0, 78.0)","(7.0, 9.4, 8.35)","(21.0, 130.0, 74.28571428571429)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:44.134749,"(1.5, 1.86, 1.835)","(51.0, 310.0, 138.57142857142858)","(51.0, 340.0, 290.0)","(26.0, 120.0, 78.0)","(7.0, 9.4, 8.423529411764706)","(21.0, 130.0, 74.28571428571429)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:45.188842,"(1.5, 1.86, 1.835)","(51.0, 310.0, 138.57142857142858)","(51.0, 340.0, 290.0)","(26.0, 120.0, 78.0)","(7.0, 9.2, 8.423529411764706)","(21.0, 130.0, 74.28571428571429)","(2.7, 3.55, 3.385)"
10-01-2023 14:47:46.139989,"(1.5, 1.86, 1.835)","(51.0, 310.0, 138.57142857142858)","(51.0, 340.0, 290.0)","(26.0, 120.0, 78.0)","(7.0, 9.2, 8.16)","(21.0, 130.0, 92.5)","(2.7, 3.55, 3.385)"
10-01-2023 14:47:47.093831,"(1.5, 1.86, 1.835)","(51.0, 310.0, 138.57142857142858)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.16)","(21.0, 120.0, 108.0)","(2.7, 3.55, 3.385)"
10-01-2023 14:47:48.124749,"(1.5, 1.89, 1.876)","(51.0, 310.0, 205.0)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.16)","(21.0, 120.0, 108.0)","(2.7, 3.55, 3.385)"
10-01-2023 14:47:49.169052,"(1.5, 1.89, 1.855)","(51.0, 310.0, 257.82608695652175)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.16)","(21.0, 120.0, 108.0)","(2.7, 3.55, 3.367391304347826)"
10-01-2023 14:47:50.233091,"(1.5, 1.89, 1.882)","(51.0, 310.0, 257.82608695652175)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.096)","(21.0, 120.0, 100.0)","(2.7, 3.55, 3.4)"
10-01-2023 14:47:51.368705,"(1.5, 1.85, 1.838888888888889)","(51.0, 310.0, 257.82608695652175)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.248275862068965)","(21.0, 120.0, 100.0)","(2.7, 3.5, 3.4210526315789473)"
10-01-2023 14:47:52.454911,"(1.5, 1.85, 1.838888888888889)","(51.0, 310.0, 257.82608695652175)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.248275862068965)","(21.0, 120.0, 100.0)","(2.7, 3.5, 3.4210526315789473)"
10-01-2023 14:47:53.483161,"(1.5, 1.85, 1.838888888888889)","(51.0, 310.0, 181.42857142857142)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.248275862068965)","(21.0, 120.0, 100.0)","(2.7, 3.5, 3.4210526315789473)"
10-01-2023 14:47:54.444727,"(1.5, 1.85, 1.838888888888889)","(51.0, 310.0, 181.42857142857142)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.248275862068965)","(21.0, 120.0, 100.0)","(2.7, 3.5, 3.4210526315789473)"
10-01-2023 14:47:55.430573,"(1.5, 1.85, 1.838888888888889)","(51.0, 310.0, 181.42857142857142)","(51.0, 340.0, 290.0)","(26.0, 120.0, 99.0)","(7.0, 9.2, 8.248275862068965)","(21.0, 120.0, 100.0)","(2.7, 3.5, 3.4357142857142855)"
10-01-2023 14:47:56.477397,"(1.5, 1.85, 1.838888888888889)","(51.0, 310.0, 181.42857142857142)","(51.0, 340.0, 292.27272727272725)","(26.0, 120.0, 106.0)","(7.0, 9.2, 8.096)","(21.0, 120.0, 116.36363636363636)","(2.7, 3.55, 3.4125)"
10-01-2023 14:47:57.504888,"(1.5, 1.87, 1.8469230769230771)","(51.0, 310.0, 257.82608695652175)","(51.0, 340.0, 292.27272727272725)","(26.0, 120.0, 106.0)","(7.0, 9.2, 8.096)","(21.0, 120.0, 113.33333333333334)","(2.7, 3.55, 3.3666666666666667)"
10-01-2023 14:47:58.616573,"(1.5, 1.87, 1.8455555555555556)","(51.0, 310.0, 257.82608695652175)","(51.0, 340.0, 292.27272727272725)","(26.0, 120.0, 106.0)","(7.0, 9.2, 8.096)","(21.0, 130.0, 92.5)","(2.7, 3.55, 3.3666666666666667)"
10-01-2023 14:47:59.602046,"(1.5, 1.84, 1.832857142857143)","(51.0, 310.0, 181.42857142857142)","(51.0, 340.0, 292.27272727272725)","(26.0, 120.0, 106.0)","(7.0, 9.2, 8.096)","(21.0, 130.0, 89.5)","(2.7, 3.55, 3.3666666666666667)"
10-01-2023 14:48:00.570762,"(1.5, 1.86, 1.8564285714285715)","(51.0, 310.0, 181.42857142857142)","(51.0, 340.0, 292.27272727272725)","(26.0, 120.0, 106.0)","(7.0, 9.2, 8.049999999999999)","(21.0, 130.0, 89.5)","(2.7, 3.55, 3.4065217391304348)"
10-01-2023 14:48:01.486438,"(1.5, 1.86, 1.852857142857143)","(51.0, 290.0, 173.0)","(51.0, 340.0, 292.27272727272725)","(26.0, 120.0, 106.0)","(7.0, 9.2, 8.049999999999999)","(21.0, 130.0, 96.25)","(2.7, 3.55, 3.4065217391304348)"
10-01-2023 14:48:02.448531,"(1.5, 1.86, 1.852857142857143)","(51.0, 290.0, 173.0)","(51.0, 340.0, 292.27272727272725)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.19375)","(21.0, 130.0, 96.25)","(2.7, 3.55, 3.3558823529411765)"
10-01-2023 14:48:03.515043,"(1.5, 1.86, 1.852857142857143)","(51.0, 290.0, 173.0)","(51.0, 340.0, 287.22222222222223)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.19375)","(21.0, 130.0, 123.07692307692307)","(2.7, 3.55, 3.335714285714286)"
10-01-2023 14:48:04.573818,"(1.5, 1.86, 1.852857142857143)","(51.0, 260.0, 157.14285714285714)","(51.0, 340.0, 287.22222222222223)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.19375)","(21.0, 130.0, 123.07692307692307)","(2.7, 3.55, 3.335714285714286)"
10-01-2023 14:48:05.618839,"(1.5, 1.86, 1.852857142857143)","(51.0, 260.0, 157.14285714285714)","(51.0, 340.0, 287.22222222222223)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.19375)","(21.0, 130.0, 123.07692307692307)","(2.7, 3.55, 3.283333333333333)"
10-01-2023 14:48:06.560751,"(1.5, 1.86, 1.8598305084745763)","(51.0, 260.0, 157.14285714285714)","(51.0, 340.0, 287.22222222222223)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.19375)","(21.0, 130.0, 115.0)","(2.7, 3.55, 3.35)"
10-01-2023 14:48:07.465400,"(1.5, 1.86, 1.8586111111111112)","(51.0, 260.0, 165.71428571428572)","(51.0, 340.0, 276.66666666666663)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.05)","(21.0, 130.0, 115.0)","(2.7, 3.45, 3.35)"
10-01-2023 14:48:08.480502,"(1.5, 1.86, 1.8586111111111112)","(51.0, 260.0, 165.71428571428572)","(51.0, 340.0, 276.66666666666663)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.138461538461538)","(21.0, 130.0, 115.0)","(2.7, 3.45, 3.2944444444444443)"
10-01-2023 14:48:09.485728,"(1.5, 1.86, 1.8582758620689657)","(51.0, 260.0, 165.71428571428572)","(51.0, 340.0, 276.66666666666663)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.138461538461538)","(21.0, 130.0, 115.0)","(2.7, 3.45, 3.340625)"
10-01-2023 14:48:10.557072,"(1.5, 1.86, 1.8372727272727274)","(51.0, 260.0, 165.71428571428572)","(51.0, 340.0, 276.66666666666663)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.28)","(21.0, 130.0, 115.0)","(2.7, 3.45, 3.340625)"
10-01-2023 14:48:11.548761,"(1.5, 1.86, 1.8561538461538463)","(51.0, 260.0, 174.28571428571428)","(51.0, 340.0, 276.66666666666663)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.28)","(21.0, 130.0, 125.71428571428572)","(2.7, 3.45, 3.340625)"
10-01-2023 14:48:12.519984,"(1.5, 1.86, 1.844375)","(51.0, 260.0, 174.28571428571428)","(51.0, 340.0, 276.66666666666663)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.257142857142856)","(26.0, 130.0, 125.38461538461539)","(2.7, 3.45, 3.340625)"
10-01-2023 14:48:13.420209,"(1.5, 1.87, 1.852)","(51.0, 260.0, 174.28571428571428)","(51.0, 340.0, 302.0)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.257142857142856)","(26.0, 130.0, 127.3913043478261)","(2.7, 3.45, 3.340625)"
10-01-2023 14:48:14.386342,"(1.5, 1.87, 1.8442857142857143)","(51.0, 260.0, 174.28571428571428)","(51.0, 340.0, 302.0)","(26.0, 130.0, 53.625)","(7.0, 9.2, 8.167441860465116)","(26.0, 130.0, 127.27272727272728)","(2.7, 3.45, 3.3666666666666667)"
10-01-2023 14:48:15.388659,"(1.5, 1.87, 1.8250000000000002)","(51.0, 260.0, 218.75)","(51.0, 340.0, 281.0344827586207)","(26.0, 130.0, 50.8421052631579)","(7.0, 9.2, 8.09)","(26.0, 130.0, 137.5)","(2.7, 3.45, 3.3666666666666667)"
10-01-2023 14:48:16.523271,"(1.5, 1.87, 1.83)","(51.0, 260.0, 170.0)","(51.0, 340.0, 281.0344827586207)","(26.0, 130.0, 92.66666666666666)","(7.0, 9.2, 8.07391304347826)","(26.0, 190.0, 129.0)","(2.7, 3.45, 3.3666666666666667)"
10-01-2023 14:48:17.562845,"(1.5, 1.87, 1.83)","(51.0, 260.0, 230.0)","(51.0, 340.0, 281.0344827586207)","(26.0, 120.0, 92.66666666666666)","(7.0, 9.2, 8.07391304347826)","(26.0, 210.0, 129.0)","(2.7, 3.45, 3.3842105263157896)"
10-01-2023 14:48:18.526545,"(1.5, 1.87, 1.86125)","(51.0, 270.0, 230.0)","(51.0, 340.0, 281.0344827586207)","(26.0, 120.0, 92.66666666666666)","(7.0, 9.2, 8.34)","(26.0, 210.0, 129.0)","(2.7, 3.45, 3.3842105263157896)"
10-01-2023 14:48:19.454654,"(1.5, 1.87, 1.867123287671233)","(51.0, 270.0, 230.0)","(51.0, 340.0, 281.0344827586207)","(26.0, 120.0, 92.66666666666666)","(7.0, 9.0, 8.16)","(26.0, 210.0, 129.0)","(2.7, 3.45, 3.3842105263157896)"
10-01-2023 14:48:20.500130,"(1.5, 1.87, 1.867123287671233)","(51.0, 270.0, 230.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 120.0, 79.0)","(7.0, 9.0, 8.072727272727272)","(26.0, 210.0, 167.36842105263156)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:21.574303,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 234.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 120.0, 45.45454545454545)","(7.0, 9.0, 8.55)","(26.0, 210.0, 167.36842105263156)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:22.526250,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 234.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 120.0, 45.45454545454545)","(7.0, 8.8, 8.55)","(26.0, 210.0, 167.36842105263156)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:23.576367,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 234.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 120.0, 43.142857142857146)","(7.0, 8.8, 8.442857142857143)","(26.0, 210.0, 167.36842105263156)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:24.648023,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 234.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 110.0, 43.53846153846154)","(7.0, 8.8, 8.35)","(26.0, 210.0, 156.0)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:25.755804,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 184.28571428571428)","(51.0, 340.0, 265.1515151515151)","(26.0, 100.0, 70.0)","(7.0, 8.8, 8.425)","(26.0, 210.0, 156.0)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:26.831356,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 201.42857142857142)","(51.0, 340.0, 265.1515151515151)","(26.0, 100.0, 46.111111111111114)","(7.0, 8.8, 8.264285714285714)","(26.0, 210.0, 156.0)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:27.942348,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 201.42857142857142)","(51.0, 340.0, 265.1515151515151)","(26.0, 95.0, 46.42857142857143)","(7.0, 8.8, 8.264285714285714)","(26.0, 210.0, 158.57142857142858)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:28.994124,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 201.42857142857142)","(51.0, 340.0, 265.1515151515151)","(26.0, 85.0, 48.75)","(7.0, 8.8, 7.966666666666667)","(26.0, 210.0, 178.23529411764707)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:29.927414,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 234.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 75.0, 48.75)","(7.0, 8.8, 8.036842105263158)","(26.0, 210.0, 178.23529411764707)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:30.842584,"(1.5, 1.87, 1.8644736842105265)","(51.0, 270.0, 234.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 75.0, 41.59090909090909)","(7.0, 8.8, 8.036842105263158)","(26.0, 210.0, 178.23529411764707)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:31.780997,"(1.5, 1.87, 1.83)","(51.0, 270.0, 243.33333333333334)","(51.0, 340.0, 265.1515151515151)","(26.0, 75.0, 41.52173913043478)","(7.0, 8.8, 8.064705882352941)","(26.0, 210.0, 158.57142857142858)","(2.7, 3.45, 3.405882352941177)"
10-01-2023 14:48:32.718291,"(1.5, 1.87, 1.852)","(51.0, 270.0, 206.0)","(51.0, 340.0, 265.1515151515151)","(26.0, 75.0, 41.52173913043478)","(7.0, 8.8, 8.269230769230768)","(26.0, 210.0, 158.57142857142858)","(2.7, 3.45, 3.405882352941177)"
