,Sugar Boom Boom,Big Time Pikey,Big Time Fancy,Big Time Oreo,Drunken Lullaby,Losing Days,Big Time Star,Portelli Punk
06-01-2023 15:17:33.369318,"(2.8, 3.85, 3.27)","(7.0, 9.6, 7.885714285714285)","(10.0, 19.5, 17.333333333333332)","(6.5, 8.2, 8.022222222222222)","(7.0, 8.2, 7.9692307692307685)","(8.5, 14.5, 14.0)","(10.0, 14.5, 12.75)","(5.0, 8.0, 7.895652173913044)"
06-01-2023 15:17:34.625454,"(2.8, 3.85, 3.6325000000000003)","(7.0, 9.6, 8.894117647058824)","(10.0, 19.5, 17.333333333333332)","(6.5, 8.2, 8.022222222222222)","(6.5, 8.2, 7.9692307692307685)","(9.0, 14.5, 14.0)","(10.0, 14.5, 12.75)","(5.0, 8.0, 7.895652173913044)"
06-01-2023 15:17:35.741561,"(2.7, 3.85, 3.5429411764705883)","(7.0, 9.6, 8.894117647058824)","(10.0, 19.5, 17.333333333333332)","(6.5, 8.2, 8.022222222222222)","(6.5, 8.2, 7.9692307692307685)","(9.0, 14.5, 14.0)","(10.0, 14.5, 12.75)","(5.0, 8.0, 7.895652173913044)"
06-01-2023 15:17:36.731044,"(2.7, 3.85, 3.405333333333333)","(7.0, 9.6, 8.894117647058824)","(10.0, 19.5, 19.0)","(6.5, 8.2, 8.022222222222222)","(6.5, 8.2, 7.9692307692307685)","(9.0, 14.5, 14.016129032258064)","(10.0, 14.5, 12.75)","(5.0, 8.0, 7.895652173913044)"
06-01-2023 15:17:37.812086,"(2.7, 3.85, 3.405333333333333)","(7.0, 9.6, 9.155555555555555)","(10.0, 19.5, 18.0)","(6.5, 8.2, 8.022222222222222)","(6.5, 8.2, 7.9692307692307685)","(9.0, 14.5, 14.016129032258064)","(10.0, 14.5, 12.75)","(5.0, 8.0, 7.425)"
06-01-2023 15:17:38.907126,"(2.7, 3.8, 3.648148148148148)","(7.0, 9.6, 8.618181818181817)","(10.0, 19.5, 18.833333333333332)","(6.5, 8.2, 7.156521739130435)","(6.5, 8.2, 8.033333333333333)","(9.0, 14.5, 14.016129032258064)","(10.0, 14.5, 12.75)","(5.0, 8.0, 7.425)"
06-01-2023 15:17:39.936797,"(2.7, 3.8, 3.6020689655172413)","(7.0, 9.6, 8.618181818181817)","(10.0, 20.0, 19.27777777777778)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.2, 8.092857142857142)","(9.0, 14.5, 14.016129032258064)","(10.0, 14.5, 13.4)","(5.0, 8.0, 7.425)"
06-01-2023 15:17:40.983411,"(2.7, 3.8, 3.6020689655172413)","(7.0, 9.6, 8.618181818181817)","(10.0, 20.0, 19.27777777777778)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.2, 8.092857142857142)","(9.0, 14.5, 14.016129032258064)","(10.0, 14.0, 12.0)","(5.0, 8.0, 7.425)"
06-01-2023 15:17:42.053014,"(2.7, 3.8, 3.5504347826086953)","(7.0, 9.6, 9.155555555555555)","(10.0, 20.0, 19.27777777777778)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.2, 8.092857142857142)","(9.0, 14.5, 14.272727272727273)","(10.0, 14.5, 11.823529411764707)","(5.0, 8.0, 7.425)"
06-01-2023 15:17:43.125494,"(2.7, 3.75, 3.5156521739130433)","(7.0, 9.6, 9.155555555555555)","(10.0, 19.5, 18.3)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.262068965517242)","(9.0, 15.0, 14.272727272727273)","(10.0, 14.5, 11.823529411764707)","(5.0, 8.0, 7.425)"
06-01-2023 15:17:44.133014,"(2.7, 3.7, 3.62)","(7.0, 9.6, 9.155555555555555)","(10.0, 19.5, 18.3)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.262068965517242)","(9.0, 15.0, 14.272727272727273)","(10.0, 14.5, 11.823529411764707)","(5.0, 8.0, 7.425)"
06-01-2023 15:17:45.310640,"(2.7, 3.7, 3.62)","(7.0, 9.6, 9.155555555555555)","(10.0, 19.0, 18.3125)","(7.0, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 15.0, 14.272727272727273)","(11.0, 14.5, 11.823529411764707)","(5.0, 8.0, 7.475)"
06-01-2023 15:17:46.377044,"(2.7, 3.7, 3.62)","(7.0, 9.6, 9.155555555555555)","(10.0, 19.0, 18.75)","(7.0, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 15.0, 14.272727272727273)","(11.0, 14.5, 11.823529411764707)","(5.0, 8.0, 7.58)"
06-01-2023 15:17:47.517119,"(2.7, 3.7, 3.3914285714285715)","(7.0, 9.6, 9.17142857142857)","(10.0, 19.5, 18.75)","(7.0, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 15.0, 14.272727272727273)","(11.0, 14.5, 11.823529411764707)","(5.0, 8.0, 7.58)"
06-01-2023 15:17:48.690711,"(2.7, 3.7, 3.3)","(7.0, 9.6, 9.17142857142857)","(10.0, 19.5, 19.25)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 15.0, 14.272727272727273)","(11.0, 14.5, 13.181818181818182)","(5.0, 8.0, 7.86)"
06-01-2023 15:17:49.863335,"(2.7, 3.65, 3.516)","(7.0, 9.6, 8.52)","(10.0, 19.5, 19.25)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 15.0, 14.272727272727273)","(11.0, 14.0, 13.181818181818182)","(5.0, 8.0, 7.916)"
06-01-2023 15:17:51.089601,"(2.7, 3.65, 3.516)","(7.0, 9.6, 8.52)","(10.0, 19.5, 16.055555555555557)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 15.0, 15.365384615384615)","(11.0, 14.0, 13.181818181818182)","(5.0, 8.0, 7.0)"
06-01-2023 15:17:52.218639,"(2.7, 3.65, 3.2785714285714285)","(7.0, 9.6, 8.52)","(10.0, 16.5, 16.055555555555557)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 15.5, 15.166666666666666)","(11.0, 14.0, 13.181818181818182)","(5.0, 8.0, 7.777777777777778)"
06-01-2023 15:17:53.459512,"(2.7, 3.65, 3.516)","(7.0, 9.6, 8.52)","(10.0, 16.5, 16.02)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 16.5, 16.5)","(11.0, 14.0, 13.181818181818182)","(5.0, 8.0, 7.777777777777778)"
06-01-2023 15:17:54.734296,"(2.7, 3.65, 3.516)","(7.0, 9.4, 8.511111111111111)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 17.5, 15.642857142857142)","(11.0, 14.0, 13.181818181818182)","(5.0, 8.0, 7.777777777777778)"
06-01-2023 15:17:56.122518,"(2.7, 3.65, 3.516)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 18.0, 15.642857142857142)","(11.0, 14.0, 13.181818181818182)","(5.0, 8.0, 7.777777777777778)"
06-01-2023 15:17:57.388271,"(2.7, 3.65, 3.516)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 18.0, 16.3)","(11.0, 14.0, 13.181818181818182)","(5.0, 8.0, 7.777777777777778)"
06-01-2023 15:17:58.590848,"(2.7, 3.65, 3.2479999999999998)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.257142857142858)","(9.0, 18.5, 17.27777777777778)","(11.0, 14.0, 11.774193548387096)","(5.0, 8.0, 7.777777777777778)"
06-01-2023 15:17:59.771849,"(2.7, 3.65, 3.2479999999999998)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.169230769230769)","(9.0, 18.5, 17.27777777777778)","(11.0, 14.0, 13.0)","(5.0, 8.0, 7.836363636363636)"
06-01-2023 15:18:00.901133,"(2.7, 3.65, 3.2479999999999998)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.169230769230769)","(9.0, 18.5, 17.27777777777778)","(11.0, 13.5, 13.0)","(5.0, 8.0, 7.742857142857143)"
06-01-2023 15:18:02.086745,"(2.7, 3.65, 3.2479999999999998)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.169230769230769)","(9.0, 18.5, 17.27777777777778)","(11.0, 13.5, 13.0)","(5.0, 8.0, 7.742857142857143)"
06-01-2023 15:18:03.324923,"(2.7, 3.65, 3.2479999999999998)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.169230769230769)","(9.0, 18.5, 17.27777777777778)","(11.0, 13.5, 13.0)","(5.0, 8.0, 7.742857142857143)"
06-01-2023 15:18:04.578017,"(2.7, 3.65, 3.3983870967741936)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.169230769230769)","(9.0, 18.5, 17.27777777777778)","(11.0, 13.5, 13.0)","(5.0, 8.0, 7.742857142857143)"
06-01-2023 15:18:05.771192,"(2.7, 3.6, 3.11875)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.169230769230769)","(9.0, 18.5, 17.27777777777778)","(11.0, 13.5, 13.0)","(5.0, 8.0, 7.742857142857143)"
06-01-2023 15:18:06.950547,"(2.7, 3.6, 3.50609756097561)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.266666666666667)","(9.0, 18.5, 17.27777777777778)","(11.0, 13.5, 13.0)","(5.0, 8.0, 7.742857142857143)"
06-01-2023 15:18:08.291650,"(2.7, 3.6, 3.3565573770491803)","(7.0, 9.4, 9.066666666666666)","(10.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(6.5, 8.4, 8.280000000000001)","(9.0, 18.5, 17.27777777777778)","(11.0, 13.5, 13.0)","(5.0, 8.0, 7.742857142857143)"
06-01-2023 15:18:09.593175,"(2.7, 3.6, 3.3565573770491803)","(7.5, 9.4, 9.321739130434782)","(11.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(7.0, 8.4, 8.280000000000001)","(10.0, 18.5, 14.653846153846153)","(10.0, 13.5, 13.0)","(5.5, 8.0, 7.742857142857143)"
06-01-2023 15:18:10.798750,"(2.7, 3.55, 3.5357142857142856)","(7.5, 9.6, 9.513043478260869)","(11.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(7.0, 8.4, 8.280000000000001)","(10.0, 18.5, 14.333333333333334)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.933333333333334)"
06-01-2023 15:18:11.942993,"(2.7, 3.55, 3.5357142857142856)","(7.5, 9.6, 9.461538461538462)","(11.0, 16.5, 16.03846153846154)","(6.5, 8.2, 6.987878787878787)","(7.0, 8.4, 8.280000000000001)","(10.0, 18.5, 14.333333333333334)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.933333333333334)"
06-01-2023 15:18:13.122777,"(2.7, 3.55, 3.5357142857142856)","(7.5, 9.6, 9.461538461538462)","(11.0, 16.5, 16.03846153846154)","(6.5, 8.2, 7.533333333333333)","(7.0, 8.4, 8.15)","(10.0, 18.5, 16.5)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.933333333333334)"
06-01-2023 15:18:14.243612,"(2.7, 3.55, 3.5357142857142856)","(7.5, 9.6, 9.461538461538462)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.544262295081967)","(7.0, 8.6, 8.15)","(10.0, 18.0, 16.5)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.933333333333334)"
06-01-2023 15:18:15.340332,"(2.7, 3.5, 3.4423076923076925)","(7.5, 9.6, 9.461538461538462)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.070967741935483)","(7.0, 8.6, 8.15)","(10.0, 18.0, 15.75)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.937931034482759)"
06-01-2023 15:18:16.572282,"(2.7, 3.5, 3.4423076923076925)","(7.5, 9.6, 9.0)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.070967741935483)","(7.0, 8.6, 8.15)","(10.0, 18.0, 15.75)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.937931034482759)"
06-01-2023 15:18:17.769172,"(2.7, 3.5, 3.4423076923076925)","(7.5, 9.6, 9.0)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.15)","(10.0, 18.0, 16.615384615384617)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.937931034482759)"
06-01-2023 15:18:18.919258,"(2.7, 3.5, 3.3)","(7.5, 9.6, 9.0)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.15)","(10.0, 18.0, 16.615384615384617)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 7.937931034482759)"
06-01-2023 15:18:20.029388,"(2.7, 3.5, 3.2)","(7.5, 9.6, 9.31578947368421)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.15)","(10.0, 18.0, 16.615384615384617)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.0, 8.517241379310345)"
06-01-2023 15:18:21.189118,"(2.7, 3.5, 3.166666666666667)","(7.5, 9.6, 8.057142857142857)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.4)","(10.0, 18.0, 15.75)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.6, 8.517241379310345)"
06-01-2023 15:18:22.372263,"(2.7, 3.45, 3.3916666666666666)","(7.5, 9.6, 8.228571428571428)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.55357142857143)","(10.0, 13.5, 12.11111111111111)","(5.5, 8.6, 8.440000000000001)"
06-01-2023 15:18:23.487989,"(2.7, 3.45, 3.2590909090909093)","(7.5, 9.6, 8.228571428571428)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.934210526315788)","(10.0, 13.5, 12.11111111111111)","(5.5, 9.8, 8.440000000000001)"
06-01-2023 15:18:24.741133,"(2.7, 3.45, 3.2590909090909093)","(7.5, 9.6, 8.228571428571428)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.934210526315788)","(10.0, 13.5, 12.11111111111111)","(5.5, 9.8, 8.440000000000001)"
06-01-2023 15:18:25.966179,"(2.7, 3.45, 3.2590909090909093)","(7.5, 9.6, 8.228571428571428)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.0)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.680701754385966)"
06-01-2023 15:18:27.165905,"(2.7, 3.45, 3.107142857142857)","(7.5, 9.6, 8.228571428571428)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.0)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.680701754385966)"
06-01-2023 15:18:28.447902,"(2.7, 3.45, 3.083333333333333)","(7.5, 9.6, 8.228571428571428)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.0)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.088888888888889)"
06-01-2023 15:18:29.699881,"(2.7, 3.45, 3.2585185185185184)","(7.5, 9.6, 8.228571428571428)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.0)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 8.52)"
06-01-2023 15:18:31.035992,"(2.7, 3.45, 3.2585185185185184)","(7.5, 9.6, 9.035294117647059)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.0)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.05)"
06-01-2023 15:18:32.273050,"(2.7, 3.45, 3.272173913043478)","(7.5, 9.6, 9.035294117647059)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.727272727272727)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.56923076923077)"
06-01-2023 15:18:33.536407,"(2.7, 3.4, 3.26)","(7.5, 9.6, 9.244444444444444)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 16.727272727272727)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.63783783783784)"
06-01-2023 15:18:34.834447,"(2.7, 3.4, 3.2039999999999997)","(7.5, 9.6, 9.244444444444444)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 17.125)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.0)"
06-01-2023 15:18:36.087578,"(2.7, 3.4, 3.2039999999999997)","(7.5, 9.6, 9.244444444444444)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 7.232258064516129)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 17.125)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.0)"
06-01-2023 15:18:37.357403,"(2.7, 3.35, 3.261904761904762)","(7.5, 9.6, 9.244444444444444)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 6.771428571428571)","(7.0, 8.6, 8.471428571428572)","(10.0, 18.0, 17.636363636363637)","(10.0, 13.5, 11.714285714285714)","(5.5, 9.8, 9.0)"
06-01-2023 15:18:38.568683,"(2.7, 3.35, 3.2168)","(7.5, 9.4, 8.866666666666667)","(11.0, 16.0, 15.673913043478262)","(6.5, 8.2, 6.777777777777778)","(7.0, 8.6, 9.1)","(10.0, 18.0, 17.636363636363637)","(10.0, 13.5, 11.74074074074074)","(5.5, 9.8, 8.944444444444445)"
06-01-2023 15:18:39.793119,"(2.7, 3.3, 2.833333333333333)","(7.5, 9.4, 8.866666666666667)","(11.0, 16.0, 15.1)","(6.5, 8.2, 7.036363636363636)","(7.0, 9.2, 9.1)","(10.0, 18.0, 17.636363636363637)","(10.0, 13.5, 11.74074074074074)","(5.5, 10.5, 8.944444444444445)"
06-01-2023 15:18:41.094870,"(2.6, 3.25, 2.8642857142857143)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.133333333333333)","(7.0, 9.2, 9.1)","(10.0, 18.0, 17.652173913043477)","(10.0, 13.5, 11.74074074074074)","(5.5, 10.5, 9.4)"
06-01-2023 15:18:42.302711,"(2.6, 3.25, 2.8642857142857143)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.171428571428572)","(7.0, 9.2, 9.339130434782609)","(10.0, 18.0, 17.636363636363637)","(10.0, 13.5, 11.74074074074074)","(5.5, 10.5, 9.119642857142857)"
06-01-2023 15:18:43.527946,"(2.6, 3.25, 2.826470588235294)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.171428571428572)","(7.0, 9.4, 8.566666666666666)","(10.0, 18.0, 17.636363636363637)","(10.0, 13.5, 12.015625)","(5.5, 11.5, 9.2)"
06-01-2023 15:18:44.732218,"(2.6, 3.25, 2.826470588235294)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.171428571428572)","(7.0, 11.5, 9.981818181818182)","(10.0, 18.0, 15.423076923076923)","(10.0, 13.5, 12.015625)","(5.5, 11.0, 9.654545454545454)"
06-01-2023 15:18:45.991860,"(2.6, 3.2, 3.0)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.171428571428572)","(7.0, 11.0, 9.821052631578947)","(10.0, 18.5, 15.423076923076923)","(10.0, 13.5, 12.015625)","(5.5, 10.5, 9.654545454545454)"
06-01-2023 15:18:47.224475,"(2.6, 3.2, 3.0)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.352941176470588)","(7.0, 11.0, 8.92)","(10.0, 18.5, 15.423076923076923)","(10.0, 13.5, 12.015625)","(5.5, 10.5, 8.325)"
06-01-2023 15:18:48.415761,"(2.6, 3.15, 2.8328571428571427)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.352941176470588)","(7.0, 11.0, 8.700000000000001)","(10.0, 18.5, 15.423076923076923)","(10.0, 13.5, 12.015625)","(5.5, 10.5, 8.325)"
06-01-2023 15:18:49.688469,"(2.6, 3.15, 2.8328571428571427)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.352941176470588)","(7.0, 10.5, 8.700000000000001)","(10.0, 18.5, 15.423076923076923)","(10.0, 13.5, 12.015625)","(5.5, 10.5, 8.014285714285714)"
06-01-2023 15:18:50.925966,"(2.6, 3.1, 2.833333333333333)","(7.0, 9.4, 8.866666666666667)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.352941176470588)","(7.0, 10.5, 9.45)","(10.0, 18.5, 15.423076923076923)","(10.0, 13.5, 12.015625)","(5.5, 10.5, 9.161538461538461)"
06-01-2023 15:18:52.203721,"(2.6, 3.1, 2.793333333333333)","(7.0, 9.4, 9.176)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.2)","(7.0, 10.5, 9.45)","(10.0, 18.5, 15.833333333333334)","(10.0, 13.5, 11.803571428571429)","(5.5, 10.5, 10.1375)"
06-01-2023 15:18:53.531929,"(2.6, 3.1, 2.793333333333333)","(7.0, 9.4, 9.176)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.2)","(7.0, 10.5, 9.45)","(10.0, 18.5, 15.833333333333334)","(10.0, 13.5, 11.803571428571429)","(5.5, 10.5, 10.338888888888889)"
06-01-2023 15:18:54.858795,"(2.6, 3.05, 2.9466666666666668)","(7.0, 9.4, 8.933333333333334)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.425806451612903)","(7.0, 10.5, 9.414285714285715)","(10.0, 18.5, 15.7)","(10.0, 13.5, 12.102941176470589)","(5.5, 10.5, 10.338888888888889)"
06-01-2023 15:18:56.183165,"(2.6, 3.05, 2.7437500000000004)","(7.0, 9.4, 9.0)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.449999999999999)","(7.0, 10.5, 9.463636363636363)","(10.0, 18.5, 15.7)","(10.0, 13.5, 12.142857142857142)","(5.5, 10.5, 10.392592592592592)"
06-01-2023 15:18:57.488897,"(2.6, 3.05, 2.7194444444444446)","(7.0, 9.4, 8.815384615384614)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.449999999999999)","(7.0, 10.5, 9.14)","(10.0, 18.5, 16.5)","(10.0, 13.5, 12.142857142857142)","(5.5, 10.5, 10.392592592592592)"
06-01-2023 15:18:59.082327,"(2.6, 3.05, 2.746666666666667)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.449999999999999)","(7.0, 10.5, 9.5)","(10.0, 18.5, 16.5)","(10.0, 13.5, 12.142857142857142)","(5.5, 10.5, 10.421621621621622)"
06-01-2023 15:19:00.510185,"(2.6, 2.98, 2.746666666666667)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.449999999999999)","(7.0, 10.5, 9.0)","(10.0, 18.5, 16.5)","(10.0, 13.5, 12.142857142857142)","(5.5, 10.5, 10.421621621621622)"
06-01-2023 15:19:02.996584,"(2.6, 2.98, 2.71625)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.449999999999999)","(7.0, 10.0, 9.454545454545455)","(10.0, 18.5, 16.555555555555557)","(10.0, 13.5, 12.142857142857142)","(5.5, 10.5, 8.824)"
06-01-2023 15:19:04.985551,"(2.6, 2.96, 2.71625)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.5, 15.1)","(6.5, 8.2, 7.449999999999999)","(7.0, 10.0, 9.454545454545455)","(11.0, 18.5, 16.75)","(10.0, 13.5, 12.142857142857142)","(5.5, 11.0, 9.25)"
06-01-2023 15:19:06.437828,"(2.6, 2.96, 2.7144444444444447)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.5, 14.75)","(6.5, 8.2, 7.485714285714286)","(7.0, 10.0, 9.454545454545455)","(11.0, 18.5, 16.1)","(10.0, 13.5, 12.142857142857142)","(5.5, 11.0, 9.32)"
06-01-2023 15:19:07.842610,"(2.6, 2.96, 2.7144444444444447)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.0, 14.76923076923077)","(6.5, 8.2, 8.384615384615385)","(7.0, 10.0, 9.50909090909091)","(11.0, 18.5, 16.1)","(10.0, 13.5, 12.142857142857142)","(5.5, 11.0, 10.066666666666666)"
06-01-2023 15:19:09.155276,"(2.6, 2.82, 2.7133333333333334)","(7.0, 9.2, 8.644444444444444)","(11.0, 15.0, 14.76923076923077)","(6.5, 8.6, 8.48)","(7.0, 10.0, 9.6625)","(11.0, 18.5, 16.1)","(10.0, 13.5, 12.189655172413794)","(5.5, 11.0, 9.472727272727273)"
06-01-2023 15:19:10.323242,"(2.6, 2.82, 2.74)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.0, 14.76923076923077)","(6.5, 8.8, 8.625)","(7.0, 10.0, 9.571428571428571)","(11.0, 18.5, 16.192307692307693)","(10.0, 13.5, 12.233333333333333)","(5.5, 11.0, 9.6)"
06-01-2023 15:19:11.574602,"(2.6, 2.82, 2.721818181818182)","(7.0, 9.2, 8.815384615384614)","(11.0, 15.0, 14.76923076923077)","(6.5, 8.8, 8.625)","(7.0, 10.0, 9.571428571428571)","(11.0, 18.5, 16.192307692307693)","(10.0, 13.5, 12.233333333333333)","(5.5, 11.0, 10.257142857142856)"
06-01-2023 15:19:12.801197,"(2.6, 2.82, 2.7385714285714284)","(7.0, 9.2, 8.644444444444444)","(11.0, 15.0, 14.76923076923077)","(6.5, 8.8, 8.625)","(7.0, 10.0, 10.846153846153847)","(11.0, 18.5, 16.192307692307693)","(10.0, 13.5, 12.233333333333333)","(5.5, 11.0, 8.942857142857143)"
