,Seductive Angel,Bokarm Luna,Ember Lad,Clover Lizzie,Star Sirius,Bokarm Nero,Burringbar Gypsy
12-01-2023 10:47:19.934270,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.118181818181818)","(16.0, 46.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:21.021970,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.118181818181818)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:22.028830,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.118181818181818)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:23.011137,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.118181818181818)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:24.079418,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.118181818181818)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:25.106891,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.118181818181818)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:26.114032,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.118181818181818)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:27.084758,"(3.9, 4.5, 4.128378378378379)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 12.0, 10.725)","(4.6, 6.8, 6.34)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:28.139434,"(3.9, 4.5, 4.083333333333333)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.6, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:29.156090,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:30.151696,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:31.166242,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:32.209701,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:33.293327,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:34.348089,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.583333333333333)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:35.338491,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:36.287486,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:37.332661,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 85.0, 53.486486486486484)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:38.474829,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 85.0, 55.38235294117647)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:39.628622,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 85.0, 55.38235294117647)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:40.726524,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 85.0, 53.5625)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 24.666666666666668)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:47:41.848579,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:47:42.955237,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.413333333333333)"
12-01-2023 10:47:44.082786,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.413333333333333)"
12-01-2023 10:47:45.231066,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.55)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.413333333333333)"
12-01-2023 10:47:46.405784,"(3.9, 4.5, 4.121212121212121)","(3.6, 5.0, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.413333333333333)"
12-01-2023 10:47:47.528047,"(3.9, 4.5, 4.121212121212121)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.244444444444444)","(4.6, 6.4, 5.9)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.413333333333333)"
12-01-2023 10:47:48.648909,"(3.9, 4.5, 4.121212121212121)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.808333333333334)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.413333333333333)"
12-01-2023 10:47:49.722806,"(3.9, 4.5, 4.121212121212121)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.808333333333334)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.413333333333333)"
12-01-2023 10:47:50.850641,"(3.9, 4.5, 4.121212121212121)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.808333333333334)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:52.073073,"(3.9, 4.5, 4.121212121212121)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.1)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:53.255109,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.0, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:54.373957,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:55.417306,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:56.432341,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:57.513317,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:58.605256,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:47:59.715959,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.392592592592592)"
12-01-2023 10:48:00.839744,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.090909090909091)"
12-01-2023 10:48:01.893218,"(3.9, 4.5, 4.142857142857142)","(3.6, 4.9, 4.544444444444444)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 33.25)","(2.9, 4.6, 4.066666666666666)"
12-01-2023 10:48:03.005118,"(3.9, 4.5, 4.2081081081081075)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 48.0, 35.83333333333333)","(2.9, 4.6, 4.066666666666666)"
12-01-2023 10:48:04.095090,"(3.9, 4.5, 4.2081081081081075)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.066666666666666)"
12-01-2023 10:48:05.273272,"(3.9, 4.5, 4.2081081081081075)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.066666666666666)"
12-01-2023 10:48:06.343039,"(3.9, 4.5, 4.2081081081081075)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.066666666666666)"
12-01-2023 10:48:07.356046,"(3.9, 4.5, 4.2081081081081075)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.469999999999999)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.066666666666666)"
12-01-2023 10:48:08.478075,"(3.9, 4.5, 4.2081081081081075)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.18)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.138461538461538)"
12-01-2023 10:48:09.504578,"(3.9, 4.5, 4.246875)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.18)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.138461538461538)"
12-01-2023 10:48:10.619916,"(3.9, 4.5, 4.246875)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.938461538461539)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.138461538461538)"
12-01-2023 10:48:11.628516,"(3.9, 4.5, 4.246875)","(3.6, 4.9, 4.54)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.938461538461539)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.138461538461538)"
12-01-2023 10:48:12.652207,"(3.9, 4.5, 4.246875)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.808333333333334)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.138461538461538)"
12-01-2023 10:48:13.671813,"(3.9, 4.5, 4.246875)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.808333333333334)","(4.6, 6.4, 6.180000000000001)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.138461538461538)"
12-01-2023 10:48:14.709626,"(3.9, 4.5, 4.246875)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.23125)","(4.6, 6.4, 6.0200000000000005)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:15.754843,"(3.9, 4.5, 4.335714285714285)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.21111111111111)","(4.6, 6.2, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:16.729133,"(3.9, 4.5, 4.335714285714285)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.21111111111111)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:18.057661,"(3.9, 4.5, 4.335714285714285)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.21111111111111)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:19.134864,"(3.9, 4.5, 4.335714285714285)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.21111111111111)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:20.260950,"(3.9, 4.5, 4.335714285714285)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.21111111111111)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:21.470870,"(3.9, 4.5, 4.34)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:22.498579,"(3.9, 4.5, 4.34)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:23.462670,"(3.9, 4.5, 4.34)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:24.594128,"(3.9, 4.5, 4.34)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:25.747507,"(3.9, 4.5, 4.34)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:26.913835,"(3.9, 4.5, 4.214285714285714)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:27.933151,"(3.9, 4.5, 4.239130434782608)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:28.872391,"(3.9, 4.5, 4.2250000000000005)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.125)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:29.907938,"(3.9, 4.5, 4.2250000000000005)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 6.4, 6.6)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:31.021961,"(3.9, 4.5, 4.29047619047619)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.135294117647058)","(4.6, 6.8, 6.373913043478261)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.12)"
12-01-2023 10:48:32.100693,"(3.9, 4.5, 4.29047619047619)","(3.6, 4.9, 4.530769230769231)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 7.2, 5.914285714285715)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.033333333333333)"
12-01-2023 10:48:33.066450,"(3.9, 4.5, 4.347619047619047)","(3.6, 4.8, 4.239999999999999)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 7.2, 5.969230769230769)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.033333333333333)"
12-01-2023 10:48:34.142827,"(3.9, 4.5, 4.35)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 10.34)","(4.6, 7.2, 6.057142857142857)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.033333333333333)"
12-01-2023 10:48:35.302836,"(3.9, 4.5, 4.35)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.953333333333333)","(4.6, 7.2, 6.311111111111111)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.033333333333333)"
12-01-2023 10:48:36.468285,"(3.9, 4.5, 4.35)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.953333333333333)","(4.6, 7.2, 6.311111111111111)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.033333333333333)"
12-01-2023 10:48:37.591966,"(3.9, 4.5, 4.3625)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.953333333333333)","(4.6, 7.2, 6.311111111111111)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.033333333333333)"
12-01-2023 10:48:39.249954,"(3.9, 4.5, 4.214285714285714)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.953333333333333)","(4.6, 7.2, 6.311111111111111)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.033333333333333)"
12-01-2023 10:48:40.547601,"(3.9, 4.5, 4.214285714285714)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.953333333333333)","(4.6, 7.2, 6.311111111111111)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 4.085714285714285)"
12-01-2023 10:48:41.616604,"(3.9, 4.5, 4.442857142857143)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 11.5, 9.49090909090909)","(4.6, 7.2, 6.2)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.6, 3.8666666666666667)"
12-01-2023 10:48:42.724078,"(3.9, 4.5, 4.442857142857143)","(3.6, 4.8, 4.153846153846153)","(31.0, 55.0, 53.5625)","(8.0, 10.0, 9.49090909090909)","(4.6, 7.0, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 3.9857142857142858)"
12-01-2023 10:48:43.870233,"(3.9, 4.5, 4.442857142857143)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.577777777777778)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.311764705882353)"
12-01-2023 10:48:45.173250,"(3.9, 4.5, 4.463636363636364)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 11.015384615384615)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.34)"
12-01-2023 10:48:46.516989,"(3.9, 4.5, 4.463636363636364)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.8)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.366666666666667)"
12-01-2023 10:48:47.859894,"(3.9, 4.5, 4.3125)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.6)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.366666666666667)"
12-01-2023 10:48:49.075787,"(3.9, 4.5, 4.3125)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.366666666666667)"
12-01-2023 10:48:50.264636,"(3.9, 4.5, 4.363636363636363)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.071428571428571)"
12-01-2023 10:48:51.446132,"(3.9, 4.5, 4.416666666666667)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:48:52.654485,"(3.9, 4.5, 4.416666666666667)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:48:53.889772,"(3.9, 4.5, 4.416666666666667)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:48:55.141667,"(3.9, 4.5, 4.416666666666667)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:48:56.352417,"(3.9, 4.6, 4.272131147540984)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:48:57.596509,"(3.9, 4.6, 4.272131147540984)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:48:58.787983,"(3.9, 4.6, 4.272131147540984)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:48:59.738019,"(3.9, 4.6, 4.272131147540984)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:49:00.883505,"(3.9, 4.6, 4.272131147540984)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 53.5625)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
12-01-2023 10:49:01.991111,"(3.9, 4.6, 4.2785714285714285)","(3.6, 4.8, 4.1875)","(31.0, 55.0, 40.84615384615385)","(8.0, 12.0, 10.285714285714285)","(4.6, 6.8, 6.2444444444444445)","(16.0, 38.0, 35.83333333333333)","(2.9, 4.5, 4.378260869565217)"
