,Wilgunya Scott,Bonbon Fire,Heres Caza,Edge Gambler,Bomber Stan,Shes A Sully,Dandy Gambler,Extreme Measures
12-01-2023 12:31:47.288987,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 28.333333333333332)","(2.2, 3.1, 2.91)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 25.125)"
12-01-2023 12:31:48.501389,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 28.333333333333332)","(2.2, 3.1, 2.91)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 25.125)"
12-01-2023 12:31:49.777864,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 28.333333333333332)","(2.2, 3.1, 2.91)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 25.125)"
12-01-2023 12:31:50.976418,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.1, 2.91)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 25.125)"
12-01-2023 12:31:52.252863,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.1, 2.8724999999999996)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 25.125)"
12-01-2023 12:31:53.544642,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 25.125)"
12-01-2023 12:31:54.789301,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 25.125)"
12-01-2023 12:31:56.009946,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 26.0, 26.041666666666668)"
12-01-2023 12:31:57.289765,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 27.0, 26.041666666666668)"
12-01-2023 12:31:58.620056,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 10.0, 8.96)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 27.0, 26.041666666666668)"
12-01-2023 12:31:59.908492,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 10.0, 8.06)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 27.0, 26.041666666666668)"
12-01-2023 12:32:01.190079,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 9.6, 8.428571428571429)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 27.0, 26.041666666666668)"
12-01-2023 12:32:02.420884,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 27.307692307692307)","(2.2, 3.05, 2.8724999999999996)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 8.0)","(21.0, 55.0, 39.5)","(11.0, 27.0, 26.041666666666668)"
12-01-2023 12:32:03.668237,"(21.0, 50.0, 28.0)","(3.9, 5.5, 4.86)","(21.0, 55.0, 26.5)","(2.2, 3.05, 2.91)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 8.243478260869566)","(21.0, 55.0, 45.0)","(11.0, 27.0, 24.25)"
12-01-2023 12:32:05.030630,"(21.0, 48.0, 42.25)","(3.9, 5.5, 4.86)","(21.0, 55.0, 26.5)","(2.2, 3.1, 2.8724999999999996)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 8.243478260869566)","(21.0, 55.0, 47.5)","(11.0, 27.0, 23.666666666666668)"
12-01-2023 12:32:06.192365,"(21.0, 48.0, 44.714285714285715)","(3.9, 5.5, 4.86)","(21.0, 55.0, 26.5)","(2.2, 3.05, 2.835)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 8.243478260869566)","(21.0, 55.0, 47.5)","(11.0, 27.0, 25.2)"
12-01-2023 12:32:07.342527,"(21.0, 48.0, 44.714285714285715)","(3.9, 5.5, 4.86)","(21.0, 55.0, 28.571428571428573)","(2.2, 3.0, 2.835)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 8.243478260869566)","(21.0, 55.0, 51.66666666666667)","(11.0, 27.0, 24.0)"
12-01-2023 12:32:08.683242,"(21.0, 48.0, 32.53846153846154)","(3.9, 5.5, 4.86)","(21.0, 50.0, 28.833333333333332)","(2.2, 3.0, 2.835)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 8.243478260869566)","(21.0, 55.0, 35.666666666666664)","(11.0, 27.0, 24.0)"
12-01-2023 12:32:09.985127,"(21.0, 46.0, 26.76923076923077)","(3.9, 5.5, 4.86)","(21.0, 48.0, 28.833333333333332)","(2.2, 3.0, 2.835)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 8.243478260869566)","(21.0, 55.0, 35.666666666666664)","(11.0, 27.0, 25.5)"
12-01-2023 12:32:11.300290,"(21.0, 46.0, 26.76923076923077)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 3.0, 2.888571428571429)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 7.86)","(21.0, 55.0, 32.0)","(11.0, 27.0, 20.928571428571427)"
12-01-2023 12:32:12.591830,"(21.0, 42.0, 34.0)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.98, 2.888571428571429)","(4.8, 9.8, 8.428571428571429)","(6.0, 8.4, 7.56)","(21.0, 50.0, 29.0)","(11.0, 27.0, 21.5)"
12-01-2023 12:32:13.821138,"(21.0, 42.0, 26.761904761904763)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.98, 2.888571428571429)","(4.8, 9.8, 8.360000000000001)","(6.0, 8.2, 7.56)","(21.0, 50.0, 29.0)","(11.0, 26.0, 24.59375)"
12-01-2023 12:32:15.121139,"(21.0, 42.0, 26.761904761904763)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.98, 2.8714285714285714)","(4.8, 9.8, 9.470588235294118)","(6.0, 8.2, 7.56)","(21.0, 50.0, 29.0)","(11.0, 26.0, 23.666666666666668)"
12-01-2023 12:32:16.443528,"(21.0, 42.0, 26.64)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.96, 2.82)","(4.8, 9.6, 9.184615384615384)","(6.0, 8.2, 7.56)","(21.0, 50.0, 29.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:17.733280,"(21.0, 42.0, 26.64)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.9, 2.82)","(4.8, 9.6, 9.2625)","(6.0, 8.2, 7.56)","(21.0, 50.0, 29.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:18.968910,"(21.0, 42.0, 26.64)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.9, 2.802857142857143)","(4.8, 9.6, 8.2)","(6.0, 8.2, 7.56)","(21.0, 50.0, 29.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:20.229214,"(21.0, 42.0, 26.64)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.88, 2.802857142857143)","(4.8, 9.6, 8.2)","(6.0, 8.2, 7.5777777777777775)","(21.0, 50.0, 29.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:21.384495,"(21.0, 42.0, 26.64)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.88, 2.802857142857143)","(4.8, 9.6, 8.2)","(6.0, 8.2, 7.5777777777777775)","(21.0, 50.0, 29.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:22.579600,"(21.0, 42.0, 26.64)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.88, 2.802857142857143)","(4.8, 9.6, 8.2)","(6.0, 8.2, 7.7407407407407405)","(21.0, 50.0, 30.333333333333332)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:23.746085,"(21.0, 42.0, 26.761904761904763)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.88, 2.802857142857143)","(4.8, 9.6, 8.933333333333334)","(6.0, 8.0, 7.593548387096774)","(21.0, 65.0, 32.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:25.192171,"(21.0, 42.0, 26.761904761904763)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.88, 2.802857142857143)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.593548387096774)","(21.0, 50.0, 32.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:26.724517,"(21.0, 42.0, 26.761904761904763)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.88, 2.802857142857143)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.593548387096774)","(21.0, 50.0, 32.0)","(11.0, 26.0, 24.95)"
12-01-2023 12:32:28.087208,"(21.0, 42.0, 26.761904761904763)","(3.9, 5.5, 4.788888888888889)","(21.0, 48.0, 26.4375)","(2.2, 2.88, 2.837142857142857)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.593548387096774)","(21.0, 50.0, 32.0)","(11.0, 26.0, 25.0)"
12-01-2023 12:32:29.521454,"(21.0, 42.0, 26.761904761904763)","(3.9, 5.5, 4.7700000000000005)","(21.0, 48.0, 26.352941176470587)","(2.2, 2.92, 2.82)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.593548387096774)","(21.0, 50.0, 29.0)","(11.0, 26.0, 25.0)"
12-01-2023 12:32:30.917603,"(21.0, 42.0, 30.0)","(3.9, 5.4, 4.753846153846154)","(21.0, 48.0, 28.5)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.65)","(21.0, 50.0, 29.0)","(11.0, 26.0, 25.0)"
12-01-2023 12:32:32.287755,"(21.0, 42.0, 32.625)","(3.9, 5.4, 4.724137931034483)","(21.0, 46.0, 31.333333333333332)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.65)","(21.0, 50.0, 29.0)","(11.0, 26.0, 25.0)"
12-01-2023 12:32:33.514557,"(21.0, 42.0, 32.625)","(3.9, 5.4, 4.724137931034483)","(21.0, 44.0, 28.166666666666668)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.65)","(21.0, 50.0, 29.0)","(11.0, 26.0, 25.0)"
12-01-2023 12:32:34.712682,"(21.0, 42.0, 32.625)","(3.9, 5.2, 4.73125)","(21.0, 44.0, 26.0)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.65)","(21.0, 50.0, 29.0)","(11.0, 26.0, 26.57894736842105)"
12-01-2023 12:32:35.992807,"(21.0, 42.0, 32.625)","(3.9, 5.2, 4.75)","(21.0, 44.0, 26.1875)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.659459459459459)","(21.0, 50.0, 29.0)","(11.0, 27.0, 26.57894736842105)"
12-01-2023 12:32:37.349799,"(21.0, 42.0, 32.625)","(3.9, 5.1, 4.733333333333333)","(21.0, 44.0, 30.0)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.933333333333334)","(6.0, 8.0, 7.659459459459459)","(21.0, 50.0, 33.333333333333336)","(11.0, 27.0, 26.043478260869566)"
12-01-2023 12:32:38.662754,"(21.0, 42.0, 32.625)","(3.9, 5.1, 4.733333333333333)","(21.0, 40.0, 27.5)","(2.2, 2.9, 2.82)","(4.8, 9.4, 9.244444444444445)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 28.0, 28.473684210526315)"
12-01-2023 12:32:39.902935,"(21.0, 42.0, 32.625)","(3.9, 5.1, 4.733333333333333)","(21.0, 40.0, 25.75)","(2.2, 2.9, 2.82)","(4.8, 9.4, 9.120000000000001)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:41.131422,"(21.0, 42.0, 32.625)","(3.9, 5.1, 4.74)","(21.0, 40.0, 31.5)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.5)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:42.427994,"(21.0, 42.0, 32.625)","(3.9, 5.1, 4.74)","(21.0, 38.0, 26.3)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.5)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:43.762043,"(21.0, 42.0, 32.625)","(3.9, 5.1, 4.74)","(21.0, 38.0, 26.833333333333332)","(2.2, 2.9, 2.82)","(4.8, 9.4, 8.0)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:45.296520,"(21.0, 42.0, 32.625)","(3.9, 5.1, 4.74)","(21.0, 36.0, 26.833333333333332)","(2.2, 2.9, 2.82)","(4.8, 9.6, 8.0)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:46.969421,"(21.0, 42.0, 32.90909090909091)","(3.9, 5.1, 4.74)","(21.0, 36.0, 25.6875)","(2.2, 2.9, 2.82)","(4.8, 9.6, 8.133333333333333)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:48.242428,"(21.0, 42.0, 32.90909090909091)","(3.9, 5.1, 4.74)","(21.0, 36.0, 25.6875)","(2.2, 2.9, 2.82)","(4.8, 9.6, 8.917241379310344)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:49.465240,"(21.0, 42.0, 32.90909090909091)","(3.9, 5.1, 4.74)","(21.0, 36.0, 25.6875)","(2.2, 2.9, 2.7266666666666666)","(4.8, 9.6, 8.133333333333333)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:50.715344,"(21.0, 42.0, 32.90909090909091)","(3.9, 5.1, 4.74)","(21.0, 36.0, 25.6875)","(2.2, 2.9, 2.8133333333333335)","(4.8, 9.6, 8.133333333333333)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:52.020001,"(21.0, 42.0, 32.90909090909091)","(3.9, 5.1, 4.74)","(21.0, 36.0, 25.6875)","(2.2, 2.9, 2.864)","(4.8, 9.6, 8.42)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:53.333205,"(21.0, 38.0, 35.0)","(3.9, 5.1, 4.470000000000001)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.864)","(4.8, 9.4, 8.504)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:54.629950,"(21.0, 38.0, 36.8)","(3.9, 5.1, 4.470000000000001)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.504)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:55.879074,"(21.0, 38.0, 36.8)","(3.9, 5.1, 4.470000000000001)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.504)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:57.224454,"(21.0, 38.0, 36.8)","(3.9, 5.1, 4.470000000000001)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.504)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:58.573996,"(21.0, 38.0, 36.8)","(3.9, 5.1, 4.470000000000001)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.504)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:32:59.889669,"(21.0, 38.0, 35.6)","(3.9, 5.1, 4.470000000000001)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.504)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:01.142364,"(21.0, 38.0, 35.6)","(3.9, 5.0, 4.446153846153846)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.504)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:02.452182,"(21.0, 38.0, 35.6)","(3.9, 5.0, 4.446153846153846)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.87)","(4.8, 9.4, 8.333333333333332)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:03.786763,"(21.0, 38.0, 35.6)","(3.9, 5.0, 4.446153846153846)","(21.0, 36.0, 25.6875)","(2.2, 2.96, 2.87)","(4.8, 9.4, 8.333333333333332)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:05.184295,"(21.0, 38.0, 35.6)","(3.9, 5.0, 4.446153846153846)","(21.0, 36.0, 25.6875)","(2.2, 2.96, 2.87)","(4.8, 9.4, 8.333333333333332)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:06.515684,"(21.0, 38.0, 35.6)","(3.9, 5.0, 4.446153846153846)","(21.0, 36.0, 25.6875)","(2.2, 2.96, 2.87)","(4.8, 9.4, 8.333333333333332)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:08.057651,"(21.0, 38.0, 35.6)","(3.9, 5.0, 4.446153846153846)","(21.0, 36.0, 25.6875)","(2.2, 2.96, 2.87)","(4.8, 9.4, 8.333333333333332)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:09.492915,"(21.0, 38.0, 35.6)","(3.9, 5.0, 4.441666666666667)","(21.0, 36.0, 25.6875)","(2.2, 2.96, 2.8866666666666667)","(4.8, 9.4, 8.42)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:10.900377,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.441666666666667)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.525)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:12.219749,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.441666666666667)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 8.35)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:13.510375,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.441666666666667)","(21.0, 36.0, 25.916666666666668)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.4, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:14.835080,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.441666666666667)","(21.0, 36.0, 25.916666666666668)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:16.130349,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.441666666666667)","(21.0, 36.0, 25.916666666666668)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:17.447393,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.441666666666667)","(21.0, 36.0, 25.916666666666668)","(2.2, 2.98, 2.8866666666666667)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:18.726842,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 25.6875)","(2.2, 2.98, 2.806)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:20.088859,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 25.916666666666668)","(2.2, 3.05, 2.806)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:21.315063,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 27.357142857142858)","(2.2, 3.05, 2.806)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:22.571520,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 27.933333333333334)","(2.2, 3.05, 2.806)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:23.725396,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 27.315789473684212)","(2.2, 3.05, 2.806)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:24.989077,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 27.315789473684212)","(2.2, 3.05, 2.806)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:26.255967,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 27.933333333333334)","(2.2, 3.05, 2.5925)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:27.439534,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 27.933333333333334)","(2.2, 3.05, 2.5925)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 28.473684210526315)"
12-01-2023 12:33:28.653432,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 27.933333333333334)","(2.2, 3.05, 2.5925)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 21.25)"
12-01-2023 12:33:29.933643,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 27.315789473684212)","(2.2, 3.05, 2.65)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 30.0, 27.5)"
12-01-2023 12:33:31.270629,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 27.315789473684212)","(2.2, 3.0, 2.65)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 27.916666666666668)"
12-01-2023 12:33:32.564607,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 27.315789473684212)","(2.2, 3.0, 2.8449999999999998)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 30.0, 25.0)"
12-01-2023 12:33:33.731666,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.35)","(21.0, 36.0, 27.315789473684212)","(2.2, 2.98, 2.6714285714285713)","(4.8, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(11.0, 29.0, 27.545454545454547)"
12-01-2023 12:33:34.980638,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 27.315789473684212)","(2.2, 2.98, 2.6714285714285713)","(5.0, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(12.0, 29.0, 26.142857142857142)"
12-01-2023 12:33:36.242437,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 27.315789473684212)","(2.2, 2.98, 2.6714285714285713)","(5.0, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(12.0, 29.0, 26.142857142857142)"
12-01-2023 12:33:37.520565,"(21.0, 38.0, 35.6)","(3.9, 4.9, 4.511764705882353)","(21.0, 36.0, 28.82608695652174)","(2.2, 2.98, 2.6714285714285713)","(5.0, 9.2, 9.028571428571428)","(6.0, 8.0, 7.659459459459459)","(21.0, 48.0, 31.5)","(12.0, 29.0, 26.142857142857142)"
