,Like Segal,Curlins Malibu,Jungle Beast,Santo,Brother Corbin,Trikitraki,Be Onboard
08-01-2023 11:18:15.955461,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.75)","(1.35, 1.74, 1.694705882352941)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.4, 7.300000000000001)"
08-01-2023 11:18:16.855594,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.75)","(1.35, 1.74, 1.694705882352941)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.4, 7.300000000000001)"
08-01-2023 11:18:17.744954,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 12.692307692307692)","(1.35, 1.74, 1.694705882352941)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.4, 6.6000000000000005)"
08-01-2023 11:18:18.621903,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.2)","(1.35, 1.74, 1.6942857142857142)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.4, 6.6000000000000005)"
08-01-2023 11:18:19.524806,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.2)","(1.35, 1.74, 1.6942857142857142)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.4, 6.9)"
08-01-2023 11:18:20.423490,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.2)","(1.35, 1.78, 1.6805714285714286)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 8.6, 6.9)"
08-01-2023 11:18:21.307671,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.2)","(1.35, 1.78, 1.6805714285714286)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 8.6, 6.9)"
08-01-2023 11:18:22.193049,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.2)","(1.35, 1.78, 1.6805714285714286)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 8.6, 6.9)"
08-01-2023 11:18:23.094034,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.35, 1.78, 1.6805714285714286)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 8.6, 7.5)"
08-01-2023 11:18:23.993390,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.35, 1.71, 1.6518181818181816)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.8, 7.199999999999999)"
08-01-2023 11:18:24.866594,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.35, 1.71, 1.6726666666666665)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.2, 7.199999999999999)"
08-01-2023 11:18:25.774200,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.35, 1.71, 1.6726666666666665)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.2, 7.199999999999999)"
08-01-2023 11:18:26.668228,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.35, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.2, 7.199999999999999)"
08-01-2023 11:18:27.560602,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.35, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.2, 7.199999999999999)"
08-01-2023 11:18:28.432148,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 13.2)","(1.35, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.2, 7.199999999999999)"
08-01-2023 11:18:29.319839,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.35, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(16.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(5.0, 9.2, 7.199999999999999)"
08-01-2023 11:18:30.206199,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:31.096378,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:31.995984,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:32.884900,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:33.772557,"(26.0, 230.0, 140.85714285714286)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:34.678872,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:35.559041,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:36.434993,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:37.319225,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:38.197105,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 190.0, 155.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:39.106649,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:40.007127,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:40.954489,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:41.915219,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:42.851755,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:43.835013,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:44.875081,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:45.778725,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:46.682841,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:47.591511,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:48.482390,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 34.0, 27.666666666666664)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:49.364508,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:50.266905,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:51.156824,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:52.053328,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6781818181818182)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:52.935685,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.66)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:53.825398,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.66)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:54.704048,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.66)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:55.589405,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.66)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:56.462237,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.66)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:57.340308,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.66)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:58.231970,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.66)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:18:59.113332,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:00.011111,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:00.882252,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:01.762320,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:02.643660,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:03.533750,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:04.409956,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:05.285682,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:06.160908,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:07.037120,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:07.943959,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:08.834870,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:09.721279,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:10.623874,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:11.522575,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:12.403664,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:13.311165,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.7, 1.6666666666666665)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:14.217010,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.662)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:15.103614,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:16.015603,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:16.925045,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:17.833242,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:18.720362,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:19.615254,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:20.536313,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:21.457108,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:22.366626,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:23.278617,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:24.189689,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:25.086721,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:25.981009,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:26.894673,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:27.778081,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:28.673328,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:29.577579,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:30.464010,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:31.545270,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:32.717118,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:33.596930,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:34.481724,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:35.376372,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:36.249579,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:37.118172,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
08-01-2023 11:19:37.984177,"(26.0, 230.0, 188.4)","(9.0, 16.5, 14.666666666666666)","(1.4, 1.71, 1.660909090909091)","(26.0, 100.0, 75.33333333333334)","(17.0, 36.0, 29.0)","(26.0, 190.0, 119.71428571428571)","(4.2, 9.2, 7.199999999999999)"
