,Oovii,Dragons Snip,Mishani Promise,Mishani Twilight,Mishani Tycoon,Mishani Valour,Leibert Lass,Mishani Diamond,Paris Art
06-01-2023 12:17:39.030258,"(2.5, 2.62, 2.6015)","(4.8, 5.1, 5.044615384615384)","(31.0, 110.0, 86.66666666666667)","(4.6, 5.9, 5.8352941176470585)","(10.0, 18.5, 17.045454545454547)","(21.0, 55.0, 53.125)","(7.5, 8.8, 8.685185185185185)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 43.23076923076923)"
06-01-2023 12:17:40.546449,"(2.5, 2.62, 2.6012244897959182)","(4.8, 5.1, 5.044615384615384)","(31.0, 110.0, 86.66666666666667)","(4.6, 5.9, 5.8352941176470585)","(10.0, 18.0, 17.071428571428573)","(21.0, 55.0, 53.125)","(7.5, 8.8, 8.685185185185185)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 41.77777777777778)"
06-01-2023 12:17:41.939482,"(2.5, 2.62, 2.6009375)","(4.8, 5.1, 5.0438596491228065)","(31.0, 110.0, 86.66666666666667)","(4.6, 5.9, 5.879069767441861)","(10.0, 17.5, 18.27777777777778)","(21.0, 55.0, 52.0)","(7.5, 8.8, 8.672727272727272)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 41.77777777777778)"
06-01-2023 12:17:43.407964,"(2.5, 2.62, 2.6010714285714287)","(4.8, 5.1, 5.034545454545454)","(31.0, 110.0, 86.66666666666667)","(4.6, 6.0, 5.903030303030303)","(10.0, 18.5, 18.27777777777778)","(21.0, 55.0, 52.0)","(7.5, 8.8, 8.672727272727272)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 41.77777777777778)"
06-01-2023 12:17:44.751522,"(2.5, 2.62, 2.6007894736842108)","(4.8, 5.1, 5.041935483870968)","(31.0, 110.0, 83.33333333333333)","(4.6, 6.0, 5.996610169491526)","(10.0, 18.5, 17.428571428571427)","(21.0, 55.0, 53.125)","(7.5, 8.8, 8.525)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 43.333333333333336)"
06-01-2023 12:17:46.377752,"(2.5, 2.62, 2.587191011235955)","(4.8, 5.1, 4.961363636363637)","(31.0, 100.0, 85.0)","(4.6, 6.2, 5.962686567164179)","(10.0, 19.0, 17.533333333333335)","(21.0, 55.0, 53.125)","(7.5, 8.6, 8.55)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 43.333333333333336)"
06-01-2023 12:17:47.903424,"(2.5, 2.62, 2.587191011235955)","(4.8, 5.0, 4.961363636363637)","(31.0, 95.0, 86.66666666666667)","(4.6, 6.2, 5.962686567164179)","(10.0, 19.0, 17.533333333333335)","(21.0, 55.0, 53.125)","(7.5, 8.6, 8.55)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 43.333333333333336)"
06-01-2023 12:17:49.593843,"(2.5, 2.62, 2.587191011235955)","(4.8, 5.0, 4.961363636363637)","(31.0, 110.0, 78.88888888888889)","(4.6, 6.2, 5.962686567164179)","(10.0, 19.0, 17.533333333333335)","(21.0, 55.0, 53.125)","(7.5, 8.6, 8.55)","(31.0, 65.0, 64.16666666666667)","(15.0, 44.0, 43.333333333333336)"
06-01-2023 12:17:50.992705,"(2.45, 2.62, 2.5815189873417723)","(4.8, 5.0, 4.961363636363637)","(31.0, 110.0, 82.0)","(4.6, 6.2, 5.962686567164179)","(10.0, 19.0, 17.9)","(26.0, 55.0, 54.54545454545455)","(7.5, 8.6, 8.564705882352941)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 43.333333333333336)"
06-01-2023 12:17:52.455376,"(2.45, 2.62, 2.5840677966101695)","(4.8, 5.0, 4.947222222222222)","(31.0, 110.0, 82.0)","(4.6, 6.2, 6.009174311926605)","(10.0, 19.0, 17.285714285714285)","(26.0, 60.0, 53.333333333333336)","(7.5, 8.6, 8.518181818181818)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 43.333333333333336)"
06-01-2023 12:17:53.856103,"(2.45, 2.6, 2.5840677966101695)","(4.8, 5.0, 4.94)","(31.0, 110.0, 82.0)","(4.6, 6.2, 5.936734693877551)","(10.0, 19.0, 17.736842105263158)","(26.0, 60.0, 53.333333333333336)","(7.5, 8.6, 8.518181818181818)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 43.333333333333336)"
06-01-2023 12:17:55.341918,"(2.45, 2.56, 2.540973451327434)","(4.8, 5.0, 4.974285714285714)","(31.0, 110.0, 86.66666666666667)","(4.6, 6.2, 6.022222222222222)","(10.0, 19.0, 17.5)","(26.0, 60.0, 51.666666666666664)","(7.5, 8.6, 8.486666666666666)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 41.77777777777778)"
06-01-2023 12:17:56.837784,"(2.45, 2.56, 2.540973451327434)","(4.8, 5.1, 4.974285714285714)","(31.0, 110.0, 86.66666666666667)","(4.6, 6.2, 6.042105263157895)","(10.0, 19.0, 17.5)","(26.0, 60.0, 51.666666666666664)","(7.5, 8.6, 8.486666666666666)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 41.77777777777778)"
06-01-2023 12:17:58.432577,"(2.45, 2.54, 2.5255405405405407)","(4.8, 5.1, 4.987179487179487)","(31.0, 110.0, 86.66666666666667)","(4.6, 6.4, 6.057142857142857)","(10.0, 19.0, 18.2)","(26.0, 60.0, 52.30769230769231)","(7.5, 8.6, 8.474285714285715)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 43.411764705882355)"
06-01-2023 12:17:59.916436,"(2.45, 2.54, 2.5220000000000002)","(4.8, 5.1, 4.9772727272727275)","(31.0, 110.0, 86.0)","(4.6, 6.4, 6.290756302521008)","(10.0, 19.0, 18.35)","(26.0, 60.0, 52.30769230769231)","(7.5, 8.6, 8.474285714285715)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 43.333333333333336)"
06-01-2023 12:18:01.285691,"(2.4, 2.54, 2.5220000000000002)","(4.6, 5.1, 4.9772727272727275)","(31.0, 130.0, 86.0)","(4.8, 6.4, 6.290756302521008)","(10.0, 18.5, 18.35)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.474285714285715)","(31.0, 65.0, 64.16666666666667)","(16.0, 44.0, 43.333333333333336)"
06-01-2023 12:18:02.616957,"(2.4, 2.54, 2.520969162995595)","(4.6, 5.1, 4.9772727272727275)","(31.0, 130.0, 84.16666666666667)","(4.8, 6.4, 6.280952380952381)","(10.0, 18.5, 18.35)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.474285714285715)","(31.0, 65.0, 63.46153846153846)","(16.0, 44.0, 43.411764705882355)"
06-01-2023 12:18:03.959849,"(2.4, 2.54, 2.520969162995595)","(4.6, 5.1, 4.9071428571428575)","(31.0, 130.0, 84.16666666666667)","(4.8, 6.4, 6.287179487179487)","(10.0, 18.5, 18.35)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.474285714285715)","(31.0, 65.0, 63.46153846153846)","(16.0, 44.0, 43.411764705882355)"
06-01-2023 12:18:05.455885,"(2.4, 2.54, 2.522666666666667)","(4.6, 5.0, 4.911111111111111)","(31.0, 130.0, 84.16666666666667)","(4.8, 6.4, 6.287179487179487)","(10.0, 18.5, 18.35)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.474285714285715)","(31.0, 65.0, 63.46153846153846)","(16.0, 44.0, 43.411764705882355)"
06-01-2023 12:18:07.103424,"(2.4, 2.54, 2.522666666666667)","(4.6, 5.0, 4.964864864864865)","(31.0, 130.0, 84.16666666666667)","(4.8, 6.4, 6.221794871794872)","(10.0, 18.5, 18.35)","(26.0, 60.0, 50.90909090909091)","(7.0, 8.6, 8.433121019108281)","(31.0, 65.0, 63.57142857142857)","(16.0, 44.0, 43.89473684210526)"
06-01-2023 12:18:08.870939,"(2.4, 2.54, 2.522666666666667)","(4.6, 5.0, 4.964864864864865)","(31.0, 130.0, 84.16666666666667)","(4.8, 6.4, 6.221794871794872)","(10.0, 18.5, 18.35)","(26.0, 60.0, 50.90909090909091)","(7.0, 8.6, 8.433121019108281)","(31.0, 65.0, 63.57142857142857)","(16.0, 44.0, 43.89473684210526)"
06-01-2023 12:18:13.680947,"(2.4, 2.54, 2.531794871794872)","(4.6, 4.9, 4.837362637362637)","(31.0, 130.0, 110.35714285714286)","(4.8, 6.4, 6.2)","(10.0, 18.5, 18.377551020408163)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 63.333333333333336)","(16.0, 55.0, 54.67857142857143)"
06-01-2023 12:18:15.265392,"(2.4, 2.54, 2.530823529411765)","(4.6, 4.9, 4.843434343434343)","(31.0, 130.0, 111.66666666666666)","(4.8, 6.4, 6.2)","(10.0, 18.5, 18.377551020408163)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 63.666666666666664)","(16.0, 55.0, 54.72727272727273)"
06-01-2023 12:18:16.881868,"(2.4, 2.54, 2.5274193548387096)","(4.6, 4.9, 4.767647058823529)","(31.0, 130.0, 123.125)","(4.8, 6.4, 6.251366120218579)","(10.0, 18.5, 18.377551020408163)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 63.666666666666664)","(16.0, 55.0, 54.72727272727273)"
06-01-2023 12:18:18.321748,"(2.4, 2.54, 2.5342028985507246)","(4.6, 4.8, 4.767647058823529)","(31.0, 130.0, 106.5)","(4.8, 6.4, 6.251366120218579)","(10.0, 18.5, 17.833333333333332)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 63.666666666666664)","(16.0, 55.0, 54.46153846153846)"
06-01-2023 12:18:19.662498,"(2.4, 2.54, 2.5342028985507246)","(4.6, 4.8, 4.767647058823529)","(31.0, 120.0, 106.5)","(4.8, 6.4, 6.251366120218579)","(10.0, 18.5, 18.791666666666668)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 63.666666666666664)","(16.0, 55.0, 54.5)"
06-01-2023 12:18:21.109434,"(2.4, 2.54, 2.51390243902439)","(4.6, 4.9, 4.7407079646017705)","(31.0, 120.0, 106.5)","(4.8, 6.4, 6.251366120218579)","(10.0, 19.0, 18.8)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 63.666666666666664)","(16.0, 55.0, 54.5)"
06-01-2023 12:18:22.540945,"(2.4, 2.52, 2.52348623853211)","(4.6, 4.9, 4.7407079646017705)","(31.0, 120.0, 106.5)","(4.8, 6.4, 6.191666666666666)","(10.0, 19.0, 18.8)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.31951219512195)","(31.0, 65.0, 64.47368421052632)","(16.0, 55.0, 54.5)"
06-01-2023 12:18:23.964865,"(2.4, 2.54, 2.534588235294118)","(4.6, 4.9, 4.704597701149425)","(31.0, 120.0, 106.5)","(4.8, 6.2, 6.191666666666666)","(10.0, 19.0, 18.8)","(26.0, 60.0, 52.30769230769231)","(7.0, 8.6, 8.31951219512195)","(31.0, 65.0, 64.47368421052632)","(16.0, 55.0, 54.5)"
06-01-2023 12:18:25.480602,"(2.4, 2.54, 2.5306849315068494)","(4.6, 4.9, 4.771428571428571)","(31.0, 120.0, 106.5)","(4.8, 6.2, 6.270769230769231)","(10.0, 19.0, 18.88888888888889)","(26.0, 60.0, 52.857142857142854)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 64.04761904761905)","(16.0, 55.0, 54.766666666666666)"
06-01-2023 12:18:27.016296,"(2.4, 2.54, 2.5306849315068494)","(4.6, 4.8, 4.764516129032258)","(31.0, 120.0, 105.625)","(4.8, 6.4, 6.242201834862385)","(10.0, 19.0, 18.88888888888889)","(26.0, 60.0, 52.857142857142854)","(7.0, 8.6, 8.312643678160919)","(31.0, 65.0, 64.04761904761905)","(16.0, 55.0, 54.766666666666666)"
06-01-2023 12:18:28.734225,"(2.4, 2.54, 2.532842105263158)","(4.6, 4.8, 4.74)","(31.0, 110.0, 105.625)","(4.8, 6.4, 6.246)","(10.0, 19.0, 18.88888888888889)","(26.0, 60.0, 52.857142857142854)","(7.0, 8.6, 8.434782608695652)","(31.0, 65.0, 64.04761904761905)","(16.0, 55.0, 54.766666666666666)"
06-01-2023 12:18:30.377287,"(2.4, 2.54, 2.5308510638297874)","(4.6, 4.8, 4.742574257425742)","(31.0, 110.0, 105.625)","(4.8, 6.4, 6.263963963963964)","(10.0, 19.0, 18.88888888888889)","(26.0, 60.0, 52.857142857142854)","(7.0, 8.6, 8.434782608695652)","(31.0, 65.0, 64.04761904761905)","(16.0, 55.0, 54.766666666666666)"
06-01-2023 12:18:32.083394,"(2.4, 2.54, 2.5308510638297874)","(4.6, 4.8, 4.739823008849557)","(31.0, 110.0, 105.625)","(4.8, 6.4, 6.260185185185185)","(10.0, 19.0, 18.88888888888889)","(26.0, 60.0, 52.857142857142854)","(7.0, 8.6, 8.57037037037037)","(31.0, 65.0, 64.04761904761905)","(16.0, 55.0, 54.766666666666666)"
06-01-2023 12:18:33.614865,"(2.4, 2.54, 2.4964835164835164)","(4.6, 4.8, 4.734)","(31.0, 110.0, 105.625)","(4.8, 6.4, 6.270243902439025)","(10.0, 19.0, 19.192307692307693)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.6, 8.747826086956522)","(31.0, 65.0, 64.04761904761905)","(16.0, 55.0, 54.285714285714285)"
06-01-2023 12:18:35.070965,"(2.4, 2.5, 2.4964835164835164)","(4.6, 4.8, 4.666129032258064)","(31.0, 110.0, 105.625)","(4.8, 6.4, 6.491176470588235)","(10.0, 19.5, 19.192307692307693)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.703030303030303)","(31.0, 65.0, 64.04761904761905)","(16.0, 55.0, 54.54545454545455)"
06-01-2023 12:18:36.480741,"(2.4, 2.5, 2.498095238095238)","(4.6, 4.7, 4.666129032258064)","(31.0, 110.0, 105.625)","(4.8, 6.6, 6.4543478260869565)","(10.0, 19.5, 19.195652173913043)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.703030303030303)","(31.0, 65.0, 64.28571428571429)","(16.0, 55.0, 54.54545454545455)"
06-01-2023 12:18:37.946599,"(2.4, 2.52, 2.5139664804469275)","(4.6, 4.7, 4.658)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.469090909090909)","(10.0, 19.5, 19.28787878787879)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.703030303030303)","(31.0, 65.0, 64.28571428571429)","(16.0, 55.0, 64.2)"
06-01-2023 12:18:39.662557,"(2.4, 2.5, 2.492459016393443)","(4.6, 4.7, 4.665934065934066)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.469090909090909)","(10.0, 19.5, 19.37719298245614)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.685)","(31.0, 65.0, 71.08695652173913)","(16.0, 65.0, 64.42857142857143)"
06-01-2023 12:18:41.212289,"(2.4, 2.5, 2.492459016393443)","(4.6, 4.7, 4.659405940594059)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.474782608695652)","(10.0, 19.5, 19.37719298245614)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.685)","(31.0, 75.0, 72.89473684210526)","(16.0, 65.0, 64.42857142857143)"
06-01-2023 12:18:42.729419,"(2.4, 2.5, 2.492459016393443)","(4.6, 4.7, 4.659405940594059)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.48099173553719)","(10.0, 19.5, 19.383333333333333)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.661818181818182)","(31.0, 75.0, 74.82758620689656)","(16.0, 65.0, 64.42857142857143)"
06-01-2023 12:18:45.240907,"(2.4, 2.5, 2.4921367521367523)","(4.6, 4.7, 4.65)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.51063829787234)","(10.0, 19.5, 19.383333333333333)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.661818181818182)","(31.0, 80.0, 74.82758620689656)","(16.0, 65.0, 64.33333333333333)"
06-01-2023 12:18:47.333730,"(2.4, 2.5, 2.4921367521367523)","(4.6, 4.7, 4.625)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.508695652173913)","(10.0, 19.5, 19.833333333333332)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.661818181818182)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 64.33333333333333)"
06-01-2023 12:18:49.888131,"(2.4, 2.5, 2.492876712328767)","(4.6, 4.7, 4.594029850746268)","(31.0, 110.0, 105.625)","(4.8, 6.6, 6.586407766990291)","(10.0, 20.0, 19.833333333333332)","(26.0, 60.0, 54.44444444444444)","(7.0, 8.8, 8.670833333333333)","(31.0, 80.0, 74.82758620689656)","(18.0, 60.0, 59.0)"
06-01-2023 12:18:51.758904,"(2.4, 2.5, 2.492314410480349)","(4.6, 4.6, 4.605)","(31.0, 110.0, 100.78947368421052)","(4.8, 6.6, 6.585416666666666)","(10.0, 20.0, 19.859375)","(26.0, 60.0, 55.714285714285715)","(7.0, 8.8, 8.670833333333333)","(31.0, 80.0, 74.82758620689656)","(18.0, 60.0, 63.333333333333336)"
06-01-2023 12:18:53.269727,"(2.4, 2.5, 2.492314410480349)","(4.6, 4.7, 4.584)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.5618181818181816)","(10.0, 20.0, 19.876712328767123)","(26.0, 60.0, 55.714285714285715)","(7.0, 8.8, 8.661818181818182)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 63.0)"
06-01-2023 12:18:54.651250,"(2.4, 2.5, 2.49272030651341)","(4.6, 4.6, 4.573214285714285)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.5618181818181816)","(10.0, 20.0, 19.88888888888889)","(26.0, 60.0, 58.0)","(7.0, 8.8, 8.661818181818182)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 64.0909090909091)"
06-01-2023 12:18:56.175657,"(2.4, 2.5, 2.49272030651341)","(4.4, 4.6, 4.573214285714285)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.5618181818181816)","(10.0, 20.0, 20.210526315789473)","(26.0, 60.0, 59.23076923076923)","(7.0, 8.8, 8.661818181818182)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 64.0909090909091)"
06-01-2023 12:18:57.635607,"(2.4, 2.5, 2.49272030651341)","(4.4, 4.6, 4.567391304347826)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.5618181818181816)","(10.0, 21.0, 20.210526315789473)","(26.0, 60.0, 59.0)","(7.0, 8.8, 8.661818181818182)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 64.0909090909091)"
06-01-2023 12:18:59.157784,"(2.4, 2.52, 2.5065)","(4.4, 4.5, 4.481034482758621)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.5618181818181816)","(10.0, 21.0, 20.866666666666667)","(26.0, 60.0, 59.23076923076923)","(7.0, 8.8, 8.661818181818182)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 64.0909090909091)"
06-01-2023 12:19:00.487070,"(2.4, 2.54, 2.524782608695652)","(4.4, 4.5, 4.3758928571428575)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.6, 6.688095238095237)","(10.0, 21.0, 20.93103448275862)","(26.0, 60.0, 59.0)","(7.0, 8.8, 8.591780821917808)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 64.0909090909091)"
06-01-2023 12:19:01.901487,"(2.4, 2.54, 2.5255670103092784)","(4.4, 4.4, 4.369473684210527)","(31.0, 110.0, 103.8235294117647)","(4.8, 6.8, 6.708333333333333)","(10.0, 21.0, 20.90625)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.591780821917808)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 61.666666666666664)"
06-01-2023 12:19:03.351621,"(2.4, 2.54, 2.5255670103092784)","(4.4, 4.4, 4.369473684210527)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.8, 6.736363636363636)","(10.0, 21.0, 20.90625)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.612121212121213)","(31.0, 80.0, 74.82758620689656)","(18.0, 65.0, 59.411764705882355)"
06-01-2023 12:19:04.815174,"(2.4, 2.54, 2.5235526315789474)","(4.4, 4.4, 4.421666666666667)","(31.0, 110.0, 100.78947368421052)","(4.8, 6.8, 6.736363636363636)","(10.0, 21.0, 20.91780821917808)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.627777777777778)","(31.0, 80.0, 74.82758620689656)","(18.0, 60.0, 59.62962962962963)"
06-01-2023 12:19:06.225651,"(2.4, 2.52, 2.4991089108910893)","(4.4, 4.5, 4.4265625)","(31.0, 110.0, 102.22222222222223)","(4.8, 6.8, 6.742857142857143)","(10.0, 21.0, 20.931818181818183)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.615789473684211)","(31.0, 80.0, 74.82758620689656)","(18.0, 60.0, 59.61538461538461)"
06-01-2023 12:19:07.622761,"(2.4, 2.5, 2.4991089108910893)","(4.4, 4.5, 4.4265625)","(31.0, 110.0, 104.4)","(4.8, 6.8, 6.742857142857143)","(10.0, 21.0, 20.933333333333334)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.615789473684211)","(31.0, 80.0, 74.82758620689656)","(18.0, 60.0, 59.6551724137931)"
06-01-2023 12:19:09.014427,"(2.4, 2.5, 2.497953488372093)","(4.4, 4.5, 4.422972972972973)","(31.0, 110.0, 101.42857142857143)","(4.8, 6.8, 6.742857142857143)","(10.0, 21.0, 20.933333333333334)","(26.0, 60.0, 59.23076923076923)","(7.0, 8.8, 8.615789473684211)","(31.0, 80.0, 74.82758620689656)","(18.0, 60.0, 59.6551724137931)"
06-01-2023 12:19:10.426888,"(2.3, 2.48, 2.4747976878612716)","(4.2, 4.5, 4.422972972972973)","(31.0, 110.0, 104.28571428571428)","(4.8, 6.8, 6.876404494382022)","(12.0, 21.0, 20.96551724137931)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.615789473684211)","(41.0, 80.0, 74.82758620689656)","(21.0, 60.0, 59.6551724137931)"
06-01-2023 12:19:11.869829,"(2.3, 2.48, 2.47319587628866)","(4.2, 4.5, 4.4109375)","(31.0, 110.0, 104.28571428571428)","(4.8, 7.0, 6.894252873563218)","(12.0, 21.0, 20.97674418604651)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.615789473684211)","(41.0, 80.0, 76.875)","(21.0, 60.0, 59.6551724137931)"
06-01-2023 12:19:13.182760,"(2.3, 2.48, 2.4642857142857144)","(4.2, 4.5, 4.4109375)","(31.0, 110.0, 104.28571428571428)","(4.8, 7.0, 6.897619047619047)","(12.0, 21.0, 20.97674418604651)","(26.0, 60.0, 58.888888888888886)","(7.0, 8.8, 8.615789473684211)","(41.0, 80.0, 78.57142857142857)","(21.0, 60.0, 59.6551724137931)"
06-01-2023 12:19:14.547730,"(2.3, 2.46, 2.454942528735632)","(4.2, 4.5, 4.608791208791208)","(31.0, 110.0, 104.28571428571428)","(4.8, 7.0, 6.904444444444445)","(12.0, 21.0, 20.903225806451612)","(26.0, 60.0, 58.0)","(7.0, 8.8, 8.60759493670886)","(41.0, 80.0, 78.57142857142857)","(21.0, 60.0, 59.6551724137931)"
06-01-2023 12:19:15.994040,"(2.3, 2.44, 2.4285981308411215)","(4.2, 4.7, 4.603260869565217)","(31.0, 110.0, 106.84210526315789)","(4.8, 7.0, 6.891139240506329)","(12.0, 21.0, 20.87142857142857)","(26.0, 60.0, 58.0)","(7.0, 8.8, 8.44516129032258)","(41.0, 80.0, 78.57142857142857)","(21.0, 65.0, 62.368421052631575)"
06-01-2023 12:19:17.328652,"(2.3, 2.44, 2.4285981308411215)","(4.2, 4.7, 4.603191489361702)","(31.0, 110.0, 106.84210526315789)","(4.8, 7.0, 6.891139240506329)","(12.0, 21.0, 20.96825396825397)","(26.0, 60.0, 58.0)","(7.0, 8.6, 8.4448)","(41.0, 80.0, 78.57142857142857)","(21.0, 65.0, 62.61904761904762)"
06-01-2023 12:19:18.705055,"(2.3, 2.42, 2.41616)","(4.2, 4.7, 4.603191489361702)","(31.0, 110.0, 106.84210526315789)","(4.8, 7.0, 6.891139240506329)","(12.0, 21.0, 20.96825396825397)","(26.0, 60.0, 58.0)","(7.0, 8.6, 8.4448)","(41.0, 80.0, 78.57142857142857)","(21.0, 65.0, 62.61904761904762)"
06-01-2023 12:19:20.065200,"(2.3, 2.44, 2.4231016042780746)","(4.2, 4.7, 4.632142857142857)","(31.0, 110.0, 103.18181818181819)","(4.8, 7.0, 6.891139240506329)","(12.0, 21.0, 20.975609756097562)","(26.0, 60.0, 59.166666666666664)","(7.0, 8.6, 8.442424242424243)","(41.0, 80.0, 78.57142857142857)","(21.0, 65.0, 64.47368421052632)"
06-01-2023 12:19:21.284564,"(2.25, 2.42, 2.4179253112033194)","(4.0, 4.7, 4.625225225225225)","(31.0, 110.0, 102.3076923076923)","(5.5, 7.0, 6.891139240506329)","(12.0, 21.0, 20.975609756097562)","(26.0, 60.0, 59.166666666666664)","(7.0, 8.6, 8.442424242424243)","(41.0, 80.0, 78.57142857142857)","(21.0, 65.0, 64.47368421052632)"
06-01-2023 12:19:22.662540,"(2.25, 2.44, 2.431253644314869)","(4.0, 4.7, 4.606521739130434)","(41.0, 110.0, 98.88888888888889)","(5.5, 7.0, 6.891139240506329)","(12.0, 21.0, 20.97979797979798)","(31.0, 60.0, 59.166666666666664)","(7.0, 8.6, 8.442424242424243)","(41.0, 80.0, 78.46153846153847)","(26.0, 65.0, 64.47368421052632)"
06-01-2023 12:19:23.949091,"(2.25, 2.44, 2.431253644314869)","(4.0, 4.7, 4.606521739130434)","(41.0, 110.0, 98.88888888888889)","(5.5, 7.0, 6.891139240506329)","(12.0, 21.0, 20.97979797979798)","(31.0, 60.0, 59.166666666666664)","(7.0, 8.6, 8.442424242424243)","(41.0, 80.0, 78.82352941176471)","(26.0, 65.0, 63.78048780487805)"
06-01-2023 12:19:25.277708,"(2.25, 2.44, 2.4310979228486644)","(4.0, 4.7, 4.601149425287356)","(41.0, 110.0, 98.88888888888889)","(5.5, 7.0, 6.891139240506329)","(12.0, 21.0, 20.97979797979798)","(31.0, 60.0, 59.166666666666664)","(7.0, 8.6, 8.442424242424243)","(41.0, 80.0, 78.94736842105263)","(26.0, 65.0, 64.47368421052632)"
06-01-2023 12:19:26.516595,"(2.25, 2.44, 2.4310979228486644)","(4.0, 4.7, 4.641875)","(41.0, 110.0, 98.88888888888889)","(5.0, 7.0, 6.891139240506329)","(12.0, 21.0, 20.980392156862745)","(31.0, 60.0, 59.166666666666664)","(7.0, 8.6, 8.436220472440946)","(41.0, 80.0, 78.94736842105263)","(26.0, 65.0, 64.47368421052632)"
06-01-2023 12:19:27.769957,"(2.25, 2.44, 2.4310979228486644)","(4.0, 4.7, 4.637160120845921)","(41.0, 110.0, 98.88888888888889)","(5.0, 7.0, 6.942857142857143)","(12.0, 21.0, 20.9811320754717)","(31.0, 60.0, 59.5)","(7.0, 8.6, 8.423728813559322)","(41.0, 80.0, 78.94736842105263)","(26.0, 65.0, 64.57446808510639)"
