,Tessa Orchid,Princess Gypsy,Little Zambora,Lala Ultra Fast,River Matt,Super Bob,Holtorf Bale,Vitnell Bale
14-12-2022 13:46:11.928026,"(16.0, 30.0, 29.333333333333332)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.543478260869566)","(6.0, 6.6, 6.133333333333334)","(9.0, 18.5, 15.3)","(2.25, 2.54, 2.5283333333333333)","(5.0, 8.4, 7.9)","(21.0, 42.0, 34.666666666666664)"
14-12-2022 13:46:13.263096,"(16.0, 30.0, 29.333333333333332)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.470588235294116)","(6.0, 6.6, 6.133333333333334)","(9.0, 18.5, 15.3)","(2.25, 2.54, 2.5283333333333333)","(5.0, 8.4, 8.0)","(21.0, 40.0, 33.6)"
14-12-2022 13:46:14.450382,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.470588235294116)","(6.0, 6.6, 6.133333333333334)","(9.0, 18.5, 15.3)","(2.25, 2.54, 2.521333333333333)","(5.0, 8.4, 8.0)","(21.0, 40.0, 33.6)"
14-12-2022 13:46:15.635929,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.423076923076923)","(6.0, 6.6, 6.133333333333334)","(9.0, 18.5, 15.3)","(2.25, 2.54, 2.492)","(5.0, 8.4, 8.0)","(21.0, 40.0, 33.6)"
14-12-2022 13:46:16.753070,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.423076923076923)","(6.0, 6.6, 5.866666666666666)","(9.0, 18.5, 15.3)","(2.25, 2.52, 2.4766666666666666)","(5.0, 8.4, 7.542857142857143)","(21.0, 40.0, 33.6)"
14-12-2022 13:46:17.895989,"(16.0, 30.0, 28.666666666666668)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.423076923076923)","(6.0, 6.6, 5.703703703703703)","(9.0, 18.5, 15.3)","(2.25, 2.52, 2.4766666666666666)","(5.0, 8.4, 7.542857142857143)","(21.0, 40.0, 33.6)"
14-12-2022 13:46:19.020127,"(16.0, 30.0, 28.666666666666668)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.423076923076923)","(6.0, 6.6, 5.678378378378378)","(9.0, 18.5, 15.3)","(2.25, 2.52, 2.4766666666666666)","(5.0, 8.4, 7.542857142857143)","(21.0, 40.0, 33.6)"
14-12-2022 13:46:20.270787,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.583333333333332)","(6.0, 6.6, 5.938297872340426)","(9.0, 18.5, 15.3)","(2.25, 2.52, 2.4828571428571427)","(5.0, 8.4, 7.542857142857143)","(21.0, 40.0, 33.6)"
14-12-2022 13:46:21.429502,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.583333333333332)","(6.0, 6.4, 5.938297872340426)","(9.0, 18.5, 15.3)","(2.25, 2.52, 2.515873015873016)","(5.0, 8.4, 7.542857142857143)","(21.0, 40.0, 32.8)"
14-12-2022 13:46:22.523411,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.67391304347826)","(5.5, 6.2, 6.466666666666667)","(9.0, 18.0, 14.90625)","(2.25, 2.52, 2.5185185185185186)","(5.0, 8.4, 7.476923076923077)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:23.599037,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.67391304347826)","(5.5, 6.8, 6.466666666666667)","(9.0, 18.0, 15.307692307692308)","(2.25, 2.52, 2.5185185185185186)","(5.0, 8.4, 7.476923076923077)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:24.713664,"(16.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.67391304347826)","(5.5, 6.8, 6.3090909090909095)","(9.0, 18.0, 14.714285714285714)","(2.25, 2.52, 2.5147368421052634)","(5.0, 8.4, 7.56)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:25.816756,"(17.0, 30.0, 29.142857142857142)","(7.5, 10.5, 10.25)","(8.5, 18.0, 17.67391304347826)","(5.0, 6.4, 6.28)","(9.0, 15.0, 14.25)","(2.25, 2.52, 2.4828571428571427)","(5.5, 7.8, 7.517647058823529)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:27.289323,"(17.0, 30.0, 29.142857142857142)","(7.5, 11.0, 10.5)","(8.5, 18.0, 17.67391304347826)","(5.0, 6.4, 6.275)","(9.0, 15.0, 14.25)","(2.25, 2.5, 2.4828571428571427)","(5.5, 7.8, 7.7)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:28.566900,"(17.0, 30.0, 29.142857142857142)","(7.5, 11.0, 10.5)","(8.5, 18.0, 17.583333333333332)","(5.0, 6.4, 6.258823529411765)","(9.0, 15.0, 14.25)","(2.25, 2.5, 2.4828571428571427)","(5.5, 7.8, 7.7)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:29.608379,"(17.0, 30.0, 29.384615384615383)","(7.5, 11.0, 10.5)","(8.5, 18.0, 17.583333333333332)","(5.0, 6.4, 6.258823529411765)","(9.0, 15.0, 14.25)","(2.25, 2.5, 2.4699999999999998)","(5.5, 7.8, 7.7)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:30.710348,"(17.0, 30.0, 29.384615384615383)","(7.5, 11.0, 10.666666666666666)","(8.5, 18.0, 17.583333333333332)","(5.0, 6.2, 6.125)","(9.0, 15.0, 13.944444444444445)","(2.25, 2.5, 2.4828571428571427)","(5.5, 7.8, 7.644444444444445)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:31.793652,"(17.0, 30.0, 29.384615384615383)","(7.5, 11.0, 10.608695652173912)","(8.5, 18.0, 17.583333333333332)","(5.0, 6.2, 6.1125)","(9.0, 17.5, 13.944444444444445)","(2.25, 2.5, 2.4857142857142858)","(5.5, 8.4, 7.771428571428571)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:33.082678,"(17.0, 30.0, 29.555555555555557)","(7.5, 11.0, 10.608695652173912)","(8.5, 18.0, 17.583333333333332)","(5.0, 6.2, 6.1125)","(9.0, 17.5, 13.944444444444445)","(2.25, 2.52, 2.4685714285714284)","(5.5, 8.4, 7.876190476190477)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:34.448046,"(17.0, 32.0, 31.57142857142857)","(7.5, 11.0, 10.742857142857142)","(8.5, 18.0, 17.583333333333332)","(5.0, 6.2, 5.7)","(9.0, 17.5, 13.944444444444445)","(2.25, 2.48, 2.5)","(5.5, 8.4, 7.876190476190477)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:35.576051,"(17.0, 32.0, 31.57142857142857)","(7.5, 11.0, 10.742857142857142)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.9, 5.74)","(9.0, 17.5, 13.944444444444445)","(2.25, 2.52, 2.5508474576271185)","(5.5, 8.4, 7.876190476190477)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:36.699300,"(17.0, 32.0, 31.57142857142857)","(7.5, 11.0, 10.742857142857142)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.8, 5.74)","(9.0, 17.5, 13.944444444444445)","(2.25, 2.56, 2.5508474576271185)","(5.5, 8.4, 7.876190476190477)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:37.755869,"(17.0, 32.0, 31.57142857142857)","(7.5, 11.0, 10.742857142857142)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.8, 5.725)","(9.0, 17.5, 13.944444444444445)","(2.25, 2.56, 2.5508474576271185)","(5.5, 8.4, 7.876190476190477)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:38.718992,"(17.0, 32.0, 31.653846153846153)","(7.5, 11.0, 10.742857142857142)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.8, 5.725)","(9.0, 17.5, 13.944444444444445)","(2.25, 2.56, 2.524)","(5.5, 8.4, 7.980952380952381)","(21.0, 40.0, 32.53333333333333)"
14-12-2022 13:46:39.838052,"(17.0, 32.0, 31.5)","(7.5, 11.0, 10.82)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.6, 5.276470588235294)","(9.0, 17.5, 15.125)","(2.25, 2.56, 2.5511764705882354)","(5.5, 8.4, 7.980952380952381)","(21.0, 40.0, 35.0)"
14-12-2022 13:46:41.106956,"(17.0, 32.0, 31.714285714285715)","(7.5, 11.0, 10.52)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.7, 5.3307692307692305)","(9.0, 15.5, 15.125)","(2.25, 2.56, 2.5511764705882354)","(5.5, 8.4, 7.980952380952381)","(21.0, 38.0, 36.285714285714285)"
14-12-2022 13:46:42.220612,"(17.0, 32.0, 31.714285714285715)","(7.5, 11.0, 10.52)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.7, 5.233333333333333)","(9.0, 15.5, 15.125)","(2.25, 2.56, 2.5580645161290323)","(5.5, 8.4, 8.1)","(21.0, 38.0, 34.76923076923077)"
14-12-2022 13:46:43.556414,"(17.0, 32.0, 31.714285714285715)","(7.5, 11.0, 10.766666666666666)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.4, 5.233333333333333)","(9.0, 15.5, 15.125)","(2.25, 2.56, 2.5580645161290323)","(5.5, 8.4, 8.1)","(21.0, 38.0, 34.76923076923077)"
14-12-2022 13:46:44.853506,"(17.0, 32.0, 31.714285714285715)","(7.5, 11.0, 10.766666666666666)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.4, 5.22)","(9.0, 15.5, 15.125)","(2.25, 2.56, 2.5580645161290323)","(5.5, 8.4, 8.1)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:46.019933,"(17.0, 32.0, 31.76923076923077)","(7.5, 11.0, 10.676923076923076)","(8.5, 18.0, 17.583333333333332)","(5.0, 5.4, 5.26)","(9.0, 15.5, 15.142857142857142)","(2.25, 2.56, 2.5580645161290323)","(5.5, 8.4, 8.1)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:47.119388,"(17.0, 32.0, 31.76923076923077)","(7.5, 11.0, 10.676923076923076)","(8.5, 18.0, 17.53846153846154)","(5.0, 5.3, 5.26)","(9.0, 15.5, 15.142857142857142)","(2.25, 2.56, 2.5580645161290323)","(5.5, 8.4, 8.1)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:48.223743,"(17.0, 32.0, 31.53333333333333)","(7.5, 11.0, 10.676923076923076)","(8.5, 18.0, 17.53846153846154)","(5.0, 5.3, 5.26)","(9.0, 15.5, 15.142857142857142)","(2.25, 2.56, 2.5580645161290323)","(5.5, 8.4, 8.1)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:49.512056,"(17.0, 32.0, 31.53333333333333)","(7.5, 11.0, 10.676923076923076)","(8.5, 18.0, 17.333333333333332)","(5.0, 5.3, 5.26)","(9.0, 15.5, 15.125)","(2.25, 2.56, 2.5580645161290323)","(5.5, 8.4, 7.542857142857144)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:50.786413,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.676923076923076)","(8.5, 18.0, 17.333333333333332)","(5.0, 5.3, 5.26)","(9.0, 15.5, 15.125)","(2.25, 2.56, 2.5571428571428574)","(5.5, 8.4, 7.745454545454546)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:52.142008,"(17.0, 32.0, 31.625)","(7.5, 11.0, 10.676923076923076)","(8.5, 18.0, 17.571428571428573)","(5.0, 5.3, 5.46)","(9.0, 15.5, 15.125)","(2.25, 2.58, 2.6104761904761906)","(5.5, 8.4, 8.0)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:53.252153,"(17.0, 32.0, 31.625)","(7.5, 11.0, 10.571428571428571)","(8.5, 18.0, 17.571428571428573)","(5.0, 5.7, 5.37)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.6116129032258066)","(5.5, 8.4, 8.0)","(21.0, 38.0, 34.0)"
14-12-2022 13:46:54.311931,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.571428571428571)","(8.5, 18.0, 17.571428571428573)","(5.0, 5.7, 5.37)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.6013333333333333)","(5.5, 8.4, 8.0)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:55.451385,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.571428571428571)","(8.5, 18.0, 17.5)","(5.0, 5.7, 5.37)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.5976)","(5.5, 8.4, 8.0)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:56.552980,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.571428571428571)","(8.5, 18.0, 17.5)","(5.0, 5.7, 5.37)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.5983333333333336)","(5.5, 8.4, 7.875)","(21.0, 38.0, 35.6)"
14-12-2022 13:46:57.693871,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.5)","(5.0, 5.7, 5.37)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.5957142857142856)","(5.5, 8.4, 7.875)","(21.0, 38.0, 34.4)"
14-12-2022 13:46:58.837504,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.5)","(5.0, 5.7, 5.37)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.5957142857142856)","(5.5, 8.4, 7.875)","(21.0, 38.0, 33.09090909090909)"
14-12-2022 13:47:00.014995,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.5)","(5.0, 5.4, 5.25)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.5957142857142856)","(5.5, 8.4, 7.98)","(21.0, 38.0, 35.27272727272727)"
14-12-2022 13:47:01.083667,"(17.0, 32.0, 31.3)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.5)","(5.0, 5.4, 5.25)","(9.0, 15.5, 15.125)","(2.25, 2.62, 2.5842105263157897)","(5.5, 8.4, 7.95)","(21.0, 38.0, 35.27272727272727)"
14-12-2022 13:47:02.098095,"(17.0, 36.0, 35.0)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.653846153846153)","(5.0, 5.5, 5.433333333333334)","(9.0, 15.5, 15.142857142857142)","(2.25, 2.62, 2.5842105263157897)","(5.5, 8.4, 7.95)","(21.0, 38.0, 35.27272727272727)"
14-12-2022 13:47:03.351697,"(17.0, 36.0, 35.666666666666664)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.653846153846153)","(5.0, 5.5, 5.493877551020408)","(9.0, 15.5, 15.142857142857142)","(2.25, 2.58, 2.5275)","(5.5, 8.4, 7.95)","(21.0, 38.0, 33.714285714285715)"
14-12-2022 13:47:04.909528,"(17.0, 36.0, 35.666666666666664)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.75)","(5.0, 5.5, 5.493877551020408)","(9.0, 15.5, 15.142857142857142)","(2.25, 2.58, 2.5300000000000002)","(5.5, 8.4, 7.745454545454546)","(21.0, 38.0, 35.27272727272727)"
14-12-2022 13:47:06.237859,"(17.0, 36.0, 35.76470588235294)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.75)","(5.0, 5.5, 5.493877551020408)","(9.0, 15.5, 15.142857142857142)","(2.25, 2.58, 2.5300000000000002)","(5.5, 8.4, 7.745454545454546)","(21.0, 38.0, 35.27272727272727)"
14-12-2022 13:47:07.596169,"(17.0, 36.0, 35.76470588235294)","(7.5, 11.0, 10.785714285714286)","(8.5, 18.0, 17.75)","(5.0, 5.5, 5.3959183673469395)","(9.0, 15.5, 14.285714285714285)","(2.25, 2.58, 2.5300000000000002)","(5.5, 8.4, 7.745454545454546)","(21.0, 38.0, 34.4)"
14-12-2022 13:47:08.944487,"(18.0, 36.0, 35.76470588235294)","(7.5, 11.0, 10.61111111111111)","(9.0, 18.0, 17.75)","(5.0, 5.4, 5.3959183673469395)","(9.0, 14.5, 13.818181818181818)","(2.25, 2.58, 2.515)","(5.5, 8.4, 7.846153846153847)","(21.0, 38.0, 34.4)"
14-12-2022 13:47:10.318937,"(18.0, 36.0, 35.76470588235294)","(7.5, 11.0, 10.61111111111111)","(9.0, 18.0, 17.75)","(5.0, 5.4, 5.3959183673469395)","(9.0, 14.5, 14.285714285714285)","(2.25, 2.54, 2.5143589743589745)","(5.5, 8.4, 7.9)","(21.0, 38.0, 35.27272727272727)"
14-12-2022 13:47:11.525519,"(19.0, 36.0, 35.76470588235294)","(7.5, 11.0, 10.61111111111111)","(9.0, 18.0, 17.75)","(5.0, 5.4, 5.486666666666666)","(9.0, 14.5, 14.285714285714285)","(2.2, 2.54, 2.5143589743589745)","(5.5, 8.4, 7.930434782608696)","(21.0, 38.0, 35.27272727272727)"
14-12-2022 13:47:12.777528,"(19.0, 36.0, 35.76470588235294)","(7.5, 11.0, 10.61111111111111)","(9.0, 18.0, 17.75)","(5.0, 5.5, 5.58)","(9.0, 14.5, 14.714285714285714)","(2.2, 2.54, 2.5143589743589745)","(5.5, 8.4, 7.885714285714286)","(21.0, 38.0, 34.4)"
14-12-2022 13:47:13.969978,"(19.0, 36.0, 35.714285714285715)","(7.5, 11.0, 10.61111111111111)","(9.0, 18.0, 17.4375)","(5.0, 5.6, 5.5)","(9.0, 15.0, 14.727272727272727)","(2.2, 2.54, 2.5128)","(5.5, 8.4, 7.644444444444444)","(21.0, 38.0, 34.4)"
14-12-2022 13:47:15.306351,"(19.0, 36.0, 35.714285714285715)","(7.5, 11.0, 10.61111111111111)","(9.0, 18.0, 17.4375)","(5.0, 5.7, 5.72)","(9.0, 15.0, 13.714285714285714)","(2.2, 2.54, 2.508125)","(5.5, 8.2, 7.466666666666667)","(21.0, 38.0, 33.0)"
14-12-2022 13:47:16.643557,"(19.0, 36.0, 35.714285714285715)","(7.5, 11.0, 10.8125)","(9.0, 18.0, 17.4375)","(5.0, 5.8, 5.72)","(9.0, 14.0, 13.09090909090909)","(2.2, 2.54, 2.473170731707317)","(5.5, 8.2, 7.6571428571428575)","(21.0, 38.0, 33.0)"
14-12-2022 13:47:17.977166,"(19.0, 36.0, 35.714285714285715)","(7.5, 11.0, 10.8125)","(9.0, 18.0, 17.4375)","(5.0, 5.8, 5.58)","(9.0, 14.0, 13.09090909090909)","(2.2, 2.52, 2.4804)","(5.5, 8.0, 7.68)","(21.0, 38.0, 36.588235294117645)"
14-12-2022 13:47:19.440859,"(19.0, 36.0, 35.714285714285715)","(7.5, 11.5, 10.75)","(9.0, 18.0, 17.4375)","(5.0, 5.9, 5.58)","(9.0, 14.0, 13.09090909090909)","(2.2, 2.5, 2.535)","(5.5, 7.8, 7.68)","(21.0, 38.0, 32.6)"
14-12-2022 13:47:20.798361,"(19.0, 36.0, 35.733333333333334)","(7.5, 11.5, 10.75)","(9.0, 18.0, 17.4375)","(5.0, 5.9, 5.58)","(9.0, 14.0, 13.09090909090909)","(2.2, 2.58, 2.54)","(5.5, 7.8, 7.6)","(21.0, 38.0, 35.57575757575758)"
14-12-2022 13:47:22.095866,"(19.0, 36.0, 35.733333333333334)","(7.5, 11.5, 10.75)","(9.0, 18.0, 17.4375)","(5.0, 5.9, 5.58)","(9.0, 14.0, 13.333333333333334)","(2.2, 2.56, 2.51)","(5.5, 8.0, 7.5636363636363635)","(21.0, 38.0, 35.57575757575758)"
14-12-2022 13:47:23.413216,"(19.0, 36.0, 35.733333333333334)","(7.5, 11.5, 10.75)","(9.0, 18.0, 17.4375)","(5.0, 5.9, 5.72)","(9.0, 14.0, 13.0)","(2.2, 2.56, 2.557735849056604)","(5.5, 8.2, 7.84)","(21.0, 38.0, 34.758620689655174)"
14-12-2022 13:47:24.603823,"(19.0, 36.0, 35.733333333333334)","(7.5, 13.5, 12.166666666666666)","(9.0, 18.0, 17.4375)","(5.0, 5.8, 5.515384615384615)","(9.0, 14.0, 13.775)","(2.2, 2.56, 2.556590909090909)","(5.5, 8.0, 7.5777777777777775)","(21.0, 36.0, 34.758620689655174)"
14-12-2022 13:47:25.871556,"(19.0, 36.0, 35.733333333333334)","(7.5, 12.5, 11.375)","(9.0, 18.0, 17.4375)","(5.0, 5.7, 5.4375)","(9.0, 14.0, 13.5)","(2.2, 2.56, 2.55)","(5.5, 7.8, 7.45)","(21.0, 36.0, 34.758620689655174)"
14-12-2022 13:47:27.046491,"(20.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.833333333333334)","(10.0, 18.0, 17.4375)","(4.8, 5.7, 5.4375)","(9.0, 14.0, 13.5)","(2.25, 2.58, 2.5363636363636366)","(5.5, 7.8, 7.414285714285715)","(21.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:28.225870,"(20.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.833333333333334)","(10.0, 18.0, 17.571428571428573)","(4.8, 5.7, 5.522222222222222)","(9.0, 14.0, 14.6)","(2.25, 2.58, 2.54)","(5.5, 7.8, 7.414285714285715)","(21.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:29.409805,"(20.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.7)","(10.0, 18.5, 18.27777777777778)","(4.8, 5.7, 5.4714285714285715)","(9.0, 15.0, 14.363636363636363)","(2.25, 2.56, 2.526666666666667)","(5.5, 7.8, 7.622222222222223)","(21.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:30.578612,"(20.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.818181818181818)","(10.0, 18.5, 18.166666666666668)","(4.8, 5.7, 5.3307692307692305)","(9.0, 15.5, 14.59090909090909)","(2.25, 2.56, 2.526666666666667)","(5.5, 7.8, 7.622222222222223)","(21.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:31.761287,"(20.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.818181818181818)","(10.0, 18.5, 18.166666666666668)","(4.8, 5.6, 5.333333333333333)","(9.0, 15.5, 14.59090909090909)","(2.25, 2.56, 2.522666666666667)","(5.5, 7.8, 7.622222222222223)","(21.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:32.968181,"(20.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.818181818181818)","(10.0, 18.5, 18.166666666666668)","(4.8, 5.6, 5.266666666666667)","(9.0, 15.5, 14.59090909090909)","(2.25, 2.56, 2.536)","(5.5, 7.8, 7.622222222222223)","(21.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:34.221428,"(20.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.9)","(10.0, 18.5, 18.25)","(4.8, 5.6, 5.266666666666667)","(9.0, 15.5, 14.59090909090909)","(2.25, 2.56, 2.536)","(5.5, 7.8, 7.622222222222223)","(21.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:35.483399,"(21.0, 36.0, 35.733333333333334)","(8.0, 12.0, 11.5625)","(12.0, 18.5, 18.25)","(4.6, 5.5, 5.4)","(10.0, 15.5, 14.818181818181818)","(2.2, 2.48, 2.473913043478261)","(6.0, 8.0, 7.980487804878049)","(26.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:36.701760,"(21.0, 40.0, 39.5)","(8.0, 12.0, 11.428571428571429)","(12.0, 18.5, 18.25)","(4.6, 5.5, 5.35)","(10.0, 15.5, 14.964285714285714)","(2.2, 2.48, 2.476888888888889)","(6.0, 8.4, 8.2)","(26.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:37.806677,"(21.0, 40.0, 39.5)","(8.0, 12.0, 11.478260869565217)","(12.0, 18.5, 18.25)","(4.6, 5.4, 5.246511627906977)","(10.0, 15.5, 15.1)","(2.2, 2.48, 2.4576)","(6.0, 8.4, 8.305263157894737)","(26.0, 36.0, 35.111111111111114)"
14-12-2022 13:47:38.902313,"(21.0, 40.0, 36.0)","(8.0, 12.0, 11.6)","(12.0, 18.5, 18.384615384615383)","(4.6, 5.5, 5.2953488372093025)","(10.0, 15.5, 15.1)","(2.2, 2.46, 2.45873417721519)","(6.0, 8.4, 8.333333333333334)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:40.125379,"(21.0, 38.0, 37.1)","(8.0, 12.0, 11.758620689655173)","(12.0, 18.5, 18.384615384615383)","(4.6, 5.4, 5.303225806451613)","(10.0, 15.5, 15.1)","(2.2, 2.46, 2.458974358974359)","(6.0, 8.4, 8.133333333333333)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:41.318796,"(21.0, 38.0, 37.1)","(8.0, 12.0, 11.758620689655173)","(12.0, 18.5, 18.384615384615383)","(4.6, 5.4, 5.264516129032258)","(10.0, 15.5, 15.1)","(2.2, 2.46, 2.45873417721519)","(6.0, 8.2, 8.363636363636363)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:42.514586,"(21.0, 38.0, 36.857142857142854)","(8.0, 12.0, 11.6875)","(12.0, 18.5, 18.384615384615383)","(4.6, 5.4, 5.264516129032258)","(10.0, 15.5, 15.1)","(2.2, 2.46, 2.458974358974359)","(6.0, 8.4, 8.266666666666667)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:43.728088,"(21.0, 38.0, 36.857142857142854)","(8.0, 12.0, 11.6875)","(12.0, 18.5, 18.384615384615383)","(4.6, 5.4, 5.264516129032258)","(10.0, 15.5, 14.166666666666666)","(2.2, 2.46, 2.4452631578947366)","(6.0, 8.4, 8.190697674418605)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:44.873432,"(21.0, 38.0, 36.857142857142854)","(8.0, 12.0, 11.722222222222221)","(12.0, 18.5, 18.384615384615383)","(4.6, 5.4, 5.264516129032258)","(10.0, 15.0, 14.166666666666666)","(2.2, 2.46, 2.4366666666666665)","(6.0, 8.2, 8.169230769230769)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:45.950920,"(21.0, 38.0, 36.857142857142854)","(8.0, 12.0, 11.764705882352942)","(12.0, 18.5, 18.392857142857142)","(4.6, 5.4, 5.276470588235294)","(10.0, 15.0, 14.0)","(2.2, 2.46, 2.424)","(6.0, 8.2, 8.16078431372549)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:47.037914,"(21.0, 38.0, 36.857142857142854)","(8.0, 13.0, 12.210526315789474)","(12.0, 18.5, 18.333333333333332)","(4.6, 5.4, 5.276470588235294)","(10.0, 15.0, 13.961538461538462)","(2.2, 2.44, 2.392)","(6.0, 8.2, 8.24)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:48.198125,"(21.0, 40.0, 36.689655172413794)","(8.0, 13.0, 12.3125)","(12.0, 18.5, 18.38888888888889)","(4.6, 5.4, 5.276470588235294)","(10.0, 15.0, 14.59090909090909)","(2.2, 2.42, 2.3649999999999998)","(6.0, 8.4, 8.233333333333334)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:49.412414,"(21.0, 40.0, 36.689655172413794)","(8.0, 13.0, 12.3125)","(12.0, 18.5, 18.38888888888889)","(4.6, 5.5, 5.385714285714285)","(10.0, 15.0, 14.5)","(2.2, 2.4, 2.363076923076923)","(6.0, 8.4, 8.1)","(26.0, 36.0, 35.04)"
14-12-2022 13:47:50.568113,"(21.0, 40.0, 36.689655172413794)","(8.0, 13.0, 12.3125)","(12.0, 18.5, 18.38888888888889)","(4.6, 5.5, 5.45)","(10.0, 15.0, 14.5)","(2.2, 2.4, 2.37)","(6.0, 8.2, 8.1)","(26.0, 36.0, 35.04)"
