,Bisping,Double Edge Sword,Im A Cowboy,Scatamaran,Rithm Nic
15-12-2022 12:15:17.353247,"(6.5, 9.4, 9.290909090909091)","(6.5, 8.4, 8.200000000000001)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.955882352941177)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:18.262475,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.04)","(8.5, 12.0, 11.714285714285714)","(4.2, 5.0, 4.955882352941177)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:19.129307,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.04)","(8.5, 12.0, 11.714285714285714)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:19.980989,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.04)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:20.785146,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.04)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:21.606750,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.04)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:22.596620,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.04)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:23.501795,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.085714285714285)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:24.398084,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.085714285714285)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:25.196118,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 8.085714285714285)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.1894117647058824)"
15-12-2022 12:15:26.080704,"(6.5, 9.6, 9.2)","(6.5, 8.2, 8.085714285714285)","(8.5, 11.5, 11.421052631578947)","(4.2, 5.0, 4.874)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:26.946845,"(6.5, 9.6, 9.375)","(6.5, 8.2, 8.0)","(8.5, 11.5, 11.227272727272727)","(4.2, 5.1, 5.013513513513513)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:27.801945,"(6.5, 9.6, 9.375)","(6.5, 8.2, 8.0)","(8.5, 11.5, 11.227272727272727)","(4.2, 5.1, 5.013513513513513)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:28.646173,"(6.5, 9.6, 9.375)","(6.5, 8.2, 8.0)","(8.5, 11.5, 11.227272727272727)","(4.2, 5.1, 5.013513513513513)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:29.491435,"(6.5, 9.6, 9.375)","(6.5, 8.2, 8.076923076923077)","(8.5, 11.5, 11.227272727272727)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:30.381362,"(6.5, 9.6, 9.375)","(6.5, 8.2, 8.076923076923077)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:31.219054,"(6.5, 9.6, 9.375)","(6.5, 8.4, 8.011111111111111)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:32.088006,"(6.5, 9.6, 9.375)","(6.5, 8.4, 8.011111111111111)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:32.964592,"(6.5, 9.6, 9.375)","(6.5, 8.6, 7.95)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:33.796622,"(6.5, 9.6, 9.375)","(6.5, 8.4, 8.16470588235294)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:34.594351,"(6.5, 9.6, 9.375)","(6.5, 8.4, 8.16470588235294)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:35.568148,"(6.5, 9.6, 9.375)","(6.5, 8.4, 8.16470588235294)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:36.438888,"(6.5, 9.6, 9.2)","(6.5, 8.4, 8.16470588235294)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:37.380190,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.4, 7.9)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:38.704716,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.4, 7.9)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:39.531325,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.4, 7.9)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:40.332787,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.4, 7.733333333333333)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:41.174196,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 7.8)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:42.018938,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 7.8)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:42.948786,"(6.5, 9.6, 9.342857142857143)","(6.5, 8.2, 7.8)","(8.5, 11.5, 11.290697674418604)","(4.2, 5.1, 5.051515151515151)","(2.0, 2.22, 2.18969696969697)"
15-12-2022 12:15:43.868233,"(6.5, 9.6, 9.228571428571428)","(6.5, 8.2, 7.613333333333333)","(8.5, 11.5, 11.256756756756756)","(4.2, 5.1, 5.029411764705882)","(2.0, 2.22, 2.186666666666667)"
15-12-2022 12:15:44.700628,"(6.5, 9.6, 9.228571428571428)","(6.5, 8.0, 7.7)","(8.5, 11.5, 11.256756756756756)","(4.2, 5.1, 5.029411764705882)","(2.0, 2.22, 2.186666666666667)"
15-12-2022 12:15:45.571220,"(6.5, 9.6, 9.228571428571428)","(6.5, 8.0, 7.7)","(8.5, 11.5, 11.256756756756756)","(4.2, 5.1, 5.029411764705882)","(2.0, 2.22, 2.186666666666667)"
15-12-2022 12:15:46.433588,"(6.5, 9.8, 9.51764705882353)","(6.5, 8.0, 7.921951219512195)","(8.5, 11.5, 11.256756756756756)","(4.2, 5.1, 5.029411764705882)","(2.0, 2.2, 2.19304347826087)"
15-12-2022 12:15:47.262901,"(6.5, 9.8, 9.631578947368421)","(6.5, 8.2, 7.893548387096773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.071428571428571)","(2.0, 2.2, 2.186086956521739)"
15-12-2022 12:15:48.175850,"(6.5, 9.8, 9.631578947368421)","(6.5, 8.2, 7.893548387096773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.071428571428571)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:49.037633,"(6.5, 9.8, 9.631578947368421)","(6.5, 8.2, 7.893548387096773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.071428571428571)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:49.974799,"(6.5, 9.8, 9.631578947368421)","(6.5, 8.2, 7.893548387096773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.071428571428571)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:51.056325,"(6.5, 9.8, 9.631578947368421)","(6.5, 8.2, 7.941379310344827)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.071428571428571)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:51.974692,"(6.5, 9.8, 9.631578947368421)","(6.5, 8.2, 7.941379310344827)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.071428571428571)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:52.780736,"(6.5, 9.8, 9.521739130434783)","(6.5, 8.2, 7.935849056603773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.074468085106383)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:53.588871,"(6.5, 9.8, 9.521739130434783)","(6.5, 8.2, 7.935849056603773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:54.490221,"(6.5, 9.8, 9.521739130434783)","(6.5, 8.2, 7.935849056603773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:55.428284,"(6.5, 9.8, 9.521739130434783)","(6.5, 8.2, 7.935849056603773)","(8.5, 11.5, 11.28048780487805)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.186666666666667)"
15-12-2022 12:15:56.431783,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.2, 7.935849056603773)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.184615384615385)"
15-12-2022 12:15:57.238401,"(6.5, 9.8, 9.562962962962963)","(6.5, 8.2, 7.8585365853658535)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.184615384615385)"
15-12-2022 12:15:58.067681,"(6.5, 9.8, 9.562962962962963)","(6.5, 8.2, 7.895652173913043)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:15:58.912103,"(6.5, 9.8, 9.562962962962963)","(6.5, 8.2, 7.895652173913043)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:15:59.690911,"(6.5, 9.8, 9.562962962962963)","(6.5, 8.2, 7.895652173913043)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:00.503328,"(6.5, 9.8, 9.562962962962963)","(6.5, 8.0, 7.952941176470588)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:01.321634,"(6.5, 9.8, 9.562962962962963)","(6.5, 8.0, 7.952941176470588)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.078571428571428)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:02.247118,"(6.5, 9.8, 9.562962962962963)","(6.5, 8.0, 7.952941176470588)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.04)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:03.134570,"(6.5, 9.8, 9.660869565217391)","(6.5, 8.0, 7.952941176470588)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.04)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:03.997148,"(6.5, 9.8, 9.660869565217391)","(6.5, 8.0, 7.952941176470588)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.04)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:04.806404,"(6.5, 9.8, 9.654545454545454)","(6.5, 8.0, 7.952941176470588)","(8.5, 11.5, 11.304347826086957)","(4.2, 5.1, 5.04)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:05.601233,"(6.5, 9.8, 9.342857142857143)","(6.5, 8.0, 7.952941176470588)","(8.5, 11.5, 11.308510638297872)","(4.2, 5.1, 5.043749999999999)","(2.0, 2.2, 2.180952380952381)"
15-12-2022 12:16:06.380915,"(6.5, 9.8, 9.654545454545454)","(6.5, 8.0, 7.911111111111111)","(8.5, 12.0, 11.74468085106383)","(4.2, 5.1, 5.064)","(2.0, 2.2, 2.1594594594594594)"
15-12-2022 12:16:07.282325,"(6.5, 9.8, 9.654545454545454)","(6.5, 8.0, 7.911111111111111)","(8.5, 12.0, 11.74468085106383)","(4.2, 5.1, 5.064)","(2.0, 2.2, 2.1594594594594594)"
15-12-2022 12:16:08.275139,"(6.5, 9.8, 9.654545454545454)","(6.5, 8.0, 7.911111111111111)","(8.5, 12.0, 11.74468085106383)","(4.2, 5.1, 5.064)","(2.0, 2.2, 2.1594594594594594)"
15-12-2022 12:16:09.189211,"(6.5, 9.8, 9.654545454545454)","(6.5, 8.0, 7.712)","(8.5, 12.0, 11.74468085106383)","(4.2, 5.1, 5.064)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:10.093130,"(6.5, 9.8, 9.654545454545454)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.2, 5.1, 5.073529411764706)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:11.009767,"(6.5, 9.8, 9.654545454545454)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.2, 5.1, 5.073529411764706)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:11.944426,"(6.5, 9.8, 9.654545454545454)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.2, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:12.822686,"(6.5, 9.8, 9.654545454545454)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:13.717483,"(6.5, 9.8, 9.654545454545454)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:14.807248,"(6.5, 9.8, 9.654545454545454)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:15.741422,"(6.5, 9.8, 9.654545454545454)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:16.611637,"(6.5, 9.8, 9.50909090909091)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:17.450854,"(6.5, 9.8, 9.342857142857143)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:18.264183,"(6.5, 9.8, 9.342857142857143)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:19.099745,"(6.5, 9.8, 9.342857142857143)","(6.5, 7.8, 7.733333333333333)","(8.5, 12.0, 11.74468085106383)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:19.966575,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.756521739130434)","(8.5, 12.0, 11.607843137254902)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:20.894904,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.756521739130434)","(8.5, 12.0, 11.607843137254902)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:21.776981,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.756521739130434)","(8.5, 12.0, 11.607843137254902)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1285714285714286)"
15-12-2022 12:16:22.639318,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.756521739130434)","(8.5, 12.0, 11.607843137254902)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1125000000000003)"
15-12-2022 12:16:23.455006,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.756521739130434)","(8.5, 12.0, 11.607843137254902)","(4.4, 5.1, 5.07906976744186)","(2.0, 2.2, 2.1125000000000003)"
15-12-2022 12:16:24.252858,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.756521739130434)","(8.5, 12.0, 11.607843137254902)","(4.4, 5.1, 5.045454545454545)","(2.0, 2.18, 2.1251428571428574)"
15-12-2022 12:16:25.145799,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.766666666666667)","(8.5, 12.0, 11.607843137254902)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.12)"
15-12-2022 12:16:25.971170,"(6.5, 9.8, 9.218181818181819)","(6.5, 8.0, 7.766666666666667)","(8.5, 12.0, 10.846153846153847)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.12)"
15-12-2022 12:16:26.814397,"(6.5, 9.8, 9.4)","(6.5, 8.0, 7.65)","(8.5, 12.0, 10.846153846153847)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.16, 2.1185714285714288)"
15-12-2022 12:16:27.689534,"(6.5, 9.8, 9.533333333333333)","(6.5, 8.0, 7.65)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.14, 2.1168181818181817)"
15-12-2022 12:16:28.501546,"(6.5, 9.8, 9.533333333333333)","(6.5, 8.0, 7.65)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.14, 2.1168181818181817)"
15-12-2022 12:16:29.317367,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.65)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.12, 2.0945945945945947)"
15-12-2022 12:16:30.124112,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.65)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.09)"
15-12-2022 12:16:30.957729,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.65)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.09)"
15-12-2022 12:16:31.868735,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.766666666666667)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.09)"
15-12-2022 12:16:32.760944,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.766666666666667)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.099285714285714)"
15-12-2022 12:16:33.670285,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.766666666666667)","(8.5, 12.0, 11.357142857142858)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.098787878787879)"
15-12-2022 12:16:34.507736,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.766666666666667)","(8.5, 12.0, 11.55)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.084)"
15-12-2022 12:16:35.313390,"(6.5, 9.8, 9.355555555555556)","(6.5, 8.0, 7.838461538461539)","(8.5, 12.0, 11.55)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.084)"
15-12-2022 12:16:36.118468,"(6.5, 9.8, 9.184615384615384)","(6.5, 8.0, 7.838461538461539)","(8.5, 12.0, 11.55)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.084)"
15-12-2022 12:16:37.010264,"(6.5, 10.0, 9.944444444444445)","(6.5, 8.0, 7.618181818181818)","(8.5, 12.0, 11.55)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.0771428571428574)"
15-12-2022 12:16:37.913849,"(6.5, 10.0, 9.944444444444445)","(6.5, 8.0, 7.533333333333333)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.0771428571428574)"
15-12-2022 12:16:38.923705,"(6.5, 10.0, 9.944444444444445)","(6.5, 8.0, 7.792592592592593)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.0771428571428574)"
15-12-2022 12:16:39.721339,"(6.5, 10.0, 9.944444444444445)","(6.5, 8.0, 7.72)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.0771428571428574)"
15-12-2022 12:16:40.516026,"(6.5, 10.0, 9.944444444444445)","(6.5, 7.8, 7.72)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.0771428571428574)"
15-12-2022 12:16:41.317622,"(6.5, 10.0, 9.944444444444445)","(6.5, 7.8, 7.72)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.0771428571428574)"
15-12-2022 12:16:42.163026,"(6.5, 10.0, 9.944444444444445)","(6.5, 7.8, 7.745454545454545)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.0771428571428574)"
15-12-2022 12:16:42.971077,"(6.5, 10.0, 9.944444444444445)","(6.5, 7.8, 7.745454545454545)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.084390243902439)"
15-12-2022 12:16:43.811236,"(6.5, 10.0, 9.944444444444445)","(6.5, 7.8, 7.745454545454545)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.084390243902439)"
15-12-2022 12:16:44.660053,"(6.5, 10.0, 9.944444444444445)","(6.5, 7.8, 7.745454545454545)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.078571428571428)","(2.0, 2.1, 2.084390243902439)"
15-12-2022 12:16:45.488327,"(6.5, 10.0, 9.75)","(6.5, 7.8, 7.745454545454545)","(8.5, 12.0, 11.608695652173914)","(4.4, 5.1, 5.068421052631579)","(2.0, 2.16, 2.13)"
15-12-2022 12:16:46.262977,"(6.5, 10.0, 9.8)","(6.5, 7.8, 7.7)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.1142222222222222)"
15-12-2022 12:16:47.060480,"(6.5, 10.0, 9.961538461538462)","(6.5, 7.8, 7.7)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:47.939931,"(6.5, 10.0, 9.961538461538462)","(6.5, 7.8, 7.68)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:48.841838,"(6.5, 10.0, 9.961538461538462)","(6.5, 7.8, 7.68)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:49.727118,"(6.5, 10.0, 9.961538461538462)","(6.5, 7.8, 7.68)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:50.542462,"(6.5, 10.0, 9.92)","(6.5, 8.0, 7.490909090909091)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:51.354540,"(6.5, 10.0, 9.92)","(6.5, 8.0, 7.490909090909091)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:52.157117,"(6.5, 10.0, 9.92)","(6.5, 8.0, 7.490909090909091)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:52.972089,"(6.5, 10.0, 9.92)","(6.5, 8.0, 7.490909090909091)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:53.826000,"(6.5, 10.0, 9.92)","(6.5, 8.0, 7.490909090909091)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:54.664336,"(6.5, 10.0, 9.92)","(6.5, 8.0, 7.490909090909091)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:55.528934,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.490909090909091)","(8.5, 12.0, 11.5)","(4.4, 5.1, 5.033333333333333)","(2.0, 2.18, 2.104516129032258)"
15-12-2022 12:16:56.688441,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.626666666666667)","(8.5, 12.0, 11.318181818181818)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.0864000000000003)"
15-12-2022 12:16:57.490930,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.626666666666667)","(8.5, 12.0, 11.318181818181818)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.0864000000000003)"
15-12-2022 12:16:58.313052,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.626666666666667)","(8.5, 12.0, 11.117647058823529)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.0864000000000003)"
15-12-2022 12:16:59.190102,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.626666666666667)","(8.5, 12.0, 11.117647058823529)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.0864000000000003)"
15-12-2022 12:17:00.074834,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.626666666666667)","(8.5, 12.0, 11.117647058823529)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.0745054945054946)"
15-12-2022 12:17:00.987680,"(6.5, 10.0, 9.7)","(6.5, 7.8, 7.68)","(8.5, 12.0, 11.117647058823529)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.0745054945054946)"
15-12-2022 12:17:01.771396,"(6.5, 10.0, 9.7)","(6.5, 7.8, 7.68)","(8.5, 12.0, 11.117647058823529)","(4.4, 5.1, 5.064705882352941)","(2.0, 2.18, 2.0745054945054946)"
