,Spring Port,Master Ogilvie,Daimler Bale,Militant Storm,Minor Ash,Irish Bullet,Spring Arlo,Skys Mate
06-01-2023 14:36:11.590448,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.466666666666667)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 47.7)"
06-01-2023 14:36:12.813729,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.466666666666667)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 47.7)"
06-01-2023 14:36:14.070311,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.665116279069768)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 47.7)"
06-01-2023 14:36:15.313029,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.665116279069768)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 47.7)"
06-01-2023 14:36:16.625596,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.794871794871795)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 56.8)"
06-01-2023 14:36:17.978787,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.794871794871795)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 56.8)"
06-01-2023 14:36:19.280456,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.794871794871795)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 58.94117647058823)"
06-01-2023 14:36:20.439824,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.794871794871795)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 42.625)"
06-01-2023 14:36:21.625469,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.794871794871795)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 42.625)"
06-01-2023 14:36:22.786355,"(2.45, 2.72, 2.6046153846153848)","(3.8, 7.0, 6.794871794871795)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 42.625)"
06-01-2023 14:36:24.011755,"(2.45, 2.72, 2.624761904761905)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 51.45454545454545)"
06-01-2023 14:36:25.178763,"(2.45, 2.72, 2.624761904761905)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 51.45454545454545)"
06-01-2023 14:36:26.404984,"(2.45, 2.7, 2.568)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.88888888888889)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 51.45454545454545)"
06-01-2023 14:36:27.693336,"(2.45, 2.7, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:28.856920,"(2.45, 2.68, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:29.965885,"(2.45, 2.68, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:31.102803,"(2.45, 2.68, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:32.273532,"(2.45, 2.68, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:33.448320,"(2.45, 2.68, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:34.522772,"(2.45, 2.68, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:35.599992,"(2.45, 2.68, 2.5490909090909093)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:36.810632,"(2.45, 2.68, 2.5428571428571427)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:38.046205,"(2.45, 2.68, 2.530666666666667)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:39.345409,"(2.45, 2.66, 2.54)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:40.696851,"(2.45, 2.64, 2.533333333333333)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:41.905317,"(2.45, 2.64, 2.5161290322580645)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:43.349091,"(2.45, 2.62, 2.6025)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.363636363636363)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:44.467672,"(2.45, 2.62, 2.6025)","(3.8, 7.0, 6.8)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:45.526626,"(2.45, 2.62, 2.6025)","(3.8, 7.0, 5.75)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:46.552183,"(2.45, 2.62, 2.6025)","(3.8, 7.0, 5.75)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:47.587883,"(2.45, 2.62, 2.6090909090909093)","(3.8, 7.0, 5.75)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:48.720855,"(2.45, 2.62, 2.6090909090909093)","(3.8, 7.0, 5.75)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:49.939065,"(2.45, 2.62, 2.6090909090909093)","(3.8, 7.0, 5.75)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 110.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:51.108953,"(2.45, 2.62, 2.6090909090909093)","(3.8, 7.0, 5.75)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:52.341555,"(2.45, 2.62, 2.6090909090909093)","(3.8, 7.0, 5.75)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 113.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:53.667364,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 6.583333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 113.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:54.926828,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 6.583333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 113.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:56.161843,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 6.583333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 113.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:57.452087,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 113.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:58.773329,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 113.0)","(41.0, 75.0, 50.333333333333336)"
06-01-2023 14:36:59.982255,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 113.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:01.018628,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 98.75)","(41.0, 75.0, 56.5)"
06-01-2023 14:37:02.116152,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 98.75)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:03.261228,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 98.75)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:04.328122,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 98.75)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:05.371850,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 98.75)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:06.457209,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:07.620406,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:08.656107,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:09.775936,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:10.773516,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:11.825952,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 12.875)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:12.814607,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:13.901958,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:14.977772,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:16.200926,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:17.317788,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:18.501348,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:19.547295,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:20.539753,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:21.593163,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:22.645784,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:23.707165,"(2.45, 2.62, 2.4916666666666667)","(3.8, 7.0, 5.833333333333333)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:24.706286,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.72)","(5.5, 10.0, 9.894736842105264)","(9.0, 14.0, 13.1)","(5.5, 6.8, 6.199999999999999)","(11.0, 18.0, 15.0)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:25.856128,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.72)","(5.5, 10.0, 9.931034482758621)","(9.0, 14.0, 12.4)","(5.5, 6.8, 5.824999999999999)","(11.0, 18.0, 14.25)","(21.0, 170.0, 95.0)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:26.958599,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.72)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.35483870967742)","(5.5, 6.8, 5.824999999999999)","(11.0, 18.0, 14.25)","(21.0, 170.0, 148.0769230769231)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:28.008641,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 6.854166666666666)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.35483870967742)","(5.5, 6.8, 5.824999999999999)","(11.0, 18.0, 14.25)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:29.097128,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 6.854166666666666)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.35483870967742)","(5.5, 6.8, 5.824999999999999)","(11.0, 18.0, 14.25)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:30.205743,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 6.854166666666666)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.824999999999999)","(11.0, 18.0, 14.25)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:31.314489,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 6.854166666666666)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.824999999999999)","(11.0, 18.0, 15.928571428571429)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 57.733333333333334)"
06-01-2023 14:37:32.462877,"(2.45, 2.62, 2.5571428571428574)","(3.8, 7.0, 5.916666666666667)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.824999999999999)","(11.0, 17.5, 14.5)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 56.5)"
06-01-2023 14:37:33.463326,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.0)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.824999999999999)","(11.0, 17.5, 14.5)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 56.5)"
06-01-2023 14:37:34.475066,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.0)","(5.5, 10.0, 9.1)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.824999999999999)","(11.0, 17.5, 14.5)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 56.5)"
06-01-2023 14:37:35.502804,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.0)","(5.5, 10.0, 9.905263157894737)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.824999999999999)","(11.0, 17.5, 13.918604651162791)","(21.0, 170.0, 149.64285714285714)","(41.0, 75.0, 56.5)"
06-01-2023 14:37:36.565095,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.0)","(5.5, 10.0, 9.905263157894737)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.824999999999999)","(11.0, 17.5, 13.918604651162791)","(21.0, 170.0, 149.23076923076923)","(41.0, 75.0, 56.5)"
06-01-2023 14:37:37.572676,"(2.45, 2.62, 2.55)","(3.8, 7.0, 6.0)","(5.5, 10.0, 9.2)","(9.0, 14.0, 12.11111111111111)","(5.5, 6.8, 5.771428571428571)","(11.0, 17.5, 16.1)","(21.0, 170.0, 140.0)","(41.0, 75.0, 57.14285714285714)"
06-01-2023 14:37:38.593724,"(2.45, 2.62, 2.562962962962963)","(3.8, 7.0, 6.454545454545454)","(5.5, 10.0, 9.36)","(9.0, 14.0, 12.10344827586207)","(5.5, 6.8, 6.35)","(11.0, 17.0, 15.071428571428571)","(21.0, 170.0, 140.0)","(41.0, 70.0, 64.0)"
06-01-2023 14:37:39.657194,"(2.45, 2.62, 2.565)","(3.8, 7.0, 6.625)","(5.5, 10.0, 9.733333333333334)","(9.0, 14.0, 12.125)","(5.5, 6.6, 6.35)","(11.0, 17.0, 16.0)","(21.0, 170.0, 140.0)","(41.0, 70.0, 57.14285714285714)"
06-01-2023 14:37:40.764247,"(2.45, 2.62, 2.565)","(3.8, 7.0, 6.625)","(5.5, 10.0, 9.733333333333334)","(9.0, 14.0, 12.359375)","(5.5, 6.6, 6.35)","(11.0, 17.0, 13.88888888888889)","(21.0, 170.0, 140.0)","(41.0, 70.0, 56.0)"
06-01-2023 14:37:41.885358,"(2.45, 2.62, 2.565)","(3.8, 7.0, 6.828571428571428)","(5.5, 10.0, 9.733333333333334)","(9.0, 14.0, 12.125)","(5.5, 6.6, 6.35)","(11.0, 17.0, 14.565217391304348)","(21.0, 170.0, 141.57894736842104)","(41.0, 70.0, 52.631578947368425)"
06-01-2023 14:37:43.027508,"(2.45, 2.62, 2.565)","(3.8, 7.0, 6.083333333333334)","(5.5, 10.0, 9.733333333333334)","(9.0, 14.0, 12.125)","(5.5, 6.6, 6.35)","(11.0, 17.0, 14.565217391304348)","(21.0, 170.0, 141.57894736842104)","(41.0, 70.0, 56.0)"
06-01-2023 14:37:44.185090,"(2.45, 2.62, 2.565)","(3.8, 7.0, 6.65625)","(5.5, 10.0, 8.763636363636364)","(9.0, 14.0, 12.125)","(5.5, 6.6, 6.35)","(11.0, 17.0, 13.88888888888889)","(21.0, 170.0, 141.57894736842104)","(41.0, 70.0, 52.0)"
06-01-2023 14:37:45.191193,"(2.45, 2.62, 2.565)","(3.8, 7.0, 6.816666666666666)","(5.5, 10.0, 8.763636363636364)","(9.0, 14.0, 12.125)","(5.5, 6.6, 6.35)","(11.0, 17.0, 14.565217391304348)","(21.0, 170.0, 143.0)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:37:46.192666,"(2.45, 2.62, 2.565)","(3.8, 7.0, 6.166666666666667)","(5.5, 10.0, 9.127272727272727)","(9.0, 14.0, 12.125)","(5.5, 6.6, 5.730434782608695)","(11.0, 17.0, 14.565217391304348)","(21.0, 170.0, 97.14285714285714)","(41.0, 60.0, 43.529411764705884)"
