,Bracken Warrior,Radiant Amber,Mini Mine Yet Nz,Top The Ace,Gimme A Reason,Miss Daytona Nz,Mister Cole,Crazy Shippo,Murphys Reward Nz,Twentyeightblack
10-01-2023 15:58:15.243319,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.5, 5.374193548387097)","(13.0, 19.0, 18.071428571428573)","(9.0, 99999, 99990)","(11.0, 19.5, 17.875)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:16.847491,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.5, 5.39367088607595)","(13.0, 19.5, 17.833333333333332)","(9.0, 99999, 99990)","(11.0, 19.5, 16.5)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:18.489166,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.5, 5.3474576271186445)","(13.0, 18.5, 17.666666666666668)","(9.0, 99999, 99990)","(11.0, 19.5, 17.166666666666668)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:20.050530,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.4, 5.3392156862745095)","(13.0, 19.0, 17.25)","(9.0, 99999, 99990)","(11.0, 19.0, 17.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:21.601943,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.4, 5.3392156862745095)","(13.0, 19.5, 17.25)","(9.0, 99999, 99990)","(11.0, 21.0, 16.1)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:23.117641,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.4, 5.3392156862745095)","(13.0, 19.5, 17.666666666666668)","(9.0, 99999, 99990)","(11.0, 20.0, 16.1)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:24.670068,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.4, 5.3392156862745095)","(13.0, 19.0, 16.142857142857142)","(9.0, 99999, 99990)","(11.0, 20.0, 16.5)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:26.264816,"(10.0, 15.5, 14.333333333333334)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.4, 5.4806930693069305)","(13.0, 19.0, 16.142857142857142)","(9.0, 99999, 99990)","(11.0, 19.5, 16.5)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:28.743302,"(10.0, 15.5, 13.25)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.5, 5.4369565217391305)","(13.0, 19.0, 16.142857142857142)","(9.0, 99999, 99990)","(11.0, 19.5, 16.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:30.342884,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.5, 5.537837837837838)","(13.0, 19.0, 16.142857142857142)","(9.0, 99999, 99990)","(11.0, 19.0, 16.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:31.896858,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.7, 5.592857142857143)","(13.0, 19.0, 16.142857142857142)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:33.457726,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.7, 5.584057971014492)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:35.023292,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.7, 5.596666666666667)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:36.605108,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.55)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:38.177000,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.5981651376146795)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:39.686040,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.7, 5.598717948717948)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:41.294764,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.584057971014492)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:42.999719,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.7, 5.596666666666667)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:45.362891,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.574358974358974)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.333333333333334)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:58:46.922227,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.580392156862745)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 19.0, 15.75)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:48.540863,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.570588235294117)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 16.166666666666668)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:50.110660,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.498611111111111)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 17.5, 16.5)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:51.762675,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.5, 5.488235294117647)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 16.0)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:53.275521,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.5, 5.558333333333334)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.5, 14.928571428571429)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:54.808744,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.543137254901961)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.5, 14.785714285714286)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:56.357831,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.523684210526316)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.785714285714286)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:57.957790,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.388888888888888)","(3.2, 99999, 99990)","(4.8, 5.6, 5.328125)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.785714285714286)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:58:59.633628,"(10.0, 14.0, 12.875)","(3.6, 4.6, 4.477777777777778)","(3.2, 99999, 99990)","(4.8, 5.6, 5.3088235294117645)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.785714285714286)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:01.190825,"(10.0, 14.0, 12.875)","(3.6, 4.5, 4.790909090909091)","(3.2, 99999, 99990)","(4.8, 5.6, 5.277777777777778)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.785714285714286)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:02.763191,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.6454545454545455)","(3.2, 99999, 99990)","(4.8, 5.3, 5.223076923076923)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:04.304211,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.6454545454545455)","(3.2, 99999, 99990)","(4.8, 5.3, 5.223076923076923)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:05.853428,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.666666666666667)","(3.2, 99999, 99990)","(4.8, 5.2, 5.196666666666667)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:07.496517,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.666666666666667)","(3.2, 99999, 99990)","(4.8, 5.2, 5.232608695652174)","(13.0, 19.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:09.792379,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.570588235294117)","(3.2, 99999, 99990)","(4.8, 5.3, 5.319444444444445)","(13.0, 19.0, 17.416666666666668)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:11.812178,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.570588235294117)","(3.2, 99999, 99990)","(4.8, 5.4, 5.2631578947368425)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 170.0)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:13.910843,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.570588235294117)","(3.2, 99999, 99990)","(4.8, 5.3, 5.1625000000000005)","(13.0, 18.0, 17.416666666666668)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 184.28571428571428)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:15.736546,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.570588235294117)","(3.2, 99999, 99990)","(4.8, 5.2, 5.29054054054054)","(13.0, 18.0, 16.75)","(9.0, 99999, 99990)","(11.0, 18.0, 14.25)","(101.0, 210.0, 184.28571428571428)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:17.405380,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.570588235294117)","(3.2, 99999, 99990)","(4.8, 5.3, 5.375423728813559)","(13.0, 18.5, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 180.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:19.073085,"(10.0, 14.0, 12.875)","(3.6, 4.9, 4.65)","(3.2, 99999, 99990)","(4.8, 5.4, 5.517142857142857)","(13.0, 18.0, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 180.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:20.881547,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.6)","(3.2, 99999, 99990)","(4.8, 5.6, 5.496666666666667)","(13.0, 18.0, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 180.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:22.640074,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.5181818181818185)","(3.2, 99999, 99990)","(4.8, 5.5, 5.518852459016393)","(13.0, 18.0, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 180.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:24.332141,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.633333333333333)","(3.2, 99999, 99990)","(4.8, 5.6, 5.493548387096774)","(13.0, 18.0, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 180.0)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:26.008528,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.485714285714286)","(3.2, 99999, 99990)","(4.8, 5.6, 5.496666666666667)","(13.0, 18.0, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 136.66666666666666)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:28.093301,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.485714285714286)","(3.2, 99999, 99990)","(4.8, 5.5, 5.496666666666667)","(13.0, 18.0, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 165.76923076923077)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:29.944703,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.485714285714286)","(3.2, 99999, 99990)","(4.8, 5.5, 5.496666666666667)","(13.0, 18.0, 15.857142857142858)","(9.0, 99999, 99990)","(11.0, 18.0, 14.625)","(101.0, 210.0, 154.54545454545456)","(12.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:59:31.658745,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.625)","(3.2, 99999, 99990)","(4.8, 5.5, 5.518852459016393)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 18.0, 15.25)","(101.0, 200.0, 143.75)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:33.304299,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.625)","(3.2, 99999, 99990)","(4.8, 5.6, 5.5)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 14.083333333333334)","(101.0, 200.0, 162.5)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:35.066957,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.452941176470588)","(3.2, 99999, 99990)","(4.8, 5.6, 5.490625)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 14.083333333333334)","(101.0, 200.0, 162.5)","(12.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:59:36.705338,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.452941176470588)","(3.1, 99999, 99990)","(4.8, 5.5, 5.493478260869566)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 14.083333333333334)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(91.0, 210.0, 150.0)"
10-01-2023 15:59:38.547102,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.452941176470588)","(3.1, 99999, 99990)","(4.8, 5.5, 5.582539682539682)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(91.0, 210.0, 150.0)"
10-01-2023 15:59:40.089577,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.452941176470588)","(3.1, 99999, 99990)","(4.8, 5.7, 5.526086956521739)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(91.0, 210.0, 150.0)"
10-01-2023 15:59:41.634996,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.452941176470588)","(3.1, 99999, 99990)","(4.8, 5.7, 5.833333333333333)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(91.0, 210.0, 150.0)"
10-01-2023 15:59:43.202480,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.42)","(3.1, 99999, 99990)","(4.8, 5.9, 5.483333333333333)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 150.0)"
10-01-2023 15:59:44.695789,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.42)","(3.1, 99999, 99990)","(4.8, 5.9, 5.519565217391305)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 150.0)"
10-01-2023 15:59:46.355909,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.42)","(3.1, 99999, 99990)","(4.8, 5.9, 5.519565217391305)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 150.0)"
10-01-2023 15:59:48.043716,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.375)","(3.1, 99999, 99990)","(4.8, 5.9, 5.692857142857143)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 162.0)"
10-01-2023 15:59:49.701974,"(10.0, 14.0, 12.875)","(3.6, 4.7, 4.633333333333333)","(3.1, 99999, 99990)","(4.8, 5.7, 5.675)","(13.0, 18.0, 16.25)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 162.0)"
10-01-2023 15:59:51.384753,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.711764705882353)","(3.1, 99999, 99990)","(4.8, 5.9, 5.856)","(13.0, 18.0, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 162.0)"
10-01-2023 15:59:53.031374,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.628571428571429)","(3.1, 99999, 99990)","(4.8, 6.0, 5.885714285714286)","(13.0, 18.0, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.25)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 162.0)"
10-01-2023 15:59:54.669360,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.628571428571429)","(3.1, 99999, 99990)","(4.8, 6.0, 5.947826086956522)","(13.0, 18.0, 16.714285714285715)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 162.0)"
10-01-2023 15:59:56.218947,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.628571428571429)","(3.1, 99999, 99990)","(4.8, 6.0, 6.355172413793103)","(13.0, 18.0, 16.714285714285715)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(91.0, 210.0, 162.0)"
10-01-2023 15:59:57.736876,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.628571428571429)","(3.1, 99999, 99990)","(4.8, 6.4, 5.989473684210527)","(13.0, 18.0, 16.714285714285715)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(81.0, 210.0, 162.0)"
10-01-2023 15:59:59.232090,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.628571428571429)","(3.1, 99999, 99990)","(4.8, 6.4, 5.8226415094339625)","(13.0, 18.0, 16.6875)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(81.0, 210.0, 162.0)"
10-01-2023 16:00:00.646370,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.628571428571429)","(3.1, 99999, 99990)","(4.8, 6.2, 5.836363636363636)","(13.0, 18.0, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(81.0, 210.0, 162.0)"
10-01-2023 16:00:02.086823,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.628571428571429)","(3.1, 99999, 99990)","(4.8, 6.2, 5.836363636363636)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(81.0, 210.0, 150.0)"
10-01-2023 16:00:03.676360,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.714285714285714)","(3.1, 99999, 99990)","(4.8, 6.2, 5.836363636363636)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(81.0, 210.0, 150.0)"
10-01-2023 16:00:05.223168,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.714285714285714)","(3.1, 99999, 99990)","(4.8, 6.2, 5.836363636363636)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(81.0, 210.0, 150.0)"
10-01-2023 16:00:06.762515,"(10.0, 14.0, 12.875)","(3.6, 4.8, 4.95)","(3.1, 99999, 99990)","(4.8, 6.2, 5.836363636363636)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 162.5)","(13.0, 99999, 99990)","(81.0, 210.0, 150.0)"
10-01-2023 16:00:08.679756,"(10.0, 14.0, 12.875)","(3.6, 5.0, 4.7)","(3.2, 99999, 99990)","(4.8, 6.2, 5.991666666666667)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(61.0, 210.0, 150.0)"
10-01-2023 16:00:10.231576,"(10.0, 14.0, 12.875)","(3.6, 5.0, 4.7)","(3.2, 99999, 99990)","(4.8, 6.2, 5.991666666666667)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(61.0, 210.0, 150.0)"
10-01-2023 16:00:11.765938,"(10.0, 14.0, 12.875)","(3.6, 5.0, 4.8)","(3.2, 99999, 99990)","(4.8, 6.2, 5.991666666666667)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 143.75)","(13.0, 99999, 99990)","(71.0, 210.0, 150.0)"
10-01-2023 16:00:13.392018,"(10.0, 14.0, 12.875)","(3.6, 5.1, 4.7)","(3.2, 99999, 99990)","(4.8, 6.2, 5.991666666666667)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 200.0, 200.0)","(13.0, 99999, 99990)","(71.0, 210.0, 150.0)"
10-01-2023 16:00:15.035175,"(10.0, 14.0, 12.875)","(3.6, 5.0, 4.7)","(3.2, 99999, 99990)","(4.8, 6.2, 5.991666666666667)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 230.0, 176.0)","(13.0, 99999, 99990)","(71.0, 210.0, 150.0)"
10-01-2023 16:00:16.549169,"(10.0, 14.0, 12.875)","(3.6, 5.0, 4.9)","(3.2, 99999, 99990)","(4.8, 6.2, 5.991666666666667)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 220.0, 176.0)","(13.0, 99999, 99990)","(71.0, 210.0, 150.0)"
10-01-2023 16:00:17.999514,"(10.0, 14.0, 12.875)","(3.6, 5.0, 4.9)","(3.2, 99999, 99990)","(4.8, 6.2, 5.991666666666667)","(13.0, 17.5, 16.75)","(9.0, 99999, 99990)","(11.0, 17.0, 15.181818181818182)","(101.0, 220.0, 176.0)","(13.0, 99999, 99990)","(71.0, 210.0, 162.0)"
