,Willby Rules,Alpine Blast,Lions Tooth,Aspirate,Mascherata,Gee Gee Can Win,Spirited Toff,Techno Awards,The Beekeeper,Miss Sleuth
11-01-2023 16:01:25.222183,"(16.0, 20.0, 19.571428571428573)","(6.5, 9.8, 9.053333333333333)","(18.0, 29.0, 25.53846153846154)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.8, 2.725217391304348)","(3.0, 4.2, 4.072727272727273)","(10.0, 15.5, 15.166666666666666)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.5, 14.625)","(101.0, 270.0, 246.66666666666666)"
11-01-2023 16:01:27.319192,"(16.0, 20.0, 19.4)","(6.5, 9.8, 9.053333333333333)","(18.0, 29.0, 26.22222222222222)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.8, 2.7296)","(3.0, 4.2, 4.057627118644068)","(10.0, 15.5, 15.25)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 270.0, 246.66666666666666)"
11-01-2023 16:01:29.198350,"(16.0, 20.0, 19.357142857142858)","(6.5, 9.8, 9.047058823529412)","(18.0, 29.0, 27.57142857142857)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.8, 2.7487719298245614)","(3.0, 4.2, 4.008695652173913)","(10.0, 15.5, 15.272727272727273)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 270.0, 246.66666666666666)"
11-01-2023 16:01:31.258948,"(16.0, 20.0, 19.357142857142858)","(6.5, 9.8, 9.047058823529412)","(18.0, 29.0, 27.57142857142857)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.84, 2.7600000000000002)","(3.0, 4.2, 4.008695652173913)","(10.0, 15.5, 15.272727272727273)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 260.0, 240.0)"
11-01-2023 16:01:33.140436,"(16.0, 20.0, 19.357142857142858)","(6.5, 9.8, 9.047058823529412)","(18.0, 29.0, 27.57142857142857)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.7550000000000003)","(3.0, 4.2, 4.008695652173913)","(10.0, 15.5, 15.272727272727273)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:34.890401,"(16.0, 20.0, 19.357142857142858)","(6.5, 9.8, 9.047058823529412)","(18.0, 29.0, 27.57142857142857)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.7550000000000003)","(3.0, 4.2, 4.008695652173913)","(10.0, 15.5, 15.272727272727273)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:36.943570,"(16.0, 20.0, 19.357142857142858)","(6.5, 9.8, 9.047058823529412)","(18.0, 29.0, 27.57142857142857)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.8076923076923075)","(3.0, 4.2, 4.01304347826087)","(10.0, 15.5, 15.272727272727273)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:38.979707,"(16.0, 20.0, 19.357142857142858)","(6.5, 9.8, 9.047058823529412)","(18.0, 29.0, 27.57142857142857)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.8076923076923075)","(3.0, 4.2, 4.059459459459459)","(10.0, 15.5, 14.666666666666666)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:40.936537,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.047058823529412)","(18.0, 29.0, 27.076923076923077)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.8076923076923075)","(3.0, 4.2, 4.0375)","(10.0, 15.5, 14.666666666666666)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:42.798988,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.047058823529412)","(18.0, 28.0, 26.8)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.8076923076923075)","(3.0, 4.2, 4.085714285714285)","(10.0, 15.5, 14.666666666666666)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:44.611156,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.053333333333333)","(18.0, 28.0, 26.8)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.8076923076923075)","(3.0, 4.2, 4.138461538461539)","(10.0, 15.5, 14.666666666666666)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:46.680490,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.053333333333333)","(18.0, 28.0, 26.8)","(16.0, 18.0, 17.857142857142858)","(2.6, 2.82, 2.8076923076923075)","(3.0, 4.2, 4.138461538461539)","(10.0, 15.5, 14.666666666666666)","(61.0, 160.0, 153.33333333333334)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:48.720182,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.053333333333333)","(18.0, 28.0, 26.8)","(16.0, 18.0, 18.048780487804876)","(2.6, 2.82, 2.8076923076923075)","(3.0, 4.2, 4.015841584158416)","(10.0, 15.5, 15.0)","(61.0, 160.0, 113.33333333333333)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:50.719707,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.053333333333333)","(18.0, 28.0, 26.8)","(16.0, 19.0, 18.035714285714285)","(2.6, 2.82, 2.8)","(3.0, 4.2, 4.015841584158416)","(10.0, 15.5, 15.0)","(61.0, 160.0, 120.0)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:52.704185,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.426666666666668)","(18.0, 28.0, 26.8)","(16.0, 19.0, 18.035714285714285)","(2.6, 2.86, 2.7920000000000003)","(3.0, 4.2, 4.015841584158416)","(10.0, 15.5, 15.0)","(61.0, 160.0, 120.0)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:54.462967,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.426666666666668)","(19.0, 28.0, 26.8)","(16.0, 19.0, 18.035714285714285)","(2.6, 2.86, 2.7920000000000003)","(3.0, 4.2, 4.00625)","(10.0, 15.5, 15.0)","(61.0, 160.0, 120.0)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:56.514248,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.426666666666668)","(19.0, 28.0, 26.8)","(16.0, 19.0, 18.035714285714285)","(2.6, 2.86, 2.837391304347826)","(3.0, 4.2, 4.00625)","(10.0, 15.5, 15.0)","(61.0, 160.0, 120.0)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:01:58.592959,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.426666666666668)","(19.0, 28.0, 26.8)","(16.0, 19.0, 18.035714285714285)","(2.6, 2.86, 2.837391304347826)","(3.0, 4.2, 4.004545454545455)","(10.0, 15.5, 15.0)","(61.0, 160.0, 120.0)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:00.638065,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.426666666666668)","(19.0, 28.0, 26.8)","(16.0, 19.0, 18.035714285714285)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.0)","(10.0, 15.5, 15.0)","(61.0, 160.0, 120.0)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:02.850435,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.426666666666668)","(19.0, 28.0, 26.8)","(16.0, 19.0, 18.035714285714285)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.0)","(10.0, 15.5, 15.0)","(61.0, 160.0, 120.0)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:04.822490,"(16.0, 20.0, 19.96875)","(6.5, 9.8, 9.426666666666668)","(19.0, 28.0, 26.636363636363637)","(16.0, 18.5, 17.8125)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.058)","(10.0, 15.5, 15.0)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:06.884680,"(16.0, 20.0, 19.96875)","(6.5, 9.8, 9.426666666666668)","(19.0, 27.0, 26.636363636363637)","(16.0, 18.5, 17.8125)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.058)","(10.0, 15.5, 15.0)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:08.614281,"(16.0, 20.0, 19.96875)","(6.5, 9.8, 9.420338983050847)","(19.0, 27.0, 26.636363636363637)","(16.0, 18.5, 18.06578947368421)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.058)","(10.0, 15.5, 15.0)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:10.398222,"(16.0, 20.0, 19.96875)","(6.5, 9.8, 9.393650793650794)","(19.0, 27.0, 26.636363636363637)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.03125)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:12.256515,"(16.0, 20.0, 19.96875)","(6.5, 9.8, 9.393650793650794)","(19.0, 27.0, 26.636363636363637)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.03125)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 235.55555555555554)"
11-01-2023 16:02:14.127949,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.636363636363637)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.0131578947368425)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:15.926580,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.333333333333332)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.004545454545455)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:17.802830,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.333333333333332)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.825333333333333)","(3.0, 4.1, 4.004545454545455)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:19.604723,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.333333333333332)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.8214814814814813)","(3.0, 4.1, 4.041666666666666)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:21.316279,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.333333333333332)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.8214814814814813)","(3.0, 4.1, 4.041666666666666)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:23.040582,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.333333333333332)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.821860465116279)","(3.0, 4.1, 3.96)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:24.780931,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.333333333333332)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.8217391304347825)","(3.0, 4.1, 4.063157894736842)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:26.410988,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.333333333333332)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.8217391304347825)","(3.0, 4.1, 4.063157894736842)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.42857142857143)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:28.158474,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.6)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.825490196078431)","(3.0, 4.1, 4.059615384615384)","(10.0, 15.5, 15.166666666666666)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:29.986409,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.6)","(16.0, 18.5, 18.041666666666668)","(2.6, 2.86, 2.83)","(3.0, 4.1, 4.059615384615384)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:31.691997,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.636363636363637)","(16.0, 18.5, 18.03125)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.1, 4.065)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:33.463149,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.5, 18.03125)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.021052631578947)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:35.402304,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.5, 18.03125)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.021052631578947)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.9)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:37.329089,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.5, 17.7027027027027)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.020253164556962)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.8)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:39.438745,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.0, 17.7027027027027)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.0084507042253525)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.8)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:41.252803,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.0, 17.536585365853657)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.0084507042253525)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.8)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:43.193797,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.636363636363637)","(16.0, 18.0, 17.536585365853657)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.0456521739130435)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.8)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:45.115850,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.0, 17.551724137931036)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.048214285714286)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.0, 14.8)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:46.889697,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.0, 17.551724137931036)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.048214285714286)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.811111111111112)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:48.703965,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.417910447761194)","(19.0, 27.0, 26.428571428571427)","(16.0, 18.0, 16.38888888888889)","(2.6, 2.86, 2.8433333333333333)","(3.0, 4.2, 4.048214285714286)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:50.317515,"(16.0, 20.0, 19.97222222222222)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.428571428571427)","(16.0, 17.5, 16.73076923076923)","(2.6, 2.86, 2.8443478260869566)","(3.0, 4.2, 4.048214285714286)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:51.948368,"(16.0, 20.0, 19.75)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.5, 16.7)","(2.6, 2.86, 2.8443478260869566)","(3.0, 4.2, 4.048214285714286)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:54.215734,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.0, 16.7)","(2.6, 2.86, 2.8443478260869566)","(3.0, 4.2, 4.048214285714286)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:56.186100,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.0, 16.7)","(2.6, 2.86, 2.8443478260869566)","(3.0, 4.2, 4.048214285714286)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:58.048619,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.0, 16.7)","(2.6, 2.86, 2.8443478260869566)","(3.0, 4.2, 4.041121495327103)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:02:59.942178,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.0, 16.7)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.2, 4.041121495327103)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:01.744243,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.0, 16.7)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.2, 4.041121495327103)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:03.571542,"(16.0, 20.0, 19.7)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.0, 16.7)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.2, 4.041121495327103)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:05.352305,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 17.0, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.2, 4.041121495327103)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:07.166457,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.2, 4.041121495327103)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:08.819101,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.2, 3.9433734939759035)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:10.621559,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.2, 3.957142857142857)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:12.303539,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.1, 3.957142857142857)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.928571428571429)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:13.961579,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 26.636363636363637)","(16.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.0, 4.1, 3.957142857142857)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.782051282051283)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:15.558069,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.4)","(19.0, 27.0, 26.636363636363637)","(15.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.1, 4.1, 3.957142857142857)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.782051282051283)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:17.190108,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.4)","(19.0, 27.0, 26.636363636363637)","(15.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.1, 4.1, 3.957142857142857)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.782051282051283)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:18.816497,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.4)","(19.0, 27.0, 26.636363636363637)","(15.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.1, 4.1, 3.957142857142857)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.782051282051283)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:20.489235,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.4)","(19.0, 27.0, 26.636363636363637)","(15.0, 16.5, 15.66)","(2.6, 2.86, 2.832307692307692)","(3.1, 4.1, 4.025)","(10.0, 15.5, 15.34375)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.782051282051283)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:22.458555,"(16.0, 20.0, 19.954545454545453)","(6.5, 9.8, 9.444444444444445)","(19.0, 27.0, 30.8)","(15.0, 16.5, 15.642857142857142)","(2.6, 2.86, 2.8432558139534883)","(3.1, 4.1, 4.050704225352113)","(10.0, 15.5, 15.1875)","(61.0, 110.0, 104.44444444444444)","(11.0, 15.5, 14.833333333333334)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:24.384085,"(16.0, 17.5, 16.512820512820515)","(6.5, 9.8, 9.345945945945946)","(19.0, 34.0, 30.75)","(15.0, 16.5, 15.642857142857142)","(2.6, 2.86, 2.8432558139534883)","(3.1, 4.1, 4.052307692307692)","(10.0, 15.5, 15.1875)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.833333333333334)","(101.0, 280.0, 253.33333333333334)"
11-01-2023 16:03:26.399906,"(16.0, 17.5, 16.512820512820515)","(6.5, 9.8, 9.345945945945946)","(19.0, 32.0, 29.857142857142858)","(15.0, 16.5, 15.642857142857142)","(2.6, 2.86, 2.8432558139534883)","(3.1, 4.1, 4.052307692307692)","(10.0, 15.5, 15.1875)","(61.0, 110.0, 101.66666666666667)","(11.0, 15.5, 14.833333333333334)","(101.0, 280.0, 253.33333333333334)"
