,Stings To Burn,Aston Bier,Erupting Avatar,Liberty Royal,Our Boy Ziggy,Delta Storm,All Inn Scooby,Jax Flash
08-12-2022 12:56:49.671874,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.0)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.2, 5.416666666666667)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:50.839037,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 16.0)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.416666666666667)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:51.982405,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.190476190476191)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:53.223736,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:54.511054,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:55.668597,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:56.782638,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:57.832359,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:56:58.995311,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:57:00.106367,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.08)","(5.0, 11.5, 9.357142857142858)"
08-12-2022 12:57:01.377988,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.2)","(8.5, 15.5, 13.681818181818182)","(8.0, 18.5, 10.75)","(5.0, 7.0, 5.363636363636363)","(6.0, 11.0, 10.425)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.5, 10.738095238095237)"
08-12-2022 12:57:02.656196,"(6.0, 9.0, 8.210526315789473)","(8.5, 22.0, 17.294117647058822)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.5, 11.059999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.0, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:03.806865,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.5, 11.059999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:05.044362,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 11.399999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:06.222293,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 11.399999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:07.434933,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:08.579030,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:09.799305,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:10.875976,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:12.070512,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:13.141854,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.171428571428571)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:14.250276,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.235714285714286)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:15.347305,"(6.0, 9.0, 8.25)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.289285714285715)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:16.442764,"(6.0, 9.0, 7.375)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.289285714285715)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:17.518234,"(6.0, 9.0, 7.375)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 10.299999999999999)","(5.0, 7.0, 5.957894736842105)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.289285714285715)","(5.0, 11.0, 10.711111111111112)"
08-12-2022 12:57:18.967347,"(6.0, 9.0, 7.375)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 9.424999999999999)","(5.0, 7.0, 6.390322580645162)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.091304347826087)","(5.0, 11.0, 10.271428571428572)"
08-12-2022 12:57:20.164480,"(6.0, 9.0, 7.818181818181818)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 9.424999999999999)","(5.0, 7.0, 6.390322580645162)","(6.0, 11.5, 9.146153846153847)","(4.0, 6.2, 5.1)","(5.0, 11.0, 10.425)"
08-12-2022 12:57:21.413355,"(6.0, 8.6, 7.933333333333333)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 9.424999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.9, 5.038095238095238)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:23.022349,"(6.0, 8.6, 7.571428571428571)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 9.424999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.8, 5.038095238095238)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:24.325393,"(6.0, 8.6, 7.571428571428571)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 9.424999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.8, 4.664705882352941)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:25.711368,"(6.0, 8.6, 7.866666666666666)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 9.424999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.938095238095238)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:26.937988,"(6.0, 8.6, 7.71111111111111)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.938095238095238)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:28.145563,"(6.0, 8.6, 7.571428571428571)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.664705882352941)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:29.370125,"(6.0, 8.6, 7.571428571428571)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.664705882352941)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:30.643246,"(6.0, 8.6, 7.457142857142856)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.664705882352941)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:31.789161,"(6.0, 8.6, 7.457142857142856)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.938095238095238)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:32.967538,"(6.0, 8.6, 7.8)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.664705882352941)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:34.158108,"(6.0, 8.6, 7.685714285714285)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.664705882352941)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:35.320813,"(6.0, 8.6, 7.685714285714285)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.664705882352941)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:36.494992,"(6.0, 8.6, 7.685714285714285)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.7, 4.655555555555555)","(5.0, 11.0, 10.7125)"
08-12-2022 12:57:37.601473,"(6.0, 8.6, 7.457142857142856)","(8.5, 22.0, 18.666666666666664)","(8.5, 15.5, 13.833333333333334)","(8.0, 18.0, 8.899999999999999)","(5.0, 7.0, 6.178260869565218)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.6, 4.925)","(5.0, 11.0, 10.7)"
08-12-2022 12:57:38.854230,"(6.0, 8.6, 7.685714285714285)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 18.0, 9.506666666666666)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 9.146153846153847)","(4.0, 5.6, 4.925)","(5.0, 11.0, 10.7)"
08-12-2022 12:57:40.368004,"(6.0, 8.6, 7.957142857142857)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 18.0, 9.506666666666666)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 8.827272727272728)","(4.0, 5.6, 4.925)","(5.0, 11.0, 10.7)"
08-12-2022 12:57:41.704741,"(6.0, 8.6, 7.957142857142857)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 18.0, 10.857142857142858)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 10.325)","(4.0, 5.6, 4.652631578947368)","(5.0, 11.0, 10.7)"
08-12-2022 12:57:43.095895,"(6.0, 8.6, 7.8)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 9.620000000000001)","(4.0, 5.6, 4.895652173913043)","(5.0, 11.0, 10.728571428571428)"
08-12-2022 12:57:44.555753,"(6.0, 8.6, 7.8)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 9.620000000000001)","(4.0, 5.6, 4.895652173913043)","(5.0, 11.0, 10.746666666666666)"
08-12-2022 12:57:45.804504,"(6.0, 8.6, 7.711111111111111)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 10.325)","(4.0, 5.6, 4.817391304347826)","(5.0, 11.0, 10.746666666666666)"
08-12-2022 12:57:46.911589,"(6.0, 8.6, 7.1)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 10.325)","(4.0, 5.6, 4.652631578947368)","(5.0, 11.0, 10.746666666666666)"
08-12-2022 12:57:48.162958,"(6.0, 8.6, 7.1)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 7.0, 6.140909090909091)","(6.0, 11.5, 9.15)","(4.0, 5.6, 4.895652173913043)","(5.0, 11.0, 10.746666666666666)"
08-12-2022 12:57:49.567789,"(6.0, 8.6, 7.8)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 7.0, 6.272222222222222)","(6.0, 11.5, 9.6)","(4.0, 5.6, 4.895652173913043)","(5.0, 11.0, 10.746666666666666)"
08-12-2022 12:57:50.887308,"(6.0, 8.6, 7.8)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 9.6)","(4.0, 5.6, 4.895652173913043)","(5.0, 11.0, 10.746666666666666)"
08-12-2022 12:57:52.164733,"(6.0, 8.4, 7.2)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.399999999999999)","(4.0, 5.6, 5.2727272727272725)","(5.0, 11.0, 11.213333333333335)"
08-12-2022 12:57:53.469981,"(6.0, 8.4, 7.515789473684211)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.399999999999999)","(4.0, 5.6, 4.925)","(5.0, 11.5, 11.213333333333335)"
08-12-2022 12:57:54.829188,"(6.0, 8.4, 8.057142857142857)","(8.5, 22.0, 18.923076923076923)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.952)","(5.0, 11.5, 9.55)"
08-12-2022 12:57:56.195535,"(6.0, 8.4, 7.515789473684211)","(8.5, 22.0, 21.11111111111111)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.952)","(5.0, 11.5, 9.55)"
08-12-2022 12:57:57.566965,"(6.0, 8.4, 7.515789473684211)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.79)","(5.0, 11.5, 9.55)"
08-12-2022 12:57:58.883572,"(6.0, 8.4, 7.515789473684211)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.973913043478261)","(5.0, 11.5, 9.55)"
08-12-2022 12:58:00.242419,"(6.0, 8.4, 7.515789473684211)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.973913043478261)","(5.0, 11.5, 9.55)"
08-12-2022 12:58:01.538074,"(6.0, 8.4, 7.515789473684211)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.973913043478261)","(5.0, 11.5, 9.55)"
08-12-2022 12:58:02.805286,"(6.0, 8.4, 7.515789473684211)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.973913043478261)","(5.0, 11.5, 9.55)"
08-12-2022 12:58:04.149451,"(6.0, 8.4, 7.0285714285714285)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.79)","(5.0, 11.5, 9.55)"
08-12-2022 12:58:05.603331,"(6.0, 8.4, 7.0285714285714285)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.973913043478261)","(5.0, 11.5, 9.55)"
08-12-2022 12:58:06.939938,"(6.0, 8.4, 7.0285714285714285)","(8.5, 23.0, 20.0)","(8.5, 15.5, 13.961538461538462)","(8.0, 17.5, 10.857142857142858)","(5.0, 6.8, 6.272222222222222)","(6.0, 11.0, 10.475)","(4.0, 5.6, 4.973913043478261)","(5.0, 11.5, 9.55)"
08-12-2022 12:58:08.314952,"(6.0, 8.4, 6.4750000000000005)","(8.5, 23.0, 18.428571428571427)","(8.5, 15.0, 13.4)","(8.0, 16.5, 9.916666666666666)","(5.0, 6.8, 5.2823529411764705)","(6.0, 11.0, 7.49375)","(4.0, 5.6, 4.948148148148148)","(5.0, 11.5, 11.0)"
08-12-2022 12:58:09.641841,"(6.0, 8.2, 6.525581395348837)","(8.5, 23.0, 17.545454545454547)","(8.5, 15.0, 11.6)","(8.0, 16.5, 9.834375)","(5.0, 6.6, 5.129729729729729)","(6.0, 10.5, 8.0)","(4.0, 5.6, 4.775)","(5.0, 11.5, 10.675)"
08-12-2022 12:58:10.947860,"(6.0, 8.2, 6.285714285714286)","(8.5, 23.0, 17.4)","(8.5, 15.0, 11.6)","(8.0, 16.5, 9.834375)","(5.0, 6.6, 5.221052631578948)","(6.0, 10.0, 7.76)","(4.0, 5.6, 4.948148148148148)","(5.0, 11.5, 9.1)"
08-12-2022 12:58:12.317275,"(6.0, 8.2, 6.3)","(8.5, 23.0, 17.4)","(8.5, 14.5, 12.4)","(8.0, 16.0, 11.771428571428572)","(5.0, 6.4, 5.221052631578948)","(6.0, 10.0, 7.169230769230769)","(4.0, 5.6, 5.05)","(5.0, 11.5, 9.1)"
08-12-2022 12:58:13.658309,"(6.0, 8.2, 6.3)","(8.5, 23.0, 20.666666666666668)","(8.5, 14.5, 12.166666666666666)","(8.0, 15.5, 11.035294117647059)","(5.0, 6.4, 5.097674418604651)","(6.0, 10.0, 8.2)","(4.0, 5.5, 4.9399999999999995)","(5.0, 11.5, 9.1)"
08-12-2022 12:58:15.207849,"(6.0, 8.2, 6.3)","(8.5, 23.0, 21.6)","(8.5, 14.5, 12.166666666666666)","(8.0, 15.5, 9.817647058823528)","(5.0, 6.4, 5.097674418604651)","(6.0, 9.8, 7.733333333333333)","(4.0, 5.5, 4.7727272727272725)","(5.0, 11.5, 9.1)"
08-12-2022 12:58:16.602672,"(6.0, 8.2, 6.3)","(8.5, 23.0, 21.6)","(8.5, 14.5, 11.525)","(8.0, 15.5, 9.817647058823528)","(5.0, 6.4, 5.097674418604651)","(6.0, 9.6, 7.733333333333333)","(4.0, 5.5, 4.7727272727272725)","(5.0, 11.5, 9.1)"
08-12-2022 12:58:17.945467,"(6.0, 8.2, 6.41875)","(8.5, 23.0, 21.6)","(8.5, 14.5, 11.567567567567568)","(8.0, 15.0, 12.866666666666667)","(5.0, 6.2, 5.3500000000000005)","(6.0, 9.2, 8.2)","(4.0, 5.5, 4.9399999999999995)","(5.0, 11.5, 9.74)"
08-12-2022 12:58:19.423149,"(6.0, 8.0, 7.345454545454546)","(8.5, 23.0, 21.6)","(8.5, 14.5, 11.567567567567568)","(8.0, 14.5, 9.611428571428572)","(5.0, 6.2, 5.1925)","(6.0, 9.2, 7.190697674418605)","(4.0, 5.5, 4.7727272727272725)","(5.0, 11.5, 10.7)"
08-12-2022 12:58:20.800100,"(6.0, 7.8, 7.0)","(8.5, 23.0, 21.6)","(8.5, 14.5, 11.567567567567568)","(8.0, 14.5, 9.611428571428572)","(5.0, 6.2, 5.1925)","(6.0, 9.2, 7.181818181818182)","(4.0, 5.5, 4.9399999999999995)","(5.0, 11.5, 11.044827586206896)"
08-12-2022 12:58:22.170688,"(6.0, 7.8, 6.2612903225806456)","(8.5, 23.0, 19.75)","(8.5, 14.5, 11.724137931034482)","(8.0, 14.5, 9.611428571428572)","(5.0, 6.2, 5.1925)","(6.0, 9.2, 7.134883720930232)","(4.0, 5.5, 4.9399999999999995)","(5.0, 11.5, 11.044827586206896)"
08-12-2022 12:58:23.520015,"(6.0, 7.8, 6.2612903225806456)","(8.5, 23.0, 19.75)","(8.5, 14.5, 11.724137931034482)","(8.0, 14.5, 10.914285714285715)","(5.0, 6.2, 5.3500000000000005)","(6.0, 9.2, 7.576470588235294)","(4.0, 5.5, 4.9399999999999995)","(5.0, 11.5, 10.770588235294118)"
08-12-2022 12:58:24.794955,"(6.0, 7.8, 6.2612903225806456)","(8.5, 23.0, 21.869565217391305)","(8.5, 14.5, 11.724137931034482)","(8.0, 14.0, 11.272727272727273)","(5.0, 6.0, 5.280769230769231)","(6.0, 9.0, 7.327999999999999)","(4.0, 5.5, 4.833333333333333)","(5.0, 11.5, 10.81111111111111)"
08-12-2022 12:58:26.092966,"(6.0, 7.8, 6.2612903225806456)","(8.5, 23.0, 21.869565217391305)","(8.5, 14.5, 11.403846153846153)","(8.0, 13.5, 9.299999999999999)","(5.0, 6.0, 5.167567567567568)","(6.0, 9.0, 6.9346938775510205)","(4.0, 5.5, 5.004166666666667)","(5.0, 11.5, 11.085714285714285)"
08-12-2022 12:58:27.360423,"(6.0, 7.8, 6.2612903225806456)","(8.5, 23.0, 21.869565217391305)","(8.5, 14.5, 11.403846153846153)","(8.0, 13.5, 10.002325581395349)","(5.0, 6.0, 5.167567567567568)","(6.0, 9.0, 6.9346938775510205)","(4.0, 5.4, 4.9862068965517246)","(5.0, 11.5, 9.475000000000001)"
08-12-2022 12:58:28.594870,"(6.0, 7.8, 6.2612903225806456)","(8.5, 23.0, 21.869565217391305)","(8.5, 14.5, 11.403846153846153)","(8.0, 13.5, 10.002325581395349)","(5.0, 6.0, 5.167567567567568)","(6.0, 9.0, 7.800000000000001)","(4.0, 5.4, 4.9862068965517246)","(5.0, 11.5, 9.475000000000001)"
08-12-2022 12:58:29.832824,"(6.0, 7.6, 6.847058823529411)","(8.5, 23.0, 21.0)","(8.5, 14.5, 11.403846153846153)","(8.0, 13.5, 10.002325581395349)","(5.0, 6.0, 5.167567567567568)","(6.0, 8.8, 7.516666666666667)","(4.0, 5.4, 4.825)","(5.0, 11.5, 11.677777777777777)"
08-12-2022 12:58:31.106832,"(6.0, 7.6, 6.4799999999999995)","(8.5, 23.0, 21.363636363636363)","(8.5, 14.5, 11.403846153846153)","(8.0, 13.5, 10.002325581395349)","(5.0, 6.0, 5.167567567567568)","(6.0, 8.8, 7.126315789473684)","(4.0, 5.3, 4.983333333333333)","(5.0, 12.5, 11.503846153846155)"
