,Road Home,Blue Jeans Talk,Akimbo,White Like Snow,Black Delight,Five Putt Cal
11-01-2023 21:13:25.590403,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.569230769230769)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.965)","(6.5, 11.0, 9.64864864864865)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:26.483696,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.569230769230769)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.977777777777778)","(6.5, 11.0, 9.64864864864865)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:27.555000,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.569230769230769)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.957777777777778)","(6.5, 11.0, 9.64864864864865)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:28.731825,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.9788888888888887)","(6.5, 11.0, 9.64864864864865)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:29.795831,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.9788888888888887)","(6.5, 11.0, 9.64864864864865)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:30.801800,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.9788888888888887)","(6.5, 11.0, 9.64864864864865)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:31.745024,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.9672727272727273)","(6.5, 11.0, 9.64864864864865)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:32.720075,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:33.805274,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 72.72727272727272)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:34.666475,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:35.689999,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.6, 3.4923076923076923)"
11-01-2023 21:13:36.830796,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.6, 3.469230769230769)"
11-01-2023 21:13:37.928365,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:38.985997,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:39.905911,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:40.759976,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.9699999999999998)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:41.775463,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 3.0, 2.81)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:42.754249,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.564285714285714)","(71.0, 80.0, 74.0)","(2.15, 2.96, 2.9074999999999998)","(6.5, 11.0, 9.68421052631579)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:43.736554,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9074999999999998)","(6.5, 11.0, 9.68421052631579)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:44.633938,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9214285714285713)","(6.5, 11.0, 9.68421052631579)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:45.492421,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9214285714285713)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:46.432513,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:47.426849,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.619047619047619)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:48.352983,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.651162790697674)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:49.469859,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.651162790697674)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:50.521255,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.651162790697674)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:51.425881,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.651162790697674)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:52.330909,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 4.56)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.651162790697674)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:53.430632,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 5.158620689655173)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 9.651162790697674)","(3.3, 3.55, 3.469230769230769)"
11-01-2023 21:13:54.413664,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 5.158620689655173)","(71.0, 80.0, 76.0)","(2.15, 2.94, 2.9215384615384616)","(6.5, 11.0, 10.105263157894736)","(3.3, 3.55, 3.533333333333333)"
11-01-2023 21:13:55.442665,"(16.0, 34.0, 28.857142857142858)","(3.9, 5.4, 5.109677419354839)","(71.0, 80.0, 74.0)","(2.15, 2.92, 2.88)","(6.5, 10.5, 10.161538461538461)","(3.3, 3.6, 3.5538461538461537)"
11-01-2023 21:13:56.446443,"(16.0, 34.0, 29.076923076923077)","(3.9, 5.0, 4.533333333333333)","(71.0, 80.0, 74.0)","(2.15, 2.92, 2.9033333333333333)","(6.5, 10.5, 10.161538461538461)","(3.3, 3.6, 3.5538461538461537)"
11-01-2023 21:13:57.374200,"(16.0, 34.0, 27.77777777777778)","(3.9, 5.0, 4.533333333333333)","(71.0, 80.0, 74.0)","(2.15, 2.92, 2.903076923076923)","(6.5, 10.5, 10.161538461538461)","(3.3, 3.7, 3.5875)"
11-01-2023 21:13:58.306885,"(16.0, 34.0, 27.77777777777778)","(3.9, 5.0, 4.533333333333333)","(71.0, 80.0, 74.0)","(2.15, 2.92, 2.903076923076923)","(6.5, 10.5, 10.161538461538461)","(3.3, 3.7, 3.541304347826087)"
11-01-2023 21:13:59.223160,"(16.0, 34.0, 27.77777777777778)","(3.9, 5.0, 4.533333333333333)","(71.0, 80.0, 74.0)","(2.15, 2.92, 2.8914285714285715)","(6.5, 10.5, 9.866666666666667)","(3.3, 3.65, 3.541304347826087)"
11-01-2023 21:14:00.247398,"(16.0, 34.0, 27.77777777777778)","(3.9, 5.0, 4.533333333333333)","(71.0, 80.0, 74.0)","(2.15, 2.9, 2.874285714285714)","(6.5, 10.5, 9.753571428571428)","(3.3, 3.65, 3.4625)"
11-01-2023 21:14:01.344015,"(16.0, 34.0, 27.6)","(3.9, 5.0, 4.533333333333333)","(71.0, 80.0, 74.0)","(2.15, 2.9, 2.7920000000000003)","(6.5, 10.5, 9.589655172413794)","(3.3, 3.65, 3.5088235294117647)"
11-01-2023 21:14:02.327730,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.72)","(71.0, 80.0, 70.0)","(2.15, 2.84, 2.814285714285714)","(6.5, 10.5, 9.920689655172414)","(3.3, 3.65, 3.5088235294117647)"
11-01-2023 21:14:03.259594,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.72)","(71.0, 80.0, 74.0)","(2.15, 2.84, 2.814285714285714)","(6.5, 10.5, 9.920689655172414)","(3.3, 3.65, 3.564285714285714)"
11-01-2023 21:14:04.194857,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.72)","(71.0, 80.0, 74.0)","(2.15, 2.84, 2.814285714285714)","(6.5, 10.5, 9.920689655172414)","(3.3, 3.6, 3.5318181818181817)"
11-01-2023 21:14:05.111339,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.72)","(71.0, 80.0, 70.0)","(2.15, 2.84, 2.8215384615384616)","(6.5, 10.5, 9.920689655172414)","(3.3, 3.6, 3.5090909090909093)"
11-01-2023 21:14:06.215852,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.72)","(71.0, 80.0, 70.0)","(2.15, 2.84, 2.8215384615384616)","(6.5, 10.5, 9.920689655172414)","(3.3, 3.6, 3.4815789473684213)"
11-01-2023 21:14:07.178489,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.72)","(71.0, 80.0, 70.0)","(2.15, 2.84, 2.8215384615384616)","(6.5, 10.5, 9.920689655172414)","(3.3, 3.6, 3.4815789473684213)"
11-01-2023 21:14:08.099502,"(16.0, 34.0, 27.066666666666666)","(3.9, 4.9, 4.8545454545454545)","(71.0, 80.0, 74.0)","(2.15, 2.84, 2.8215384615384616)","(6.5, 10.5, 9.636)","(3.3, 3.6, 3.5500000000000003)"
11-01-2023 21:14:09.018395,"(16.0, 34.0, 27.066666666666666)","(3.9, 4.9, 4.871428571428572)","(71.0, 80.0, 70.0)","(2.15, 2.78, 2.76125)","(6.5, 10.5, 9.889285714285714)","(3.3, 3.6, 3.5274193548387096)"
11-01-2023 21:14:10.028449,"(16.0, 34.0, 27.066666666666666)","(3.9, 4.9, 4.871428571428572)","(71.0, 80.0, 70.0)","(2.15, 2.78, 2.76125)","(6.5, 10.5, 9.889285714285714)","(3.3, 3.6, 3.5384615384615383)"
11-01-2023 21:14:10.954258,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.9)","(71.0, 80.0, 74.0)","(2.15, 2.78, 2.76125)","(6.5, 10.5, 9.889285714285714)","(3.3, 3.6, 3.55)"
11-01-2023 21:14:11.899615,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.857142857142857)","(71.0, 80.0, 70.0)","(2.15, 2.78, 2.76125)","(6.5, 10.5, 9.7875)","(3.3, 3.6, 3.5)"
11-01-2023 21:14:12.818747,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 70.0)","(2.15, 2.78, 2.76125)","(6.5, 10.5, 9.836842105263157)","(3.3, 3.6, 3.5052631578947366)"
11-01-2023 21:14:13.804774,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 70.0)","(2.15, 2.78, 2.76125)","(6.5, 10.5, 9.836842105263157)","(3.3, 3.6, 3.5428571428571427)"
11-01-2023 21:14:14.801269,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 70.0)","(2.15, 2.78, 2.75)","(6.5, 10.5, 9.952173913043477)","(3.3, 3.6, 3.5428571428571427)"
11-01-2023 21:14:15.793120,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 70.0)","(2.15, 2.82, 2.7469565217391305)","(6.5, 10.5, 9.952173913043477)","(3.3, 3.6, 3.5678571428571426)"
11-01-2023 21:14:16.772047,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 70.0)","(2.15, 2.82, 2.7469565217391305)","(6.5, 10.5, 9.836842105263157)","(3.3, 3.6, 3.5999999999999996)"
11-01-2023 21:14:17.603149,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 67.5)","(2.15, 2.82, 2.75)","(6.5, 10.5, 9.836842105263157)","(3.3, 3.65, 3.5999999999999996)"
11-01-2023 21:14:18.556008,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 64.0909090909091)","(2.15, 2.8, 2.6885714285714286)","(6.5, 10.5, 9.927272727272728)","(3.3, 3.8, 3.646153846153846)"
11-01-2023 21:14:19.597583,"(16.0, 34.0, 27.066666666666666)","(3.9, 5.0, 4.6499999999999995)","(71.0, 80.0, 64.0909090909091)","(2.15, 2.8, 2.69)","(6.5, 10.5, 9.927272727272728)","(3.3, 3.8, 3.6043478260869564)"
11-01-2023 21:14:20.489624,"(16.0, 34.0, 27.066666666666666)","(3.8, 4.9, 4.6499999999999995)","(61.0, 80.0, 64.0909090909091)","(2.2, 2.78, 2.675)","(6.5, 10.5, 9.927272727272728)","(3.3, 3.8, 3.6043478260869564)"
11-01-2023 21:14:21.456919,"(16.0, 34.0, 28.526315789473685)","(3.8, 5.0, 4.948717948717949)","(61.0, 80.0, 69.28571428571429)","(2.2, 2.78, 2.675)","(6.5, 10.5, 9.927272727272728)","(3.3, 3.8, 3.6043478260869564)"
11-01-2023 21:14:22.447378,"(16.0, 34.0, 27.291666666666668)","(3.8, 4.9, 4.86842105263158)","(61.0, 80.0, 64.0909090909091)","(2.2, 2.78, 2.6566666666666667)","(6.5, 10.5, 10.015384615384615)","(3.3, 3.8, 3.5176470588235293)"
11-01-2023 21:14:23.385837,"(16.0, 34.0, 27.291666666666668)","(3.8, 4.9, 4.875)","(61.0, 80.0, 64.0909090909091)","(2.2, 2.74, 2.6566666666666667)","(6.5, 10.5, 10.015384615384615)","(3.3, 3.8, 3.5176470588235293)"
11-01-2023 21:14:24.380614,"(16.0, 34.0, 27.291666666666668)","(3.8, 4.9, 4.875)","(61.0, 80.0, 62.69230769230769)","(2.2, 2.74, 2.71)","(6.5, 10.5, 9.9)","(3.3, 3.75, 3.675)"
11-01-2023 21:14:25.243176,"(16.0, 34.0, 27.291666666666668)","(3.8, 4.9, 4.875)","(61.0, 80.0, 69.28571428571429)","(2.2, 2.74, 2.71)","(6.5, 10.5, 9.828000000000001)","(3.3, 3.8, 3.6588235294117646)"
11-01-2023 21:14:26.271888,"(16.0, 34.0, 26.64)","(3.8, 5.0, 4.959183673469388)","(61.0, 80.0, 73.75)","(2.2, 2.74, 2.71)","(6.5, 10.0, 9.625)","(3.3, 3.8, 3.6454545454545455)"
11-01-2023 21:14:27.302911,"(16.0, 34.0, 26.64)","(3.8, 5.0, 4.959183673469388)","(61.0, 80.0, 73.75)","(2.2, 2.74, 2.71)","(6.5, 10.0, 9.6)","(3.3, 3.8, 3.6454545454545455)"
11-01-2023 21:14:28.270887,"(16.0, 34.0, 26.64)","(3.8, 5.0, 4.959183673469388)","(61.0, 80.0, 73.75)","(2.2, 2.74, 2.71)","(6.5, 10.0, 9.85)","(3.3, 3.8, 3.6454545454545455)"
11-01-2023 21:14:29.161080,"(16.0, 34.0, 26.64)","(3.8, 4.9, 4.875)","(61.0, 80.0, 73.75)","(2.2, 2.76, 2.7113043478260868)","(6.5, 10.0, 9.5)","(3.3, 3.8, 3.6454545454545455)"
11-01-2023 21:14:30.110527,"(16.0, 34.0, 26.64)","(3.8, 4.9, 4.875)","(61.0, 80.0, 73.75)","(2.2, 2.7, 2.677777777777778)","(6.5, 10.0, 9.5)","(3.3, 3.8, 3.674074074074074)"
11-01-2023 21:14:31.197655,"(16.0, 34.0, 26.64)","(3.8, 4.9, 4.959183673469388)","(61.0, 80.0, 73.75)","(2.2, 2.7, 2.677777777777778)","(6.5, 10.0, 9.666666666666666)","(3.3, 3.8, 3.6941176470588233)"
11-01-2023 21:14:32.323435,"(16.0, 34.0, 26.8)","(3.8, 5.0, 4.959183673469388)","(61.0, 80.0, 73.75)","(2.2, 2.7, 2.677777777777778)","(6.5, 10.0, 9.666666666666666)","(3.3, 3.8, 3.6941176470588233)"
11-01-2023 21:14:33.461652,"(16.0, 32.0, 27.09090909090909)","(3.8, 5.1, 5.034782608695652)","(61.0, 80.0, 73.18181818181819)","(2.2, 2.7, 2.66)","(6.5, 10.0, 9.666666666666666)","(3.3, 3.8, 3.7249999999999996)"
11-01-2023 21:14:34.492839,"(16.0, 32.0, 28.0)","(3.8, 5.1, 5.0249999999999995)","(61.0, 80.0, 73.75)","(2.2, 2.7, 2.68)","(6.5, 10.0, 9.695238095238095)","(3.3, 3.75, 3.7)"
11-01-2023 21:14:35.592182,"(16.0, 32.0, 27.09090909090909)","(3.8, 5.0, 4.9399999999999995)","(61.0, 80.0, 73.75)","(2.2, 2.7, 2.68)","(6.5, 10.0, 9.695238095238095)","(3.3, 3.75, 3.683333333333333)"
11-01-2023 21:14:36.882454,"(16.0, 32.0, 28.0)","(3.8, 5.0, 4.9399999999999995)","(61.0, 80.0, 73.75)","(2.2, 2.74, 2.696923076923077)","(6.5, 10.0, 9.11111111111111)","(3.3, 3.75, 3.69)"
11-01-2023 21:14:37.904253,"(16.0, 32.0, 26.571428571428573)","(3.8, 5.0, 4.9399999999999995)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6881632653061227)","(6.5, 10.0, 10.446153846153846)","(3.3, 3.75, 3.690909090909091)"
11-01-2023 21:14:38.916782,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 5.06027397260274)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6881632653061227)","(6.5, 11.0, 10.446153846153846)","(3.3, 3.8, 3.690909090909091)"
11-01-2023 21:14:39.875795,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 5.054285714285714)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6881632653061227)","(6.5, 11.0, 10.4)","(3.3, 3.8, 3.690909090909091)"
11-01-2023 21:14:40.759704,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.0568965517241375)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6864000000000003)","(6.5, 11.0, 10.4)","(3.3, 3.8, 3.7111111111111112)"
11-01-2023 21:14:41.771151,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.02741935483871)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6864000000000003)","(6.5, 11.0, 10.4)","(3.3, 3.75, 3.675)"
11-01-2023 21:14:42.744785,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.02741935483871)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6881632653061227)","(6.5, 11.0, 10.133333333333335)","(3.3, 3.75, 3.675)"
11-01-2023 21:14:43.680617,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.0285714285714285)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6881632653061227)","(6.5, 11.0, 10.133333333333335)","(3.3, 3.7, 3.6533333333333333)"
11-01-2023 21:14:44.638518,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 5.083582089552239)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.673220338983051)","(6.5, 11.0, 9.125)","(3.3, 3.7, 3.64)"
11-01-2023 21:14:45.641769,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 5.056338028169014)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.673220338983051)","(6.5, 10.5, 9.5625)","(3.3, 3.7, 3.64)"
11-01-2023 21:14:46.659756,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.073684210526316)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6815094339622645)","(6.5, 10.5, 9.5625)","(3.3, 3.7, 3.6347826086956525)"
11-01-2023 21:14:47.581078,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.057627118644067)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6900000000000004)","(6.5, 10.5, 9.5625)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:14:48.492214,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.073684210526316)","(61.0, 80.0, 73.18181818181819)","(2.2, 2.72, 2.6900000000000004)","(6.5, 10.5, 9.5625)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:14:49.528033,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.073684210526316)","(61.0, 80.0, 73.75)","(2.2, 2.72, 2.6900000000000004)","(6.5, 10.5, 9.5625)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:14:50.601396,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 5.056338028169014)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.72, 2.693913043478261)","(6.5, 10.5, 9.346153846153847)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:14:51.559732,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 5.052173913043478)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.68, 2.67)","(6.5, 10.5, 9.346153846153847)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:14:52.433616,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 5.052173913043478)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.68, 2.67)","(6.5, 10.5, 9.346153846153847)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:14:53.347739,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.048275862068965)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.68, 2.67)","(6.5, 10.5, 9.346153846153847)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:14:54.327498,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.048275862068965)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.68, 2.645714285714286)","(6.5, 10.5, 9.428571428571429)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:14:55.328219,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 4.8)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.68, 2.645714285714286)","(6.5, 10.5, 9.428571428571429)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:14:56.271515,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 4.735714285714286)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.68, 2.6571428571428575)","(6.5, 10.5, 9.785714285714286)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:14:57.222328,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 4.8304347826086955)","(61.0, 80.0, 75.58823529411765)","(2.2, 2.68, 2.661538461538462)","(6.5, 10.5, 9.785714285714286)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:14:58.173267,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 4.9638888888888895)","(61.0, 80.0, 73.75)","(2.2, 2.68, 2.6571428571428575)","(6.5, 10.5, 9.785714285714286)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:14:59.109467,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 4.949999999999999)","(61.0, 80.0, 73.75)","(2.2, 2.68, 2.666666666666667)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:15:00.092096,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 4.949999999999999)","(51.0, 80.0, 73.75)","(2.2, 2.68, 2.666666666666667)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:15:01.009693,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.035714285714286)","(51.0, 80.0, 73.75)","(2.2, 2.68, 2.666666666666667)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:15:01.964936,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 4.983333333333333)","(51.0, 80.0, 73.75)","(2.2, 2.68, 2.666666666666667)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:15:02.927305,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 4.992)","(51.0, 80.0, 73.75)","(2.2, 2.68, 2.6500000000000004)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:15:03.788517,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.2, 4.992)","(51.0, 80.0, 73.75)","(2.2, 2.68, 2.6500000000000004)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:15:04.722928,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.064)","(51.0, 80.0, 73.18181818181819)","(2.2, 2.68, 2.6571428571428575)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.6444444444444444)"
11-01-2023 21:15:05.596680,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.0625)","(51.0, 80.0, 73.18181818181819)","(2.2, 2.68, 2.6571428571428575)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.661538461538462)"
11-01-2023 21:15:06.521270,"(16.0, 32.0, 26.46153846153846)","(3.8, 5.1, 5.0625)","(51.0, 80.0, 65.0)","(2.2, 2.68, 2.6571428571428575)","(6.5, 10.5, 9.847826086956522)","(3.3, 3.7, 3.6444444444444444)"
