,Galaga,Miss Eugen,Graciebird,Sly As A Fox,Dream Evil,Take Another Look,Nippa Whiskey
07-01-2023 15:12:08.766030,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.68)","(11.0, 17.5, 15.25)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.02)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:09.997228,"(13.0, 18.0, 16.8)","(4.8, 7.4, 6.68)","(11.0, 17.5, 15.333333333333334)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.02)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:11.086608,"(13.0, 18.0, 16.8)","(4.8, 7.4, 6.68)","(11.0, 17.0, 15.333333333333334)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.02)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:12.249056,"(13.0, 18.0, 16.5)","(4.8, 7.4, 6.68)","(11.0, 17.0, 15.25)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:13.533609,"(13.0, 18.0, 16.5)","(4.8, 7.4, 6.676190476190476)","(11.0, 17.5, 15.25)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:14.704029,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.68)","(11.0, 17.5, 15.333333333333334)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:15.821107,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.68)","(11.0, 17.0, 15.333333333333334)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:17.025952,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.68)","(11.0, 17.0, 15.333333333333334)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:18.153494,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.68)","(11.0, 17.5, 15.25)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:19.294795,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.68)","(11.0, 17.5, 15.25)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:20.526940,"(13.0, 18.0, 16.5)","(4.8, 7.4, 6.68)","(11.0, 17.5, 15.333333333333334)","(10.0, 15.0, 13.5)","(1.9, 2.06, 2.0415384615384617)","(5.5, 7.8, 7.266666666666667)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:21.721282,"(13.0, 18.0, 17.0)","(4.8, 7.4, 6.9)","(11.0, 17.0, 15.25)","(10.0, 15.0, 13.9)","(1.9, 2.06, 1.9818181818181817)","(5.5, 7.8, 7.4)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:22.915357,"(13.0, 18.0, 16.5)","(4.8, 7.2, 6.75)","(11.0, 17.5, 15.25)","(10.0, 14.5, 13.214285714285714)","(1.9, 2.0, 2.013333333333333)","(5.5, 7.8, 7.4)","(19.0, 32.0, 27.5)"
07-01-2023 15:12:24.164641,"(13.0, 18.0, 16.5)","(4.8, 7.2, 6.675)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.9, 2.04, 2.013333333333333)","(5.5, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:25.365232,"(13.0, 18.0, 16.8)","(4.8, 7.2, 6.666666666666667)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.3)","(1.9, 2.04, 2.013333333333333)","(5.5, 7.8, 7.4)","(19.0, 32.0, 28.57142857142857)"
07-01-2023 15:12:26.445516,"(13.0, 18.0, 16.8)","(4.8, 7.2, 6.666666666666667)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.9, 2.04, 2.0300000000000002)","(5.5, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:27.492938,"(13.0, 18.0, 16.8)","(4.8, 7.2, 6.628571428571429)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.9, 2.06, 2.042)","(5.5, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:28.597798,"(13.0, 18.0, 16.8)","(4.8, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.9, 2.06, 2.0436363636363635)","(5.5, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:29.736939,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.85, 2.06, 2.0436363636363635)","(6.0, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:30.799272,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.85, 2.06, 2.0436363636363635)","(6.0, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:31.947802,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.85, 2.06, 2.0436363636363635)","(6.0, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:33.051819,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.85, 2.06, 2.0436363636363635)","(6.0, 7.8, 7.4)","(19.0, 32.0, 27.636363636363637)"
07-01-2023 15:12:34.122029,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 16.0)","(10.0, 14.5, 13.214285714285714)","(1.85, 2.06, 2.0436363636363635)","(6.0, 7.8, 7.685714285714286)","(19.0, 32.0, 26.142857142857142)"
07-01-2023 15:12:35.350973,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.214285714285714)","(1.85, 2.06, 2.0436363636363635)","(6.0, 7.8, 7.723809523809524)","(19.0, 30.0, 26.142857142857142)"
07-01-2023 15:12:36.572456,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.0436363636363635)","(6.0, 7.8, 7.834482758620689)","(19.0, 30.0, 26.142857142857142)"
07-01-2023 15:12:37.788391,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.0436363636363635)","(6.0, 8.0, 7.834482758620689)","(19.0, 30.0, 26.142857142857142)"
07-01-2023 15:12:39.000152,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.0436363636363635)","(6.0, 8.0, 7.834482758620689)","(19.0, 30.0, 26.142857142857142)"
07-01-2023 15:12:40.212515,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.48)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.0436363636363635)","(6.0, 8.0, 7.834482758620689)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:41.383662,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.476190476190476)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.0, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:42.631868,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:43.795058,"(13.0, 18.0, 16.8)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:44.770201,"(13.0, 17.5, 16.6)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:45.895072,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:47.012192,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:48.010782,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:49.124223,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:50.190871,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:51.178327,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:52.294129,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.027857142857143)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:53.334845,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.06, 2.0184615384615383)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:54.389087,"(13.0, 17.5, 16.375)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:55.622246,"(13.0, 17.5, 16.5)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.2, 8.163636363636362)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:56.791263,"(13.0, 17.5, 16.5)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.2, 8.246153846153847)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:58.028978,"(13.0, 17.0, 16.25)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.4, 8.280000000000001)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:12:59.237195,"(13.0, 17.0, 16.25)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.4, 8.280000000000001)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:13:00.374787,"(13.0, 17.0, 16.25)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.4, 8.5)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:13:01.521002,"(13.0, 17.0, 16.25)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.333333333333332)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.6, 7.725)","(19.0, 30.0, 26.727272727272727)"
07-01-2023 15:13:02.784035,"(13.0, 17.0, 16.25)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 16.5)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.6, 8.32857142857143)","(19.0, 30.0, 34.0)"
07-01-2023 15:13:04.077016,"(13.0, 17.0, 16.25)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 16.5)","(10.0, 14.5, 13.5)","(1.85, 2.04, 2.0184615384615383)","(6.0, 8.4, 8.32857142857143)","(19.0, 36.0, 31.5)"
07-01-2023 15:13:05.270274,"(13.0, 17.0, 16.25)","(5.0, 7.2, 6.5600000000000005)","(11.0, 17.5, 17.38888888888889)","(10.0, 14.5, 13.642857142857142)","(1.85, 2.04, 1.9752941176470589)","(6.0, 8.4, 8.32857142857143)","(19.0, 36.0, 31.142857142857142)"
07-01-2023 15:13:06.467244,"(13.0, 17.0, 16.7)","(5.0, 7.2, 6.5600000000000005)","(11.0, 17.5, 17.38888888888889)","(10.0, 14.5, 13.642857142857142)","(1.85, 1.98, 1.9776923076923076)","(6.0, 8.4, 8.32857142857143)","(19.0, 34.0, 28.545454545454547)"
07-01-2023 15:13:07.632313,"(13.0, 17.0, 16.77777777777778)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.38888888888889)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.98)","(6.0, 8.4, 8.32857142857143)","(19.0, 34.0, 27.846153846153847)"
07-01-2023 15:13:08.766141,"(13.0, 17.0, 16.77777777777778)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 17.38888888888889)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.98)","(6.0, 8.4, 8.133333333333333)","(19.0, 34.0, 27.846153846153847)"
07-01-2023 15:13:09.923920,"(13.0, 17.0, 16.77777777777778)","(5.0, 7.2, 6.488888888888889)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.9776923076923076)","(6.0, 8.4, 8.285714285714286)","(19.0, 34.0, 27.846153846153847)"
07-01-2023 15:13:11.181650,"(13.0, 17.0, 16.77777777777778)","(5.0, 7.2, 6.5)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.9649999999999999)","(6.0, 8.4, 8.285714285714286)","(19.0, 34.0, 27.846153846153847)"
07-01-2023 15:13:12.316612,"(13.0, 17.0, 16.77777777777778)","(5.0, 7.2, 6.5)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.357142857142858)","(1.85, 1.99, 1.9772)","(6.0, 8.4, 8.523076923076923)","(19.0, 34.0, 27.846153846153847)"
07-01-2023 15:13:13.414876,"(13.0, 17.5, 17.4)","(5.0, 7.2, 6.5)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.357142857142858)","(1.85, 1.99, 1.9789655172413794)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 27.846153846153847)"
07-01-2023 15:13:14.562370,"(13.0, 17.5, 17.4)","(5.0, 7.2, 6.48421052631579)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.357142857142858)","(1.85, 1.99, 1.9789655172413794)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 27.846153846153847)"
07-01-2023 15:13:15.835262,"(13.0, 17.5, 17.4)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.9789655172413794)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 26.8)"
07-01-2023 15:13:17.046568,"(13.0, 17.5, 17.4)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.9789655172413794)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 26.8)"
07-01-2023 15:13:18.274924,"(13.0, 17.5, 17.4)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 27.6)"
07-01-2023 15:13:19.604457,"(13.0, 17.0, 16.923076923076923)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.5)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 27.6)"
07-01-2023 15:13:20.805899,"(13.0, 17.0, 16.923076923076923)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.5, 12.928571428571429)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 31.333333333333332)"
07-01-2023 15:13:22.141413,"(13.0, 17.0, 16.923076923076923)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 31.333333333333332)"
07-01-2023 15:13:23.277719,"(13.0, 17.0, 16.923076923076923)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 31.333333333333332)"
07-01-2023 15:13:24.429498,"(13.0, 17.0, 16.923076923076923)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 32.0)"
07-01-2023 15:13:25.548699,"(13.0, 17.0, 16.923076923076923)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.523076923076923)","(19.0, 34.0, 32.0)"
07-01-2023 15:13:26.646769,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.97625)","(6.0, 8.6, 8.338461538461539)","(19.0, 34.0, 32.0)"
07-01-2023 15:13:27.774414,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.0)"
07-01-2023 15:13:28.916586,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.0)"
07-01-2023 15:13:30.085959,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:31.206185,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:32.342060,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:33.511761,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:34.506610,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:35.869878,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.97625)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:37.024558,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:38.109683,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:39.245902,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 32.4)"
07-01-2023 15:13:40.354107,"(13.0, 17.5, 17.125)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 30.5)"
07-01-2023 15:13:41.441774,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 30.5)"
07-01-2023 15:13:42.507205,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 30.5)"
07-01-2023 15:13:43.595768,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 30.5)"
07-01-2023 15:13:44.654860,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 30.5)"
07-01-2023 15:13:45.822639,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 30.5)"
07-01-2023 15:13:46.987032,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.61111111111111)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.338461538461539)","(19.0, 34.0, 30.666666666666668)"
07-01-2023 15:13:48.258245,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.4941176470588236)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.9787179487179487)","(6.0, 8.4, 8.346666666666668)","(19.0, 34.0, 24.583333333333332)"
07-01-2023 15:13:49.475477,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
07-01-2023 15:13:50.747042,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.0, 12.75)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
07-01-2023 15:13:51.800441,"(13.0, 17.5, 16.928571428571427)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.0, 14.0)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
07-01-2023 15:13:52.921951,"(13.0, 17.5, 16.875)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.5, 14.0)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
07-01-2023 15:13:53.993835,"(13.0, 17.5, 16.875)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.5, 14.0)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
07-01-2023 15:13:55.068919,"(13.0, 17.5, 16.875)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.5, 14.0)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
07-01-2023 15:13:56.165663,"(13.0, 17.5, 16.875)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.5, 14.0)","(1.85, 1.99, 1.978108108108108)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
07-01-2023 15:13:57.297637,"(13.0, 17.5, 16.875)","(5.0, 7.2, 6.646153846153846)","(11.0, 17.5, 16.75)","(10.0, 14.5, 14.0)","(1.85, 1.99, 1.976)","(6.0, 8.4, 8.346666666666668)","(19.0, 25.0, 24.444444444444443)"
