,Bons Better,Mont Royal,Royal Midnight,Curry Legend,Hard To Level,Invaness,Shes Approaching,Wan Damour,Stobosa,Gorgeous King,Evelyn Salt,Angama
12-01-2023 14:01:56.194023,"(3.3, 3.8, 3.792962962962963)","(21.0, 32.0, 30.916666666666668)","(71.0, 140.0, 125.0)","(1.9, 2.2, 2.19421686746988)","(21.0, 34.0, 32.666666666666664)","(10.0, 13.0, 12.558823529411764)","(26.0, 36.0, 34.83870967741935)","(71.0, 170.0, 158.0)","(20.0, 24.0, 23.566666666666666)","(101.0, 1000.0, 908.3333333333334)","(15.0, 19.5, 19.25)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:57.847356,"(3.3, 3.8, 3.794242424242424)","(21.0, 32.0, 31.4468085106383)","(71.0, 140.0, 125.0)","(1.9, 2.2, 2.1951202749140895)","(21.0, 34.0, 32.7906976744186)","(10.0, 13.0, 12.581218274111675)","(26.0, 36.0, 34.89230769230769)","(71.0, 170.0, 158.0)","(20.0, 24.0, 23.62857142857143)","(101.0, 1000.0, 908.3333333333334)","(15.0, 19.5, 19.28409090909091)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:59.588444,"(3.3, 3.8, 3.8348684210526316)","(21.0, 32.0, 31.40909090909091)","(71.0, 140.0, 125.0)","(1.9, 2.2, 2.1950522648083624)","(21.0, 34.0, 32.76190476190476)","(10.0, 13.0, 12.581218274111675)","(26.0, 36.0, 34.89230769230769)","(71.0, 170.0, 156.36363636363637)","(20.0, 24.0, 23.458333333333332)","(101.0, 1000.0, 908.3333333333334)","(15.0, 19.5, 19.193548387096776)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:01.603585,"(3.3, 3.85, 3.8399497487437184)","(21.0, 32.0, 31.40909090909091)","(71.0, 140.0, 125.0)","(1.9, 2.2, 2.1950522648083624)","(21.0, 34.0, 32.76190476190476)","(10.0, 13.0, 12.640625)","(26.0, 36.0, 34.89230769230769)","(71.0, 170.0, 156.36363636363637)","(20.0, 24.0, 23.59375)","(101.0, 1000.0, 908.3333333333334)","(15.0, 19.5, 18.548387096774192)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:03.445805,"(3.3, 3.85, 3.8396907216494847)","(21.0, 32.0, 31.2972972972973)","(71.0, 140.0, 125.0)","(1.9, 2.2, 2.1949180327868856)","(21.0, 34.0, 32.76190476190476)","(10.0, 13.0, 12.640625)","(26.0, 36.0, 34.89230769230769)","(71.0, 170.0, 156.95652173913044)","(20.0, 24.0, 23.316666666666666)","(101.0, 1000.0, 908.3333333333334)","(15.0, 19.0, 18.546875)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:05.328989,"(3.3, 3.85, 3.834848484848485)","(21.0, 32.0, 31.31578947368421)","(71.0, 140.0, 122.0)","(1.9, 2.2, 2.203314285714286)","(21.0, 34.0, 32.81818181818182)","(10.0, 13.0, 12.646929824561404)","(26.0, 36.0, 34.92537313432836)","(71.0, 170.0, 156.95652173913044)","(20.0, 24.0, 23.338709677419356)","(101.0, 1000.0, 908.3333333333334)","(15.0, 19.0, 18.585714285714285)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:07.157508,"(3.3, 3.85, 3.8344444444444443)","(21.0, 32.0, 31.31578947368421)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.22, 2.190904109589041)","(21.0, 34.0, 32.81818181818182)","(10.0, 13.0, 12.655462184873949)","(26.0, 36.0, 34.92537313432836)","(71.0, 170.0, 156.95652173913044)","(20.0, 24.0, 23.61320754716981)","(101.0, 1000.0, 908.3333333333334)","(15.0, 19.0, 18.585714285714285)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:08.864685,"(3.3, 3.85, 3.8344444444444443)","(21.0, 32.0, 31.31578947368421)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.2, 2.194578754578755)","(21.0, 34.0, 32.81818181818182)","(10.0, 13.0, 12.655462184873949)","(26.0, 36.0, 34.92537313432836)","(71.0, 170.0, 156.95652173913044)","(20.0, 24.0, 23.663265306122447)","(101.0, 1000.0, 816.6666666666667)","(15.0, 19.0, 18.585714285714285)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:10.542144,"(3.3, 3.85, 3.8321428571428573)","(21.0, 32.0, 31.31578947368421)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.2, 2.194578754578755)","(21.0, 34.0, 32.869565217391305)","(10.0, 13.0, 12.666666666666666)","(26.0, 36.0, 34.92537313432836)","(71.0, 170.0, 156.95652173913044)","(20.0, 24.0, 23.663265306122447)","(101.0, 1000.0, 6816.0)","(15.0, 19.0, 18.585714285714285)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:12.254512,"(3.3, 3.85, 3.8332535885167465)","(21.0, 32.0, 31.38095238095238)","(71.0, 150.0, 130.0)","(1.9, 2.2, 2.2086400000000004)","(21.0, 34.0, 32.8936170212766)","(10.0, 13.0, 12.413533834586467)","(26.0, 36.0, 34.94117647058823)","(71.0, 170.0, 157.5)","(20.0, 24.0, 23.67)","(101.0, 99999, 6816.0)","(15.0, 19.0, 18.333333333333332)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:13.924648,"(3.3, 3.85, 3.8332535885167465)","(21.0, 32.0, 31.38095238095238)","(71.0, 150.0, 130.0)","(1.9, 2.22, 2.211481481481482)","(21.0, 34.0, 32.8936170212766)","(10.0, 12.5, 12.379310344827585)","(26.0, 36.0, 34.97142857142857)","(71.0, 170.0, 157.5)","(20.0, 24.0, 23.694444444444443)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.333333333333332)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:15.658479,"(3.3, 3.85, 3.7947432762836186)","(21.0, 32.0, 31.38095238095238)","(71.0, 150.0, 130.0)","(1.9, 2.22, 2.226857142857143)","(21.0, 34.0, 33.2463768115942)","(10.0, 12.5, 12.4)","(26.0, 36.0, 34.97142857142857)","(71.0, 170.0, 151.8181818181818)","(20.0, 24.0, 23.694444444444443)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.333333333333332)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:02:17.298295,"(3.3, 3.8, 3.794512195121951)","(21.0, 32.0, 31.35)","(71.0, 150.0, 130.0)","(1.9, 2.24, 2.2312796208530807)","(21.0, 34.0, 33.223880597014926)","(10.0, 12.5, 12.4)","(26.0, 36.0, 34.94117647058823)","(71.0, 170.0, 157.5)","(20.0, 24.0, 23.694444444444443)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.333333333333332)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:19.013948,"(3.3, 3.8, 3.7970674486803517)","(21.0, 32.0, 31.35)","(71.0, 150.0, 130.0)","(1.9, 2.24, 2.2194382022471912)","(21.0, 34.0, 33.223880597014926)","(10.0, 12.5, 12.4)","(26.0, 36.0, 34.94117647058823)","(71.0, 170.0, 157.5)","(20.0, 24.0, 23.79787234042553)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.333333333333332)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:20.712081,"(3.3, 3.8, 3.7973451327433625)","(21.0, 32.0, 31.35)","(71.0, 150.0, 130.0)","(1.9, 2.22, 2.2194382022471912)","(21.0, 34.0, 33.223880597014926)","(10.0, 12.5, 12.398373983739837)","(26.0, 36.0, 34.94117647058823)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.7816091954023)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.333333333333332)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:22.514521,"(3.3, 3.8, 3.797160883280757)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.22, 2.2310000000000003)","(21.0, 34.0, 33.223880597014926)","(10.0, 12.5, 12.398373983739837)","(26.0, 36.0, 35.064935064935064)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.666666666666668)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.266666666666666)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:24.378675,"(3.3, 3.8, 3.797160883280757)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.24, 2.2381443298969073)","(21.0, 34.0, 33.223880597014926)","(10.0, 12.5, 12.398373983739837)","(26.0, 36.0, 35.064935064935064)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.63736263736264)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.266666666666666)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:26.404055,"(3.3, 3.85, 3.793448275862069)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.26, 2.2420289855072464)","(21.0, 34.0, 33.223880597014926)","(10.0, 12.5, 12.420600858369099)","(26.0, 36.0, 35.064935064935064)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.673267326732674)","(101.0, 99999, 6816.0)","(15.0, 18.5, 18.14814814814815)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:28.339114,"(3.3, 3.8, 3.840675241157556)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.26, 2.2287719298245614)","(21.0, 34.0, 33.223880597014926)","(10.0, 13.0, 12.420600858369099)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:29.978305,"(3.3, 3.85, 3.840675241157556)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.24, 2.2287719298245614)","(21.0, 34.0, 33.223880597014926)","(10.0, 13.0, 12.420600858369099)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:31.665377,"(3.3, 3.85, 3.8417142857142856)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.24, 2.2287719298245614)","(21.0, 34.0, 33.223880597014926)","(10.0, 13.0, 12.420600858369099)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:33.333813,"(3.3, 3.85, 3.841470588235294)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.24, 2.2287719298245614)","(21.0, 34.0, 33.223880597014926)","(10.0, 13.0, 12.394618834080717)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:35.031886,"(3.3, 3.85, 3.841470588235294)","(21.0, 32.0, 31.35)","(71.0, 150.0, 122.0)","(1.9, 2.24, 2.2287719298245614)","(21.0, 34.0, 33.223880597014926)","(10.0, 13.0, 12.394618834080717)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 154.21052631578948)","(20.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:36.804605,"(3.3, 3.85, 3.841470588235294)","(21.0, 32.0, 32.8421052631579)","(71.0, 150.0, 122.0)","(1.9, 2.24, 2.2287719298245614)","(21.0, 34.0, 33.223880597014926)","(10.0, 13.0, 12.389380530973451)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 154.21052631578948)","(19.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:38.547205,"(3.3, 3.85, 3.8412650602409637)","(21.0, 34.0, 32.926829268292686)","(71.0, 150.0, 122.0)","(1.9, 2.24, 2.2259340659340663)","(21.0, 34.0, 33.16129032258065)","(10.0, 13.0, 12.394618834080717)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 153.5)","(19.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:40.267605,"(3.3, 3.85, 3.8412650602409637)","(21.0, 34.0, 32.926829268292686)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.2259340659340663)","(21.0, 34.0, 33.16129032258065)","(10.0, 13.0, 12.394618834080717)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 153.5)","(19.0, 24.0, 23.701030927835053)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:42.105759,"(3.3, 3.85, 3.841104294478528)","(21.0, 34.0, 32.8421052631579)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.2265168539325844)","(21.0, 34.0, 33.16129032258065)","(10.0, 13.0, 12.389380530973451)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 153.5)","(19.0, 24.0, 24.51063829787234)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:43.848222,"(3.3, 3.85, 3.841104294478528)","(21.0, 34.0, 33.0)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.210714285714286)","(21.0, 34.0, 33.16129032258065)","(10.0, 13.0, 12.394618834080717)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 153.5)","(19.0, 25.0, 23.5)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.86)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:45.531468,"(3.3, 3.85, 3.8632075471698113)","(21.0, 34.0, 33.0)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.22, 2.205909090909091)","(21.0, 34.0, 33.16129032258065)","(10.0, 13.0, 12.32)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 153.5)","(19.0, 24.0, 23.5)","(101.0, 99999, 6816.0)","(15.0, 18.0, 17.97222222222222)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:47.269017,"(3.3, 3.9, 3.8632075471698113)","(21.0, 34.0, 33.0)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.22, 2.2102857142857144)","(21.0, 34.0, 33.16129032258065)","(10.0, 12.5, 12.32)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 153.5)","(19.0, 24.0, 22.54385964912281)","(101.0, 99999, 6816.0)","(15.0, 18.5, 17.925)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:48.986150,"(3.3, 3.9, 3.8632075471698113)","(21.0, 34.0, 32.9)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.206792452830189)","(21.0, 34.0, 33.16129032258065)","(10.0, 12.5, 12.32)","(26.0, 36.0, 35.05263157894737)","(71.0, 170.0, 153.5)","(19.0, 24.0, 22.574074074074073)","(101.0, 99999, 5224.5)","(15.0, 18.5, 17.925)","(101.0, 280.0, 246.25)"
12-01-2023 14:02:50.652963,"(3.3, 3.9, 3.8632075471698113)","(21.0, 34.0, 33.0)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.209122807017544)","(21.0, 34.0, 33.16129032258065)","(10.0, 12.5, 12.32)","(26.0, 36.0, 35.0958904109589)","(71.0, 170.0, 156.36363636363637)","(19.0, 23.0, 23.203883495145632)","(101.0, 99999, 8407.5)","(15.0, 18.5, 17.925)","(101.0, 280.0, 246.4516129032258)"
12-01-2023 14:02:52.356802,"(3.3, 3.9, 3.8632075471698113)","(21.0, 34.0, 33.0)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.209122807017544)","(21.0, 34.0, 33.16129032258065)","(10.0, 12.5, 11.905759162303665)","(26.0, 36.0, 35.0958904109589)","(71.0, 170.0, 156.36363636363637)","(19.0, 24.0, 23.21904761904762)","(101.0, 99999, 8407.5)","(15.0, 18.5, 17.925)","(101.0, 280.0, 246.4516129032258)"
12-01-2023 14:02:54.148920,"(3.3, 3.9, 3.8604060913705585)","(21.0, 34.0, 33.21951219512195)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.209122807017544)","(21.0, 34.0, 33.16129032258065)","(10.0, 12.0, 11.903225806451612)","(26.0, 36.0, 35.0958904109589)","(71.0, 170.0, 157.14285714285714)","(19.0, 24.0, 23.21904761904762)","(101.0, 99999, 8407.5)","(15.0, 18.5, 17.925)","(101.0, 280.0, 246.4516129032258)"
12-01-2023 14:02:55.837270,"(3.3, 3.9, 3.824358974358974)","(21.0, 34.0, 33.21951219512195)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.209122807017544)","(21.0, 34.0, 32.375)","(10.0, 12.0, 11.903225806451612)","(26.0, 36.0, 35.0958904109589)","(71.0, 170.0, 157.14285714285714)","(19.0, 24.0, 23.21904761904762)","(101.0, 99999, 8407.5)","(15.0, 18.5, 17.925)","(101.0, 280.0, 246.4516129032258)"
12-01-2023 14:02:57.497220,"(3.3, 3.9, 3.7816239316239315)","(21.0, 34.0, 33.21951219512195)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.24, 2.21)","(21.0, 34.0, 32.666666666666664)","(10.0, 12.0, 12.16891891891892)","(26.0, 36.0, 35.0958904109589)","(71.0, 170.0, 157.14285714285714)","(19.0, 24.0, 23.632911392405063)","(101.0, 99999, 8407.5)","(15.0, 18.5, 17.92105263157895)","(101.0, 280.0, 246.4516129032258)"
12-01-2023 14:02:59.272460,"(3.3, 3.8, 3.78680981595092)","(21.0, 34.0, 32.54545454545455)","(71.0, 150.0, 122.72727272727273)","(1.9, 2.22, 2.2253968253968255)","(21.0, 34.0, 32.869565217391305)","(10.0, 12.5, 12.244318181818182)","(26.0, 36.0, 35.164556962025316)","(81.0, 170.0, 158.26086956521738)","(19.0, 24.0, 23.566844919786096)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 246.4516129032258)"
12-01-2023 14:03:00.992001,"(3.3, 3.8, 3.7895121951219513)","(21.0, 34.0, 32.54545454545455)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.223373493975904)","(26.0, 34.0, 32.869565217391305)","(10.0, 12.5, 12.244318181818182)","(26.0, 36.0, 35.164556962025316)","(81.0, 170.0, 158.26086956521738)","(19.0, 24.0, 24.593984962406015)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 255.23809523809524)"
12-01-2023 14:03:02.627986,"(3.3, 3.8, 3.7895121951219513)","(21.0, 34.0, 32.857142857142854)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.2255497382198954)","(26.0, 34.0, 32.869565217391305)","(10.0, 12.5, 12.244318181818182)","(26.0, 36.0, 35.164556962025316)","(81.0, 170.0, 158.26086956521738)","(19.0, 25.0, 24.593984962406015)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:04.338265,"(3.3, 3.8, 3.7895121951219513)","(21.0, 34.0, 32.857142857142854)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.223915343915344)","(26.0, 34.0, 32.869565217391305)","(10.0, 12.5, 12.244318181818182)","(26.0, 36.0, 35.164556962025316)","(81.0, 170.0, 158.26086956521738)","(19.0, 25.0, 24.593984962406015)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:06.050414,"(3.3, 3.8, 3.7895121951219513)","(21.0, 34.0, 32.857142857142854)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.2221176470588238)","(26.0, 34.0, 32.869565217391305)","(10.0, 12.5, 12.238372093023257)","(26.0, 36.0, 35.17948717948718)","(81.0, 170.0, 158.26086956521738)","(19.0, 25.0, 24.593984962406015)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:07.738839,"(3.3, 3.8, 3.7895121951219513)","(21.0, 34.0, 32.34285714285714)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.2221176470588238)","(26.0, 34.0, 32.869565217391305)","(10.0, 12.5, 12.238372093023257)","(26.0, 36.0, 35.17948717948718)","(81.0, 170.0, 158.26086956521738)","(19.0, 25.0, 24.593984962406015)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:09.380647,"(3.3, 3.8, 3.7895121951219513)","(21.0, 36.0, 32.30769230769231)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.2221176470588238)","(26.0, 34.0, 32.869565217391305)","(10.0, 12.5, 12.238372093023257)","(26.0, 36.0, 35.17948717948718)","(81.0, 170.0, 158.26086956521738)","(19.0, 25.0, 24.593984962406015)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:11.058079,"(3.3, 3.8, 3.7895121951219513)","(21.0, 36.0, 32.30769230769231)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.2221176470588238)","(26.0, 34.0, 32.8936170212766)","(10.0, 12.5, 12.203947368421053)","(26.0, 36.0, 35.333333333333336)","(81.0, 170.0, 158.26086956521738)","(19.0, 25.0, 24.593984962406015)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:12.800368,"(3.3, 3.8, 3.7895121951219513)","(21.0, 36.0, 32.30769230769231)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.222921348314607)","(26.0, 34.0, 32.8936170212766)","(10.0, 12.5, 12.203947368421053)","(26.0, 36.0, 35.333333333333336)","(81.0, 170.0, 158.26086956521738)","(19.0, 25.0, 24.587786259541986)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:14.500003,"(3.3, 3.8, 3.7895121951219513)","(21.0, 36.0, 32.30769230769231)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.22242774566474)","(26.0, 34.0, 32.8936170212766)","(10.0, 12.5, 12.2)","(26.0, 36.0, 35.391304347826086)","(81.0, 170.0, 161.0)","(19.0, 25.0, 24.587786259541986)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:16.201763,"(3.3, 3.8, 3.826777251184834)","(21.0, 36.0, 34.0)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.2185034013605445)","(26.0, 34.0, 32.95454545454545)","(10.0, 12.5, 12.176829268292684)","(26.0, 36.0, 35.391304347826086)","(81.0, 170.0, 161.0)","(19.0, 25.0, 24.587786259541986)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:17.878944,"(3.3, 3.85, 3.826777251184834)","(21.0, 36.0, 34.0)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.2014583333333335)","(26.0, 34.0, 32.95454545454545)","(10.0, 12.5, 12.176829268292684)","(26.0, 36.0, 35.391304347826086)","(81.0, 170.0, 161.0)","(19.0, 25.0, 25.448275862068964)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:19.536024,"(3.3, 3.85, 3.826777251184834)","(21.0, 36.0, 34.0)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.22, 2.20175)","(26.0, 34.0, 32.75675675675676)","(10.0, 12.5, 12.176829268292684)","(26.0, 36.0, 35.391304347826086)","(81.0, 170.0, 163.57142857142858)","(19.0, 26.0, 24.79245283018868)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.06)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:21.307955,"(3.3, 3.85, 3.812878787878788)","(21.0, 36.0, 34.0)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.22, 2.207627118644068)","(26.0, 34.0, 32.41379310344828)","(10.0, 12.5, 12.170588235294117)","(26.0, 36.0, 35.37313432835821)","(81.0, 170.0, 163.57142857142858)","(19.0, 26.0, 24.79245283018868)","(101.0, 99999, 8407.5)","(15.0, 18.0, 17.88888888888889)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:23.007635,"(3.3, 3.85, 3.8046296296296296)","(21.0, 36.0, 34.86486486486486)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.22, 2.2115362318840583)","(26.0, 34.0, 32.41379310344828)","(10.0, 12.5, 12.145569620253164)","(26.0, 36.0, 35.37313432835821)","(81.0, 170.0, 163.57142857142858)","(19.0, 26.0, 24.79245283018868)","(101.0, 99999, 8407.5)","(15.0, 18.5, 18.025)","(101.0, 280.0, 254.88372093023256)"
12-01-2023 14:03:24.744658,"(3.3, 3.85, 3.7142857142857144)","(21.0, 36.0, 34.340425531914896)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.22, 2.2345652173913044)","(26.0, 34.0, 31.46153846153846)","(10.0, 12.5, 12.05084745762712)","(26.0, 36.0, 35.37313432835821)","(81.0, 170.0, 163.57142857142858)","(19.0, 26.0, 24.896551724137932)","(101.0, 99999, 8407.5)","(15.0, 18.5, 17.988372093023255)","(101.0, 280.0, 254.28571428571428)"
12-01-2023 14:03:26.397010,"(3.3, 3.75, 3.7142857142857144)","(21.0, 36.0, 34.340425531914896)","(81.0, 150.0, 122.72727272727273)","(2.0, 2.24, 2.36)","(26.0, 32.0, 31.125)","(10.0, 12.5, 11.95808383233533)","(26.0, 36.0, 35.353846153846156)","(81.0, 170.0, 161.0)","(19.0, 26.0, 24.666666666666668)","(101.0, 99999, 8407.5)","(15.0, 18.5, 17.857142857142858)","(101.0, 280.0, 226.0)"
12-01-2023 14:03:28.127105,"(3.4, 3.65, 3.9541666666666666)","(21.0, 36.0, 56.4)","(81.0, 150.0, 341.6666666666667)","(1.95, 2.38, 2.4016774193548387)","(26.0, 32.0, 50.95454545454546)","(10.0, 12.0, 9.385714285714284)","(26.0, 36.0, 35.760000000000005)","(81.0, 170.0, 339.9666666666667)","(19.0, 25.0, 26.625)","(101.0, 99999, 8059.2)","(15.0, 26.0, 15.125)","(101.0, 99999, 8760.375)"
12-01-2023 14:03:29.771457,"(3.4, 8.4, 5.596969696969698)","(21.0, 65.0, 56.4)","(81.0, 390.0, 341.6666666666667)","(1.95, 2.44, 2.4016774193548387)","(26.0, 55.0, 52.73529411764706)","(10.0, 16.5, 12.35)","(26.0, 40.0, 37.5)","(81.0, 370.0, 345.0)","(19.0, 36.0, 36.8)","(101.0, 99999, 8059.2)","(15.0, 26.0, 13.76)","(101.0, 99999, 8760.375)"
12-01-2023 14:03:31.455583,"(3.4, 5.9, 5.596969696969698)","(21.0, 65.0, 56.4)","(81.0, 390.0, 341.6666666666667)","(1.95, 2.44, 4.678378378378378)","(26.0, 55.0, 52.73529411764706)","(10.0, 16.5, 12.35)","(26.0, 40.0, 37.61904761904762)","(81.0, 370.0, 345.0)","(19.0, 38.0, 36.8)","(101.0, 99999, 8059.2)","(15.0, 26.0, 9.066666666666666)","(101.0, 99999, 8760.375)"
