,Perfect Flossy,Sylvan Lake,Nova Girl,Mango Man,Dewana Fair Go,Reiko Clooney,Junior Marjen,Julipa Bale
04-01-2023 14:50:58.995643,"(7.0, 8.4, 8.15)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.7)","(26.0, 85.0, 81.36363636363636)","(18.0, 34.0, 26.516129032258064)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:00.226229,"(7.0, 8.4, 8.097674418604651)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.642857142857143)","(26.0, 85.0, 81.36363636363636)","(18.0, 34.0, 26.516129032258064)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:01.393746,"(7.0, 8.2, 8.085714285714285)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.642857142857143)","(26.0, 85.0, 81.36363636363636)","(18.0, 34.0, 26.516129032258064)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:02.484519,"(7.0, 8.2, 8.035294117647059)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.6)","(26.0, 85.0, 75.0)","(18.0, 34.0, 26.516129032258064)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:03.666606,"(7.0, 8.2, 8.0)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.6)","(26.0, 85.0, 80.0)","(18.0, 34.0, 28.4)","(6.5, 7.4, 7.551351351351351)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:04.818198,"(7.0, 8.2, 7.738461538461538)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.66)","(26.0, 85.0, 80.0)","(18.0, 32.0, 26.0)","(6.5, 7.6, 7.551351351351351)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:05.933524,"(7.0, 8.2, 7.866666666666666)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.6)","(26.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.5, 7.6, 7.551351351351351)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:07.008594,"(7.0, 8.0, 7.928571428571429)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.6)","(26.0, 85.0, 75.0)","(18.0, 32.0, 26.166666666666668)","(6.5, 7.6, 7.551351351351351)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:08.148120,"(7.0, 8.0, 7.887179487179487)","(2.5, 3.95, 3.8122448979591836)","(5.5, 8.6, 8.371428571428572)","(5.5, 5.9, 5.66)","(26.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.5, 7.6, 7.551351351351351)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:09.284504,"(7.0, 8.0, 7.894117647058823)","(2.6, 3.95, 3.8122448979591836)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.6)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.5, 7.6, 7.348717948717949)","(7.5, 9.2, 8.956097560975609)"
04-01-2023 14:51:10.338828,"(7.0, 8.0, 7.9125)","(2.6, 3.95, 3.8122448979591836)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.6)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.956097560975609)"
04-01-2023 14:51:11.472255,"(7.0, 8.0, 7.9862068965517246)","(2.6, 3.95, 3.8122448979591836)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.6)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.92972972972973)"
04-01-2023 14:51:12.669493,"(7.0, 8.0, 8.206060606060607)","(2.6, 3.9, 3.7615384615384615)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.6)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.971428571428572)"
04-01-2023 14:51:13.834015,"(7.0, 8.4, 8.206060606060607)","(2.6, 3.9, 3.7615384615384615)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.6)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.129032258064516)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.971428571428572)"
04-01-2023 14:51:15.008129,"(7.0, 8.2, 8.1)","(2.6, 3.85, 3.783333333333333)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.633333333333334)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.129032258064516)","(6.5, 7.4, 7.348717948717949)","(7.5, 9.2, 8.56)"
04-01-2023 14:51:16.203594,"(6.5, 8.2, 8.083870967741936)","(2.6, 3.85, 3.738)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.572727272727273)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.56)"
04-01-2023 14:51:17.465541,"(6.5, 8.2, 8.083870967741936)","(2.6, 3.85, 3.7531914893617024)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.58421052631579)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.56)"
04-01-2023 14:51:18.643631,"(6.5, 8.2, 8.083870967741936)","(2.6, 3.85, 3.7531914893617024)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.58421052631579)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.879999999999999)"
04-01-2023 14:51:19.799707,"(6.5, 8.2, 8.023529411764706)","(2.6, 3.85, 3.7531914893617024)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.586956521739131)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.986666666666666)"
04-01-2023 14:51:21.001035,"(6.5, 8.2, 8.09655172413793)","(2.6, 3.85, 3.7531914893617024)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.642857142857143)","(31.0, 85.0, 75.0)","(18.0, 32.0, 26.129032258064516)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.986666666666666)"
04-01-2023 14:51:22.094847,"(6.5, 8.0, 7.931034482758621)","(2.6, 3.85, 3.7531914893617024)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.9, 5.65)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.857142857142856)"
04-01-2023 14:51:23.123174,"(6.5, 8.0, 7.931034482758621)","(2.6, 3.85, 3.7531914893617024)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.676470588235294)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.857142857142856)"
04-01-2023 14:51:24.185138,"(6.5, 8.0, 7.969230769230769)","(2.6, 3.85, 3.7531914893617024)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.676470588235294)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.857142857142856)"
04-01-2023 14:51:25.309116,"(6.5, 8.8, 8.65)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.609090909090909)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 9.0)"
04-01-2023 14:51:26.366952,"(6.5, 8.8, 8.15)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.625)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.933333333333334)"
04-01-2023 14:51:27.450285,"(6.5, 8.6, 8.333333333333332)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.611111111111111)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 8.933333333333334)"
04-01-2023 14:51:28.591456,"(6.5, 8.6, 8.299999999999999)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.5576923076923075)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:29.739195,"(6.5, 8.6, 8.268965517241378)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.596774193548387)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:31.102425,"(6.5, 8.6, 8.268965517241378)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.596774193548387)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:32.215193,"(6.5, 8.6, 8.268965517241378)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.5576923076923075)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:33.543315,"(6.5, 8.6, 8.371428571428572)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.5576923076923075)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:34.921688,"(6.5, 8.4, 8.280000000000001)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.8, 5.536363636363637)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.341176470588236)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:36.240218,"(6.5, 8.4, 8.263636363636364)","(2.6, 3.85, 3.751086956521739)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.7, 5.536363636363637)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.348717948717949)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:37.494420,"(6.5, 8.4, 8.208)","(2.6, 3.85, 3.6999999999999997)","(6.0, 8.6, 8.371428571428572)","(5.0, 5.7, 5.5875)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 26.0)","(6.0, 7.4, 7.485714285714286)","(7.0, 9.2, 9.028571428571428)"
04-01-2023 14:51:38.829051,"(6.5, 8.4, 8.22857142857143)","(2.6, 3.8, 3.675)","(6.0, 8.6, 8.415384615384616)","(5.0, 5.7, 5.7)","(31.0, 85.0, 78.75)","(18.0, 32.0, 25.77777777777778)","(6.0, 7.6, 7.497872340425531)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:40.099428,"(6.5, 8.4, 8.24)","(2.6, 3.8, 3.652857142857143)","(6.0, 8.6, 8.415384615384616)","(5.0, 5.8, 5.7)","(31.0, 85.0, 78.75)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.497872340425531)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:41.300922,"(6.5, 8.2, 8.125925925925925)","(2.6, 3.7, 3.652857142857143)","(6.0, 8.6, 8.415384615384616)","(5.0, 5.8, 5.65)","(31.0, 85.0, 78.75)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.497872340425531)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:42.451467,"(6.5, 8.2, 8.114285714285714)","(2.6, 3.7, 3.623170731707317)","(6.0, 8.6, 8.415384615384616)","(5.0, 5.8, 5.75)","(31.0, 85.0, 78.75)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.497872340425531)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:43.688501,"(6.5, 8.2, 8.114285714285714)","(2.6, 3.7, 3.6092105263157896)","(6.0, 8.6, 8.415384615384616)","(5.0, 5.8, 5.75)","(31.0, 85.0, 78.75)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:44.831575,"(6.5, 8.2, 8.114285714285714)","(2.6, 3.7, 3.6092105263157896)","(6.0, 8.6, 8.4)","(5.0, 5.8, 5.7368421052631575)","(31.0, 85.0, 78.75)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:46.019870,"(6.5, 8.2, 8.114285714285714)","(2.6, 3.7, 3.61)","(6.0, 8.6, 8.4)","(5.0, 5.8, 5.733333333333333)","(31.0, 85.0, 72.5)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:47.165018,"(6.5, 8.2, 8.182608695652172)","(2.6, 3.7, 3.61)","(6.0, 8.6, 8.4)","(5.0, 5.8, 5.733333333333333)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:48.354711,"(6.5, 8.2, 8.18095238095238)","(2.6, 3.7, 3.61)","(6.0, 8.6, 8.4)","(5.0, 5.8, 5.533333333333333)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:49.534963,"(6.5, 8.2, 8.18095238095238)","(2.6, 3.7, 3.590909090909091)","(6.0, 8.6, 8.49090909090909)","(5.0, 5.8, 5.533333333333333)","(31.0, 85.0, 72.5)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:50.705667,"(6.5, 8.2, 8.18095238095238)","(2.6, 3.7, 3.590909090909091)","(6.0, 8.6, 8.49090909090909)","(5.0, 5.8, 5.64)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.531818181818181)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:52.024023,"(6.5, 8.2, 8.18095238095238)","(2.6, 3.7, 3.590909090909091)","(6.0, 8.6, 8.49090909090909)","(5.0, 5.8, 5.64)","(31.0, 85.0, 75.9090909090909)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.4875)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:53.534415,"(6.5, 8.2, 8.18095238095238)","(2.6, 3.7, 3.590909090909091)","(6.0, 8.6, 8.49090909090909)","(5.0, 5.8, 5.64)","(31.0, 85.0, 72.5)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.4875)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:54.761857,"(6.5, 8.2, 8.18095238095238)","(2.6, 3.7, 3.590909090909091)","(6.0, 8.6, 8.49090909090909)","(5.0, 5.8, 5.6)","(31.0, 85.0, 72.5)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.4875)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:56.269234,"(6.5, 8.2, 8.569230769230769)","(2.6, 3.7, 3.590909090909091)","(6.0, 8.6, 8.49090909090909)","(5.0, 5.8, 5.7368421052631575)","(31.0, 85.0, 77.0)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.4875)","(7.0, 9.2, 8.924324324324324)"
04-01-2023 14:51:57.610904,"(6.5, 8.8, 8.430769230769231)","(2.6, 3.7, 3.6055555555555556)","(6.0, 8.6, 8.49090909090909)","(5.0, 5.8, 5.894736842105263)","(31.0, 85.0, 81.0)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.6, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:58.791496,"(6.5, 8.6, 8.392307692307693)","(2.6, 3.65, 3.57)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.0, 5.859999999999999)","(31.0, 85.0, 81.66666666666667)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.325)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:51:59.958860,"(6.5, 8.6, 8.392307692307693)","(2.6, 3.65, 3.57)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.0, 5.859999999999999)","(31.0, 85.0, 81.92307692307692)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.325)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:01.206302,"(6.5, 8.6, 8.392307692307693)","(2.6, 3.65, 3.57)","(6.0, 8.6, 8.45)","(5.0, 6.0, 5.859999999999999)","(31.0, 85.0, 77.0)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.325)","(7.0, 9.2, 8.924324324324324)"
04-01-2023 14:52:02.437993,"(6.5, 8.6, 8.45)","(2.6, 3.65, 3.57)","(6.0, 8.6, 8.45)","(5.0, 6.0, 5.859999999999999)","(31.0, 85.0, 80.0)","(18.0, 32.0, 25.97222222222222)","(6.0, 7.4, 7.325)","(7.0, 9.2, 8.924324324324324)"
04-01-2023 14:52:03.652611,"(6.5, 8.6, 8.45)","(2.6, 3.65, 3.5625)","(6.0, 8.6, 8.45)","(5.0, 6.0, 5.925)","(31.0, 85.0, 71.66666666666667)","(18.0, 32.0, 26.09375)","(6.0, 7.4, 7.325)","(7.0, 9.2, 8.924324324324324)"
04-01-2023 14:52:04.852559,"(6.5, 8.4, 8.32)","(2.6, 3.6, 3.525925925925926)","(6.0, 8.6, 8.45)","(5.0, 6.0, 5.859999999999999)","(31.0, 85.0, 77.0)","(18.0, 32.0, 26.09375)","(6.0, 7.4, 7.693333333333333)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:05.979758,"(6.5, 8.4, 8.32)","(2.6, 3.6, 3.525925925925926)","(6.0, 8.6, 8.45)","(5.0, 6.0, 5.859999999999999)","(31.0, 85.0, 81.0)","(18.0, 32.0, 26.09375)","(6.0, 7.8, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:07.210357,"(6.5, 8.4, 8.32)","(2.6, 3.6, 3.533333333333333)","(6.0, 8.6, 8.45)","(5.0, 6.0, 5.925)","(31.0, 85.0, 80.0)","(18.0, 32.0, 26.09375)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:08.380076,"(7.0, 8.4, 8.32)","(2.7, 3.6, 3.533333333333333)","(6.0, 8.6, 8.45)","(5.0, 6.0, 5.925)","(31.0, 85.0, 77.0)","(18.0, 32.0, 28.125)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:09.602498,"(7.0, 8.4, 8.296296296296296)","(2.7, 3.6, 3.5275)","(6.0, 8.6, 8.45)","(5.0, 6.2, 6.033333333333333)","(31.0, 85.0, 81.0)","(18.0, 30.0, 26.38888888888889)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.924324324324324)"
04-01-2023 14:52:10.859855,"(7.0, 8.4, 8.296296296296296)","(2.7, 3.55, 3.485483870967742)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.992307692307692)","(31.0, 85.0, 80.0)","(18.0, 30.0, 27.5)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:11.998530,"(7.0, 8.2, 8.16)","(2.7, 3.55, 3.485483870967742)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 71.66666666666667)","(18.0, 30.0, 26.20689655172414)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:13.100090,"(7.0, 8.2, 8.16)","(2.7, 3.55, 3.485483870967742)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 81.0)","(18.0, 32.0, 26.09375)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 8.963636363636363)"
04-01-2023 14:52:14.485052,"(7.0, 8.2, 8.16)","(2.7, 3.55, 3.497826086956522)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 81.92307692307692)","(18.0, 32.0, 26.967741935483872)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.2, 9.327272727272728)"
04-01-2023 14:52:15.603606,"(7.0, 8.2, 8.16)","(2.7, 3.55, 3.4642857142857144)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 81.92307692307692)","(18.0, 32.0, 26.967741935483872)","(6.0, 7.4, 7.3545454545454545)","(7.0, 9.4, 9.200000000000001)"
04-01-2023 14:52:16.741436,"(7.0, 8.2, 8.16)","(2.7, 3.5, 3.4517241379310346)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 81.92307692307692)","(18.0, 32.0, 27.071428571428573)","(6.0, 7.4, 7.251612903225807)","(7.0, 9.4, 9.200000000000001)"
04-01-2023 14:52:18.016020,"(7.0, 8.2, 8.16)","(2.7, 3.5, 3.441176470588235)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 81.0)","(18.0, 32.0, 26.967741935483872)","(6.0, 7.4, 7.251612903225807)","(7.0, 9.4, 9.066666666666666)"
04-01-2023 14:52:19.154453,"(7.0, 8.8, 8.600000000000001)","(2.7, 3.5, 3.435483870967742)","(6.0, 8.6, 8.49090909090909)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 71.66666666666667)","(18.0, 32.0, 26.967741935483872)","(6.0, 7.4, 7.273684210526316)","(7.0, 9.6, 8.945454545454545)"
04-01-2023 14:52:20.360163,"(7.0, 8.8, 8.32)","(2.7, 3.5, 3.453846153846154)","(6.0, 8.6, 8.4)","(5.0, 6.2, 5.954545454545454)","(31.0, 85.0, 71.66666666666667)","(18.0, 32.0, 26.967741935483872)","(6.0, 7.4, 7.273684210526316)","(7.0, 9.6, 9.28)"
04-01-2023 14:52:21.622663,"(7.0, 8.8, 8.309090909090909)","(2.7, 3.5, 3.4333333333333336)","(6.0, 8.6, 8.4)","(5.0, 6.2, 5.859999999999999)","(31.0, 85.0, 81.0)","(18.0, 32.0, 25.789473684210527)","(6.0, 7.4, 7.273684210526316)","(7.0, 9.6, 9.4)"
04-01-2023 14:52:22.876262,"(7.0, 8.8, 8.48235294117647)","(2.7, 3.45, 3.4466666666666668)","(6.0, 8.6, 8.4)","(5.0, 6.2, 5.859999999999999)","(31.0, 85.0, 81.0)","(18.0, 30.0, 27.4)","(6.0, 7.4, 7.273684210526316)","(7.0, 9.6, 9.4)"
04-01-2023 14:52:23.979476,"(7.0, 8.8, 8.48235294117647)","(2.7, 3.5, 3.488888888888889)","(6.0, 8.6, 8.4)","(5.0, 6.2, 5.859999999999999)","(31.0, 85.0, 71.66666666666667)","(18.0, 29.0, 26.363636363636363)","(6.0, 7.4, 7.273684210526316)","(7.0, 9.6, 9.257142857142858)"
04-01-2023 14:52:25.093941,"(7.0, 8.8, 8.4)","(2.7, 3.5, 3.45)","(6.0, 8.6, 8.384)","(5.0, 6.2, 5.859999999999999)","(31.0, 85.0, 71.66666666666667)","(18.0, 30.0, 25.9375)","(6.0, 7.4, 7.273684210526316)","(7.0, 9.6, 9.28)"
04-01-2023 14:52:26.269224,"(7.0, 8.6, 8.299999999999999)","(2.7, 3.5, 3.477777777777778)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.859999999999999)","(31.0, 85.0, 81.0)","(18.0, 30.0, 25.90909090909091)","(6.0, 7.4, 7.273684210526316)","(7.0, 9.6, 9.7)"
04-01-2023 14:52:27.382330,"(7.0, 8.6, 8.5)","(2.7, 3.5, 3.3666666666666667)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.859999999999999)","(31.0, 85.0, 72.5)","(18.0, 30.0, 26.125)","(6.0, 7.4, 7.26)","(7.0, 10.0, 9.82857142857143)"
04-01-2023 14:52:28.595242,"(7.0, 9.2, 9.0)","(2.7, 3.5, 3.425)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.836363636363636)","(31.0, 85.0, 81.25)","(18.0, 28.0, 25.181818181818183)","(6.0, 7.4, 7.26)","(7.0, 10.0, 9.557894736842105)"
04-01-2023 14:52:29.792328,"(7.0, 9.2, 9.0)","(2.7, 3.45, 3.427777777777778)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.8052631578947365)","(31.0, 85.0, 75.0)","(18.0, 28.0, 26.5)","(6.0, 7.4, 7.273684210526316)","(7.0, 10.0, 9.536363636363637)"
04-01-2023 14:52:30.987274,"(7.0, 9.0, 8.666666666666666)","(2.7, 3.4, 3.3285714285714283)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.8052631578947365)","(31.0, 85.0, 77.5)","(18.0, 27.0, 23.024390243902438)","(6.0, 7.4, 7.273684210526316)","(7.0, 10.0, 9.536363636363637)"
04-01-2023 14:52:32.340616,"(7.0, 9.0, 8.666666666666666)","(2.7, 3.5, 3.36875)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.8052631578947365)","(31.0, 85.0, 81.25)","(19.0, 28.0, 23.235294117647058)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.381818181818183)"
04-01-2023 14:52:33.439759,"(7.0, 9.0, 8.666666666666666)","(2.7, 3.4, 3.3583333333333334)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.8052631578947365)","(31.0, 85.0, 81.25)","(19.0, 27.0, 23.133333333333333)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.4)"
04-01-2023 14:52:34.629697,"(7.0, 9.0, 8.65)","(2.7, 3.4, 3.3583333333333334)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 77.5)","(19.0, 27.0, 23.1)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.4)"
04-01-2023 14:52:35.775705,"(7.0, 9.0, 8.65)","(2.7, 3.4, 3.3583333333333334)","(6.0, 8.6, 8.365217391304348)","(5.0, 6.2, 5.816666666666666)","(31.0, 85.0, 77.5)","(18.0, 27.0, 23.1)","(6.0, 7.4, 7.273684210526316)","(7.5, 10.0, 9.536363636363637)"
