,Promise Stride,Margarets Clan,Queen Treacherie Nz,Biglittlesis,Lucksafortune,Shady Story,Solo Sync,Forsaken Me,De Marco Beach,Bettor Blast Nz,Pacific Rock,My Ultimate Jimbo
08-01-2023 17:53:07.590368,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.115384615384615)","(1.12, 99999, 99990)","(41.0, 110.0, 97.5)","(31.0, 60.0, 50.4)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:08.821835,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.115384615384615)","(1.12, 99999, 99990)","(41.0, 110.0, 97.5)","(31.0, 60.0, 50.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:10.098248,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.115384615384615)","(1.12, 99999, 99990)","(41.0, 110.0, 97.5)","(31.0, 60.0, 50.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:11.429001,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.115384615384615)","(1.12, 99999, 99990)","(41.0, 110.0, 100.0)","(31.0, 60.0, 50.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:12.720142,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.115384615384615)","(1.12, 99999, 99990)","(41.0, 110.0, 103.75)","(31.0, 60.0, 50.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 50.0, 42.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:13.976366,"(71.0, 200.0, 194.0)","(7.5, 15.5, 13.8125)","(1.12, 99999, 99990)","(41.0, 110.0, 103.75)","(31.0, 60.0, 50.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 50.0, 42.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:15.260454,"(71.0, 200.0, 194.0)","(7.5, 15.5, 13.833333333333334)","(1.12, 99999, 99990)","(41.0, 110.0, 103.75)","(31.0, 60.0, 50.0)","(21.0, 100.0, 91.66666666666667)","(81.0, 220.0, 160.0)","(15.0, 50.0, 42.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:16.540925,"(71.0, 200.0, 194.0)","(7.5, 15.5, 13.892857142857142)","(1.12, 99999, 99990)","(41.0, 110.0, 95.0)","(31.0, 60.0, 50.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 46.57142857142857)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:17.819511,"(71.0, 200.0, 194.0)","(7.5, 15.5, 13.892857142857142)","(1.12, 99999, 99990)","(41.0, 110.0, 95.0)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 46.57142857142857)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:19.075076,"(71.0, 200.0, 194.0)","(7.5, 15.5, 13.892857142857142)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:20.366228,"(71.0, 200.0, 194.0)","(7.5, 15.5, 13.892857142857142)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:21.660471,"(71.0, 200.0, 194.0)","(7.5, 15.0, 13.804347826086957)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:23.228393,"(71.0, 200.0, 194.0)","(7.5, 15.0, 13.804347826086957)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:24.595913,"(71.0, 200.0, 190.0)","(7.5, 15.0, 13.804347826086957)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:25.943680,"(71.0, 330.0, 317.5)","(7.5, 15.0, 13.804347826086957)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:27.398901,"(71.0, 330.0, 317.5)","(7.5, 15.0, 13.472222222222221)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:28.694579,"(71.0, 330.0, 314.61538461538464)","(7.5, 15.0, 13.472222222222221)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:29.985932,"(71.0, 420.0, 390.7692307692308)","(7.5, 15.0, 13.472222222222221)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:53:31.410948,"(71.0, 410.0, 382.3076923076923)","(7.5, 15.0, 13.472222222222221)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 91.66666666666667)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 225.0)"
08-01-2023 17:53:32.724121,"(71.0, 410.0, 382.3076923076923)","(7.5, 15.0, 13.472222222222221)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 155.0)","(101.0, 230.0, 226.66666666666666)"
08-01-2023 17:53:34.033005,"(71.0, 410.0, 384.2857142857143)","(7.5, 15.0, 13.552631578947368)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.666666666666664)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 155.0)","(101.0, 230.0, 226.66666666666666)"
08-01-2023 17:53:35.325293,"(71.0, 410.0, 384.2857142857143)","(7.5, 14.5, 12.9)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 48.0, 44.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 155.0)","(101.0, 230.0, 226.66666666666666)"
08-01-2023 17:53:36.629366,"(71.0, 410.0, 388.8235294117647)","(7.5, 14.0, 12.863636363636363)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 155.0)","(101.0, 230.0, 226.66666666666666)"
08-01-2023 17:53:37.970600,"(71.0, 410.0, 388.8235294117647)","(7.5, 14.0, 10.88888888888889)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 110.0, 91.66666666666667)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.57142857142857)","(61.0, 99999, 99990)","(31.0, 180.0, 196.66666666666669)","(101.0, 230.0, 227.5)"
08-01-2023 17:53:39.281118,"(71.0, 410.0, 388.8235294117647)","(7.5, 13.5, 11.571428571428571)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 100.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 230.0, 175.0)","(101.0, 230.0, 227.5)"
08-01-2023 17:53:40.603761,"(71.0, 410.0, 388.8235294117647)","(7.5, 13.0, 11.285714285714285)","(1.12, 99999, 99990)","(41.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(21.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 220.0, 175.0)","(101.0, 230.0, 227.5)"
08-01-2023 17:53:42.001785,"(81.0, 410.0, 384.2857142857143)","(8.0, 13.0, 11.285714285714285)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 220.0, 175.0)","(101.0, 230.0, 227.5)"
08-01-2023 17:53:43.342930,"(81.0, 410.0, 384.2857142857143)","(8.0, 13.0, 11.285714285714285)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 220.0, 175.0)","(101.0, 230.0, 227.5)"
08-01-2023 17:53:44.951429,"(81.0, 410.0, 384.2857142857143)","(8.0, 13.0, 11.058823529411764)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 220.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:46.319759,"(81.0, 400.0, 375.7142857142857)","(8.0, 13.0, 11.058823529411764)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 120.0, 82.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 220.0, 170.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:47.641098,"(81.0, 400.0, 430.0)","(8.0, 13.0, 11.058823529411764)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 110.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 44.0)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 210.0, 170.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:49.004441,"(81.0, 480.0, 430.0)","(8.0, 13.0, 11.058823529411764)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 40.4)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 210.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:50.518950,"(81.0, 470.0, 435.7142857142857)","(8.0, 12.0, 10.444444444444445)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:52.129654,"(81.0, 470.0, 435.7142857142857)","(8.0, 12.0, 10.32)","(1.1, 99999, 99990)","(51.0, 110.0, 91.25)","(31.0, 60.0, 51.42857142857143)","(26.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:53.636409,"(81.0, 460.0, 395.0)","(8.0, 12.0, 9.666666666666666)","(1.1, 99999, 99990)","(51.0, 110.0, 87.5)","(31.0, 60.0, 51.42857142857143)","(26.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:55.028733,"(81.0, 450.0, 401.42857142857144)","(8.0, 11.0, 9.666666666666666)","(1.1, 99999, 99990)","(51.0, 90.0, 79.0)","(31.0, 60.0, 51.42857142857143)","(26.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:56.484164,"(81.0, 430.0, 401.42857142857144)","(8.0, 11.0, 9.5)","(1.1, 99999, 99990)","(51.0, 90.0, 60.333333333333336)","(31.0, 60.0, 51.42857142857143)","(26.0, 100.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:57.904459,"(81.0, 430.0, 401.42857142857144)","(8.0, 11.0, 9.5)","(1.1, 99999, 99990)","(51.0, 85.0, 62.0)","(31.0, 60.0, 51.5)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:53:59.414943,"(81.0, 430.0, 401.42857142857144)","(8.0, 11.0, 9.5)","(1.1, 99999, 99990)","(51.0, 90.0, 62.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:54:00.919862,"(81.0, 430.0, 401.42857142857144)","(8.0, 11.0, 9.5)","(1.1, 99999, 99990)","(51.0, 90.0, 62.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 86.25)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 226.0)"
08-01-2023 17:54:02.526473,"(81.0, 430.0, 303.3333333333333)","(8.0, 11.0, 9.5)","(1.1, 99999, 99990)","(51.0, 90.0, 62.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 227.5)"
08-01-2023 17:54:03.929762,"(81.0, 430.0, 303.3333333333333)","(8.0, 11.0, 10.084615384615384)","(1.1, 99999, 99990)","(51.0, 90.0, 62.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 41.42857142857143)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 200.0, 175.0)","(101.0, 230.0, 227.5)"
08-01-2023 17:54:05.426450,"(81.0, 430.0, 325.0)","(8.0, 11.5, 10.1)","(1.1, 99999, 99990)","(51.0, 90.0, 62.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 90.0)","(81.0, 220.0, 166.66666666666666)","(15.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(81.0, 99999, 99990)","(41.0, 190.0, 170.0)","(101.0, 230.0, 226.66666666666666)"
08-01-2023 17:54:06.789870,"(101.0, 410.0, 325.0)","(8.0, 11.5, 10.1)","(1.08, 99999, 99990)","(51.0, 90.0, 62.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(61.0, 190.0, 170.0)","(101.0, 230.0, 413.33333333333337)"
08-01-2023 17:54:08.266985,"(101.0, 410.0, 290.0)","(8.0, 11.5, 10.24)","(1.08, 99999, 99990)","(51.0, 90.0, 80.125)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(61.0, 190.0, 170.0)","(101.0, 510.0, 413.33333333333337)"
08-01-2023 17:54:09.688094,"(101.0, 390.0, 290.0)","(8.0, 11.5, 9.933333333333334)","(1.08, 99999, 99990)","(51.0, 85.0, 73.33333333333333)","(31.0, 55.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(61.0, 190.0, 170.0)","(101.0, 510.0, 413.33333333333337)"
08-01-2023 17:54:11.115724,"(101.0, 390.0, 286.6666666666667)","(8.0, 11.0, 9.933333333333334)","(1.08, 99999, 99990)","(51.0, 85.0, 73.33333333333333)","(31.0, 50.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(61.0, 190.0, 190.0)","(101.0, 510.0, 600.0)"
08-01-2023 17:54:12.460735,"(101.0, 380.0, 286.6666666666667)","(8.0, 11.0, 9.933333333333334)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 50.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 980.0, 437.1428571428571)"
08-01-2023 17:54:13.841134,"(101.0, 370.0, 280.0)","(8.0, 11.0, 9.933333333333334)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 50.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 980.0, 437.1428571428571)"
08-01-2023 17:54:15.180117,"(101.0, 360.0, 280.0)","(8.0, 11.0, 9.933333333333334)","(1.08, 99999, 99990)","(51.0, 85.0, 76.66666666666667)","(31.0, 50.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 980.0, 437.1428571428571)"
08-01-2023 17:54:16.533394,"(101.0, 360.0, 286.6666666666667)","(8.0, 11.0, 9.933333333333334)","(1.08, 99999, 99990)","(51.0, 85.0, 76.66666666666667)","(31.0, 50.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 40.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 980.0, 440.0)"
08-01-2023 17:54:17.851109,"(101.0, 360.0, 286.6666666666667)","(8.0, 11.0, 10.2)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 50.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 50.0, 44.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:19.242079,"(101.0, 350.0, 275.0)","(8.0, 11.0, 9.88888888888889)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 50.0, 48.666666666666664)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 44.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:20.661102,"(101.0, 350.0, 280.0)","(8.0, 11.5, 10.758823529411766)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 50.0, 50.333333333333336)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 43.0)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:22.106171,"(101.0, 340.0, 280.0)","(8.0, 11.5, 10.758823529411766)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 97.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 38.666666666666664)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:23.531900,"(101.0, 340.0, 280.0)","(8.0, 11.5, 10.225000000000001)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 120.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 40.0, 40.0)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:24.852751,"(101.0, 340.0, 280.0)","(8.0, 11.5, 10.225000000000001)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 43.333333333333336)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:26.362541,"(101.0, 470.0, 302.5)","(8.0, 11.5, 10.225000000000001)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 43.333333333333336)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:27.801457,"(101.0, 460.0, 302.5)","(8.0, 11.5, 10.225000000000001)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 55.0, 50.333333333333336)","(26.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 43.333333333333336)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 440.0)"
08-01-2023 17:54:29.165609,"(101.0, 300.0, 258.3333333333333)","(8.0, 11.5, 10.225000000000001)","(1.08, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 55.0, 51.5)","(26.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 43.333333333333336)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 550.0, 380.0)"
08-01-2023 17:54:30.551696,"(101.0, 290.0, 265.0)","(8.0, 11.5, 10.225000000000001)","(1.07, 99999, 99990)","(51.0, 85.0, 75.0)","(31.0, 55.0, 51.5)","(26.0, 110.0, 92.5)","(81.0, 220.0, 166.66666666666666)","(18.0, 48.0, 43.333333333333336)","(61.0, 120.0, 118.33333333333333)","(101.0, 99999, 99990)","(41.0, 210.0, 190.0)","(101.0, 540.0, 380.0)"
