,Midnight Queen,Balboa Shannon,Diesel Don,Lady Pebbles,Sahara Jewel,Its Inevitable Nz,Dothedealdylan,Mac Stubborn,Miss Maravu,Uptotrix
15-12-2022 13:27:02.498855,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:03.762027,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:05.014035,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:06.365569,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:07.694018,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:09.037197,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:10.412621,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:11.780374,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:13.189840,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:14.514101,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:15.860741,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:17.175413,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:18.481560,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:19.872111,"(21.0, 75.0, 40.0)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 20.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:21.268081,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 20.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:22.602692,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 20.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:23.953894,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 20.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:25.284047,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 20.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:26.682950,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 20.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:28.300834,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 20.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:30.188379,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:31.537751,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:32.910396,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:34.397377,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:35.851318,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:37.551240,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:39.275927,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:40.701303,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:42.112259,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:43.620150,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:45.084516,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 35.66666666666667)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:46.517589,"(21.0, 75.0, 57.5)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 13.6)","(13.0, 24.0, 22.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:47.960867,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:49.292213,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:50.702637,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:52.056473,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:53.455560,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:54.901550,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:56.277011,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:57.629220,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:27:59.022159,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:00.303270,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:01.587392,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:02.891372,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:04.276488,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:05.547511,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:06.768712,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:07.998832,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:09.278684,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:10.580636,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:11.874633,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:13.173171,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:14.456732,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:15.688870,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:16.953496,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:18.159897,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:19.383443,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:20.648898,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:21.920374,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:23.157743,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:24.422139,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:25.657812,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:26.889990,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:28.130349,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:29.395138,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:30.612614,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:31.943714,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:33.204995,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:34.427860,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:35.627101,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:36.831790,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
15-12-2022 13:28:38.080695,"(21.0, 75.0, 53.46153846153846)","(7.0, 19.0, 10.75)","(3.3, 5.0, 3.523809523809524)","(12.0, 22.0, 15.700000000000001)","(13.0, 24.0, 17.0)","(11.0, 99999, 99990)","(21.0, 70.0, 25.416666666666664)","(8.0, 15.5, 11.85)","(5.0, 11.0, 7.0)","(4.8, 6.8, 5.466666666666667)"
