,Indy Van Cool,Patch Herrera,Garrys Chaos,Hard Case Watson,Foul Play,Off Switch
04-01-2023 13:04:10.314857,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 197.6470588235294)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:11.273939,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 197.6470588235294)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:12.302431,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:13.269498,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:14.248660,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:15.244932,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:16.288159,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:17.319296,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:18.283139,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:19.233391,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:20.172984,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:21.203078,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 146.25)","(14.0, 38.0, 36.46153846153846)"
04-01-2023 13:04:22.247520,"(1.35, 1.55, 1.5183333333333333)","(19.0, 50.0, 25.0)","(3.7, 6.8, 5.04)","(8.5, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 33.5)"
04-01-2023 13:04:23.173590,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 40.875)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 33.5)"
04-01-2023 13:04:24.172465,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 40.875)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:25.174534,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 40.875)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:26.201344,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 40.875)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:27.118918,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 40.875)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:28.088101,"(1.35, 1.55, 1.5183333333333333)","(20.0, 46.0, 41.583333333333336)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:29.123107,"(1.35, 1.55, 1.5183333333333333)","(20.0, 46.0, 41.583333333333336)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 160.3846153846154)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:30.156500,"(1.35, 1.55, 1.5183333333333333)","(20.0, 46.0, 41.583333333333336)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:31.119002,"(1.35, 1.55, 1.5183333333333333)","(20.0, 46.0, 41.583333333333336)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:32.084129,"(1.35, 1.55, 1.5183333333333333)","(20.0, 46.0, 41.583333333333336)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:33.100217,"(1.35, 1.55, 1.5183333333333333)","(20.0, 46.0, 41.583333333333336)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:34.197967,"(1.35, 1.55, 1.5183333333333333)","(20.0, 55.0, 42.65217391304348)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:35.434267,"(1.35, 1.55, 1.5183333333333333)","(20.0, 55.0, 42.65217391304348)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:36.495606,"(1.35, 1.55, 1.5183333333333333)","(20.0, 55.0, 39.980769230769226)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:37.630556,"(1.35, 1.55, 1.5183333333333333)","(20.0, 55.0, 39.980769230769226)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:38.811855,"(1.35, 1.55, 1.5183333333333333)","(20.0, 55.0, 39.980769230769226)","(3.8, 6.8, 5.04)","(9.0, 17.5, 15.58)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:39.827072,"(1.35, 1.55, 1.5183333333333333)","(20.0, 55.0, 22.916666666666668)","(3.8, 6.8, 4.8)","(9.0, 17.5, 13.8)","(31.0, 330.0, 150.0)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:40.789985,"(1.35, 1.52, 1.44)","(20.0, 55.0, 22.916666666666668)","(3.8, 6.8, 4.8)","(9.0, 15.0, 13.8)","(31.0, 330.0, 153.75)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:41.764167,"(1.35, 1.52, 1.44)","(20.0, 55.0, 22.916666666666668)","(3.8, 6.8, 4.71578947368421)","(9.0, 15.0, 14.428571428571429)","(31.0, 330.0, 153.75)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:42.714536,"(1.35, 1.52, 1.44)","(20.0, 55.0, 22.916666666666668)","(3.8, 6.8, 4.71578947368421)","(9.0, 15.0, 17.261904761904763)","(31.0, 330.0, 153.75)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:43.680870,"(1.35, 1.55, 1.455)","(20.0, 55.0, 30.9375)","(3.8, 6.8, 4.71578947368421)","(9.0, 18.5, 15.810344827586206)","(31.0, 330.0, 141.8181818181818)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:44.627892,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.71578947368421)","(9.0, 18.5, 15.810344827586206)","(31.0, 330.0, 141.8181818181818)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:45.626294,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.918181818181818)","(9.0, 18.5, 15.810344827586206)","(31.0, 330.0, 141.8181818181818)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:46.579780,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.918181818181818)","(9.0, 18.5, 16.09259259259259)","(31.0, 330.0, 141.8181818181818)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:47.585760,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.918181818181818)","(9.0, 18.5, 16.09259259259259)","(31.0, 330.0, 141.8181818181818)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:48.566099,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.918181818181818)","(9.0, 18.5, 16.09259259259259)","(31.0, 330.0, 141.8181818181818)","(14.0, 38.0, 36.61538461538461)"
04-01-2023 13:04:49.569394,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.918181818181818)","(9.0, 18.5, 16.09259259259259)","(31.0, 330.0, 141.8181818181818)","(14.0, 38.0, 42.0625)"
04-01-2023 13:04:50.689450,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.918181818181818)","(9.0, 18.5, 16.09259259259259)","(31.0, 330.0, 141.8181818181818)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:51.633258,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 4.918181818181818)","(9.0, 18.5, 16.09259259259259)","(31.0, 330.0, 141.8181818181818)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:52.671895,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 330.0, 160.0)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:53.812813,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 310.0, 200.0)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:55.054036,"(1.35, 1.55, 1.455)","(20.0, 55.0, 41.724137931034484)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 200.0)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:56.256879,"(1.35, 1.55, 1.455)","(20.0, 55.0, 23.833333333333332)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 200.0)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:57.252127,"(1.35, 1.55, 1.455)","(20.0, 55.0, 23.833333333333332)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 200.0)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:58.208640,"(1.35, 1.55, 1.455)","(20.0, 55.0, 23.833333333333332)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 157.14285714285714)","(14.0, 48.0, 42.0625)"
04-01-2023 13:04:59.152497,"(1.35, 1.55, 1.455)","(20.0, 55.0, 23.833333333333332)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:00.079810,"(1.35, 1.55, 1.455)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:01.048263,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:02.067639,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:03.017185,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:03.899300,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 16.09259259259259)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:04.807161,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 15.404761904761905)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:05.826859,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 15.404761904761905)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:06.801973,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 15.404761904761905)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:07.795976,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 15.404761904761905)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:08.782189,"(1.35, 1.55, 1.5183333333333333)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.041176470588235)","(9.0, 18.5, 15.404761904761905)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:09.809237,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.21111111111111)","(9.0, 18.5, 14.5)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:10.779345,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.21111111111111)","(9.0, 18.5, 16.0)","(31.0, 300.0, 181.25)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:11.666626,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.21111111111111)","(9.0, 18.5, 16.0)","(31.0, 300.0, 181.25)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:12.616458,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.21111111111111)","(9.0, 18.5, 16.0)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:13.668227,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.21111111111111)","(9.0, 18.5, 16.0)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:14.635030,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.21111111111111)","(9.0, 18.5, 16.0)","(31.0, 300.0, 173.33333333333331)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:15.571805,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.21111111111111)","(9.0, 18.5, 16.0)","(31.0, 300.0, 157.5)","(14.0, 48.0, 39.45)"
04-01-2023 13:05:16.494338,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.066666666666666)","(9.0, 18.5, 15.166666666666666)","(31.0, 300.0, 157.5)","(14.0, 48.0, 31.8)"
04-01-2023 13:05:17.464826,"(1.35, 1.55, 1.52)","(20.0, 48.0, 27.75)","(3.8, 6.8, 5.066666666666666)","(9.0, 18.5, 13.5)","(31.0, 300.0, 145.71428571428572)","(14.0, 48.0, 31.8)"
04-01-2023 13:05:18.431636,"(1.35, 1.55, 1.52)","(20.0, 48.0, 28.5)","(3.8, 6.8, 5.066666666666666)","(9.0, 18.5, 13.5)","(31.0, 300.0, 145.71428571428572)","(14.0, 48.0, 31.8)"
04-01-2023 13:05:19.311276,"(1.35, 1.55, 1.52)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.938461538461539)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:20.277491,"(1.35, 1.55, 1.52)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.68)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:21.291902,"(1.35, 1.55, 1.52)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.68)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:22.283853,"(1.35, 1.55, 1.52)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.68)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:23.186184,"(1.35, 1.55, 1.4975)","(20.0, 48.0, 43.125)","(3.8, 6.8, 4.56)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:24.203495,"(1.35, 1.55, 1.5166666666666666)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.8999999999999995)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:25.158182,"(1.35, 1.55, 1.5166666666666666)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.8999999999999995)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:26.151334,"(1.35, 1.55, 1.5166666666666666)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.8999999999999995)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 48.0, 39.0)"
04-01-2023 13:05:27.102675,"(1.35, 1.55, 1.5166666666666666)","(20.0, 48.0, 43.125)","(3.8, 6.8, 5.8999999999999995)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 40.0, 39.0)"
04-01-2023 13:05:27.945291,"(1.35, 1.55, 1.5166666666666666)","(20.0, 55.0, 45.83333333333333)","(3.8, 6.8, 5.8999999999999995)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 40.0, 39.0)"
04-01-2023 13:05:28.845420,"(1.35, 1.55, 1.5166666666666666)","(20.0, 55.0, 45.83333333333333)","(3.8, 6.8, 5.8999999999999995)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 40.0, 39.0)"
04-01-2023 13:05:29.855130,"(1.35, 1.55, 1.495)","(20.0, 55.0, 45.83333333333333)","(3.8, 6.8, 5.969230769230769)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 40.0, 39.0)"
04-01-2023 13:05:30.809999,"(1.35, 1.55, 1.5453333333333334)","(20.0, 55.0, 32.6)","(3.8, 6.8, 6.0)","(9.0, 18.5, 13.5)","(31.0, 300.0, 180.0)","(14.0, 40.0, 37.2)"
04-01-2023 13:05:31.761513,"(1.35, 1.55, 1.4500000000000002)","(20.0, 55.0, 32.6)","(3.8, 6.8, 6.0)","(9.0, 18.5, 13.5)","(31.0, 300.0, 183.75)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:32.717332,"(1.35, 1.55, 1.4500000000000002)","(20.0, 55.0, 32.6)","(3.8, 6.8, 6.0)","(9.0, 18.5, 13.5)","(31.0, 290.0, 210.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:33.725613,"(1.35, 1.55, 1.4500000000000002)","(20.0, 50.0, 36.5)","(3.8, 6.8, 6.0)","(9.0, 18.5, 13.5)","(31.0, 270.0, 210.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:34.739072,"(1.35, 1.55, 1.4500000000000002)","(20.0, 50.0, 45.5)","(3.8, 6.8, 6.5636363636363635)","(9.0, 18.5, 13.5)","(31.0, 270.0, 210.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:35.642364,"(1.35, 1.55, 1.4500000000000002)","(20.0, 50.0, 45.5)","(3.8, 6.8, 6.5636363636363635)","(9.0, 18.5, 13.5)","(31.0, 270.0, 210.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:36.531355,"(1.35, 1.55, 1.4500000000000002)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.890909090909091)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:37.500754,"(1.35, 1.55, 1.5183333333333333)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.733333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:38.466491,"(1.35, 1.55, 1.5183333333333333)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.733333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:39.440053,"(1.35, 1.55, 1.5183333333333333)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.733333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:40.415496,"(1.35, 1.52, 1.4327272727272728)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.733333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:41.380391,"(1.35, 1.52, 1.4327272727272728)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.733333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:42.428488,"(1.35, 1.55, 1.5183333333333333)","(20.0, 50.0, 48.3125)","(3.8, 6.4, 5.26)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:43.482550,"(1.35, 1.55, 1.5183333333333333)","(20.0, 50.0, 48.3125)","(3.8, 6.4, 5.1571428571428575)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:44.446871,"(1.35, 1.55, 1.5183333333333333)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.1571428571428575)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:45.360068,"(1.35, 1.55, 1.522857142857143)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.333333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:46.272558,"(1.35, 1.55, 1.522857142857143)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.333333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 223.33333333333331)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:47.140234,"(1.35, 1.55, 1.522857142857143)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.058333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(14.0, 38.0, 37.2)"
04-01-2023 13:05:48.128906,"(1.35, 1.55, 1.522857142857143)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.058333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 176.66666666666666)","(14.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:49.144070,"(1.35, 1.55, 1.522857142857143)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.058333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:50.070164,"(1.35, 1.55, 1.522857142857143)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 5.058333333333333)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:51.126245,"(1.35, 1.55, 1.455)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 4.9)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:52.150434,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.8, 4.979166666666667)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:53.156771,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.6, 5.666666666666666)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:54.023251,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.6, 5.666666666666666)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:54.986636,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.6, 5.666666666666666)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:55.935533,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.6, 5.666666666666666)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:56.929084,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.6, 5.666666666666666)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:57.841459,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.6, 5.666666666666666)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
04-01-2023 13:05:58.829646,"(1.35, 1.55, 1.52)","(20.0, 50.0, 48.3125)","(3.8, 6.6, 5.55)","(9.0, 18.5, 13.5)","(31.0, 270.0, 200.0)","(13.0, 38.0, 37.333333333333336)"
