,Goldstar Toby,Grande Vue Ace,Calculated Risk,Quetzal Bale,Locky Balboa,Goldstar Austin,Replica Rebel
09-01-2023 09:28:22.894308,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:23.865619,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:24.953954,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:25.986860,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:27.039328,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:28.074666,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:29.008141,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:30.024682,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:31.061996,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:32.021814,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:32.971064,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:33.938408,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:35.011373,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:36.096039,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:37.109646,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:38.137880,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:39.160252,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:40.267898,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:41.404095,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:42.508224,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:43.614497,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:44.646824,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:45.675845,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:46.647881,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:47.575571,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:48.560751,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:49.594059,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:50.709733,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:51.735785,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:52.696886,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:53.738536,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:54.799074,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:55.840820,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:56.767166,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:57.722994,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:58.766578,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:28:59.811072,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:00.850994,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:01.905787,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:02.970879,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:04.098488,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:05.147911,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:06.254863,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:07.312543,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:08.370461,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:09.442051,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:10.467231,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:11.564247,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:12.682617,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:13.710255,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:14.805478,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:15.925912,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:17.111692,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:18.208953,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:19.204326,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:20.292766,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:21.399424,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:22.513789,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:23.434317,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:24.531094,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:25.692064,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:26.738244,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:27.830933,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:28.900262,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:30.076473,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:31.176911,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:32.232323,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:33.324540,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:34.300047,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:35.367829,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:36.415683,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:37.565070,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:38.722681,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:39.818827,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:40.840337,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:41.953487,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:43.119964,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:44.241822,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:45.288214,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:46.314236,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:47.436391,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:48.488068,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:49.455409,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:50.583401,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:51.718991,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:52.891079,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:53.988775,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:55.074153,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:56.141947,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:57.197692,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:58.274222,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:29:59.367557,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:30:00.481453,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:30:01.564429,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:30:02.763128,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:30:04.037656,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:30:05.296332,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:30:06.493667,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:30:07.675479,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
