,Rosas Legend,Black Magic Ryno,Blazing Brothers,County Mist,Best Mate,Atomic Hope,Baby Thor,Over Load
11-01-2023 22:25:53.981695,"(2.8, 4.4, 4.24)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.0)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:54.900492,"(2.8, 4.4, 4.2153846153846155)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.0)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:55.860988,"(2.8, 4.4, 4.2153846153846155)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.046153846153846)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:56.782505,"(2.8, 4.4, 4.19375)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.046153846153846)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:57.697588,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.0)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:58.614721,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.046153846153846)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:59.537860,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:00.460514,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:01.401834,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:02.353673,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:03.284219,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:04.227887,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:05.170906,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:06.106750,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:07.054284,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:07.986784,"(2.8, 4.4, 4.13409090909091)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:08.920381,"(2.8, 4.4, 4.111111111111112)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:09.879889,"(2.8, 4.4, 4.111111111111112)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.5576470588235294)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:10.816266,"(2.8, 4.4, 4.111111111111112)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.64, 2.5576470588235294)","(8.0, 11.0, 9.684848484848484)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:11.742679,"(2.8, 4.4, 4.111111111111112)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.62, 2.505)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:12.677707,"(2.8, 4.4, 4.111111111111112)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 25.90909090909091)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.58, 2.491111111111111)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:13.642378,"(2.8, 4.4, 4.188235294117647)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 25.90909090909091)","(5.0, 6.2, 6.131034482758621)","(2.3, 2.58, 2.491111111111111)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:14.579193,"(2.8, 4.4, 4.16)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 25.90909090909091)","(5.0, 6.2, 6.25)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:15.514970,"(2.8, 4.4, 4.0285714285714285)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 25.90909090909091)","(5.0, 6.4, 6.25)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:16.471845,"(2.8, 4.4, 4.023529411764706)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 25.90909090909091)","(5.0, 6.4, 6.25)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:17.406144,"(2.8, 4.4, 4.030769230769231)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.25)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:18.338745,"(2.8, 4.4, 4.030769230769231)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:19.280300,"(2.8, 4.4, 4.11764705882353)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:20.229377,"(2.8, 4.4, 4.11764705882353)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:21.161789,"(2.8, 4.4, 4.11764705882353)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:22.093823,"(2.8, 4.4, 4.11764705882353)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.487142857142857)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:23.042788,"(2.8, 4.4, 4.08)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.4842105263157896)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:23.971649,"(2.8, 4.4, 4.25)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.478181818181818)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:24.913588,"(2.8, 4.4, 4.2625)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.478181818181818)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:25.823922,"(2.8, 4.4, 4.2625)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.466666666666667)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:26.739655,"(2.8, 4.4, 4.2625)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.466666666666667)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:27.670382,"(2.8, 4.4, 4.2625)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.466666666666667)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:28.586634,"(2.8, 4.4, 4.25)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.466666666666667)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:29.589951,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.471111111111111)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:30.610021,"(2.8, 4.4, 4.034375)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.481176470588235)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:31.516276,"(2.8, 4.4, 4.127906976744185)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.481176470588235)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:32.428794,"(2.8, 4.4, 4.031000000000001)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.58, 2.4654545454545453)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:33.347342,"(2.8, 4.4, 4.031000000000001)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.52, 2.3927272727272726)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:34.284794,"(2.8, 4.4, 4.034375)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.187096774193549)","(2.3, 2.52, 2.4276923076923076)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 123.63636363636363)"
11-01-2023 22:26:35.197057,"(2.8, 4.4, 4.034375)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.187096774193549)","(2.3, 2.52, 2.4276923076923076)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 123.63636363636363)"
11-01-2023 22:26:36.115755,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.300000000000001)","(2.3, 2.52, 2.449411764705882)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 123.63636363636363)"
11-01-2023 22:26:37.053594,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.228571428571429)","(2.3, 2.52, 2.449411764705882)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 123.63636363636363)"
11-01-2023 22:26:37.969347,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.300000000000001)","(2.3, 2.52, 2.449411764705882)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 123.63636363636363)"
11-01-2023 22:26:38.882181,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.300000000000001)","(2.3, 2.52, 2.449411764705882)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 123.63636363636363)"
11-01-2023 22:26:39.801861,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.4, 6.300000000000001)","(2.3, 2.52, 2.449411764705882)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:40.726118,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.4399999999999995)","(2.3, 2.52, 2.424)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:41.659735,"(2.8, 4.4, 4.222727272727273)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.276923076923077)","(2.3, 2.52, 2.392)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:42.581329,"(2.8, 4.4, 4.034375)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.483333333333333)","(2.3, 2.52, 2.44)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:43.498117,"(2.8, 4.4, 4.3113636363636365)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.483333333333333)","(2.3, 2.52, 2.44)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:44.434654,"(2.8, 4.4, 4.3113636363636365)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.449999999999999)","(2.3, 2.52, 2.4690909090909092)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:45.346154,"(2.8, 4.4, 4.3113636363636365)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.49090909090909)","(2.3, 2.52, 2.446315789473684)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:46.268626,"(2.8, 4.4, 4.3113636363636365)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.359999999999999)","(2.3, 2.56, 2.446315789473684)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:47.182835,"(2.8, 4.4, 4.3113636363636365)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.359999999999999)","(2.3, 2.56, 2.4587499999999998)","(8.0, 11.0, 9.473846153846154)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:48.104226,"(2.8, 4.4, 4.3113636363636365)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.475862068965517)","(2.3, 2.56, 2.4561904761904763)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:49.027934,"(2.8, 4.4, 4.3113636363636365)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.4559999999999995)","(2.3, 2.54, 2.46)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:49.940665,"(2.8, 4.4, 4.034375)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.4559999999999995)","(2.3, 2.54, 2.4546666666666668)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:50.858241,"(2.8, 4.4, 4.0625)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.552)","(2.3, 2.54, 2.4546666666666668)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:51.785686,"(2.8, 4.3, 4.13421052631579)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.552)","(2.3, 2.54, 2.4546666666666668)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:52.690684,"(2.8, 4.3, 4.109090909090909)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.552)","(2.3, 2.54, 2.4546666666666668)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:53.601561,"(2.8, 4.3, 4.109090909090909)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.552)","(2.3, 2.54, 2.4546666666666668)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:54.522809,"(2.8, 4.3, 4.109090909090909)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 6.6, 6.552)","(2.3, 2.54, 2.4546666666666668)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:55.439046,"(2.8, 4.3, 4.109090909090909)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.8)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:56.366901,"(2.8, 4.3, 4.052941176470588)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.8)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:57.284597,"(2.8, 4.3, 4.0200000000000005)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.88235294117647)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:58.202652,"(2.8, 4.3, 4.0200000000000005)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.969230769230769)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:26:59.110501,"(2.8, 4.3, 3.9727272727272727)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.969230769230769)","(2.3, 2.54, 2.4351724137931035)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:27:00.043305,"(2.8, 4.3, 4.06)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.969230769230769)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:27:00.954971,"(2.8, 4.3, 4.06)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.969230769230769)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:27:01.871090,"(2.8, 4.3, 4.033333333333333)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.969230769230769)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:27:02.786314,"(2.8, 4.3, 4.033333333333333)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.969230769230769)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 9.582857142857144)","(31.0, 130.0, 120.0)"
11-01-2023 22:27:03.709933,"(2.8, 4.3, 4.033333333333333)","(31.0, 50.0, 45.55555555555556)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.0)","(5.0, 7.0, 6.969230769230769)","(2.3, 2.54, 2.4415384615384617)","(8.0, 11.0, 10.074626865671641)","(31.0, 130.0, 122.22222222222223)"
11-01-2023 22:27:04.620708,"(2.8, 4.3, 4.004347826086956)","(31.0, 50.0, 46.666666666666664)","(18.0, 34.0, 28.133333333333333)","(13.0, 30.0, 27.75)","(5.0, 7.0, 6.977777777777778)","(2.3, 2.54, 2.4472727272727273)","(8.0, 11.0, 10.08095238095238)","(31.0, 130.0, 122.22222222222223)"
11-01-2023 22:27:05.540574,"(2.8, 4.3, 4.152631578947368)","(31.0, 50.0, 42.0)","(18.0, 34.0, 28.133333333333333)","(13.0, 30.0, 27.75)","(5.0, 7.0, 6.977777777777778)","(2.3, 2.52, 2.4472727272727273)","(8.0, 10.5, 10.08095238095238)","(31.0, 130.0, 122.22222222222223)"
11-01-2023 22:27:06.470103,"(2.8, 4.3, 4.152631578947368)","(31.0, 50.0, 43.84615384615385)","(18.0, 34.0, 28.133333333333333)","(13.0, 30.0, 27.75)","(5.0, 7.0, 6.977777777777778)","(2.3, 2.52, 2.431578947368421)","(8.0, 10.5, 9.95)","(31.0, 130.0, 122.22222222222223)"
11-01-2023 22:27:07.385310,"(2.8, 4.3, 4.152631578947368)","(31.0, 50.0, 42.0)","(18.0, 34.0, 28.133333333333333)","(13.0, 30.0, 27.75)","(5.0, 7.0, 6.977777777777778)","(2.3, 2.52, 2.431578947368421)","(8.0, 10.5, 9.615686274509804)","(31.0, 130.0, 122.22222222222223)"
11-01-2023 22:27:08.316070,"(2.8, 4.3, 4.122727272727272)","(31.0, 50.0, 43.84615384615385)","(18.0, 34.0, 28.133333333333333)","(13.0, 30.0, 27.75)","(5.0, 7.0, 6.977777777777778)","(2.3, 2.5, 2.3707692307692305)","(8.0, 10.5, 9.615686274509804)","(31.0, 130.0, 122.22222222222223)"
11-01-2023 22:27:09.225945,"(2.8, 4.3, 4.122727272727272)","(31.0, 50.0, 42.0)","(18.0, 34.0, 28.133333333333333)","(13.0, 30.0, 27.75)","(5.0, 7.0, 6.977777777777778)","(2.3, 2.5, 2.372)","(8.0, 10.5, 9.615686274509804)","(31.0, 130.0, 122.22222222222223)"
