,Gulmarg,Jang Pel,Lara Bay,Galvarino,All Star Magician,Sweet Jasmine,Toro Delago Nz,Betting Baron,Getaloadathisbro
14-12-2022 19:27:10.213614,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 30.8)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:11.391405,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 30.8)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:12.568207,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 30.8)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:13.759951,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 30.8)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:14.909146,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 30.8)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:16.010934,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 30.8)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:17.105069,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 32.0)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:18.219479,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.5)","(21.0, 38.0, 32.0)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:19.380905,"(3.2, 4.0, 3.75)","(5.5, 9.4, 8.5)","(21.0, 38.0, 32.0)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 13.75)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:20.504831,"(3.2, 4.0, 3.75)","(5.5, 9.4, 9.338461538461539)","(21.0, 38.0, 26.0)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:21.643335,"(3.2, 4.0, 3.75)","(5.5, 9.4, 9.338461538461539)","(21.0, 38.0, 34.0)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:22.794759,"(3.2, 4.0, 3.75)","(5.5, 9.4, 9.338461538461539)","(21.0, 38.0, 34.0)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:24.057126,"(3.2, 4.0, 3.9444444444444446)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 31.2)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:25.296370,"(3.2, 4.0, 3.9444444444444446)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.333333333333336)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:26.590096,"(3.2, 4.0, 3.9444444444444446)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.333333333333336)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:27.719225,"(3.2, 4.0, 3.9444444444444446)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.333333333333336)","(10.0, 15.0, 12.92)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:28.822960,"(3.2, 4.0, 3.75)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.333333333333336)","(10.0, 15.0, 12.92)","(8.0, 12.5, 11.825)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:29.956900,"(3.2, 4.0, 3.75)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.333333333333336)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:31.116935,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.333333333333336)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:32.309919,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:33.404834,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 12.538461538461538)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:34.541953,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:35.647166,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:36.772934,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:37.933502,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:39.130768,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:40.308170,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:41.446639,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:42.741548,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:43.995038,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:45.281486,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:46.584672,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:47.843586,"(3.2, 3.8, 3.552941176470588)","(5.5, 9.4, 8.933333333333334)","(21.0, 38.0, 32.85714285714286)","(10.0, 15.0, 12.92)","(8.0, 13.0, 10.466666666666667)","(10.0, 14.5, 13.25)","(9.0, 99999, 99990)","(5.5, 6.8, 6.7592592592592595)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:49.084700,"(3.2, 3.75, 3.5357142857142856)","(5.5, 10.5, 9.45)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.466666666666667)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:50.378853,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.45)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:51.669697,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.45)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:52.879912,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.45)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:54.147173,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.45)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:55.361774,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.45)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:56.514804,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:57.672424,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 12.620000000000001)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:27:58.844519,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 12.620000000000001)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:28:00.122146,"(3.2, 3.6, 3.503448275862069)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:28:01.273549,"(3.2, 3.5, 3.4590909090909094)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:28:02.448382,"(3.2, 3.5, 3.4590909090909094)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:28:03.527795,"(3.2, 3.6, 3.4645161290322584)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:28:04.671521,"(3.2, 3.6, 3.4645161290322584)","(5.5, 10.5, 9.55)","(21.0, 38.0, 29.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.8, 6.96)"
14-12-2022 19:28:05.892634,"(3.2, 3.6, 3.4645161290322584)","(5.5, 10.5, 9.65)","(21.0, 40.0, 30.0)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.466666666666667)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.6, 6.7)"
14-12-2022 19:28:07.112906,"(3.2, 3.6, 3.4645161290322584)","(5.5, 10.5, 9.65)","(21.0, 40.0, 33.666666666666664)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:08.451717,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 14.5, 13.214285714285715)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:09.578234,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 14.5, 13.375)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:10.689412,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.75)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:11.773709,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.75)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.688888888888888)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:12.916679,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.75)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.716666666666667)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:14.196539,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.75)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.85)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:15.405556,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.75)","(8.0, 13.0, 10.719999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 7.0, 6.35)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:16.663942,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.75)","(8.0, 13.0, 10.719999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.35)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:17.985137,"(3.2, 3.45, 3.4444444444444446)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.75)","(8.0, 13.0, 10.719999999999999)","(10.0, 15.5, 13.5)","(9.0, 99999, 99990)","(5.5, 6.8, 6.35)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:19.159678,"(3.2, 3.45, 3.3847826086956525)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.0, 10.149999999999999)","(10.0, 16.0, 15.0)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:20.354272,"(3.2, 3.45, 3.3847826086956525)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.0, 10.149999999999999)","(10.0, 16.0, 15.0)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.4, 6.525)"
14-12-2022 19:28:21.479832,"(3.2, 3.45, 3.3847826086956525)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.2)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.0, 10.149999999999999)","(10.0, 16.0, 15.0)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.4, 6.525)"
14-12-2022 19:28:22.762334,"(3.2, 3.45, 3.3847826086956525)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.0, 10.149999999999999)","(10.0, 16.0, 15.25)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:23.952258,"(3.2, 3.45, 3.2564516129032257)","(5.5, 10.5, 10.23846153846154)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.0, 10.149999999999999)","(10.0, 16.0, 14.357142857142858)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:25.124000,"(3.2, 3.45, 3.2564516129032257)","(5.5, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.0, 10.149999999999999)","(10.0, 15.5, 14.357142857142858)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.4, 7.066666666666667)"
14-12-2022 19:28:26.296924,"(3.2, 3.45, 3.3104651162790697)","(5.5, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.0, 10.299999999999999)","(10.0, 15.5, 14.357142857142858)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.4, 6.800000000000001)"
14-12-2022 19:28:27.400322,"(3.2, 3.45, 3.3104651162790697)","(5.5, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 12.5, 10.299999999999999)","(10.0, 15.5, 14.357142857142858)","(9.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.2, 6.800000000000001)"
14-12-2022 19:28:28.515661,"(3.2, 3.35, 3.280232558139535)","(6.0, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 12.0)","(8.0, 12.5, 11.18)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.2, 6.800000000000001)"
14-12-2022 19:28:29.645465,"(3.2, 3.35, 3.276829268292683)","(6.0, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 12.0)","(8.0, 12.5, 11.18)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.2, 6.800000000000001)"
14-12-2022 19:28:30.816316,"(3.2, 3.35, 3.276829268292683)","(6.0, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 12.0)","(8.0, 12.5, 11.18)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 7.0, 6.4)","(6.5, 7.2, 6.800000000000001)"
14-12-2022 19:28:31.941837,"(3.2, 3.35, 3.0563829787234043)","(6.0, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 12.5, 10.299999999999999)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.6, 6.5777777777777775)","(6.5, 7.2, 6.800000000000001)"
14-12-2022 19:28:33.108681,"(3.2, 3.3, 3.2142857142857144)","(6.0, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 12.5, 10.299999999999999)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.4, 7.2)","(6.5, 7.2, 6.800000000000001)"
14-12-2022 19:28:34.220641,"(3.2, 3.3, 3.26)","(6.0, 10.5, 9.5)","(21.0, 40.0, 36.54545454545455)","(10.0, 15.0, 13.571428571428571)","(8.0, 12.5, 10.299999999999999)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.4, 7.1)","(6.5, 7.2, 6.7)"
14-12-2022 19:28:35.317854,"(3.2, 3.3, 3.26)","(6.0, 10.5, 9.5)","(21.0, 40.0, 35.25)","(10.0, 15.0, 13.571428571428571)","(8.0, 13.5, 10.633333333333333)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.0, 7.1)","(6.5, 7.0, 6.7)"
14-12-2022 19:28:36.426647,"(3.2, 3.3, 3.26)","(6.0, 10.5, 9.5)","(21.0, 40.0, 35.25)","(10.0, 15.0, 14.181818181818182)","(8.0, 13.0, 10.466666666666667)","(11.0, 15.5, 14.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.0, 7.1)","(6.5, 7.0, 6.7)"
14-12-2022 19:28:37.540940,"(3.2, 3.3, 3.296153846153846)","(6.0, 10.5, 9.5)","(21.0, 40.0, 35.25)","(10.0, 15.0, 14.181818181818182)","(8.0, 13.0, 10.466666666666667)","(11.0, 15.5, 14.833333333333332)","(10.0, 99999, 99990)","(5.5, 8.0, 7.1)","(6.5, 7.0, 6.7)"
14-12-2022 19:28:38.671172,"(3.2, 3.3, 3.296153846153846)","(6.0, 10.5, 9.5)","(21.0, 40.0, 35.25)","(10.0, 15.0, 14.181818181818182)","(8.0, 13.0, 10.466666666666667)","(11.0, 15.5, 14.833333333333332)","(10.0, 99999, 99990)","(5.5, 8.0, 7.1)","(6.5, 7.0, 6.7)"
14-12-2022 19:28:39.851402,"(3.2, 3.3, 3.296153846153846)","(6.0, 10.5, 9.5)","(21.0, 40.0, 35.25)","(10.0, 15.0, 14.181818181818182)","(8.0, 13.0, 10.466666666666667)","(11.0, 15.5, 14.884615384615385)","(10.0, 99999, 99990)","(5.5, 8.0, 7.1)","(6.5, 7.0, 6.7)"
