,Oodnadatta Man,Waves Crashing,Big Braveheart,Enraged,Sonic Sammy,Phantom Rex,Laquita Star
05-01-2023 15:06:51.008156,"(9.0, 17.5, 14.627272727272727)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.5)","(41.0, 220.0, 78.57142857142857)","(10.0, 44.0, 29.6)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:51.941232,"(9.0, 17.5, 14.627272727272727)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.6033333333333335)","(41.0, 220.0, 78.57142857142857)","(10.0, 44.0, 29.6)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:52.969862,"(9.0, 17.5, 14.627272727272727)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.5928)","(41.0, 220.0, 68.75)","(10.0, 44.0, 29.6)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:53.935124,"(9.0, 17.5, 14.627272727272727)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.6056521739130436)","(41.0, 220.0, 68.75)","(10.0, 44.0, 31.0)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:54.928795,"(9.0, 17.5, 14.42)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.5933333333333337)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:55.946030,"(9.0, 17.5, 14.5)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.606086956521739)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:56.938695,"(9.0, 17.5, 14.5)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.6063829787234045)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:57.900910,"(9.0, 17.5, 14.5)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.6063829787234045)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:58.896960,"(9.0, 17.5, 14.5)","(4.6, 6.6, 6.45625)","(1.8, 2.62, 2.6063829787234045)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:06:59.829587,"(9.0, 17.5, 13.785714285714285)","(4.6, 6.6, 6.408333333333333)","(1.8, 2.62, 2.4625)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.49)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:00.807868,"(9.0, 17.5, 15.1)","(4.6, 6.6, 6.408333333333333)","(1.8, 2.64, 2.408)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.283333333333333)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:01.803606,"(9.0, 17.5, 15.1)","(4.6, 6.6, 6.408333333333333)","(1.8, 2.64, 2.04)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.283333333333333)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:02.763291,"(9.0, 17.5, 15.1)","(4.6, 6.6, 6.408333333333333)","(1.8, 2.64, 2.04)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.283333333333333)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:03.684099,"(9.0, 17.5, 15.1)","(4.6, 6.6, 6.408333333333333)","(1.8, 2.64, 2.04)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.283333333333333)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:04.588466,"(9.0, 17.5, 15.1)","(4.6, 6.6, 6.408333333333333)","(1.8, 2.64, 2.04)","(41.0, 220.0, 68.75)","(10.0, 34.0, 31.0)","(4.0, 7.8, 7.283333333333333)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:05.957776,"(9.0, 17.5, 15.1)","(4.6, 6.6, 5.923529411764706)","(1.8, 2.64, 2.04)","(41.0, 220.0, 68.75)","(10.0, 40.0, 29.6)","(4.0, 7.8, 7.283333333333333)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:07.092966,"(9.0, 17.5, 15.1)","(4.6, 6.6, 6.053846153846154)","(1.8, 2.64, 2.150526315789474)","(41.0, 220.0, 68.75)","(10.0, 44.0, 29.6)","(4.0, 7.8, 7.585714285714285)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:08.189691,"(9.0, 16.5, 15.785714285714285)","(4.6, 6.2, 6.053846153846154)","(1.8, 2.64, 2.150526315789474)","(41.0, 220.0, 68.75)","(10.0, 44.0, 29.6)","(4.0, 7.8, 7.6)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:09.422509,"(9.0, 16.5, 15.785714285714285)","(4.6, 6.2, 5.75)","(1.8, 2.64, 2.1533333333333333)","(41.0, 220.0, 68.75)","(10.0, 44.0, 34.0)","(4.0, 7.8, 7.6)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:10.547970,"(9.0, 16.5, 15.785714285714285)","(4.6, 6.2, 5.75)","(1.8, 2.62, 2.1533333333333333)","(41.0, 220.0, 68.75)","(10.0, 40.0, 34.0)","(4.0, 7.8, 7.6)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:11.683847,"(9.0, 17.0, 14.5)","(4.6, 6.2, 6.053846153846154)","(1.8, 2.64, 2.09625)","(41.0, 220.0, 68.75)","(10.0, 40.0, 34.0)","(4.0, 7.8, 7.6)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:12.727381,"(9.0, 17.0, 14.5)","(4.6, 6.2, 6.120833333333334)","(1.8, 2.64, 2.09625)","(41.0, 220.0, 68.75)","(10.0, 40.0, 34.0)","(4.0, 7.8, 7.5)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:13.734664,"(9.0, 18.0, 16.375)","(4.6, 6.2, 6.120833333333334)","(1.8, 2.64, 2.4784615384615387)","(41.0, 220.0, 68.75)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.316666666666666)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:14.741522,"(9.0, 17.0, 13.875)","(4.6, 5.9, 5.776923076923078)","(1.8, 2.6, 2.503703703703704)","(41.0, 220.0, 68.75)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:15.671206,"(9.0, 17.0, 14.916666666666668)","(4.6, 5.9, 5.776923076923078)","(1.8, 2.6, 2.4142857142857146)","(41.0, 220.0, 68.75)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:16.607851,"(9.0, 17.0, 14.916666666666668)","(4.6, 5.9, 5.833333333333334)","(1.8, 2.56, 2.18046511627907)","(41.0, 220.0, 68.75)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:17.608105,"(9.0, 17.0, 14.916666666666668)","(4.6, 5.9, 5.833333333333334)","(1.8, 2.52, 2.114375)","(41.0, 220.0, 99.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:18.693494,"(9.0, 17.0, 14.916666666666668)","(4.6, 5.9, 5.833333333333334)","(1.8, 2.5, 2.4)","(41.0, 220.0, 143.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:19.725007,"(9.0, 17.0, 14.916666666666668)","(4.6, 5.9, 5.833333333333334)","(1.8, 2.5, 2.4)","(41.0, 220.0, 143.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:20.835080,"(9.0, 17.0, 14.916666666666668)","(4.6, 5.9, 5.836)","(1.8, 2.5, 2.4)","(41.0, 210.0, 158.33333333333331)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.477777777777778)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:21.807626,"(9.0, 17.0, 14.1875)","(4.6, 5.9, 5.644)","(1.8, 2.5, 2.4266666666666667)","(41.0, 210.0, 158.33333333333331)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.613333333333333)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:22.794402,"(9.0, 17.0, 14.1875)","(4.6, 5.7, 5.644)","(1.8, 2.5, 2.4266666666666667)","(41.0, 210.0, 158.33333333333331)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.566666666666666)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:23.739557,"(9.0, 19.5, 17.75)","(4.6, 5.7, 5.6)","(1.8, 2.5, 2.215)","(41.0, 210.0, 153.63636363636363)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.566666666666666)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:24.793746,"(9.0, 20.0, 14.23076923076923)","(4.6, 5.7, 5.6)","(1.8, 2.48, 2.165)","(41.0, 210.0, 153.63636363636363)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.566666666666666)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:25.751466,"(9.0, 20.0, 14.23076923076923)","(4.6, 5.7, 5.6)","(1.8, 2.46, 2.4033333333333333)","(41.0, 210.0, 153.63636363636363)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.566666666666666)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:26.700485,"(9.0, 20.0, 14.23076923076923)","(4.6, 5.7, 5.6)","(1.8, 2.46, 2.4033333333333333)","(41.0, 210.0, 153.63636363636363)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.4)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:27.720452,"(9.0, 19.5, 15.125)","(4.6, 5.7, 5.6)","(1.8, 2.46, 2.4033333333333333)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.35)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:28.751552,"(9.0, 19.5, 15.125)","(4.6, 5.6, 5.104761904761904)","(1.8, 2.46, 2.4033333333333333)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.35)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:29.853285,"(9.0, 19.5, 15.125)","(4.6, 5.6, 5.104761904761904)","(1.8, 2.46, 2.3966666666666665)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.35)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:30.850953,"(9.0, 19.5, 15.125)","(4.6, 5.6, 5.104761904761904)","(1.8, 2.46, 2.3966666666666665)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.35)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:31.823622,"(9.0, 19.5, 15.125)","(4.6, 5.6, 5.104761904761904)","(1.8, 2.46, 2.3966666666666665)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.35)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:32.948336,"(9.0, 19.5, 14.23076923076923)","(4.6, 5.6, 5.104761904761904)","(1.8, 2.46, 2.1239024390243904)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.35)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:33.966713,"(9.0, 19.5, 15.125)","(4.6, 5.6, 5.104761904761904)","(1.8, 2.44, 2.1239024390243904)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 6.3)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:34.988446,"(9.0, 19.5, 15.75)","(4.6, 5.5, 5.166666666666667)","(1.8, 2.42, 2.3633333333333333)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.477777777777778)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:35.985974,"(9.0, 19.5, 16.772727272727273)","(4.6, 5.5, 5.042857142857143)","(1.8, 2.42, 2.23)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:36.986230,"(9.0, 19.5, 16.772727272727273)","(4.6, 5.5, 5.042857142857143)","(1.8, 2.4, 2.1014634146341464)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:37.889751,"(9.0, 19.5, 16.772727272727273)","(4.6, 5.5, 5.042857142857143)","(1.8, 2.4, 2.1014634146341464)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:38.914321,"(9.0, 19.5, 16.772727272727273)","(4.6, 5.5, 5.042857142857143)","(1.85, 2.4, 2.1014634146341464)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:39.967544,"(9.0, 19.5, 16.772727272727273)","(4.6, 5.5, 5.042857142857143)","(1.85, 2.4, 2.1014634146341464)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.5928571428571425)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:41.006702,"(9.0, 19.5, 16.375)","(4.6, 5.5, 5.042857142857143)","(1.85, 2.32, 2.112)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.477777777777778)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:42.048482,"(9.0, 19.5, 17.0)","(4.6, 5.5, 5.366666666666667)","(1.85, 2.3, 2.26)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.52)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:43.051733,"(9.0, 19.5, 17.0)","(4.6, 5.4, 5.125)","(1.85, 2.3, 2.2566666666666664)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.52)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:44.068325,"(9.0, 19.5, 17.0)","(4.6, 5.4, 4.511111111111111)","(1.85, 2.3, 2.2566666666666664)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.414285714285715)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:45.094514,"(9.0, 19.5, 17.0)","(4.6, 5.4, 4.511111111111111)","(1.85, 2.3, 2.2566666666666664)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.414285714285715)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:46.206416,"(9.0, 19.5, 17.0)","(4.6, 5.4, 4.511111111111111)","(1.85, 2.3, 2.2566666666666664)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.414285714285715)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:47.298206,"(9.0, 19.5, 17.0)","(4.6, 5.4, 4.511111111111111)","(1.85, 2.3, 2.2566666666666664)","(41.0, 210.0, 179.0)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.414285714285715)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:48.322161,"(9.0, 20.0, 17.25)","(4.6, 5.4, 4.511111111111111)","(1.85, 2.3, 2.2566666666666664)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.414285714285715)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:49.282299,"(9.0, 20.0, 17.25)","(4.6, 5.3, 4.550000000000001)","(1.85, 2.3, 2.0029166666666667)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.175)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:50.201072,"(9.0, 20.0, 17.25)","(4.6, 5.3, 4.5)","(1.85, 2.28, 2.0318181818181817)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 34.0)","(4.0, 7.8, 7.175)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:51.246600,"(9.0, 20.0, 17.25)","(4.6, 5.3, 4.5)","(1.85, 2.28, 2.0318181818181817)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 36.0)","(4.0, 7.8, 7.442857142857143)","(19.0, 55.0, 44.33333333333333)"
05-01-2023 15:07:52.208410,"(9.0, 20.0, 17.25)","(4.6, 5.3, 4.5)","(1.85, 2.28, 2.0318181818181817)","(41.0, 210.0, 175.55555555555554)","(10.0, 44.0, 36.0)","(4.0, 7.8, 7.442857142857143)","(19.0, 55.0, 51.7)"
05-01-2023 15:07:53.230061,"(9.0, 20.0, 17.25)","(4.6, 5.3, 4.5)","(1.85, 2.28, 2.0318181818181817)","(41.0, 210.0, 175.55555555555554)","(10.0, 44.0, 36.0)","(4.0, 7.8, 7.442857142857143)","(19.0, 55.0, 51.7)"
05-01-2023 15:07:54.118175,"(9.0, 20.0, 17.25)","(4.6, 5.3, 4.5)","(1.85, 2.28, 2.0318181818181817)","(41.0, 210.0, 175.55555555555554)","(10.0, 44.0, 36.0)","(4.0, 7.8, 7.442857142857143)","(19.0, 55.0, 51.7)"
05-01-2023 15:07:55.118676,"(9.0, 22.0, 19.857142857142858)","(4.6, 5.3, 4.5)","(1.85, 2.28, 2.0318181818181817)","(41.0, 210.0, 175.55555555555554)","(10.0, 44.0, 36.0)","(4.0, 7.8, 7.442857142857143)","(19.0, 55.0, 51.7)"
05-01-2023 15:07:56.231697,"(9.0, 21.0, 17.75)","(4.6, 5.3, 4.625)","(1.85, 2.28, 1.9875)","(41.0, 210.0, 175.55555555555554)","(10.0, 32.0, 30.0)","(4.0, 7.8, 7.640000000000001)","(19.0, 55.0, 51.7)"
05-01-2023 15:07:57.338102,"(9.0, 21.0, 17.75)","(4.6, 5.2, 4.488888888888889)","(1.85, 2.24, 2.018409090909091)","(41.0, 210.0, 175.55555555555554)","(10.0, 32.0, 33.0)","(4.0, 7.8, 7.640000000000001)","(19.0, 55.0, 51.7)"
05-01-2023 15:07:58.431599,"(9.0, 21.0, 17.75)","(4.6, 5.2, 4.488888888888889)","(1.85, 2.24, 2.018409090909091)","(41.0, 210.0, 175.55555555555554)","(10.0, 38.0, 31.6)","(4.0, 7.8, 7.640000000000001)","(19.0, 55.0, 51.7)"
05-01-2023 15:07:59.450449,"(9.0, 21.0, 17.75)","(4.6, 5.2, 4.488888888888889)","(1.85, 2.24, 2.018409090909091)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 31.6)","(4.0, 7.8, 7.640000000000001)","(19.0, 55.0, 51.7)"
05-01-2023 15:08:00.470392,"(9.0, 21.0, 17.75)","(4.6, 5.2, 4.488888888888889)","(1.85, 2.24, 2.018409090909091)","(41.0, 210.0, 175.55555555555554)","(10.0, 40.0, 34.0)","(4.0, 7.8, 7.640000000000001)","(19.0, 55.0, 51.7)"
05-01-2023 15:08:01.447089,"(9.0, 21.0, 17.75)","(4.6, 5.2, 4.488888888888889)","(1.85, 2.24, 2.018409090909091)","(41.0, 210.0, 175.55555555555554)","(10.0, 40.0, 34.0)","(4.0, 7.8, 7.640000000000001)","(19.0, 55.0, 51.7)"
05-01-2023 15:08:02.493657,"(9.0, 21.0, 17.75)","(4.6, 5.2, 4.488888888888889)","(1.85, 2.24, 2.018409090909091)","(41.0, 210.0, 175.55555555555554)","(10.0, 40.0, 34.0)","(4.0, 7.8, 7.416666666666666)","(19.0, 55.0, 51.7)"
05-01-2023 15:08:03.487218,"(9.0, 21.0, 17.75)","(4.6, 5.1, 4.516666666666667)","(1.85, 2.24, 1.97675)","(41.0, 210.0, 175.55555555555554)","(10.0, 40.0, 38.0)","(4.0, 7.8, 7.6466666666666665)","(19.0, 55.0, 51.7)"
05-01-2023 15:08:04.419248,"(9.0, 21.0, 16.666666666666668)","(4.6, 5.1, 4.477777777777778)","(1.85, 2.24, 2.0095454545454547)","(41.0, 210.0, 175.55555555555554)","(10.0, 48.0, 38.0)","(4.0, 7.8, 7.6466666666666665)","(19.0, 55.0, 51.7)"
05-01-2023 15:08:05.378634,"(9.0, 21.0, 16.666666666666668)","(4.6, 5.1, 4.477777777777778)","(1.85, 2.2, 2.006190476190476)","(41.0, 210.0, 175.55555555555554)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.6466666666666665)","(19.0, 55.0, 51.7)"
05-01-2023 15:08:06.377553,"(9.0, 21.0, 18.5)","(4.6, 5.1, 4.477777777777778)","(1.85, 2.2, 2.006190476190476)","(41.0, 210.0, 118.4375)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.6466666666666665)","(19.0, 55.0, 44.4)"
05-01-2023 15:08:07.444730,"(9.0, 21.0, 18.5)","(4.6, 5.1, 4.477777777777778)","(1.85, 2.2, 2.006190476190476)","(41.0, 200.0, 118.4375)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.6466666666666665)","(19.0, 50.0, 44.4)"
05-01-2023 15:08:08.568227,"(9.0, 21.0, 18.5)","(4.6, 5.1, 4.477777777777778)","(1.85, 2.2, 2.006190476190476)","(41.0, 200.0, 118.4375)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.6466666666666665)","(19.0, 50.0, 44.4)"
05-01-2023 15:08:09.662371,"(9.0, 21.0, 18.5)","(4.6, 5.1, 4.477777777777778)","(1.85, 2.2, 2.006190476190476)","(41.0, 200.0, 118.4375)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.6466666666666665)","(19.0, 50.0, 44.4)"
05-01-2023 15:08:10.719342,"(9.0, 21.0, 17.25)","(4.6, 5.1, 4.477777777777778)","(1.85, 2.2, 1.9621428571428572)","(41.0, 190.0, 122.3076923076923)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.3)","(19.0, 48.0, 41.2)"
05-01-2023 15:08:11.650722,"(9.0, 20.0, 18.875)","(4.6, 5.0, 4.4750000000000005)","(1.85, 2.2, 1.9957894736842106)","(41.0, 170.0, 135.5)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.3)","(19.0, 44.0, 42.30769230769231)"
05-01-2023 15:08:12.672037,"(9.0, 20.0, 18.875)","(4.6, 5.0, 4.4750000000000005)","(1.85, 2.18, 1.981470588235294)","(41.0, 170.0, 135.5)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.55)","(19.0, 44.0, 42.30769230769231)"
05-01-2023 15:08:13.585761,"(9.0, 20.0, 18.875)","(4.6, 5.0, 4.4750000000000005)","(1.85, 2.16, 1.964255319148936)","(41.0, 170.0, 128.1818181818182)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.55)","(19.0, 44.0, 42.30769230769231)"
05-01-2023 15:08:14.618540,"(9.0, 20.0, 18.875)","(4.6, 5.0, 4.4750000000000005)","(1.85, 2.16, 1.964255319148936)","(41.0, 170.0, 128.1818181818182)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.709090909090909)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:15.662380,"(9.0, 20.0, 18.875)","(4.6, 5.0, 4.4750000000000005)","(1.85, 2.16, 1.964255319148936)","(41.0, 170.0, 122.08333333333334)","(10.0, 46.0, 37.0)","(4.0, 7.8, 6.85)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:16.619799,"(9.0, 21.0, 19.625)","(4.6, 5.0, 4.4750000000000005)","(1.85, 2.16, 1.9644444444444444)","(41.0, 170.0, 122.08333333333334)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.62)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:17.645337,"(9.0, 21.0, 19.625)","(4.6, 4.9, 4.4625)","(1.85, 2.16, 1.9733333333333334)","(41.0, 170.0, 122.08333333333334)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.661538461538461)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:18.638072,"(9.0, 21.0, 19.625)","(4.6, 4.9, 4.4625)","(1.85, 2.16, 1.9733333333333334)","(41.0, 170.0, 122.08333333333334)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.671428571428571)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:19.673699,"(9.0, 21.0, 19.625)","(4.6, 4.9, 4.4625)","(1.85, 2.16, 2.0)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.728)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:20.679029,"(9.0, 21.0, 19.625)","(4.6, 4.9, 4.4625)","(1.85, 2.14, 2.0)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.0)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:21.695447,"(9.0, 21.0, 19.625)","(4.6, 4.9, 4.4625)","(1.85, 2.12, 1.9697674418604652)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.0)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:22.699212,"(9.0, 21.0, 19.625)","(4.6, 4.9, 4.4625)","(1.85, 2.12, 1.9697674418604652)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.0)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:23.749114,"(9.0, 23.0, 21.0)","(4.6, 4.9, 4.4625)","(1.85, 2.1, 1.96875)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.0)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:24.800866,"(9.0, 22.0, 19.5)","(4.6, 4.8, 4.466666666666667)","(1.85, 2.08, 1.905)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.5)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:25.903274,"(9.0, 22.0, 19.25)","(4.6, 4.8, 4.466666666666667)","(1.85, 2.06, 2.03625)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.5)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:26.927119,"(9.0, 22.0, 19.25)","(4.6, 4.8, 4.466666666666667)","(1.85, 2.06, 2.03625)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.5)","(19.0, 44.0, 37.529411764705884)"
05-01-2023 15:08:27.872468,"(9.0, 22.0, 19.25)","(4.6, 4.8, 4.466666666666667)","(1.85, 2.06, 2.03625)","(41.0, 170.0, 125.76923076923077)","(10.0, 46.0, 37.0)","(4.0, 7.8, 7.6)","(19.0, 44.0, 37.529411764705884)"
