,Little Edward,Cindys Charm,Gerrys Gift,Boot A Dream,Dr Valor,Dr Callie,Prince Pulpogan
07-12-2022 19:02:05.501715,"(4.6, 7.0, 6.828571428571428)","(1.45, 1.5, 1.4917105263157895)","(5.0, 10.5, 10.36)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 51.0)","(51.0, 140.0, 112.22222222222223)","(20.0, 55.0, 47.5625)"
07-12-2022 19:02:06.722529,"(4.6, 7.0, 6.828571428571428)","(1.45, 1.5, 1.4917105263157895)","(5.0, 10.5, 10.15)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 58.38461538461539)","(51.0, 140.0, 112.22222222222223)","(20.0, 55.0, 45.65)"
07-12-2022 19:02:07.910022,"(4.6, 7.0, 6.828571428571428)","(1.45, 1.5, 1.4917105263157895)","(5.0, 10.5, 9.766666666666667)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 62.5)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 45.65)"
07-12-2022 19:02:09.127082,"(4.6, 7.0, 6.828571428571428)","(1.45, 1.5, 1.4917105263157895)","(5.0, 10.5, 9.73)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 62.5)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 47.5625)"
07-12-2022 19:02:10.233325,"(4.6, 6.6, 6.466666666666667)","(1.45, 1.5, 1.4926744186046512)","(5.0, 10.5, 9.907692307692308)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 62.5)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 48.0)"
07-12-2022 19:02:11.348132,"(4.6, 6.6, 6.466666666666667)","(1.45, 1.5, 1.492741935483871)","(5.0, 10.5, 9.644444444444444)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 62.5)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:12.610254,"(4.6, 6.6, 6.45)","(1.45, 1.5, 1.4928571428571429)","(5.0, 10.5, 10.1)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 62.5)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:13.642336,"(4.6, 6.8, 6.5)","(1.45, 1.5, 1.4928571428571429)","(5.0, 10.5, 9.95)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 62.5)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:14.751916,"(4.6, 6.8, 6.5)","(1.45, 1.5, 1.4928571428571429)","(5.0, 10.5, 9.888235294117647)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 68.18181818181819)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:16.084059,"(4.6, 6.8, 6.5)","(1.45, 1.5, 1.4928571428571429)","(5.0, 10.5, 9.888235294117647)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 68.18181818181819)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:17.258178,"(4.6, 6.8, 6.5)","(1.45, 1.5, 1.4928571428571429)","(5.0, 10.5, 9.888235294117647)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 60.0)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:18.384681,"(4.6, 6.8, 6.5)","(1.45, 1.5, 1.4928571428571429)","(5.0, 10.5, 9.633333333333333)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 60.0)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:19.591339,"(4.6, 6.8, 6.5)","(1.45, 1.5, 1.4928571428571429)","(5.0, 10.5, 9.633333333333333)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 60.0)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:20.882647,"(4.6, 6.8, 6.411764705882353)","(1.45, 1.5, 1.4959459459459459)","(5.0, 10.5, 9.633333333333333)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 60.0)","(51.0, 140.0, 120.76923076923077)","(20.0, 55.0, 44.0)"
07-12-2022 19:02:22.041843,"(4.6, 6.8, 6.411764705882353)","(1.45, 1.5, 1.4959459459459459)","(5.0, 10.5, 9.633333333333333)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 140.0, 91.25)","(20.0, 55.0, 44.888888888888886)"
07-12-2022 19:02:23.211587,"(4.6, 6.8, 6.411764705882353)","(1.45, 1.51, 1.496)","(5.0, 10.5, 9.633333333333333)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 140.0, 91.25)","(20.0, 55.0, 44.888888888888886)"
07-12-2022 19:02:24.668199,"(4.6, 6.8, 6.425)","(1.45, 1.51, 1.496)","(5.0, 10.5, 9.633333333333333)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 140.0, 100.83333333333334)","(20.0, 55.0, 49.07692307692308)"
07-12-2022 19:02:25.894725,"(4.6, 6.8, 6.527272727272727)","(1.45, 1.51, 1.496)","(5.0, 10.5, 9.757142857142856)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 130.0, 100.83333333333334)","(20.0, 55.0, 47.125)"
07-12-2022 19:02:27.053794,"(4.6, 6.8, 6.527272727272727)","(1.45, 1.51, 1.496)","(5.0, 10.5, 9.757142857142856)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 130.0, 106.66666666666667)","(20.0, 55.0, 49.166666666666664)"
07-12-2022 19:02:28.321512,"(4.6, 6.8, 6.533333333333333)","(1.45, 1.51, 1.496)","(5.0, 10.5, 9.672727272727272)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 130.0, 106.66666666666667)","(20.0, 65.0, 49.166666666666664)"
07-12-2022 19:02:29.755413,"(4.6, 6.8, 6.542857142857143)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.5, 9.555555555555555)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 130.0, 106.66666666666667)","(20.0, 65.0, 49.166666666666664)"
07-12-2022 19:02:31.088311,"(4.6, 6.8, 6.542857142857143)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 40.0)","(16.0, 75.0, 60.0)","(51.0, 130.0, 106.66666666666667)","(20.0, 65.0, 54.54545454545455)"
07-12-2022 19:02:32.341822,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 40.0)","(16.0, 75.0, 62.5)","(51.0, 130.0, 100.0)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:33.567717,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.384615384615385)","(19.0, 42.0, 38.8)","(16.0, 75.0, 63.0)","(51.0, 130.0, 100.0)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:34.732067,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.384615384615385)","(19.0, 42.0, 38.8)","(16.0, 75.0, 63.0)","(51.0, 130.0, 100.0)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:35.796363,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.384615384615385)","(19.0, 42.0, 38.8)","(16.0, 75.0, 63.0)","(51.0, 130.0, 100.0)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:36.944919,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 63.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:38.016483,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 63.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:39.206630,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.4906451612903227)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 63.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:40.323587,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 65.0, 50.0)"
07-12-2022 19:02:41.511653,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 57.22222222222222)","(51.0, 130.0, 101.05263157894737)","(20.0, 65.0, 48.4)"
07-12-2022 19:02:42.707964,"(4.6, 6.8, 6.5600000000000005)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 56.81818181818182)","(51.0, 130.0, 101.05263157894737)","(20.0, 55.0, 48.4)"
07-12-2022 19:02:43.948785,"(4.6, 7.0, 6.441379310344828)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 55.0, 48.4)"
07-12-2022 19:02:45.105468,"(4.6, 7.0, 6.442857142857143)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 55.0, 45.25)"
07-12-2022 19:02:46.303024,"(4.6, 7.0, 6.46)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 55.0, 48.75)"
07-12-2022 19:02:47.491074,"(4.6, 7.0, 6.466666666666667)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.90909090909091)"
07-12-2022 19:02:48.668519,"(4.6, 7.0, 6.550000000000001)","(1.45, 1.51, 1.5016666666666667)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:49.860758,"(4.6, 7.0, 6.7)","(1.45, 1.51, 1.4962068965517241)","(5.0, 10.0, 9.384615384615385)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:51.043088,"(4.6, 7.0, 6.333333333333333)","(1.45, 1.51, 1.4978260869565216)","(5.0, 10.0, 9.384615384615385)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:52.149590,"(4.6, 7.0, 6.644444444444445)","(1.45, 1.51, 1.4978260869565216)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 56.81818181818182)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:53.317400,"(4.6, 7.0, 6.7)","(1.45, 1.51, 1.4978260869565216)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:54.519810,"(4.6, 7.0, 6.6571428571428575)","(1.45, 1.51, 1.4978260869565216)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:55.826372,"(4.6, 7.0, 6.6571428571428575)","(1.45, 1.51, 1.4978260869565216)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:57.010912,"(4.6, 7.0, 6.6571428571428575)","(1.45, 1.51, 1.4978260869565216)","(5.0, 10.0, 9.555555555555555)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:58.231247,"(4.6, 7.0, 6.733333333333333)","(1.45, 1.51, 1.5003448275862068)","(5.0, 10.0, 9.576923076923077)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:02:59.409229,"(4.6, 7.0, 6.68)","(1.45, 1.51, 1.5003448275862068)","(5.0, 10.5, 9.576923076923077)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:03:00.629379,"(4.6, 7.0, 6.68)","(1.45, 1.51, 1.5003448275862068)","(5.0, 10.5, 9.441176470588236)","(19.0, 42.0, 38.8)","(16.0, 75.0, 59.0)","(51.0, 130.0, 101.05263157894737)","(20.0, 60.0, 46.15384615384615)"
07-12-2022 19:03:01.753362,"(4.6, 7.0, 6.578947368421053)","(1.45, 1.51, 1.5003448275862068)","(5.0, 10.5, 9.375)","(19.0, 42.0, 39.0)","(16.0, 75.0, 61.42857142857143)","(51.0, 130.0, 107.35294117647058)","(20.0, 60.0, 45.0)"
07-12-2022 19:03:02.873199,"(4.6, 7.0, 6.5600000000000005)","(1.45, 1.51, 1.501764705882353)","(5.0, 10.0, 9.375)","(19.0, 42.0, 39.0)","(16.0, 70.0, 56.53846153846154)","(51.0, 130.0, 109.0)","(20.0, 60.0, 48.57142857142857)"
07-12-2022 19:03:03.953007,"(4.6, 7.0, 6.546666666666667)","(1.45, 1.51, 1.5009677419354839)","(5.0, 10.0, 9.461538461538462)","(19.0, 42.0, 39.714285714285715)","(16.0, 75.0, 56.53846153846154)","(51.0, 130.0, 116.0)","(20.0, 60.0, 46.875)"
07-12-2022 19:03:05.134226,"(4.6, 7.0, 6.5285714285714285)","(1.45, 1.51, 1.5009677419354839)","(5.0, 10.0, 9.428571428571429)","(19.0, 42.0, 40.857142857142854)","(16.0, 75.0, 56.53846153846154)","(51.0, 130.0, 116.0)","(20.0, 60.0, 46.875)"
07-12-2022 19:03:06.372312,"(4.6, 7.0, 6.661538461538461)","(1.45, 1.51, 1.4916666666666667)","(5.0, 10.0, 9.461538461538462)","(19.0, 42.0, 40.0)","(16.0, 75.0, 56.53846153846154)","(51.0, 130.0, 116.0)","(20.0, 60.0, 47.14285714285714)"
07-12-2022 19:03:07.513991,"(4.6, 7.0, 6.742857142857143)","(1.45, 1.5, 1.4916666666666667)","(5.0, 10.0, 9.461538461538462)","(19.0, 42.0, 40.8)","(16.0, 75.0, 56.53846153846154)","(51.0, 130.0, 116.0)","(20.0, 60.0, 45.88235294117647)"
07-12-2022 19:03:08.637031,"(4.6, 7.0, 6.640000000000001)","(1.45, 1.5, 1.4916666666666667)","(5.0, 10.0, 9.461538461538462)","(19.0, 42.0, 41.2)","(16.0, 75.0, 56.53846153846154)","(51.0, 130.0, 116.0)","(20.0, 60.0, 46.4)"
07-12-2022 19:03:09.810242,"(4.6, 7.0, 6.5125)","(1.45, 1.51, 1.4992307692307691)","(5.0, 10.0, 9.461538461538462)","(19.0, 42.0, 41.2)","(16.0, 75.0, 56.53846153846154)","(51.0, 130.0, 110.0)","(20.0, 50.0, 45.714285714285715)"
07-12-2022 19:03:11.038950,"(4.6, 7.0, 6.443478260869566)","(1.45, 1.51, 1.4992307692307691)","(5.0, 10.0, 9.461538461538462)","(19.0, 42.0, 40.666666666666664)","(16.0, 75.0, 56.53846153846154)","(51.0, 130.0, 115.55555555555556)","(20.0, 50.0, 42.92857142857143)"
07-12-2022 19:03:12.217721,"(4.6, 7.0, 6.415384615384616)","(1.45, 1.51, 1.4992307692307691)","(5.0, 10.0, 9.461538461538462)","(19.0, 42.0, 40.666666666666664)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 115.55555555555556)","(20.0, 55.0, 44.4375)"
07-12-2022 19:03:13.494636,"(4.6, 7.0, 6.443478260869566)","(1.45, 1.51, 1.4992307692307691)","(5.0, 10.0, 9.4)","(19.0, 42.0, 41.2)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 116.0)","(20.0, 55.0, 44.4375)"
07-12-2022 19:03:14.698139,"(4.6, 7.0, 6.5058823529411764)","(1.45, 1.51, 1.4992307692307691)","(5.0, 10.0, 9.4)","(19.0, 42.0, 40.666666666666664)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 112.72727272727272)","(20.0, 55.0, 44.4375)"
07-12-2022 19:03:15.914787,"(4.6, 6.8, 6.485714285714286)","(1.45, 1.51, 1.4992307692307691)","(5.0, 10.0, 9.4)","(19.0, 42.0, 41.0)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 112.72727272727272)","(20.0, 55.0, 44.4375)"
07-12-2022 19:03:16.968742,"(4.6, 6.8, 6.433333333333334)","(1.45, 1.51, 1.4992307692307691)","(5.0, 10.0, 9.4)","(19.0, 42.0, 41.0)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 112.72727272727272)","(20.0, 55.0, 44.4375)"
07-12-2022 19:03:18.170350,"(4.6, 6.8, 6.433333333333334)","(1.45, 1.51, 1.4992307692307691)","(5.0, 9.8, 9.48)","(19.0, 42.0, 41.23809523809524)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(20.0, 55.0, 44.4375)"
07-12-2022 19:03:19.312969,"(4.6, 6.8, 6.523076923076923)","(1.45, 1.51, 1.502)","(5.0, 9.8, 9.48)","(19.0, 42.0, 41.23809523809524)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 113.33333333333334)","(20.0, 55.0, 44.4375)"
07-12-2022 19:03:20.584237,"(4.6, 6.8, 6.745454545454545)","(1.45, 1.51, 1.502)","(5.0, 9.8, 9.685714285714287)","(19.0, 42.0, 41.23809523809524)","(16.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(20.0, 55.0, 50.0)"
07-12-2022 19:03:21.807136,"(4.8, 6.8, 6.745454545454545)","(1.4, 1.51, 1.502)","(5.5, 9.8, 9.742857142857144)","(19.0, 42.0, 41.23809523809524)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 50.0)"
07-12-2022 19:03:23.058471,"(4.8, 6.8, 6.32)","(1.4, 1.51, 1.4983333333333333)","(5.5, 9.8, 9.611764705882354)","(19.0, 42.0, 41.23809523809524)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 47.77777777777778)"
07-12-2022 19:03:24.419355,"(4.8, 6.8, 6.311111111111111)","(1.4, 1.52, 1.5143478260869565)","(5.5, 9.8, 9.073170731707316)","(19.0, 42.0, 36.98039215686275)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 47.2)"
07-12-2022 19:03:26.156530,"(4.8, 6.8, 6.293333333333334)","(1.4, 1.53, 1.5195652173913043)","(5.5, 9.6, 9.073170731707316)","(19.0, 42.0, 36.98039215686275)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 47.2)"
07-12-2022 19:03:27.569452,"(4.8, 6.8, 6.297674418604651)","(1.4, 1.53, 1.5222222222222221)","(5.5, 9.6, 9.0)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 47.2)"
07-12-2022 19:03:28.863233,"(4.8, 6.8, 6.297674418604651)","(1.4, 1.53, 1.5222222222222221)","(5.5, 9.2, 9.1)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 47.2)"
07-12-2022 19:03:30.078339,"(4.8, 6.8, 6.297674418604651)","(1.4, 1.53, 1.52125)","(5.5, 9.2, 8.8)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 47.2)"
07-12-2022 19:03:31.243905,"(4.8, 6.8, 6.2893617021276595)","(1.4, 1.54, 1.5283333333333333)","(5.5, 8.8, 8.6)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 46.333333333333336)"
07-12-2022 19:03:32.493314,"(4.8, 6.6, 6.375)","(1.4, 1.55, 1.5385714285714287)","(5.5, 8.8, 8.6)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 58.0)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:33.721387,"(4.8, 6.6, 6.333333333333333)","(1.4, 1.55, 1.5385714285714287)","(5.5, 8.8, 8.6)","(19.0, 42.0, 36.666666666666664)","(17.0, 70.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:34.921549,"(4.8, 6.6, 6.2823529411764705)","(1.4, 1.56, 1.538888888888889)","(5.5, 8.8, 8.425)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:36.085879,"(4.8, 6.6, 6.2823529411764705)","(1.4, 1.56, 1.5464285714285715)","(5.5, 8.8, 8.376470588235295)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:37.194414,"(4.8, 6.6, 6.262222222222222)","(1.4, 1.56, 1.546896551724138)","(5.5, 8.8, 8.376470588235295)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:38.311261,"(4.8, 6.6, 6.262222222222222)","(1.4, 1.56, 1.5505)","(5.5, 8.8, 8.32)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:39.377094,"(4.8, 6.6, 6.262222222222222)","(1.4, 1.56, 1.5523529411764707)","(5.5, 8.6, 8.292307692307691)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:40.525647,"(4.8, 6.6, 6.262222222222222)","(1.4, 1.56, 1.5523529411764707)","(5.5, 8.6, 8.309090909090909)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 96.66666666666667)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:41.808518,"(4.8, 6.6, 6.262222222222222)","(1.4, 1.56, 1.556)","(5.5, 8.6, 8.32)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 114.28571428571429)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:43.022563,"(4.8, 6.6, 6.262222222222222)","(1.4, 1.56, 1.556)","(5.5, 8.6, 8.32)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 114.28571428571429)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:44.382007,"(4.8, 6.6, 6.229268292682927)","(1.4, 1.56, 1.5582926829268293)","(5.5, 8.6, 8.366666666666665)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 114.28571428571429)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:45.645664,"(4.8, 6.6, 6.229268292682927)","(1.4, 1.56, 1.5589655172413794)","(5.5, 8.6, 8.32)","(19.0, 42.0, 36.666666666666664)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 114.28571428571429)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:47.100497,"(4.8, 6.4, 6.177777777777778)","(1.4, 1.57, 1.5589655172413794)","(5.5, 8.6, 8.366666666666665)","(19.0, 38.0, 37.27272727272727)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 115.0)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:48.318852,"(4.8, 6.4, 6.171428571428572)","(1.4, 1.57, 1.5589655172413794)","(5.5, 8.6, 8.366666666666665)","(19.0, 38.0, 37.27272727272727)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 93.33333333333333)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:49.369446,"(4.8, 6.4, 6.177777777777778)","(1.4, 1.57, 1.5635294117647058)","(5.5, 8.6, 8.366666666666665)","(19.0, 38.0, 37.27272727272727)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 95.0)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:50.568038,"(4.8, 6.4, 6.177777777777778)","(1.4, 1.57, 1.5658620689655174)","(5.5, 8.6, 8.32)","(19.0, 38.0, 37.27272727272727)","(17.0, 75.0, 56.53846153846154)","(51.0, 110.0, 114.0)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:51.760359,"(4.8, 6.4, 6.177777777777778)","(1.4, 1.57, 1.5658620689655174)","(5.5, 8.6, 8.32)","(19.0, 38.0, 37.27272727272727)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 93.33333333333333)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:53.038706,"(4.8, 6.4, 6.177777777777778)","(1.4, 1.57, 1.5642857142857143)","(5.5, 8.6, 8.32)","(19.0, 38.0, 37.14285714285714)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 93.33333333333333)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:54.378706,"(4.8, 6.4, 6.177777777777778)","(1.4, 1.57, 1.5642857142857143)","(5.5, 8.6, 8.32)","(19.0, 38.0, 37.14285714285714)","(17.0, 75.0, 56.53846153846154)","(51.0, 120.0, 95.0)","(21.0, 55.0, 44.64705882352941)"
07-12-2022 19:03:55.649995,"(4.8, 6.4, 6.177777777777778)","(1.4, 1.57, 1.5642857142857143)","(5.5, 8.6, 8.32)","(19.0, 38.0, 37.14285714285714)","(17.0, 75.0, 56.53846153846154)","(51.0, 110.0, 107.5)","(21.0, 55.0, 44.64705882352941)"
