,Dimora Cruz,Believing,Lamonica,Keep It Black,Four Barrels,Rothwell Rose,Go Seek Kotoni
07-01-2023 18:50:41.325582,"(5.5, 10.0, 9.4)","(9.0, 42.0, 24.4)","(2.15, 2.08, 2.046666666666667)","(6.5, 7.8, 7.010526315789473)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.2, 7.514285714285714)"
07-01-2023 18:50:42.354273,"(5.5, 10.0, 9.4)","(9.0, 40.0, 30.0)","(2.15, 2.08, 2.05)","(6.5, 7.8, 6.3)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.2, 7.258823529411765)"
07-01-2023 18:50:43.296167,"(5.5, 10.0, 9.4)","(9.0, 40.0, 30.0)","(2.15, 2.08, 2.05)","(6.5, 7.8, 6.3)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 11.038461538461538)","(6.0, 8.2, 7.861538461538462)"
07-01-2023 18:50:44.365733,"(5.5, 10.0, 9.4)","(9.0, 40.0, 30.0)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 6.9)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 11.038461538461538)","(6.0, 8.0, 7.861538461538462)"
07-01-2023 18:50:45.323429,"(5.5, 10.0, 9.4)","(9.0, 40.0, 30.0)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 6.9)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 11.038461538461538)","(6.0, 8.0, 7.861538461538462)"
07-01-2023 18:50:46.311063,"(5.5, 10.0, 9.542857142857143)","(9.0, 40.0, 30.0)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.466666666666667)"
07-01-2023 18:50:47.269315,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 30.0)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.771428571428571)"
07-01-2023 18:50:48.301749,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 30.0)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.771428571428571)"
07-01-2023 18:50:49.396950,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 30.0)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.9)"
07-01-2023 18:50:50.477028,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 30.0)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:51.411433,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 36.0)","(2.15, 2.12, 2.0533333333333332)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:52.420159,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:53.410799,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:54.353923,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:55.403344,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:56.525296,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.12, 2.0700000000000003)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:57.576426,"(5.5, 10.0, 9.771428571428572)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.12, 2.0785714285714287)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 11.125)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:58.548086,"(5.5, 10.0, 9.72)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.1, 2.0785714285714287)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 11.125)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:50:59.457113,"(5.5, 10.0, 9.7)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.1, 2.0785714285714287)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.22222222222223)","(5.0, 11.5, 11.125)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:00.448752,"(5.5, 10.0, 9.7)","(9.0, 40.0, 38.18181818181818)","(2.15, 2.1, 2.0785714285714287)","(6.5, 7.6, 7.25)","(41.0, 70.0, 61.33333333333333)","(5.0, 11.5, 10.75)","(6.0, 8.0, 7.466666666666667)"
07-01-2023 18:51:01.396339,"(5.5, 10.0, 9.353846153846154)","(9.0, 38.0, 32.0)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 61.33333333333333)","(5.0, 11.0, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:02.388020,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 36.36363636363636)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.8, 7.25)","(41.0, 70.0, 64.8)","(5.0, 11.5, 11.125)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:03.406010,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 36.36363636363636)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.6, 7.25)","(41.0, 70.0, 64.8)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:04.392666,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 36.36363636363636)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.6, 7.444444444444445)","(41.0, 70.0, 64.8)","(5.0, 11.5, 11.125)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:05.369237,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 36.36363636363636)","(2.15, 2.12, 2.0989473684210527)","(6.5, 7.6, 7.05)","(41.0, 70.0, 64.8)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:06.322740,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 36.36363636363636)","(2.15, 2.12, 2.095)","(6.5, 7.8, 6.3)","(41.0, 70.0, 64.8)","(5.0, 11.5, 11.125)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:07.240642,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 35.25)","(2.15, 2.12, 2.0989473684210527)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 64.8)","(5.0, 11.5, 11.125)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:08.204416,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 35.25)","(2.15, 2.12, 2.0989473684210527)","(6.5, 7.8, 7.05)","(41.0, 70.0, 64.8)","(5.0, 11.5, 10.9)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:09.449040,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 35.25)","(2.15, 2.12, 2.0989473684210527)","(6.5, 7.8, 7.05)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.8)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:10.385467,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 35.25)","(2.15, 2.12, 2.0989473684210527)","(6.5, 7.8, 7.05)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.631578947368421)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:11.329701,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 35.25)","(2.15, 2.12, 2.0989473684210527)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.631578947368421)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:12.492746,"(5.5, 10.0, 9.82857142857143)","(9.0, 40.0, 35.25)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.8)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:13.406632,"(5.5, 10.0, 9.857142857142858)","(9.0, 40.0, 35.25)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.8, 6.3)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.8)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:14.386190,"(5.5, 10.0, 9.733333333333333)","(9.0, 40.0, 35.25)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.8, 7.05)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.727272727272727)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:15.326470,"(5.5, 10.0, 9.733333333333333)","(9.0, 40.0, 35.25)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.8, 7.05)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.857142857142858)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:16.361579,"(5.5, 10.0, 9.4)","(9.0, 40.0, 35.25)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.8, 7.05)","(41.0, 70.0, 64.8)","(5.0, 11.0, 10.727272727272727)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:17.340601,"(5.5, 10.0, 9.8)","(9.0, 40.0, 35.25)","(2.15, 2.1, 2.0842105263157897)","(6.5, 7.8, 7.2)","(41.0, 70.0, 54.0)","(5.0, 11.0, 10.727272727272727)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:18.364204,"(5.5, 10.0, 9.666666666666666)","(10.0, 40.0, 35.25)","(2.1, 2.1, 2.0842105263157897)","(6.5, 7.8, 7.05)","(41.0, 70.0, 54.0)","(5.0, 11.0, 10.857142857142858)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:19.353118,"(5.5, 10.0, 9.833333333333334)","(10.0, 40.0, 35.25)","(2.1, 2.12, 2.095)","(6.5, 7.8, 7.05)","(41.0, 70.0, 62.0)","(5.0, 11.0, 10.727272727272727)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:20.485276,"(5.5, 10.0, 9.8)","(10.0, 40.0, 35.25)","(2.1, 2.12, 2.0989473684210527)","(6.5, 7.8, 6.3)","(41.0, 70.0, 65.2)","(5.0, 11.0, 10.857142857142858)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:21.488086,"(5.5, 10.0, 9.733333333333333)","(10.0, 40.0, 35.25)","(2.1, 2.12, 2.0989473684210527)","(6.5, 7.8, 7.05)","(41.0, 70.0, 65.2)","(5.0, 11.0, 10.857142857142858)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:22.508349,"(5.5, 10.0, 9.927272727272728)","(10.0, 40.0, 37.888888888888886)","(2.1, 2.12, 2.0989473684210527)","(6.5, 7.8, 6.9)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.631578947368421)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:23.541111,"(5.5, 10.0, 9.927272727272728)","(10.0, 40.0, 37.888888888888886)","(2.1, 2.12, 2.0786206896551724)","(6.5, 7.6, 6.9)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.916666666666666)","(6.0, 8.0, 7.876923076923077)"
07-01-2023 18:51:24.477571,"(5.5, 10.5, 9.795833333333333)","(10.0, 40.0, 38.0)","(2.1, 2.12, 2.073846153846154)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.8125)","(6.0, 8.0, 7.7555555555555555)"
07-01-2023 18:51:25.596338,"(5.5, 10.5, 9.765217391304347)","(10.0, 40.0, 38.0)","(2.1, 2.12, 2.0812500000000003)","(6.5, 7.8, 7.466666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.916666666666666)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:26.532379,"(5.5, 10.5, 9.765217391304347)","(10.0, 40.0, 38.0)","(2.1, 2.1, 2.0812500000000003)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.916666666666666)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:27.431180,"(5.5, 10.5, 9.765217391304347)","(10.0, 40.0, 38.0)","(2.1, 2.1, 2.0812500000000003)","(6.5, 7.6, 6.9)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.8125)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:28.356778,"(5.5, 10.5, 9.765217391304347)","(10.0, 40.0, 38.0)","(2.1, 2.1, 2.0812500000000003)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.916666666666666)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:29.357847,"(5.5, 10.5, 9.765217391304347)","(10.0, 40.0, 38.0)","(2.1, 2.1, 2.0812500000000003)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.8125)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:30.367254,"(5.5, 10.5, 9.765217391304347)","(10.0, 40.0, 38.0)","(2.1, 2.1, 2.0812500000000003)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.916666666666666)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:31.341589,"(5.5, 10.5, 9.878260869565217)","(10.0, 40.0, 38.0)","(2.1, 2.1, 2.0812500000000003)","(6.5, 7.8, 7.466666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.8125)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:32.364506,"(5.5, 10.5, 10.006896551724138)","(10.0, 40.0, 38.0)","(2.1, 2.1, 2.0653846153846156)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.8125)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:33.314105,"(5.5, 10.5, 9.664285714285715)","(10.0, 40.0, 38.0)","(2.1, 2.08, 2.0675)","(6.5, 7.8, 6.2615384615384615)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.916666666666666)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:34.298110,"(5.5, 10.5, 9.664285714285715)","(10.0, 40.0, 38.0)","(2.1, 2.08, 2.0675)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.5, 11.0)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:35.341184,"(5.5, 10.5, 9.825)","(10.0, 40.0, 38.0)","(2.1, 2.08, 2.0300000000000002)","(6.5, 7.8, 6.360606060606061)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.5, 10.916666666666666)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:36.457477,"(5.5, 10.5, 9.959999999999999)","(10.0, 40.0, 38.0)","(2.1, 2.08, 2.0533333333333332)","(6.5, 7.6, 6.442857142857143)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 10.894736842105264)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:37.556717,"(5.5, 10.5, 9.78)","(10.0, 40.0, 38.0)","(2.1, 2.08, 2.0533333333333332)","(6.5, 7.8, 6.442857142857143)","(41.0, 70.0, 64.66666666666666)","(5.0, 11.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:38.520191,"(5.5, 10.5, 10.14)","(10.0, 40.0, 38.0)","(2.1, 2.08, 2.0533333333333332)","(6.5, 7.8, 7.633333333333333)","(41.0, 70.0, 64.66666666666666)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:39.517864,"(5.5, 10.5, 10.32)","(10.0, 40.0, 38.0)","(2.1, 2.08, 2.04)","(6.5, 7.6, 7.466666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:40.668003,"(5.5, 10.5, 10.14)","(10.0, 40.0, 37.15)","(2.1, 2.06, 2.0225)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:41.642071,"(5.5, 10.5, 10.32)","(10.0, 42.0, 38.85)","(2.1, 2.06, 2.0225)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:42.623025,"(5.5, 10.5, 10.32)","(10.0, 42.0, 38.85)","(2.1, 2.06, 2.036923076923077)","(6.5, 7.6, 7.316666666666666)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.763157894736842)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:43.685713,"(5.5, 10.5, 10.14)","(10.0, 42.0, 35.28)","(2.1, 2.06, 2.036923076923077)","(6.5, 7.6, 6.966666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:44.750434,"(5.5, 10.5, 10.32)","(10.0, 42.0, 38.85)","(2.1, 2.06, 2.0208695652173914)","(6.5, 7.8, 7.466666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:45.766737,"(5.5, 10.5, 10.233333333333333)","(10.0, 42.0, 35.28)","(2.1, 2.06, 2.036923076923077)","(6.5, 7.6, 6.069230769230769)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:46.723369,"(5.5, 10.5, 10.377272727272727)","(10.0, 42.0, 38.85)","(2.1, 2.04, 2.0246153846153847)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.763157894736842)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:47.663630,"(5.5, 10.5, 10.365)","(10.0, 42.0, 38.85)","(2.1, 2.04, 2.015)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:48.703319,"(5.5, 10.5, 10.212)","(10.0, 42.0, 38.85)","(2.1, 2.04, 2.015)","(6.5, 7.6, 6.966666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:49.824692,"(5.5, 10.5, 10.365)","(10.0, 42.0, 38.85)","(2.1, 2.04, 2.0246153846153847)","(6.5, 7.8, 6.966666666666667)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.38888888888889)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:50.920685,"(5.5, 10.5, 10.212)","(10.0, 42.0, 35.28)","(2.1, 2.04, 2.0246153846153847)","(6.5, 7.8, 7.133333333333333)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.5)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:52.076706,"(5.5, 10.5, 10.365)","(10.0, 42.0, 38.85)","(2.1, 2.04, 2.006666666666667)","(6.5, 7.6, 7.133333333333333)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.5)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:53.069000,"(5.5, 10.5, 10.365)","(10.0, 42.0, 38.85)","(2.1, 2.04, 2.006666666666667)","(6.5, 7.6, 6.355555555555555)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.5)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:54.154538,"(5.5, 10.5, 10.212)","(10.0, 42.0, 35.28)","(2.1, 2.02, 2.0090909090909093)","(6.5, 7.6, 6.316666666666666)","(41.0, 70.0, 62.0)","(5.0, 12.0, 10.875)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:55.109853,"(5.5, 10.5, 10.365)","(10.0, 42.0, 39.69230769230769)","(2.1, 2.04, 1.9763636363636363)","(6.5, 7.6, 7.115384615384615)","(41.0, 70.0, 62.0)","(5.0, 12.0, 11.04)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:56.018948,"(6.0, 10.5, 10.365)","(11.0, 42.0, 39.69230769230769)","(2.0, 2.04, 1.9763636363636363)","(6.0, 7.6, 7.115384615384615)","(31.0, 70.0, 62.0)","(6.0, 12.0, 11.04)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:57.034684,"(6.0, 10.5, 10.212)","(11.0, 42.0, 36.666666666666664)","(2.0, 2.02, 2.0)","(6.0, 7.6, 7.115384615384615)","(31.0, 70.0, 62.0)","(6.0, 12.0, 11.2)","(6.0, 8.2, 7.7555555555555555)"
07-01-2023 18:51:58.067393,"(6.0, 10.5, 10.365)","(11.0, 42.0, 39.54545454545455)","(2.0, 2.0, 1.9648351648351647)","(6.0, 7.6, 7.115384615384615)","(31.0, 70.0, 62.0)","(6.0, 12.0, 11.203389830508474)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:51:59.135832,"(6.0, 10.5, 10.365)","(11.0, 42.0, 39.54545454545455)","(2.0, 2.0, 1.9619047619047618)","(6.0, 7.4, 7.115384615384615)","(31.0, 70.0, 62.0)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:00.507284,"(6.0, 10.5, 10.365)","(11.0, 42.0, 41.1)","(2.0, 1.99, 1.9443478260869564)","(6.0, 7.6, 7.0)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:01.742211,"(6.0, 10.5, 10.181818181818182)","(12.0, 42.0, 41.1)","(1.95, 2.0, 1.9401315789473683)","(6.0, 7.4, 7.115384615384615)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:02.869148,"(6.0, 11.5, 10.166666666666666)","(12.0, 42.0, 41.1)","(1.95, 2.0, 1.9458333333333333)","(6.0, 7.6, 6.263636363636364)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:04.051949,"(6.0, 11.5, 10.25)","(12.0, 42.0, 37.75)","(1.95, 2.0, 1.9458333333333333)","(6.0, 7.6, 6.263636363636364)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.2)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:05.216222,"(6.0, 11.5, 10.214285714285714)","(12.0, 42.0, 40.857142857142854)","(1.95, 2.0, 1.9458333333333333)","(6.0, 7.6, 7.366666666666667)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:06.291608,"(6.0, 11.5, 10.75)","(12.0, 42.0, 40.666666666666664)","(1.95, 2.0, 1.9417910447761193)","(6.0, 7.4, 7.276923076923077)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:07.278849,"(6.0, 11.5, 10.653846153846153)","(12.0, 42.0, 40.84615384615385)","(1.95, 2.0, 1.9458333333333333)","(6.0, 7.6, 6.836363636363636)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:08.200872,"(6.0, 11.5, 10.653846153846153)","(12.0, 42.0, 41.22222222222222)","(1.95, 1.99, 1.978888888888889)","(6.0, 7.6, 6.7)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:09.250312,"(6.0, 11.5, 10.653846153846153)","(12.0, 42.0, 41.22222222222222)","(1.95, 2.0, 1.9417910447761193)","(6.0, 7.6, 6.7)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:10.214334,"(6.0, 11.5, 10.653846153846153)","(12.0, 44.0, 43.27272727272727)","(1.95, 1.99, 1.9665217391304348)","(6.0, 7.6, 6.7)","(41.0, 70.0, 64.66666666666666)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.844444444444444)"
07-01-2023 18:52:11.223239,"(6.0, 11.5, 10.653846153846153)","(12.0, 44.0, 43.27272727272727)","(1.95, 1.98, 1.9723076923076923)","(6.0, 7.6, 6.7)","(41.0, 70.0, 67.0)","(6.0, 12.0, 11.214285714285714)","(6.0, 8.2, 7.863157894736842)"
07-01-2023 18:52:12.513221,"(6.0, 11.5, 11.021739130434783)","(12.0, 44.0, 43.27272727272727)","(1.95, 1.98, 1.9723076923076923)","(6.0, 7.6, 6.7)","(41.0, 70.0, 67.0)","(6.0, 12.0, 11.290322580645162)","(6.0, 8.2, 7.863157894736842)"
07-01-2023 18:52:13.689636,"(6.0, 11.5, 11.166666666666666)","(12.0, 44.0, 39.0)","(1.95, 1.98, 1.9723076923076923)","(6.0, 7.6, 6.7)","(41.0, 70.0, 67.0)","(6.0, 12.0, 11.592592592592593)","(6.0, 8.2, 7.863157894736842)"
07-01-2023 18:52:14.826778,"(6.0, 11.5, 11.166666666666666)","(12.0, 55.0, 33.57142857142857)","(1.95, 1.98, 1.9723076923076923)","(6.0, 7.6, 6.670967741935484)","(41.0, 70.0, 67.0)","(6.0, 12.0, 11.65625)","(6.0, 8.2, 7.863157894736842)"
07-01-2023 18:52:15.803783,"(6.0, 11.5, 11.166666666666666)","(12.0, 50.0, 46.66666666666667)","(1.95, 1.98, 1.9657142857142857)","(6.0, 7.6, 6.7)","(41.0, 70.0, 67.0)","(6.0, 12.0, 11.65625)","(6.0, 8.2, 7.863157894736842)"
