,Prompt Prodigy,Deevine,Grand Pope,Grinzinger Prince,Tramontana,Bluestone Lane,Cosmic Rhapsody,Jamarra,Rosalia,Pinnace,Snappy Magnus,Hes Essential,The Siscos Kid
04-01-2023 16:00:15.230764,"(61.0, 240.0, 136.66666666666666)","(26.0, 70.0, 59.0)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.359259259259259)","(9.0, 11.5, 10.9)","(20.0, 40.0, 35.5)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.97)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.34909090909091)","(31.0, 48.0, 39.111111111111114)","(10.0, 12.0, 11.814159292035399)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:16.841225,"(61.0, 240.0, 136.66666666666666)","(26.0, 70.0, 59.0)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.359259259259259)","(9.0, 11.5, 10.9)","(20.0, 40.0, 35.5)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.97)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.34909090909091)","(31.0, 48.0, 38.8)","(10.0, 12.0, 11.814159292035399)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:18.475095,"(61.0, 240.0, 136.66666666666666)","(26.0, 70.0, 60.22222222222222)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.359259259259259)","(9.0, 11.5, 10.9)","(20.0, 40.0, 35.5)","(26.0, 40.0, 34.5)","(6.0, 7.0, 7.140000000000001)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.176923076923077)","(31.0, 46.0, 39.2)","(10.0, 12.0, 11.814159292035399)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:19.984638,"(61.0, 240.0, 136.66666666666666)","(26.0, 75.0, 80.0)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.359259259259259)","(9.0, 11.5, 10.9)","(20.0, 40.0, 35.5)","(26.0, 40.0, 34.5)","(6.0, 7.2, 6.95)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.2, 6.176923076923077)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:21.541280,"(61.0, 240.0, 136.66666666666666)","(26.0, 90.0, 80.0)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.359259259259259)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.95)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.2, 6.176923076923077)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:23.076295,"(61.0, 240.0, 136.66666666666666)","(26.0, 85.0, 78.63636363636363)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.359259259259259)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.95)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.2, 6.176923076923077)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:24.701961,"(61.0, 240.0, 136.66666666666666)","(26.0, 85.0, 78.63636363636363)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.359259259259259)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.95)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.2, 6.176923076923077)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:26.229317,"(61.0, 240.0, 136.66666666666666)","(26.0, 85.0, 78.63636363636363)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.335294117647059)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.95)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.2, 6.176923076923077)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:27.699135,"(61.0, 240.0, 136.66666666666666)","(26.0, 85.0, 78.63636363636363)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.95)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.2, 6.176923076923077)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:29.186995,"(61.0, 240.0, 136.66666666666666)","(26.0, 85.0, 78.63636363636363)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.95)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.2, 6.340298507462687)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:30.720303,"(61.0, 240.0, 136.66666666666666)","(26.0, 85.0, 72.5)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.5, 10.863636363636363)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.938461538461539)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.321126760563381)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:32.211679,"(61.0, 240.0, 136.66666666666666)","(26.0, 80.0, 70.625)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.938461538461539)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.321126760563381)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:33.729956,"(61.0, 240.0, 136.66666666666666)","(26.0, 80.0, 66.28571428571428)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.938461538461539)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 143.63636363636363)"
04-01-2023 16:00:35.211688,"(61.0, 240.0, 162.5)","(26.0, 80.0, 66.28571428571428)","(6.5, 8.2, 8.126315789473685)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.5, 10.9)","(20.0, 40.0, 38.36363636363636)","(26.0, 40.0, 34.5)","(6.0, 7.0, 6.938461538461539)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 44.0, 39.2)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 122.85714285714286)"
04-01-2023 16:00:36.699169,"(61.0, 240.0, 162.5)","(26.0, 80.0, 60.0)","(6.5, 8.2, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.5, 10.53763440860215)","(20.0, 40.0, 35.5)","(26.0, 40.0, 34.5)","(6.0, 7.0, 7.12)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 44.0, 38.19047619047619)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 122.85714285714286)"
04-01-2023 16:00:38.235425,"(61.0, 240.0, 162.5)","(26.0, 75.0, 62.666666666666664)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.53061224489796)","(20.0, 40.0, 35.5)","(26.0, 40.0, 34.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 38.19047619047619)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 122.85714285714286)"
04-01-2023 16:00:39.728825,"(61.0, 240.0, 162.5)","(26.0, 70.0, 62.666666666666664)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.53061224489796)","(20.0, 40.0, 35.5)","(26.0, 40.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 38.19047619047619)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 122.85714285714286)"
04-01-2023 16:00:41.243251,"(61.0, 240.0, 162.5)","(26.0, 70.0, 62.666666666666664)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.48314606741573)","(20.0, 40.0, 35.5)","(26.0, 38.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 38.19047619047619)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 113.33333333333333)"
04-01-2023 16:00:42.876051,"(61.0, 240.0, 162.5)","(26.0, 70.0, 59.333333333333336)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.48314606741573)","(20.0, 40.0, 35.5)","(26.0, 38.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 38.19047619047619)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 113.33333333333333)"
04-01-2023 16:00:44.352210,"(61.0, 240.0, 162.5)","(26.0, 65.0, 59.333333333333336)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.48314606741573)","(20.0, 40.0, 35.5)","(26.0, 38.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 38.4)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:45.756295,"(61.0, 240.0, 162.5)","(26.0, 65.0, 58.57142857142857)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.596491228070175)","(20.0, 40.0, 35.5)","(26.0, 38.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:47.289475,"(61.0, 240.0, 162.5)","(26.0, 65.0, 58.57142857142857)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.596491228070175)","(20.0, 40.0, 35.5)","(26.0, 38.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.862068965517242)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:48.860207,"(61.0, 240.0, 162.5)","(26.0, 65.0, 58.57142857142857)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.596491228070175)","(20.0, 40.0, 35.5)","(26.0, 38.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:50.463819,"(61.0, 240.0, 162.5)","(26.0, 65.0, 58.57142857142857)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.348837209302326)","(9.0, 11.0, 10.596491228070175)","(20.0, 40.0, 35.5)","(26.0, 38.0, 33.5)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:51.955257,"(61.0, 240.0, 162.5)","(26.0, 65.0, 58.57142857142857)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.4, 6.494736842105263)","(9.0, 11.0, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 38.0, 34.6)","(6.0, 7.2, 7.12)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:53.470399,"(61.0, 240.0, 162.5)","(26.0, 65.0, 58.57142857142857)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:54.938271,"(61.0, 240.0, 162.5)","(26.0, 65.0, 58.57142857142857)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:56.413843,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:57.954005,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:00:59.489294,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:01:01.024604,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:01:02.491960,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:01:03.977809,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:01:05.447595,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 130.0)"
04-01-2023 16:01:07.052106,"(61.0, 240.0, 162.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 180.0, 120.0)"
04-01-2023 16:01:08.536164,"(61.0, 220.0, 175.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.0)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 170.0, 120.0)"
04-01-2023 16:01:09.972829,"(61.0, 220.0, 175.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 170.0, 120.0)"
04-01-2023 16:01:11.561596,"(61.0, 220.0, 175.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 34.6)","(6.0, 7.2, 7.052631578947368)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 170.0, 120.0)"
04-01-2023 16:01:12.972478,"(61.0, 220.0, 175.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.494736842105263)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 33.14285714285714)","(6.0, 7.2, 7.12)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 170.0, 120.0)"
04-01-2023 16:01:14.418942,"(61.0, 220.0, 175.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 33.14285714285714)","(6.0, 7.2, 7.12)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 170.0, 120.0)"
04-01-2023 16:01:15.912411,"(61.0, 220.0, 175.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 33.14285714285714)","(6.0, 7.2, 7.12)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 170.0, 120.0)"
04-01-2023 16:01:17.535820,"(61.0, 220.0, 147.5)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 33.14285714285714)","(6.0, 7.2, 7.12)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:19.005069,"(61.0, 210.0, 135.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 31.555555555555557)","(6.0, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.719999999999999)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:20.754046,"(61.0, 210.0, 117.85714285714286)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.323287671232878)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 30.285714285714285)","(6.0, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.92)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:22.264529,"(61.0, 200.0, 120.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.467105263157894)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 30.285714285714285)","(6.0, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.533333333333333)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 38.4)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:23.788730,"(61.0, 190.0, 120.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 32.36363636363637)","(6.0, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.618181818181819)","(4.4, 6.4, 6.306666666666667)","(31.0, 40.0, 35.523809523809526)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:25.278825,"(61.0, 190.0, 120.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 32.36363636363637)","(6.0, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.618181818181819)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 36.074074074074076)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:26.766925,"(61.0, 190.0, 120.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 32.36363636363637)","(6.0, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.666666666666668)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 36.074074074074076)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:28.133567,"(61.0, 190.0, 120.0)","(26.0, 65.0, 60.90909090909091)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.465753424657533)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 32.36363636363637)","(6.0, 7.2, 7.1571428571428575)","(8.0, 8.8, 8.666666666666668)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 36.074074074074076)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:29.672205,"(51.0, 190.0, 120.0)","(26.0, 65.0, 57.5)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.476851851851851)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 32.36363636363637)","(6.0, 7.2, 7.147826086956522)","(7.5, 8.8, 8.666666666666668)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 36.285714285714285)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:31.312186,"(51.0, 180.0, 104.0)","(26.0, 65.0, 57.5)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.476851851851851)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 32.44444444444444)","(6.0, 7.2, 7.147826086956522)","(7.5, 8.8, 8.666666666666668)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 36.285714285714285)","(10.0, 12.0, 11.756756756756756)","(81.0, 160.0, 126.66666666666667)"
04-01-2023 16:01:32.887932,"(51.0, 180.0, 116.66666666666667)","(26.0, 65.0, 57.5)","(6.5, 8.4, 8.326315789473684)","(5.5, 6.6, 6.542028985507246)","(9.0, 10.5, 10.476851851851851)","(20.0, 40.0, 36.57142857142857)","(26.0, 36.0, 32.44444444444444)","(6.0, 7.2, 7.147826086956522)","(7.5, 8.8, 8.666666666666668)","(4.4, 6.4, 6.306666666666667)","(31.0, 42.0, 36.285714285714285)","(10.0, 12.0, 11.830188679245284)","(81.0, 160.0, 126.66666666666667)"
