,Minsk Moment,Samizdat,Buzzoom,The Spruiker,Bruce Almighty,Dig Deep,Flying Missile,Media Baron
07-01-2023 18:53:17.565763,"(2.1, 2.38, 2.362505800464037)","(20.0, 29.0, 27.4)","(4.0, 4.9, 4.836607142857143)","(6.5, 7.8, 7.659756097560975)","(21.0, 32.0, 29.384615384615383)","(15.0, 19.5, 18.915178571428573)","(7.0, 8.6, 8.424657534246576)","(71.0, 180.0, 166.66666666666666)"
07-01-2023 18:53:18.670403,"(2.1, 2.38, 2.362505800464037)","(20.0, 29.0, 27.4)","(4.0, 4.9, 4.837168141592921)","(6.5, 7.8, 7.645637583892617)","(21.0, 32.0, 27.597826086956523)","(15.0, 19.5, 18.915178571428573)","(7.0, 8.6, 8.424657534246576)","(71.0, 180.0, 166.66666666666666)"
07-01-2023 18:53:19.730592,"(2.1, 2.38, 2.3662408759124087)","(20.0, 29.0, 27.4)","(4.0, 4.9, 4.837168141592921)","(6.5, 7.8, 7.645637583892617)","(21.0, 32.0, 27.260416666666668)","(15.0, 19.5, 18.915178571428573)","(7.0, 8.6, 8.424657534246576)","(71.0, 180.0, 162.0)"
07-01-2023 18:53:20.798143,"(2.1, 2.38, 2.3661141804788213)","(20.0, 29.0, 27.4)","(4.0, 4.9, 4.836607142857143)","(6.5, 7.8, 7.645333333333333)","(21.0, 32.0, 27.35211267605634)","(15.0, 19.5, 18.91764705882353)","(7.0, 8.6, 8.446280991735538)","(71.0, 170.0, 165.2941176470588)"
07-01-2023 18:53:21.882292,"(2.1, 2.38, 2.3640993788819875)","(20.0, 29.0, 27.363636363636363)","(4.0, 4.9, 4.836607142857143)","(6.5, 7.8, 7.645333333333333)","(21.0, 32.0, 27.35211267605634)","(15.0, 19.5, 18.68095238095238)","(7.0, 8.6, 8.446280991735538)","(71.0, 170.0, 163.33333333333334)"
07-01-2023 18:53:23.056085,"(2.1, 2.38, 2.3580728051391864)","(20.0, 29.0, 27.363636363636363)","(4.0, 4.9, 4.863959390862944)","(6.5, 7.8, 7.633333333333333)","(21.0, 32.0, 28.615384615384617)","(15.0, 19.5, 19.090476190476192)","(7.0, 8.6, 8.446280991735538)","(71.0, 170.0, 163.84615384615384)"
07-01-2023 18:53:24.224024,"(2.1, 2.38, 2.366437086092715)","(20.0, 29.0, 28.1)","(4.0, 4.9, 4.863959390862944)","(6.5, 7.8, 7.633333333333333)","(21.0, 30.0, 29.692307692307693)","(15.0, 19.5, 19.186131386861312)","(7.0, 8.6, 8.493714285714285)","(71.0, 170.0, 164.28571428571428)"
07-01-2023 18:53:25.371344,"(2.1, 2.38, 2.3742710997442456)","(20.0, 29.0, 28.0)","(4.0, 4.9, 4.8693333333333335)","(6.5, 7.8, 7.627067669172932)","(21.0, 30.0, 29.692307692307693)","(15.0, 19.5, 19.186131386861312)","(7.0, 8.6, 8.483157894736841)","(71.0, 170.0, 174.54545454545453)"
07-01-2023 18:53:26.431575,"(2.1, 2.38, 2.3590033222591362)","(20.0, 29.0, 28.0)","(4.0, 4.9, 4.875268817204302)","(6.5, 7.8, 7.627067669172932)","(21.0, 30.0, 29.692307692307693)","(15.0, 19.5, 19.186131386861312)","(7.0, 8.6, 8.483157894736841)","(71.0, 180.0, 174.54545454545453)"
07-01-2023 18:53:27.515490,"(2.1, 2.36, 2.357373737373737)","(20.0, 29.0, 28.121951219512194)","(4.0, 4.9, 4.887134502923977)","(6.5, 7.8, 7.649180327868852)","(21.0, 30.0, 29.692307692307693)","(15.0, 19.5, 19.17)","(7.0, 8.6, 8.480645161290322)","(71.0, 180.0, 169.28571428571428)"
07-01-2023 18:53:28.555329,"(2.1, 2.38, 2.357795918367347)","(20.0, 29.0, 27.756756756756758)","(4.0, 4.9, 4.886666666666667)","(6.5, 8.0, 7.800738007380073)","(21.0, 30.0, 29.692307692307693)","(15.0, 19.5, 19.17)","(7.0, 8.6, 8.480645161290322)","(71.0, 180.0, 169.28571428571428)"
07-01-2023 18:53:29.646023,"(2.1, 2.38, 2.3616216216216217)","(20.0, 28.0, 27.53846153846154)","(4.0, 4.9, 4.839830508474576)","(6.5, 7.8, 7.7904)","(21.0, 30.0, 29.38095238095238)","(15.0, 19.5, 19.22258064516129)","(7.0, 8.6, 8.507)","(71.0, 180.0, 172.0)"
07-01-2023 18:53:30.655004,"(2.1, 2.36, 2.3501577287066246)","(20.0, 28.0, 27.636363636363637)","(4.0, 4.9, 4.891719745222931)","(6.5, 7.8, 7.79136690647482)","(21.0, 30.0, 29.38095238095238)","(15.0, 19.5, 19.22258064516129)","(7.0, 8.6, 8.507)","(71.0, 180.0, 172.0)"
07-01-2023 18:53:31.714145,"(2.1, 2.36, 2.349659863945578)","(20.0, 28.0, 27.77777777777778)","(4.0, 5.0, 4.9044897959183675)","(6.5, 8.0, 7.669177126917712)","(21.0, 30.0, 29.714285714285715)","(15.0, 19.5, 19.225)","(7.0, 8.6, 8.467782426778243)","(71.0, 150.0, 141.66666666666666)"
07-01-2023 18:53:32.857493,"(2.1, 2.36, 2.348905109489051)","(20.0, 28.0, 27.77777777777778)","(4.0, 5.0, 4.907326732673267)","(6.5, 8.0, 7.669177126917712)","(21.0, 30.0, 29.714285714285715)","(15.0, 19.5, 19.225)","(7.0, 8.6, 8.467782426778243)","(71.0, 150.0, 133.33333333333334)"
07-01-2023 18:53:33.994041,"(2.1, 2.36, 2.3405405405405406)","(20.0, 28.0, 27.77777777777778)","(4.0, 5.0, 4.9074)","(6.5, 8.0, 7.678154681139755)","(21.0, 30.0, 29.714285714285715)","(15.0, 19.5, 19.225)","(7.0, 8.6, 8.462608695652174)","(71.0, 140.0, 133.33333333333334)"
07-01-2023 18:53:35.060682,"(2.1, 2.36, 2.340537634408602)","(20.0, 29.0, 27.933333333333334)","(4.0, 5.0, 4.9074)","(6.5, 8.0, 7.678154681139755)","(21.0, 30.0, 29.714285714285715)","(15.0, 19.5, 19.225)","(7.0, 8.6, 8.462608695652174)","(71.0, 140.0, 133.33333333333334)"
07-01-2023 18:53:36.126369,"(2.1, 2.36, 2.3321799307958475)","(20.0, 28.0, 27.51219512195122)","(4.0, 5.0, 4.9074)","(6.5, 8.0, 7.670555555555556)","(21.0, 30.0, 29.555555555555557)","(15.0, 19.5, 19.225)","(7.0, 8.6, 8.462608695652174)","(71.0, 140.0, 130.0)"
07-01-2023 18:53:37.210960,"(2.1, 2.36, 2.336763005780347)","(20.0, 28.0, 27.51219512195122)","(4.0, 5.0, 4.895187165775401)","(6.5, 8.0, 7.805254515599343)","(21.0, 30.0, 29.5)","(15.0, 19.5, 19.125)","(7.0, 8.6, 8.469421487603306)","(71.0, 140.0, 146.66666666666666)"
07-01-2023 18:53:38.265134,"(2.1, 2.36, 2.3422907488986784)","(20.0, 28.0, 27.545454545454547)","(4.0, 4.9, 4.895187165775401)","(6.5, 8.0, 7.651688693098384)","(21.0, 30.0, 29.5)","(15.0, 19.5, 19.227272727272727)","(7.0, 8.6, 8.475098814229248)","(71.0, 180.0, 146.66666666666666)"
07-01-2023 18:53:39.349873,"(2.1, 2.36, 2.3467441860465117)","(20.0, 28.0, 27.591836734693878)","(4.0, 4.9, 4.875105485232067)","(6.5, 8.0, 7.684768211920529)","(21.0, 30.0, 29.666666666666668)","(15.0, 19.5, 19.405405405405407)","(7.0, 8.6, 8.492517006802721)","(71.0, 180.0, 146.66666666666666)"
07-01-2023 18:53:40.444168,"(2.1, 2.36, 2.3473047858942064)","(20.0, 28.0, 27.591836734693878)","(4.0, 4.9, 4.875105485232067)","(6.5, 8.0, 7.684768211920529)","(21.0, 30.0, 29.666666666666668)","(15.0, 19.5, 19.405405405405407)","(7.0, 8.6, 8.498909090909091)","(71.0, 180.0, 146.66666666666666)"
07-01-2023 18:53:41.549238,"(2.1, 2.36, 2.3404651162790695)","(21.0, 28.0, 27.591836734693878)","(4.2, 4.9, 4.875105485232067)","(7.0, 8.0, 7.801973684210526)","(21.0, 30.0, 29.3781512605042)","(16.0, 19.5, 19.54)","(7.5, 8.6, 8.511551155115512)","(81.0, 180.0, 140.0)"
07-01-2023 18:53:42.656096,"(2.1, 2.36, 2.348222222222222)","(21.0, 28.0, 27.733333333333334)","(4.2, 4.9, 4.858898305084746)","(7.0, 8.0, 7.801320132013201)","(21.0, 32.0, 29.384615384615383)","(16.0, 20.0, 19.574074074074073)","(7.5, 8.6, 8.511551155115512)","(81.0, 180.0, 140.0)"
07-01-2023 18:53:43.785748,"(2.1, 2.36, 2.3432470588235295)","(21.0, 28.0, 27.733333333333334)","(4.2, 4.9, 4.864074074074074)","(7.0, 8.0, 7.804571428571428)","(21.0, 32.0, 30.11320754716981)","(16.0, 20.0, 19.952380952380953)","(7.5, 8.6, 8.522463768115943)","(81.0, 180.0, 144.28571428571428)"
07-01-2023 18:53:44.832592,"(2.1, 2.36, 2.3501618122977344)","(21.0, 28.0, 27.846153846153847)","(4.2, 5.0, 4.906972111553785)","(7.0, 7.6, 7.519906323185012)","(21.0, 32.0, 30.41860465116279)","(16.0, 20.0, 19.943396226415093)","(7.5, 8.6, 8.548051948051947)","(81.0, 180.0, 152.5)"
07-01-2023 18:53:45.906606,"(2.1, 2.36, 2.3531991051454137)","(21.0, 29.0, 27.916666666666668)","(4.2, 5.0, 4.906972111553785)","(7.0, 7.6, 7.532975871313673)","(21.0, 32.0, 30.41860465116279)","(16.0, 20.0, 19.943396226415093)","(7.5, 8.6, 8.548051948051947)","(81.0, 190.0, 152.5)"
07-01-2023 18:53:47.072234,"(2.1, 2.36, 2.3531991051454137)","(21.0, 29.0, 27.266666666666666)","(4.2, 5.0, 4.906972111553785)","(7.0, 7.6, 7.522600619195046)","(21.0, 30.0, 28.75)","(16.0, 20.0, 19.943396226415093)","(7.5, 8.6, 8.548051948051947)","(81.0, 190.0, 163.52941176470588)"
07-01-2023 18:53:48.259236,"(2.1, 2.36, 2.3531991051454137)","(21.0, 29.0, 27.266666666666666)","(4.2, 5.0, 4.906972111553785)","(7.0, 7.6, 7.514465408805031)","(21.0, 30.0, 28.75)","(16.0, 20.0, 19.943396226415093)","(7.5, 8.6, 8.541176470588235)","(81.0, 190.0, 163.52941176470588)"
07-01-2023 18:53:49.395708,"(2.1, 2.36, 2.3557235421166305)","(21.0, 28.0, 27.8)","(4.2, 5.0, 4.912546816479401)","(7.0, 7.6, 7.531391585760518)","(21.0, 30.0, 29.166666666666668)","(16.0, 21.0, 20.016393442622952)","(7.5, 8.6, 8.520289855072464)","(81.0, 180.0, 165.0)"
07-01-2023 18:53:50.474948,"(2.1, 2.38, 2.3668)","(21.0, 28.0, 27.914893617021278)","(4.2, 5.0, 4.912546816479401)","(7.0, 7.6, 7.503583061889251)","(21.0, 30.0, 28.384615384615383)","(16.0, 21.0, 20.015873015873016)","(7.5, 8.6, 8.423783783783785)","(81.0, 180.0, 165.0)"
07-01-2023 18:53:51.639911,"(2.1, 2.4, 2.3965300285986655)","(21.0, 28.0, 27.77777777777778)","(4.2, 5.0, 4.901890756302521)","(6.5, 7.6, 7.499319727891156)","(21.0, 29.0, 28.47826086956522)","(16.0, 21.0, 20.015873015873016)","(7.5, 8.6, 8.444736842105263)","(81.0, 180.0, 165.0)"
07-01-2023 18:53:52.806690,"(2.1, 2.4, 2.397662601626016)","(21.0, 28.0, 27.77777777777778)","(4.2, 5.0, 4.901890756302521)","(6.5, 7.6, 7.522105263157894)","(21.0, 29.0, 28.47826086956522)","(16.0, 21.0, 20.015873015873016)","(7.5, 8.6, 8.44927536231884)","(81.0, 180.0, 165.0)"
07-01-2023 18:53:54.044138,"(2.1, 2.4, 2.3976506639427986)","(21.0, 28.0, 27.846153846153847)","(4.2, 5.0, 4.894565217391305)","(6.5, 7.6, 7.522105263157894)","(21.0, 29.0, 28.47826086956522)","(16.0, 21.0, 20.029411764705884)","(7.5, 8.6, 8.448571428571428)","(81.0, 180.0, 165.0)"
07-01-2023 18:53:55.300814,"(2.1, 2.4, 2.3985376344086022)","(21.0, 28.0, 27.25)","(4.2, 4.9, 4.874006116207951)","(6.5, 7.6, 7.522105263157894)","(21.0, 29.0, 28.40740740740741)","(16.0, 21.0, 20.210526315789473)","(7.5, 8.6, 8.3725)","(81.0, 180.0, 145.0)"
07-01-2023 18:53:56.503580,"(2.1, 2.42, 2.4171784232365146)","(21.0, 29.0, 27.25)","(4.2, 4.9, 4.874006116207951)","(6.5, 7.6, 7.522105263157894)","(21.0, 29.0, 28.40740740740741)","(16.0, 21.0, 20.210526315789473)","(7.5, 8.4, 8.3725)","(81.0, 150.0, 145.0)"
07-01-2023 18:53:57.802434,"(2.1, 2.42, 2.4101754385964913)","(21.0, 29.0, 27.869565217391305)","(4.2, 4.9, 4.874006116207951)","(6.5, 7.6, 7.527823691460055)","(21.0, 29.0, 28.41509433962264)","(16.0, 21.0, 20.12837837837838)","(7.5, 8.4, 8.384397163120568)","(81.0, 150.0, 142.72727272727272)"
07-01-2023 18:53:59.017347,"(2.1, 2.42, 2.4033599999999997)","(21.0, 29.0, 27.791666666666668)","(4.2, 4.9, 4.87189349112426)","(6.5, 7.6, 7.526610644257703)","(21.0, 29.0, 28.41509433962264)","(16.0, 21.0, 20.079545454545453)","(7.5, 8.4, 8.340259740259741)","(81.0, 150.0, 142.72727272727272)"
07-01-2023 18:54:00.441147,"(2.1, 2.42, 2.406612244897959)","(21.0, 28.0, 27.74468085106383)","(4.2, 4.9, 4.890671641791045)","(6.5, 7.6, 7.526610644257703)","(21.0, 29.0, 28.41509433962264)","(15.0, 21.0, 20.079545454545453)","(7.5, 8.4, 8.339473684210526)","(81.0, 150.0, 142.5)"
07-01-2023 18:54:01.637441,"(2.1, 2.42, 2.406612244897959)","(21.0, 28.0, 27.74468085106383)","(4.2, 4.9, 4.890671641791045)","(6.5, 7.6, 7.526610644257703)","(21.0, 29.0, 28.41509433962264)","(15.0, 21.0, 20.079545454545453)","(7.5, 8.4, 8.339473684210526)","(81.0, 150.0, 142.5)"
07-01-2023 18:54:02.863632,"(2.1, 2.38, 2.3779574468085105)","(21.0, 28.0, 27.510204081632654)","(4.2, 5.0, 4.912596899224806)","(6.5, 7.6, 7.443548387096774)","(21.0, 29.0, 28.612244897959183)","(15.0, 21.0, 20.42105263157895)","(7.5, 8.4, 8.420689655172414)","(81.0, 150.0, 143.57142857142858)"
07-01-2023 18:54:04.141631,"(2.1, 2.38, 2.3761567164179103)","(21.0, 28.0, 27.423076923076923)","(4.2, 5.0, 4.914744801512287)","(6.5, 7.6, 7.423076923076923)","(21.0, 29.0, 28.476190476190474)","(15.0, 21.0, 19.94736842105263)","(7.5, 8.6, 8.336)","(81.0, 150.0, 158.46153846153845)"
07-01-2023 18:54:05.400731,"(2.1, 2.38, 2.375940959409594)","(21.0, 28.0, 27.35483870967742)","(4.2, 5.0, 4.914744801512287)","(6.5, 7.6, 7.441379310344828)","(21.0, 29.0, 28.448979591836736)","(15.0, 20.0, 19.227272727272727)","(7.5, 8.4, 8.384931506849316)","(81.0, 180.0, 153.75)"
07-01-2023 18:54:06.640881,"(2.1, 2.38, 2.366201322556943)","(21.0, 28.0, 29.19607843137255)","(4.2, 5.0, 4.957276995305165)","(6.5, 7.6, 6.664811133200795)","(21.0, 29.0, 30.178217821782177)","(15.0, 19.5, 19.833333333333332)","(7.5, 8.4, 8.524855491329479)","(81.0, 180.0, 181.0)"
07-01-2023 18:54:07.815062,"(2.1, 2.4, 2.3840170212765956)","(21.0, 30.0, 29.19607843137255)","(4.2, 5.0, 4.967403314917127)","(6.5, 6.8, 6.982178217821782)","(21.0, 32.0, 30.694117647058825)","(15.0, 20.0, 19.5873786407767)","(7.5, 8.6, 8.7659793814433)","(81.0, 190.0, 155.33333333333334)"
07-01-2023 18:54:09.051620,"(2.1, 2.4, 2.3879047156052504)","(21.0, 29.0, 28.285714285714285)","(4.2, 5.1, 4.994633273703041)","(6.5, 7.0, 7.126388888888889)","(21.0, 32.0, 30.694117647058825)","(15.0, 21.0, 19.6)","(7.5, 8.8, 8.748051948051948)","(81.0, 190.0, 156.15384615384616)"
07-01-2023 18:54:10.303434,"(2.1, 2.4, 2.388455008488964)","(21.0, 29.0, 28.105263157894736)","(4.2, 5.0, 4.9976014760147605)","(6.5, 7.2, 7.101111111111111)","(21.0, 32.0, 30.52980132450331)","(15.0, 20.0, 19.464285714285715)","(7.5, 8.8, 8.742741935483872)","(81.0, 190.0, 156.15384615384616)"
07-01-2023 18:54:11.533721,"(2.1, 2.4, 2.3810408921933086)","(21.0, 29.0, 28.105263157894736)","(4.2, 5.0, 4.952554744525548)","(6.5, 7.2, 7.135018050541516)","(21.0, 32.0, 30.307692307692307)","(15.0, 20.0, 19.342105263157894)","(7.5, 8.8, 8.7475)","(81.0, 190.0, 170.0)"
07-01-2023 18:54:12.701700,"(2.1, 2.4, 2.395578947368421)","(21.0, 29.0, 28.130434782608695)","(4.2, 5.1, 5.0237410071942445)","(6.5, 7.2, 7.129861111111111)","(21.0, 32.0, 29.153846153846153)","(15.0, 19.5, 19.23076923076923)","(7.5, 8.8, 8.74980694980695)","(81.0, 180.0, 170.0)"
07-01-2023 18:54:13.818933,"(2.1, 2.4, 2.394535367545076)","(21.0, 29.0, 28.11111111111111)","(4.2, 5.1, 5.0237410071942445)","(6.5, 7.2, 7.129861111111111)","(21.0, 30.0, 29.153846153846153)","(15.0, 19.5, 19.27777777777778)","(7.5, 8.8, 8.716616314199396)","(81.0, 180.0, 175.0)"
07-01-2023 18:54:14.947497,"(2.1, 2.4, 2.3963548387096774)","(21.0, 29.0, 28.11111111111111)","(4.2, 5.1, 5.178612716763006)","(6.5, 7.2, 7.312359550561798)","(21.0, 30.0, 29.764044943820224)","(15.0, 19.5, 19.845323741007196)","(7.5, 8.8, 7.9832167832167835)","(81.0, 180.0, 181.8181818181818)"
07-01-2023 18:54:16.116170,"(2.1, 2.44, 2.437156220767072)","(21.0, 29.0, 28.829268292682926)","(4.2, 5.2, 5.1764)","(6.5, 7.4, 7.302439024390244)","(21.0, 30.0, 29.533333333333335)","(15.0, 20.0, 19.690104166666668)","(7.5, 8.0, 7.791836734693877)","(81.0, 190.0, 181.8181818181818)"
07-01-2023 18:54:17.290076,"(2.1, 2.44, 2.425539568345324)","(21.0, 29.0, 28.97142857142857)","(4.2, 5.2, 5.1861702127659575)","(6.5, 7.4, 7.2823529411764705)","(21.0, 30.0, 29.53731343283582)","(15.0, 20.0, 19.729559748427672)","(7.5, 7.8, 7.774732334047109)","(81.0, 190.0, 183.33333333333334)"
07-01-2023 18:54:18.386769,"(2.1, 2.44, 2.4282279469164716)","(21.0, 29.0, 28.96551724137931)","(4.2, 5.2, 5.1861702127659575)","(6.5, 7.4, 7.2823529411764705)","(21.0, 30.0, 29.53731343283582)","(15.0, 20.0, 19.705479452054796)","(7.5, 7.8, 7.769190600522193)","(81.0, 190.0, 183.33333333333334)"
07-01-2023 18:54:19.536659,"(2.1, 2.44, 2.4311189634864547)","(21.0, 29.0, 28.96551724137931)","(4.2, 5.2, 5.178294573643411)","(6.5, 7.4, 7.278656126482214)","(21.0, 30.0, 29.53731343283582)","(15.0, 20.0, 19.707482993197278)","(7.5, 7.8, 7.767493112947658)","(81.0, 190.0, 184.28571428571428)"
07-01-2023 18:54:20.708488,"(2.1, 2.44, 2.4204034582132565)","(21.0, 29.0, 28.96551724137931)","(4.2, 5.2, 5.361538461538462)","(6.5, 7.4, 7.27366255144033)","(21.0, 30.0, 29.53731343283582)","(15.0, 20.0, 19.620588235294118)","(7.5, 7.8, 7.738786279683377)","(81.0, 190.0, 181.11111111111111)"
07-01-2023 18:54:21.875783,"(2.1, 2.38, 2.377)","(21.0, 29.0, 28.675)","(4.2, 5.4, 5.348571428571429)","(6.5, 7.4, 7.276209677419355)","(21.0, 30.0, 29.478991596638654)","(15.0, 20.0, 19.620588235294118)","(7.5, 7.8, 7.8390625)","(81.0, 190.0, 184.66666666666666)"
07-01-2023 18:54:22.910127,"(2.1, 2.38, 2.3790047393364926)","(21.0, 29.0, 28.5)","(4.2, 5.4, 5.348571428571429)","(6.5, 7.4, 7.276209677419355)","(21.0, 30.0, 29.522935779816514)","(15.0, 20.0, 19.60670731707317)","(7.5, 8.0, 7.837777777777777)","(81.0, 190.0, 182.0)"
07-01-2023 18:54:24.029493,"(2.1, 2.4, 2.389090909090909)","(21.0, 29.0, 28.5)","(4.2, 5.4, 5.342249240121581)","(6.5, 7.4, 7.091973244147157)","(21.0, 30.0, 29.41304347826087)","(15.0, 20.0, 19.60670731707317)","(7.5, 8.0, 7.80231884057971)","(81.0, 190.0, 182.0)"
07-01-2023 18:54:25.226006,"(2.1, 2.4, 2.383819095477387)","(21.0, 29.0, 28.529411764705884)","(4.2, 5.4, 5.317821782178218)","(6.5, 7.4, 7.017777777777778)","(21.0, 30.0, 29.428571428571427)","(15.0, 20.0, 19.618243243243242)","(7.5, 8.0, 7.80231884057971)","(81.0, 190.0, 182.0)"
07-01-2023 18:54:26.433695,"(2.1, 2.38, 2.3724)","(21.0, 29.0, 28.5)","(4.2, 5.4, 5.37172131147541)","(6.5, 7.2, 7.036)","(21.0, 30.0, 29.472602739726028)","(15.0, 20.0, 19.64012738853503)","(7.5, 8.0, 7.81957671957672)","(81.0, 190.0, 183.33333333333334)"
07-01-2023 18:54:27.555174,"(2.1, 2.38, 2.3601369863013697)","(21.0, 29.0, 28.608695652173914)","(4.2, 5.4, 5.377777777777778)","(6.5, 7.2, 7.061386138613861)","(21.0, 30.0, 29.433823529411764)","(15.0, 20.0, 19.40740740740741)","(7.5, 8.0, 7.793793103448276)","(81.0, 190.0, 183.33333333333334)"
07-01-2023 18:54:28.686872,"(2.1, 2.38, 2.3654929577464787)","(21.0, 29.0, 28.608695652173914)","(4.2, 5.4, 5.37907949790795)","(6.5, 7.2, 7.047547169811321)","(21.0, 30.0, 29.418439716312058)","(15.0, 19.5, 19.166666666666668)","(7.5, 7.8, 7.784507042253521)","(81.0, 190.0, 176.66666666666666)"
07-01-2023 18:54:29.803618,"(2.1, 2.38, 2.3761363636363635)","(21.0, 29.0, 28.583333333333332)","(4.2, 5.5, 5.428676470588235)","(6.5, 7.2, 7.034239130434782)","(21.0, 30.0, 29.418439716312058)","(15.0, 19.5, 19.166666666666668)","(7.5, 8.0, 7.784507042253521)","(81.0, 190.0, 176.66666666666666)"
07-01-2023 18:54:30.968737,"(2.1, 2.38, 2.364612403100775)","(21.0, 29.0, 28.583333333333332)","(4.2, 5.5, 5.442857142857143)","(6.5, 7.2, 7.034239130434782)","(21.0, 30.0, 29.418439716312058)","(15.0, 19.5, 19.056603773584907)","(7.5, 8.0, 7.783272727272727)","(81.0, 180.0, 175.71428571428572)"
07-01-2023 18:54:32.040542,"(2.1, 2.38, 2.366485013623978)","(21.0, 29.0, 28.583333333333332)","(4.2, 5.5, 5.442857142857143)","(6.5, 7.2, 7.014589665653496)","(21.0, 30.0, 29.262295081967213)","(15.0, 19.5, 18.847826086956523)","(7.0, 8.0, 7.6958481613285885)","(81.0, 190.0, 175.71428571428572)"
07-01-2023 18:54:33.146001,"(2.1, 2.4, 2.3825974025974026)","(21.0, 29.0, 28.361702127659573)","(4.2, 5.5, 5.419767441860465)","(6.5, 7.2, 7.014024390243902)","(21.0, 30.0, 29.262295081967213)","(15.0, 19.0, 18.689655172413794)","(7.0, 8.0, 7.534640522875817)","(81.0, 190.0, 175.71428571428572)"
07-01-2023 18:54:34.338486,"(2.1, 2.4, 2.3992629482071712)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.5, 5.486312849162011)","(6.5, 7.2, 7.105208333333334)","(21.0, 30.0, 29.464285714285715)","(15.0, 19.0, 18.9)","(7.0, 7.6, 7.538144329896907)","(81.0, 190.0, 187.3684210526316)"
07-01-2023 18:54:35.525733,"(2.1, 2.4, 2.3992629482071712)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.5, 5.486312849162011)","(6.5, 7.2, 7.105208333333334)","(21.0, 30.0, 29.464285714285715)","(15.0, 19.0, 18.7875)","(7.0, 7.6, 7.530097087378641)","(81.0, 190.0, 187.5)"
07-01-2023 18:54:36.633047,"(2.1, 2.4, 2.3942984409799553)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.5, 5.4870422535211265)","(6.5, 7.2, 7.0769633507853404)","(21.0, 30.0, 29.464285714285715)","(15.0, 19.0, 18.381818181818183)","(7.0, 7.6, 7.527315914489311)","(81.0, 190.0, 187.89473684210526)"
07-01-2023 18:54:37.679085,"(2.1, 2.4, 2.3942125094197437)","(21.0, 29.0, 28.705882352941178)","(4.2, 5.5, 5.486018237082067)","(6.5, 7.2, 7.0769633507853404)","(21.0, 30.0, 29.46153846153846)","(15.0, 19.0, 18.46969696969697)","(7.0, 7.6, 7.507784431137725)","(81.0, 190.0, 172.5)"
07-01-2023 18:54:38.783536,"(2.1, 2.4, 2.3928022492970946)","(21.0, 29.0, 28.72222222222222)","(4.2, 5.5, 5.5682119205298015)","(6.5, 7.2, 7.119466666666667)","(21.0, 30.0, 29.46153846153846)","(15.0, 18.5, 17.933333333333334)","(7.0, 7.6, 7.502325581395349)","(81.0, 180.0, 172.5)"
07-01-2023 18:54:39.951402,"(2.1, 2.42, 2.4027758007117437)","(21.0, 29.0, 28.72222222222222)","(4.2, 5.6, 5.5682119205298015)","(6.5, 7.2, 7.119466666666667)","(21.0, 30.0, 29.46153846153846)","(15.0, 18.5, 17.725)","(7.0, 7.6, 7.501777777777778)","(81.0, 180.0, 162.5)"
07-01-2023 18:54:41.123296,"(2.1, 2.42, 2.4093129770992365)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.6, 5.566433566433566)","(6.5, 7.2, 7.119466666666667)","(21.0, 30.0, 29.46153846153846)","(15.0, 18.0, 17.725)","(7.0, 7.6, 7.50242825607064)","(81.0, 170.0, 162.5)"
07-01-2023 18:54:42.230321,"(2.1, 2.4, 2.3996820349761525)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.6, 5.5892857142857135)","(6.5, 7.2, 7.115485564304462)","(21.0, 30.0, 29.46153846153846)","(15.0, 17.5, 17.170212765957448)","(7.0, 7.6, 7.50242825607064)","(81.0, 170.0, 162.5)"
07-01-2023 18:54:43.300516,"(2.1, 2.42, 2.409818181818182)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.6, 5.5892086330935244)","(6.5, 7.2, 7.114814814814815)","(21.0, 30.0, 29.45098039215686)","(15.0, 17.5, 17.393103448275863)","(7.0, 7.6, 7.5)","(81.0, 170.0, 165.0)"
07-01-2023 18:54:44.400349,"(2.1, 2.42, 2.411720698254364)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.6, 5.587394957983193)","(6.5, 7.2, 7.106914893617021)","(21.0, 30.0, 29.45098039215686)","(15.0, 17.5, 17.345394736842106)","(7.0, 7.6, 7.50319829424307)","(101.0, 170.0, 165.0)"
07-01-2023 18:54:45.763034,"(2.1, 2.42, 2.401387283236994)","(21.0, 29.0, 28.7196261682243)","(4.2, 5.6, 5.631481481481481)","(6.5, 7.2, 7.078358208955224)","(21.0, 30.0, 29.321951219512194)","(15.0, 17.0, 16.564676616915424)","(7.0, 7.6, 7.482191780821918)","(101.0, 170.0, 167.85714285714286)"
07-01-2023 18:54:47.094981,"(2.1, 2.42, 2.400432766615147)","(21.0, 28.0, 27.45414847161572)","(4.2, 5.7, 5.6929919137466305)","(6.5, 7.2, 7.142635658914728)","(21.0, 30.0, 29.485185185185184)","(15.0, 17.0, 16.699088145896656)","(7.0, 7.6, 7.516136919315404)","(91.0, 170.0, 185.55555555555554)"
