,Z U In My Dreams,Bettabe Swift,Jungle Goddess,Freezer Burn,Wish For Magic,Flat Out Appealing
2031,"[datetime.datetime(2022, 11, 28, 11, 40, 47, 646510), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 47, 646510), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 47, 646510), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 47, 646510), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 47, 646510), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 47, 646510), 31.0, 290.0]"
2032,"[datetime.datetime(2022, 11, 28, 11, 40, 48, 748919), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 48, 748919), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 48, 748919), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 48, 748919), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 48, 748919), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 48, 748919), 31.0, 290.0]"
2033,"[datetime.datetime(2022, 11, 28, 11, 40, 49, 845556), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 49, 845556), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 49, 845556), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 49, 845556), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 49, 845556), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 49, 845556), 31.0, 290.0]"
2034,"[datetime.datetime(2022, 11, 28, 11, 40, 50, 939822), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 50, 939822), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 50, 939822), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 50, 939822), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 50, 939822), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 50, 939822), 31.0, 290.0]"
2035,"[datetime.datetime(2022, 11, 28, 11, 40, 52, 43446), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 52, 43446), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 52, 43446), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 52, 43446), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 52, 43446), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 52, 43446), 31.0, 290.0]"
2036,"[datetime.datetime(2022, 11, 28, 11, 40, 53, 135243), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 53, 136242), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 53, 136242), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 53, 136242), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 53, 136242), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 53, 136242), 31.0, 290.0]"
2037,"[datetime.datetime(2022, 11, 28, 11, 40, 54, 234301), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 54, 234301), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 54, 234301), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 54, 234301), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 54, 234301), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 54, 234301), 31.0, 290.0]"
2038,"[datetime.datetime(2022, 11, 28, 11, 40, 55, 337301), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 55, 337301), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 55, 337301), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 55, 337301), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 55, 337301), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 55, 337301), 31.0, 290.0]"
2039,"[datetime.datetime(2022, 11, 28, 11, 40, 56, 454992), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 56, 455991), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 56, 455991), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 56, 455991), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 56, 455991), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 56, 455991), 31.0, 290.0]"
2040,"[datetime.datetime(2022, 11, 28, 11, 40, 57, 577313), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 57, 577313), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 57, 577313), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 57, 577313), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 57, 577313), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 57, 577313), 31.0, 290.0]"
2041,"[datetime.datetime(2022, 11, 28, 11, 40, 58, 769171), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 58, 769171), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 58, 769171), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 58, 769171), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 58, 769171), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 58, 769171), 31.0, 290.0]"
2042,"[datetime.datetime(2022, 11, 28, 11, 40, 59, 881261), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 40, 59, 881261), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 40, 59, 881261), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 40, 59, 881261), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 40, 59, 881261), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 40, 59, 881261), 31.0, 290.0]"
2043,"[datetime.datetime(2022, 11, 28, 11, 41, 0, 986363), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 0, 986363), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 0, 986363), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 0, 986363), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 0, 986363), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 0, 986363), 31.0, 290.0]"
2044,"[datetime.datetime(2022, 11, 28, 11, 41, 2, 98215), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 2, 98215), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 2, 98215), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 2, 98215), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 2, 98215), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 2, 98215), 31.0, 290.0]"
2045,"[datetime.datetime(2022, 11, 28, 11, 41, 3, 212423), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 3, 212423), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 3, 212423), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 3, 212423), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 3, 212423), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 3, 212423), 31.0, 290.0]"
2046,"[datetime.datetime(2022, 11, 28, 11, 41, 4, 345622), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 4, 345622), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 4, 345622), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 4, 345622), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 4, 345622), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 4, 345622), 31.0, 290.0]"
2047,"[datetime.datetime(2022, 11, 28, 11, 41, 5, 455779), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 5, 455779), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 5, 455779), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 5, 455779), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 5, 455779), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 5, 455779), 31.0, 290.0]"
2048,"[datetime.datetime(2022, 11, 28, 11, 41, 6, 617070), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 6, 617070), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 6, 617070), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 6, 617070), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 6, 617070), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 6, 617070), 31.0, 290.0]"
2049,"[datetime.datetime(2022, 11, 28, 11, 41, 7, 715904), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 7, 715904), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 7, 715904), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 7, 715904), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 7, 715904), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 7, 715904), 31.0, 290.0]"
2050,"[datetime.datetime(2022, 11, 28, 11, 41, 8, 813071), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 8, 813071), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 8, 813071), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 8, 813071), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 8, 813071), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 8, 813071), 31.0, 290.0]"
2051,"[datetime.datetime(2022, 11, 28, 11, 41, 9, 914305), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 9, 914305), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 9, 914305), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 9, 914305), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 9, 914305), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 9, 914305), 31.0, 290.0]"
2052,"[datetime.datetime(2022, 11, 28, 11, 41, 11, 11313), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 11, 11313), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 11, 11313), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 11, 11313), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 11, 11313), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 11, 11313), 31.0, 290.0]"
2053,"[datetime.datetime(2022, 11, 28, 11, 41, 12, 112736), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 12, 112736), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 12, 112736), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 12, 112736), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 12, 112736), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 12, 112736), 31.0, 290.0]"
2054,"[datetime.datetime(2022, 11, 28, 11, 41, 13, 230647), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 13, 230647), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 13, 230647), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 13, 230647), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 13, 230647), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 13, 230647), 31.0, 290.0]"
2055,"[datetime.datetime(2022, 11, 28, 11, 41, 14, 330054), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 14, 330054), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 14, 330054), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 14, 330054), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 14, 330054), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 14, 330054), 31.0, 290.0]"
2056,"[datetime.datetime(2022, 11, 28, 11, 41, 15, 426461), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 15, 426461), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 15, 426461), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 15, 426461), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 15, 426461), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 15, 426461), 31.0, 290.0]"
2057,"[datetime.datetime(2022, 11, 28, 11, 41, 16, 537236), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 16, 537236), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 16, 537236), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 16, 537236), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 16, 537236), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 16, 537236), 31.0, 290.0]"
2058,"[datetime.datetime(2022, 11, 28, 11, 41, 17, 634889), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 17, 634889), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 17, 634889), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 17, 634889), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 17, 634889), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 17, 634889), 31.0, 290.0]"
2059,"[datetime.datetime(2022, 11, 28, 11, 41, 18, 734030), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 18, 734030), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 18, 734030), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 18, 734030), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 18, 734030), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 18, 734030), 31.0, 290.0]"
2060,"[datetime.datetime(2022, 11, 28, 11, 41, 19, 835669), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 19, 835669), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 19, 835669), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 19, 835669), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 19, 835669), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 19, 835669), 31.0, 290.0]"
2061,"[datetime.datetime(2022, 11, 28, 11, 41, 20, 932485), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 20, 932485), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 20, 932485), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 20, 932485), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 20, 932485), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 20, 932485), 31.0, 290.0]"
2062,"[datetime.datetime(2022, 11, 28, 11, 41, 22, 32620), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 22, 32620), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 22, 32620), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 22, 32620), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 22, 32620), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 22, 32620), 31.0, 290.0]"
2063,"[datetime.datetime(2022, 11, 28, 11, 41, 23, 135779), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 23, 135779), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 23, 135779), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 23, 135779), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 23, 135779), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 23, 135779), 31.0, 290.0]"
2064,"[datetime.datetime(2022, 11, 28, 11, 41, 24, 232987), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 24, 232987), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 24, 232987), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 24, 232987), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 24, 232987), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 24, 232987), 31.0, 290.0]"
2065,"[datetime.datetime(2022, 11, 28, 11, 41, 25, 331865), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 25, 331865), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 25, 331865), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 25, 331865), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 25, 331865), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 25, 331865), 31.0, 290.0]"
2066,"[datetime.datetime(2022, 11, 28, 11, 41, 26, 435611), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 26, 435611), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 26, 435611), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 26, 435611), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 26, 435611), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 26, 435611), 31.0, 290.0]"
2067,"[datetime.datetime(2022, 11, 28, 11, 41, 27, 532999), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 27, 532999), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 27, 532999), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 27, 532999), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 27, 532999), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 27, 532999), 31.0, 290.0]"
2068,"[datetime.datetime(2022, 11, 28, 11, 41, 28, 630877), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 28, 630877), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 28, 630877), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 28, 630877), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 28, 630877), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 28, 630877), 31.0, 290.0]"
2069,"[datetime.datetime(2022, 11, 28, 11, 41, 29, 731815), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 29, 731815), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 29, 731815), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 29, 731815), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 29, 731815), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 29, 731815), 31.0, 290.0]"
2070,"[datetime.datetime(2022, 11, 28, 11, 41, 30, 828673), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 30, 828673), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 30, 828673), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 41, 30, 828673), 5.5, 20.0]","[datetime.datetime(2022, 11, 28, 11, 41, 30, 828673), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 30, 828673), 31.0, 290.0]"
2071,"[datetime.datetime(2022, 11, 28, 11, 41, 31, 932088), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 11, 41, 31, 932088), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 31, 932088), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 31, 932088), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 31, 932088), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 31, 932088), 31.0, 290.0]"
2072,"[datetime.datetime(2022, 11, 28, 11, 41, 33, 30139), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 33, 30139), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 33, 30139), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 33, 30139), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 33, 30139), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 33, 30139), 31.0, 290.0]"
2073,"[datetime.datetime(2022, 11, 28, 11, 41, 34, 128599), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 34, 128599), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 34, 128599), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 34, 128599), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 34, 128599), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 34, 128599), 31.0, 290.0]"
2074,"[datetime.datetime(2022, 11, 28, 11, 41, 35, 227711), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 35, 227711), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 35, 227711), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 35, 227711), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 35, 227711), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 35, 228712), 31.0, 290.0]"
2075,"[datetime.datetime(2022, 11, 28, 11, 41, 36, 359710), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 36, 359710), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 36, 359710), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 36, 359710), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 36, 359710), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 36, 359710), 31.0, 290.0]"
2076,"[datetime.datetime(2022, 11, 28, 11, 41, 37, 463476), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 37, 463476), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 37, 463476), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 37, 463476), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 37, 463476), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 37, 463476), 31.0, 290.0]"
2077,"[datetime.datetime(2022, 11, 28, 11, 41, 38, 559200), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 38, 559200), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 38, 559200), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 38, 559200), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 38, 559200), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 38, 559200), 31.0, 290.0]"
2078,"[datetime.datetime(2022, 11, 28, 11, 41, 39, 658325), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 39, 658325), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 39, 658325), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 39, 658325), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 39, 658325), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 39, 658325), 31.0, 290.0]"
2079,"[datetime.datetime(2022, 11, 28, 11, 41, 40, 761169), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 40, 761169), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 40, 761169), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 40, 761169), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 40, 761169), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 40, 761169), 31.0, 290.0]"
2080,"[datetime.datetime(2022, 11, 28, 11, 41, 41, 858079), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 41, 858079), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 41, 858079), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 41, 858079), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 41, 858079), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 41, 858079), 31.0, 290.0]"
2081,"[datetime.datetime(2022, 11, 28, 11, 41, 42, 953879), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 42, 953879), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 42, 953879), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 42, 953879), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 42, 953879), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 42, 953879), 31.0, 290.0]"
2082,"[datetime.datetime(2022, 11, 28, 11, 41, 44, 57717), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 44, 57717), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 44, 57717), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 44, 57717), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 44, 57717), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 44, 57717), 31.0, 290.0]"
2083,"[datetime.datetime(2022, 11, 28, 11, 41, 45, 158939), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 45, 158939), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 45, 158939), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 45, 158939), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 45, 158939), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 45, 158939), 31.0, 290.0]"
2084,"[datetime.datetime(2022, 11, 28, 11, 41, 46, 258256), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 11, 41, 46, 258256), 2.7, 4.8]","[datetime.datetime(2022, 11, 28, 11, 41, 46, 258256), 5.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 41, 46, 258256), 5.5, 19.5]","[datetime.datetime(2022, 11, 28, 11, 41, 46, 258256), 19.0, 160.0]","[datetime.datetime(2022, 11, 28, 11, 41, 46, 258256), 31.0, 290.0]"
