,Barroom Blitz,Sarie Marais,Dont Yoube Naughty,Artful Master,Torque Writer,Yarramans Shadow,Destiny Blues,Reeds Vision,Diego Delgado
15-12-2022 13:15:24.868744,"(9.0, 13.0, 12.25)","(21.0, 36.0, 35.666666666666664)","(71.0, 200.0, 165.0)","(2.9, 4.2, 4.083870967741936)","(51.0, 120.0, 94.0909090909091)","(51.0, 110.0, 95.71428571428572)","(18.0, 34.0, 32.4)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:26.095169,"(9.0, 13.0, 12.25)","(21.0, 36.0, 35.666666666666664)","(71.0, 200.0, 165.0)","(2.9, 4.1, 4.083870967741936)","(51.0, 110.0, 94.0909090909091)","(51.0, 110.0, 95.71428571428572)","(18.0, 34.0, 32.4)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:27.375375,"(9.0, 13.0, 12.940740740740742)","(21.0, 36.0, 35.666666666666664)","(71.0, 200.0, 165.0)","(2.9, 4.1, 4.083870967741936)","(51.0, 110.0, 94.0909090909091)","(61.0, 110.0, 93.82352941176471)","(18.0, 36.0, 31.666666666666668)","(1.6, 1.84, 1.8281481481481483)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:28.704983,"(9.0, 13.0, 12.940740740740742)","(21.0, 36.0, 35.666666666666664)","(71.0, 200.0, 165.0)","(2.9, 4.1, 4.083870967741936)","(51.0, 110.0, 94.0909090909091)","(61.0, 110.0, 95.71428571428572)","(18.0, 34.0, 29.8)","(1.6, 1.84, 1.8281481481481483)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:30.025206,"(9.0, 13.0, 12.940740740740742)","(21.0, 36.0, 35.666666666666664)","(71.0, 200.0, 165.0)","(2.9, 4.1, 4.128395061728395)","(51.0, 110.0, 95.41666666666666)","(61.0, 110.0, 95.71428571428572)","(18.0, 34.0, 29.8)","(1.6, 1.84, 1.8275862068965518)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:31.260740,"(9.0, 13.0, 12.969465648854962)","(21.0, 36.0, 35.5)","(71.0, 200.0, 165.0)","(2.9, 4.2, 4.120481927710843)","(51.0, 110.0, 99.5)","(61.0, 110.0, 95.71428571428572)","(18.0, 34.0, 29.8)","(1.6, 1.84, 1.8275862068965518)","(21.0, 50.0, 51.33333333333333)"
15-12-2022 13:15:32.436076,"(9.0, 13.5, 12.7)","(21.0, 36.0, 35.5)","(71.0, 200.0, 165.0)","(2.9, 4.2, 4.120481927710843)","(51.0, 110.0, 99.5)","(61.0, 110.0, 96.25)","(18.0, 34.0, 29.8)","(1.6, 1.84, 1.8275862068965518)","(21.0, 60.0, 48.0)"
15-12-2022 13:15:33.666324,"(9.0, 14.0, 12.65)","(21.0, 36.0, 35.5)","(71.0, 180.0, 137.5)","(2.9, 4.2, 4.120481927710843)","(51.0, 110.0, 99.5)","(61.0, 100.0, 96.25)","(18.0, 34.0, 29.8)","(1.6, 1.84, 1.826769230769231)","(21.0, 55.0, 47.0)"
15-12-2022 13:15:35.146471,"(9.0, 14.0, 12.65)","(21.0, 36.0, 35.5)","(71.0, 180.0, 130.0)","(2.9, 4.2, 4.11081081081081)","(51.0, 110.0, 99.5)","(61.0, 100.0, 96.25)","(18.0, 34.0, 29.333333333333332)","(1.6, 1.84, 1.8291666666666668)","(21.0, 60.0, 42.666666666666664)"
15-12-2022 13:15:36.365926,"(9.0, 13.5, 13.0)","(21.0, 36.0, 35.5)","(71.0, 200.0, 130.0)","(3.1, 4.2, 4.0886075949367084)","(51.0, 110.0, 82.5)","(61.0, 100.0, 96.25)","(18.0, 34.0, 26.857142857142858)","(1.6, 1.83, 1.8349152542372882)","(21.0, 60.0, 43.5)"
15-12-2022 13:15:37.697493,"(9.0, 14.0, 12.75)","(21.0, 34.0, 31.854545454545455)","(71.0, 200.0, 145.0)","(3.1, 4.1, 4.142857142857143)","(51.0, 100.0, 68.5)","(61.0, 100.0, 96.25)","(18.0, 34.0, 25.77777777777778)","(1.6, 1.86, 1.85)","(21.0, 60.0, 37.6)"
15-12-2022 13:15:38.905775,"(9.0, 14.0, 12.75)","(21.0, 32.0, 31.854545454545455)","(71.0, 190.0, 157.14285714285714)","(3.1, 4.2, 4.142857142857143)","(51.0, 100.0, 76.66666666666667)","(61.0, 100.0, 93.82352941176471)","(18.0, 32.0, 27.333333333333332)","(1.6, 1.86, 1.847837837837838)","(21.0, 55.0, 37.6)"
15-12-2022 13:15:40.149289,"(9.0, 14.0, 12.75)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.2, 4.142857142857143)","(51.0, 90.0, 74.0)","(61.0, 110.0, 95.71428571428572)","(18.0, 32.0, 27.333333333333332)","(1.6, 1.86, 1.84)","(21.0, 55.0, 37.6)"
15-12-2022 13:15:41.360733,"(9.0, 14.0, 12.75)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.2, 4.142857142857143)","(51.0, 90.0, 81.42857142857143)","(61.0, 110.0, 95.71428571428572)","(18.0, 32.0, 27.333333333333332)","(1.6, 1.86, 1.8301818181818184)","(21.0, 55.0, 31.75)"
15-12-2022 13:15:42.644884,"(9.0, 14.0, 12.928571428571429)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.2, 4.142857142857143)","(51.0, 90.0, 75.625)","(61.0, 110.0, 95.71428571428572)","(18.0, 32.0, 27.333333333333332)","(1.6, 1.86, 1.80875)","(21.0, 55.0, 29.285714285714285)"
15-12-2022 13:15:43.789495,"(9.0, 14.0, 12.928571428571429)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.2, 4.15)","(51.0, 85.0, 75.625)","(61.0, 110.0, 95.71428571428572)","(17.0, 32.0, 28.727272727272727)","(1.6, 1.85, 1.7905128205128205)","(21.0, 55.0, 38.63636363636363)"
15-12-2022 13:15:44.870514,"(9.0, 14.0, 13.423076923076923)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.2, 4.15)","(51.0, 85.0, 75.625)","(61.0, 110.0, 95.71428571428572)","(17.0, 32.0, 29.428571428571427)","(1.6, 1.83, 1.8025)","(21.0, 55.0, 35.66666666666667)"
15-12-2022 13:15:46.018053,"(9.0, 14.0, 13.423076923076923)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.2, 4.15)","(51.0, 85.0, 75.625)","(61.0, 110.0, 95.71428571428572)","(16.0, 32.0, 29.428571428571427)","(1.6, 1.82, 1.8025)","(21.0, 55.0, 35.66666666666667)"
15-12-2022 13:15:47.191844,"(9.0, 14.0, 13.423076923076923)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.3, 4.264705882352941)","(51.0, 85.0, 75.625)","(61.0, 110.0, 95.71428571428572)","(18.0, 32.0, 29.428571428571427)","(1.6, 1.81, 1.788125)","(21.0, 50.0, 29.555555555555557)"
15-12-2022 13:15:48.268536,"(9.0, 14.0, 13.423076923076923)","(21.0, 32.0, 31.854545454545455)","(71.0, 180.0, 157.14285714285714)","(3.1, 4.4, 4.209302325581396)","(51.0, 85.0, 75.625)","(61.0, 110.0, 93.82352941176471)","(18.0, 32.0, 29.428571428571427)","(1.6, 1.81, 1.7507407407407407)","(21.0, 48.0, 44.85714285714286)"
15-12-2022 13:15:49.336510,"(9.0, 14.0, 13.423076923076923)","(21.0, 32.0, 31.854545454545455)","(71.0, 160.0, 142.85714285714286)","(3.1, 4.4, 4.330526315789474)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 93.82352941176471)","(18.0, 32.0, 30.363636363636363)","(1.6, 1.81, 1.7507407407407407)","(21.0, 48.0, 44.85714285714286)"
15-12-2022 13:15:50.404686,"(9.0, 14.0, 13.423076923076923)","(21.0, 34.0, 29.833333333333332)","(71.0, 160.0, 145.0)","(3.1, 4.4, 4.336263736263737)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 95.71428571428572)","(18.0, 32.0, 31.59090909090909)","(1.6, 1.81, 1.7507407407407407)","(21.0, 48.0, 44.85714285714286)"
15-12-2022 13:15:51.483476,"(9.0, 14.0, 13.423076923076923)","(21.0, 34.0, 29.833333333333332)","(71.0, 210.0, 160.0)","(3.1, 4.4, 4.336263736263737)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 95.71428571428572)","(18.0, 32.0, 29.857142857142858)","(1.6, 1.81, 1.7507407407407407)","(21.0, 48.0, 43.6)"
15-12-2022 13:15:52.648717,"(9.0, 14.0, 13.423076923076923)","(20.0, 34.0, 30.727272727272727)","(71.0, 200.0, 175.0)","(3.1, 4.4, 4.336263736263737)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 95.71428571428572)","(19.0, 32.0, 29.857142857142858)","(1.55, 1.81, 1.7563636363636363)","(21.0, 48.0, 43.6)"
15-12-2022 13:15:53.700248,"(9.0, 14.0, 13.423076923076923)","(20.0, 34.0, 30.727272727272727)","(71.0, 250.0, 181.8181818181818)","(3.1, 4.4, 4.336263736263737)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.5)","(1.55, 1.8, 1.7526315789473683)","(21.0, 48.0, 44.57142857142857)"
15-12-2022 13:15:54.720264,"(9.0, 14.0, 13.423076923076923)","(20.0, 34.0, 30.727272727272727)","(71.0, 240.0, 205.0)","(3.1, 4.4, 4.336263736263737)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.5)","(1.55, 1.8, 1.76)","(21.0, 48.0, 40.333333333333336)"
15-12-2022 13:15:56.150591,"(9.0, 14.0, 13.423076923076923)","(20.0, 34.0, 30.727272727272727)","(71.0, 240.0, 205.0)","(3.1, 4.4, 4.336263736263737)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.5)","(1.55, 1.79, 1.76)","(21.0, 48.0, 44.714285714285715)"
15-12-2022 13:15:57.289429,"(9.0, 14.0, 13.423076923076923)","(20.0, 34.0, 30.727272727272727)","(71.0, 240.0, 205.0)","(3.1, 4.4, 4.377142857142857)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.79, 1.7553846153846153)","(21.0, 48.0, 44.714285714285715)"
15-12-2022 13:15:58.340873,"(9.0, 14.0, 13.423076923076923)","(21.0, 34.0, 30.727272727272727)","(71.0, 240.0, 205.0)","(3.1, 4.4, 4.327272727272727)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.79, 1.7553846153846153)","(21.0, 48.0, 44.714285714285715)"
15-12-2022 13:15:59.710374,"(9.0, 14.0, 13.423076923076923)","(21.0, 34.0, 31.63157894736842)","(71.0, 230.0, 190.0)","(3.1, 4.5, 4.563157894736842)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.79, 1.7624489795918368)","(21.0, 48.0, 44.714285714285715)"
15-12-2022 13:16:00.920700,"(9.0, 14.0, 13.423076923076923)","(21.0, 34.0, 31.63157894736842)","(71.0, 220.0, 190.0)","(3.1, 4.8, 4.563157894736842)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.79, 1.7553846153846153)","(21.0, 48.0, 36.45454545454545)"
15-12-2022 13:16:02.000451,"(9.0, 14.0, 13.423076923076923)","(21.0, 34.0, 31.63157894736842)","(71.0, 210.0, 173.33333333333331)","(3.1, 4.8, 4.527272727272727)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.79, 1.7526315789473683)","(21.0, 46.0, 34.333333333333336)"
15-12-2022 13:16:03.143653,"(9.0, 14.0, 13.423076923076923)","(21.0, 34.0, 31.63157894736842)","(71.0, 210.0, 133.33333333333334)","(3.1, 4.8, 4.442857142857143)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.8, 1.7782978723404255)","(21.0, 46.0, 34.333333333333336)"
15-12-2022 13:16:04.302878,"(9.0, 14.0, 13.131578947368421)","(21.0, 34.0, 31.63157894736842)","(71.0, 210.0, 133.33333333333334)","(3.1, 4.8, 4.42962962962963)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.79, 1.787)","(21.0, 46.0, 25.666666666666668)"
15-12-2022 13:16:05.352600,"(9.0, 14.0, 12.73076923076923)","(21.0, 34.0, 30.727272727272727)","(71.0, 210.0, 133.33333333333334)","(3.2, 4.8, 4.42962962962963)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.79, 1.787)","(21.0, 44.0, 25.666666666666668)"
15-12-2022 13:16:06.391596,"(9.0, 14.0, 12.73076923076923)","(21.0, 34.0, 30.727272727272727)","(71.0, 190.0, 126.66666666666667)","(3.2, 4.8, 4.42962962962963)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.81, 1.7684)","(21.0, 24.0, 22.5)"
15-12-2022 13:16:07.530490,"(9.0, 14.0, 12.625)","(21.0, 34.0, 30.727272727272727)","(71.0, 190.0, 126.66666666666667)","(3.2, 4.8, 4.42962962962963)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 30.0)","(1.55, 1.81, 1.7754716981132075)","(21.0, 24.0, 22.5)"
15-12-2022 13:16:08.650938,"(9.0, 14.0, 13.083333333333334)","(21.0, 34.0, 30.727272727272727)","(71.0, 190.0, 126.66666666666667)","(3.2, 4.8, 4.42962962962963)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 32.0, 33.23076923076923)","(1.55, 1.8, 1.7920731707317072)","(21.0, 24.0, 22.5)"
15-12-2022 13:16:09.817589,"(9.0, 14.0, 13.805309734513274)","(21.0, 34.0, 30.727272727272727)","(71.0, 190.0, 126.66666666666667)","(3.2, 4.8, 4.42962962962963)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 34.0, 33.666666666666664)","(1.55, 1.8, 1.7802222222222222)","(21.0, 24.0, 22.25)"
15-12-2022 13:16:10.938511,"(9.0, 14.0, 13.743589743589745)","(21.0, 34.0, 30.727272727272727)","(71.0, 180.0, 157.14285714285714)","(3.2, 4.8, 4.572727272727272)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 34.0, 33.666666666666664)","(1.55, 1.83, 1.7807692307692309)","(21.0, 24.0, 22.25)"
15-12-2022 13:16:12.077903,"(9.0, 13.5, 13.429906542056075)","(21.0, 34.0, 31.1875)","(71.0, 170.0, 150.0)","(3.2, 4.8, 4.572727272727272)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 34.0, 33.666666666666664)","(1.55, 1.83, 1.7862162162162163)","(21.0, 24.0, 22.25)"
15-12-2022 13:16:13.197064,"(9.0, 13.5, 13.25206611570248)","(21.0, 34.0, 31.1875)","(71.0, 170.0, 150.0)","(3.2, 4.8, 4.636842105263158)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 34.0, 33.666666666666664)","(1.55, 1.83, 1.8237837837837838)","(21.0, 24.0, 22.25)"
15-12-2022 13:16:14.271525,"(9.0, 13.5, 13.25206611570248)","(21.0, 34.0, 31.1875)","(71.0, 170.0, 150.0)","(3.2, 4.7, 4.605882352941176)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 34.0, 33.666666666666664)","(1.55, 1.83, 1.8237837837837838)","(21.0, 24.0, 22.25)"
15-12-2022 13:16:15.450868,"(9.0, 13.5, 13.25206611570248)","(21.0, 34.0, 31.1875)","(71.0, 170.0, 150.0)","(3.2, 4.7, 4.457575757575757)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 90.0)","(19.0, 34.0, 33.666666666666664)","(1.55, 1.83, 1.8237837837837838)","(21.0, 24.0, 22.25)"
15-12-2022 13:16:16.566582,"(9.0, 13.5, 13.25206611570248)","(21.0, 34.0, 31.1875)","(71.0, 170.0, 150.0)","(3.3, 4.7, 4.336363636363636)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 88.84615384615384)","(21.0, 34.0, 33.666666666666664)","(1.55, 1.83, 1.8237837837837838)","(19.0, 24.0, 22.25)"
15-12-2022 13:16:17.663059,"(9.0, 13.5, 13.25206611570248)","(21.0, 34.0, 31.1875)","(71.0, 170.0, 150.0)","(3.3, 4.7, 4.553658536585366)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 88.84615384615384)","(21.0, 34.0, 39.5)","(1.55, 1.83, 1.80525)","(19.0, 24.0, 22.0)"
15-12-2022 13:16:18.772851,"(9.0, 13.5, 13.235294117647058)","(21.0, 32.0, 30.8)","(71.0, 160.0, 123.88888888888889)","(3.3, 4.7, 4.663636363636364)","(51.0, 85.0, 77.85714285714286)","(61.0, 110.0, 92.5)","(21.0, 40.0, 38.333333333333336)","(1.55, 1.83, 1.8054545454545454)","(19.0, 23.0, 21.5)"
15-12-2022 13:16:19.888952,"(9.0, 13.5, 13.235294117647058)","(21.0, 32.0, 30.285714285714285)","(71.0, 150.0, 122.5)","(3.3, 4.7, 4.6571428571428575)","(51.0, 85.0, 77.85714285714286)","(61.0, 100.0, 89.28571428571429)","(21.0, 40.0, 38.333333333333336)","(1.55, 1.83, 1.815)","(19.0, 23.0, 20.5625)"
15-12-2022 13:16:20.975656,"(9.0, 13.5, 13.245762711864407)","(21.0, 32.0, 29.6)","(71.0, 150.0, 122.5)","(3.3, 4.7, 4.6692307692307695)","(51.0, 85.0, 69.0)","(61.0, 100.0, 91.66666666666667)","(21.0, 40.0, 38.333333333333336)","(1.55, 1.83, 1.8130000000000002)","(19.0, 23.0, 20.5625)"
15-12-2022 13:16:22.082143,"(9.0, 13.5, 13.2375)","(21.0, 32.0, 29.6)","(71.0, 150.0, 122.5)","(3.3, 4.7, 4.613793103448276)","(51.0, 85.0, 69.0)","(61.0, 95.0, 89.0)","(21.0, 40.0, 39.5)","(1.55, 1.82, 1.7742857142857142)","(19.0, 23.0, 20.5625)"
15-12-2022 13:16:23.281399,"(9.0, 13.5, 13.247899159663866)","(21.0, 32.0, 29.6)","(71.0, 150.0, 122.5)","(3.3, 4.8, 4.613793103448276)","(51.0, 85.0, 69.0)","(61.0, 95.0, 89.0)","(21.0, 40.0, 39.666666666666664)","(1.55, 1.78, 1.7606382978723405)","(19.0, 23.0, 19.75)"
15-12-2022 13:16:24.376032,"(9.0, 13.5, 13.247899159663866)","(21.0, 32.0, 29.6)","(71.0, 150.0, 122.5)","(3.3, 4.8, 4.613793103448276)","(51.0, 85.0, 69.0)","(61.0, 95.0, 92.5)","(21.0, 40.0, 39.666666666666664)","(1.55, 1.79, 1.7666101694915255)","(19.0, 23.0, 19.75)"
15-12-2022 13:16:25.466992,"(9.0, 13.5, 12.9)","(21.0, 32.0, 29.6)","(71.0, 150.0, 122.5)","(3.3, 4.8, 4.613793103448276)","(51.0, 85.0, 69.0)","(61.0, 100.0, 92.5)","(21.0, 40.0, 39.666666666666664)","(1.55, 1.79, 1.7666101694915255)","(19.0, 23.0, 19.75)"
15-12-2022 13:16:26.558871,"(9.0, 13.5, 12.583333333333334)","(21.0, 32.0, 29.6)","(71.0, 150.0, 122.5)","(3.3, 4.8, 4.613793103448276)","(51.0, 85.0, 69.0)","(61.0, 100.0, 89.28571428571429)","(21.0, 40.0, 39.666666666666664)","(1.55, 1.79, 1.7666101694915255)","(19.0, 23.0, 19.75)"
15-12-2022 13:16:27.659143,"(9.0, 13.5, 12.583333333333334)","(21.0, 32.0, 29.6)","(71.0, 150.0, 122.5)","(3.3, 4.8, 4.613793103448276)","(51.0, 85.0, 69.0)","(61.0, 100.0, 89.28571428571429)","(21.0, 40.0, 39.666666666666664)","(1.55, 1.79, 1.7666101694915255)","(19.0, 23.0, 18.88938053097345)"
15-12-2022 13:16:28.722655,"(9.0, 13.5, 12.583333333333334)","(21.0, 32.0, 30.0)","(71.0, 150.0, 122.5)","(3.3, 4.8, 4.728571428571429)","(51.0, 85.0, 69.0)","(61.0, 100.0, 89.28571428571429)","(21.0, 40.0, 39.666666666666664)","(1.55, 1.81, 1.7778571428571428)","(19.0, 18.5, 17.721238938053098)"
15-12-2022 13:16:29.815393,"(9.0, 13.5, 12.583333333333334)","(21.0, 32.0, 30.0)","(71.0, 150.0, 126.42857142857143)","(3.3, 4.8, 5.0)","(51.0, 85.0, 70.0)","(61.0, 100.0, 92.5)","(21.0, 40.0, 42.666666666666664)","(1.55, 1.81, 1.6770967741935483)","(19.0, 18.5, 18.0625)"
15-12-2022 13:16:30.887363,"(9.0, 13.5, 13.4)","(21.0, 34.0, 30.666666666666668)","(71.0, 150.0, 126.42857142857143)","(3.3, 5.1, 5.171428571428572)","(51.0, 85.0, 70.0)","(61.0, 100.0, 95.71428571428572)","(21.0, 46.0, 42.36363636363636)","(1.55, 1.69, 1.6827272727272726)","(19.0, 18.5, 18.066176470588236)"
15-12-2022 13:16:31.985440,"(9.0, 14.0, 13.8)","(21.0, 34.0, 31.692307692307693)","(71.0, 210.0, 136.66666666666666)","(3.3, 5.2, 5.1923076923076925)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 41.333333333333336)","(1.55, 1.69, 1.6597297297297295)","(19.0, 18.5, 18.083333333333332)"
15-12-2022 13:16:33.124588,"(9.0, 14.0, 13.8)","(21.0, 34.0, 31.692307692307693)","(71.0, 210.0, 136.66666666666666)","(3.4, 5.2, 5.212765957446809)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 41.333333333333336)","(1.55, 1.69, 1.6533333333333333)","(19.0, 18.5, 18.12162162162162)"
15-12-2022 13:16:34.233802,"(9.0, 14.0, 13.8)","(21.0, 34.0, 31.692307692307693)","(71.0, 210.0, 136.66666666666666)","(3.4, 5.4, 5.25)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.111111111111114)","(1.55, 1.68, 1.6470588235294117)","(19.0, 18.5, 20.526315789473685)"
15-12-2022 13:16:35.374249,"(9.0, 14.0, 13.88888888888889)","(21.0, 34.0, 31.692307692307693)","(71.0, 260.0, 153.33333333333334)","(3.4, 5.3, 5.168421052631579)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.111111111111114)","(1.55, 1.68, 1.6434285714285712)","(19.0, 22.0, 19.428571428571427)"
15-12-2022 13:16:36.497908,"(9.0, 14.0, 13.8)","(20.0, 34.0, 31.692307692307693)","(71.0, 260.0, 153.33333333333334)","(3.6, 5.3, 5.168421052631579)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.111111111111114)","(1.5, 1.68, 1.6254098360655738)","(17.0, 22.0, 19.571428571428573)"
15-12-2022 13:16:37.622376,"(9.0, 14.0, 13.90909090909091)","(20.0, 34.0, 31.692307692307693)","(71.0, 260.0, 153.33333333333334)","(3.6, 5.3, 5.175)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.31578947368421)","(1.5, 1.65, 1.624313725490196)","(17.0, 21.0, 19.333333333333332)"
15-12-2022 13:16:38.773774,"(9.0, 14.0, 13.916666666666666)","(20.0, 34.0, 31.692307692307693)","(71.0, 260.0, 153.33333333333334)","(3.6, 5.3, 5.236170212765957)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 39.0)","(1.5, 1.64, 1.6235483870967742)","(17.0, 21.0, 19.571428571428573)"
15-12-2022 13:16:39.970514,"(9.0, 14.0, 13.833333333333334)","(20.0, 34.0, 31.857142857142858)","(71.0, 260.0, 153.33333333333334)","(3.6, 5.3, 5.226666666666667)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.666666666666664)","(1.5, 1.63, 1.6285882352941174)","(17.0, 21.0, 20.423076923076923)"
15-12-2022 13:16:41.098352,"(9.0, 14.5, 14.0)","(20.0, 34.0, 31.692307692307693)","(71.0, 260.0, 153.33333333333334)","(3.6, 5.3, 5.442857142857143)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.470588235294116)","(1.5, 1.63, 1.624423076923077)","(17.0, 21.0, 20.205882352941178)"
15-12-2022 13:16:42.265225,"(9.0, 14.5, 13.978260869565217)","(20.0, 36.0, 35.5)","(71.0, 260.0, 233.33333333333334)","(3.6, 5.5, 5.4714285714285715)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.470588235294116)","(1.5, 1.64, 1.6117127071823205)","(17.0, 21.0, 19.88888888888889)"
15-12-2022 13:16:43.444485,"(9.0, 14.5, 13.7)","(20.0, 36.0, 35.5)","(71.0, 260.0, 233.33333333333334)","(3.6, 5.5, 5.46)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.470588235294116)","(1.5, 1.62, 1.6117171717171717)","(17.0, 21.0, 20.142857142857142)"
15-12-2022 13:16:44.563610,"(9.0, 14.0, 13.571428571428571)","(20.0, 36.0, 35.5)","(71.0, 260.0, 233.33333333333334)","(3.6, 5.5, 5.46)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.470588235294116)","(1.5, 1.64, 1.6117171717171717)","(17.0, 21.0, 20.142857142857142)"
15-12-2022 13:16:45.674042,"(9.0, 15.0, 14.965909090909092)","(20.0, 36.0, 35.5)","(71.0, 260.0, 233.33333333333334)","(3.6, 5.5, 5.465217391304348)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 41.714285714285715)","(1.5, 1.62, 1.608679245283019)","(17.0, 21.0, 19.46153846153846)"
15-12-2022 13:16:46.776568,"(9.0, 15.0, 15.588235294117647)","(20.0, 36.0, 35.5)","(71.0, 260.0, 210.0)","(3.6, 5.5, 5.465217391304348)","(51.0, 85.0, 70.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.470588235294116)","(1.5, 1.62, 1.6049180327868853)","(17.0, 21.0, 19.46153846153846)"
15-12-2022 13:16:47.939925,"(9.0, 16.0, 15.588235294117647)","(20.0, 36.0, 35.5)","(71.0, 260.0, 237.27272727272725)","(3.6, 5.5, 5.455555555555556)","(51.0, 85.0, 72.5)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.111111111111114)","(1.5, 1.62, 1.6049180327868853)","(17.0, 21.0, 19.26086956521739)"
15-12-2022 13:16:49.091005,"(9.0, 16.0, 15.588235294117647)","(20.0, 36.0, 35.5)","(71.0, 250.0, 237.27272727272725)","(3.6, 6.2, 5.988235294117647)","(51.0, 80.0, 72.5)","(61.0, 110.0, 95.71428571428572)","(21.0, 46.0, 42.111111111111114)","(1.5, 1.62, 1.6051612903225807)","(17.0, 21.0, 19.46153846153846)"
