,Star Of The Bay,Adda My Mind,Ashima,Moonlightsshadow,Ark Of Rock,Batavia Storm,American Rock,Mal Boy,Shakira Blue
07-12-2022 14:13:30.454341,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 10.433333333333334)","(4.0, 5.8, 5.26)","(19.0, 29.0, 25.666666666666668)","(101.0, 320.0, 255.71428571428572)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:31.852175,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 11.725)","(4.0, 5.7, 5.26)","(19.0, 29.0, 25.666666666666668)","(101.0, 320.0, 255.71428571428572)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:33.296183,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 11.67142857142857)","(4.0, 5.7, 5.5)","(19.0, 29.0, 25.666666666666668)","(101.0, 320.0, 254.28571428571428)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:34.769390,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 11.67142857142857)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.666666666666668)","(101.0, 320.0, 254.28571428571428)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:36.183015,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 10.433333333333334)","(4.0, 5.8, 5.26)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 255.71428571428572)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:37.495376,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 10.433333333333334)","(4.0, 5.7, 5.26)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 255.71428571428572)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:38.788857,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 11.725)","(4.0, 5.7, 5.5)","(19.0, 29.0, 25.857142857142858)","(101.0, 320.0, 254.28571428571428)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:40.193209,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 12.023076923076923)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.0)","(101.0, 320.0, 236.0)","(2.25, 3.3, 3.1839999999999997)"
07-12-2022 14:13:41.588954,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 11.725)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.0)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.3, 3.1799999999999997)"
07-12-2022 14:13:42.946082,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 252.85714285714283)","(10.0, 12.5, 10.433333333333334)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.0)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.3, 3.2767999999999997)"
07-12-2022 14:13:44.245908,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 320.0, 219.375)","(10.0, 12.5, 10.433333333333334)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 250.0)","(2.25, 3.3, 3.1879999999999997)"
07-12-2022 14:13:45.599793,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 300.0, 206.875)","(10.0, 12.5, 11.725)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.1)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.3, 3.11)"
07-12-2022 14:13:46.933689,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 280.0, 200.625)","(10.0, 12.5, 11.67142857142857)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.25, 3.11)"
07-12-2022 14:13:48.337700,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 270.0, 202.85714285714286)","(10.0, 12.5, 11.67142857142857)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.25, 3.21)"
07-12-2022 14:13:49.830379,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 250.0, 202.85714285714286)","(10.0, 12.5, 10.433333333333334)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 320.0, 250.0)","(2.25, 3.3, 3.1879999999999997)"
07-12-2022 14:13:51.273137,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 250.0, 195.71428571428572)","(10.0, 12.5, 10.433333333333334)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 320.0, 250.0)","(2.25, 3.3, 3.1879999999999997)"
07-12-2022 14:13:52.625143,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 240.0, 188.57142857142858)","(10.0, 12.5, 12.023076923076923)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.142857142857142)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.3, 3.1879999999999997)"
07-12-2022 14:13:54.152771,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 230.0, 190.0)","(10.0, 12.5, 11.855555555555554)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.2)","(101.0, 320.0, 286.6666666666667)","(2.25, 3.3, 3.1919999999999997)"
07-12-2022 14:13:55.571449,"(14.0, 22.0, 19.0)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 210.0, 182.85714285714286)","(10.0, 12.5, 11.92)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.2)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.3, 3.04)"
07-12-2022 14:13:56.910285,"(14.0, 22.0, 19.333333333333332)","(3.3, 5.0, 4.25)","(17.0, 25.0, 22.42857142857143)","(91.0, 220.0, 189.16666666666666)","(10.0, 12.5, 11.34)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.2)","(101.0, 320.0, 246.66666666666666)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:13:58.325195,"(14.0, 22.0, 19.333333333333332)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 210.0, 188.57142857142858)","(10.0, 12.5, 11.34)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.2)","(101.0, 320.0, 246.66666666666666)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:13:59.847673,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 4.25)","(17.0, 25.0, 23.1)","(91.0, 230.0, 168.57142857142856)","(10.0, 12.5, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 320.0, 260.0)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:01.326446,"(14.0, 22.0, 19.42857142857143)","(3.3, 5.0, 3.75)","(17.0, 25.0, 22.42857142857143)","(91.0, 200.0, 161.42857142857144)","(10.0, 12.5, 12.6)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.142857142857142)","(101.0, 320.0, 260.0)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:02.720436,"(14.0, 22.0, 19.333333333333332)","(3.3, 5.0, 3.75)","(17.0, 25.0, 23.5)","(91.0, 190.0, 160.0)","(10.0, 13.0, 13.333333333333332)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.333333333333336)","(101.0, 320.0, 246.66666666666666)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:04.179677,"(14.0, 22.0, 19.333333333333332)","(3.3, 5.0, 3.966666666666667)","(17.0, 25.0, 22.42857142857143)","(91.0, 190.0, 160.0)","(10.0, 14.0, 12.5)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.142857142857142)","(101.0, 320.0, 246.66666666666666)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:05.723803,"(14.0, 22.0, 19.333333333333332)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 18.666666666666668)","(91.0, 190.0, 154.28571428571428)","(10.0, 13.5, 12.02)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.857142857142858)","(101.0, 320.0, 260.0)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:07.110246,"(14.0, 22.0, 19.75)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 22.625)","(91.0, 180.0, 147.14285714285714)","(10.0, 13.5, 11.033333333333333)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 260.0)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:08.471207,"(14.0, 22.0, 19.75)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 22.625)","(91.0, 170.0, 145.71428571428572)","(10.0, 13.5, 11.033333333333333)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 246.66666666666666)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:09.745359,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 22.625)","(91.0, 170.0, 145.71428571428572)","(10.0, 13.5, 11.4)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 246.66666666666666)","(2.25, 3.3, 3.2257142857142855)"
07-12-2022 14:14:11.376584,"(14.0, 22.0, 19.333333333333332)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 21.4)","(91.0, 170.0, 140.0)","(10.0, 13.0, 12.542857142857143)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 260.0)","(2.25, 3.3, 3.097142857142857)"
07-12-2022 14:14:12.751374,"(14.0, 22.0, 19.333333333333332)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 21.4)","(91.0, 160.0, 140.0)","(10.0, 13.0, 12.542857142857143)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 260.0)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:14.121052,"(14.0, 22.0, 19.333333333333332)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 22.57142857142857)","(91.0, 150.0, 132.85714285714286)","(10.0, 13.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 246.66666666666666)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:15.576325,"(14.0, 22.0, 19.333333333333332)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 22.57142857142857)","(91.0, 150.0, 132.85714285714286)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 260.0)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:17.312163,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 20.25)","(91.0, 150.0, 132.85714285714286)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.857142857142858)","(101.0, 320.0, 260.0)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:18.980844,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 22.42857142857143)","(91.0, 150.0, 131.42857142857144)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.0)","(101.0, 320.0, 260.0)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:20.568294,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 22.42857142857143)","(91.0, 150.0, 132.85714285714286)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:22.209973,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 3.966666666666667)","(17.0, 25.0, 20.25)","(91.0, 150.0, 132.85714285714286)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:23.630438,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.588888888888889)","(17.0, 25.0, 20.25)","(91.0, 150.0, 131.42857142857144)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 320.0, 260.0)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:25.087127,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.588888888888889)","(17.0, 25.0, 22.42857142857143)","(91.0, 150.0, 132.85714285714286)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:26.468842,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.588888888888889)","(17.0, 25.0, 22.42857142857143)","(91.0, 150.0, 132.85714285714286)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:27.801605,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.588888888888889)","(17.0, 25.0, 22.42857142857143)","(91.0, 150.0, 132.85714285714286)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 320.0, 262.8571428571429)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:29.138985,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.514285714285714)","(17.0, 25.0, 21.4)","(91.0, 150.0, 130.83333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.857142857142858)","(101.0, 320.0, 260.0)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:30.541208,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.675000000000001)","(17.0, 25.0, 23.2)","(91.0, 140.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.0)","(101.0, 320.0, 268.33333333333337)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:32.003191,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.42)","(17.0, 25.0, 23.2)","(91.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 300.0, 238.57142857142858)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:33.444645,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.42)","(17.0, 25.0, 23.2)","(91.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 290.0, 251.66666666666666)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:35.043481,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.42)","(17.0, 25.0, 21.4)","(91.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.0)","(101.0, 300.0, 245.71428571428572)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:36.508737,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.42)","(17.0, 25.0, 22.57142857142857)","(91.0, 160.0, 153.63636363636363)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.1)","(101.0, 300.0, 226.25)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:38.088806,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.42)","(17.0, 25.0, 22.57142857142857)","(91.0, 160.0, 153.63636363636363)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.1)","(101.0, 290.0, 227.14285714285714)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:39.758755,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.42)","(17.0, 25.0, 23.583333333333336)","(91.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 27.1)","(101.0, 260.0, 236.66666666666666)","(2.25, 3.15, 3.097142857142857)"
07-12-2022 14:14:41.764374,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.708333333333334)","(17.0, 25.0, 22.57142857142857)","(91.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.2)","(101.0, 260.0, 210.0)","(2.25, 3.1, 3.0542857142857143)"
07-12-2022 14:14:43.491760,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.708333333333334)","(17.0, 25.0, 20.25)","(91.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.666666666666668)","(101.0, 250.0, 212.85714285714286)","(2.25, 3.1, 3.0542857142857143)"
07-12-2022 14:14:45.044574,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.466666666666667)","(17.0, 25.0, 22.42857142857143)","(91.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 250.0, 212.85714285714286)","(2.25, 3.1, 3.0575)"
07-12-2022 14:14:46.718480,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.466666666666667)","(17.0, 25.0, 22.42857142857143)","(91.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 250.0, 202.85714285714286)","(2.25, 3.15, 3.0575)"
07-12-2022 14:14:48.358086,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.466666666666667)","(17.0, 25.0, 21.4)","(91.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 22.0)","(101.0, 240.0, 198.57142857142856)","(2.25, 3.15, 3.05)"
07-12-2022 14:14:49.899360,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.542857142857143)","(17.0, 25.0, 22.57142857142857)","(91.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.375)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.05)"
07-12-2022 14:14:51.624707,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.542857142857143)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.375)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0575)"
07-12-2022 14:14:53.313641,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.542857142857143)","(17.0, 25.0, 21.4)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.666666666666668)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.05)"
07-12-2022 14:14:54.906103,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 23.2)","(101.0, 160.0, 153.63636363636363)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 230.0, 211.66666666666666)","(2.25, 3.15, 3.091666666666667)"
07-12-2022 14:14:56.368986,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 23.2)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.05)"
07-12-2022 14:14:57.845066,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.571428571428572)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 22.0)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0575)"
07-12-2022 14:14:59.318667,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.571428571428572)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 22.0)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0575)"
07-12-2022 14:15:00.854118,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.571428571428572)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.375)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.05)"
07-12-2022 14:15:02.374858,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.466666666666667)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.375)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.0557142857142856)"
07-12-2022 14:15:03.811400,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.466666666666667)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.666666666666668)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0557142857142856)"
07-12-2022 14:15:05.100094,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.542857142857143)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.666666666666668)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0557142857142856)"
07-12-2022 14:15:06.478121,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.0557142857142856)"
07-12-2022 14:15:08.269796,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.285714285714285)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 2.965)"
07-12-2022 14:15:09.712488,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 2.965)"
07-12-2022 14:15:11.173915,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 2.965)"
07-12-2022 14:15:12.604478,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.142857142857142)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 2.965)"
07-12-2022 14:15:13.982005,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.142857142857142)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 2.965)"
07-12-2022 14:15:15.519858,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.6000000000000005)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.142857142857142)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.0625)"
07-12-2022 14:15:17.102422,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.571428571428572)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0625)"
07-12-2022 14:15:18.596418,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.571428571428572)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0625)"
07-12-2022 14:15:19.933481,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.571428571428572)","(17.0, 25.0, 21.4)","(101.0, 160.0, 147.5)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 25.5)","(101.0, 230.0, 195.71428571428572)","(2.25, 3.15, 3.0625)"
07-12-2022 14:15:21.217890,"(14.0, 22.0, 19.57142857142857)","(3.3, 4.9, 4.571428571428572)","(17.0, 25.0, 22.57142857142857)","(101.0, 160.0, 148.33333333333331)","(10.0, 14.0, 11.9)","(4.0, 5.8, 5.5)","(19.0, 29.0, 26.142857142857142)","(101.0, 230.0, 198.57142857142856)","(2.25, 3.15, 3.0625)"
