,Extreme Harriet,Nitrogen Outlaw,Ninja Whinger,Little Purpose,Aston Garner,Magic Poppet,Spring Bonnie,Its Your Shout
40,"[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 1.9, 2.3]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 482764), 10.0, 22.0]"
41,"[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 1.9, 2.3]","[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 10, 619359), 10.0, 22.0]"
42,"[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 1.9, 2.3]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 819310), 10.0, 22.0]"
43,"[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 1.9, 2.3]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 997759), 10.0, 22.0]"
44,"[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 1.9, 2.3]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 151293), 10.0, 22.0]"
45,"[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 1.9, 2.3]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 288428), 10.0, 22.0]"
46,"[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 1.9, 2.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 448390), 10.0, 22.0]"
47,"[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 1.9, 2.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 574127), 10.0, 22.0]"
48,"[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 1.9, 2.0]","[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 18, 720924), 10.0, 22.0]"
49,"[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 1.9, 2.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 923317), 10.0, 22.0]"
50,"[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 61597), 10.0, 22.0]"
51,"[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 192849), 10.0, 22.0]"
52,"[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 324550), 10.0, 22.0]"
53,"[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 484543), 10.0, 22.0]"
54,"[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 623478), 10.0, 22.0]"
55,"[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 26, 763800), 10.0, 22.0]"
56,"[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 913455), 10.0, 22.0]"
57,"[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 76935), 10.0, 22.0]"
58,"[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 251966), 10.0, 22.0]"
59,"[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 368696), 10.0, 22.0]"
60,"[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 589419), 10.0, 22.0]"
61,"[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 743927), 10.0, 22.0]"
62,"[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 34, 951590), 10.0, 22.0]"
63,"[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 139423), 10.0, 22.0]"
64,"[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 303071), 10.0, 22.0]"
65,"[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 480450), 10.0, 22.0]"
66,"[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 646699), 10.0, 22.0]"
67,"[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 790645), 10.0, 22.0]"
68,"[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 41, 975655), 10.0, 22.0]"
69,"[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 132751), 10.0, 22.0]"
70,"[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 278928), 10.0, 22.0]"
71,"[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 484116), 10.0, 22.0]"
72,"[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 636199), 10.0, 22.0]"
73,"[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 774167), 10.0, 22.0]"
74,"[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 923308), 10.0, 22.0]"
75,"[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 76823), 10.0, 22.0]"
76,"[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 253368), 10.0, 22.0]"
77,"[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 52, 396339), 10.0, 22.0]"
78,"[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 53, 533190), 10.0, 22.0]"
79,"[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 54, 675261), 10.0, 22.0]"
