,Slingshot Queen,Lily The Thief,Nyali King,Mighty Water Boy,Edge Of Darkness,Talk Out Loud,Blackpool Dozer,Ferocious June
11-01-2023 18:16:56.591438,"(6.5, 7.6, 7.56)","(101.0, 150.0, 132.0)","(2.4, 2.86, 2.8305263157894736)","(4.2, 5.2, 5.172727272727273)","(91.0, 99999, 99990)","(4.4, 6.2, 6.155555555555556)","(14.0, 14.0, 13.65)","(10.0, 14.0, 13.2)"
11-01-2023 18:16:58.024087,"(6.5, 7.6, 7.56)","(101.0, 150.0, 132.0)","(2.4, 2.86, 2.875)","(4.2, 5.2, 5.1187499999999995)","(91.0, 99999, 99990)","(4.4, 6.2, 6.256410256410256)","(14.0, 14.0, 13.431372549019608)","(10.0, 14.0, 13.375)"
11-01-2023 18:16:59.361556,"(6.5, 7.8, 7.523076923076923)","(101.0, 150.0, 132.0)","(2.4, 2.92, 2.8476190476190473)","(4.2, 5.2, 5.271052631578947)","(91.0, 99999, 99990)","(4.4, 6.4, 6.191304347826087)","(13.0, 13.5, 13.465909090909092)","(10.0, 14.5, 13.647058823529411)"
11-01-2023 18:17:00.776720,"(6.5, 7.6, 7.585714285714285)","(101.0, 150.0, 132.0)","(2.4, 2.88, 2.8525714285714283)","(4.2, 5.3, 5.271052631578947)","(91.0, 99999, 99990)","(4.4, 6.2, 6.166666666666667)","(13.0, 13.5, 13.46808510638298)","(10.0, 14.0, 13.782608695652174)"
11-01-2023 18:17:02.113923,"(6.5, 7.6, 7.55)","(101.0, 150.0, 132.0)","(2.4, 2.88, 2.839090909090909)","(4.2, 5.3, 5.327586206896552)","(91.0, 99999, 99990)","(4.4, 6.2, 6.114285714285715)","(13.0, 13.5, 13.377358490566039)","(10.0, 14.5, 14.071428571428571)"
11-01-2023 18:17:03.349364,"(6.5, 7.6, 7.55)","(101.0, 150.0, 132.0)","(2.4, 2.84, 2.839090909090909)","(4.2, 5.4, 5.327586206896552)","(91.0, 99999, 99990)","(4.4, 6.2, 6.032258064516129)","(13.0, 13.5, 13.25)","(10.0, 14.5, 13.884615384615385)"
11-01-2023 18:17:04.639526,"(6.5, 7.6, 7.421052631578948)","(101.0, 150.0, 132.0)","(2.4, 2.92, 2.9122807017543857)","(4.2, 5.3, 5.365)","(91.0, 99999, 99990)","(4.4, 6.2, 6.256410256410256)","(13.0, 13.5, 13.25)","(10.0, 14.5, 11.557142857142857)"
11-01-2023 18:17:05.845765,"(6.5, 7.6, 7.53)","(101.0, 150.0, 132.22222222222223)","(2.4, 2.94, 2.9122807017543857)","(4.2, 5.4, 5.365)","(91.0, 99999, 99990)","(4.4, 6.4, 6.238095238095238)","(13.0, 13.5, 13.020833333333334)","(10.0, 12.0, 11.45)"
11-01-2023 18:17:07.243188,"(6.5, 7.6, 7.54)","(101.0, 150.0, 132.22222222222223)","(2.4, 2.92, 2.9016666666666664)","(4.2, 5.5, 5.442857142857143)","(91.0, 99999, 99990)","(4.4, 6.4, 6.2272727272727275)","(13.0, 13.5, 13.868421052631579)","(10.0, 11.5, 11.431818181818182)"
11-01-2023 18:17:08.530374,"(6.5, 7.6, 7.529411764705882)","(101.0, 150.0, 132.22222222222223)","(2.4, 2.94, 2.926190476190476)","(4.2, 5.5, 5.451351351351351)","(91.0, 99999, 99990)","(4.4, 6.4, 6.1375)","(13.0, 14.0, 13.969696969696969)","(10.0, 12.0, 11.421052631578947)"
11-01-2023 18:17:10.162234,"(6.5, 7.4, 7.389655172413794)","(101.0, 150.0, 130.0)","(2.4, 2.94, 2.9692857142857143)","(4.2, 5.5, 5.431578947368421)","(91.0, 99999, 99990)","(4.4, 6.2, 6.122222222222223)","(13.0, 14.0, 13.942857142857143)","(10.0, 11.5, 11.215909090909092)"
11-01-2023 18:17:11.430453,"(6.5, 7.4, 7.389655172413794)","(101.0, 150.0, 130.0)","(2.4, 2.98, 2.9719387755102042)","(4.2, 5.5, 5.453846153846154)","(91.0, 99999, 99990)","(4.4, 6.2, 6.1125)","(13.0, 14.0, 13.926470588235293)","(10.0, 11.5, 11.347368421052632)"
11-01-2023 18:17:12.704499,"(6.5, 7.2, 7.173333333333334)","(101.0, 150.0, 122.17391304347827)","(2.4, 3.05, 3.0266666666666664)","(4.2, 5.5, 5.483333333333333)","(91.0, 99999, 99990)","(4.4, 6.2, 6.103448275862069)","(13.0, 14.0, 13.784810126582279)","(10.0, 11.5, 11.378787878787879)"
11-01-2023 18:17:13.883289,"(6.5, 7.2, 7.164285714285715)","(101.0, 150.0, 122.17391304347827)","(2.4, 3.05, 3.0266666666666664)","(4.2, 5.5, 5.316666666666666)","(91.0, 99999, 99990)","(4.4, 6.2, 6.082926829268293)","(13.0, 14.0, 13.575)","(10.0, 11.5, 11.375)"
11-01-2023 18:17:15.055912,"(6.5, 7.2, 7.167441860465116)","(101.0, 150.0, 118.0)","(2.4, 3.05, 3.0437499999999997)","(4.2, 5.3, 5.272340425531914)","(91.0, 99999, 99990)","(4.4, 6.2, 6.107692307692308)","(13.0, 14.0, 14.068965517241379)","(10.0, 11.5, 11.388157894736842)"
11-01-2023 18:17:16.292381,"(6.5, 7.2, 7.124137931034483)","(101.0, 150.0, 120.37037037037037)","(2.4, 3.05, 3.0437499999999997)","(4.2, 5.3, 5.282)","(91.0, 99999, 99990)","(4.4, 6.2, 6.102127659574468)","(13.0, 14.5, 13.786666666666667)","(10.0, 11.5, 11.328947368421053)"
11-01-2023 18:17:17.576436,"(6.5, 7.2, 7.126315789473685)","(101.0, 150.0, 121.42857142857143)","(2.4, 3.05, 3.0401960784313724)","(4.2, 5.3, 5.335294117647059)","(91.0, 99999, 99990)","(4.4, 6.2, 6.127272727272727)","(13.0, 14.0, 13.777777777777779)","(10.0, 11.5, 11.3375)"
11-01-2023 18:17:18.818376,"(6.5, 7.2, 7.1084745762711865)","(101.0, 150.0, 121.42857142857143)","(2.4, 3.05, 3.0388888888888888)","(4.2, 5.4, 5.327777777777778)","(91.0, 99999, 99990)","(4.4, 6.2, 6.186206896551724)","(13.0, 14.0, 13.777777777777779)","(10.0, 11.5, 11.335443037974684)"
11-01-2023 18:17:20.130917,"(6.5, 7.2, 7.086956521739131)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.05, 3.071428571428571)","(4.2, 5.4, 5.31358024691358)","(91.0, 99999, 99990)","(4.4, 6.2, 6.184615384615385)","(13.0, 14.0, 13.777777777777779)","(10.0, 11.5, 11.319277108433734)"
11-01-2023 18:17:21.461935,"(6.5, 7.0, 6.992857142857143)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.1, 3.071428571428571)","(4.2, 5.4, 5.317948717948719)","(91.0, 99999, 99990)","(4.4, 6.2, 6.12)","(13.0, 14.0, 13.323529411764707)","(10.0, 11.5, 11.3125)"
11-01-2023 18:17:22.731084,"(6.5, 7.0, 6.990909090909091)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.1, 3.076)","(4.2, 5.4, 5.348484848484849)","(91.0, 99999, 99990)","(4.4, 6.2, 6.12)","(13.0, 13.5, 12.974358974358974)","(10.0, 11.5, 11.301136363636363)"
11-01-2023 18:17:23.962942,"(6.5, 7.0, 6.99)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.1, 3.0732142857142857)","(4.2, 5.4, 5.4175)","(91.0, 99999, 99990)","(4.4, 6.2, 6.091304347826087)","(13.0, 13.0, 12.982456140350877)","(10.0, 11.5, 11.280898876404494)"
11-01-2023 18:17:25.123480,"(6.5, 7.0, 6.984615384615385)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.1, 3.0842105263157893)","(4.2, 5.5, 5.38076923076923)","(91.0, 99999, 99990)","(4.4, 6.2, 6.091304347826087)","(13.0, 13.0, 13.185393258426966)","(10.0, 11.5, 11.309782608695652)"
11-01-2023 18:17:26.239253,"(6.5, 7.0, 6.8304347826086955)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.1, 3.0842105263157893)","(4.2, 5.5, 5.38076923076923)","(91.0, 99999, 99990)","(4.4, 6.2, 6.091304347826087)","(13.0, 13.5, 13.185393258426966)","(10.0, 11.5, 11.35625)"
11-01-2023 18:17:27.347218,"(6.5, 7.0, 6.809756097560975)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.1, 3.1145161290322583)","(4.2, 5.5, 5.38235294117647)","(91.0, 99999, 99990)","(4.4, 6.2, 6.091304347826087)","(13.0, 13.5, 13.155913978494624)","(10.0, 11.5, 11.35625)"
11-01-2023 18:17:28.545547,"(6.5, 7.0, 6.809756097560975)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.15, 3.1)","(4.2, 5.5, 5.410714285714286)","(91.0, 99999, 99990)","(4.4, 6.2, 6.04375)","(13.0, 13.5, 13.155913978494624)","(10.0, 11.5, 11.297752808988765)"
11-01-2023 18:17:29.718091,"(6.5, 7.0, 6.7942857142857145)","(101.0, 150.0, 112.3529411764706)","(2.4, 3.1, 3.097872340425532)","(4.2, 5.5, 5.372093023255815)","(91.0, 99999, 99990)","(4.4, 6.2, 6.04375)","(13.0, 13.5, 12.9765625)","(10.0, 11.5, 11.33177570093458)"
11-01-2023 18:17:30.990212,"(6.5, 7.0, 6.792307692307692)","(101.0, 150.0, 121.42857142857143)","(2.4, 3.15, 3.1055555555555556)","(4.2, 5.4, 5.344578313253012)","(91.0, 99999, 99990)","(4.4, 6.2, 6.048484848484849)","(13.0, 13.0, 12.920289855072463)","(10.0, 11.5, 11.326086956521738)"
11-01-2023 18:17:32.229942,"(6.5, 6.8, 6.761290322580645)","(101.0, 150.0, 121.42857142857143)","(2.4, 3.15, 3.1416666666666666)","(4.2, 5.4, 5.339473684210526)","(91.0, 99999, 99990)","(4.4, 6.2, 6.090909090909091)","(13.0, 13.0, 12.842105263157894)","(10.0, 11.5, 11.36861313868613)"
11-01-2023 18:17:33.647723,"(6.5, 6.8, 6.676363636363636)","(101.0, 150.0, 119.23076923076923)","(2.4, 3.2, 3.1566666666666667)","(4.2, 5.4, 5.349253731343284)","(91.0, 99999, 99990)","(4.4, 6.2, 5.988888888888889)","(13.0, 13.0, 12.836363636363636)","(10.0, 11.5, 11.38976377952756)"
11-01-2023 18:17:35.062644,"(6.5, 6.8, 6.697959183673469)","(101.0, 150.0, 118.51851851851852)","(2.4, 3.2, 3.123972602739726)","(4.2, 5.4, 5.346875000000001)","(91.0, 99999, 99990)","(4.4, 6.0, 6.155555555555556)","(13.0, 13.0, 12.87)","(10.0, 11.5, 11.399193548387096)"
11-01-2023 18:17:36.349006,"(6.5, 6.8, 6.709090909090909)","(101.0, 150.0, 138.46153846153845)","(2.4, 3.15, 3.129120879120879)","(4.2, 5.4, 5.326086956521739)","(91.0, 99999, 99990)","(4.4, 6.2, 6.124444444444444)","(13.0, 13.0, 13.0625)","(10.0, 11.5, 11.36923076923077)"
11-01-2023 18:17:37.656962,"(6.5, 6.8, 6.744)","(101.0, 140.0, 132.0)","(2.4, 3.15, 3.12625)","(4.2, 5.4, 5.291525423728814)","(91.0, 99999, 99990)","(4.4, 6.2, 6.124444444444444)","(13.0, 13.5, 12.919354838709678)","(10.0, 11.5, 11.36923076923077)"
11-01-2023 18:17:38.905222,"(6.5, 6.8, 6.76)","(101.0, 140.0, 128.23529411764707)","(2.45, 3.15, 3.1375)","(4.2, 5.3, 5.335135135135135)","(91.0, 99999, 99990)","(4.4, 6.2, 6.124444444444444)","(13.0, 13.0, 12.928571428571429)","(10.0, 11.5, 11.494791666666666)"
11-01-2023 18:17:39.995869,"(6.5, 7.0, 6.785915492957746)","(101.0, 140.0, 115.0)","(2.45, 3.15, 3.1375)","(4.2, 5.4, 5.335135135135135)","(91.0, 99999, 99990)","(4.4, 6.2, 6.090196078431372)","(13.0, 13.0, 12.882352941176471)","(10.0, 11.5, 11.828947368421053)"
11-01-2023 18:17:41.175428,"(6.5, 6.8, 6.763636363636364)","(101.0, 140.0, 115.0)","(2.45, 3.15, 3.144230769230769)","(4.2, 5.4, 5.331428571428572)","(91.0, 99999, 99990)","(4.4, 6.2, 6.090196078431372)","(13.0, 13.0, 13.1)","(10.0, 12.0, 11.847222222222221)"
11-01-2023 18:17:42.265971,"(6.5, 6.8, 6.730612244897959)","(101.0, 140.0, 118.57142857142857)","(2.5, 3.2, 3.144230769230769)","(4.2, 5.4, 5.331428571428572)","(91.0, 99999, 99990)","(4.4, 6.2, 6.054545454545455)","(12.0, 13.5, 13.470149253731343)","(10.0, 12.0, 11.791666666666666)"
11-01-2023 18:17:43.513730,"(6.5, 6.8, 6.742268041237113)","(101.0, 140.0, 121.25)","(2.5, 3.2, 3.150675675675676)","(4.2, 5.4, 5.335211267605634)","(91.0, 99999, 99990)","(4.4, 6.2, 6.058536585365854)","(12.0, 13.5, 13.470149253731343)","(10.0, 12.0, 11.842342342342342)"
11-01-2023 18:17:44.684609,"(6.0, 6.8, 6.683333333333333)","(101.0, 140.0, 121.25)","(2.5, 3.2, 3.14822695035461)","(4.2, 5.4, 5.335211267605634)","(91.0, 99999, 99990)","(4.4, 6.2, 6.055)","(12.0, 13.5, 13.470149253731343)","(10.0, 12.0, 11.855140186915888)"
11-01-2023 18:17:45.871403,"(6.0, 6.8, 6.683333333333333)","(101.0, 140.0, 126.66666666666667)","(2.5, 3.2, 3.147857142857143)","(4.2, 5.4, 5.3342857142857145)","(91.0, 99999, 99990)","(4.4, 6.2, 6.051162790697674)","(12.0, 13.5, 13.382352941176471)","(10.0, 12.0, 11.87378640776699)"
11-01-2023 18:17:47.120440,"(6.0, 6.8, 6.671428571428571)","(101.0, 140.0, 122.85714285714286)","(2.5, 3.2, 3.1537974683544303)","(4.2, 5.4, 5.323333333333333)","(91.0, 99999, 99990)","(4.4, 6.2, 6.040740740740741)","(12.0, 13.5, 12.893939393939394)","(10.0, 12.0, 11.87378640776699)"
11-01-2023 18:17:48.393650,"(6.0, 6.8, 6.676666666666667)","(101.0, 130.0, 123.33333333333333)","(2.5, 3.2, 3.1557575757575758)","(4.2, 5.4, 5.322033898305085)","(91.0, 99999, 99990)","(4.4, 6.2, 6.027272727272727)","(12.0, 13.0, 12.869565217391305)","(10.0, 12.0, 11.856481481481481)"
11-01-2023 18:17:49.632403,"(6.0, 6.8, 6.699999999999999)","(101.0, 130.0, 123.33333333333333)","(2.5, 3.2, 3.1557575757575758)","(4.2, 5.4, 5.313207547169812)","(91.0, 99999, 99990)","(4.4, 6.2, 6.027272727272727)","(12.0, 13.0, 12.869565217391305)","(10.0, 12.0, 11.856481481481481)"
11-01-2023 18:17:50.744862,"(6.0, 6.8, 6.699999999999999)","(101.0, 130.0, 123.33333333333333)","(2.5, 3.2, 3.1510204081632653)","(4.2, 5.4, 5.271428571428571)","(91.0, 99999, 99990)","(4.4, 6.2, 6.027906976744186)","(12.0, 13.0, 12.869565217391305)","(10.0, 12.0, 11.87890625)"
11-01-2023 18:17:51.787610,"(6.0, 6.8, 6.697777777777778)","(101.0, 130.0, 123.33333333333333)","(2.6, 3.2, 3.1494736842105264)","(4.2, 5.3, 5.12962962962963)","(101.0, 99999, 99990)","(4.4, 6.2, 6.225806451612903)","(12.0, 13.0, 12.916666666666666)","(10.0, 12.0, 11.903508771929825)"
11-01-2023 18:17:52.852503,"(6.0, 6.8, 6.67719298245614)","(101.0, 130.0, 122.85714285714286)","(2.6, 3.2, 3.1476744186046512)","(4.2, 5.2, 5.151785714285714)","(101.0, 99999, 99990)","(4.4, 6.4, 6.0892307692307694)","(12.0, 13.0, 12.921052631578947)","(10.0, 12.0, 11.946601941747574)"
11-01-2023 18:17:54.051770,"(6.0, 6.8, 6.76)","(101.0, 130.0, 123.33333333333333)","(2.6, 3.2, 3.097239263803681)","(4.2, 5.2, 5.254838709677419)","(101.0, 99999, 99990)","(4.4, 6.2, 6.041904761904762)","(12.0, 13.0, 12.921052631578947)","(10.0, 12.0, 11.933962264150944)"
11-01-2023 18:17:55.328605,"(6.0, 6.8, 6.763636363636364)","(101.0, 130.0, 124.11764705882354)","(2.6, 3.1, 3.1325925925925926)","(4.2, 5.3, 5.225)","(101.0, 99999, 99990)","(4.4, 6.2, 6.050450450450451)","(12.0, 13.0, 12.931818181818182)","(10.0, 12.0, 11.910714285714286)"
11-01-2023 18:17:56.657132,"(6.0, 6.8, 6.769565217391304)","(101.0, 130.0, 124.11764705882354)","(2.6, 3.15, 3.126950354609929)","(4.2, 5.3, 5.228358208955224)","(101.0, 99999, 99990)","(4.4, 6.2, 6.0293706293706295)","(12.0, 13.0, 12.926829268292684)","(10.0, 12.0, 11.870967741935484)"
11-01-2023 18:17:57.793115,"(6.0, 6.8, 6.695121951219512)","(101.0, 130.0, 124.11764705882354)","(2.6, 3.15, 3.1351851851851853)","(4.2, 5.3, 5.219444444444444)","(101.0, 99999, 99990)","(4.4, 6.2, 6.020740740740741)","(12.0, 13.0, 12.9375)","(10.0, 12.0, 11.883333333333333)"
11-01-2023 18:17:58.911488,"(6.0, 6.8, 6.6869565217391305)","(101.0, 130.0, 121.66666666666667)","(2.6, 3.15, 3.1396825396825396)","(4.2, 5.3, 5.243137254901961)","(101.0, 99999, 99990)","(4.4, 6.2, 5.9936842105263155)","(12.0, 13.0, 12.939759036144578)","(10.0, 12.0, 11.9)"
11-01-2023 18:18:00.110769,"(6.0, 6.8, 6.695833333333333)","(101.0, 130.0, 115.71428571428571)","(2.6, 3.15, 3.1396825396825396)","(4.2, 5.3, 5.269736842105263)","(101.0, 99999, 99990)","(4.4, 6.0, 5.985714285714286)","(12.0, 13.0, 13.197368421052632)","(10.0, 12.0, 11.911290322580646)"
11-01-2023 18:18:01.240001,"(6.0, 6.8, 6.769565217391304)","(101.0, 120.0, 117.14285714285714)","(2.6, 3.15, 3.147413793103448)","(4.2, 5.3, 5.2405405405405405)","(101.0, 99999, 99990)","(4.4, 6.0, 5.837142857142857)","(12.0, 13.5, 13.238095238095237)","(10.0, 12.0, 11.889705882352942)"
11-01-2023 18:18:02.506617,"(6.0, 7.0, 6.775757575757575)","(101.0, 120.0, 117.5)","(2.6, 3.15, 3.1366666666666667)","(4.2, 5.3, 5.2299999999999995)","(101.0, 99999, 99990)","(4.4, 5.9, 5.817777777777778)","(12.0, 13.5, 13.338709677419354)","(10.0, 12.0, 11.889705882352942)"
11-01-2023 18:18:03.794085,"(6.0, 7.0, 6.952941176470588)","(101.0, 120.0, 118.18181818181819)","(2.6, 3.15, 3.131730769230769)","(4.2, 5.3, 5.213333333333333)","(101.0, 99999, 99990)","(4.4, 5.9, 5.8307692307692305)","(12.0, 13.5, 13.464285714285714)","(10.0, 12.0, 11.88888888888889)"
11-01-2023 18:18:05.001603,"(6.0, 7.0, 6.952941176470588)","(101.0, 120.0, 118.18181818181819)","(2.6, 3.15, 3.122602739726027)","(4.2, 5.3, 5.171428571428572)","(101.0, 99999, 99990)","(4.4, 5.9, 5.8533333333333335)","(12.0, 13.5, 13.637931034482758)","(10.0, 12.0, 11.903846153846153)"
11-01-2023 18:18:06.257403,"(6.0, 7.0, 6.956756756756756)","(101.0, 120.0, 129.41176470588235)","(2.6, 3.15, 3.1086206896551727)","(4.2, 5.2, 5.084269662921348)","(101.0, 99999, 99990)","(4.4, 5.9, 5.883333333333334)","(12.0, 14.0, 14.115384615384615)","(10.0, 12.0, 11.903846153846153)"
11-01-2023 18:18:07.429422,"(6.0, 7.0, 6.923404255319149)","(101.0, 140.0, 129.41176470588235)","(2.6, 3.15, 3.1300847457627117)","(4.2, 5.1, 4.983478260869565)","(101.0, 99999, 99990)","(4.4, 5.9, 5.8769230769230765)","(12.0, 14.5, 14.120689655172415)","(10.0, 12.0, 11.903846153846153)"
11-01-2023 18:18:08.594311,"(6.0, 7.0, 6.923404255319149)","(101.0, 140.0, 132.5)","(2.6, 3.15, 3.1307692307692307)","(4.2, 5.0, 4.968852459016394)","(101.0, 99999, 99990)","(4.4, 6.0, 5.892307692307692)","(12.0, 14.5, 14.14516129032258)","(10.0, 12.0, 11.892086330935252)"
11-01-2023 18:18:09.813920,"(6.0, 7.0, 6.952727272727273)","(101.0, 140.0, 132.5)","(2.6, 3.15, 3.132142857142857)","(4.2, 5.0, 4.96984126984127)","(101.0, 99999, 99990)","(4.4, 6.0, 5.892307692307692)","(12.0, 14.5, 14.14516129032258)","(10.0, 12.0, 11.892086330935252)"
11-01-2023 18:18:11.034372,"(6.0, 7.0, 6.952727272727273)","(101.0, 140.0, 132.5)","(2.6, 3.15, 3.132142857142857)","(4.2, 5.0, 4.967796610169492)","(101.0, 99999, 99990)","(4.4, 6.0, 5.896296296296296)","(12.0, 14.5, 14.14516129032258)","(10.0, 12.0, 11.892086330935252)"
11-01-2023 18:18:12.270117,"(6.0, 7.0, 6.952727272727273)","(101.0, 140.0, 132.5)","(2.6, 3.15, 3.132142857142857)","(4.2, 5.0, 4.967796610169492)","(101.0, 99999, 99990)","(4.4, 6.0, 5.884782608695652)","(12.0, 14.5, 14.148148148148149)","(10.0, 12.0, 11.883177570093459)"
11-01-2023 18:18:13.444447,"(6.0, 7.0, 6.948)","(101.0, 140.0, 130.5263157894737)","(2.6, 3.15, 3.137755102040816)","(4.2, 5.0, 5.012962962962963)","(101.0, 99999, 99990)","(4.4, 6.2, 5.941208791208791)","(12.0, 14.5, 14.3)","(10.0, 12.0, 11.883177570093459)"
11-01-2023 18:18:14.712871,"(6.0, 7.0, 6.932)","(101.0, 140.0, 129.2)","(2.6, 3.15, 3.1255102040816327)","(4.2, 5.1, 5.0190909090909095)","(101.0, 99999, 99990)","(4.4, 6.2, 5.712213740458015)","(12.0, 14.5, 14.166666666666666)","(10.0, 12.0, 12.368852459016393)"
11-01-2023 18:18:15.813566,"(6.0, 7.2, 7.140540540540541)","(101.0, 140.0, 134.0)","(2.6, 3.05, 3.0332618025751072)","(4.2, 5.3, 5.214754098360656)","(101.0, 99999, 99990)","(4.4, 5.8, 5.707258064516129)","(12.0, 14.5, 14.182634730538922)","(10.0, 12.5, 12.378151260504202)"
11-01-2023 18:18:17.040243,"(6.0, 7.4, 7.238356164383561)","(101.0, 140.0, 139.16666666666666)","(2.6, 3.0, 2.9935483870967743)","(4.2, 5.3, 5.233333333333333)","(101.0, 99999, 99990)","(4.4, 5.8, 5.6875)","(12.0, 14.5, 14.166666666666666)","(10.0, 12.5, 12.382113821138212)"
11-01-2023 18:18:18.258625,"(6.0, 7.4, 7.294545454545455)","(101.0, 140.0, 139.375)","(2.6, 3.05, 2.9935483870967743)","(4.2, 5.3, 5.233333333333333)","(101.0, 99999, 99990)","(4.4, 5.7, 5.6722222222222225)","(12.0, 14.5, 14.198412698412698)","(10.0, 12.5, 12.409448818897637)"
11-01-2023 18:18:19.464841,"(5.5, 7.4, 7.292592592592593)","(91.0, 140.0, 137.5)","(2.6, 3.05, 3.0160714285714283)","(4.4, 5.3, 5.26)","(101.0, 99999, 99990)","(4.4, 5.7, 5.6722222222222225)","(11.0, 14.5, 14.191891891891892)","(9.0, 12.5, 12.305084745762711)"
11-01-2023 18:18:20.750124,"(5.5, 7.4, 7.292592592592593)","(91.0, 140.0, 137.5)","(2.6, 3.05, 2.987857142857143)","(4.4, 5.3, 5.26)","(101.0, 99999, 99990)","(4.4, 5.7, 5.677272727272728)","(11.0, 14.5, 14.206185567010309)","(9.0, 12.5, 12.290322580645162)"
11-01-2023 18:18:21.943701,"(5.5, 7.4, 7.337704918032787)","(91.0, 140.0, 138.0)","(2.6, 3.05, 2.9902941176470588)","(4.4, 5.3, 5.288888888888889)","(101.0, 99999, 99990)","(4.4, 5.7, 5.644444444444444)","(11.0, 14.5, 14.202564102564102)","(9.0, 12.5, 12.316901408450704)"
11-01-2023 18:18:23.223076,"(5.5, 7.4, 7.340740740740741)","(91.0, 140.0, 138.0)","(2.6, 3.05, 2.9961061946902654)","(4.4, 5.3, 5.297058823529412)","(101.0, 99999, 99990)","(4.4, 5.7, 5.595151515151515)","(11.0, 14.5, 14.217277486910994)","(9.0, 12.5, 12.324324324324325)"
11-01-2023 18:18:24.433561,"(5.5, 7.4, 7.361290322580645)","(91.0, 140.0, 138.0)","(2.6, 3.05, 2.987216494845361)","(4.4, 5.4, 5.3090909090909095)","(101.0, 99999, 99990)","(4.4, 5.6, 5.593333333333333)","(11.0, 14.5, 14.223076923076922)","(9.0, 12.5, 12.338028169014084)"
11-01-2023 18:18:25.490217,"(5.5, 7.4, 7.376923076923077)","(91.0, 140.0, 137.5)","(2.6, 3.05, 2.987216494845361)","(4.4, 5.4, 5.281818181818182)","(101.0, 99999, 99990)","(4.4, 5.6, 5.594117647058823)","(11.0, 14.5, 14.223076923076922)","(9.0, 12.5, 12.330882352941176)"
11-01-2023 18:18:26.543475,"(5.5, 7.4, 7.378571428571429)","(91.0, 140.0, 137.5)","(2.6, 3.05, 2.996725663716814)","(4.4, 5.4, 5.257446808510638)","(101.0, 99999, 99990)","(4.4, 5.6, 5.594117647058823)","(11.0, 14.5, 14.208542713567839)","(9.0, 12.5, 12.403361344537815)"
11-01-2023 18:18:27.721584,"(5.5, 7.4, 7.346666666666667)","(91.0, 140.0, 138.0)","(2.6, 3.05, 2.996725663716814)","(4.4, 5.3, 5.252941176470588)","(101.0, 99999, 99990)","(4.4, 5.6, 5.569565217391304)","(11.0, 14.5, 14.208542713567839)","(9.0, 12.5, 12.36923076923077)"
11-01-2023 18:18:28.909040,"(5.5, 7.4, 7.346666666666667)","(91.0, 140.0, 138.0)","(2.6, 3.05, 3.000574712643678)","(4.4, 5.3, 5.252941176470588)","(101.0, 99999, 99990)","(4.4, 5.6, 5.568181818181818)","(11.0, 14.5, 14.193121693121693)","(9.0, 12.5, 12.280898876404494)"
11-01-2023 18:18:30.102874,"(5.5, 7.4, 7.377777777777778)","(91.0, 140.0, 138.0)","(2.6, 3.05, 3.001086956521739)","(4.4, 5.3, 5.252941176470588)","(101.0, 99999, 99990)","(4.4, 5.6, 5.6454545454545455)","(11.0, 14.5, 14.150485436893204)","(9.0, 12.5, 12.263157894736842)"
11-01-2023 18:18:31.409974,"(5.5, 7.4, 7.377777777777778)","(91.0, 140.0, 137.5)","(2.6, 3.05, 2.9705882352941178)","(4.4, 5.3, 5.578846153846154)","(101.0, 99999, 99990)","(4.4, 5.7, 5.4324324324324325)","(11.0, 14.5, 14.153658536585366)","(9.0, 12.5, 12.253968253968253)"
11-01-2023 18:18:32.636409,"(5.5, 7.4, 7.365517241379311)","(91.0, 140.0, 140.0)","(2.6, 3.05, 2.9612903225806453)","(4.4, 5.6, 5.5836734693877546)","(101.0, 99999, 99990)","(4.4, 5.5, 5.367132867132867)","(11.0, 14.5, 14.216494845360824)","(9.0, 12.5, 12.320175438596491)"
11-01-2023 18:18:33.894362,"(5.5, 7.6, 7.482352941176471)","(91.0, 150.0, 139.33333333333334)","(2.6, 3.0, 2.9530434782608697)","(4.4, 5.6, 5.585185185185185)","(101.0, 99999, 99990)","(4.4, 5.5, 5.348)","(11.0, 14.5, 14.216494845360824)","(9.0, 12.5, 12.325892857142858)"
11-01-2023 18:18:35.166151,"(5.5, 7.6, 7.47)","(91.0, 150.0, 139.33333333333334)","(2.6, 3.0, 2.997692307692308)","(4.4, 5.6, 9998.5)","(101.0, 99999, 99990)","(4.4, 5.5, 9998.5)","(11.0, 14.5, 9998.5)","(9.0, 12.5, 9998.5)"
11-01-2023 18:18:36.284662,"(5.5, 99998, 9998.5)","(91.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(4.4, 99998, 9998.5)","(101.0, 99999, 99990)","(4.4, 99998, 9998.5)","(11.0, 99998, 9998.5)","(9.0, 99998, 9998.5)"
