,Cherokee Castle,True Flirt,Nordic Dancer,Crafty Windsor Cat,Siente La Brisa
12-01-2023 11:29:19.225283,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:20.134502,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:21.117675,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:22.007336,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:22.939657,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:23.766661,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:24.625356,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:25.523609,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.181818181818182)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9353846153846153)","(19.0, 30.0, 23.6)"
12-01-2023 11:29:26.431016,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:27.269675,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:28.157654,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.818181818181818)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:29.100861,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.818181818181818)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:29.955935,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:30.916573,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:31.811782,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:32.664704,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 26.8)"
12-01-2023 11:29:33.574932,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:34.473067,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:35.329479,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:36.149471,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:37.102877,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:37.951744,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:38.915020,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:39.918804,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:40.789637,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9376470588235293)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:41.745279,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9546666666666666)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:42.663567,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9546666666666666)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:43.486073,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9546666666666666)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:44.299985,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9546666666666666)","(19.0, 30.0, 20.333333333333332)"
12-01-2023 11:29:45.209242,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.8)","(1.7, 2.02, 1.9546666666666666)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:46.142281,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:46.985535,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:47.804175,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:48.661799,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:49.642140,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:50.522944,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:51.416613,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:52.373014,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.866666666666667)","(7.5, 10.0, 9.6)","(1.7, 2.02, 1.95)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:53.338755,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.875)","(1.7, 2.02, 1.9907826086956522)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:54.158011,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.955555555555556)","(7.5, 10.0, 9.875)","(1.7, 2.02, 1.9907826086956522)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:55.072365,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.133333333333333)","(7.5, 10.0, 9.875)","(1.7, 2.0, 1.9197647058823528)","(19.0, 30.0, 26.375)"
12-01-2023 11:29:56.200253,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.133333333333333)","(7.5, 10.0, 9.875)","(1.7, 1.92, 1.919753086419753)","(19.0, 30.0, 20.666666666666668)"
12-01-2023 11:29:57.126715,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.133333333333333)","(7.5, 10.0, 9.875)","(1.7, 1.92, 1.9197435897435897)","(19.0, 30.0, 20.666666666666668)"
12-01-2023 11:29:58.058288,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.200000000000001)","(7.5, 10.0, 9.9)","(1.7, 1.92, 1.9197435897435897)","(19.0, 30.0, 20.0)"
12-01-2023 11:29:58.865359,"(3.8, 4.8, 4.64)","(7.0, 9.6, 9.410526315789474)","(7.5, 10.0, 9.9)","(1.7, 1.92, 1.9197435897435897)","(19.0, 32.0, 20.0)"
12-01-2023 11:29:59.716095,"(3.8, 4.8, 4.64)","(7.0, 9.6, 9.342857142857143)","(7.5, 10.0, 9.875)","(1.7, 1.92, 1.9197435897435897)","(19.0, 32.0, 26.5)"
12-01-2023 11:30:00.664727,"(3.8, 4.8, 4.64)","(7.0, 9.6, 9.342857142857143)","(7.5, 10.0, 9.875)","(1.7, 2.04, 1.9783050847457626)","(19.0, 32.0, 26.5)"
12-01-2023 11:30:01.604186,"(3.8, 4.8, 4.64)","(7.0, 9.6, 9.342857142857143)","(7.5, 10.0, 9.875)","(1.7, 2.04, 1.9783050847457626)","(19.0, 32.0, 26.5)"
12-01-2023 11:30:02.411296,"(3.8, 4.8, 4.64)","(7.0, 9.6, 9.342857142857143)","(7.5, 10.0, 9.875)","(1.7, 2.04, 1.9783050847457626)","(19.0, 32.0, 26.5)"
12-01-2023 11:30:03.235383,"(3.8, 4.8, 4.725)","(7.0, 9.6, 9.342857142857143)","(7.5, 10.0, 9.857142857142858)","(1.7, 2.04, 2.0359375)","(19.0, 32.0, 26.5)"
12-01-2023 11:30:04.125458,"(3.8, 4.8, 4.64)","(7.0, 9.6, 9.342857142857143)","(7.5, 10.0, 9.875)","(1.7, 2.04, 2.0359375)","(19.0, 32.0, 26.5)"
12-01-2023 11:30:05.061476,"(3.8, 4.8, 4.64)","(7.0, 9.8, 9.275)","(7.5, 10.0, 9.875)","(1.7, 2.04, 1.9911904761904762)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:05.965486,"(3.8, 4.8, 4.64)","(7.0, 9.6, 9.066666666666666)","(7.5, 10.0, 9.875)","(1.7, 2.02, 1.9911904761904762)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:06.766610,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.025)","(7.5, 9.8, 9.658823529411766)","(1.7, 2.02, 1.9677966101694915)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:07.601034,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.114285714285714)","(7.5, 10.0, 9.666666666666666)","(1.7, 2.02, 1.9875)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:08.533588,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.114285714285714)","(7.5, 10.0, 9.666666666666666)","(1.7, 2.02, 1.9581034482758621)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:09.439671,"(3.8, 4.8, 4.64)","(7.0, 9.4, 9.114285714285714)","(7.5, 10.0, 9.666666666666666)","(1.7, 2.0, 1.9581034482758621)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:10.478452,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.9)","(7.5, 10.0, 9.666666666666666)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:11.368681,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.9)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:12.300577,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.9)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:13.188081,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:14.208691,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:15.218140,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:16.091649,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:17.087176,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:18.107960,"(3.8, 4.8, 4.64)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:18.983265,"(3.8, 4.8, 4.725)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9473170731707317)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:19.937851,"(3.8, 4.8, 4.725)","(7.0, 9.4, 8.733333333333334)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9581034482758621)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:20.894331,"(3.8, 4.8, 4.75)","(7.0, 9.4, 8.923809523809524)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9581034482758621)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:21.713927,"(3.8, 4.8, 4.725)","(7.0, 9.4, 9.200000000000001)","(7.5, 9.8, 9.700000000000001)","(1.7, 2.0, 1.9581034482758621)","(19.0, 32.0, 27.049999999999997)"
12-01-2023 11:30:22.619842,"(3.8, 4.8, 4.76)","(7.0, 9.4, 9.242105263157896)","(7.5, 9.8, 9.685714285714287)","(1.7, 1.99, 1.9663636363636363)","(19.0, 32.0, 27.875)"
12-01-2023 11:30:23.673019,"(3.8, 4.8, 4.76)","(7.0, 9.4, 8.92)","(7.5, 9.8, 9.685714285714287)","(1.7, 1.99, 1.9663636363636363)","(19.0, 32.0, 22.4)"
12-01-2023 11:30:24.629645,"(3.8, 4.8, 4.76)","(7.0, 9.4, 8.92)","(7.5, 9.8, 9.685714285714287)","(1.7, 1.99, 1.9474137931034483)","(19.0, 32.0, 22.4)"
12-01-2023 11:30:25.529562,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 8.92)","(7.5, 10.0, 9.5)","(1.7, 1.98, 1.9474137931034483)","(19.0, 32.0, 22.4)"
12-01-2023 11:30:26.458827,"(3.8, 4.8, 4.76)","(7.0, 9.4, 8.92)","(7.5, 10.0, 9.6)","(1.7, 1.98, 1.9474137931034483)","(19.0, 32.0, 22.4)"
12-01-2023 11:30:27.407273,"(3.8, 4.8, 4.76)","(7.0, 9.4, 8.92)","(7.5, 10.0, 9.6)","(1.7, 1.98, 1.9474137931034483)","(19.0, 32.0, 22.4)"
12-01-2023 11:30:28.320333,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 8.92)","(7.5, 10.0, 9.5)","(1.7, 1.99, 1.9527586206896552)","(19.0, 32.0, 22.4)"
12-01-2023 11:30:29.272702,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 9.200000000000001)","(7.5, 10.0, 9.533333333333333)","(1.7, 1.99, 1.9884210526315789)","(19.0, 24.0, 22.11111111111111)"
12-01-2023 11:30:30.179095,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 9.066666666666666)","(7.5, 10.0, 9.533333333333333)","(1.7, 2.04, 2.038378378378378)","(19.0, 24.0, 22.11111111111111)"
12-01-2023 11:30:31.144774,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 9.066666666666666)","(7.5, 10.0, 9.533333333333333)","(1.7, 2.04, 1.998343949044586)","(19.0, 24.0, 22.11111111111111)"
12-01-2023 11:30:32.050766,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 9.066666666666666)","(7.5, 10.0, 9.533333333333333)","(1.7, 2.0, 1.998343949044586)","(19.0, 24.0, 22.11111111111111)"
12-01-2023 11:30:32.950073,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 9.025)","(7.5, 10.0, 9.533333333333333)","(1.7, 2.0, 1.998343949044586)","(19.0, 24.0, 22.9375)"
12-01-2023 11:30:34.023407,"(3.8, 4.8, 4.742857142857143)","(7.0, 9.4, 9.025)","(7.5, 10.0, 9.533333333333333)","(1.7, 2.0, 1.9976687116564418)","(19.0, 24.0, 22.583333333333336)"
12-01-2023 11:30:35.014846,"(3.8, 4.8, 4.7)","(7.0, 9.4, 9.025)","(7.5, 10.0, 9.533333333333333)","(1.7, 2.08, 2.1258227848101265)","(19.0, 24.0, 29.0625)"
12-01-2023 11:30:36.051786,"(3.8, 4.7, 4.588888888888889)","(7.0, 9.4, 8.971428571428572)","(7.5, 9.8, 9.533333333333333)","(1.7, 2.14, 2.107111111111111)","(19.0, 30.0, 28.75)"
12-01-2023 11:30:37.176566,"(3.8, 4.7, 4.588888888888889)","(7.0, 8.8, 8.514285714285714)","(7.5, 10.0, 9.533333333333333)","(1.7, 2.16, 2.107111111111111)","(19.0, 30.0, 28.75)"
12-01-2023 11:30:38.203571,"(3.8, 4.7, 4.588888888888889)","(7.0, 8.8, 8.514285714285714)","(7.5, 9.4, 9.177777777777777)","(1.7, 2.16, 2.107111111111111)","(19.0, 30.0, 25.625)"
12-01-2023 11:30:39.240536,"(3.7, 4.7, 4.0)","(7.0, 8.8, 7.2615384615384615)","(7.5, 9.4, 8.236363636363636)","(1.7, 2.42, 2.3941935483870966)","(20.0, 32.0, 22.75)"
12-01-2023 11:30:40.233331,"(3.7, 4.7, 4.0)","(7.0, 8.8, 7.107692307692307)","(7.5, 9.4, 8.236363636363636)","(1.7, 2.42, 2.3941935483870966)","(20.0, 32.0, 22.75)"
12-01-2023 11:30:41.209186,"(3.7, 4.7, 4.075)","(7.0, 8.6, 7.8)","(7.5, 9.4, 8.557894736842105)","(1.7, 2.42, 2.3941935483870966)","(20.0, 32.0, 21.8)"
12-01-2023 11:30:42.231062,"(3.7, 4.7, 4.1)","(7.0, 8.6, 7.3999999999999995)","(7.5, 9.4, 8.557894736842105)","(1.7, 2.4, 2.366315789473684)","(20.0, 32.0, 23.75)"
12-01-2023 11:30:43.241715,"(3.7, 4.7, 4.1)","(7.0, 8.6, 7.3999999999999995)","(7.5, 9.4, 8.557894736842105)","(1.7, 2.4, 2.366315789473684)","(20.0, 32.0, 23.75)"
12-01-2023 11:30:44.107730,"(3.7, 4.7, 4.24)","(7.0, 8.6, 7.699999999999999)","(7.5, 9.4, 8.557894736842105)","(1.7, 2.4, 2.367058823529412)","(20.0, 32.0, 24.92857142857143)"
12-01-2023 11:30:44.968807,"(3.7, 4.7, 4.24)","(7.0, 8.6, 8.15)","(7.5, 9.4, 8.557894736842105)","(1.7, 2.3, 2.249090909090909)","(20.0, 32.0, 27.875)"
12-01-2023 11:30:45.976678,"(3.7, 4.7, 4.24)","(7.0, 8.4, 7.7)","(7.5, 9.2, 8.618181818181819)","(1.7, 2.3, 2.249090909090909)","(20.0, 32.0, 22.4)"
12-01-2023 11:30:46.937809,"(3.7, 4.7, 4.24)","(7.0, 8.4, 7.5600000000000005)","(7.5, 9.2, 8.618181818181819)","(1.7, 2.3, 2.249090909090909)","(20.0, 32.0, 22.4)"
12-01-2023 11:30:47.874698,"(3.7, 4.7, 4.425)","(7.0, 8.4, 8.05)","(7.5, 9.2, 8.879999999999999)","(1.7, 2.16, 2.153714285714286)","(20.0, 30.0, 28.25)"
12-01-2023 11:30:48.841764,"(3.7, 4.5, 4.216666666666667)","(7.0, 8.4, 8.05)","(7.5, 9.2, 8.879999999999999)","(1.7, 2.16, 2.1470270270270273)","(20.0, 30.0, 27.3)"
12-01-2023 11:30:49.729113,"(3.7, 4.5, 4.173076923076923)","(7.0, 8.4, 8.142857142857142)","(7.5, 9.2, 8.879999999999999)","(1.7, 2.16, 2.139607843137255)","(20.0, 30.0, 23.5)"
12-01-2023 11:30:50.658906,"(3.7, 4.5, 4.173076923076923)","(7.0, 8.4, 8.040000000000001)","(7.5, 9.2, 8.879999999999999)","(1.7, 2.14, 2.105)","(20.0, 30.0, 23.5)"
12-01-2023 11:30:51.627819,"(3.7, 4.5, 4.173076923076923)","(7.0, 8.4, 8.040000000000001)","(7.5, 9.2, 8.879999999999999)","(1.7, 2.14, 2.105)","(20.0, 30.0, 23.5)"
12-01-2023 11:30:52.513560,"(3.7, 4.5, 3.9642857142857144)","(7.0, 8.4, 8.040000000000001)","(7.5, 9.2, 8.879999999999999)","(1.7, 2.12, 2.042023346303502)","(20.0, 30.0, 23.5)"
12-01-2023 11:30:53.465466,"(3.7, 4.5, 4.336956521739131)","(7.0, 8.4, 8.040000000000001)","(7.5, 9.4, 8.63076923076923)","(1.7, 2.1, 2.042027290448343)","(20.0, 30.0, 20.75)"
12-01-2023 11:30:54.403530,"(3.7, 4.5, 4.206976744186046)","(7.0, 8.6, 8.18)","(7.5, 9.4, 8.775)","(1.7, 2.12, 2.1142857142857143)","(20.0, 32.0, 20.8)"
12-01-2023 11:30:55.253609,"(3.7, 4.6, 4.533333333333333)","(7.0, 8.8, 7.800000000000001)","(7.5, 9.4, 8.775)","(1.7, 2.12, 2.1164705882352943)","(20.0, 36.0, 20.8)"
12-01-2023 11:30:56.261661,"(3.7, 4.6, 4.526923076923077)","(7.0, 8.6, 8.323076923076924)","(7.5, 9.4, 8.775)","(1.7, 2.12, 2.0300000000000002)","(20.0, 36.0, 20.8)"
12-01-2023 11:30:57.237621,"(3.7, 4.6, 4.554761904761905)","(7.0, 8.6, 8.2)","(7.5, 9.4, 8.775)","(1.7, 2.1, 2.0300000000000002)","(20.0, 36.0, 20.8)"
12-01-2023 11:30:58.152279,"(3.7, 4.6, 4.554761904761905)","(7.0, 8.6, 8.2)","(7.5, 9.4, 8.775)","(1.7, 2.1, 2.0300000000000002)","(20.0, 36.0, 20.8)"
12-01-2023 11:30:59.101674,"(3.7, 4.6, 4.554761904761905)","(7.0, 8.6, 8.2)","(7.5, 9.4, 8.775)","(1.7, 2.1, 2.0300000000000002)","(20.0, 36.0, 20.8)"
12-01-2023 11:30:59.984754,"(3.7, 4.6, 4.554761904761905)","(7.0, 8.6, 8.2)","(7.5, 9.4, 8.775)","(1.7, 2.1, 2.0300000000000002)","(20.0, 36.0, 21.75)"
12-01-2023 11:31:00.915514,"(3.7, 4.6, 4.5249999999999995)","(7.0, 8.4, 8.24)","(7.5, 11.0, 9.375)","(1.7, 2.12, 2.106666666666667)","(20.0, 36.0, 21.75)"
12-01-2023 11:31:01.882023,"(3.7, 4.6, 4.5249999999999995)","(7.0, 8.4, 8.24)","(7.5, 11.0, 9.266666666666667)","(1.7, 2.16, 2.076)","(20.0, 36.0, 26.25)"
12-01-2023 11:31:02.855401,"(3.7, 4.6, 4.5249999999999995)","(7.0, 8.4, 8.24)","(7.5, 11.0, 9.266666666666667)","(1.7, 2.16, 2.078125)","(20.0, 36.0, 26.25)"
12-01-2023 11:31:03.676492,"(3.7, 4.6, 4.5249999999999995)","(7.0, 8.4, 8.17142857142857)","(7.5, 11.0, 9.266666666666667)","(1.7, 2.1, 2.078125)","(21.0, 36.0, 26.25)"
12-01-2023 11:31:04.630871,"(3.7, 4.6, 4.458333333333333)","(7.0, 8.4, 8.17142857142857)","(7.5, 11.0, 9.581818181818182)","(1.7, 2.1, 2.08)","(21.0, 36.0, 26.25)"
12-01-2023 11:31:05.671788,"(3.7, 4.7, 4.636666666666667)","(7.0, 8.4, 8.17142857142857)","(7.5, 11.0, 9.581818181818182)","(1.7, 2.1, 2.08)","(21.0, 36.0, 26.25)"
12-01-2023 11:31:06.597723,"(3.7, 4.7, 4.625)","(7.0, 8.4, 8.17142857142857)","(7.5, 10.5, 9.9)","(1.7, 2.1, 2.08)","(21.0, 36.0, 26.25)"
12-01-2023 11:31:07.503909,"(3.7, 4.7, 4.625)","(7.0, 8.4, 8.17142857142857)","(7.5, 10.5, 9.9)","(1.7, 2.1, 2.0852631578947367)","(21.0, 36.0, 27.857142857142858)"
12-01-2023 11:31:08.443112,"(3.7, 4.7, 4.625)","(7.0, 8.4, 8.17142857142857)","(7.5, 10.5, 9.9)","(1.7, 2.1, 2.0852631578947367)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:09.374024,"(3.7, 4.7, 4.625)","(7.0, 8.4, 8.17142857142857)","(7.5, 10.5, 9.9)","(1.7, 2.1, 2.0852631578947367)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:10.356127,"(3.7, 4.7, 4.507142857142857)","(7.0, 8.4, 8.17142857142857)","(7.5, 10.5, 9.9)","(1.7, 2.1, 2.0852631578947367)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:11.280750,"(3.7, 5.1, 4.805882352941176)","(7.0, 8.4, 8.17142857142857)","(7.5, 10.5, 9.9)","(1.7, 2.1, 2.0852631578947367)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:12.177866,"(3.7, 5.0, 4.808333333333334)","(7.0, 8.4, 8.17142857142857)","(7.5, 10.5, 9.9)","(1.7, 2.1, 2.0852631578947367)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:13.111721,"(3.7, 5.0, 4.475)","(7.0, 8.2, 7.975)","(7.5, 10.5, 9.55)","(1.7, 2.1, 2.0745454545454547)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:14.057963,"(3.7, 5.0, 4.475)","(7.0, 8.2, 7.975)","(7.5, 10.5, 9.55)","(1.7, 2.1, 2.0745454545454547)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:14.887957,"(3.7, 4.9, 4.54)","(7.0, 8.2, 7.975)","(7.5, 10.5, 9.55)","(1.7, 2.1, 2.0745454545454547)","(21.0, 36.0, 24.6)"
12-01-2023 11:31:15.863935,"(3.7, 5.0, 4.818181818181818)","(7.0, 8.2, 7.975)","(7.5, 10.5, 9.55)","(1.7, 2.1, 2.0745454545454547)","(21.0, 36.0, 24.6)"
