,Thoros Of Myr,Glebely,Popilita,Needs Sugar,Kaboom Kaboom,Bobble
06-01-2023 13:07:21.256919,"(1.85, 1.98, 1.9514285714285713)","(41.0, 95.0, 75.0)","(3.8, 6.6, 6.438461538461539)","(5.0, 6.4, 6.011111111111111)","(7.0, 8.8, 8.600000000000001)","(15.0, 26.0, 25.0)"
06-01-2023 13:07:22.331848,"(1.85, 1.97, 1.947142857142857)","(41.0, 95.0, 75.0)","(3.8, 6.6, 6.444444444444445)","(5.0, 6.4, 5.9)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.0)"
06-01-2023 13:07:23.352333,"(1.85, 1.97, 1.947142857142857)","(41.0, 100.0, 82.5)","(3.8, 6.6, 6.444444444444445)","(5.0, 6.4, 5.9)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.25)"
06-01-2023 13:07:24.443386,"(1.85, 1.97, 1.947142857142857)","(41.0, 100.0, 82.5)","(3.8, 6.6, 6.444444444444445)","(5.0, 6.4, 6.025)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.25)"
06-01-2023 13:07:25.530234,"(1.85, 1.97, 1.947142857142857)","(41.0, 100.0, 82.5)","(3.8, 6.6, 6.545454545454545)","(5.0, 6.4, 6.025)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.25)"
06-01-2023 13:07:26.655827,"(1.85, 1.97, 1.947142857142857)","(41.0, 100.0, 82.5)","(3.8, 6.6, 6.545454545454545)","(5.0, 6.4, 6.025)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.25)"
06-01-2023 13:07:27.734191,"(1.85, 1.97, 1.947142857142857)","(41.0, 100.0, 82.5)","(3.8, 6.6, 6.545454545454545)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.25)"
06-01-2023 13:07:28.785709,"(1.85, 1.97, 1.96)","(41.0, 100.0, 82.5)","(3.8, 6.6, 6.545454545454545)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.25)"
06-01-2023 13:07:29.817715,"(1.85, 1.97, 1.96)","(41.0, 100.0, 82.5)","(3.8, 6.6, 6.545454545454545)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(15.0, 26.0, 25.25)"
06-01-2023 13:07:30.841638,"(1.85, 1.99, 1.975)","(41.0, 100.0, 82.5)","(3.9, 6.6, 6.544736842105263)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 26.0, 25.25)"
06-01-2023 13:07:31.879544,"(1.85, 1.99, 1.9863414634146341)","(41.0, 100.0, 82.5)","(3.9, 6.6, 6.544736842105263)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 26.0, 25.25)"
06-01-2023 13:07:33.019087,"(1.85, 1.99, 1.9887179487179487)","(41.0, 100.0, 80.0)","(3.9, 6.6, 6.544736842105263)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 26.0, 25.25)"
06-01-2023 13:07:34.190468,"(1.85, 1.99, 1.9887179487179487)","(41.0, 110.0, 80.0)","(3.9, 6.6, 6.544736842105263)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 26.0, 25.25)"
06-01-2023 13:07:35.214324,"(1.85, 1.99, 1.978)","(41.0, 110.0, 80.0)","(3.9, 6.6, 6.544736842105263)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 26.0, 25.81818181818182)"
06-01-2023 13:07:36.240768,"(1.85, 1.99, 1.978)","(41.0, 110.0, 80.0)","(3.9, 6.6, 6.7555555555555555)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 26.0, 25.81818181818182)"
06-01-2023 13:07:37.437838,"(1.85, 1.99, 1.978)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.7555555555555555)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 26.0, 31.5)"
06-01-2023 13:07:38.568439,"(1.85, 1.99, 1.978)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 38.0, 31.5)"
06-01-2023 13:07:39.642130,"(1.85, 1.99, 1.978)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(7.0, 8.8, 8.4)","(16.0, 38.0, 30.5)"
06-01-2023 13:07:41.011690,"(1.85, 1.99, 1.944453125)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(6.5, 8.8, 8.4)","(16.0, 36.0, 30.5)"
06-01-2023 13:07:42.200240,"(1.85, 2.0, 1.944453125)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(6.5, 8.8, 8.4)","(16.0, 36.0, 30.5)"
06-01-2023 13:07:43.443513,"(1.85, 2.0, 1.950418410041841)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(6.5, 8.8, 8.4)","(16.0, 36.0, 30.5)"
06-01-2023 13:07:44.447631,"(1.85, 2.0, 1.950418410041841)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(6.5, 8.8, 8.4)","(16.0, 36.0, 30.5)"
06-01-2023 13:07:45.520562,"(1.85, 2.0, 1.950418410041841)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(6.5, 8.8, 8.4)","(16.0, 36.0, 30.5)"
06-01-2023 13:07:46.528407,"(1.85, 2.0, 1.950418410041841)","(41.0, 110.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(6.5, 8.8, 8.4)","(16.0, 36.0, 30.5)"
06-01-2023 13:07:47.782639,"(1.85, 2.0, 1.950418410041841)","(41.0, 110.0, 92.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.9714285714285715)","(6.5, 8.8, 8.4)","(16.0, 36.0, 33.5)"
06-01-2023 13:07:49.072041,"(1.85, 2.0, 1.950418410041841)","(41.0, 110.0, 92.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 42.0, 31.18181818181818)"
06-01-2023 13:07:50.357914,"(1.85, 2.0, 1.95010395010395)","(41.0, 110.0, 92.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 42.0, 37.0)"
06-01-2023 13:07:51.573394,"(1.85, 2.0, 1.95010395010395)","(41.0, 110.0, 92.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 40.0, 33.8)"
06-01-2023 13:07:52.835235,"(1.85, 1.99, 1.9557142857142857)","(41.0, 110.0, 92.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 36.0, 33.8)"
06-01-2023 13:07:53.977720,"(1.85, 2.0, 1.9501077586206896)","(41.0, 110.0, 92.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 5.985714285714286)","(6.5, 8.8, 8.4)","(16.0, 36.0, 35.0)"
06-01-2023 13:07:55.080326,"(1.85, 2.0, 1.9909393346379647)","(41.0, 110.0, 92.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.2, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 40.0, 33.666666666666664)"
06-01-2023 13:07:56.214510,"(1.85, 2.0, 1.9501077586206896)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:07:57.315862,"(1.85, 2.0, 1.9501077586206896)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:07:58.372819,"(1.85, 2.0, 1.950189393939394)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:07:59.433813,"(1.85, 2.0, 1.950189393939394)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.4)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:00.471297,"(1.85, 2.0, 1.950377358490566)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.600000000000001)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:01.515477,"(1.85, 1.95, 1.9485106382978723)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.600000000000001)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:02.481100,"(1.85, 2.0, 1.9490225563909773)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.600000000000001)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:03.580321,"(1.85, 2.0, 1.9512820512820512)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.600000000000001)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:04.736307,"(1.85, 2.0, 1.9512820512820512)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.600000000000001)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:05.751042,"(1.85, 2.0, 1.9512820512820512)","(41.0, 100.0, 86.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.600000000000001)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:06.841461,"(1.85, 2.0, 1.9512820512820512)","(41.0, 100.0, 88.33333333333333)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.600000000000001)","(16.0, 38.0, 33.666666666666664)"
06-01-2023 13:08:07.949967,"(1.85, 2.0, 1.9580882352941176)","(41.0, 100.0, 82.5)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.011111111111111)","(6.5, 8.8, 8.08)","(16.0, 38.0, 31.5)"
06-01-2023 13:08:09.042486,"(1.85, 1.99, 1.9838461538461538)","(41.0, 100.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.4, 6.0)","(6.5, 8.2, 8.04)","(16.0, 38.0, 32.0)"
06-01-2023 13:08:10.026748,"(1.85, 1.99, 1.9838461538461538)","(41.0, 100.0, 80.0)","(3.9, 6.8, 6.523076923076923)","(5.0, 6.2, 6.1461538461538465)","(6.5, 8.2, 7.808955223880597)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:11.164248,"(1.85, 2.0, 1.962222222222222)","(41.0, 100.0, 80.0)","(3.9, 6.8, 6.447058823529412)","(5.0, 6.2, 5.866666666666666)","(6.5, 8.0, 7.73469387755102)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:12.263201,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.2, 5.866666666666666)","(6.5, 8.0, 7.666666666666666)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:13.236767,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 80.0)","(3.9, 6.8, 6.581818181818182)","(5.0, 6.2, 5.866666666666666)","(6.5, 8.0, 7.254054054054055)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:14.249376,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 80.0)","(3.9, 7.2, 6.707692307692308)","(5.0, 6.2, 5.866666666666666)","(6.5, 8.0, 7.254054054054055)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:15.210542,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 80.0)","(4.2, 7.2, 6.707692307692308)","(5.0, 6.2, 5.866666666666666)","(6.5, 8.0, 7.254054054054055)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:16.174742,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 80.0)","(4.2, 7.2, 6.844444444444445)","(5.0, 6.2, 5.866666666666666)","(6.5, 7.8, 7.4)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:17.204308,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 80.0)","(4.2, 7.2, 6.707692307692308)","(5.0, 6.2, 5.9)","(6.5, 7.8, 7.4)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:18.354035,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.861538461538462)","(5.0, 6.2, 5.9)","(6.5, 7.8, 7.4)","(16.0, 38.0, 35.6)"
06-01-2023 13:08:19.413274,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.861538461538462)","(5.0, 6.2, 5.8)","(6.5, 7.8, 6.823529411764706)","(16.0, 38.0, 34.0)"
06-01-2023 13:08:20.563595,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.71111111111111)","(5.0, 6.2, 5.709090909090909)","(6.5, 7.2, 6.694736842105263)","(16.0, 38.0, 34.333333333333336)"
06-01-2023 13:08:21.857013,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.71111111111111)","(5.0, 6.2, 5.709090909090909)","(6.5, 7.2, 6.694736842105263)","(16.0, 38.0, 36.77777777777778)"
06-01-2023 13:08:22.741150,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.71111111111111)","(5.0, 6.2, 5.709090909090909)","(6.5, 7.2, 6.694736842105263)","(16.0, 38.0, 36.77777777777778)"
06-01-2023 13:08:23.920877,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.71111111111111)","(5.0, 6.2, 5.709090909090909)","(6.5, 7.2, 6.738823529411765)","(16.0, 38.0, 36.77777777777778)"
06-01-2023 13:08:24.970213,"(1.85, 2.0, 1.9625423728813558)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.71111111111111)","(5.0, 6.2, 5.730434782608695)","(6.5, 7.2, 6.606060606060606)","(16.0, 38.0, 36.9)"
06-01-2023 13:08:25.946594,"(1.85, 2.0, 1.9631666666666667)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.71111111111111)","(5.0, 6.2, 5.730434782608695)","(6.5, 7.2, 6.606060606060606)","(16.0, 38.0, 36.9)"
06-01-2023 13:08:26.966685,"(1.85, 2.0, 1.9631666666666667)","(41.0, 100.0, 88.0)","(4.2, 7.6, 6.71111111111111)","(5.0, 6.2, 5.730434782608695)","(6.5, 7.2, 6.606060606060606)","(16.0, 38.0, 36.9)"
06-01-2023 13:08:28.099106,"(1.85, 2.0, 1.9631666666666667)","(41.0, 100.0, 88.0)","(4.2, 7.6, 8.0)","(5.0, 6.2, 5.730434782608695)","(6.5, 7.2, 6.634615384615384)","(16.0, 38.0, 34.333333333333336)"
06-01-2023 13:08:29.195850,"(1.85, 2.0, 1.9608849557522123)","(41.0, 100.0, 88.0)","(4.2, 9.4, 7.5)","(5.0, 6.2, 5.730434782608695)","(6.5, 7.2, 6.632727272727273)","(16.0, 38.0, 34.333333333333336)"
06-01-2023 13:08:30.141712,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 88.0)","(4.2, 8.2, 7.5)","(5.0, 6.2, 5.985714285714286)","(6.5, 7.2, 6.632727272727273)","(16.0, 38.0, 33.0)"
06-01-2023 13:08:31.142480,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 88.0)","(4.2, 8.2, 7.5)","(5.0, 6.2, 6.057142857142857)","(6.5, 7.2, 6.632727272727273)","(16.0, 42.0, 35.666666666666664)"
06-01-2023 13:08:32.206056,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 88.0)","(4.2, 8.2, 7.5)","(5.0, 6.2, 6.057142857142857)","(6.5, 7.2, 6.632727272727273)","(16.0, 40.0, 35.666666666666664)"
06-01-2023 13:08:33.248698,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 88.0)","(4.2, 8.2, 7.5)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.662068965517241)","(16.0, 40.0, 35.5)"
06-01-2023 13:08:34.225604,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 88.0)","(4.2, 8.2, 7.85)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.662068965517241)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:35.301679,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.2, 7.52)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.662068965517241)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:36.378188,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.662068965517241)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:37.349512,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.662068965517241)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:38.335596,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.747826086956522)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:39.369987,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.747826086956522)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:40.291900,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 5.977777777777778)","(6.5, 7.2, 6.747826086956522)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:41.267254,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 6.033333333333333)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:42.233429,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 6.033333333333333)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:43.219471,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 6.033333333333333)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:44.165556,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 5.914285714285715)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:45.142030,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.52)","(5.0, 6.2, 5.914285714285715)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 28.25)"
06-01-2023 13:08:46.084373,"(1.85, 2.0, 1.9665151515151515)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 5.914285714285715)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 28.25)"
06-01-2023 13:08:47.134822,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 28.25)"
06-01-2023 13:08:48.145479,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 31.4)"
06-01-2023 13:08:49.147944,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 31.4)"
06-01-2023 13:08:50.162932,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 32.0)"
06-01-2023 13:08:51.096242,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.166666666666667)","(16.0, 44.0, 39.5)"
06-01-2023 13:08:52.029902,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.171428571428572)","(16.0, 44.0, 39.5)"
06-01-2023 13:08:53.021437,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.171428571428572)","(16.0, 44.0, 35.0)"
06-01-2023 13:08:53.955188,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.2, 8.0, 7.2)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.175)","(16.0, 44.0, 39.5)"
06-01-2023 13:08:54.802121,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.7)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.175)","(16.0, 44.0, 39.5)"
06-01-2023 13:08:55.787114,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.7)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.176470588235294)","(16.0, 44.0, 35.0)"
06-01-2023 13:08:56.769283,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.7)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.176470588235294)","(16.0, 44.0, 39.5)"
06-01-2023 13:08:57.708410,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.7)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.176470588235294)","(16.0, 44.0, 39.5)"
06-01-2023 13:08:58.597189,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.781818181818182)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.176470588235294)","(16.0, 44.0, 35.0)"
06-01-2023 13:08:59.559170,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.828571428571428)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.176470588235294)","(16.0, 44.0, 35.0)"
06-01-2023 13:09:00.532186,"(1.85, 2.0, 1.9680373831775702)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.828571428571428)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.173333333333334)","(16.0, 44.0, 39.5)"
06-01-2023 13:09:01.422105,"(1.85, 2.0, 1.960457142857143)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.828571428571428)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.173333333333334)","(16.0, 44.0, 35.0)"
06-01-2023 13:09:02.359081,"(1.85, 2.0, 1.960457142857143)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.828571428571428)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 44.0, 30.5)"
06-01-2023 13:09:03.428821,"(1.85, 2.0, 1.960457142857143)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.647058823529411)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 44.0, 35.0)"
06-01-2023 13:09:04.381187,"(1.85, 2.0, 1.960457142857143)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.647058823529411)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 44.0, 36.8)"
06-01-2023 13:09:05.264708,"(1.85, 2.0, 1.960457142857143)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.582608695652174)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 44.0, 32.0)"
06-01-2023 13:09:06.249382,"(1.85, 2.0, 1.960457142857143)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.582608695652174)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 44.0, 32.0)"
06-01-2023 13:09:07.263689,"(1.85, 2.0, 1.960457142857143)","(41.0, 100.0, 80.0)","(4.4, 8.0, 7.582608695652174)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 42.0, 39.333333333333336)"
06-01-2023 13:09:08.220616,"(1.85, 2.0, 1.9603980099502487)","(41.0, 100.0, 94.0)","(4.4, 8.0, 7.826086956521739)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 40.0, 38.92307692307692)"
06-01-2023 13:09:09.157461,"(1.85, 2.0, 1.960388349514563)","(41.0, 100.0, 94.0)","(4.4, 8.0, 7.90625)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 42.0, 38.92307692307692)"
06-01-2023 13:09:10.086451,"(1.85, 2.0, 1.960388349514563)","(41.0, 100.0, 94.0)","(4.4, 8.2, 7.545454545454545)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 42.0, 38.92307692307692)"
06-01-2023 13:09:10.994397,"(1.85, 2.0, 1.960388349514563)","(41.0, 100.0, 94.0)","(4.4, 8.2, 7.872727272727272)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.133333333333334)","(16.0, 42.0, 37.0)"
06-01-2023 13:09:11.943204,"(1.85, 2.0, 1.960388349514563)","(41.0, 100.0, 94.0)","(4.4, 8.0, 7.888888888888889)","(5.0, 6.2, 6.0)","(6.5, 7.2, 7.488888888888889)","(16.0, 42.0, 37.0)"
06-01-2023 13:09:12.928191,"(1.85, 2.0, 1.960388349514563)","(41.0, 100.0, 94.0)","(4.4, 7.8, 7.923076923076923)","(5.0, 6.2, 6.0)","(6.5, 7.6, 6.914285714285714)","(16.0, 42.0, 38.666666666666664)"
06-01-2023 13:09:13.832882,"(1.85, 2.0, 1.960388349514563)","(41.0, 100.0, 94.0)","(4.4, 8.0, 7.923076923076923)","(5.0, 6.2, 6.0)","(6.5, 7.6, 7.257142857142857)","(16.0, 44.0, 40.0)"
