,Friar Away,Chiclett,Stylax,Vevinsky,Emerald Trader,Honorfic,Kerman Rock,Tell Nothin,Belafonte Boy,My Fair Balentine,Paigeys Turn,Patchwork
07-01-2023 19:32:12.441047,"(19.0, 21.0, 20.14)","(16.0, 17.5, 17.330188679245282)","(5.5, 6.4, 6.308)","(7.0, 8.4, 8.315584415584416)","(6.5, 8.0, 7.876470588235294)","(16.0, 19.0, 18.27)","(4.8, 5.7, 5.6613259668508285)","(13.0, 13.5, 13.361386138613861)","(91.0, 140.0, 124.61538461538461)","(61.0, 80.0, 71.81818181818181)","(12.0, 14.0, 13.661111111111111)","(8.5, 11.0, 10.695652173913043)"
07-01-2023 19:32:13.836335,"(19.0, 21.0, 20.14)","(16.0, 17.5, 17.330188679245282)","(5.5, 6.4, 6.324137931034483)","(7.0, 8.4, 8.315584415584416)","(6.5, 8.0, 7.859459459459459)","(16.0, 18.5, 18.27)","(4.8, 5.7, 5.655801104972376)","(13.0, 13.5, 13.361386138613861)","(91.0, 140.0, 124.61538461538461)","(61.0, 80.0, 71.81818181818181)","(12.0, 14.0, 13.661111111111111)","(8.5, 11.0, 10.695652173913043)"
07-01-2023 19:32:15.246251,"(18.0, 21.0, 20.14)","(16.0, 17.5, 17.330188679245282)","(5.5, 6.4, 6.324137931034483)","(7.0, 8.4, 8.296825396825396)","(6.5, 8.0, 7.8522727272727275)","(16.0, 18.5, 18.246987951807228)","(4.8, 5.7, 5.67007299270073)","(13.0, 13.5, 13.240625)","(91.0, 140.0, 128.0)","(61.0, 80.0, 71.875)","(12.0, 14.0, 13.661111111111111)","(8.5, 11.0, 10.762295081967213)"
07-01-2023 19:32:16.750095,"(18.0, 21.0, 20.065217391304348)","(16.0, 17.5, 17.48611111111111)","(5.5, 6.4, 6.419487179487179)","(7.0, 8.4, 8.364788732394366)","(6.5, 8.0, 7.875)","(16.0, 18.5, 18.30188679245283)","(4.8, 5.7, 5.694117647058823)","(13.0, 13.5, 13.256476683937823)","(91.0, 140.0, 118.0)","(61.0, 75.0, 72.72727272727273)","(12.0, 14.0, 13.698019801980198)","(8.5, 11.0, 11.120437956204379)"
07-01-2023 19:32:18.141734,"(19.0, 21.0, 20.044444444444444)","(15.0, 17.5, 17.37704918032787)","(5.5, 6.6, 6.419487179487179)","(7.0, 8.4, 8.364788732394366)","(6.5, 8.0, 7.871559633027523)","(16.0, 18.5, 18.306306306306308)","(4.8, 5.8, 5.694117647058823)","(13.0, 13.5, 13.33445945945946)","(91.0, 120.0, 118.0)","(61.0, 75.0, 72.91666666666667)","(12.0, 14.0, 13.698019801980198)","(8.5, 11.5, 11.163398692810457)"
07-01-2023 19:32:19.570107,"(19.0, 21.0, 20.044444444444444)","(15.0, 17.5, 17.37704918032787)","(5.5, 6.6, 6.37983193277311)","(7.0, 8.4, 8.357046979865771)","(6.5, 8.0, 7.8390804597701145)","(16.0, 18.5, 18.285714285714285)","(4.8, 5.8, 5.709623430962343)","(13.0, 13.5, 13.317164179104477)","(91.0, 120.0, 118.0)","(61.0, 75.0, 72.91666666666667)","(12.0, 14.0, 13.698019801980198)","(8.5, 11.5, 11.215753424657533)"
07-01-2023 19:32:20.994460,"(19.0, 21.0, 20.010309278350515)","(16.0, 17.5, 17.37704918032787)","(5.5, 6.4, 6.37983193277311)","(7.0, 8.4, 8.357046979865771)","(6.5, 8.0, 7.860176991150443)","(16.0, 18.5, 18.285714285714285)","(5.0, 5.8, 5.629545454545454)","(13.0, 13.5, 13.591836734693878)","(91.0, 120.0, 118.0)","(61.0, 75.0, 72.5925925925926)","(12.0, 14.0, 13.676190476190476)","(8.5, 11.5, 11.225)"
07-01-2023 19:32:22.457599,"(18.0, 21.0, 20.010309278350515)","(15.0, 17.5, 17.641025641025642)","(5.5, 6.4, 6.189265536723164)","(7.0, 8.4, 8.357046979865771)","(6.5, 8.0, 7.848571428571429)","(16.0, 18.5, 18.29310344827586)","(5.0, 5.8, 5.673076923076923)","(13.0, 14.0, 13.635294117647058)","(91.0, 120.0, 118.0)","(61.0, 75.0, 72.5925925925926)","(12.0, 14.0, 13.582822085889571)","(8.5, 11.5, 11.225)"
07-01-2023 19:32:23.917414,"(18.0, 21.0, 20.066037735849058)","(15.0, 18.0, 17.365853658536587)","(5.5, 6.2, 6.189920424403184)","(7.0, 8.4, 8.360975609756098)","(6.5, 8.0, 7.568965517241379)","(16.0, 18.5, 18.361702127659573)","(5.0, 5.7, 5.6643617021276595)","(13.0, 14.0, 13.677777777777777)","(91.0, 120.0, 114.0)","(61.0, 75.0, 72.5925925925926)","(12.0, 14.0, 13.559907834101383)","(8.5, 11.5, 11.28)"
07-01-2023 19:32:25.318484,"(18.0, 21.0, 20.066037735849058)","(15.0, 17.5, 17.365853658536587)","(5.5, 6.2, 6.189920424403184)","(7.0, 8.4, 8.360975609756098)","(6.5, 7.6, 7.568965517241379)","(16.0, 18.5, 18.361702127659573)","(5.0, 5.7, 5.6643617021276595)","(13.0, 14.0, 13.677777777777777)","(91.0, 120.0, 114.0)","(61.0, 75.0, 72.5925925925926)","(12.0, 14.0, 13.542288557213931)","(8.5, 11.5, 11.265243902439025)"
07-01-2023 19:32:26.695519,"(18.0, 21.0, 20.112244897959183)","(15.0, 17.5, 17.365853658536587)","(5.5, 6.4, 6.257803468208093)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.566666666666666)","(16.0, 18.5, 18.361702127659573)","(5.0, 5.7, 5.6643617021276595)","(13.0, 14.0, 13.82258064516129)","(91.0, 120.0, 114.0)","(61.0, 75.0, 72.4)","(12.0, 14.0, 13.542288557213931)","(8.5, 11.5, 11.265243902439025)"
07-01-2023 19:32:28.060469,"(18.0, 21.0, 20.112244897959183)","(15.0, 17.5, 17.365853658536587)","(5.5, 6.4, 6.257803468208093)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.566666666666666)","(16.0, 18.5, 18.361702127659573)","(5.0, 5.7, 5.6643617021276595)","(13.0, 14.5, 13.82258064516129)","(91.0, 120.0, 114.0)","(61.0, 75.0, 72.4)","(12.0, 14.0, 13.542288557213931)","(8.5, 11.5, 11.265243902439025)"
07-01-2023 19:32:29.433306,"(18.0, 21.0, 20.114583333333332)","(15.0, 17.5, 17.365853658536587)","(5.5, 6.4, 6.249261083743843)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.48)","(16.0, 18.5, 18.359550561797754)","(5.0, 5.7, 5.664550264550265)","(13.0, 14.5, 14.675438596491228)","(91.0, 120.0, 114.0)","(61.0, 75.0, 72.29166666666667)","(12.0, 14.0, 13.526699029126213)","(8.5, 11.5, 11.262345679012345)"
07-01-2023 19:32:30.800017,"(19.0, 20.0, 19.964285714285715)","(16.0, 17.5, 17.377777777777776)","(5.5, 6.4, 6.249261083743843)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.4526315789473685)","(16.0, 18.5, 18.29591836734694)","(5.0, 5.7, 5.664736842105263)","(13.0, 15.0, 14.63265306122449)","(91.0, 120.0, 114.0)","(61.0, 75.0, 66.4423076923077)","(12.0, 14.0, 13.514354066985646)","(8.5, 11.5, 11.262345679012345)"
07-01-2023 19:32:32.193598,"(19.0, 20.0, 19.9625)","(16.0, 17.5, 17.377777777777776)","(5.5, 6.4, 6.247)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.433333333333334)","(16.0, 18.5, 18.325842696629213)","(5.0, 5.7, 5.664736842105263)","(13.0, 15.0, 14.63265306122449)","(91.0, 120.0, 114.0)","(61.0, 70.0, 66.55172413793103)","(12.0, 14.0, 13.48463687150838)","(8.5, 11.5, 11.28)"
07-01-2023 19:32:33.686211,"(18.0, 20.0, 19.592436974789916)","(15.0, 18.0, 17.453333333333333)","(5.5, 6.4, 6.247)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.433333333333334)","(16.0, 18.5, 18.29054054054054)","(5.0, 5.7, 5.660588235294117)","(13.0, 15.0, 14.91304347826087)","(81.0, 120.0, 114.0)","(61.0, 70.0, 66.36363636363636)","(12.0, 13.5, 13.48463687150838)","(8.5, 11.5, 11.259375)"
07-01-2023 19:32:35.174692,"(18.0, 20.0, 19.5)","(15.0, 18.0, 17.435897435897434)","(5.5, 6.4, 6.247)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.432941176470589)","(16.0, 18.5, 18.29054054054054)","(5.0, 5.7, 5.660588235294117)","(13.0, 15.5, 15.303571428571429)","(81.0, 120.0, 114.0)","(61.0, 70.0, 66.19047619047619)","(12.0, 13.5, 13.48463687150838)","(8.5, 11.5, 11.259375)"
07-01-2023 19:32:36.581624,"(18.0, 19.5, 19.35333333333333)","(15.0, 17.5, 17.435897435897434)","(5.5, 6.4, 6.247)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.4672897196261685)","(16.0, 18.5, 18.29054054054054)","(5.0, 5.7, 5.660588235294117)","(13.0, 15.5, 15.064102564102564)","(81.0, 120.0, 114.0)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.48463687150838)","(8.5, 11.5, 11.261006289308176)"
07-01-2023 19:32:38.043202,"(18.0, 19.5, 19.179054054054053)","(15.0, 17.5, 17.34)","(5.5, 6.4, 6.247)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.477551020408163)","(16.0, 18.5, 18.272727272727273)","(5.0, 5.7, 5.660588235294117)","(13.0, 15.5, 15.321875)","(81.0, 120.0, 112.85714285714286)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.48463687150838)","(8.5, 11.5, 11.273809523809524)"
07-01-2023 19:32:39.473438,"(18.0, 20.0, 19.115384615384617)","(15.0, 17.5, 17.34)","(5.5, 6.4, 6.3040816326530615)","(7.0, 8.4, 8.357333333333333)","(6.5, 7.6, 7.5648)","(16.0, 18.5, 18.303797468354432)","(5.0, 5.7, 5.638053097345132)","(13.0, 15.5, 14.842105263157894)","(81.0, 120.0, 106.25)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.484931506849316)","(8.5, 11.5, 11.256410256410255)"
07-01-2023 19:32:40.853095,"(18.0, 19.5, 19.115384615384617)","(15.0, 17.5, 17.336734693877553)","(5.5, 6.4, 6.310394265232975)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.564516129032258)","(16.0, 18.5, 18.29605263157895)","(5.0, 5.7, 5.616)","(13.0, 15.0, 14.842105263157894)","(81.0, 110.0, 101.42857142857143)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.479468599033817)","(8.5, 11.5, 11.278169014084508)"
07-01-2023 19:32:42.240359,"(18.0, 19.5, 19.41891891891892)","(15.0, 17.5, 17.349056603773583)","(5.5, 6.4, 6.31622641509434)","(7.0, 8.4, 8.357046979865771)","(6.5, 7.6, 7.567213114754098)","(16.0, 18.5, 18.29605263157895)","(5.0, 5.7, 5.616)","(13.0, 15.0, 14.842105263157894)","(81.0, 110.0, 101.42857142857143)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.478960396039604)","(8.5, 11.5, 11.278169014084508)"
07-01-2023 19:32:43.767536,"(18.0, 19.5, 19.40625)","(15.0, 17.5, 17.276315789473685)","(5.5, 6.4, 6.31622641509434)","(7.0, 8.4, 8.331182795698926)","(6.5, 7.6, 7.567213114754098)","(16.0, 18.5, 18.23728813559322)","(5.0, 5.7, 5.6355828220858895)","(13.0, 15.0, 14.842105263157894)","(81.0, 110.0, 101.42857142857143)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.478960396039604)","(8.5, 11.5, 11.278169014084508)"
07-01-2023 19:32:45.238986,"(18.0, 19.5, 19.40625)","(15.0, 17.5, 17.276315789473685)","(5.5, 6.4, 6.31622641509434)","(7.0, 8.4, 8.331182795698926)","(6.5, 7.6, 7.57639751552795)","(16.0, 18.5, 18.32777777777778)","(5.0, 5.7, 5.6716981132075475)","(13.0, 15.0, 14.919354838709678)","(81.0, 110.0, 101.3157894736842)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.419642857142858)","(8.5, 11.5, 11.37912087912088)"
07-01-2023 19:32:46.727767,"(18.0, 21.0, 20.03529411764706)","(15.0, 17.5, 17.213541666666668)","(5.5, 6.4, 6.317218543046358)","(7.0, 8.6, 8.466)","(6.5, 7.6, 7.57639751552795)","(16.0, 18.5, 18.32777777777778)","(5.0, 5.7, 5.6716981132075475)","(13.0, 15.0, 14.919354838709678)","(81.0, 110.0, 101.3157894736842)","(61.0, 70.0, 66.1029411764706)","(12.0, 13.5, 13.419642857142858)","(8.5, 11.5, 11.37912087912088)"
07-01-2023 19:32:48.342815,"(18.0, 21.0, 20.03529411764706)","(15.0, 17.5, 17.181818181818183)","(5.5, 6.4, 6.317218543046358)","(7.0, 8.6, 8.466)","(6.5, 7.6, 7.57639751552795)","(16.0, 18.5, 18.32777777777778)","(5.0, 5.7, 5.6716981132075475)","(13.0, 15.0, 14.919354838709678)","(81.0, 110.0, 101.28205128205128)","(61.0, 70.0, 65.0925925925926)","(12.0, 13.5, 13.45609756097561)","(8.5, 11.5, 11.37912087912088)"
07-01-2023 19:32:49.911018,"(18.0, 20.0, 19.565217391304348)","(15.0, 17.5, 17.181818181818183)","(5.5, 6.4, 6.317218543046358)","(7.0, 8.6, 8.465671641791046)","(6.5, 7.6, 7.576543209876543)","(16.0, 18.5, 18.2979797979798)","(5.0, 5.7, 5.673809523809524)","(13.0, 15.0, 14.895287958115183)","(81.0, 110.0, 101.28205128205128)","(61.0, 70.0, 65.0925925925926)","(12.0, 13.5, 13.195364238410596)","(9.0, 11.5, 11.37912087912088)"
07-01-2023 19:32:51.395951,"(18.0, 20.0, 19.62962962962963)","(15.0, 17.5, 16.401639344262296)","(5.5, 6.4, 6.327687296416938)","(7.5, 8.6, 8.48141592920354)","(6.5, 7.6, 7.578651685393258)","(16.0, 18.5, 18.324175824175825)","(5.0, 5.7, 5.688235294117647)","(13.0, 15.0, 14.899497487437186)","(81.0, 110.0, 101.28205128205128)","(61.0, 70.0, 65.43103448275862)","(12.0, 13.5, 13.2012987012987)","(9.0, 11.5, 11.39090909090909)"
07-01-2023 19:32:52.923874,"(18.0, 19.5, 19.386363636363637)","(15.0, 16.5, 16.401639344262296)","(5.5, 6.4, 6.334848484848485)","(7.5, 8.6, 8.48141592920354)","(6.5, 7.6, 7.5987341772151895)","(16.0, 18.5, 18.331460674157302)","(5.0, 5.7, 5.66875)","(13.0, 15.0, 14.705882352941176)","(81.0, 110.0, 101.5625)","(61.0, 70.0, 65.5)","(12.0, 13.5, 13.16376306620209)","(9.0, 11.5, 11.4)"
07-01-2023 19:32:54.447981,"(18.0, 19.5, 19.46153846153846)","(15.0, 16.5, 16.4)","(5.5, 6.4, 6.334848484848485)","(7.5, 8.6, 8.48141592920354)","(6.5, 7.6, 7.5986111111111105)","(16.0, 18.5, 18.325581395348838)","(5.0, 5.7, 5.755095541401274)","(13.0, 15.0, 14.88)","(81.0, 110.0, 116.29629629629629)","(61.0, 70.0, 65.47169811320755)","(12.0, 13.5, 13.147482014388489)","(9.0, 11.5, 11.331683168316832)"
07-01-2023 19:32:55.934854,"(18.0, 19.5, 19.554545454545455)","(15.0, 16.5, 15.833333333333334)","(5.5, 6.4, 6.3237804878048784)","(7.5, 8.6, 8.490612244897958)","(6.5, 7.6, 7.60952380952381)","(16.0, 18.5, 18.340425531914892)","(5.0, 5.8, 5.776893939393939)","(13.0, 15.0, 15.241935483870968)","(81.0, 120.0, 116.42857142857143)","(51.0, 70.0, 65.86206896551724)","(12.0, 13.5, 13.149659863945578)","(9.0, 11.5, 11.352173913043478)"
07-01-2023 19:32:57.424824,"(18.0, 20.0, 19.554545454545455)","(15.0, 16.0, 15.785714285714286)","(5.5, 6.4, 6.325308641975309)","(7.5, 8.6, 8.490612244897958)","(6.5, 7.8, 7.602281368821293)","(16.0, 18.5, 18.317757009345794)","(5.0, 5.8, 5.697076023391813)","(13.0, 15.5, 15.241935483870968)","(81.0, 120.0, 116.42857142857143)","(51.0, 70.0, 65.86206896551724)","(12.0, 13.5, 13.141379310344828)","(9.0, 11.5, 11.352173913043478)"
07-01-2023 19:32:59.026821,"(18.0, 20.0, 19.816326530612244)","(15.0, 16.0, 15.795454545454545)","(5.5, 6.4, 6.223021582733813)","(7.5, 8.6, 8.490612244897958)","(6.5, 7.8, 7.6454545454545455)","(16.0, 18.5, 18.4)","(5.0, 5.7, 5.671573604060914)","(13.0, 15.5, 14.851063829787234)","(81.0, 120.0, 118.5)","(51.0, 70.0, 65.80645161290323)","(12.0, 13.5, 13.136666666666667)","(9.0, 11.5, 11.405)"
07-01-2023 19:33:00.533044,"(18.0, 20.0, 19.816326530612244)","(15.0, 16.0, 15.960526315789474)","(5.5, 6.4, 6.145233265720082)","(7.5, 8.6, 8.493227091633466)","(6.5, 7.8, 7.65125)","(16.0, 18.5, 18.4)","(5.0, 5.7, 5.676371308016877)","(13.0, 15.0, 14.882978723404255)","(81.0, 120.0, 118.5)","(61.0, 70.0, 65.84745762711864)","(12.0, 13.5, 13.128070175438596)","(9.0, 11.5, 11.415929203539823)"
07-01-2023 19:33:02.126866,"(18.0, 20.0, 19.763157894736842)","(15.0, 16.0, 16.397435897435898)","(5.5, 6.2, 6.151129363449692)","(7.5, 8.6, 8.501831501831502)","(6.5, 7.8, 7.669230769230769)","(16.0, 18.5, 18.446666666666665)","(5.0, 5.7, 5.6840909090909095)","(13.0, 15.0, 14.979166666666666)","(81.0, 120.0, 119.0)","(61.0, 70.0, 66.04838709677419)","(12.0, 13.5, 13.146666666666667)","(9.0, 11.5, 11.466666666666667)"
07-01-2023 19:33:03.612610,"(18.0, 20.0, 19.48148148148148)","(15.0, 16.5, 16.423076923076923)","(5.5, 6.2, 6.321428571428572)","(7.5, 8.6, 8.501831501831502)","(6.5, 7.8, 7.667777777777777)","(16.0, 18.5, 18.380681818181817)","(5.0, 5.7, 5.683783783783784)","(13.0, 15.0, 14.979166666666666)","(81.0, 120.0, 119.0909090909091)","(61.0, 70.0, 65.85526315789474)","(12.0, 13.5, 13.1139896373057)","(9.0, 11.5, 11.465686274509803)"
07-01-2023 19:33:05.074971,"(18.0, 19.5, 19.32758620689655)","(15.0, 16.5, 16.423076923076923)","(5.5, 6.4, 6.321428571428572)","(7.5, 8.6, 8.501831501831502)","(6.5, 7.8, 7.667777777777777)","(16.0, 18.5, 18.380681818181817)","(5.0, 5.7, 5.683783783783784)","(13.0, 15.0, 14.979166666666666)","(81.0, 120.0, 119.0909090909091)","(61.0, 70.0, 65.85526315789474)","(12.0, 13.5, 13.1139896373057)","(9.0, 11.5, 11.465686274509803)"
07-01-2023 19:33:06.546342,"(17.0, 19.5, 19.32758620689655)","(15.0, 16.5, 16.423076923076923)","(5.5, 6.4, 6.313097713097713)","(7.5, 8.6, 8.501831501831502)","(6.5, 7.8, 7.663874345549738)","(16.0, 18.5, 18.28125)","(5.0, 5.8, 5.742774566473988)","(13.0, 15.0, 14.979166666666666)","(81.0, 120.0, 119.0909090909091)","(61.0, 70.0, 65.82278481012658)","(12.0, 13.5, 13.108923884514436)","(9.0, 11.5, 11.465686274509803)"
07-01-2023 19:33:07.972617,"(17.0, 19.0, 18.75)","(15.0, 16.5, 16.423076923076923)","(5.5, 6.4, 6.288235294117647)","(7.5, 8.6, 8.488796680497925)","(6.5, 7.6, 7.5917355371900825)","(16.0, 18.5, 18.25)","(5.0, 5.8, 5.743657817109145)","(13.0, 15.0, 14.979166666666666)","(81.0, 120.0, 119.2)","(61.0, 70.0, 65.82278481012658)","(12.0, 13.5, 13.108179419525065)","(9.0, 11.5, 11.476851851851851)"
07-01-2023 19:33:09.601492,"(17.0, 19.0, 18.948275862068964)","(15.0, 16.5, 17.05223880597015)","(5.5, 6.4, 6.17007299270073)","(7.5, 8.6, 8.512131147540984)","(6.5, 7.6, 7.522105263157894)","(16.0, 18.5, 18.35810810810811)","(5.0, 5.8, 5.771681415929203)","(13.0, 15.5, 15.353982300884956)","(81.0, 120.0, 119.6)","(61.0, 70.0, 66.32530120481928)","(12.0, 13.5, 12.707236842105264)","(9.0, 12.0, 11.7)"
07-01-2023 19:33:11.244102,"(17.0, 20.0, 19.554054054054053)","(15.0, 17.5, 17.064814814814813)","(5.5, 6.2, 6.1820312500000005)","(7.5, 8.6, 8.512131147540984)","(6.5, 7.6, 7.522105263157894)","(16.0, 18.5, 18.363636363636363)","(5.0, 5.8, 5.686627906976744)","(13.0, 16.0, 15.71259842519685)","(81.0, 120.0, 119.6)","(61.0, 70.0, 66.32530120481928)","(12.0, 13.0, 12.712837837837839)","(9.0, 12.0, 11.727272727272727)"
07-01-2023 19:33:12.748695,"(17.0, 20.0, 19.58695652173913)","(15.0, 17.5, 16.789473684210527)","(5.5, 6.2, 6.1811475409836065)","(7.5, 8.6, 8.512131147540984)","(6.5, 7.6, 7.518367346938775)","(16.0, 18.5, 18.169696969696968)","(5.0, 5.7, 5.686627906976744)","(13.0, 16.0, 15.782051282051283)","(81.0, 120.0, 119.6)","(61.0, 70.0, 66.28048780487805)","(12.0, 13.0, 12.684466019417476)","(9.0, 12.0, 11.724719101123595)"
07-01-2023 19:33:14.270062,"(17.0, 20.0, 20.226666666666667)","(15.0, 17.0, 16.771604938271604)","(5.5, 6.2, 6.185692068429238)","(7.5, 8.6, 8.512131147540984)","(6.5, 7.6, 7.518367346938775)","(16.0, 18.5, 18.169696969696968)","(5.0, 5.7, 5.686627906976744)","(13.0, 16.0, 15.782051282051283)","(81.0, 120.0, 119.6)","(61.0, 70.0, 66.28048780487805)","(12.0, 13.0, 12.67)","(9.0, 12.0, 11.724719101123595)"
07-01-2023 19:33:15.737801,"(17.0, 21.0, 19.37142857142857)","(15.0, 17.0, 16.774647887323944)","(5.5, 6.2, 6.185692068429238)","(7.5, 8.6, 8.512131147540984)","(6.5, 7.6, 7.518367346938775)","(16.0, 18.5, 17.86868686868687)","(5.0, 5.7, 5.6589285714285715)","(13.0, 16.0, 15.782051282051283)","(81.0, 120.0, 119.6)","(61.0, 70.0, 66.28048780487805)","(12.0, 13.0, 12.672597864768683)","(10.0, 12.0, 11.721590909090908)"
07-01-2023 19:33:17.240297,"(17.0, 20.0, 19.37142857142857)","(15.0, 17.0, 16.774647887323944)","(5.5, 6.2, 6.175428571428571)","(7.5, 8.6, 8.532608695652174)","(6.5, 7.6, 7.617094017094017)","(16.0, 18.0, 17.954545454545453)","(5.0, 5.7, 5.62695652173913)","(13.0, 16.0, 15.857843137254902)","(81.0, 120.0, 123.33333333333333)","(61.0, 70.0, 66.57303370786516)","(12.0, 13.0, 12.76923076923077)","(10.0, 12.0, 11.909722222222221)"
07-01-2023 19:33:18.711864,"(17.0, 20.0, 19.803571428571427)","(15.0, 17.0, 16.79385964912281)","(5.5, 6.2, 6.176077885952712)","(7.5, 8.6, 8.501666666666667)","(6.5, 7.8, 7.6605633802816895)","(16.0, 18.0, 17.954545454545453)","(5.0, 5.7, 5.582592592592592)","(13.0, 16.0, 15.857843137254902)","(81.0, 130.0, 126.25)","(61.0, 70.0, 66.55555555555556)","(12.0, 13.0, 12.734154929577464)","(10.0, 12.0, 11.96484375)"
07-01-2023 19:33:20.207684,"(17.0, 19.5, 19.632653061224488)","(15.0, 17.0, 16.79385964912281)","(5.5, 6.2, 6.1723472668810295)","(7.5, 8.6, 8.498857142857142)","(6.5, 7.8, 7.685148514851485)","(16.0, 18.0, 17.954545454545453)","(5.0, 5.6, 5.59010989010989)","(13.0, 16.0, 15.857843137254902)","(81.0, 130.0, 126.25)","(61.0, 70.0, 66.51685393258427)","(12.0, 13.0, 12.748134328358208)","(10.0, 12.0, 11.96484375)"
07-01-2023 19:33:21.723723,"(17.0, 20.0, 19.632653061224488)","(15.0, 17.0, 16.79385964912281)","(5.5, 6.2, 6.173082942097027)","(7.5, 8.6, 8.498857142857142)","(6.5, 7.8, 7.685148514851485)","(16.0, 18.0, 17.963917525773194)","(5.0, 5.6, 5.589071038251366)","(13.0, 16.0, 15.857843137254902)","(81.0, 130.0, 126.25)","(61.0, 70.0, 66.5)","(12.0, 13.0, 12.735185185185186)","(10.0, 12.0, 11.96484375)"
07-01-2023 19:33:23.280467,"(17.0, 19.5, 19.430555555555557)","(15.0, 17.0, 16.79385964912281)","(5.5, 6.2, 6.1723472668810295)","(7.5, 8.6, 8.498857142857142)","(6.5, 7.8, 7.669662921348315)","(16.0, 18.0, 18.025862068965516)","(5.0, 5.6, 5.595257731958762)","(13.0, 16.0, 15.854368932038835)","(81.0, 130.0, 128.57142857142858)","(61.0, 70.0, 65.68493150684931)","(12.0, 13.0, 12.735185185185186)","(10.0, 12.0, 11.903703703703703)"
07-01-2023 19:33:24.814051,"(17.0, 19.5, 19.430555555555557)","(15.0, 17.0, 16.79385964912281)","(5.5, 6.2, 6.1723472668810295)","(7.5, 8.6, 8.498857142857142)","(6.5, 7.8, 7.666666666666666)","(16.0, 18.5, 18.10483870967742)","(5.0, 5.6, 5.556056701030927)","(13.0, 16.0, 15.853333333333333)","(81.0, 130.0, 126.25)","(61.0, 70.0, 65.68493150684931)","(12.0, 13.0, 12.644039735099337)","(10.0, 12.0, 11.794594594594594)"
07-01-2023 19:33:26.365204,"(17.0, 19.5, 19.421875)","(15.0, 17.0, 16.799145299145298)","(5.5, 6.2, 6.1723472668810295)","(7.5, 8.6, 8.49971671388102)","(6.5, 7.8, 7.666666666666666)","(16.0, 18.5, 18.10483870967742)","(5.0, 5.6, 5.5655903128153374)","(13.0, 16.0, 15.853333333333333)","(81.0, 130.0, 126.25)","(61.0, 70.0, 65.64935064935065)","(12.0, 13.0, 12.644039735099337)","(10.0, 12.0, 11.794594594594594)"
07-01-2023 19:33:27.896386,"(17.0, 19.5, 19.4)","(15.0, 17.5, 17.150537634408604)","(5.5, 6.2, 6.1723472668810295)","(7.5, 8.6, 8.497687861271677)","(6.5, 7.8, 7.666666666666666)","(16.0, 18.5, 18.024271844660195)","(5.0, 5.6, 5.571339563862928)","(13.0, 16.0, 15.779220779220779)","(81.0, 130.0, 126.25)","(61.0, 70.0, 62.02127659574468)","(12.0, 13.0, 12.624125874125873)","(9.0, 12.0, 11.794594594594594)"
07-01-2023 19:33:29.385314,"(17.0, 20.0, 19.310344827586206)","(15.0, 17.5, 17.150537634408604)","(5.5, 6.2, 6.261691542288557)","(7.5, 8.6, 8.500561797752809)","(6.5, 7.8, 7.704)","(16.0, 18.5, 18.108)","(5.0, 5.6, 5.546325878594249)","(13.0, 16.0, 15.676470588235293)","(81.0, 130.0, 125.45454545454545)","(61.0, 65.0, 62.35849056603774)","(12.0, 13.0, 12.67134831460674)","(9.0, 12.0, 11.831125827814569)"
07-01-2023 19:33:30.870069,"(17.0, 19.5, 19.310344827586206)","(15.0, 17.5, 17.150537634408604)","(5.5, 6.4, 6.264390243902439)","(7.5, 8.6, 8.494328358208955)","(6.5, 7.8, 7.703311258278146)","(16.0, 18.5, 18.107142857142858)","(5.0, 5.6, 5.550656934306569)","(13.0, 16.0, 15.676470588235293)","(91.0, 130.0, 127.77777777777777)","(61.0, 65.0, 61.58227848101266)","(12.0, 13.0, 12.603896103896103)","(10.0, 12.0, 11.831125827814569)"
07-01-2023 19:33:32.346187,"(17.0, 19.5, 19.310344827586206)","(15.0, 17.5, 17.150537634408604)","(5.5, 6.4, 6.256170212765958)","(7.5, 8.6, 8.496793002915451)","(6.5, 7.8, 7.725748502994012)","(16.0, 18.5, 17.9140625)","(5.0, 5.6, 5.551920341394025)","(13.0, 16.0, 15.676470588235293)","(91.0, 130.0, 128.75)","(61.0, 65.0, 61.58227848101266)","(12.0, 13.0, 12.361209964412812)","(10.0, 12.0, 11.831125827814569)"
