,Zoutons,Jaazeb,Cork Harbour,Devils Rain,Huntley Lady,Lil Piper,Syncretism,Miss Miduki,Opal Beach,Isa Secret,Tea Rav
07-01-2023 16:36:53.237132,"(10.0, 13.0, 12.85)","(8.0, 10.0, 8.981818181818182)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2273584905660377)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 4.0, 3.9090579710144926)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:54.671377,"(10.0, 13.0, 12.878378378378379)","(8.0, 10.0, 9.05)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 4.0, 3.9090579710144926)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:36:56.152145,"(10.0, 13.0, 12.878378378378379)","(8.0, 9.8, 8.9)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.192105263157895)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 4.0, 3.9087272727272726)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:57.661772,"(10.0, 13.5, 13.1)","(8.0, 9.8, 8.9)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.192105263157895)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 4.0, 3.9087272727272726)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:59.157979,"(10.0, 13.5, 13.1)","(8.0, 9.8, 8.9)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.192105263157895)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 4.0, 3.9087272727272726)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:00.674911,"(10.0, 13.5, 13.1)","(8.0, 9.8, 8.9)","(18.0, 29.0, 27.157894736842106)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.192105263157895)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 4.0, 3.9105263157894736)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:02.099788,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 27.157894736842106)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2055555555555557)","(18.0, 21.0, 20.4)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.95, 3.8794871794871795)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:03.553902,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 27.157894736842106)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2055555555555557)","(18.0, 21.0, 20.785714285714285)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.9, 3.90609756097561)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:04.853742,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 27.157894736842106)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2416666666666667)","(18.0, 21.0, 20.785714285714285)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.95, 3.84)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:06.199864,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 27.157894736842106)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2416666666666667)","(18.0, 21.0, 20.785714285714285)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.9, 3.84)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:07.483607,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 25.88888888888889)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2416666666666667)","(18.0, 21.0, 20.85185185185185)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.9, 3.84)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:08.739936,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 25.88888888888889)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.2416666666666667)","(18.0, 21.0, 20.85185185185185)","(7.0, 11.0, 10.16)","(3.9, 3.9, 3.84)","(31.0, 80.0, 67.5)","(41.0, 170.0, 150.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:10.077900,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 27.6)","(21.0, 32.0, 29.3)","(2.6, 3.25, 3.2416666666666667)","(18.0, 21.0, 20.428571428571427)","(7.0, 11.0, 10.25)","(3.9, 3.9, 3.84)","(31.0, 80.0, 67.5)","(41.0, 170.0, 150.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:11.535727,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 25.727272727272727)","(21.0, 32.0, 26.272727272727273)","(2.6, 3.25, 3.2416666666666667)","(18.0, 21.0, 20.833333333333332)","(7.0, 11.0, 10.8125)","(3.9, 3.9, 3.84)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:12.947177,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 25.727272727272727)","(21.0, 32.0, 26.272727272727273)","(2.6, 3.25, 3.2263157894736842)","(18.0, 21.0, 20.833333333333332)","(7.0, 11.0, 10.8125)","(3.9, 3.9, 3.84)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:14.274712,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 25.727272727272727)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.25, 3.2263157894736842)","(18.0, 21.0, 19.42857142857143)","(7.0, 11.0, 11.0)","(3.9, 3.9, 3.84)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 124.0)"
07-01-2023 16:37:15.674706,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.05)","(18.0, 29.0, 24.666666666666668)","(21.0, 32.0, 29.375)","(2.6, 3.25, 3.2263157894736842)","(18.0, 22.0, 19.75)","(7.0, 11.5, 10.928571428571429)","(3.9, 3.9, 3.785)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:17.043124,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.425)","(18.0, 29.0, 24.666666666666668)","(21.0, 32.0, 29.375)","(2.6, 3.25, 3.2263157894736842)","(18.0, 22.0, 20.545454545454547)","(7.0, 11.5, 10.928571428571429)","(3.9, 3.85, 3.775)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:18.457091,"(10.0, 13.5, 13.1)","(8.0, 9.8, 9.848648648648648)","(18.0, 29.0, 24.666666666666668)","(21.0, 32.0, 26.6)","(2.6, 3.25, 3.2263157894736842)","(18.0, 22.0, 21.333333333333332)","(7.0, 11.5, 10.928571428571429)","(3.9, 3.85, 3.775)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:19.774483,"(10.0, 13.5, 13.1)","(8.0, 10.0, 9.848648648648648)","(18.0, 29.0, 24.666666666666668)","(21.0, 32.0, 26.6)","(2.6, 3.25, 3.203846153846154)","(18.0, 22.0, 20.0)","(7.0, 11.5, 10.928571428571429)","(3.9, 3.85, 3.79375)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:21.099737,"(10.0, 13.5, 13.1)","(8.0, 10.0, 9.848648648648648)","(18.0, 29.0, 24.666666666666668)","(21.0, 32.0, 26.6)","(2.6, 3.25, 3.205)","(18.0, 22.0, 20.0)","(7.0, 11.5, 10.928571428571429)","(3.9, 3.85, 3.79375)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:22.427341,"(10.0, 13.5, 13.1)","(8.0, 10.0, 8.973333333333333)","(18.0, 29.0, 24.666666666666668)","(21.0, 32.0, 26.6)","(2.6, 3.25, 3.205)","(18.0, 22.0, 20.76923076923077)","(7.0, 11.5, 10.976190476190476)","(3.9, 3.85, 3.785)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:23.748604,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.399999999999999)","(18.0, 29.0, 25.176470588235293)","(21.0, 32.0, 26.6)","(2.6, 3.25, 3.205)","(18.0, 22.0, 20.444444444444443)","(7.0, 11.5, 11.041666666666666)","(3.9, 3.85, 3.785)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:25.053490,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.446153846153846)","(18.0, 29.0, 25.176470588235293)","(21.0, 32.0, 26.6)","(2.6, 3.25, 3.14537037037037)","(18.0, 22.0, 20.833333333333332)","(7.0, 11.5, 11.041666666666666)","(3.9, 3.85, 3.785)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 125.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:26.343209,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.446153846153846)","(18.0, 29.0, 25.176470588235293)","(21.0, 32.0, 26.6)","(2.6, 3.15, 3.14537037037037)","(18.0, 22.0, 20.833333333333332)","(7.0, 11.5, 11.428571428571429)","(3.9, 3.85, 3.775)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:27.668233,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.446153846153846)","(18.0, 29.0, 25.53846153846154)","(21.0, 32.0, 28.4)","(2.6, 3.25, 3.226)","(18.0, 22.0, 20.833333333333332)","(7.0, 12.0, 11.4)","(3.9, 3.8, 3.692307692307692)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:29.019435,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.446153846153846)","(18.0, 29.0, 25.176470588235293)","(21.0, 32.0, 28.4)","(2.6, 3.25, 3.226)","(18.0, 22.0, 20.833333333333332)","(7.0, 12.0, 11.4)","(3.9, 3.8, 3.692307692307692)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:30.441362,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.399999999999999)","(18.0, 29.0, 25.176470588235293)","(21.0, 32.0, 28.4)","(2.6, 3.3, 3.2142857142857144)","(18.0, 22.0, 20.833333333333332)","(7.0, 12.0, 11.5)","(3.9, 3.75, 3.6500000000000004)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:31.927566,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.345454545454546)","(18.0, 29.0, 25.53846153846154)","(21.0, 32.0, 28.4)","(2.6, 3.25, 3.225)","(18.0, 22.0, 20.833333333333332)","(7.0, 12.5, 12.384615384615385)","(3.9, 3.7, 3.6500000000000004)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:33.309197,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.306666666666667)","(18.0, 29.0, 25.176470588235293)","(21.0, 32.0, 28.4)","(2.6, 3.25, 3.225)","(18.0, 22.0, 20.833333333333332)","(7.0, 12.5, 12.333333333333334)","(3.9, 3.7, 3.6500000000000004)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:37:34.613715,"(10.0, 13.5, 13.076923076923077)","(8.0, 10.0, 9.306666666666667)","(18.0, 29.0, 25.176470588235293)","(21.0, 32.0, 29.6)","(2.6, 3.25, 3.225)","(18.0, 22.0, 19.26923076923077)","(7.0, 12.5, 12.045454545454545)","(3.9, 3.7, 3.55)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 140.0, 125.0)"
07-01-2023 16:37:35.981410,"(10.0, 13.5, 13.444444444444445)","(8.0, 10.0, 9.462068965517242)","(18.0, 29.0, 26.3)","(21.0, 32.0, 30.857142857142858)","(2.6, 3.3, 3.227777777777778)","(18.0, 21.0, 19.26923076923077)","(7.0, 12.5, 12.357142857142858)","(3.9, 3.6, 3.581578947368421)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 130.0, 125.0)"
07-01-2023 16:37:37.336385,"(10.0, 14.0, 13.55813953488372)","(8.0, 10.0, 9.46923076923077)","(18.0, 29.0, 26.214285714285715)","(21.0, 32.0, 31.636363636363637)","(2.6, 3.25, 3.227777777777778)","(18.0, 21.0, 19.26923076923077)","(7.0, 12.5, 12.357142857142858)","(3.9, 3.65, 3.581578947368421)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 130.0, 125.0)"
07-01-2023 16:37:38.710678,"(10.0, 14.0, 13.55813953488372)","(8.0, 10.0, 9.5)","(18.0, 29.0, 26.214285714285715)","(21.0, 32.0, 31.636363636363637)","(2.6, 3.25, 3.227777777777778)","(18.0, 21.0, 19.26923076923077)","(7.0, 12.5, 12.357142857142858)","(3.9, 3.65, 3.581578947368421)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 130.0, 125.0)"
07-01-2023 16:37:40.158246,"(10.0, 14.0, 13.55813953488372)","(8.0, 10.0, 9.5)","(18.0, 29.0, 26.214285714285715)","(21.0, 32.0, 31.636363636363637)","(2.6, 3.25, 3.227777777777778)","(18.0, 21.0, 19.26923076923077)","(7.0, 12.5, 12.0)","(3.9, 3.65, 3.581578947368421)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 130.0, 125.0)"
07-01-2023 16:37:41.446430,"(10.0, 14.0, 13.55813953488372)","(8.0, 10.0, 9.55)","(18.0, 29.0, 26.3)","(21.0, 32.0, 31.636363636363637)","(2.6, 3.25, 3.227777777777778)","(18.0, 21.0, 19.26923076923077)","(7.0, 12.5, 12.0)","(3.9, 3.65, 3.581578947368421)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 130.0, 125.0)"
07-01-2023 16:37:42.752242,"(10.0, 14.0, 13.55813953488372)","(8.0, 9.8, 9.55)","(18.0, 29.0, 26.3)","(21.0, 32.0, 31.636363636363637)","(2.6, 3.25, 3.227777777777778)","(18.0, 21.0, 19.26923076923077)","(7.0, 12.5, 12.0)","(3.9, 3.65, 3.625)","(31.0, 80.0, 71.66666666666667)","(41.0, 170.0, 130.0)","(91.0, 130.0, 125.0)"
