,Targan Bale,Ibrox Cooper,Slingshot Flare,Luxuriate,Who Told John,Chasing Jimmy,Inga Leah,Liberty Pop
12-01-2023 17:25:54.045341,"(2.15, 3.0, 2.672)","(5.0, 8.6, 7.4)","(4.4, 7.4, 5.423529411764706)","(9.0, 18.0, 14.775)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 210.0, 80.0)","(6.5, 10.0, 8.64)"
12-01-2023 17:25:55.299914,"(2.15, 3.0, 2.672)","(5.0, 8.6, 7.4)","(4.4, 7.4, 5.423529411764706)","(9.0, 18.0, 14.399999999999999)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 210.0, 80.0)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:25:56.547067,"(2.15, 3.0, 2.672)","(5.0, 8.6, 7.4)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 210.0, 80.0)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:25:57.721685,"(2.15, 3.0, 2.672)","(5.0, 8.6, 7.4)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 210.0, 80.0)","(6.5, 10.0, 8.8)"
12-01-2023 17:25:58.846889,"(2.15, 3.0, 2.672)","(5.0, 8.6, 7.4)","(4.4, 7.4, 5.144444444444445)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 210.0, 80.0)","(6.5, 10.0, 8.8)"
12-01-2023 17:25:59.958203,"(2.15, 3.0, 2.672)","(5.0, 8.6, 7.4)","(4.4, 7.4, 5.144444444444445)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 210.0, 74.28571428571428)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:01.157933,"(2.15, 3.0, 2.672)","(5.0, 8.6, 7.4)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 190.0, 74.28571428571428)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:02.241484,"(2.15, 3.0, 2.6)","(5.0, 8.6, 7.433333333333334)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 190.0, 74.28571428571428)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:03.271969,"(2.15, 3.0, 2.6)","(5.0, 8.6, 7.433333333333334)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 190.0, 74.28571428571428)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:04.461388,"(2.15, 3.0, 2.6)","(5.0, 8.6, 7.433333333333334)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 190.0, 85.71428571428572)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:05.686708,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:06.949196,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:08.084624,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.455555555555556)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.933333333333334)"
12-01-2023 17:26:09.200972,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.455555555555556)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 28.72222222222222)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:10.362363,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.423529411764706)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 27.125)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:11.508019,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.423529411764706)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 27.125)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:12.694312,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 27.125)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:13.797546,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:14.874419,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:16.168555,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:17.295709,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:18.352101,"(2.15, 3.0, 2.6)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:19.506892,"(2.15, 2.98, 2.3200000000000003)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:20.717667,"(2.15, 2.98, 2.3200000000000003)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:21.983249,"(2.15, 2.98, 2.3200000000000003)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:23.101771,"(2.15, 2.94, 2.287058823529412)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:24.258595,"(2.15, 2.94, 2.287058823529412)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:25.441378,"(2.15, 2.9, 2.277777777777778)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:26.579353,"(2.15, 2.9, 2.277777777777778)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:27.647256,"(2.15, 2.88, 2.285)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:28.766646,"(2.15, 2.88, 2.285)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 27.25)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:29.916806,"(2.15, 2.88, 2.285)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 26.055555555555557)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:31.040424,"(2.15, 2.88, 2.285)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:32.230422,"(2.15, 2.88, 2.285)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:33.440809,"(2.15, 2.88, 2.285)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 85.71428571428572)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:34.567819,"(2.15, 2.86, 2.2825)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 87.14285714285714)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:35.742822,"(2.15, 2.86, 2.2825)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 87.14285714285714)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:36.924193,"(2.15, 2.86, 2.2825)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 87.14285714285714)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:38.176925,"(2.15, 2.86, 2.2825)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 87.14285714285714)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:39.300919,"(2.15, 2.86, 2.2825)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 20.5)","(17.0, 44.0, 29.27777777777778)","(26.0, 230.0, 87.14285714285714)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:40.425943,"(2.15, 2.86, 2.2825)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 24.0)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:41.481116,"(2.15, 2.92, 2.310769230769231)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 24.0)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:42.536218,"(2.15, 2.84, 2.2800000000000002)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 24.0)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:43.653736,"(2.15, 2.84, 2.2800000000000002)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 24.0)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:44.732380,"(2.15, 2.84, 2.2800000000000002)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:45.910083,"(2.15, 2.84, 2.2800000000000002)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 106.92307692307692)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:47.127950,"(2.15, 2.84, 2.2800000000000002)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:48.368010,"(2.15, 2.84, 2.2800000000000002)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:49.496481,"(2.15, 2.82, 2.2775000000000003)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:50.576587,"(2.15, 2.82, 2.2775000000000003)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:51.661429,"(2.15, 2.82, 2.2775000000000003)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:52.733065,"(2.15, 2.82, 2.2775000000000003)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.300000000000001)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:53.875722,"(2.15, 2.78, 2.2644444444444445)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 101.42857142857143)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:26:55.128133,"(2.15, 2.78, 2.2644444444444445)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.094117647058823)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 230.0, 87.14285714285714)","(6.5, 10.0, 8.8)"
12-01-2023 17:26:56.373705,"(2.15, 2.74, 2.56)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.144444444444445)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 190.0, 87.14285714285714)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:57.554541,"(2.15, 2.72, 2.254736842105263)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 190.0, 87.14285714285714)","(6.5, 10.0, 8.64)"
12-01-2023 17:26:58.780851,"(2.15, 2.72, 2.254736842105263)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 190.0, 87.14285714285714)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:27:00.030794,"(2.15, 2.72, 2.254736842105263)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 190.0, 55.6)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:27:01.205780,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.8)"
12-01-2023 17:27:02.356121,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.64)"
12-01-2023 17:27:03.510510,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.0, 14.925)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.64)"
12-01-2023 17:27:04.751072,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.0, 12.907142857142858)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.64)"
12-01-2023 17:27:05.901510,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.5, 12.907142857142858)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:27:07.120786,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.5, 12.907142857142858)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:27:08.429731,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.5, 12.907142857142858)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.64)"
12-01-2023 17:27:09.738168,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.5, 12.907142857142858)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.64)"
12-01-2023 17:27:11.026639,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.618181818181818)","(9.0, 18.5, 12.907142857142858)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:27:12.278366,"(2.15, 2.72, 2.261)","(5.0, 8.6, 8.1)","(4.4, 7.4, 5.336842105263158)","(9.0, 18.5, 12.907142857142858)","(16.0, 38.0, 19.77777777777778)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.733333333333334)"
12-01-2023 17:27:13.609794,"(2.15, 2.72, 2.261)","(5.0, 8.6, 6.547058823529412)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.5, 12.907142857142858)","(16.0, 38.0, 23.333333333333332)","(17.0, 44.0, 33.80769230769231)","(26.0, 250.0, 55.6)","(6.5, 10.0, 8.8)"
12-01-2023 17:27:14.885019,"(2.15, 2.72, 2.261)","(5.0, 9.2, 8.442857142857143)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.5, 11.3)","(16.0, 38.0, 23.333333333333332)","(17.0, 44.0, 22.333333333333332)","(26.0, 250.0, 57.4)","(6.5, 10.0, 8.64)"
12-01-2023 17:27:16.046852,"(2.15, 2.72, 2.261)","(5.0, 9.0, 8.442857142857143)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.5, 11.3)","(16.0, 38.0, 23.333333333333332)","(17.0, 44.0, 22.333333333333332)","(26.0, 250.0, 57.4)","(6.5, 10.0, 8.866666666666667)"
12-01-2023 17:27:17.238507,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.258823529411765)","(9.0, 18.5, 11.3)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 22.333333333333332)","(26.0, 250.0, 57.4)","(6.5, 10.0, 8.866666666666667)"
12-01-2023 17:27:18.456935,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.377777777777778)","(9.0, 18.5, 11.3)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 22.333333333333332)","(26.0, 250.0, 57.4)","(6.5, 10.0, 8.866666666666667)"
12-01-2023 17:27:19.727147,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.423529411764706)","(9.0, 18.5, 11.071428571428571)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 22.333333333333332)","(26.0, 250.0, 57.4)","(6.5, 10.0, 8.8)"
12-01-2023 17:27:21.091850,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.423529411764706)","(9.0, 18.5, 12.722222222222221)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 22.333333333333332)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:22.363320,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 22.333333333333332)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:23.761744,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:25.263532,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:26.602052,"(2.15, 2.72, 2.282857142857143)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:28.070224,"(2.15, 2.74, 2.311764705882353)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 104.0)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:29.337070,"(2.15, 3.05, 2.3847058823529412)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 240.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:30.629776,"(2.15, 2.98, 2.348421052631579)","(5.0, 9.0, 8.24)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:31.900656,"(2.15, 2.98, 2.348421052631579)","(5.0, 9.0, 8.075)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:33.021609,"(2.15, 2.98, 2.348421052631579)","(5.0, 9.0, 8.1)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
12-01-2023 17:27:34.272870,"(2.15, 2.96, 2.334117647058824)","(5.0, 9.0, 8.1)","(4.4, 7.4, 5.16)","(9.0, 18.5, 11.535714285714286)","(16.0, 38.0, 24.769230769230766)","(17.0, 44.0, 25.42857142857143)","(26.0, 250.0, 57.4)","(6.5, 10.0, 9.0)"
