,Aramco,Fighting Force,Statesmanship,Albanian Bay,Dynamic Deel,Italian Award,Kenrick Road,Shark Island,Diamanda,Jenni Lartiste,Lottacheex,Sockastar,Brungle Creek,Lucky Hands
16-12-2022 13:54:58.820135,"(4.4, 5.0, 4.933333333333334)","(51.0, 65.0, 61.8421052631579)","(17.0, 20.0, 19.465384615384615)","(41.0, 70.0, 67.43589743589743)","(16.0, 19.0, 18.403846153846153)","(31.0, 46.0, 44.705882352941174)","(31.0, 38.0, 35.892857142857146)","(10.0, 14.0, 13.973076923076922)","(101.0, 190.0, 186.8181818181818)","(9.0, 12.5, 12.478813559322035)","(2.25, 2.7, 2.6870833333333337)","(26.0, 34.0, 33.5609756097561)","(16.0, 21.0, 20.717391304347824)","(101.0, 610.0, 597.2727272727273)"
16-12-2022 13:55:00.375176,"(4.4, 5.0, 5.046474358974359)","(51.0, 65.0, 62.857142857142854)","(17.0, 19.5, 19.437062937062937)","(41.0, 70.0, 67.63157894736842)","(16.0, 18.5, 18.714285714285715)","(31.0, 46.0, 44.705882352941174)","(31.0, 36.0, 35.67213114754098)","(10.0, 14.0, 13.972440944881889)","(101.0, 190.0, 186.66666666666666)","(9.0, 12.5, 11.940809968847352)","(2.25, 2.7, 2.6825)","(26.0, 34.0, 33.650485436893206)","(16.0, 21.0, 20.85)","(101.0, 610.0, 597.2727272727273)"
16-12-2022 13:55:01.864058,"(4.4, 5.1, 5.046474358974359)","(51.0, 65.0, 62.857142857142854)","(17.0, 19.5, 19.437062937062937)","(41.0, 70.0, 67.63157894736842)","(16.0, 19.0, 18.719298245614034)","(31.0, 46.0, 44.52054794520548)","(31.0, 36.0, 35.645161290322584)","(10.0, 14.0, 13.972440944881889)","(101.0, 190.0, 187.0)","(9.0, 12.0, 11.998207885304659)","(2.25, 2.7, 2.679504132231405)","(26.0, 34.0, 33.63461538461539)","(16.0, 21.0, 20.275)","(101.0, 610.0, 597.2727272727273)"
16-12-2022 13:55:03.383480,"(4.4, 5.1, 5.01912832929782)","(51.0, 70.0, 63.05555555555556)","(17.0, 20.0, 19.59433962264151)","(41.0, 70.0, 67.75)","(16.0, 19.0, 18.746031746031747)","(31.0, 46.0, 44.56)","(31.0, 36.0, 35.666666666666664)","(10.0, 14.0, 13.942307692307692)","(101.0, 190.0, 187.0)","(9.0, 12.0, 12.337920489296636)","(2.25, 2.68, 2.6847133757961785)","(26.0, 34.0, 33.6695652173913)","(16.0, 21.0, 20.235772357723576)","(101.0, 610.0, 598.3333333333333)"
16-12-2022 13:55:04.855405,"(4.4, 5.1, 4.9697819314641745)","(51.0, 65.0, 61.15384615384615)","(17.0, 20.0, 19.635593220338983)","(41.0, 70.0, 67.85714285714286)","(16.0, 19.0, 18.833333333333332)","(31.0, 46.0, 44.07142857142857)","(31.0, 36.0, 35.68115942028985)","(10.0, 14.0, 13.952631578947368)","(101.0, 190.0, 187.14285714285714)","(9.0, 12.5, 12.337920489296636)","(2.25, 2.7, 2.6797122302158276)","(26.0, 34.0, 33.47761194029851)","(16.0, 21.0, 20.223776223776223)","(101.0, 610.0, 587.8571428571429)"
16-12-2022 13:55:06.430232,"(4.4, 5.0, 4.9697819314641745)","(51.0, 65.0, 60.714285714285715)","(18.0, 20.0, 19.635593220338983)","(51.0, 70.0, 67.85714285714286)","(16.0, 19.5, 18.9390243902439)","(31.0, 46.0, 44.064516129032256)","(31.0, 36.0, 35.65625)","(11.0, 14.0, 13.947916666666666)","(101.0, 190.0, 187.14285714285714)","(10.0, 12.5, 12.312056737588652)","(2.3, 2.68, 2.679718309859155)","(26.0, 34.0, 33.47761194029851)","(17.0, 21.0, 20.223776223776223)","(101.0, 620.0, 587.8571428571429)"
16-12-2022 13:55:08.002336,"(4.4, 5.0, 4.949174917491749)","(51.0, 65.0, 60.416666666666664)","(18.0, 20.0, 19.647540983606557)","(51.0, 70.0, 65.5)","(16.0, 19.0, 18.941860465116278)","(31.0, 46.0, 45.47727272727273)","(31.0, 36.0, 35.63934426229508)","(11.0, 14.0, 13.948717948717949)","(101.0, 190.0, 186.8181818181818)","(10.0, 12.5, 12.315972222222221)","(2.3, 2.68, 2.6752857142857143)","(26.0, 34.0, 33.48529411764706)","(17.0, 21.0, 20.259541984732824)","(101.0, 620.0, 585.0)"
16-12-2022 13:55:09.585736,"(4.6, 5.0, 4.9927505330490405)","(51.0, 65.0, 61.20689655172414)","(17.0, 20.0, 19.767857142857142)","(51.0, 70.0, 66.25)","(16.0, 19.0, 18.954545454545453)","(31.0, 46.0, 45.45054945054945)","(31.0, 36.0, 33.20754716981132)","(11.0, 14.0, 13.967171717171718)","(101.0, 190.0, 199.0909090909091)","(10.0, 12.5, 12.35759493670886)","(2.3, 2.68, 2.702)","(26.0, 34.0, 33.51048951048951)","(17.0, 21.0, 20.349206349206348)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:11.715777,"(4.6, 4.8, 4.794055944055944)","(51.0, 65.0, 61.20689655172414)","(17.0, 20.0, 20.246913580246915)","(51.0, 70.0, 67.5)","(16.0, 19.0, 18.971698113207548)","(31.0, 46.0, 45.45054945054945)","(31.0, 34.0, 33.125)","(11.0, 14.0, 13.967171717171718)","(101.0, 200.0, 199.0909090909091)","(10.0, 12.5, 12.297368421052632)","(2.3, 2.72, 2.706918238993711)","(26.0, 34.0, 33.51048951048951)","(17.0, 21.0, 20.401459854014597)","(101.0, 620.0, 537.5)"
16-12-2022 13:55:13.521095,"(4.6, 4.8, 4.843272727272727)","(51.0, 65.0, 61.08695652173913)","(17.0, 21.0, 21.27777777777778)","(51.0, 70.0, 69.16666666666667)","(16.0, 19.0, 18.9453125)","(31.0, 46.0, 45.48979591836735)","(31.0, 34.0, 33.42857142857143)","(11.0, 14.0, 14.028776978417266)","(101.0, 200.0, 190.0)","(10.0, 12.5, 12.330232558139535)","(2.3, 2.72, 2.6739080459770115)","(26.0, 34.0, 33.51048951048951)","(17.0, 21.0, 20.521472392638035)","(101.0, 620.0, 586.6666666666666)"
16-12-2022 13:55:15.175314,"(4.6, 4.9, 4.842805755395683)","(51.0, 65.0, 61.81818181818182)","(17.0, 22.0, 21.291338582677167)","(51.0, 70.0, 69.0)","(16.0, 19.0, 18.946969696969695)","(31.0, 46.0, 45.528301886792455)","(31.0, 34.0, 33.5)","(11.0, 14.5, 14.084967320261438)","(101.0, 200.0, 190.0)","(10.0, 12.5, 12.3348623853211)","(2.3, 2.68, 2.674450261780105)","(26.0, 34.0, 33.513888888888886)","(17.0, 21.0, 20.195876288659793)","(101.0, 620.0, 560.0)"
16-12-2022 13:55:16.743854,"(4.4, 4.9, 4.846283783783784)","(51.0, 65.0, 59.411764705882355)","(17.0, 22.0, 21.302325581395348)","(51.0, 70.0, 68.33333333333333)","(16.0, 19.0, 18.94927536231884)","(31.0, 46.0, 45.36666666666667)","(31.0, 34.0, 33.65217391304348)","(11.0, 14.5, 14.095541401273886)","(101.0, 200.0, 190.0)","(10.0, 12.5, 12.326754385964913)","(2.3, 2.68, 2.7008)","(26.0, 34.0, 33.52054794520548)","(17.0, 21.0, 20.442857142857143)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:18.357164,"(4.4, 4.9, 4.850416666666667)","(51.0, 60.0, 59.333333333333336)","(17.0, 22.0, 21.302325581395348)","(51.0, 70.0, 68.33333333333333)","(16.0, 19.0, 19.004065040650406)","(31.0, 46.0, 45.05128205128205)","(31.0, 34.0, 33.673469387755105)","(11.0, 14.5, 14.095541401273886)","(101.0, 200.0, 190.0)","(10.0, 12.5, 12.326754385964913)","(2.3, 2.72, 2.675873015873016)","(26.0, 34.0, 33.52054794520548)","(17.0, 21.0, 20.442857142857143)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:19.913340,"(4.4, 4.9, 4.850416666666667)","(51.0, 60.0, 58.095238095238095)","(17.0, 22.0, 21.302325581395348)","(51.0, 70.0, 68.33333333333333)","(16.0, 19.5, 19.004065040650406)","(31.0, 46.0, 45.05128205128205)","(31.0, 34.0, 33.673469387755105)","(11.0, 14.5, 14.118589743589743)","(101.0, 200.0, 190.0)","(10.0, 12.5, 12.326754385964913)","(2.3, 2.68, 2.693375796178344)","(26.0, 34.0, 33.52054794520548)","(17.0, 21.0, 20.442857142857143)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:21.688133,"(4.4, 4.9, 4.850416666666667)","(51.0, 60.0, 57.6)","(17.0, 22.0, 21.302325581395348)","(51.0, 70.0, 68.33333333333333)","(16.0, 19.5, 19.004065040650406)","(31.0, 46.0, 45.044585987261144)","(31.0, 34.0, 33.65217391304348)","(11.0, 14.5, 14.181818181818182)","(101.0, 200.0, 190.0)","(10.0, 12.5, 12.322510822510823)","(2.3, 2.7, 2.6795454545454547)","(26.0, 34.0, 33.52054794520548)","(17.0, 21.0, 20.430555555555557)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:23.556374,"(4.4, 4.9, 4.829281767955801)","(51.0, 60.0, 57.6)","(17.0, 22.0, 21.31297709923664)","(51.0, 70.0, 68.33333333333333)","(16.0, 19.5, 19.012)","(31.0, 46.0, 45.050632911392405)","(31.0, 34.0, 33.68627450980392)","(11.0, 14.5, 13.927230046948356)","(101.0, 200.0, 199.0)","(10.0, 12.5, 12.33969465648855)","(2.3, 2.7, 2.6852910052910053)","(26.0, 34.0, 33.523809523809526)","(17.0, 21.0, 20.438356164383563)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:25.658673,"(4.4, 4.9, 4.8388349514563105)","(51.0, 60.0, 57.6)","(17.0, 22.0, 20.857142857142858)","(51.0, 70.0, 67.02702702702703)","(16.0, 19.5, 18.951612903225808)","(31.0, 46.0, 45.050632911392405)","(31.0, 34.0, 33.61904761904762)","(11.0, 14.0, 13.9)","(101.0, 200.0, 199.0)","(10.0, 12.5, 12.767676767676768)","(2.3, 2.7, 2.6748979591836735)","(26.0, 34.0, 33.46206896551724)","(17.0, 21.0, 20.53293413173653)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:27.651326,"(4.4, 4.9, 4.850557620817844)","(51.0, 60.0, 57.77777777777778)","(17.0, 21.0, 20.90990990990991)","(51.0, 70.0, 65.54054054054055)","(16.0, 19.5, 19.10169491525424)","(31.0, 46.0, 45.056603773584904)","(31.0, 34.0, 33.627906976744185)","(11.0, 14.0, 13.886740331491712)","(101.0, 200.0, 199.0)","(10.0, 13.0, 12.85200845665962)","(2.3, 2.68, 2.6284340320591864)","(26.0, 34.0, 33.465753424657535)","(17.0, 21.0, 20.509316770186334)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:29.385284,"(4.4, 4.9, 4.879385964912281)","(51.0, 60.0, 58.333333333333336)","(17.0, 21.0, 21.087179487179487)","(51.0, 70.0, 65.60975609756098)","(16.0, 19.5, 19.147058823529413)","(31.0, 46.0, 45.06832298136646)","(31.0, 34.0, 33.659574468085104)","(11.0, 14.0, 13.888586956521738)","(101.0, 200.0, 199.0909090909091)","(10.0, 13.0, 12.883268482490273)","(2.3, 2.64, 2.6480459770114946)","(26.0, 34.0, 33.48)","(17.0, 21.0, 20.52409638554217)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:31.059728,"(4.4, 4.9, 4.879385964912281)","(51.0, 60.0, 54.6875)","(17.0, 22.0, 21.123152709359605)","(51.0, 70.0, 64.19354838709677)","(16.0, 19.5, 19.18421052631579)","(31.0, 46.0, 45.050632911392405)","(31.0, 34.0, 33.829787234042556)","(11.0, 14.0, 13.88121546961326)","(101.0, 200.0, 199.16666666666666)","(10.0, 13.0, 12.884250474383302)","(2.3, 2.66, 2.651260504201681)","(26.0, 34.0, 33.5)","(17.0, 21.0, 20.45578231292517)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:32.807981,"(4.4, 4.9, 4.872413793103449)","(51.0, 55.0, 55.319148936170215)","(17.0, 22.0, 21.123152709359605)","(51.0, 70.0, 64.5)","(16.0, 19.5, 19.18421052631579)","(31.0, 46.0, 45.18478260869565)","(31.0, 34.0, 33.81395348837209)","(11.0, 14.0, 13.717054263565892)","(101.0, 200.0, 199.16666666666666)","(10.0, 13.0, 12.879576107899807)","(2.3, 2.66, 2.6623188405797102)","(26.0, 34.0, 33.53947368421053)","(17.0, 21.0, 20.511904761904763)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:34.567886,"(4.4, 4.9, 4.951041666666667)","(51.0, 60.0, 55.319148936170215)","(17.0, 22.0, 21.156398104265403)","(51.0, 65.0, 64.56521739130434)","(16.0, 19.5, 19.18421052631579)","(31.0, 46.0, 45.18478260869565)","(31.0, 34.0, 33.81818181818182)","(11.0, 14.0, 13.406626506024097)","(101.0, 200.0, 199.16666666666666)","(10.0, 13.0, 12.879576107899807)","(2.3, 2.68, 2.65125)","(26.0, 34.0, 33.53947368421053)","(17.0, 21.0, 20.467532467532468)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:36.192121,"(4.4, 5.0, 5.020671834625323)","(51.0, 60.0, 54.35897435897436)","(17.0, 22.0, 21.164319248826292)","(51.0, 65.0, 64.58333333333333)","(16.0, 19.5, 19.192307692307693)","(31.0, 46.0, 45.18478260869565)","(31.0, 34.0, 33.82222222222222)","(11.0, 13.5, 13.225694444444445)","(101.0, 200.0, 198.57142857142858)","(10.0, 13.0, 12.880268199233717)","(2.3, 2.66, 2.65265306122449)","(26.0, 34.0, 33.53947368421053)","(17.0, 21.0, 20.477707006369428)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:37.911791,"(4.4, 5.1, 4.992105263157895)","(51.0, 60.0, 54.35897435897436)","(17.0, 22.0, 21.164319248826292)","(51.0, 65.0, 60.90909090909091)","(16.0, 19.5, 19.161971830985916)","(31.0, 46.0, 45.18478260869565)","(31.0, 34.0, 34.53333333333333)","(11.0, 13.5, 13.234006734006734)","(101.0, 200.0, 198.57142857142858)","(10.0, 13.0, 12.880268199233717)","(2.35, 2.66, 2.6549116607773855)","(26.0, 34.0, 33.69491525423729)","(17.0, 21.0, 20.551470588235293)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:39.728718,"(4.4, 5.0, 4.953299492385787)","(51.0, 60.0, 54.35897435897436)","(17.0, 22.0, 21.08296943231441)","(51.0, 70.0, 65.45454545454545)","(16.0, 19.5, 19.161971830985916)","(31.0, 46.0, 45.18478260869565)","(31.0, 36.0, 34.416666666666664)","(11.0, 13.5, 13.213310580204778)","(101.0, 200.0, 198.57142857142858)","(10.0, 13.0, 12.882518796992482)","(2.35, 2.66, 2.6542857142857144)","(26.0, 34.0, 33.63934426229508)","(17.0, 21.0, 19.90909090909091)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:41.462781,"(4.4, 5.1, 5.0)","(51.0, 60.0, 55.0)","(17.0, 22.0, 21.110169491525422)","(51.0, 70.0, 65.65789473684211)","(16.0, 19.5, 19.161971830985916)","(31.0, 46.0, 45.18478260869565)","(31.0, 36.0, 34.642857142857146)","(11.0, 13.5, 13.216606498194945)","(101.0, 200.0, 198.57142857142858)","(10.0, 13.0, 12.882518796992482)","(2.35, 2.66, 2.6500000000000004)","(26.0, 34.0, 33.642276422764226)","(17.0, 20.0, 19.94871794871795)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:43.097254,"(4.4, 5.0, 4.96099706744868)","(51.0, 60.0, 55.84905660377358)","(17.0, 22.0, 21.149797570850204)","(51.0, 70.0, 65.21739130434783)","(16.0, 19.5, 19.24468085106383)","(31.0, 46.0, 45.14736842105263)","(31.0, 36.0, 35.073170731707314)","(11.0, 13.5, 13.24367088607595)","(101.0, 200.0, 201.15384615384616)","(10.0, 13.0, 12.975467289719626)","(2.3, 2.66, 2.6599038461538465)","(26.0, 34.0, 33.58095238095238)","(17.0, 19.5, 19.38858695652174)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:44.631018,"(4.6, 5.0, 4.959770114942529)","(51.0, 60.0, 55.84905660377358)","(17.0, 22.0, 21.139344262295083)","(51.0, 70.0, 65.21739130434783)","(16.0, 19.5, 19.24468085106383)","(31.0, 46.0, 45.75806451612903)","(31.0, 36.0, 35.073170731707314)","(11.0, 13.5, 13.24367088607595)","(101.0, 230.0, 201.15384615384616)","(10.0, 13.0, 12.974880382775119)","(2.3, 2.66, 2.659903381642512)","(26.0, 34.0, 33.58095238095238)","(17.0, 19.5, 19.473509933774835)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:46.159336,"(4.6, 5.0, 4.959770114942529)","(51.0, 60.0, 55.925925925925924)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 65.41666666666667)","(16.0, 19.5, 19.25)","(31.0, 46.0, 45.76)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.5, 13.246875)","(101.0, 230.0, 201.15384615384616)","(10.0, 13.0, 12.987804878048781)","(2.3, 2.66, 2.6568472906403944)","(26.0, 34.0, 33.592592592592595)","(17.0, 19.5, 19.77777777777778)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:47.724318,"(4.6, 5.0, 4.982919254658385)","(51.0, 60.0, 56.07142857142857)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 65.41666666666667)","(16.0, 19.5, 19.27358490566038)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.5, 13.235494880546074)","(101.0, 230.0, 201.15384615384616)","(10.0, 13.0, 12.987804878048781)","(2.3, 2.66, 2.66989010989011)","(26.0, 34.0, 33.58490566037736)","(17.0, 20.0, 19.295454545454547)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:49.396196,"(4.6, 5.0, 5.069282814614343)","(51.0, 60.0, 56.07142857142857)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 64.44444444444444)","(16.0, 19.5, 19.25)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.5, 13.228187919463087)","(101.0, 230.0, 192.96296296296296)","(10.0, 13.0, 12.987804878048781)","(2.3, 2.68, 2.65794701986755)","(26.0, 34.0, 33.58490566037736)","(17.0, 19.5, 18.897727272727273)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:51.017178,"(4.6, 5.1, 5.070136986301369)","(51.0, 60.0, 56.07142857142857)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 64.21052631578948)","(16.0, 19.5, 19.25)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.5, 13.228187919463087)","(101.0, 230.0, 192.96296296296296)","(10.0, 13.0, 12.929411764705883)","(2.3, 2.66, 2.657383966244726)","(26.0, 34.0, 33.58490566037736)","(16.0, 19.0, 19.1580310880829)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:52.459325,"(4.6, 5.1, 5.070136986301369)","(51.0, 60.0, 56.07142857142857)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 65.0)","(16.0, 19.5, 19.25)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.5, 12.789783889980354)","(101.0, 230.0, 192.96296296296296)","(10.0, 13.0, 12.923444976076555)","(2.3, 2.66, 2.6621951219512194)","(26.0, 34.0, 33.58490566037736)","(16.0, 19.5, 19.1580310880829)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:53.979772,"(4.6, 5.1, 5.04765625)","(51.0, 60.0, 56.07142857142857)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 63.529411764705884)","(16.0, 19.5, 19.25)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.0, 12.769396551724139)","(101.0, 230.0, 192.96296296296296)","(10.0, 13.0, 12.92156862745098)","(2.3, 2.68, 2.6611267605633806)","(26.0, 34.0, 33.58490566037736)","(17.0, 19.5, 19.1580310880829)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:55.584727,"(4.6, 5.1, 5.063461538461539)","(51.0, 60.0, 56.5625)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 63.529411764705884)","(16.0, 19.5, 19.25)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.0, 12.776150627615063)","(101.0, 230.0, 192.96296296296296)","(10.0, 13.0, 12.92156862745098)","(2.3, 2.68, 2.6724752475247526)","(26.0, 34.0, 33.58490566037736)","(17.0, 19.5, 19.1580310880829)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:57.028992,"(4.6, 5.1, 5.063461538461539)","(51.0, 60.0, 56.5625)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 63.529411764705884)","(16.0, 19.5, 19.25)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.0, 12.757471264367815)","(101.0, 230.0, 192.96296296296296)","(10.0, 13.0, 12.92156862745098)","(2.3, 2.68, 2.6724752475247526)","(26.0, 34.0, 33.58490566037736)","(16.0, 19.5, 19.139344262295083)","(101.0, 620.0, 575.0)"
16-12-2022 13:55:58.534075,"(4.6, 5.1, 5.067721518987342)","(51.0, 60.0, 56.5625)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 63.529411764705884)","(16.0, 19.5, 19.296296296296298)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.0, 12.751685393258427)","(101.0, 230.0, 193.1578947368421)","(10.0, 13.0, 12.92137592137592)","(2.3, 2.68, 2.6725000000000003)","(26.0, 34.0, 33.592592592592595)","(16.0, 19.5, 19.139344262295083)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:00.137699,"(4.6, 5.1, 5.067721518987342)","(51.0, 60.0, 56.5625)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.296296296296298)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.0, 12.751685393258427)","(101.0, 220.0, 193.1578947368421)","(10.0, 13.0, 12.92137592137592)","(2.3, 2.68, 2.666896551724138)","(26.0, 34.0, 33.58490566037736)","(16.0, 19.5, 19.139344262295083)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:02.297564,"(4.6, 5.1, 5.064009111617312)","(51.0, 60.0, 56.5625)","(17.0, 22.0, 21.146341463414636)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.316666666666666)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.095238095238095)","(11.0, 13.0, 12.744851258581235)","(101.0, 220.0, 193.1578947368421)","(10.0, 13.0, 12.920343137254902)","(2.3, 2.68, 2.655342465753425)","(26.0, 34.0, 33.55102040816327)","(16.0, 19.5, 19.171641791044777)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:03.763788,"(4.6, 5.1, 5.061894273127753)","(51.0, 60.0, 56.5625)","(17.0, 22.0, 21.156626506024097)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.305882352941175)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.21052631578947)","(11.0, 13.0, 12.738789237668161)","(101.0, 220.0, 193.1578947368421)","(10.0, 13.0, 12.920343137254902)","(2.3, 2.66, 2.643116883116883)","(26.0, 34.0, 33.55102040816327)","(16.0, 19.5, 19.171641791044777)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:05.305358,"(4.6, 5.1, 5.061894273127753)","(51.0, 60.0, 56.5625)","(17.0, 22.0, 21.156626506024097)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.305882352941175)","(31.0, 46.0, 45.779411764705884)","(31.0, 36.0, 35.09090909090909)","(11.0, 13.0, 12.738789237668161)","(101.0, 220.0, 193.1578947368421)","(10.0, 13.0, 12.92875)","(2.3, 2.66, 2.643116883116883)","(26.0, 34.0, 33.55102040816327)","(16.0, 19.5, 19.175)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:06.738186,"(4.6, 5.1, 5.049162011173184)","(51.0, 60.0, 57.027027027027025)","(17.0, 22.0, 21.173228346456693)","(51.0, 70.0, 63.529411764705884)","(16.0, 19.5, 19.372222222222224)","(31.0, 46.0, 45.79020979020979)","(31.0, 36.0, 35.30232558139535)","(11.0, 13.0, 12.333333333333334)","(101.0, 220.0, 199.6)","(10.0, 13.0, 12.995934959349594)","(2.3, 2.66, 2.6548466257668712)","(26.0, 34.0, 33.58878504672897)","(16.0, 19.5, 19.081632653061224)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:08.233507,"(4.6, 5.1, 5.046808510638297)","(51.0, 60.0, 57.027027027027025)","(17.0, 22.0, 21.173228346456693)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.331683168316832)","(31.0, 46.0, 45.79020979020979)","(31.0, 36.0, 35.21052631578947)","(11.0, 12.5, 12.335497835497836)","(101.0, 220.0, 199.6)","(10.0, 13.0, 12.99602122015915)","(2.3, 2.66, 2.671641791044776)","(26.0, 34.0, 33.596330275229356)","(16.0, 19.5, 19.039473684210527)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:10.035225,"(4.6, 5.1, 5.046808510638297)","(51.0, 60.0, 57.027027027027025)","(17.0, 22.0, 21.178861788617887)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.331683168316832)","(31.0, 46.0, 45.79020979020979)","(31.0, 36.0, 35.09090909090909)","(11.0, 12.5, 12.399484536082474)","(101.0, 220.0, 199.6)","(10.0, 13.0, 13.028138528138529)","(2.3, 2.66, 2.6519117647058823)","(26.0, 34.0, 33.596330275229356)","(16.0, 19.5, 19.057692307692307)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:11.698870,"(4.6, 5.1, 5.046808510638297)","(51.0, 60.0, 57.027027027027025)","(17.0, 22.0, 21.173228346456693)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.331683168316832)","(31.0, 46.0, 45.79020979020979)","(31.0, 36.0, 34.774193548387096)","(11.0, 13.0, 12.362903225806452)","(101.0, 220.0, 199.6)","(10.0, 13.5, 13.038035961272476)","(2.3, 2.66, 2.648541666666667)","(26.0, 34.0, 33.596330275229356)","(16.0, 19.5, 19.217741935483872)","(101.0, 620.0, 575.0)"
16-12-2022 13:56:13.620617,"(4.6, 5.1, 5.040239043824701)","(51.0, 60.0, 57.027027027027025)","(17.0, 22.0, 21.178861788617887)","(51.0, 70.0, 60.833333333333336)","(16.0, 19.5, 19.331683168316832)","(31.0, 46.0, 45.79020979020979)","(31.0, 36.0, 34.774193548387096)","(11.0, 13.0, 12.31304347826087)","(101.0, 220.0, 196.4)","(10.0, 13.5, 13.038035961272476)","(2.3, 2.66, 2.640357142857143)","(26.0, 34.0, 34.59701492537313)","(16.0, 19.5, 19.372340425531917)","(101.0, 620.0, 575.0)"
