,Hedaresthedevil,Muletrain,Russet Moon,Triple,Johnny Jude,Production Time,Saber Storm,Gray Dane,Smarty Ridge,Bad Decisions
16-12-2022 12:38:18.174553,"(10.0, 12.0, 11.5)","(12.0, 25.0, 21.833333333333332)","(6.5, 9.2, 8.95)","(21.0, 60.0, 38.0)","(26.0, 95.0, 63.5)","(7.5, 8.8, 8.600000000000001)","(16.0, 50.0, 28.25)","(11.0, 15.5, 13.75)","(31.0, 590.0, 250.0)","(1.9, 2.32, 2.2733333333333334)"
16-12-2022 12:38:19.568013,"(10.0, 12.0, 11.5)","(12.0, 24.0, 21.833333333333332)","(6.5, 9.2, 8.95)","(21.0, 60.0, 38.0)","(26.0, 95.0, 66.8)","(7.5, 8.8, 8.600000000000001)","(16.0, 50.0, 33.5)","(11.0, 15.5, 13.75)","(31.0, 590.0, 246.66666666666666)","(1.9, 2.32, 2.243030303030303)"
16-12-2022 12:38:20.937423,"(10.0, 12.0, 11.5)","(12.0, 24.0, 21.833333333333332)","(6.5, 9.2, 8.95)","(21.0, 60.0, 38.0)","(26.0, 90.0, 66.8)","(7.5, 8.8, 8.600000000000001)","(16.0, 46.0, 33.5)","(11.0, 15.5, 13.75)","(31.0, 580.0, 174.0)","(1.9, 2.34, 2.2666666666666666)"
16-12-2022 12:38:22.288942,"(10.0, 12.0, 11.5)","(12.0, 24.0, 21.833333333333332)","(6.5, 9.2, 8.68)","(21.0, 60.0, 38.0)","(26.0, 90.0, 66.8)","(7.5, 8.8, 8.600000000000001)","(16.0, 46.0, 33.5)","(11.0, 15.5, 13.75)","(31.0, 550.0, 174.0)","(1.9, 2.34, 2.2741176470588234)"
16-12-2022 12:38:23.618015,"(10.0, 11.5, 11.166666666666666)","(12.0, 24.0, 23.1875)","(6.5, 9.0, 8.68)","(21.0, 60.0, 38.0)","(26.0, 90.0, 66.8)","(7.5, 8.8, 8.600000000000001)","(16.0, 46.0, 33.5)","(11.0, 15.5, 12.875)","(31.0, 550.0, 164.0)","(1.9, 2.34, 2.330909090909091)"
16-12-2022 12:38:24.921460,"(10.0, 11.5, 10.833333333333334)","(12.0, 24.0, 21.77777777777778)","(6.5, 9.0, 8.379999999999999)","(21.0, 60.0, 38.0)","(26.0, 90.0, 66.8)","(7.5, 8.8, 8.075)","(16.0, 46.0, 29.333333333333336)","(11.0, 15.5, 12.333333333333334)","(31.0, 500.0, 164.0)","(1.9, 2.36, 2.2684615384615388)"
16-12-2022 12:38:26.258013,"(10.0, 11.5, 10.833333333333334)","(12.0, 23.0, 23.1875)","(6.5, 8.8, 8.8)","(21.0, 60.0, 38.0)","(26.0, 90.0, 61.0)","(7.5, 8.6, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 15.0, 12.625)","(31.0, 500.0, 164.0)","(1.9, 2.36, 2.3755555555555556)"
16-12-2022 12:38:27.603221,"(10.0, 11.5, 10.833333333333334)","(12.0, 24.0, 23.1875)","(6.5, 9.0, 8.8)","(21.0, 60.0, 38.0)","(26.0, 90.0, 61.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.5, 12.5)","(31.0, 500.0, 164.0)","(1.9, 2.38, 2.449090909090909)"
16-12-2022 12:38:28.973856,"(10.0, 12.0, 11.0)","(12.0, 24.0, 23.833333333333332)","(6.5, 9.0, 9.571428571428573)","(21.0, 60.0, 56.75)","(26.0, 90.0, 61.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 35.0)","(11.0, 15.0, 12.428571428571429)","(31.0, 500.0, 164.0)","(1.9, 2.5, 2.3441379310344828)"
16-12-2022 12:38:30.378016,"(9.0, 12.0, 11.5)","(12.0, 24.0, 23.833333333333332)","(6.5, 9.8, 9.0)","(21.0, 60.0, 56.75)","(26.0, 90.0, 61.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 15.0, 12.625)","(31.0, 500.0, 164.0)","(1.9, 2.42, 2.3905263157894736)"
16-12-2022 12:38:31.673877,"(9.0, 12.0, 11.5)","(12.0, 24.0, 24.112903225806452)","(6.5, 9.8, 9.0)","(21.0, 60.0, 56.75)","(26.0, 90.0, 70.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.5, 12.5)","(31.0, 500.0, 178.0)","(1.9, 2.4, 2.3878260869565215)"
16-12-2022 12:38:32.954357,"(9.0, 12.0, 11.5)","(12.0, 25.0, 24.112903225806452)","(6.5, 9.8, 9.072727272727272)","(21.0, 60.0, 56.75)","(26.0, 90.0, 70.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 15.0, 12.5)","(31.0, 570.0, 240.0)","(1.9, 2.4, 2.3454117647058825)"
16-12-2022 12:38:34.158348,"(9.0, 12.0, 11.5)","(12.0, 25.0, 21.071428571428573)","(6.5, 9.8, 9.133333333333333)","(21.0, 60.0, 56.75)","(26.0, 90.0, 70.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 15.0, 12.5)","(31.0, 560.0, 240.0)","(1.9, 2.38, 2.3529411764705883)"
16-12-2022 12:38:35.353030,"(9.0, 11.5, 11.166666666666666)","(12.0, 25.0, 21.428571428571427)","(6.5, 9.6, 9.133333333333333)","(21.0, 60.0, 56.75)","(26.0, 90.0, 70.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 15.0, 12.5)","(31.0, 560.0, 240.0)","(1.9, 2.36, 2.3180487804878047)"
16-12-2022 12:38:36.540456,"(9.0, 11.5, 11.166666666666666)","(12.0, 25.0, 21.428571428571427)","(6.5, 9.6, 9.133333333333333)","(21.0, 60.0, 56.75)","(26.0, 90.0, 70.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 15.0, 12.833333333333334)","(31.0, 560.0, 236.66666666666666)","(1.9, 2.34, 2.3180487804878047)"
16-12-2022 12:38:37.736801,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.8, 8.938461538461539)","(21.0, 60.0, 51.83333333333333)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.133333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.5, 12.222222222222221)","(31.0, 550.0, 166.0)","(1.9, 2.34, 2.2862650602409635)"
16-12-2022 12:38:39.045070,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.6, 8.85)","(21.0, 55.0, 51.83333333333333)","(26.0, 90.0, 60.0)","(7.5, 8.6, 8.133333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.0, 12.3)","(31.0, 510.0, 166.0)","(1.9, 2.3, 2.2741176470588234)"
16-12-2022 12:38:40.229326,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.6, 8.85)","(21.0, 55.0, 51.83333333333333)","(26.0, 90.0, 60.0)","(7.5, 8.6, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 13.5, 12.4)","(31.0, 510.0, 166.0)","(1.9, 2.28, 2.2762499999999997)"
16-12-2022 12:38:41.411472,"(9.0, 12.5, 11.3)","(12.0, 24.0, 22.5)","(6.5, 9.6, 8.85)","(21.0, 55.0, 51.83333333333333)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.0, 12.208333333333334)","(31.0, 510.0, 166.0)","(1.9, 2.28, 2.2186666666666666)"
16-12-2022 12:38:42.598510,"(9.0, 12.5, 11.3)","(12.0, 24.0, 22.5)","(6.5, 9.8, 8.85)","(21.0, 55.0, 51.83333333333333)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.133333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.5, 12.208333333333334)","(31.0, 510.0, 223.33333333333334)","(1.9, 2.28, 2.2178947368421054)"
16-12-2022 12:38:43.807800,"(9.0, 12.5, 11.3)","(12.0, 24.0, 22.5)","(6.5, 9.6, 9.0)","(21.0, 55.0, 51.83333333333333)","(26.0, 90.0, 60.0)","(7.5, 8.6, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.5, 12.208333333333334)","(31.0, 510.0, 166.0)","(1.9, 2.24, 2.21)"
16-12-2022 12:38:45.047403,"(9.0, 12.5, 11.3)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.0)","(21.0, 55.0, 51.83333333333333)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 29.333333333333336)","(11.0, 14.5, 12.208333333333334)","(31.0, 510.0, 166.0)","(1.9, 2.24, 2.21)"
16-12-2022 12:38:46.282372,"(9.0, 12.5, 11.3)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.0)","(21.0, 55.0, 50.75)","(26.0, 90.0, 66.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.208333333333334)","(31.0, 510.0, 290.0)","(1.9, 2.24, 2.21)"
16-12-2022 12:38:47.508934,"(9.0, 12.0, 11.5)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.0)","(21.0, 55.0, 50.75)","(26.0, 90.0, 66.0)","(7.5, 8.8, 8.133333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.208333333333334)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.2373333333333334)"
16-12-2022 12:38:48.746573,"(9.0, 12.0, 11.5)","(12.0, 24.0, 22.5)","(6.5, 9.6, 8.966666666666667)","(21.0, 55.0, 50.75)","(26.0, 90.0, 66.0)","(7.5, 8.6, 8.533333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.208333333333334)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.2373333333333334)"
16-12-2022 12:38:49.900323,"(9.0, 12.0, 11.5)","(12.0, 24.0, 22.5)","(6.5, 9.8, 8.966666666666667)","(21.0, 55.0, 51.6)","(26.0, 90.0, 66.0)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.208333333333334)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.2176470588235295)"
16-12-2022 12:38:51.006308,"(9.0, 12.0, 11.5)","(12.0, 24.0, 22.5)","(6.5, 9.8, 8.966666666666667)","(21.0, 55.0, 51.6)","(26.0, 90.0, 66.0)","(7.5, 8.8, 8.133333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.166666666666666)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.2285714285714286)"
16-12-2022 12:38:52.150708,"(9.0, 12.0, 11.5)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.03076923076923)","(21.0, 55.0, 49.333333333333336)","(26.0, 90.0, 72.85714285714286)","(7.5, 8.6, 8.133333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.166666666666666)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.2315789473684213)"
16-12-2022 12:38:53.311637,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.114285714285714)","(21.0, 55.0, 49.333333333333336)","(26.0, 90.0, 72.85714285714286)","(7.5, 8.6, 8.533333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.166666666666666)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.2300000000000004)"
16-12-2022 12:38:54.506997,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.114285714285714)","(21.0, 55.0, 49.333333333333336)","(26.0, 90.0, 72.85714285714286)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.166666666666666)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.218947368421053)"
16-12-2022 12:38:55.672899,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.114285714285714)","(21.0, 55.0, 49.333333333333336)","(26.0, 90.0, 72.85714285714286)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.166666666666666)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.218947368421053)"
16-12-2022 12:38:56.855929,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.114285714285714)","(21.0, 55.0, 49.333333333333336)","(26.0, 90.0, 72.85714285714286)","(7.5, 8.8, 8.533333333333333)","(16.0, 46.0, 27.25)","(11.0, 14.5, 12.166666666666666)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.235294117647059)"
16-12-2022 12:38:58.073173,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.114285714285714)","(21.0, 55.0, 49.333333333333336)","(26.0, 90.0, 72.85714285714286)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 27.25)","(12.0, 14.5, 12.166666666666666)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.2082758620689655)"
16-12-2022 12:38:59.238518,"(9.0, 12.5, 11.833333333333334)","(12.0, 24.0, 22.5)","(6.5, 9.8, 9.133333333333335)","(21.0, 55.0, 49.333333333333336)","(26.0, 90.0, 72.85714285714286)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 27.25)","(12.0, 14.5, 12.166666666666666)","(31.0, 500.0, 360.0)","(1.9, 2.26, 2.186666666666667)"
16-12-2022 12:39:00.401964,"(9.0, 12.0, 11.5)","(12.0, 25.0, 23.142857142857142)","(6.5, 9.8, 9.133333333333335)","(21.0, 55.0, 48.666666666666664)","(26.0, 90.0, 66.0)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.166666666666666)","(31.0, 500.0, 223.33333333333334)","(1.9, 2.26, 2.212)"
16-12-2022 12:39:01.617095,"(9.0, 12.0, 11.5)","(12.0, 24.0, 21.9375)","(6.5, 9.8, 9.133333333333335)","(21.0, 55.0, 52.0)","(26.0, 90.0, 66.0)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.5)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.2575)"
16-12-2022 12:39:02.833048,"(9.0, 12.0, 11.5)","(12.0, 25.0, 22.88888888888889)","(6.5, 9.8, 9.133333333333335)","(21.0, 60.0, 45.714285714285715)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.2399999999999998)"
16-12-2022 12:39:04.130948,"(9.0, 12.0, 11.5)","(12.0, 25.0, 21.142857142857142)","(6.5, 9.8, 9.2)","(21.0, 70.0, 35.833333333333336)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.245454545454545)"
16-12-2022 12:39:05.333056,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 22.541666666666664)","(6.5, 9.8, 9.48)","(21.0, 70.0, 35.833333333333336)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.245454545454545)"
16-12-2022 12:39:06.518587,"(9.0, 11.5, 11.166666666666666)","(12.0, 23.0, 22.541666666666664)","(6.5, 9.8, 9.48)","(21.0, 70.0, 35.833333333333336)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.245454545454545)"
16-12-2022 12:39:07.640063,"(9.0, 11.5, 11.166666666666666)","(12.0, 23.0, 22.541666666666664)","(6.5, 9.8, 9.48)","(21.0, 70.0, 35.833333333333336)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.533333333333333)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.255384615384615)"
16-12-2022 12:39:08.746500,"(9.0, 12.5, 11.833333333333334)","(12.0, 23.0, 22.541666666666664)","(6.5, 9.8, 9.133333333333335)","(21.0, 70.0, 35.833333333333336)","(26.0, 90.0, 60.0)","(7.5, 8.8, 8.066666666666666)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.255384615384615)"
16-12-2022 12:39:09.926063,"(9.0, 12.0, 11.5)","(12.0, 23.0, 22.153846153846153)","(6.5, 9.8, 9.133333333333335)","(21.0, 70.0, 35.833333333333336)","(26.0, 90.0, 60.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.255384615384615)"
16-12-2022 12:39:11.118876,"(9.0, 12.0, 11.5)","(12.0, 22.0, 20.0)","(6.5, 9.8, 9.133333333333335)","(21.0, 70.0, 33.333333333333336)","(26.0, 90.0, 50.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.255384615384615)"
16-12-2022 12:39:12.261729,"(9.0, 12.5, 11.833333333333334)","(12.0, 22.0, 20.0)","(6.5, 9.8, 9.133333333333335)","(21.0, 70.0, 33.333333333333336)","(26.0, 90.0, 50.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.2555555555555555)"
16-12-2022 12:39:13.438479,"(9.0, 12.0, 11.5)","(12.0, 23.0, 21.333333333333332)","(6.5, 9.8, 9.133333333333335)","(21.0, 70.0, 33.333333333333336)","(26.0, 90.0, 50.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.2514285714285713)"
16-12-2022 12:39:14.557536,"(9.0, 12.0, 11.5)","(12.0, 23.0, 22.375)","(6.5, 9.8, 9.133333333333335)","(21.0, 70.0, 33.333333333333336)","(26.0, 90.0, 60.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 29.333333333333336)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 166.0)","(1.9, 2.26, 2.2369230769230772)"
16-12-2022 12:39:15.870542,"(9.0, 12.0, 11.5)","(12.0, 25.0, 23.727272727272727)","(6.5, 9.8, 9.2)","(21.0, 70.0, 52.0)","(26.0, 90.0, 70.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(12.0, 14.5, 12.59090909090909)","(31.0, 510.0, 290.0)","(1.9, 2.24, 2.2369230769230772)"
16-12-2022 12:39:17.073109,"(9.0, 11.5, 11.166666666666666)","(12.0, 25.0, 22.4)","(6.5, 9.8, 9.2)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 70.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(12.0, 14.5, 12.59090909090909)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.237777777777778)"
16-12-2022 12:39:18.282145,"(9.0, 11.5, 11.166666666666666)","(12.0, 24.0, 21.25)","(6.5, 9.8, 9.2)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 70.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.5, 12.59090909090909)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.237777777777778)"
16-12-2022 12:39:19.397243,"(9.0, 11.5, 11.166666666666666)","(12.0, 25.0, 21.75)","(6.5, 9.8, 9.2)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 70.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.5, 12.59090909090909)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.237777777777778)"
16-12-2022 12:39:20.595944,"(9.0, 11.5, 11.166666666666666)","(12.0, 25.0, 20.9375)","(6.5, 9.8, 9.48)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.5, 12.59090909090909)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.237777777777778)"
16-12-2022 12:39:21.786512,"(9.0, 12.5, 11.833333333333334)","(12.0, 24.0, 21.25)","(6.5, 9.8, 9.48)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.5, 12.59090909090909)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.237777777777778)"
16-12-2022 12:39:23.038782,"(9.0, 12.5, 11.833333333333334)","(12.0, 25.0, 23.375)","(6.5, 9.8, 9.133333333333335)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.5, 12.59090909090909)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.2363636363636368)"
16-12-2022 12:39:24.223066,"(9.0, 12.5, 11.833333333333334)","(12.0, 25.0, 24.27777777777778)","(6.5, 9.8, 9.133333333333335)","(21.0, 65.0, 46.0)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.5, 13.125)","(31.0, 500.0, 290.0)","(1.9, 2.24, 2.2294117647058824)"
16-12-2022 12:39:25.337816,"(9.0, 12.0, 11.5)","(12.0, 25.0, 23.227272727272727)","(6.5, 9.8, 9.48)","(21.0, 65.0, 46.0)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.0, 12.09090909090909)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.2294117647058824)"
16-12-2022 12:39:26.475561,"(9.0, 12.0, 11.5)","(12.0, 25.0, 24.27777777777778)","(6.5, 9.8, 9.22857142857143)","(21.0, 65.0, 46.0)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.0, 11.882352941176471)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.2294117647058824)"
16-12-2022 12:39:27.901912,"(9.0, 12.0, 11.166666666666666)","(12.0, 25.0, 24.27777777777778)","(6.5, 9.8, 9.533333333333333)","(21.0, 65.0, 46.0)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 27.25)","(11.0, 14.0, 11.882352941176471)","(31.0, 500.0, 360.0)","(1.9, 2.24, 2.251111111111111)"
16-12-2022 12:39:29.069984,"(9.0, 11.5, 11.166666666666666)","(12.0, 25.0, 24.27777777777778)","(6.5, 9.8, 9.533333333333333)","(21.0, 65.0, 46.0)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 46.0, 28.0)","(11.0, 14.0, 11.882352941176471)","(31.0, 500.0, 275.0)","(1.9, 2.26, 2.248235294117647)"
16-12-2022 12:39:30.323655,"(9.0, 11.5, 10.833333333333334)","(12.0, 23.0, 22.1)","(6.5, 10.5, 9.10344827586207)","(21.0, 65.0, 46.0)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 28.0)","(11.0, 14.0, 11.882352941176471)","(31.0, 470.0, 275.0)","(1.9, 2.26, 2.2658823529411762)"
16-12-2022 12:39:31.457643,"(9.0, 11.5, 10.833333333333334)","(12.0, 24.0, 22.9)","(6.5, 10.5, 9.10344827586207)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 28.0)","(11.0, 14.0, 11.882352941176471)","(31.0, 470.0, 210.0)","(1.9, 2.28, 2.2658823529411762)"
16-12-2022 12:39:32.625416,"(9.0, 11.5, 10.833333333333334)","(12.0, 24.0, 22.77777777777778)","(6.5, 10.5, 9.10344827586207)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 30.5)","(11.0, 14.0, 11.882352941176471)","(31.0, 470.0, 210.0)","(1.9, 2.28, 2.2649999999999997)"
16-12-2022 12:39:33.952243,"(9.0, 12.5, 11.166666666666666)","(12.0, 24.0, 21.25)","(6.5, 10.5, 9.6)","(21.0, 65.0, 52.33333333333333)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 40.0, 36.2)","(11.0, 14.0, 11.882352941176471)","(31.0, 470.0, 154.0)","(1.9, 2.28, 2.1870967741935488)"
16-12-2022 12:39:35.176512,"(9.0, 12.5, 11.166666666666666)","(12.0, 24.0, 21.25)","(6.5, 10.0, 9.6)","(21.0, 65.0, 39.285714285714285)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 40.0, 36.2)","(11.0, 14.0, 11.882352941176471)","(31.0, 450.0, 200.0)","(1.9, 2.22, 2.1870967741935488)"
16-12-2022 12:39:36.355303,"(9.0, 12.5, 11.166666666666666)","(12.0, 24.0, 21.25)","(6.5, 10.0, 9.6)","(21.0, 70.0, 39.285714285714285)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 40.0, 33.0)","(11.0, 14.0, 12.785714285714286)","(31.0, 440.0, 150.0)","(1.9, 2.22, 2.1870967741935488)"
16-12-2022 12:39:37.482702,"(9.0, 12.0, 11.0)","(12.0, 24.0, 21.25)","(6.5, 10.0, 9.6)","(21.0, 70.0, 58.05555555555556)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 35.7)","(11.0, 13.5, 12.785714285714286)","(31.0, 430.0, 150.0)","(1.9, 2.22, 2.1981818181818182)"
16-12-2022 12:39:38.585576,"(9.0, 12.0, 11.0)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.6)","(21.0, 70.0, 61.111111111111114)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 430.0, 150.0)","(1.9, 2.22, 2.2125000000000004)"
16-12-2022 12:39:39.732080,"(9.0, 12.0, 11.0)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.6)","(21.0, 70.0, 61.111111111111114)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 430.0, 150.0)","(1.9, 2.22, 2.2125000000000004)"
16-12-2022 12:39:40.868718,"(9.0, 11.5, 10.833333333333334)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.6)","(21.0, 70.0, 61.111111111111114)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 430.0, 150.0)","(1.9, 2.22, 2.214545454545455)"
