,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:10:39.344162,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 27.214285714285715)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 8.8875)","(5.5, 8.8, 7.188888888888889)"
07-01-2023 11:10:40.583293,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:41.787308,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:42.965265,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:44.161959,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:45.312649,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:46.475087,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:47.652010,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 3.2962499999999997)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:48.856016,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 2.98)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:50.073248,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 22.2)","(3.3, 4.3, 2.98)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(3.3, 12.0, 7.14)","(5.5, 8.8, 7.425)"
07-01-2023 11:10:51.283021,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 30.0, 23.4)","(3.3, 4.3, 2.9134615384615383)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 21.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.1)"
07-01-2023 11:10:52.397931,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 32.0, 23.4)","(3.0, 3.75, 2.9134615384615383)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 8.1)"
07-01-2023 11:10:53.520742,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 32.0, 23.4)","(3.0, 3.75, 2.9134615384615383)","(21.0, 230.0, 202.6875)","(19.0, 230.0, 175.5)","(26.0, 230.0, 194.0)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 8.1)"
07-01-2023 11:10:54.690388,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 158.16666666666666)","(12.0, 32.0, 22.2)","(3.0, 3.75, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 8.25)"
07-01-2023 11:10:55.946191,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(3.0, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:10:57.109899,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(3.0, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:10:58.241303,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(2.6, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:10:59.317379,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(2.6, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:00.418831,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(2.6, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:01.554082,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(2.6, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:02.708104,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(2.6, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:03.822230,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 22.2)","(2.6, 3.6, 2.9057142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:04.956543,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.6, 2.6357142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:06.117760,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.6, 2.6357142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:07.271281,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.6, 2.6357142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:08.430526,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.6, 2.6357142857142857)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:09.604262,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.6, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.3)"
07-01-2023 11:11:10.771150,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.3)"
07-01-2023 11:11:11.893398,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:13.018325,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:14.173534,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.4)"
07-01-2023 11:11:15.296975,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:11:16.392583,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:11:17.521948,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:11:18.674609,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:11:19.867011,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:11:21.032244,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:11:22.139526,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:11:23.219565,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 9.0, 7.1)"
07-01-2023 11:11:24.332209,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:25.466382,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:26.635249,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:27.790544,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:28.926843,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:30.059266,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:31.213031,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:32.431205,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:33.635774,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.79)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:34.808529,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.27)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:35.986649,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.9499999999999997)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:37.162262,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.9499999999999997)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:38.300380,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 2.9499999999999997)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:39.470149,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:40.626033,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:41.793311,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:43.046150,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:44.292439,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:45.566123,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:46.738302,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:47.887728,"(11.0, 34.0, 24.4)","(26.0, 230.0, 187.7)","(12.0, 26.0, 19.8)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:49.022266,"(11.0, 38.0, 31.0)","(26.0, 230.0, 187.7)","(12.0, 27.0, 20.4)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:50.178453,"(11.0, 38.0, 31.0)","(26.0, 230.0, 187.7)","(12.0, 27.0, 20.4)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:51.355718,"(11.0, 38.0, 31.0)","(26.0, 230.0, 187.7)","(12.0, 27.0, 20.4)","(2.6, 3.55, 3.2166666666666663)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 187.3)","(11.0, 23.0, 16.5)","(3.2, 12.0, 7.14)","(5.5, 8.6, 7.1)"
07-01-2023 11:11:52.571140,"(11.0, 38.0, 31.0)","(26.0, 230.0, 187.7)","(12.0, 27.0, 16.0)","(2.6, 3.55, 2.8808823529411764)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 178.0)","(11.0, 23.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 8.6, 8.25)"
07-01-2023 11:11:53.699854,"(11.0, 27.0, 20.2)","(26.0, 230.0, 187.7)","(12.0, 28.0, 16.333333333333332)","(2.6, 3.35, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:54.924205,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.6, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:56.110250,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 8.8, 8.25)"
07-01-2023 11:11:57.321333,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 8.8, 6.847058823529411)"
07-01-2023 11:11:58.578727,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(26.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 9.4, 6.847058823529411)"
07-01-2023 11:11:59.780865,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(31.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 9.4, 8.4)"
07-01-2023 11:12:00.927530,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(31.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:12:02.068359,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(31.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:12:03.247722,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 15.375)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(31.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
07-01-2023 11:12:04.703520,"(11.0, 32.0, 23.200000000000003)","(26.0, 230.0, 187.7)","(12.0, 30.0, 24.6)","(2.5, 3.2, 2.8125)","(21.0, 230.0, 198.92857142857144)","(19.0, 230.0, 175.5)","(31.0, 230.0, 178.25)","(11.0, 25.0, 19.0)","(3.2, 12.0, 7.14)","(5.5, 9.0, 8.4)"
