,Goldstar Shaggy,Sinha Man,Barber Cubed,Mighty Mccook,Alhambra,Impressive Sonic,Diamond Georgio,Cupids Day
05-01-2023 16:39:13.224115,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.2, 6.142857142857142)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:14.348789,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.2, 6.142857142857142)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:15.431300,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.2, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:16.558318,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:17.671942,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:18.837203,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:20.013964,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:21.193101,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:22.303360,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:23.384613,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 89.375)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:24.469075,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 131.9230769230769)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:25.514148,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 131.9230769230769)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:26.697716,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 131.9230769230769)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:27.848800,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 131.9230769230769)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:28.980602,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 131.9230769230769)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:30.111333,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(21.0, 200.0, 131.9230769230769)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:31.188552,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.4, 6.228571428571429)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:32.294499,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.4, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:33.495187,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:34.655399,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:35.861133,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 8.563636363636363)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:37.016367,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:38.013718,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:39.022952,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:40.088089,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 200.0, 131.9230769230769)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:41.220327,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 200.0, 120.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:42.407723,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 200.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:43.537815,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:44.683154,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:45.755429,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:46.828552,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:47.926480,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:49.070512,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:50.273487,"(3.5, 4.9, 3.775)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:51.462525,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.86)","(7.5, 13.0, 10.092307692307692)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:52.684028,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 9.7)","(7.5, 12.5, 11.8)","(8.0, 14.0, 13.6125)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:39:53.868913,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 12.5, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:39:54.971422,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 10.0)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:39:56.062567,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 7.87)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:39:57.305750,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 7.87)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:39:58.343290,"(3.5, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 7.87)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:39:59.488666,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 7.87)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:00.542115,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 7.87)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:01.679944,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 7.87)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:02.809674,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 8.563636363636363)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:03.954017,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 8.45)","(8.0, 14.0, 11.0)","(4.6, 15.5, 8.436363636363637)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:05.241592,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 11.0)","(4.6, 15.5, 8.436363636363637)","(26.0, 190.0, 58.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:06.388712,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 11.0)","(4.6, 15.5, 8.436363636363637)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:07.533758,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 11.0)","(4.6, 15.5, 8.436363636363637)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:08.704635,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:09.801185,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:11.017289,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:12.152742,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:13.210834,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.375)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:14.229110,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 10.3625)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:15.187654,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.645000000000001)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:16.172883,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.645000000000001)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:17.199302,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.722727272727273)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:18.233409,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.722727272727273)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 190.0, 124.0)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:19.300757,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 180.0, 109.54545454545455)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 80.3076923076923)"
05-01-2023 16:40:20.309836,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 180.0, 50.83333333333333)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:21.528479,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 10.64375)","(26.0, 180.0, 50.83333333333333)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:22.679020,"(3.4, 4.9, 3.6399999999999997)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:23.835209,"(3.4, 4.8, 3.675)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:25.046714,"(3.4, 4.8, 3.675)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:26.158204,"(3.4, 4.8, 3.675)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:27.389704,"(3.4, 4.8, 4.384615384615384)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:28.840570,"(3.4, 4.8, 4.384615384615384)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 5.949999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:30.386603,"(3.4, 4.8, 4.384615384615384)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.074999999999999)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:31.707558,"(3.4, 4.8, 4.384615384615384)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:33.079158,"(3.4, 4.8, 4.384615384615384)","(4.0, 12.5, 11.846153846153847)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:34.301680,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:35.517479,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:36.710868,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:37.911409,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:39.055929,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:40.134992,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:41.202054,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 52.2)"
05-01-2023 16:40:42.419037,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 53.18181818181819)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
05-01-2023 16:40:43.508033,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 81.0)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
05-01-2023 16:40:44.601570,"(3.4, 4.7, 4.535)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 81.0)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
05-01-2023 16:40:45.687055,"(3.4, 4.8, 4.733333333333333)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 81.0)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
05-01-2023 16:40:46.752775,"(3.4, 5.0, 4.9222222222222225)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 81.0)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
05-01-2023 16:40:47.861069,"(3.4, 5.0, 4.9222222222222225)","(4.0, 12.5, 11.892857142857142)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 81.0)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
05-01-2023 16:40:49.056044,"(3.4, 5.0, 4.9222222222222225)","(4.0, 12.5, 10.8)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 11.06)","(26.0, 180.0, 81.0)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
05-01-2023 16:40:50.276208,"(3.4, 5.0, 4.9222222222222225)","(4.0, 12.5, 10.82)","(7.5, 13.0, 10.55)","(8.0, 14.0, 9.2)","(4.6, 15.5, 12.472727272727273)","(26.0, 180.0, 81.0)","(4.4, 8.2, 6.311111111111111)","(41.0, 180.0, 58.285714285714285)"
