,Raging Romeo,Athabascan,Seeknyoushallfind,Star Armbro,Destined To Rule,Bellezza Nera,Sidstrepo,Heza Head Honcho Nz,Boston Rob,Ultimate Rocker Nz,Tepelo Star
10-01-2023 19:20:52.295929,"(8.5, 15.0, 13.307692307692308)","(1.28, 1.41, 1.3853571428571427)","(31.0, 110.0, 92.22222222222223)","(12.0, 18.5, 17.5)","(31.0, 55.0, 49.55555555555556)","(20.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(101.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:20:53.668118,"(8.5, 15.0, 13.307692307692308)","(1.28, 1.41, 1.3853571428571427)","(31.0, 110.0, 92.22222222222223)","(12.0, 18.5, 17.5)","(31.0, 55.0, 49.55555555555556)","(20.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(101.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:20:54.980269,"(8.5, 15.0, 14.2)","(1.26, 1.41, 1.3866101694915254)","(31.0, 110.0, 92.22222222222223)","(12.0, 18.5, 17.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:20:56.249742,"(8.5, 15.5, 15.321428571428571)","(1.26, 1.41, 1.3866101694915254)","(31.0, 110.0, 92.22222222222223)","(12.0, 18.5, 17.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:20:57.541029,"(8.5, 15.5, 14.203703703703704)","(1.26, 1.41, 1.38609375)","(31.0, 110.0, 84.28571428571429)","(12.0, 18.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:20:58.876197,"(8.5, 16.0, 15.829268292682928)","(1.26, 1.41, 1.38609375)","(31.0, 110.0, 84.28571428571429)","(12.0, 17.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:00.313951,"(8.5, 17.0, 16.782608695652172)","(1.26, 1.41, 1.38609375)","(31.0, 110.0, 84.28571428571429)","(12.0, 17.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:01.648547,"(8.5, 17.0, 15.285714285714285)","(1.26, 1.41, 1.38609375)","(31.0, 110.0, 84.28571428571429)","(12.0, 17.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:02.967923,"(8.5, 17.0, 15.4)","(1.26, 1.41, 1.38609375)","(31.0, 110.0, 84.28571428571429)","(12.0, 17.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:04.450758,"(8.5, 17.0, 16.571428571428573)","(1.26, 1.41, 1.38609375)","(31.0, 110.0, 84.28571428571429)","(12.0, 17.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 37.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:05.726720,"(8.5, 17.0, 16.857142857142858)","(1.26, 1.41, 1.38609375)","(31.0, 110.0, 91.42857142857143)","(12.0, 17.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 44.0, 35.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:07.003505,"(8.5, 18.5, 18.214285714285715)","(1.26, 1.41, 1.38609375)","(31.0, 100.0, 91.42857142857143)","(12.0, 17.5, 16.5)","(31.0, 55.0, 49.55555555555556)","(21.0, 42.0, 37.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:08.411160,"(8.5, 17.5, 17.166666666666668)","(1.26, 1.41, 1.38609375)","(41.0, 95.0, 87.85714285714286)","(12.0, 17.5, 16.5)","(31.0, 55.0, 50.8)","(21.0, 40.0, 37.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 222.5)"
10-01-2023 19:21:09.766394,"(8.5, 17.5, 17.25)","(1.26, 1.41, 1.4012499999999999)","(41.0, 95.0, 87.85714285714286)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 40.0, 37.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:11.110011,"(8.5, 18.5, 17.692307692307693)","(1.26, 1.41, 1.3995)","(41.0, 95.0, 87.85714285714286)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 40.0, 41.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:12.432331,"(8.5, 18.5, 17.692307692307693)","(1.26, 1.41, 1.3972727272727272)","(41.0, 95.0, 80.0)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 48.0, 41.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:13.799409,"(8.5, 18.5, 17.5)","(1.26, 1.41, 1.3972727272727272)","(41.0, 90.0, 80.0)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 48.0, 41.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:15.128515,"(8.5, 18.0, 17.666666666666668)","(1.26, 1.41, 1.3972727272727272)","(41.0, 90.0, 80.0)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 48.0, 41.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:16.442035,"(8.5, 17.0, 16.235294117647058)","(1.26, 1.41, 1.3972727272727272)","(41.0, 90.0, 80.0)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 48.0, 43.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:17.759582,"(8.5, 18.0, 17.333333333333332)","(1.26, 1.41, 1.3972727272727272)","(41.0, 90.0, 80.0)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 48.0, 42.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:19.117155,"(8.5, 18.5, 16.90909090909091)","(1.26, 1.41, 1.3972727272727272)","(41.0, 90.0, 80.0)","(12.0, 17.5, 16.5)","(31.0, 55.0, 45.25)","(21.0, 48.0, 38.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:20.426965,"(8.5, 16.0, 15.0)","(1.26, 1.41, 1.4039130434782607)","(41.0, 110.0, 86.66666666666667)","(12.0, 17.5, 16.5)","(31.0, 55.0, 51.1)","(21.0, 46.0, 38.0)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:21.686993,"(8.5, 16.0, 15.0)","(1.26, 1.41, 1.4039130434782607)","(41.0, 110.0, 86.66666666666667)","(12.0, 17.5, 16.5)","(31.0, 55.0, 51.1)","(21.0, 46.0, 39.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 170.0)","(14.0, 99999, 99990)","(101.0, 230.0, 226.0)"
10-01-2023 19:21:22.984523,"(8.5, 17.5, 16.428571428571427)","(1.26, 1.42, 1.4128571428571428)","(41.0, 100.0, 91.42857142857143)","(12.0, 17.5, 16.5)","(31.0, 55.0, 51.1)","(21.0, 46.0, 39.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 224.0)"
10-01-2023 19:21:24.292354,"(8.5, 17.5, 16.576923076923077)","(1.26, 1.44, 1.422)","(41.0, 100.0, 91.42857142857143)","(12.0, 17.5, 16.5)","(31.0, 55.0, 51.1)","(21.0, 46.0, 39.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:25.628942,"(8.5, 17.5, 16.576923076923077)","(1.26, 1.46, 1.4375)","(41.0, 100.0, 87.85714285714286)","(12.0, 17.5, 15.0)","(31.0, 55.0, 48.4)","(21.0, 46.0, 39.333333333333336)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:26.979673,"(8.5, 17.0, 14.75)","(1.26, 1.46, 1.4237777777777778)","(41.0, 95.0, 87.85714285714286)","(12.0, 16.0, 14.4375)","(31.0, 55.0, 48.4)","(21.0, 46.0, 40.285714285714285)","(17.0, 29.0, 24.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:28.288119,"(8.5, 17.0, 15.5)","(1.26, 1.47, 1.4233333333333333)","(41.0, 95.0, 87.85714285714286)","(12.0, 16.0, 13.5)","(31.0, 55.0, 48.4)","(21.0, 46.0, 39.0)","(17.0, 29.0, 24.0)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:29.594154,"(8.5, 17.0, 15.615384615384615)","(1.26, 1.47, 1.4287179487179487)","(41.0, 95.0, 87.85714285714286)","(12.0, 16.0, 14.363636363636363)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:30.941456,"(8.5, 17.0, 15.909090909090908)","(1.26, 1.47, 1.4287179487179487)","(41.0, 95.0, 87.85714285714286)","(12.0, 16.0, 14.363636363636363)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:32.311118,"(8.5, 17.0, 15.909090909090908)","(1.26, 1.47, 1.4287179487179487)","(41.0, 95.0, 87.85714285714286)","(12.0, 16.0, 14.363636363636363)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:33.679178,"(8.5, 17.0, 15.909090909090908)","(1.26, 1.47, 1.435)","(41.0, 95.0, 87.85714285714286)","(12.0, 16.0, 14.25)","(31.0, 55.0, 51.1)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:35.007696,"(8.5, 17.0, 15.8)","(1.26, 1.47, 1.435)","(41.0, 95.0, 87.85714285714286)","(12.0, 15.5, 14.25)","(31.0, 55.0, 51.1)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:36.373621,"(8.5, 17.0, 15.8)","(1.26, 1.47, 1.4412820512820512)","(41.0, 95.0, 80.0)","(12.0, 15.5, 13.833333333333334)","(31.0, 55.0, 51.1)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:37.746842,"(8.5, 17.0, 15.8)","(1.26, 1.47, 1.4383333333333332)","(41.0, 90.0, 80.0)","(12.0, 15.5, 13.833333333333334)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:39.144908,"(8.5, 17.0, 15.8)","(1.26, 1.47, 1.4383333333333332)","(41.0, 90.0, 80.0)","(12.0, 15.5, 13.833333333333334)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:40.524064,"(8.5, 17.0, 15.8)","(1.26, 1.47, 1.4383333333333332)","(41.0, 90.0, 80.0)","(12.0, 15.5, 13.576923076923077)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:41.875074,"(8.5, 17.0, 15.0)","(1.26, 1.47, 1.4294117647058824)","(41.0, 90.0, 80.0)","(12.0, 15.5, 14.5)","(31.0, 55.0, 51.1)","(21.0, 44.0, 39.0)","(17.0, 28.0, 22.666666666666668)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:43.238235,"(8.5, 17.0, 15.222222222222221)","(1.26, 1.47, 1.4414285714285713)","(41.0, 90.0, 80.0)","(12.0, 15.0, 14.2)","(31.0, 55.0, 51.1)","(21.0, 44.0, 39.0)","(17.0, 28.0, 21.0)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:44.506824,"(8.5, 17.0, 15.222222222222221)","(1.26, 1.47, 1.4414285714285713)","(41.0, 90.0, 80.0)","(12.0, 15.0, 14.2)","(31.0, 55.0, 51.1)","(21.0, 44.0, 39.0)","(17.0, 28.0, 21.0)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:45.833001,"(8.5, 17.0, 15.0)","(1.26, 1.47, 1.4414285714285713)","(41.0, 90.0, 80.0)","(12.0, 15.0, 14.2)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 28.0, 23.0)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:47.201825,"(8.5, 17.0, 15.0)","(1.26, 1.47, 1.4414285714285713)","(41.0, 90.0, 80.0)","(12.0, 15.0, 14.2)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 26.0, 20.857142857142858)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:48.616994,"(8.5, 17.0, 15.0)","(1.26, 1.47, 1.4518181818181817)","(41.0, 90.0, 80.0)","(12.0, 15.0, 13.61111111111111)","(31.0, 55.0, 48.4)","(21.0, 44.0, 39.0)","(17.0, 26.0, 22.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:49.912082,"(8.5, 17.0, 15.0)","(1.26, 1.47, 1.4518181818181817)","(41.0, 90.0, 80.0)","(12.0, 15.0, 14.392857142857142)","(31.0, 55.0, 51.1)","(21.0, 44.0, 39.0)","(17.0, 25.0, 22.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:51.219241,"(8.5, 17.0, 14.333333333333334)","(1.24, 1.49, 1.4643333333333333)","(41.0, 90.0, 80.0)","(13.0, 14.5, 14.392857142857142)","(31.0, 55.0, 52.666666666666664)","(21.0, 44.0, 38.0)","(17.0, 25.0, 22.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:52.534406,"(8.5, 17.0, 14.333333333333334)","(1.24, 1.49, 1.471219512195122)","(41.0, 90.0, 80.0)","(13.0, 14.5, 14.392857142857142)","(31.0, 70.0, 52.666666666666664)","(21.0, 44.0, 39.0)","(17.0, 25.0, 22.5)","(21.0, 99999, 99990)","(91.0, 230.0, 150.0)","(14.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:53.882318,"(8.5, 17.0, 14.333333333333334)","(1.24, 1.49, 1.471219512195122)","(41.0, 90.0, 80.0)","(13.0, 14.5, 13.909090909090908)","(31.0, 70.0, 52.666666666666664)","(21.0, 44.0, 39.0)","(18.0, 25.0, 22.666666666666668)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:55.303885,"(8.5, 16.5, 14.555555555555555)","(1.24, 1.48, 1.4639024390243902)","(41.0, 90.0, 80.0)","(13.0, 15.0, 13.909090909090908)","(31.0, 70.0, 52.666666666666664)","(21.0, 44.0, 39.0)","(18.0, 24.0, 22.5)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:56.603728,"(8.5, 16.5, 14.076923076923077)","(1.24, 1.48, 1.43875)","(41.0, 90.0, 80.0)","(13.0, 15.0, 13.909090909090908)","(31.0, 70.0, 52.666666666666664)","(21.0, 44.0, 38.0)","(18.0, 25.0, 22.5)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:57.835276,"(8.5, 16.5, 14.076923076923077)","(1.24, 1.48, 1.445625)","(41.0, 90.0, 80.0)","(13.0, 15.0, 14.1)","(31.0, 70.0, 52.666666666666664)","(21.0, 44.0, 39.6)","(18.0, 25.0, 22.5)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:21:59.045472,"(8.5, 16.5, 14.272727272727273)","(1.24, 1.48, 1.445625)","(41.0, 90.0, 80.0)","(13.0, 14.5, 13.875)","(31.0, 70.0, 52.666666666666664)","(21.0, 42.0, 39.6)","(18.0, 25.0, 21.428571428571427)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:00.280586,"(8.5, 16.5, 14.615384615384615)","(1.24, 1.48, 1.458846153846154)","(41.0, 90.0, 80.0)","(13.0, 14.5, 13.875)","(31.0, 70.0, 51.0)","(21.0, 42.0, 39.6)","(18.0, 25.0, 22.727272727272727)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:01.545235,"(8.5, 16.5, 14.615384615384615)","(1.24, 1.48, 1.458846153846154)","(41.0, 90.0, 80.0)","(13.0, 14.5, 14.0)","(31.0, 65.0, 49.333333333333336)","(21.0, 42.0, 39.0)","(18.0, 25.0, 23.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:02.816767,"(8.5, 16.0, 15.25)","(1.24, 1.48, 1.458846153846154)","(41.0, 90.0, 80.0)","(13.0, 14.5, 13.909090909090908)","(31.0, 60.0, 49.333333333333336)","(21.0, 44.0, 38.0)","(18.0, 24.0, 22.666666666666668)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:04.208510,"(8.5, 16.0, 13.666666666666666)","(1.24, 1.48, 1.4560869565217391)","(41.0, 90.0, 80.0)","(13.0, 15.0, 13.909090909090908)","(31.0, 60.0, 49.333333333333336)","(21.0, 44.0, 38.0)","(18.0, 24.0, 22.666666666666668)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:05.592984,"(8.5, 15.5, 13.5)","(1.24, 1.48, 1.4585714285714286)","(41.0, 90.0, 80.0)","(13.0, 15.0, 14.1)","(31.0, 60.0, 49.333333333333336)","(21.0, 44.0, 39.0)","(18.0, 24.0, 23.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:06.989523,"(8.5, 14.5, 13.3)","(1.24, 1.48, 1.46125)","(41.0, 90.0, 80.0)","(13.0, 14.5, 14.1)","(31.0, 60.0, 48.0)","(21.0, 44.0, 39.0)","(18.0, 25.0, 24.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:08.263488,"(8.5, 14.5, 13.25)","(1.24, 1.48, 1.46125)","(41.0, 90.0, 80.0)","(13.0, 14.5, 14.1)","(31.0, 60.0, 48.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 26.666666666666664)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:09.533339,"(8.5, 15.0, 13.0)","(1.24, 1.48, 1.4777272727272728)","(41.0, 90.0, 80.0)","(13.0, 14.5, 14.1)","(31.0, 60.0, 48.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:10.721805,"(8.5, 13.0, 10.440000000000001)","(1.24, 1.5, 1.4777272727272728)","(41.0, 90.0, 80.0)","(13.0, 14.5, 13.909090909090908)","(31.0, 60.0, 52.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:11.969854,"(8.5, 12.5, 11.944444444444445)","(1.24, 1.5, 1.4852631578947368)","(41.0, 90.0, 80.0)","(13.0, 15.0, 13.909090909090908)","(31.0, 60.0, 52.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:13.265432,"(8.5, 12.5, 11.944444444444445)","(1.24, 1.51, 1.493157894736842)","(41.0, 90.0, 80.0)","(13.0, 15.0, 13.909090909090908)","(31.0, 60.0, 53.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:14.566383,"(8.5, 12.5, 11.944444444444445)","(1.24, 1.51, 1.493157894736842)","(41.0, 90.0, 80.0)","(13.0, 15.0, 14.1)","(31.0, 60.0, 53.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:15.891766,"(8.5, 12.5, 12.192307692307693)","(1.24, 1.51, 1.493157894736842)","(41.0, 90.0, 80.0)","(13.0, 14.5, 14.1)","(31.0, 60.0, 53.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:17.241489,"(8.5, 12.5, 12.25)","(1.24, 1.51, 1.493157894736842)","(41.0, 90.0, 81.66666666666667)","(13.0, 14.5, 14.1)","(31.0, 60.0, 48.0)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:18.563523,"(8.5, 12.5, 12.25)","(1.24, 1.51, 1.4993333333333334)","(41.0, 95.0, 79.375)","(13.0, 14.5, 14.0625)","(31.0, 60.0, 49.5)","(21.0, 44.0, 39.0)","(18.0, 28.0, 27.0)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:22:19.789075,"(8.5, 12.5, 12.25)","(1.24, 1.51, 1.479189189189189)","(41.0, 110.0, 83.33333333333333)","(13.0, 15.0, 13.909090909090908)","(31.0, 55.0, 49.5)","(21.0, 44.0, 38.18181818181818)","(18.0, 28.0, 23.8)","(26.0, 99999, 99990)","(91.0, 230.0, 150.0)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
