,Cronk,Anikitos,Luckyspeed,Flying Flynn,Kyvalley Helen,Whats The Tea,Antisocial,Maori Muscle,Dona Amalia,Hurricane Jane,Dynamic Star
12-01-2023 17:56:56.257424,"(21.0, 46.0, 35.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 54.18181818181819)","(31.0, 70.0, 57.33333333333333)"
12-01-2023 17:56:57.729011,"(21.0, 46.0, 35.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 54.18181818181819)","(31.0, 70.0, 57.33333333333333)"
12-01-2023 17:56:59.189539,"(21.0, 46.0, 35.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 54.18181818181819)","(31.0, 70.0, 57.33333333333333)"
12-01-2023 17:57:00.732344,"(21.0, 46.0, 35.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 54.18181818181819)","(31.0, 70.0, 57.33333333333333)"
12-01-2023 17:57:02.256639,"(21.0, 46.0, 35.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 54.18181818181819)","(31.0, 70.0, 57.33333333333333)"
12-01-2023 17:57:03.844769,"(21.0, 46.0, 35.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 54.18181818181819)","(31.0, 70.0, 57.33333333333333)"
12-01-2023 17:57:05.363572,"(21.0, 46.0, 35.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 54.18181818181819)","(31.0, 70.0, 57.33333333333333)"
12-01-2023 17:57:06.888877,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 52.0)","(31.0, 70.0, 59.142857142857146)"
12-01-2023 17:57:08.356454,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 52.0)","(31.0, 70.0, 59.142857142857146)"
12-01-2023 17:57:09.918529,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 52.0)","(31.0, 70.0, 59.142857142857146)"
12-01-2023 17:57:11.473889,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 89.16666666666666)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 52.0)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:13.161993,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 52.0)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:14.852514,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 52.0)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:16.458304,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.341818181818182)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 9.377777777777778)","(26.0, 60.0, 52.0)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:18.248361,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.2933333333333334)","(26.0, 50.0, 34.0)","(51.0, 95.0, 88.75)","(4.0, 6.0, 5.414285714285715)","(6.5, 9.8, 6.235294117647059)","(26.0, 60.0, 52.0)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:19.948492,"(21.0, 46.0, 37.0)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.2933333333333334)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.555555555555555)","(6.5, 7.0, 6.235294117647059)","(26.0, 60.0, 52.0)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:21.428041,"(21.0, 46.0, 38.125)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 18.8)","(1.75, 2.44, 2.2933333333333334)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.6)","(6.5, 7.0, 6.235294117647059)","(26.0, 60.0, 52.0)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:22.996480,"(21.0, 46.0, 38.125)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 26.0, 16.8)","(1.75, 2.44, 2.146666666666667)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.7)","(6.5, 7.0, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:24.671912,"(21.0, 46.0, 38.125)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 23.333333333333332)","(15.0, 24.0, 17.666666666666668)","(1.75, 2.2, 2.168)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.7)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 60.5)"
12-01-2023 17:57:26.232770,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.2, 2.312)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 4.8)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 56.4)"
12-01-2023 17:57:27.669607,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.38, 2.328)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.5777777777777775)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:29.157247,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.328)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.5777777777777775)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:30.745990,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.328)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 5.5777777777777775)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:32.319777,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.35)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.0, 6.176470588235294)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:33.859253,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.35)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 6.176470588235294)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:35.417950,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 16.142857142857142)","(1.75, 2.4, 2.35)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 6.176470588235294)","(6.5, 6.8, 6.44)","(26.0, 60.0, 44.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:36.911750,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 16.142857142857142)","(1.75, 2.4, 2.333333333333333)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.925)","(6.5, 6.8, 6.44)","(26.0, 60.0, 48.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:38.399940,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.333333333333333)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.925)","(6.5, 6.8, 6.44)","(26.0, 55.0, 48.5)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:39.999953,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.333333333333333)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.925)","(6.5, 6.8, 6.44)","(26.0, 55.0, 49.22222222222222)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:41.528804,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 16.6)","(1.75, 2.4, 2.333333333333333)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.925)","(6.5, 6.8, 6.44)","(26.0, 55.0, 49.22222222222222)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:43.079573,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 16.142857142857142)","(1.75, 2.4, 2.333333333333333)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.925)","(6.5, 6.8, 6.44)","(26.0, 55.0, 49.22222222222222)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:44.581951,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.333333333333333)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.925)","(6.5, 6.8, 6.44)","(26.0, 55.0, 49.22222222222222)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:46.030918,"(21.0, 46.0, 36.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.4, 2.1500000000000004)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.925)","(6.5, 6.8, 6.44)","(26.0, 55.0, 49.22222222222222)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:47.495849,"(21.0, 46.0, 39.25)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 16.6)","(1.75, 2.18, 2.144)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 6.8, 6.6)","(26.0, 55.0, 49.22222222222222)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:49.081184,"(21.0, 46.0, 39.25)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 16.6)","(1.75, 2.18, 2.144)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 6.8, 6.257142857142857)","(26.0, 55.0, 49.22222222222222)","(31.0, 70.0, 58.66666666666667)"
12-01-2023 17:57:50.609343,"(21.0, 46.0, 39.25)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 29.428571428571427)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.18, 2.144)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 7.0, 6.257142857142857)","(26.0, 55.0, 49.8)","(31.0, 70.0, 63.6)"
12-01-2023 17:57:52.139110,"(21.0, 46.0, 37.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 28.0)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.18, 2.144)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 7.0, 6.257142857142857)","(26.0, 55.0, 49.8)","(31.0, 70.0, 63.6)"
12-01-2023 17:57:53.586671,"(21.0, 46.0, 37.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 28.0)","(15.0, 23.0, 16.6)","(1.75, 2.18, 2.144)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 7.0, 6.2827586206896555)","(26.0, 55.0, 49.8)","(31.0, 70.0, 63.6)"
12-01-2023 17:57:55.005540,"(21.0, 46.0, 37.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 28.0)","(15.0, 23.0, 16.6)","(1.75, 2.18, 2.144)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 7.0, 6.480769230769231)","(26.0, 55.0, 49.8)","(31.0, 70.0, 63.6)"
12-01-2023 17:57:56.519929,"(21.0, 46.0, 37.5)","(19.0, 34.0, 24.666666666666668)","(16.0, 34.0, 28.0)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.18, 2.144)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 7.0, 6.480769230769231)","(26.0, 55.0, 49.8)","(31.0, 70.0, 63.6)"
12-01-2023 17:57:57.990906,"(21.0, 46.0, 37.0)","(19.0, 34.0, 20.0)","(16.0, 34.0, 28.0)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.18, 2.1566666666666667)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.866666666666667)","(6.5, 7.0, 6.480769230769231)","(26.0, 55.0, 49.8)","(31.0, 70.0, 63.6)"
12-01-2023 17:57:59.405149,"(21.0, 46.0, 37.0)","(19.0, 24.0, 19.333333333333332)","(16.0, 34.0, 28.0)","(15.0, 23.0, 16.6)","(1.75, 2.18, 2.16)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 6.0)","(6.5, 7.0, 6.509090909090909)","(26.0, 55.0, 49.8)","(31.0, 70.0, 60.285714285714285)"
12-01-2023 17:58:00.737973,"(21.0, 46.0, 37.0)","(19.0, 22.0, 19.333333333333332)","(16.0, 34.0, 30.25)","(15.0, 23.0, 16.6)","(1.75, 2.18, 2.156)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 5.95)","(6.5, 7.0, 6.255172413793104)","(26.0, 55.0, 49.8)","(31.0, 70.0, 60.285714285714285)"
12-01-2023 17:58:02.199583,"(21.0, 46.0, 40.6)","(19.0, 24.0, 21.0)","(16.0, 34.0, 31.857142857142858)","(15.0, 23.0, 17.666666666666668)","(1.75, 2.18, 2.02)","(26.0, 50.0, 34.0)","(51.0, 95.0, 90.0)","(4.0, 6.2, 6.127777777777778)","(6.5, 7.0, 6.310344827586207)","(26.0, 55.0, 49.66666666666667)","(31.0, 70.0, 61.5)"
12-01-2023 17:58:03.665240,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.0)","(16.0, 34.0, 31.857142857142858)","(15.0, 23.0, 17.0)","(1.75, 2.04, 2.01)","(26.0, 50.0, 42.0)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.9750000000000005)","(6.5, 7.0, 6.310344827586207)","(26.0, 60.0, 49.66666666666667)","(31.0, 70.0, 61.5)"
12-01-2023 17:58:05.073068,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.0)","(16.0, 34.0, 31.857142857142858)","(15.0, 23.0, 16.142857142857142)","(1.75, 2.04, 2.01)","(26.0, 50.0, 43.14285714285714)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.9750000000000005)","(6.5, 7.0, 6.310344827586207)","(26.0, 60.0, 49.66666666666667)","(31.0, 70.0, 62.0)"
12-01-2023 17:58:06.867202,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.0)","(16.0, 34.0, 31.857142857142858)","(15.0, 23.0, 17.0)","(1.75, 2.04, 2.01)","(26.0, 50.0, 42.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.9750000000000005)","(6.5, 7.0, 6.310344827586207)","(26.0, 60.0, 37.5)","(31.0, 70.0, 62.0)"
12-01-2023 17:58:08.516827,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.0)","(16.0, 34.0, 31.857142857142858)","(15.0, 23.0, 22.0)","(1.75, 2.04, 2.01)","(26.0, 50.0, 44.888888888888886)","(51.0, 95.0, 90.0)","(4.0, 6.8, 6.050000000000001)","(6.5, 7.0, 6.310344827586207)","(26.0, 60.0, 48.75)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:10.191160,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.5)","(16.0, 34.0, 32.125)","(15.0, 23.0, 24.333333333333336)","(1.75, 2.04, 2.01)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 6.050000000000001)","(6.5, 7.0, 6.310344827586207)","(26.0, 60.0, 48.75)","(31.0, 70.0, 55.0)"
12-01-2023 17:58:11.865553,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.5)","(16.0, 34.0, 30.5)","(15.0, 26.0, 23.05)","(1.75, 2.04, 2.01)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 6.050000000000001)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 48.75)","(31.0, 70.0, 55.0)"
12-01-2023 17:58:13.536236,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.5)","(16.0, 34.0, 30.5)","(15.0, 25.0, 23.05)","(1.75, 2.04, 2.0002608695652175)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 48.75)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:15.145405,"(21.0, 46.0, 42.0)","(19.0, 24.0, 21.5)","(16.0, 34.0, 30.5)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002608695652175)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 48.75)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:16.700019,"(21.0, 46.0, 42.4)","(19.0, 24.0, 21.75)","(16.0, 34.0, 30.5)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002608695652175)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 48.75)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:18.188121,"(21.0, 46.0, 42.4)","(19.0, 24.0, 21.75)","(16.0, 34.0, 30.5)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002608695652175)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 55.0)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:19.652162,"(21.0, 46.0, 42.4)","(19.0, 24.0, 21.75)","(16.0, 34.0, 30.5)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002608695652175)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 55.0)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:21.140900,"(21.0, 46.0, 42.4)","(19.0, 24.0, 21.75)","(16.0, 34.0, 31.2)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002586206896553)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 55.0)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:22.688296,"(21.0, 46.0, 34.666666666666664)","(19.0, 24.0, 22.0)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002586206896553)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 55.0)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:24.196244,"(21.0, 46.0, 34.666666666666664)","(19.0, 24.0, 22.0)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002586206896553)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 55.0)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:25.774999,"(21.0, 46.0, 34.666666666666664)","(19.0, 24.0, 22.0)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.05)","(1.75, 2.06, 2.0002586206896553)","(26.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(26.0, 60.0, 55.0)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:27.294468,"(26.0, 46.0, 34.666666666666664)","(20.0, 24.0, 22.0)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.05)","(1.7, 2.06, 2.0002586206896553)","(31.0, 50.0, 35.333333333333336)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(31.0, 60.0, 55.0)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:28.862251,"(26.0, 46.0, 34.666666666666664)","(20.0, 24.0, 20.666666666666668)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.05)","(1.7, 2.06, 2.0002586206896553)","(31.0, 50.0, 43.0)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(31.0, 60.0, 55.333333333333336)","(31.0, 70.0, 63.6)"
12-01-2023 17:58:30.315870,"(26.0, 46.0, 34.666666666666664)","(20.0, 24.0, 20.666666666666668)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.05)","(1.7, 2.06, 2.0002586206896553)","(31.0, 50.0, 46.33333333333333)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(31.0, 60.0, 56.0)","(31.0, 70.0, 55.0)"
12-01-2023 17:58:31.868005,"(26.0, 46.0, 34.666666666666664)","(20.0, 24.0, 20.666666666666668)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.05)","(1.7, 2.06, 2.0002586206896553)","(31.0, 50.0, 36.0)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.444444444444445)","(31.0, 60.0, 56.0)","(31.0, 70.0, 55.0)"
12-01-2023 17:58:33.322457,"(26.0, 46.0, 34.666666666666664)","(20.0, 24.0, 20.666666666666668)","(16.0, 34.0, 27.0)","(15.0, 25.0, 23.5)","(1.7, 2.06, 2.0002586206896553)","(31.0, 50.0, 36.0)","(51.0, 95.0, 90.0)","(4.0, 6.8, 5.883333333333334)","(6.5, 7.0, 6.736842105263158)","(31.0, 60.0, 56.0)","(31.0, 70.0, 55.0)"
