,Haras Rusty,Climb A Rainbow,Earth Shaker,Blue Bertrum,Pollys Express,Billy Nailer,Phantom Jasper,Pollys Courier
08-01-2023 13:44:20.059739,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.6)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:21.223721,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.6)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:22.381322,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.6)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:23.509082,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.6)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:24.626610,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.6)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:25.742447,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.6)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:26.847836,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.6)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:27.965462,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:29.125285,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:30.283436,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:31.427177,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:32.583006,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:33.792345,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:34.997225,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:36.112434,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 330.0)"
08-01-2023 13:44:37.202330,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 9.854545454545455)","(3.2, 5.0, 3.8363636363636364)","(91.0, 590.0, 320.0)"
08-01-2023 13:44:38.353219,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.8363636363636364)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:39.573012,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.6999999999999997)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:40.814521,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.6999999999999997)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:42.001793,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.6999999999999997)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:43.054823,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.6999999999999997)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:44.171689,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.6999999999999997)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:45.282405,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.6999999999999997)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:46.440216,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:47.517999,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:48.603015,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:49.696115,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:50.962891,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:52.238029,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:53.507508,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:54.918986,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:56.305472,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:57.570819,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:44:58.764733,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 12.066666666666666)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:00.005897,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:01.177197,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:02.310187,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:03.406557,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.5454545454545454)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:04.582157,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.6285714285714286)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:05.850911,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.6285714285714286)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:07.083489,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.6285714285714286)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:08.221150,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 28.5)","(12.0, 26.0, 20.434782608695652)","(6.5, 14.5, 10.10909090909091)","(3.2, 5.0, 3.6285714285714286)","(91.0, 570.0, 320.0)"
08-01-2023 13:45:09.411377,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.64, 2.129032258064516)","(16.0, 42.0, 27.0)","(12.0, 26.0, 21.294117647058822)","(6.5, 14.5, 11.186666666666667)","(3.2, 5.0, 3.6285714285714286)","(91.0, 570.0, 155.0)"
08-01-2023 13:45:10.537127,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.64, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 26.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 5.0, 4.6000000000000005)","(91.0, 580.0, 155.0)"
08-01-2023 13:45:11.658801,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 4.9, 4.6000000000000005)","(91.0, 580.0, 155.0)"
08-01-2023 13:45:12.771680,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 4.9, 4.6000000000000005)","(91.0, 580.0, 155.0)"
08-01-2023 13:45:13.870622,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 4.9, 4.6000000000000005)","(91.0, 580.0, 155.0)"
08-01-2023 13:45:14.930331,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 4.9, 4.6000000000000005)","(91.0, 580.0, 158.33333333333331)"
08-01-2023 13:45:16.033473,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 4.9, 4.6000000000000005)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:17.215613,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 4.9, 4.6000000000000005)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:18.429296,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 11.186666666666667)","(3.2, 4.9, 4.6000000000000005)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:19.598351,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 10.906666666666666)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:20.629212,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:21.697285,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:22.744532,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:23.888719,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:24.920071,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:25.959492,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:27.093945,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:28.215451,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:29.375068,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:30.561386,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 27.0)","(12.0, 25.0, 23.846153846153847)","(6.5, 14.5, 12.156521739130435)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 158.33333333333331)"
08-01-2023 13:45:31.669251,"(26.0, 85.0, 44.375)","(18.0, 65.0, 55.4)","(1.7, 2.62, 2.5985)","(16.0, 42.0, 28.5)","(12.0, 25.0, 24.0625)","(6.5, 14.5, 9.727272727272727)","(3.2, 4.9, 3.8285714285714287)","(91.0, 600.0, 301.1111111111111)"
08-01-2023 13:45:32.801344,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.62, 2.384)","(16.0, 42.0, 28.5)","(12.0, 25.0, 24.0625)","(6.5, 14.5, 9.727272727272727)","(3.2, 4.9, 3.8285714285714287)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:33.946588,"(26.0, 85.0, 45.625)","(18.0, 65.0, 59.0)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.9, 3.8285714285714287)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:35.101126,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.9, 3.8285714285714287)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:36.199031,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.9, 3.8285714285714287)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:37.274668,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.9, 3.8285714285714287)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:38.351652,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.9, 3.8666666666666667)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:39.472411,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.8, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:40.621655,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:41.748864,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:42.817957,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:43.798612,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 9.854545454545455)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:44.924091,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.10909090909091)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:46.101389,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.10909090909091)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:47.273007,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.10909090909091)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:48.337124,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.10909090909091)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:49.437433,"(26.0, 85.0, 46.25)","(18.0, 65.0, 55.5)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:50.545459,"(26.0, 85.0, 46.25)","(18.0, 65.0, 59.125)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:51.705057,"(26.0, 85.0, 46.25)","(18.0, 65.0, 59.125)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:52.942820,"(26.0, 85.0, 46.25)","(18.0, 65.0, 59.125)","(1.7, 2.4, 2.274)","(16.0, 42.0, 24.333333333333336)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:54.091002,"(26.0, 85.0, 46.25)","(18.0, 65.0, 59.125)","(1.7, 2.4, 2.274)","(16.0, 42.0, 28.133333333333333)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:55.244113,"(26.0, 85.0, 46.25)","(18.0, 65.0, 53.375)","(1.7, 2.4, 2.274)","(16.0, 42.0, 23.090909090909093)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:56.342320,"(26.0, 85.0, 46.25)","(18.0, 65.0, 53.375)","(1.7, 2.4, 2.274)","(16.0, 42.0, 23.090909090909093)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
08-01-2023 13:45:57.425324,"(26.0, 85.0, 46.25)","(18.0, 65.0, 53.375)","(1.7, 2.4, 2.274)","(16.0, 42.0, 23.090909090909093)","(12.0, 25.0, 21.375)","(6.5, 14.5, 10.236363636363636)","(3.2, 4.7, 4.44)","(91.0, 590.0, 301.1111111111111)"
