,Wild Express,Dashyns Dream,Mendis Girl,Marebell,Our Davina,Rye Munny,Watch Out Now,Destron Bay
15-12-2022 12:29:05.057220,"(3.7, 4.7, 4.66)","(6.0, 7.2, 7.057142857142857)","(4.4, 5.7, 5.485714285714286)","(18.0, 29.0, 23.0)","(5.0, 6.6, 6.472727272727273)","(6.0, 7.4, 7.284210526315789)","(8.0, 12.0, 11.653846153846153)","(31.0, 110.0, 66.66666666666667)"
15-12-2022 12:29:06.574309,"(3.7, 4.7, 4.470588235294118)","(6.0, 7.4, 7.133333333333334)","(4.4, 5.7, 5.485714285714286)","(18.0, 29.0, 22.25)","(5.0, 6.8, 6.2625)","(6.0, 7.6, 7.0285714285714285)","(8.0, 12.0, 11.6)","(31.0, 100.0, 80.0)"
15-12-2022 12:29:07.988787,"(3.7, 4.7, 4.46)","(6.0, 7.4, 7.133333333333334)","(4.4, 5.7, 5.485714285714286)","(18.0, 29.0, 22.25)","(5.0, 6.6, 6.5249999999999995)","(6.0, 7.4, 7.057142857142857)","(8.0, 12.0, 11.823529411764707)","(31.0, 95.0, 74.0)"
15-12-2022 12:29:09.251881,"(3.7, 4.7, 4.46)","(6.0, 7.4, 7.1)","(4.4, 5.7, 5.485714285714286)","(18.0, 29.0, 22.25)","(5.0, 6.6, 6.522222222222222)","(6.0, 7.4, 7.057142857142857)","(8.0, 12.0, 11.823529411764707)","(31.0, 100.0, 74.0)"
15-12-2022 12:29:10.642186,"(3.7, 4.7, 4.46)","(6.0, 7.4, 7.333333333333333)","(4.4, 5.7, 5.628571428571429)","(18.0, 29.0, 22.25)","(5.0, 6.6, 6.522222222222222)","(6.0, 7.4, 7.24)","(8.0, 12.0, 11.823529411764707)","(31.0, 100.0, 65.33333333333333)"
15-12-2022 12:29:12.025369,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.333333333333333)","(4.4, 5.8, 5.628571428571429)","(18.0, 29.0, 22.25)","(5.0, 6.6, 6.300000000000001)","(6.0, 7.4, 7.24)","(8.0, 12.0, 11.823529411764707)","(31.0, 100.0, 65.33333333333333)"
15-12-2022 12:29:13.435945,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.333333333333333)","(4.4, 5.8, 5.628571428571429)","(17.0, 29.0, 22.25)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.4, 7.24)","(8.0, 12.0, 11.823529411764707)","(31.0, 100.0, 65.33333333333333)"
15-12-2022 12:29:14.887017,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.333333333333333)","(4.4, 5.8, 5.628571428571429)","(17.0, 29.0, 22.25)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.4, 7.24)","(8.0, 12.0, 11.823529411764707)","(31.0, 100.0, 65.33333333333333)"
15-12-2022 12:29:16.305355,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.333333333333333)","(4.4, 5.8, 5.628571428571429)","(17.0, 29.0, 22.25)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.4, 7.24)","(8.0, 12.0, 11.647058823529411)","(31.0, 100.0, 65.33333333333333)"
15-12-2022 12:29:17.657726,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.8, 5.65)","(17.0, 29.0, 22.25)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.4, 7.24)","(8.0, 12.0, 11.833333333333334)","(31.0, 100.0, 76.2)"
15-12-2022 12:29:18.836694,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.8, 5.65)","(17.0, 29.0, 25.4)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.4, 7.24)","(8.0, 12.0, 11.833333333333334)","(31.0, 95.0, 76.2)"
15-12-2022 12:29:19.969412,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.8, 5.65)","(17.0, 28.0, 26.0)","(5.0, 6.6, 6.522222222222222)","(6.0, 7.4, 7.257142857142857)","(8.0, 12.0, 11.777777777777779)","(31.0, 90.0, 81.6)"
15-12-2022 12:29:21.157911,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.8, 5.485714285714286)","(17.0, 28.0, 26.0)","(5.0, 6.6, 6.122222222222223)","(6.0, 7.4, 7.385714285714285)","(8.0, 12.0, 11.777777777777779)","(31.0, 90.0, 81.6)"
15-12-2022 12:29:22.430268,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.7, 5.628571428571429)","(17.0, 28.0, 25.5)","(5.0, 6.4, 6.344444444444445)","(6.0, 7.6, 7.385714285714285)","(8.0, 12.0, 11.777777777777779)","(31.0, 90.0, 81.6)"
15-12-2022 12:29:23.671887,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.8, 5.488888888888889)","(17.0, 27.0, 26.25)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.0, 12.0, 11.777777777777779)","(31.0, 90.0, 81.6)"
15-12-2022 12:29:24.919451,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.8, 5.488888888888889)","(17.0, 28.0, 27.857142857142858)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.0, 12.0, 11.777777777777779)","(31.0, 90.0, 81.6)"
15-12-2022 12:29:26.089459,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.12)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.25)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.0, 12.0, 11.777777777777779)","(31.0, 90.0, 79.5)"
15-12-2022 12:29:27.345786,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.3538461538461535)","(4.4, 5.8, 5.628571428571429)","(17.0, 28.0, 27.857142857142858)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.0, 12.0, 11.916666666666666)","(31.0, 90.0, 79.5)"
15-12-2022 12:29:28.577987,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.2444444444444445)","(4.4, 5.8, 5.628571428571429)","(17.0, 29.0, 27.714285714285715)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.5, 12.0, 11.916666666666666)","(31.0, 90.0, 83.0)"
15-12-2022 12:29:29.866115,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.2444444444444445)","(4.4, 5.8, 5.514285714285714)","(17.0, 32.0, 27.333333333333332)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.5, 12.0, 11.916666666666666)","(31.0, 90.0, 83.0)"
15-12-2022 12:29:31.179138,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.4, 7.292307692307692)","(4.4, 5.7, 5.628571428571429)","(17.0, 30.0, 27.333333333333332)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.5, 12.0, 11.916666666666666)","(31.0, 90.0, 83.0)"
15-12-2022 12:29:32.438763,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.292307692307692)","(4.4, 5.8, 5.628571428571429)","(17.0, 30.0, 27.333333333333332)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.5, 12.0, 11.916666666666666)","(31.0, 90.0, 81.6)"
15-12-2022 12:29:33.685556,"(3.7, 4.7, 4.571428571428572)","(6.0, 7.6, 7.292307692307692)","(4.4, 5.8, 5.628571428571429)","(17.0, 30.0, 24.666666666666668)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.5, 12.0, 11.916666666666666)","(31.0, 90.0, 81.6)"
15-12-2022 12:29:34.913659,"(3.5, 4.7, 4.571428571428572)","(6.5, 7.6, 7.292307692307692)","(4.6, 5.8, 5.628571428571429)","(19.0, 30.0, 24.666666666666668)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.5, 12.0, 11.916666666666666)","(31.0, 90.0, 76.0)"
15-12-2022 12:29:36.077590,"(3.5, 4.7, 4.571428571428572)","(6.5, 7.6, 7.292307692307692)","(4.6, 5.8, 5.628571428571429)","(19.0, 30.0, 24.666666666666668)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.385714285714285)","(8.5, 12.0, 11.5)","(31.0, 90.0, 76.0)"
15-12-2022 12:29:37.311281,"(3.5, 4.7, 4.433333333333334)","(6.5, 7.6, 7.389473684210526)","(4.6, 5.8, 5.628571428571429)","(19.0, 30.0, 24.666666666666668)","(5.0, 6.4, 6.15)","(6.0, 7.6, 7.257142857142857)","(8.5, 12.0, 11.91304347826087)","(31.0, 90.0, 76.0)"
15-12-2022 12:29:38.606338,"(3.5, 4.7, 4.508)","(6.5, 7.6, 7.333333333333333)","(4.6, 5.8, 5.628571428571429)","(19.0, 30.0, 24.666666666666668)","(5.0, 6.4, 6.15)","(6.0, 7.4, 7.257142857142857)","(8.5, 12.0, 11.91304347826087)","(31.0, 90.0, 76.0)"
15-12-2022 12:29:39.895771,"(3.5, 4.7, 4.42)","(6.5, 7.6, 7.0285714285714285)","(4.6, 5.8, 5.666666666666667)","(19.0, 30.0, 28.333333333333332)","(5.0, 6.4, 6.15)","(6.0, 7.4, 7.033333333333333)","(8.5, 12.0, 11.928571428571429)","(31.0, 90.0, 76.0)"
15-12-2022 12:29:41.130731,"(3.5, 4.6, 4.3428571428571425)","(6.5, 7.2, 7.0285714285714285)","(4.6, 6.0, 5.933333333333334)","(19.0, 30.0, 30.6)","(5.0, 6.4, 6.15)","(6.0, 7.4, 7.033333333333333)","(8.5, 12.0, 11.928571428571429)","(31.0, 90.0, 76.0)"
15-12-2022 12:29:42.349389,"(3.5, 4.6, 4.466666666666667)","(6.5, 7.2, 6.969230769230769)","(4.6, 6.2, 5.733333333333333)","(19.0, 32.0, 30.6)","(5.0, 6.4, 6.15)","(6.0, 7.4, 7.033333333333333)","(8.5, 12.0, 11.928571428571429)","(31.0, 90.0, 76.0)"
15-12-2022 12:29:43.567862,"(3.5, 4.6, 4.466666666666667)","(6.5, 7.2, 6.892307692307693)","(4.6, 6.2, 5.85)","(19.0, 32.0, 30.6)","(5.0, 6.4, 6.15)","(6.0, 7.4, 7.033333333333333)","(8.5, 12.0, 11.928571428571429)","(31.0, 90.0, 69.0)"
15-12-2022 12:29:44.749022,"(3.5, 4.6, 4.466666666666667)","(6.5, 7.2, 6.892307692307693)","(4.6, 6.2, 5.85)","(19.0, 32.0, 30.6)","(5.0, 6.4, 6.15)","(6.0, 7.4, 7.033333333333333)","(8.5, 12.0, 11.928571428571429)","(31.0, 90.0, 82.66666666666666)"
15-12-2022 12:29:46.155051,"(3.5, 4.6, 4.288888888888889)","(6.5, 7.2, 6.428571428571429)","(4.6, 6.2, 5.642857142857143)","(19.0, 32.0, 30.6)","(5.0, 6.4, 6.358333333333333)","(6.0, 7.4, 7.033333333333333)","(8.5, 12.0, 11.928571428571429)","(31.0, 90.0, 81.0)"
15-12-2022 12:29:47.440947,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.428571428571429)","(4.6, 6.0, 5.85)","(19.0, 32.0, 32.2)","(5.0, 6.4, 6.358333333333333)","(6.0, 7.4, 7.057142857142857)","(8.5, 12.0, 11.916666666666666)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:48.722734,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.141176470588236)","(4.6, 6.2, 5.85)","(19.0, 34.0, 33.5)","(5.0, 6.4, 6.563157894736841)","(6.0, 7.4, 7.057142857142857)","(8.5, 12.0, 11.916666666666666)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:50.008217,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.2, 6.6)","(4.6, 6.2, 5.85)","(19.0, 36.0, 32.0)","(5.0, 6.6, 6.266666666666667)","(6.0, 7.4, 7.057142857142857)","(8.5, 12.0, 11.916666666666666)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:51.447449,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.6)","(4.6, 6.2, 5.85)","(19.0, 34.0, 33.5)","(5.0, 6.8, 6.266666666666667)","(6.0, 7.4, 7.057142857142857)","(8.5, 12.0, 11.916666666666666)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:52.823372,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.6)","(4.6, 6.2, 5.85)","(19.0, 36.0, 32.0)","(5.0, 6.8, 6.266666666666667)","(6.0, 7.4, 7.057142857142857)","(8.5, 12.0, 11.916666666666666)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:54.301949,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.4)","(4.6, 6.2, 5.85)","(19.0, 34.0, 32.0)","(5.0, 6.8, 6.114285714285714)","(6.0, 7.4, 7.300000000000001)","(8.5, 12.0, 11.916666666666666)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:55.585089,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.4)","(4.6, 6.2, 5.85)","(19.0, 34.0, 32.0)","(5.0, 6.8, 6.114285714285714)","(6.0, 7.4, 7.300000000000001)","(8.5, 12.0, 11.916666666666666)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:57.034818,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.4)","(4.6, 6.2, 5.642857142857143)","(21.0, 34.0, 32.0)","(5.0, 6.8, 6.2)","(6.0, 7.4, 7.664516129032258)","(8.5, 12.0, 11.875)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:58.303708,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.294117647058823)","(4.6, 6.0, 5.722222222222222)","(21.0, 34.0, 32.0)","(5.0, 6.6, 6.2)","(6.0, 7.8, 7.664516129032258)","(8.5, 12.0, 11.875)","(31.0, 95.0, 81.0)"
15-12-2022 12:29:59.591489,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.294117647058823)","(4.6, 6.0, 5.722222222222222)","(21.0, 34.0, 32.0)","(5.0, 6.6, 6.2)","(6.0, 7.8, 7.664516129032258)","(8.5, 12.0, 11.818181818181818)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:00.885393,"(3.5, 4.6, 4.266666666666667)","(6.5, 7.0, 6.371428571428572)","(4.6, 6.0, 5.966666666666667)","(21.0, 34.0, 32.0)","(5.0, 6.6, 6.2)","(6.0, 7.8, 7.664516129032258)","(8.5, 12.0, 11.818181818181818)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:02.099193,"(3.5, 4.5, 4.26)","(6.5, 6.8, 6.371428571428572)","(4.6, 6.2, 5.966666666666667)","(21.0, 34.0, 32.0)","(5.0, 6.6, 6.2)","(6.0, 7.8, 7.664516129032258)","(8.5, 12.0, 11.818181818181818)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:03.391669,"(3.5, 4.5, 4.235294117647059)","(6.0, 6.8, 6.5)","(4.6, 6.0, 5.794117647058823)","(21.0, 34.0, 32.0)","(5.0, 6.6, 6.075)","(6.0, 7.8, 7.617391304347826)","(9.0, 12.0, 11.8)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:04.624070,"(3.5, 4.5, 4.326923076923077)","(6.0, 6.8, 6.5)","(4.6, 6.0, 5.794117647058823)","(21.0, 44.0, 33.714285714285715)","(5.0, 6.6, 6.18)","(6.0, 7.8, 7.636363636363637)","(9.0, 12.0, 11.833333333333334)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:05.818085,"(3.5, 4.5, 4.326923076923077)","(6.0, 6.8, 6.5)","(4.6, 6.0, 5.708333333333333)","(21.0, 48.0, 39.2)","(5.0, 6.6, 6.18)","(6.0, 7.8, 7.636363636363637)","(9.0, 12.0, 11.833333333333334)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:07.018977,"(3.5, 4.5, 4.326923076923077)","(6.0, 6.8, 6.390909090909091)","(4.6, 6.0, 5.708333333333333)","(21.0, 48.0, 43.6)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.747826086956522)","(9.0, 12.0, 11.96551724137931)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:08.212267,"(3.5, 4.5, 4.388888888888888)","(6.0, 6.8, 6.35)","(4.6, 6.0, 5.7)","(21.0, 48.0, 43.6)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.747826086956522)","(9.0, 12.0, 11.96551724137931)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:09.457452,"(3.5, 4.5, 4.38235294117647)","(6.0, 6.8, 6.421052631578948)","(4.6, 5.9, 5.708333333333333)","(21.0, 48.0, 38.57142857142857)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.747826086956522)","(9.0, 12.0, 11.96551724137931)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:10.707469,"(3.5, 4.5, 4.26)","(6.0, 6.8, 6.421052631578948)","(4.6, 6.0, 5.708333333333333)","(21.0, 48.0, 38.57142857142857)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.747826086956522)","(9.0, 12.0, 11.970588235294118)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:11.789295,"(3.5, 4.5, 4.239130434782608)","(6.0, 6.6, 6.386666666666667)","(4.6, 6.0, 5.708333333333333)","(21.0, 48.0, 37.5)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.747826086956522)","(9.0, 12.0, 11.970588235294118)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:12.936795,"(3.5, 4.5, 4.214285714285714)","(6.0, 6.6, 6.375)","(4.6, 6.0, 5.65625)","(21.0, 48.0, 39.6)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.64)","(9.0, 12.0, 11.970588235294118)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:14.114238,"(3.5, 4.5, 4.214285714285714)","(6.0, 6.6, 6.375)","(4.6, 6.0, 5.7105263157894735)","(21.0, 48.0, 46.714285714285715)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.64)","(9.0, 12.0, 11.972222222222221)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:15.384954,"(3.5, 4.5, 4.214285714285714)","(6.0, 6.6, 6.375)","(4.6, 6.0, 5.7105263157894735)","(21.0, 50.0, 40.8)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.64)","(9.0, 12.0, 11.972222222222221)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:16.603526,"(3.5, 4.5, 4.199999999999999)","(6.0, 6.6, 6.375)","(4.6, 6.0, 5.7105263157894735)","(21.0, 50.0, 40.8)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.64)","(9.0, 12.0, 11.944444444444445)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:17.905703,"(3.5, 4.5, 4.199999999999999)","(6.0, 6.6, 6.433333333333334)","(4.6, 6.0, 5.7105263157894735)","(21.0, 50.0, 45.2)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.64)","(9.0, 12.0, 11.964285714285714)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:19.131910,"(3.5, 4.5, 4.199999999999999)","(6.0, 6.6, 6.375)","(4.6, 6.0, 5.7105263157894735)","(21.0, 48.0, 45.2)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.457142857142857)","(9.0, 12.0, 11.964285714285714)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:20.283302,"(3.5, 4.5, 4.295454545454546)","(6.0, 7.0, 6.6)","(4.6, 6.0, 5.746153846153846)","(21.0, 48.0, 45.2)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.457142857142857)","(9.0, 12.0, 11.947368421052632)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:21.394838,"(3.5, 4.5, 4.295454545454546)","(6.0, 7.0, 6.5)","(4.6, 5.9, 5.746153846153846)","(21.0, 48.0, 45.2)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.457142857142857)","(9.0, 12.0, 11.947368421052632)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:22.569639,"(3.5, 4.4, 4.142857142857142)","(6.0, 6.8, 6.5)","(4.6, 5.9, 5.652380952380953)","(21.0, 48.0, 45.2)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.457142857142857)","(9.0, 12.0, 11.947368421052632)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:23.859917,"(3.5, 4.4, 4.142857142857142)","(6.0, 6.8, 6.5)","(4.6, 5.9, 5.652380952380953)","(21.0, 48.0, 45.2)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.457142857142857)","(9.0, 12.0, 11.947368421052632)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:25.110032,"(3.5, 4.4, 4.128571428571428)","(6.0, 6.8, 6.5)","(4.6, 5.9, 5.652380952380953)","(21.0, 48.0, 43.05882352941177)","(5.0, 6.6, 6.075)","(6.0, 7.8, 7.457142857142857)","(9.0, 12.0, 11.947368421052632)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:26.322224,"(3.5, 4.4, 4.128571428571428)","(6.0, 6.8, 6.4)","(4.6, 5.9, 5.594117647058823)","(21.0, 50.0, 44.58823529411765)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.64)","(9.0, 12.0, 11.947368421052632)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:27.554384,"(3.5, 4.4, 4.128571428571428)","(6.0, 6.6, 6.4)","(4.6, 5.9, 5.594117647058823)","(21.0, 50.0, 44.888888888888886)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.64)","(9.0, 12.0, 11.944444444444445)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:28.849615,"(3.5, 4.4, 4.128571428571428)","(6.0, 6.6, 6.4)","(4.6, 5.9, 5.594117647058823)","(21.0, 50.0, 43.55555555555556)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.7)","(9.0, 12.0, 11.944444444444445)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:30.205324,"(3.5, 4.4, 4.186206896551724)","(6.0, 6.6, 6.4)","(4.6, 5.9, 5.594117647058823)","(21.0, 48.0, 43.55555555555556)","(5.0, 6.6, 6.12)","(6.0, 7.8, 7.7)","(9.0, 12.0, 11.944444444444445)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:31.449760,"(3.5, 4.4, 4.186206896551724)","(6.0, 6.6, 6.4)","(4.6, 5.9, 5.594117647058823)","(21.0, 48.0, 43.55555555555556)","(5.0, 6.6, 6.075)","(6.0, 7.8, 7.7)","(9.0, 12.0, 11.944444444444445)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:32.693034,"(3.5, 4.4, 4.186206896551724)","(6.0, 6.6, 6.4)","(4.6, 5.9, 5.594117647058823)","(21.0, 48.0, 42.0)","(5.0, 6.6, 6.075)","(6.0, 7.8, 7.7)","(9.0, 12.0, 11.944444444444445)","(31.0, 95.0, 81.0)"
15-12-2022 12:30:33.989661,"(3.5, 4.4, 4.189830508474577)","(6.0, 6.6, 6.45)","(4.6, 5.9, 5.594117647058823)","(21.0, 46.0, 42.0)","(5.0, 6.6, 6.075)","(6.0, 7.8, 7.71304347826087)","(9.0, 12.0, 11.944444444444445)","(31.0, 95.0, 79.0)"
15-12-2022 12:30:35.152844,"(3.5, 4.3, 4.238775510204081)","(6.0, 6.6, 6.45)","(4.6, 5.9, 5.594117647058823)","(21.0, 44.0, 42.0)","(5.0, 6.6, 6.075)","(6.0, 7.8, 7.728571428571429)","(9.0, 12.0, 11.944444444444445)","(31.0, 90.0, 79.0)"
15-12-2022 12:30:36.581982,"(3.5, 4.3, 4.238775510204081)","(6.0, 6.6, 6.45)","(4.6, 5.9, 5.594117647058823)","(21.0, 44.0, 42.0)","(5.0, 6.6, 6.075)","(6.0, 7.8, 7.728571428571429)","(9.0, 12.0, 11.88888888888889)","(31.0, 90.0, 79.0)"
15-12-2022 12:30:38.054708,"(3.5, 4.3, 4.238775510204081)","(5.5, 6.6, 6.24)","(4.6, 5.9, 5.558536585365854)","(21.0, 44.0, 42.4)","(5.0, 6.6, 6.20625)","(6.0, 7.8, 7.8950000000000005)","(9.0, 12.0, 11.952380952380953)","(31.0, 90.0, 79.0)"
15-12-2022 12:30:39.405442,"(3.5, 4.3, 4.1000000000000005)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.558536585365854)","(21.0, 46.0, 41.5)","(5.0, 6.6, 6.2444444444444445)","(6.0, 8.0, 7.989473684210526)","(9.0, 12.0, 11.952380952380953)","(31.0, 90.0, 55.33333333333333)"
15-12-2022 12:30:40.857882,"(3.5, 4.2, 4.109090909090909)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.558536585365854)","(21.0, 46.0, 42.4)","(5.0, 6.6, 6.366666666666666)","(6.0, 8.2, 8.076923076923077)","(9.0, 12.0, 11.952380952380953)","(31.0, 90.0, 71.33333333333334)"
15-12-2022 12:30:42.279095,"(3.5, 4.1, 3.925)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.558536585365854)","(21.0, 46.0, 38.666666666666664)","(5.0, 6.6, 6.366666666666666)","(6.0, 8.2, 8.076923076923077)","(9.0, 12.0, 12.327586206896552)","(31.0, 90.0, 71.33333333333334)"
15-12-2022 12:30:43.572114,"(3.5, 4.1, 3.7966666666666664)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.558536585365854)","(21.0, 44.0, 38.666666666666664)","(5.0, 6.6, 6.366666666666666)","(6.0, 8.2, 8.076923076923077)","(9.0, 12.5, 12.327586206896552)","(31.0, 90.0, 71.33333333333334)"
15-12-2022 12:30:44.936426,"(3.5, 4.1, 3.779166666666667)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.558536585365854)","(21.0, 44.0, 36.0)","(5.0, 6.6, 6.366666666666666)","(6.0, 8.2, 8.076923076923077)","(9.0, 12.5, 12.327586206896552)","(31.0, 90.0, 68.4)"
15-12-2022 12:30:46.280555,"(3.5, 4.1, 3.94)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.558536585365854)","(21.0, 44.0, 36.0)","(5.0, 6.6, 6.366666666666666)","(6.0, 8.2, 8.157575757575758)","(9.0, 12.5, 12.327586206896552)","(31.0, 90.0, 79.2)"
15-12-2022 12:30:47.592764,"(3.5, 4.0, 3.94)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.537837837837838)","(21.0, 44.0, 32.0)","(5.0, 6.6, 6.425)","(6.0, 8.4, 8.31)","(9.0, 12.5, 12.321428571428571)","(31.0, 90.0, 68.4)"
15-12-2022 12:30:48.835686,"(3.5, 4.0, 3.966666666666667)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.542105263157895)","(21.0, 44.0, 36.36363636363636)","(5.0, 6.6, 6.366666666666666)","(6.0, 8.4, 8.606451612903227)","(9.0, 12.5, 12.3)","(31.0, 90.0, 68.4)"
15-12-2022 12:30:50.043849,"(3.5, 4.0, 3.966666666666667)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.542105263157895)","(21.0, 44.0, 30.666666666666668)","(5.0, 6.6, 6.366666666666666)","(6.0, 8.8, 8.3)","(9.0, 12.5, 12.3)","(31.0, 90.0, 68.4)"
15-12-2022 12:30:51.143650,"(3.5, 4.0, 3.966666666666667)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.542105263157895)","(21.0, 44.0, 30.666666666666668)","(5.0, 6.6, 6.425)","(6.0, 8.6, 8.5)","(9.0, 12.5, 12.321428571428571)","(31.0, 90.0, 68.4)"
