,Tiggerlong Sassy,Hilton Hawk,Golden Avatar,Arch See All,Irish Hope,Nova Star,Our Winnie
10-01-2023 16:48:39.837192,"(2.3, 3.05, 2.966428571428571)","(12.0, 21.0, 19.0)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.8, 4.514285714285714)","(14.0, 18.0, 17.357142857142858)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:41.059906,"(2.3, 3.05, 2.966428571428571)","(12.0, 21.0, 19.0)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.8, 4.514285714285714)","(14.0, 18.0, 17.307692307692307)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:42.300899,"(2.3, 3.05, 2.966428571428571)","(12.0, 21.0, 19.0)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.8, 4.425)","(14.0, 18.0, 17.307692307692307)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:43.566247,"(2.3, 3.05, 2.966428571428571)","(12.0, 21.0, 19.0)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.8, 4.425)","(14.0, 18.0, 17.307692307692307)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:44.787486,"(2.3, 3.05, 2.966428571428571)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.8, 4.355555555555555)","(14.0, 18.0, 17.307692307692307)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:46.014241,"(2.3, 3.05, 2.9535714285714283)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.8, 4.385714285714285)","(14.0, 18.0, 17.357142857142858)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:47.240180,"(2.3, 3.05, 2.9535714285714283)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.7, 4.42)","(14.0, 18.0, 17.357142857142858)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:48.436672,"(2.3, 3.05, 2.9535714285714283)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.7, 4.42)","(14.0, 18.0, 17.5)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:49.593542,"(2.3, 3.05, 2.9535714285714283)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.7, 4.42)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:50.639718,"(2.3, 3.05, 2.9535714285714283)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.7, 4.42)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:51.809481,"(2.3, 3.05, 2.9535714285714283)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9153846153846152)","(4.0, 4.7, 4.385714285714285)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:53.055661,"(2.3, 3.05, 2.979285714285714)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9285714285714284)","(4.0, 4.7, 4.45531914893617)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:54.333635,"(2.3, 3.05, 2.979285714285714)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9285714285714284)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:55.420152,"(2.3, 3.05, 2.979285714285714)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9285714285714284)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:56.458258,"(2.3, 3.05, 2.979285714285714)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.1, 3.9285714285714284)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:57.625794,"(2.3, 3.05, 2.979285714285714)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.3, 3.944444444444444)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:48:58.858367,"(2.3, 3.05, 2.979285714285714)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.3, 3.9872727272727273)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:49:00.052759,"(2.3, 3.05, 2.966428571428571)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.3, 3.994915254237288)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.558823529411764)","(9.0, 18.5, 16.214285714285715)"
10-01-2023 16:49:01.220712,"(2.3, 3.05, 2.966428571428571)","(12.0, 21.0, 18.375)","(21.0, 50.0, 43.0)","(3.5, 4.3, 4.1375)","(4.0, 4.7, 4.4375)","(14.0, 18.0, 17.44736842105263)","(9.0, 18.5, 15.954545454545455)"
10-01-2023 16:49:02.355421,"(2.3, 3.05, 2.9542105263157894)","(12.0, 21.0, 18.625)","(21.0, 50.0, 42.857142857142854)","(3.5, 4.2, 4.129411764705883)","(4.0, 4.7, 4.416216216216217)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:03.481816,"(2.3, 3.05, 2.9542105263157894)","(12.0, 21.0, 19.8125)","(21.0, 50.0, 46.666666666666664)","(3.5, 4.2, 4.15)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:04.617311,"(2.3, 3.05, 2.9482608695652175)","(12.0, 21.0, 19.8125)","(21.0, 50.0, 46.857142857142854)","(3.5, 4.2, 4.15)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:05.792291,"(2.3, 3.05, 2.9482608695652175)","(12.0, 21.0, 19.8125)","(21.0, 48.0, 45.333333333333336)","(3.5, 4.2, 4.15)","(4.0, 4.7, 4.4)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:06.962885,"(2.3, 3.0, 2.9416666666666664)","(12.0, 21.0, 19.8125)","(21.0, 48.0, 47.5)","(3.5, 4.2, 4.088235294117647)","(4.0, 4.7, 4.428571428571429)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:08.155665,"(2.3, 3.0, 2.95)","(12.0, 21.0, 19.8125)","(21.0, 50.0, 45.0)","(3.5, 4.3, 4.0418032786885245)","(4.0, 4.6, 4.457142857142857)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.60344827586207)"
10-01-2023 16:49:09.356692,"(2.3, 3.05, 2.9326086956521737)","(12.0, 21.0, 18.285714285714285)","(21.0, 50.0, 47.0)","(3.5, 4.3, 4.046551724137931)","(4.0, 4.5, 4.35)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.60344827586207)"
10-01-2023 16:49:10.568130,"(2.3, 3.05, 2.9326086956521737)","(12.0, 21.0, 18.375)","(21.0, 50.0, 45.0)","(3.5, 4.3, 4.046551724137931)","(4.0, 4.5, 4.342857142857143)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.60344827586207)"
10-01-2023 16:49:11.894308,"(2.3, 3.05, 2.9326086956521737)","(12.0, 21.0, 18.375)","(21.0, 50.0, 46.4)","(3.5, 4.3, 4.0576923076923075)","(4.0, 4.4, 4.08)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.60344827586207)"
10-01-2023 16:49:13.147002,"(2.3, 3.05, 2.9267857142857143)","(12.0, 21.0, 19.894736842105264)","(21.0, 50.0, 47.42857142857143)","(3.5, 4.3, 4.15)","(4.0, 4.4, 4.342857142857143)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:14.291571,"(2.3, 3.05, 2.8775)","(12.0, 21.0, 19.894736842105264)","(21.0, 50.0, 47.42857142857143)","(3.5, 4.3, 4.1875)","(4.0, 4.4, 4.342857142857143)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:15.632388,"(2.3, 3.0, 2.8677777777777775)","(12.0, 21.0, 19.894736842105264)","(21.0, 50.0, 47.0)","(3.5, 4.3, 4.175)","(4.0, 4.4, 4.342857142857143)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.7)"
10-01-2023 16:49:16.845250,"(2.3, 3.0, 2.8677777777777775)","(12.0, 21.0, 18.375)","(21.0, 50.0, 44.0)","(3.5, 4.3, 4.189473684210526)","(4.0, 4.4, 4.3500000000000005)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.790322580645162)"
10-01-2023 16:49:18.162702,"(2.3, 3.0, 2.8673684210526313)","(12.0, 21.0, 18.375)","(21.0, 50.0, 47.0)","(3.5, 4.3, 4.234782608695652)","(4.0, 4.4, 4.266666666666667)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.790322580645162)"
10-01-2023 16:49:19.296038,"(2.3, 3.0, 2.8673684210526313)","(12.0, 21.0, 18.375)","(21.0, 50.0, 44.857142857142854)","(3.5, 4.3, 4.204761904761905)","(4.0, 4.4, 4.3500000000000005)","(14.0, 18.0, 17.625)","(9.0, 18.5, 15.981481481481481)"
10-01-2023 16:49:20.368125,"(2.3, 3.0, 2.8673684210526313)","(12.0, 21.0, 19.894736842105264)","(21.0, 50.0, 44.857142857142854)","(3.5, 4.3, 4.133333333333333)","(4.0, 4.4, 4.3500000000000005)","(14.0, 18.0, 17.7)","(9.0, 18.5, 15.981481481481481)"
10-01-2023 16:49:21.563469,"(2.3, 2.96, 2.92)","(12.0, 21.0, 19.894736842105264)","(21.0, 50.0, 44.857142857142854)","(3.5, 4.3, 4.133333333333333)","(4.0, 4.4, 4.3500000000000005)","(14.0, 18.0, 17.7)","(10.0, 18.5, 15.981481481481481)"
10-01-2023 16:49:22.757489,"(2.3, 2.96, 2.92)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.18235294117647)","(4.0, 4.4, 4.266666666666667)","(14.0, 18.0, 17.7)","(10.0, 18.5, 15.981481481481481)"
10-01-2023 16:49:23.997183,"(2.3, 2.94, 2.8175)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.209090909090909)","(4.0, 4.4, 4.36923076923077)","(14.0, 18.0, 17.7)","(10.0, 18.5, 15.981481481481481)"
10-01-2023 16:49:25.170097,"(2.3, 2.94, 2.818260869565217)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 42.61538461538461)","(3.5, 4.3, 4.252380952380952)","(4.0, 4.4, 4.408695652173913)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.8)"
10-01-2023 16:49:26.335845,"(2.3, 2.94, 2.877391304347826)","(12.0, 21.0, 18.23076923076923)","(21.0, 50.0, 42.61538461538461)","(3.5, 4.3, 4.252380952380952)","(4.0, 4.5, 4.408695652173913)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.8)"
10-01-2023 16:49:27.496601,"(2.3, 2.94, 2.877391304347826)","(12.0, 21.0, 18.23076923076923)","(21.0, 50.0, 42.61538461538461)","(3.5, 4.3, 4.252380952380952)","(4.0, 4.5, 4.408695652173913)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.8)"
10-01-2023 16:49:28.717174,"(2.3, 2.94, 2.877391304347826)","(12.0, 21.0, 18.23076923076923)","(21.0, 50.0, 42.61538461538461)","(3.5, 4.3, 4.252380952380952)","(4.0, 4.5, 4.408695652173913)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.8)"
10-01-2023 16:49:29.902449,"(2.3, 2.94, 2.877391304347826)","(12.0, 21.0, 18.23076923076923)","(21.0, 50.0, 42.61538461538461)","(3.5, 4.3, 4.252380952380952)","(4.0, 4.5, 4.408695652173913)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.8)"
10-01-2023 16:49:31.036232,"(2.3, 2.94, 2.877391304347826)","(12.0, 21.0, 18.23076923076923)","(21.0, 50.0, 42.61538461538461)","(3.5, 4.3, 4.252380952380952)","(4.0, 4.5, 4.408695652173913)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.8)"
10-01-2023 16:49:32.195739,"(2.3, 2.94, 2.893333333333333)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.253488372093023)","(4.0, 4.5, 4.585714285714285)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.865853658536585)"
10-01-2023 16:49:33.440253,"(2.3, 2.92, 2.815)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.253488372093023)","(4.0, 4.6, 4.833333333333334)","(14.0, 18.0, 17.22)","(10.0, 18.5, 15.865853658536585)"
10-01-2023 16:49:34.566067,"(2.3, 2.92, 2.824)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.209090909090909)","(4.0, 4.9, 4.794117647058823)","(14.0, 18.0, 16.98)","(10.0, 18.5, 15.744444444444444)"
10-01-2023 16:49:35.693892,"(2.3, 2.9, 2.8066666666666666)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.209090909090909)","(4.0, 4.8, 4.794642857142857)","(14.0, 18.0, 16.98)","(10.0, 18.5, 15.744444444444444)"
10-01-2023 16:49:36.725302,"(2.3, 2.9, 2.8066666666666666)","(12.0, 21.0, 19.75862068965517)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.209090909090909)","(4.0, 4.8, 4.794642857142857)","(14.0, 18.0, 16.98)","(10.0, 18.5, 15.744444444444444)"
10-01-2023 16:49:37.783859,"(2.3, 2.9, 2.8066666666666666)","(12.0, 21.0, 19.720588235294116)","(21.0, 50.0, 42.32)","(3.5, 4.3, 4.209090909090909)","(4.0, 4.8, 4.717391304347826)","(14.0, 18.0, 16.852941176470587)","(10.0, 18.5, 15.475609756097562)"
10-01-2023 16:49:38.983169,"(2.3, 2.9, 2.8041666666666667)","(12.0, 21.0, 18.25)","(21.0, 50.0, 42.32)","(3.5, 4.3, 4.2615384615384615)","(4.0, 4.9, 4.755172413793104)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:40.211605,"(2.3, 2.9, 2.8041666666666667)","(12.0, 20.0, 19.0)","(21.0, 50.0, 42.32)","(3.5, 4.3, 4.273684210526316)","(4.0, 4.9, 4.755172413793104)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:41.361766,"(2.3, 2.9, 2.8041666666666667)","(12.0, 20.0, 19.0)","(21.0, 50.0, 42.32)","(3.5, 4.3, 4.273684210526316)","(4.0, 4.9, 4.755172413793104)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:42.572964,"(2.3, 2.9, 2.8041666666666667)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.273684210526316)","(4.0, 4.9, 4.755172413793104)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:43.687829,"(2.3, 2.9, 2.8041666666666667)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.273684210526316)","(4.0, 4.9, 4.755172413793104)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:45.151897,"(2.3, 2.9, 2.8041666666666667)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.35294117647059)","(3.5, 4.3, 4.273684210526316)","(4.0, 4.9, 4.755172413793104)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:46.431839,"(2.3, 2.9, 2.8041666666666667)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.35294117647059)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.792307692307692)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:47.659292,"(2.35, 2.9, 2.8041666666666667)","(12.0, 21.0, 19.5)","(21.0, 50.0, 41.111111111111114)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.792307692307692)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:48.927273,"(2.35, 2.9, 2.804)","(12.0, 20.0, 19.0)","(21.0, 50.0, 44.35294117647059)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.792307692307692)","(14.0, 18.0, 16.852941176470587)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:50.152548,"(2.35, 2.88, 2.813333333333333)","(12.0, 20.0, 18.517241379310345)","(21.0, 50.0, 44.42857142857143)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.792307692307692)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:51.414212,"(2.35, 2.88, 2.813333333333333)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 45.411764705882355)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.792307692307692)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:52.597181,"(2.35, 2.88, 2.813333333333333)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.42857142857143)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.792307692307692)","(14.0, 18.0, 16.785714285714285)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:53.684836,"(2.35, 2.86, 2.82)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.42857142857143)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.792307692307692)","(14.0, 18.0, 16.852941176470587)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:54.836390,"(2.35, 2.86, 2.7948148148148144)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.8)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.844736842105263)","(14.0, 18.0, 16.852941176470587)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:56.140745,"(2.35, 2.84, 2.7966666666666664)","(12.0, 21.0, 19.0)","(21.0, 50.0, 42.0)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.844736842105263)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:57.610185,"(2.35, 2.84, 2.7966666666666664)","(12.0, 20.0, 19.0)","(21.0, 50.0, 42.0)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.844736842105263)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.4)"
10-01-2023 16:49:58.893122,"(2.35, 2.84, 2.7966666666666664)","(12.0, 20.0, 18.517241379310345)","(21.0, 50.0, 42.470588235294116)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.844736842105263)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.4)"
10-01-2023 16:50:00.095340,"(2.35, 2.84, 2.7966666666666664)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 43.6)","(3.4, 4.3, 4.273684210526316)","(3.8, 4.9, 4.844736842105263)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.4)"
10-01-2023 16:50:01.313310,"(2.35, 2.84, 2.6483333333333334)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.8)","(3.4, 4.3, 4.275)","(3.8, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.475609756097562)"
10-01-2023 16:50:02.468556,"(2.35, 2.82, 2.7584615384615385)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.8)","(3.4, 4.3, 4.275)","(3.8, 4.9, 4.844736842105263)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.475609756097562)"
10-01-2023 16:50:03.697948,"(2.35, 2.82, 2.7824999999999998)","(12.0, 21.0, 18.517241379310345)","(21.0, 50.0, 44.526315789473685)","(3.4, 4.3, 4.275)","(3.8, 4.9, 4.844736842105263)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:04.935839,"(2.35, 2.82, 2.7824999999999998)","(12.0, 21.0, 19.0)","(21.0, 50.0, 44.526315789473685)","(3.4, 4.3, 4.275)","(3.8, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:06.095569,"(2.35, 2.82, 2.7584615384615385)","(12.0, 20.0, 19.0)","(21.0, 50.0, 44.526315789473685)","(3.4, 4.3, 4.275)","(3.8, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:07.181095,"(2.3, 2.82, 2.7824999999999998)","(12.0, 20.0, 19.0)","(21.0, 50.0, 44.526315789473685)","(3.4, 4.3, 4.275)","(4.0, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:08.250420,"(2.3, 2.82, 2.741739130434783)","(12.0, 20.0, 18.75)","(21.0, 50.0, 46.285714285714285)","(3.4, 4.3, 4.275)","(4.0, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:09.393872,"(2.3, 2.82, 2.741739130434783)","(12.0, 20.0, 18.571428571428573)","(21.0, 50.0, 46.285714285714285)","(3.4, 4.3, 4.275)","(4.0, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:10.590350,"(2.3, 2.8, 2.7381818181818183)","(12.0, 20.0, 18.428571428571427)","(21.0, 50.0, 46.285714285714285)","(3.4, 4.3, 4.275)","(3.9, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:11.741734,"(2.3, 2.8, 2.7381818181818183)","(12.0, 20.0, 18.428571428571427)","(21.0, 50.0, 46.285714285714285)","(3.4, 4.3, 4.273684210526316)","(3.9, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:12.946701,"(2.3, 2.8, 2.7325)","(12.0, 20.0, 16.34285714285714)","(21.0, 50.0, 39.9375)","(3.4, 4.3, 4.273684210526316)","(3.9, 4.9, 4.858333333333333)","(14.0, 18.0, 16.916666666666668)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:14.163470,"(2.3, 2.8, 2.7325)","(12.0, 20.0, 16.34285714285714)","(21.0, 50.0, 39.9375)","(3.4, 4.3, 4.273684210526316)","(3.9, 4.9, 4.8746987951807235)","(14.0, 18.0, 17.113636363636363)","(10.0, 18.5, 15.323529411764707)"
10-01-2023 16:50:15.362645,"(2.3, 2.78, 2.74)","(12.0, 19.5, 16.625)","(21.0, 50.0, 40.24242424242424)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.8746987951807235)","(14.0, 18.0, 16.767857142857142)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:16.525693,"(2.3, 2.78, 2.75)","(12.0, 19.5, 16.77777777777778)","(21.0, 50.0, 43.18518518518518)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.8746987951807235)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:17.690153,"(2.3, 2.78, 2.74)","(12.0, 19.5, 17.944444444444443)","(21.0, 50.0, 43.18518518518518)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.87375)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:18.833350,"(2.3, 2.78, 2.74)","(12.0, 19.5, 17.944444444444443)","(21.0, 50.0, 42.333333333333336)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.87375)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:20.040494,"(2.3, 2.78, 2.75)","(12.0, 19.5, 17.944444444444443)","(21.0, 50.0, 43.18518518518518)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.87375)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:21.316797,"(2.3, 2.78, 2.732)","(12.0, 19.5, 17.62121212121212)","(21.0, 50.0, 39.9375)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.87375)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:22.503550,"(2.3, 2.78, 2.7285714285714286)","(12.0, 19.5, 16.21212121212121)","(21.0, 50.0, 39.9375)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.87375)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:23.597627,"(2.3, 2.78, 2.7285714285714286)","(12.0, 19.0, 16.857142857142858)","(21.0, 50.0, 40.24242424242424)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.87375)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:24.831133,"(2.3, 2.78, 2.7285714285714286)","(12.0, 19.0, 17.875)","(21.0, 50.0, 43.18518518518518)","(3.4, 4.3, 4.279166666666667)","(3.9, 4.9, 4.8734177215189876)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:26.088953,"(2.3, 2.78, 2.7285714285714286)","(12.0, 19.0, 17.875)","(21.0, 50.0, 42.64)","(3.4, 4.3, 4.279166666666667)","(3.9, 4.9, 4.8734177215189876)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:27.322913,"(2.3, 2.78, 2.7285714285714286)","(12.0, 19.0, 17.75)","(21.0, 50.0, 42.333333333333336)","(3.4, 4.3, 4.279166666666667)","(3.9, 4.9, 4.8734177215189876)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:28.565580,"(2.3, 2.78, 2.7285714285714286)","(12.0, 19.0, 17.6875)","(21.0, 50.0, 42.333333333333336)","(3.4, 4.3, 4.28)","(3.9, 4.9, 4.8734177215189876)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
10-01-2023 16:50:29.614805,"(2.3, 2.78, 2.7275)","(12.0, 19.0, 17.6875)","(21.0, 50.0, 42.333333333333336)","(3.5, 4.3, 4.28)","(3.9, 4.9, 4.8734177215189876)","(14.0, 18.0, 16.741935483870968)","(10.0, 18.5, 15.136363636363637)"
