,Jamboree June,Quorra Bale,Zipper It Man,Henry The Hawk,More Issues,Sweet Tooth,Dana Rocket,Sweet Laurel Lyn
10-01-2023 13:56:40.597244,"(5.0, 6.8, 6.152941176470589)","(21.0, 80.0, 73.25)","(1.8, 2.14, 2.0285714285714285)","(8.5, 44.0, 43.0)","(14.0, 30.0, 27.3)","(31.0, 150.0, 121.0)","(5.0, 6.8, 5.811764705882353)","(11.0, 24.0, 21.9)"
10-01-2023 13:56:41.704805,"(5.0, 6.8, 6.152941176470589)","(21.0, 80.0, 73.25)","(1.8, 2.14, 2.0285714285714285)","(8.5, 44.0, 43.0)","(14.0, 30.0, 27.3)","(31.0, 150.0, 121.0)","(5.0, 6.8, 5.811764705882353)","(11.0, 24.0, 21.9)"
10-01-2023 13:56:42.843267,"(5.0, 6.8, 6.130434782608695)","(21.0, 85.0, 77.625)","(1.8, 2.14, 2.0285714285714285)","(8.5, 44.0, 43.0)","(14.0, 30.0, 27.3)","(31.0, 150.0, 121.0)","(5.0, 6.8, 5.6625)","(11.0, 24.0, 21.9)"
10-01-2023 13:56:43.904074,"(5.0, 6.8, 6.136842105263158)","(21.0, 85.0, 77.625)","(1.8, 2.14, 2.0285714285714285)","(8.5, 44.0, 42.5)","(14.0, 30.0, 27.3)","(31.0, 150.0, 121.0)","(5.0, 6.8, 5.683333333333334)","(11.0, 24.0, 21.9)"
10-01-2023 13:56:45.023261,"(5.0, 6.8, 6.2272727272727275)","(21.0, 85.0, 77.625)","(1.8, 2.1, 2.028888888888889)","(8.5, 44.0, 42.333333333333336)","(14.0, 30.0, 27.3)","(31.0, 150.0, 121.0)","(5.0, 6.6, 5.683333333333334)","(11.0, 24.0, 21.9)"
10-01-2023 13:56:46.092089,"(5.0, 6.8, 6.2272727272727275)","(21.0, 85.0, 77.625)","(1.8, 2.1, 2.028888888888889)","(8.5, 44.0, 42.333333333333336)","(14.0, 30.0, 27.3)","(31.0, 150.0, 121.0)","(5.0, 6.6, 5.683333333333334)","(11.0, 24.0, 21.9)"
10-01-2023 13:56:47.182193,"(5.0, 6.8, 6.141176470588236)","(21.0, 85.0, 77.625)","(1.8, 2.1, 2.028888888888889)","(8.5, 44.0, 42.333333333333336)","(14.0, 30.0, 27.3)","(31.0, 150.0, 121.0)","(5.0, 6.6, 5.61)","(11.0, 24.0, 15.0)"
10-01-2023 13:56:48.324128,"(5.0, 6.8, 6.12)","(21.0, 85.0, 77.625)","(1.8, 2.1, 2.028888888888889)","(8.5, 46.0, 37.904761904761905)","(14.0, 30.0, 27.3)","(31.0, 150.0, 115.6)","(5.0, 6.6, 5.61)","(11.0, 16.5, 21.642857142857142)"
10-01-2023 13:56:49.422201,"(5.0, 6.8, 6.15)","(21.0, 85.0, 77.625)","(1.8, 2.1, 2.04)","(8.5, 46.0, 38.608695652173914)","(14.0, 30.0, 27.3)","(31.0, 170.0, 128.5)","(5.0, 6.6, 5.61)","(11.0, 23.0, 20.785714285714285)"
10-01-2023 13:56:50.642616,"(5.0, 6.8, 6.15)","(21.0, 85.0, 77.625)","(1.8, 2.1, 1.972)","(8.5, 46.0, 38.608695652173914)","(14.0, 30.0, 27.3)","(31.0, 160.0, 128.5)","(5.0, 6.6, 5.775)","(11.0, 22.0, 19.92857142857143)"
10-01-2023 13:56:51.829058,"(5.0, 6.8, 6.327272727272727)","(21.0, 85.0, 77.625)","(1.8, 2.02, 1.972)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 160.0, 128.5)","(5.0, 6.6, 6.3428571428571425)","(11.0, 21.0, 18.236842105263158)"
10-01-2023 13:56:53.073004,"(5.0, 6.8, 6.3130434782608695)","(21.0, 85.0, 77.625)","(1.8, 2.02, 1.972)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 160.0, 128.5)","(5.0, 6.8, 6.468965517241379)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:56:54.330832,"(5.0, 6.8, 6.3130434782608695)","(21.0, 85.0, 77.625)","(1.8, 2.02, 1.972)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 160.0, 97.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:56:55.521966,"(5.0, 6.8, 6.3578947368421055)","(21.0, 85.0, 77.625)","(1.8, 2.02, 1.972)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 160.0, 97.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:56:56.659033,"(5.0, 6.8, 6.366666666666667)","(21.0, 85.0, 77.625)","(1.8, 2.02, 2.028)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 160.0, 92.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:56:57.939026,"(5.0, 6.8, 6.366666666666667)","(21.0, 85.0, 77.625)","(1.8, 2.1, 1.9358333333333333)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 150.0, 92.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:56:59.273348,"(5.0, 6.8, 6.366666666666667)","(21.0, 85.0, 77.625)","(1.8, 1.99, 1.9358333333333333)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 150.0, 92.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:57:00.571225,"(5.0, 6.8, 6.366666666666667)","(21.0, 85.0, 77.625)","(1.8, 1.99, 1.9358333333333333)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 150.0, 92.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:57:01.751617,"(5.0, 6.8, 6.366666666666667)","(21.0, 85.0, 77.625)","(1.8, 1.99, 1.9358333333333333)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 150.0, 92.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:57:02.966630,"(5.0, 6.8, 6.566666666666666)","(21.0, 85.0, 77.625)","(1.8, 1.99, 1.9358333333333333)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 150.0, 92.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:57:04.229935,"(5.0, 6.8, 6.566666666666666)","(21.0, 85.0, 77.625)","(1.8, 1.99, 2.0)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 27.3)","(31.0, 150.0, 92.0)","(5.0, 6.8, 6.171428571428572)","(11.0, 21.0, 18.083333333333336)"
10-01-2023 13:57:05.464547,"(5.0, 6.8, 6.495238095238095)","(21.0, 85.0, 49.714285714285715)","(1.8, 2.02, 1.93)","(8.5, 46.0, 39.81818181818182)","(14.0, 30.0, 22.055555555555557)","(31.0, 150.0, 75.22222222222223)","(5.0, 6.8, 6.228571428571429)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:06.722198,"(5.0, 6.8, 6.495238095238095)","(21.0, 80.0, 49.714285714285715)","(1.8, 1.98, 1.93)","(8.5, 46.0, 39.81818181818182)","(14.0, 29.0, 22.055555555555557)","(31.0, 140.0, 75.22222222222223)","(5.0, 6.8, 6.228571428571429)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:08.034217,"(5.0, 6.8, 6.495238095238095)","(21.0, 80.0, 32.0)","(1.8, 1.98, 1.93)","(8.5, 46.0, 39.81818181818182)","(14.0, 29.0, 23.07142857142857)","(31.0, 140.0, 75.22222222222223)","(5.0, 6.8, 6.228571428571429)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:09.293454,"(5.0, 6.8, 6.36)","(21.0, 80.0, 32.0)","(1.8, 1.98, 1.93)","(8.5, 46.0, 39.81818181818182)","(14.0, 28.0, 21.61111111111111)","(31.0, 140.0, 75.22222222222223)","(5.0, 6.8, 6.228571428571429)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:10.582276,"(5.0, 6.8, 6.47)","(21.0, 80.0, 32.0)","(1.8, 1.98, 1.93)","(8.5, 46.0, 39.81818181818182)","(14.0, 28.0, 19.375)","(31.0, 140.0, 75.22222222222223)","(5.0, 6.8, 6.329411764705882)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:11.833428,"(5.0, 6.8, 6.525)","(21.0, 70.0, 51.333333333333336)","(1.8, 1.98, 2.028)","(8.5, 46.0, 39.81818181818182)","(14.0, 28.0, 19.375)","(31.0, 140.0, 75.22222222222223)","(5.0, 6.8, 6.329411764705882)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:13.046608,"(5.0, 6.8, 6.461538461538462)","(21.0, 70.0, 48.0)","(1.8, 2.1, 2.0)","(8.5, 46.0, 39.81818181818182)","(14.0, 28.0, 18.8)","(31.0, 140.0, 75.22222222222223)","(5.0, 6.8, 6.514285714285714)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:14.264022,"(5.0, 6.8, 6.411764705882353)","(21.0, 70.0, 48.0)","(1.8, 2.1, 2.0)","(8.5, 46.0, 40.0)","(14.0, 28.0, 18.8)","(31.0, 140.0, 75.22222222222223)","(5.0, 6.8, 6.514285714285714)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:15.475078,"(5.0, 6.8, 6.525)","(21.0, 70.0, 48.0)","(1.8, 2.1, 2.0)","(8.5, 42.0, 37.714285714285715)","(14.0, 28.0, 22.5)","(31.0, 140.0, 108.66666666666666)","(5.0, 6.8, 6.514285714285714)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:16.768728,"(5.0, 6.8, 6.6625)","(21.0, 70.0, 48.0)","(1.8, 2.1, 2.0)","(8.5, 42.0, 37.714285714285715)","(14.0, 27.0, 21.166666666666668)","(31.0, 130.0, 77.0)","(5.0, 6.8, 6.514285714285714)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:18.030374,"(5.0, 6.8, 6.6625)","(21.0, 70.0, 48.0)","(1.8, 2.1, 1.9857142857142858)","(8.5, 42.0, 37.35714285714286)","(14.0, 27.0, 21.166666666666668)","(31.0, 120.0, 100.5)","(5.0, 6.8, 6.514285714285714)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:19.287747,"(5.0, 6.8, 6.6625)","(21.0, 70.0, 48.0)","(1.8, 2.08, 1.9857142857142858)","(8.5, 42.0, 38.578947368421055)","(14.0, 27.0, 24.1)","(31.0, 110.0, 72.81818181818181)","(5.0, 6.8, 6.514285714285714)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:20.451786,"(5.0, 6.8, 6.6625)","(21.0, 70.0, 44.15384615384615)","(1.8, 2.08, 1.9857142857142858)","(8.5, 42.0, 37.27272727272727)","(14.0, 26.0, 24.1)","(31.0, 95.0, 72.81818181818181)","(5.0, 6.8, 6.4)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:21.629754,"(5.0, 6.8, 6.6909090909090905)","(21.0, 70.0, 44.15384615384615)","(1.8, 2.08, 2.0054545454545454)","(8.5, 42.0, 37.66666666666667)","(14.0, 26.0, 18.735294117647058)","(31.0, 95.0, 66.84615384615384)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:22.932153,"(5.0, 6.8, 6.5)","(21.0, 70.0, 44.15384615384615)","(1.8, 2.06, 2.006666666666667)","(8.5, 42.0, 37.66666666666667)","(14.0, 26.0, 18.735294117647058)","(31.0, 95.0, 66.84615384615384)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:24.181417,"(5.0, 6.8, 6.56)","(21.0, 70.0, 44.15384615384615)","(1.8, 2.08, 1.9253333333333333)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 95.0, 69.63636363636363)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:25.443741,"(5.0, 6.8, 6.533333333333333)","(21.0, 70.0, 44.15384615384615)","(1.8, 2.0, 1.9253333333333333)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 90.0, 66.66666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:26.673114,"(5.0, 6.8, 6.707692307692308)","(21.0, 70.0, 44.15384615384615)","(1.8, 2.0, 1.9253333333333333)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 90.0, 61.46153846153846)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:27.914412,"(5.0, 6.8, 6.7749999999999995)","(21.0, 70.0, 31.27777777777778)","(1.8, 2.0, 1.9253333333333333)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 85.0, 61.46153846153846)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:29.219254,"(5.0, 6.8, 7.066666666666666)","(21.0, 70.0, 49.5)","(1.8, 2.0, 1.9253333333333333)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 85.0, 61.46153846153846)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:30.654684,"(5.0, 7.2, 7.066666666666666)","(21.0, 70.0, 43.19230769230769)","(1.8, 2.0, 1.958)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 85.0, 61.46153846153846)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:32.117889,"(5.0, 7.2, 7.363636363636363)","(21.0, 70.0, 58.73913043478261)","(1.8, 2.0, 1.916)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 85.0, 60.833333333333336)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 16.0)"
10-01-2023 13:57:33.442234,"(5.0, 7.8, 7.65)","(21.0, 65.0, 49.310344827586206)","(1.8, 1.98, 1.916)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 80.0, 60.833333333333336)","(5.0, 6.8, 6.254545454545454)","(11.0, 21.0, 17.625)"
10-01-2023 13:57:34.745737,"(5.0, 7.8, 7.7)","(21.0, 60.0, 47.40625)","(1.8, 1.98, 1.9000000000000001)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.735294117647058)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:36.075549,"(5.0, 7.8, 7.466666666666667)","(21.0, 60.0, 47.40625)","(1.8, 1.98, 1.916)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:37.398864,"(5.0, 7.8, 7.7)","(21.0, 60.0, 47.40625)","(1.8, 1.98, 1.916)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:38.716963,"(5.0, 7.8, 7.56)","(21.0, 60.0, 47.40625)","(1.8, 1.98, 1.8927272727272728)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:40.092354,"(5.0, 7.8, 7.615384615384615)","(21.0, 60.0, 47.40625)","(1.8, 1.95, 1.8927272727272728)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:41.476255,"(5.0, 7.8, 7.44)","(21.0, 60.0, 47.40625)","(1.8, 1.95, 1.8927272727272728)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:42.769952,"(5.0, 7.8, 7.666666666666667)","(21.0, 60.0, 47.40625)","(1.8, 1.95, 1.8927272727272728)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:44.063692,"(5.0, 7.8, 7.666666666666667)","(21.0, 60.0, 47.78787878787879)","(1.8, 1.95, 1.948)","(8.5, 42.0, 36.3125)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:45.390171,"(5.0, 7.8, 7.666666666666667)","(21.0, 60.0, 47.78787878787879)","(1.8, 1.97, 1.8780000000000001)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:46.751336,"(5.0, 8.0, 7.625)","(21.0, 60.0, 47.78787878787879)","(1.8, 1.92, 1.8780000000000001)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.4)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.5625)"
10-01-2023 13:57:48.075104,"(5.0, 8.0, 7.625)","(21.0, 60.0, 49.0)","(1.8, 1.92, 1.8780000000000001)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.61111111111111)","(31.0, 80.0, 55.46666666666667)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.629032258064516)"
10-01-2023 13:57:49.372418,"(5.0, 8.0, 7.625)","(21.0, 60.0, 49.0)","(1.8, 1.92, 1.8780000000000001)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.629032258064516)"
10-01-2023 13:57:50.611416,"(5.0, 8.0, 7.625)","(21.0, 60.0, 49.0)","(1.8, 1.92, 1.8780000000000001)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.629032258064516)"
10-01-2023 13:57:51.884920,"(5.0, 8.0, 7.625)","(21.0, 60.0, 49.0)","(1.8, 1.92, 1.872)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.629032258064516)"
10-01-2023 13:57:53.203962,"(5.0, 8.0, 7.8)","(21.0, 60.0, 49.0)","(1.8, 1.9, 1.872)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.629032258064516)"
10-01-2023 13:57:54.484528,"(5.0, 8.0, 7.8)","(21.0, 60.0, 49.0)","(1.8, 1.9, 1.872)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.629032258064516)"
10-01-2023 13:57:55.779321,"(5.0, 8.0, 7.8)","(21.0, 60.0, 49.0)","(1.8, 1.9, 1.872)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:57:57.081577,"(5.0, 8.0, 7.8)","(21.0, 60.0, 49.0)","(1.8, 1.9, 1.872)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:57:58.393160,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 49.34375)","(1.8, 1.9, 1.884)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:57:59.596125,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 49.34375)","(1.8, 1.9, 1.87125)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:00.858458,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 49.34375)","(1.8, 1.89, 1.87125)","(8.5, 42.0, 36.94444444444444)","(14.0, 26.0, 18.875)","(31.0, 80.0, 57.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:02.349119,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 43.5)","(1.8, 1.89, 1.87125)","(8.5, 42.0, 31.727272727272727)","(14.0, 26.0, 18.875)","(31.0, 80.0, 44.62962962962963)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:04.284191,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 43.78947368421053)","(1.8, 1.89, 1.87125)","(8.5, 32.0, 31.727272727272727)","(14.0, 26.0, 18.875)","(31.0, 75.0, 44.91428571428571)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:05.647773,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 34.15384615384615)","(1.8, 1.89, 1.872)","(8.5, 32.0, 31.727272727272727)","(14.0, 26.0, 18.875)","(31.0, 75.0, 43.3125)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:06.958142,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 36.0)","(1.8, 1.9, 1.872)","(8.5, 32.0, 37.18181818181818)","(14.0, 26.0, 18.875)","(31.0, 75.0, 46.725)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:08.375391,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 44.4)","(1.8, 1.9, 1.872)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 75.0, 48.175)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:09.827187,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 47.519999999999996)","(1.8, 1.9, 1.872)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 75.0, 48.666666666666664)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:11.165710,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 47.519999999999996)","(1.8, 1.9, 1.872)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 70.0, 41.2)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:12.468402,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 45.81818181818182)","(1.8, 1.9, 1.884)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 70.0, 46.774193548387096)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:13.827198,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 45.81818181818182)","(1.8, 1.9, 1.884)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 70.0, 46.774193548387096)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:15.201287,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 45.81818181818182)","(1.8, 1.9, 1.8719999999999999)","(8.5, 38.0, 32.0)","(14.0, 26.0, 18.875)","(31.0, 70.0, 49.42857142857143)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:16.543222,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 45.81818181818182)","(1.8, 1.9, 1.8719999999999999)","(8.5, 38.0, 32.0)","(14.0, 26.0, 18.875)","(31.0, 70.0, 43.12)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:17.890314,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 45.81818181818182)","(1.8, 1.9, 1.8719999999999999)","(8.5, 38.0, 32.0)","(14.0, 26.0, 18.875)","(31.0, 70.0, 47.6)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:19.154567,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 45.81818181818182)","(1.8, 1.9, 1.8518181818181818)","(8.5, 38.0, 33.5)","(14.0, 26.0, 18.875)","(31.0, 70.0, 50.23529411764706)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:20.459750,"(5.0, 8.0, 7.833333333333333)","(21.0, 60.0, 51.5)","(1.8, 1.91, 1.875)","(8.5, 38.0, 32.0)","(14.0, 26.0, 18.875)","(31.0, 70.0, 45.04)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:21.944326,"(5.0, 8.0, 7.833333333333333)","(21.0, 55.0, 49.0)","(1.8, 1.91, 1.8781818181818182)","(8.5, 38.0, 32.0)","(14.0, 26.0, 18.875)","(31.0, 70.0, 45.04)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:23.202906,"(5.0, 8.0, 7.833333333333333)","(21.0, 55.0, 49.0)","(1.8, 1.91, 1.8815384615384616)","(8.5, 38.0, 32.0)","(14.0, 26.0, 18.875)","(31.0, 70.0, 46.0)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:24.608510,"(5.0, 8.0, 7.714285714285714)","(21.0, 55.0, 49.0)","(1.8, 1.9, 1.8815384615384616)","(8.5, 38.0, 32.0)","(14.0, 26.0, 18.875)","(31.0, 70.0, 49.87096774193549)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:26.049338,"(5.0, 8.0, 7.9)","(21.0, 55.0, 49.0)","(1.8, 1.9, 1.8815384615384616)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 70.0, 49.87096774193549)","(5.0, 6.8, 6.254545454545454)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:27.416832,"(5.0, 8.0, 7.9)","(21.0, 55.0, 49.0)","(1.8, 1.9, 1.8815384615384616)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 70.0, 49.87096774193549)","(5.0, 6.8, 6.199999999999999)","(11.0, 19.5, 15.326086956521738)"
10-01-2023 13:58:28.685126,"(5.0, 8.0, 7.9)","(21.0, 55.0, 49.0)","(1.8, 1.9, 1.882608695652174)","(8.5, 38.0, 33.2)","(14.0, 26.0, 18.875)","(31.0, 70.0, 49.87096774193549)","(5.0, 6.6, 6.096296296296296)","(11.0, 19.5, 15.326086956521738)"
