,Not Even Owl,Big Time Taniwha,Big Time Raider,Oscars Reality,Big Time Roman,Allegro Smudge
04-01-2023 10:43:55.608643,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:43:56.494427,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:43:57.393359,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:43:58.307617,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:43:59.260302,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:00.185814,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:01.159619,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:02.130920,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:03.091411,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:04.051895,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:04.984998,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:05.862045,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:06.809007,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:07.694892,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:08.605422,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:09.495824,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:10.374705,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:11.295802,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:12.155198,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:13.074869,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:13.954327,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:14.831134,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:15.732064,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:16.591278,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:17.477049,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:18.354717,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:19.228394,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:20.123463,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:20.978316,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:21.859765,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:22.732910,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:23.590335,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:24.446968,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:25.294871,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:26.147236,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:26.993595,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:27.894946,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:28.784933,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:29.702136,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:30.614611,"(3.5, 9.6, 7.334615384615384)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:31.518802,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:32.399048,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:33.307017,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:34.235680,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:35.147201,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:36.064396,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:36.950489,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:37.869336,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:38.761188,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:39.678994,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:40.509323,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:41.412576,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:42.269721,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:43.135950,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:44.050369,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:44.902369,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:45.786305,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:46.644582,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:47.549254,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:48.470908,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:49.412394,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 16.714285714285715)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.156470588235294)"
04-01-2023 10:44:50.308286,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:51.277926,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:52.259547,"(3.5, 9.4, 8.229268292682926)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:53.122769,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:54.082547,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:54.902548,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:55.759966,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:56.604851,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:57.503507,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:58.410799,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:44:59.328787,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:00.292295,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:01.242393,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:02.135103,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:03.044558,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:03.963905,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:04.958088,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:05.828188,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:06.708844,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:07.576207,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:08.457252,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:09.296382,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:10.174719,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:11.043244,"(3.5, 9.2, 7.08076923076923)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:11.930422,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:12.813271,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:13.691363,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:14.581135,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:15.448182,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:16.407020,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:17.277662,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:18.199860,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:19.095334,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:20.040261,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:20.957320,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:21.884048,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:22.735212,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.0, 5.3125)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:23.587811,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:24.427387,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:25.238479,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:26.070671,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:26.933959,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:27.781483,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:28.626596,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:29.505716,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:30.342319,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 9.8, 4.830357142857143)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
04-01-2023 10:45:31.249727,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 117.22222222222223)","(3.2, 5.2, 4.5175)","(3.6, 10.5, 6.949999999999999)"
