,Butter Up Again,Aces Are Trumps,Aston Dijon,Immense,Deadly Redeemer,Winkler,Elegant Bix,Lagoon Dark Eyes
10-01-2023 12:15:55.983450,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:15:57.128043,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:15:58.320982,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:15:59.764685,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:01.187882,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:02.609053,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:03.973328,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:05.317212,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.8375)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:06.646680,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:07.877960,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:09.138439,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:10.398461,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:11.594788,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:12.831337,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:14.000285,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:15.309781,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.944827586206898)","(9.0, 21.0, 17.61111111111111)","(3.8, 5.4, 5.119148936170213)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:16.660190,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.39)","(9.0, 21.0, 18.0)","(3.8, 5.4, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:17.896450,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 8.8, 8.39)","(9.0, 21.0, 18.0)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:19.139560,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 8.8, 8.93)","(9.0, 21.0, 18.0)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:20.407147,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.93)","(9.0, 21.0, 18.0)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:21.766119,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.93)","(9.0, 21.0, 18.0)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:23.024664,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.4, 8.275675675675675)","(9.0, 21.0, 18.0)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:24.326504,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.6, 8.275675675675675)","(9.0, 21.0, 18.0)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:25.687291,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.6, 9.63448275862069)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:26.923683,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 10.0, 9.63448275862069)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:28.119142,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 10.0, 9.63448275862069)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:29.260421,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 10.0, 9.63448275862069)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:30.784013,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 10.0, 9.63448275862069)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:31.935229,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 10.0, 9.63448275862069)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:33.090990,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 10.0, 9.63448275862069)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:34.269677,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.448275862068966)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:35.352429,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.3)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:36.678242,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.3)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:38.189915,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.3)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:39.545863,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:40.813784,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:42.273288,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:43.558965,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:44.863129,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:46.071312,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:47.294036,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:48.541750,"(21.0, 70.0, 41.388888888888886)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:49.757394,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:50.947175,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:52.340766,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:53.559887,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:54.734926,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:56.030229,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:57.203838,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:58.361163,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:16:59.455283,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:00.635952,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:01.853685,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:03.139208,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:04.398376,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 30.75)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:05.696230,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.591666666666669)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:06.973949,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.450000000000001)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:08.188995,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.450000000000001)","(9.0, 21.0, 10.5)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:09.679847,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.450000000000001)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:11.041338,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.450000000000001)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:12.350608,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.450000000000001)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:13.563169,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:14.807937,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:16.007835,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:17.188552,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:18.323726,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:19.458960,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.88461538461539)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:20.586267,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:21.729331,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:22.884260,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:24.061390,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:25.278794,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:26.401032,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:27.574918,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:28.694972,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 17.85)","(3.8, 5.2, 4.953191489361702)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 5.443055555555556)","(5.5, 10.5, 5.825)"
10-01-2023 12:17:29.803873,"(21.0, 70.0, 44.25)","(5.0, 10.5, 5.330769230769231)","(5.0, 9.8, 9.32)","(9.0, 21.0, 12.142857142857142)","(3.8, 5.2, 4.449999999999999)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.9, 4.92)","(5.5, 10.5, 8.466666666666667)"
10-01-2023 12:17:30.973667,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.5, 6.300000000000001)","(5.0, 9.8, 6.442857142857143)","(9.0, 21.0, 12.142857142857142)","(3.8, 5.1, 4.8999999999999995)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.8, 5.4363636363636365)","(5.5, 10.0, 9.022222222222222)"
10-01-2023 12:17:32.104171,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.5, 6.300000000000001)","(5.0, 9.8, 7.992307692307692)","(9.0, 21.0, 12.142857142857142)","(3.8, 5.1, 4.8999999999999995)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.8, 5.4363636363636365)","(5.5, 10.0, 9.022222222222222)"
10-01-2023 12:17:33.221831,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.5, 6.963157894736842)","(5.0, 9.8, 7.972222222222223)","(9.0, 21.0, 12.142857142857142)","(3.8, 5.1, 4.8999999999999995)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.8, 5.492307692307692)","(5.5, 10.0, 9.022222222222222)"
10-01-2023 12:17:34.378068,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.5, 6.963157894736842)","(5.0, 9.8, 7.972222222222223)","(9.0, 21.0, 12.142857142857142)","(3.8, 5.1, 4.8999999999999995)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.8, 5.492307692307692)","(5.5, 10.0, 9.022222222222222)"
10-01-2023 12:17:35.558839,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.5, 6.963157894736842)","(5.0, 9.8, 7.26923076923077)","(9.0, 21.0, 12.142857142857142)","(3.8, 5.1, 4.8999999999999995)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.8, 5.492307692307692)","(5.5, 10.0, 9.022222222222222)"
10-01-2023 12:17:36.702320,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.5, 6.963157894736842)","(5.0, 9.8, 7.26923076923077)","(9.0, 21.0, 15.272727272727273)","(3.8, 5.1, 4.8999999999999995)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.8, 5.492307692307692)","(5.5, 10.0, 9.022222222222222)"
10-01-2023 12:17:37.876287,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.5, 6.963157894736842)","(5.0, 9.8, 7.26923076923077)","(9.0, 21.0, 15.272727272727273)","(3.8, 5.1, 4.8999999999999995)","(17.0, 46.0, 33.69230769230769)","(3.7, 5.8, 5.492307692307692)","(5.5, 10.0, 9.022222222222222)"
