,The Big One,Renato,Trespassing,Altomega,Eye Opener,Scenic Ruler,Supersession,My Top Secret,Rising Commodity,Cherry Bay,Prinsessa Anja,Marmooga
11-01-2023 16:11:48.030894,"(8.5, 12.5, 12.0)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.2666666666666666)","(91.0, 230.0, 205.0)","(19.0, 34.0, 29.428571428571427)","(71.0, 230.0, 196.66666666666666)","(5.5, 6.8, 6.4)","(51.0, 170.0, 160.0)","(71.0, 220.0, 210.0)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:49.373612,"(8.5, 12.5, 11.944444444444445)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.2666666666666666)","(91.0, 230.0, 205.0)","(19.0, 34.0, 29.428571428571427)","(71.0, 230.0, 213.33333333333334)","(5.5, 6.8, 6.4)","(51.0, 170.0, 160.0)","(71.0, 230.0, 187.14285714285714)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:50.771320,"(8.5, 12.5, 11.944444444444445)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.2666666666666666)","(91.0, 230.0, 205.0)","(19.0, 34.0, 29.428571428571427)","(71.0, 230.0, 213.33333333333334)","(5.5, 6.8, 6.4)","(51.0, 170.0, 160.0)","(71.0, 230.0, 184.28571428571428)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:52.193068,"(8.5, 12.5, 12.0)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.238888888888889)","(91.0, 230.0, 180.0)","(19.0, 34.0, 29.428571428571427)","(71.0, 230.0, 213.33333333333334)","(5.5, 6.8, 6.4)","(51.0, 170.0, 140.0)","(71.0, 220.0, 136.66666666666666)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:53.688526,"(8.5, 12.5, 12.0)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.238888888888889)","(91.0, 230.0, 180.0)","(19.0, 34.0, 30.8)","(71.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.4)","(51.0, 170.0, 140.0)","(71.0, 220.0, 175.0)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:55.081285,"(8.5, 12.5, 12.0)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.238888888888889)","(91.0, 230.0, 180.0)","(19.0, 34.0, 30.8)","(91.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.4)","(51.0, 170.0, 140.0)","(71.0, 230.0, 202.5)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:56.525972,"(8.5, 12.5, 11.982758620689655)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.238888888888889)","(91.0, 230.0, 180.0)","(19.0, 34.0, 30.8)","(91.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.4)","(51.0, 170.0, 140.0)","(71.0, 230.0, 214.28571428571428)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:57.965834,"(8.5, 12.5, 11.827586206896552)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.238888888888889)","(91.0, 230.0, 180.0)","(19.0, 34.0, 30.8)","(91.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.4)","(51.0, 170.0, 140.0)","(71.0, 230.0, 184.54545454545456)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:11:59.286855,"(8.5, 12.5, 11.827586206896552)","(10.0, 11.5, 11.367469879518072)","(2.7, 3.35, 3.238888888888889)","(91.0, 230.0, 180.0)","(19.0, 34.0, 30.8)","(91.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.4)","(51.0, 170.0, 140.0)","(71.0, 230.0, 210.0)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.38)"
11-01-2023 16:12:00.582397,"(8.5, 12.5, 11.827586206896552)","(10.0, 11.5, 11.327586206896552)","(2.7, 3.35, 3.255)","(91.0, 230.0, 160.0)","(19.0, 34.0, 30.8)","(91.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.64)","(51.0, 170.0, 140.0)","(71.0, 230.0, 190.0)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.3850000000000002)"
11-01-2023 16:12:01.944128,"(8.5, 12.5, 11.791666666666666)","(10.0, 11.5, 11.335164835164836)","(2.7, 3.3, 3.2249999999999996)","(91.0, 220.0, 160.0)","(19.0, 34.0, 29.428571428571427)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.64)","(51.0, 170.0, 156.0)","(71.0, 220.0, 190.0)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.3850000000000002)"
11-01-2023 16:12:03.303048,"(8.5, 12.5, 11.890625)","(10.0, 11.5, 11.223809523809525)","(2.7, 3.3, 3.2249999999999996)","(91.0, 220.0, 160.0)","(19.0, 34.0, 28.3)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.64)","(51.0, 170.0, 156.0)","(71.0, 220.0, 194.28571428571428)","(61.0, 100.0, 92.85714285714286)","(91.0, 150.0, 127.5)","(3.2, 3.45, 3.3850000000000002)"
11-01-2023 16:12:04.717173,"(8.5, 12.0, 11.714285714285714)","(10.0, 11.5, 11.023809523809524)","(2.7, 3.3, 3.2249999999999996)","(91.0, 220.0, 196.0)","(19.0, 36.0, 33.25)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.64)","(51.0, 170.0, 156.9230769230769)","(71.0, 220.0, 200.0)","(61.0, 100.0, 96.875)","(91.0, 150.0, 150.0)","(3.2, 3.45, 3.275)"
11-01-2023 16:12:06.156245,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.5, 11.023809523809524)","(2.7, 3.3, 3.2249999999999996)","(91.0, 220.0, 196.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.64)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 100.0, 97.0)","(91.0, 190.0, 145.55555555555554)","(3.2, 3.35, 3.261111111111111)"
11-01-2023 16:12:07.624966,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.5, 11.267441860465116)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 196.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.64)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 100.0, 97.0)","(91.0, 190.0, 150.0)","(3.2, 3.35, 3.261111111111111)"
11-01-2023 16:12:09.058146,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.0, 10.825)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.533333333333333)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 100.0, 92.5)","(91.0, 190.0, 148.0)","(3.2, 3.35, 3.2621951219512195)"
11-01-2023 16:12:10.473507,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.430769230769231)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.35, 3.2621951219512195)"
11-01-2023 16:12:11.785871,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.430769230769231)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.35, 3.2621951219512195)"
11-01-2023 16:12:13.180477,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.430769230769231)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.35, 3.2621951219512195)"
11-01-2023 16:12:14.528609,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 33.333333333333336)","(91.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.430769230769231)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.35, 3.2621951219512195)"
11-01-2023 16:12:15.946343,"(8.5, 13.5, 12.166666666666666)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 33.333333333333336)","(91.0, 230.0, 216.66666666666666)","(5.5, 6.8, 6.430769230769231)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.35, 3.2621951219512195)"
11-01-2023 16:12:17.349312,"(8.5, 13.5, 12.456521739130435)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.241095890410959)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.35, 3.3065134099616857)"
11-01-2023 16:12:18.832436,"(8.5, 13.5, 12.357142857142858)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.241095890410959)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.4, 3.3065134099616857)"
11-01-2023 16:12:20.251964,"(8.5, 13.5, 12.357142857142858)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.241095890410959)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.4, 3.3065134099616857)"
11-01-2023 16:12:21.651410,"(8.5, 13.5, 12.357142857142858)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.241095890410959)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 92.5)","(91.0, 180.0, 148.0)","(3.2, 3.4, 3.3065134099616857)"
11-01-2023 16:12:23.095273,"(8.5, 13.5, 12.357142857142858)","(10.0, 11.5, 10.80232558139535)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.666666666666664)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.45)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 85.0)","(91.0, 180.0, 148.0)","(3.2, 3.4, 3.3065134099616857)"
11-01-2023 16:12:24.529839,"(8.5, 13.5, 12.642857142857142)","(10.0, 11.5, 10.76530612244898)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.15384615384615)","(91.0, 230.0, 220.0)","(5.5, 6.6, 6.2389610389610395)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 90.0, 87.10526315789474)","(91.0, 180.0, 148.0)","(3.2, 3.4, 3.3065134099616857)"
11-01-2023 16:12:25.874825,"(8.5, 13.5, 12.642857142857142)","(10.0, 11.5, 10.76530612244898)","(2.7, 3.3, 3.2199999999999998)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.15384615384615)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.2389610389610395)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 90.3125)","(91.0, 180.0, 148.0)","(3.2, 3.4, 3.3065134099616857)"
11-01-2023 16:12:27.216993,"(8.5, 13.5, 12.642857142857142)","(10.0, 11.5, 10.76530612244898)","(2.7, 3.3, 3.2375)","(91.0, 220.0, 200.0)","(19.0, 36.0, 33.0)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.442105263157895)","(51.0, 180.0, 150.0)","(71.0, 220.0, 200.0)","(61.0, 95.0, 88.18181818181819)","(91.0, 180.0, 148.0)","(3.2, 3.4, 3.177027027027027)"
11-01-2023 16:12:28.628292,"(8.5, 13.5, 12.6875)","(10.0, 11.5, 10.825)","(2.7, 3.3, 3.2969999999999997)","(91.0, 220.0, 200.0)","(19.0, 36.0, 33.0)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.442105263157895)","(51.0, 180.0, 144.28571428571428)","(71.0, 220.0, 200.0)","(61.0, 95.0, 88.33333333333333)","(91.0, 180.0, 153.33333333333334)","(3.2, 3.25, 3.1459459459459462)"
11-01-2023 16:12:30.079976,"(8.5, 13.5, 12.928571428571429)","(10.0, 11.5, 10.895348837209303)","(2.7, 3.3, 3.2962962962962963)","(91.0, 220.0, 206.66666666666669)","(19.0, 36.0, 31.4)","(91.0, 230.0, 220.0)","(5.5, 6.8, 6.5)","(51.0, 180.0, 155.0)","(71.0, 220.0, 208.0)","(61.0, 95.0, 85.0)","(91.0, 180.0, 155.0)","(3.2, 3.2, 3.138571428571429)"
11-01-2023 16:12:31.487869,"(8.5, 13.5, 12.928571428571429)","(10.0, 11.5, 10.895348837209303)","(2.7, 3.4, 3.3130434782608695)","(91.0, 220.0, 206.66666666666669)","(19.0, 38.0, 31.4)","(91.0, 230.0, 225.0)","(5.5, 6.6, 6.4363636363636365)","(51.0, 180.0, 152.22222222222223)","(71.0, 220.0, 208.0)","(61.0, 95.0, 81.66666666666667)","(91.0, 180.0, 160.0)","(3.2, 3.2, 3.138571428571429)"
11-01-2023 16:12:32.919874,"(8.5, 13.5, 12.954545454545455)","(10.0, 11.5, 10.895348837209303)","(2.7, 3.4, 3.2956521739130435)","(91.0, 220.0, 206.66666666666669)","(19.0, 38.0, 35.6)","(91.0, 230.0, 225.0)","(5.5, 6.6, 6.37)","(51.0, 180.0, 160.0)","(71.0, 220.0, 208.0)","(61.0, 95.0, 85.9090909090909)","(91.0, 180.0, 155.0)","(3.2, 3.2, 3.1983870967741934)"
11-01-2023 16:12:34.354631,"(8.5, 13.5, 12.954545454545455)","(10.0, 11.5, 10.895348837209303)","(2.7, 3.4, 3.2956521739130435)","(91.0, 220.0, 206.66666666666669)","(19.0, 36.0, 35.53846153846154)","(91.0, 230.0, 225.0)","(5.5, 6.4, 6.37)","(51.0, 180.0, 155.0)","(71.0, 220.0, 208.0)","(61.0, 95.0, 82.5)","(91.0, 180.0, 160.0)","(3.2, 3.25, 3.1983870967741934)"
11-01-2023 16:12:35.724387,"(8.5, 13.5, 12.954545454545455)","(10.0, 11.5, 10.895348837209303)","(2.7, 3.4, 3.2575)","(91.0, 220.0, 206.66666666666669)","(19.0, 36.0, 35.625)","(91.0, 230.0, 225.0)","(5.5, 6.4, 6.37)","(51.0, 180.0, 155.0)","(71.0, 220.0, 186.66666666666666)","(61.0, 95.0, 83.0)","(91.0, 180.0, 160.0)","(3.2, 3.25, 3.2071428571428573)"
11-01-2023 16:12:37.064942,"(8.5, 13.5, 12.954545454545455)","(10.0, 11.5, 10.958333333333334)","(2.7, 3.4, 3.2588235294117647)","(91.0, 220.0, 206.66666666666669)","(19.0, 36.0, 35.2)","(91.0, 230.0, 225.0)","(5.5, 6.4, 6.509090909090909)","(51.0, 180.0, 157.77777777777777)","(71.0, 220.0, 186.66666666666666)","(61.0, 95.0, 84.0)","(91.0, 180.0, 160.0)","(3.2, 3.25, 3.1657894736842107)"
11-01-2023 16:12:38.402693,"(8.5, 13.5, 12.954545454545455)","(10.0, 11.5, 10.958333333333334)","(2.7, 3.4, 3.2588235294117647)","(91.0, 220.0, 206.66666666666669)","(19.0, 36.0, 35.2)","(91.0, 230.0, 225.0)","(5.5, 6.6, 6.509090909090909)","(51.0, 180.0, 157.77777777777777)","(71.0, 220.0, 186.66666666666666)","(61.0, 90.0, 77.5)","(91.0, 180.0, 160.0)","(3.2, 3.2, 3.1682926829268294)"
11-01-2023 16:12:39.795674,"(8.5, 13.5, 12.954545454545455)","(10.0, 11.5, 10.958333333333334)","(2.7, 3.4, 3.2588235294117647)","(91.0, 220.0, 206.66666666666669)","(19.0, 36.0, 35.2)","(91.0, 230.0, 225.0)","(5.5, 6.6, 6.461538461538462)","(51.0, 180.0, 157.77777777777777)","(71.0, 220.0, 186.66666666666666)","(61.0, 90.0, 77.5)","(91.0, 180.0, 160.0)","(3.2, 3.2, 3.1682926829268294)"
11-01-2023 16:12:41.213204,"(8.5, 13.5, 12.954545454545455)","(10.0, 11.5, 10.958333333333334)","(2.7, 3.4, 3.2588235294117647)","(91.0, 220.0, 206.66666666666669)","(19.0, 36.0, 35.2)","(91.0, 230.0, 225.0)","(5.5, 6.6, 6.461538461538462)","(51.0, 180.0, 157.77777777777777)","(71.0, 220.0, 186.66666666666666)","(61.0, 90.0, 80.0)","(91.0, 180.0, 160.0)","(3.2, 3.2, 3.1682926829268294)"
11-01-2023 16:12:42.595734,"(8.5, 13.5, 13.4375)","(10.0, 11.5, 11.06)","(2.7, 3.4, 3.2785714285714285)","(91.0, 220.0, 186.66666666666666)","(19.0, 36.0, 33.69565217391305)","(81.0, 230.0, 225.0)","(5.5, 6.6, 6.25)","(51.0, 180.0, 157.77777777777777)","(71.0, 220.0, 186.66666666666666)","(61.0, 85.0, 77.14285714285714)","(91.0, 180.0, 158.57142857142858)","(3.2, 3.2, 3.1782608695652175)"
11-01-2023 16:12:44.051817,"(8.5, 13.5, 13.4375)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.302439024390244)","(91.0, 220.0, 208.0)","(19.0, 38.0, 35.5)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.265000000000001)","(51.0, 180.0, 150.0)","(71.0, 220.0, 203.33333333333334)","(61.0, 80.0, 71.66666666666667)","(91.0, 180.0, 163.33333333333334)","(3.2, 3.2, 3.2203703703703703)"
11-01-2023 16:12:45.581598,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.3291666666666666)","(91.0, 220.0, 208.0)","(19.0, 36.0, 35.2)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.245)","(51.0, 180.0, 155.0)","(71.0, 220.0, 193.33333333333334)","(61.0, 75.0, 68.75)","(91.0, 180.0, 163.33333333333334)","(3.2, 3.25, 3.2203703703703703)"
11-01-2023 16:12:46.822384,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.3055555555555554)","(91.0, 220.0, 208.0)","(19.0, 36.0, 35.2)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.25)","(51.0, 180.0, 152.22222222222223)","(71.0, 220.0, 218.0)","(61.0, 75.0, 68.75)","(91.0, 180.0, 163.33333333333334)","(3.2, 3.25, 3.2155172413793105)"
11-01-2023 16:12:48.095417,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.3055555555555554)","(91.0, 220.0, 208.0)","(19.0, 36.0, 35.2)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.220000000000001)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 75.0, 65.38461538461539)","(91.0, 180.0, 163.33333333333334)","(3.2, 3.25, 3.2203703703703703)"
11-01-2023 16:12:49.392058,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.3055555555555554)","(91.0, 220.0, 208.0)","(19.0, 36.0, 35.2)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.220000000000001)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 70.0, 65.71428571428571)","(91.0, 180.0, 163.33333333333334)","(3.2, 3.25, 3.2049261083743845)"
11-01-2023 16:12:50.681086,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.381521739130435)","(91.0, 220.0, 208.0)","(19.0, 36.0, 35.2)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.125)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 70.0, 64.33333333333333)","(91.0, 180.0, 163.33333333333334)","(3.2, 3.3, 3.2049261083743845)"
11-01-2023 16:12:51.950005,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 186.66666666666666)","(19.0, 36.0, 35.6)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.125)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 65.0, 75.0)","(91.0, 180.0, 163.33333333333334)","(3.2, 3.3, 3.2049261083743845)"
11-01-2023 16:12:53.403531,"(8.5, 13.5, 13.447368421052632)","(10.0, 11.5, 11.06)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 186.66666666666666)","(19.0, 36.0, 35.6)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.153333333333333)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 85.0, 76.0)","(91.0, 180.0, 138.33333333333334)","(3.2, 3.3, 3.2049261083743845)"
11-01-2023 16:12:54.739361,"(8.5, 13.5, 13.447368421052632)","(10.0, 11.5, 11.06)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 200.0)","(19.0, 36.0, 33.714285714285715)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.176923076923077)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 80.0, 71.42857142857143)","(91.0, 180.0, 144.28571428571428)","(3.2, 3.3, 3.2058479532163746)"
11-01-2023 16:12:56.064332,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 200.0)","(19.0, 36.0, 33.81818181818182)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.071428571428572)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 80.0, 71.42857142857143)","(91.0, 180.0, 158.57142857142858)","(3.2, 3.3, 3.2058479532163746)"
11-01-2023 16:12:57.335693,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 200.0)","(19.0, 36.0, 32.8)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.033333333333333)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 80.0, 65.625)","(91.0, 170.0, 158.57142857142858)","(3.2, 3.3, 3.254)"
11-01-2023 16:12:58.603204,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 200.0)","(19.0, 36.0, 32.8)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.033333333333333)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 75.0, 65.625)","(91.0, 170.0, 158.57142857142858)","(3.2, 3.3, 3.227586206896552)"
11-01-2023 16:12:59.880564,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 200.0)","(19.0, 36.0, 32.8)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.1)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 75.0, 68.57142857142857)","(91.0, 170.0, 155.0)","(3.2, 3.3, 3.227586206896552)"
11-01-2023 16:13:01.071923,"(8.5, 13.5, 13.428571428571429)","(10.0, 11.5, 10.948979591836734)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 200.0)","(19.0, 36.0, 34.0)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.1)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 70.0, 66.0)","(91.0, 170.0, 156.66666666666666)","(3.2, 3.3, 3.221495327102804)"
11-01-2023 16:13:02.282388,"(8.5, 13.5, 13.40909090909091)","(10.0, 11.5, 11.0)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 186.66666666666666)","(19.0, 36.0, 34.22222222222222)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.1)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 70.0, 66.0)","(91.0, 170.0, 143.33333333333334)","(3.2, 3.3, 3.2379032258064515)"
11-01-2023 16:13:03.503374,"(8.5, 13.5, 13.447368421052632)","(10.0, 11.5, 11.06)","(2.7, 3.4, 3.378125)","(91.0, 220.0, 186.66666666666666)","(19.0, 36.0, 34.22222222222222)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.1)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 70.0, 63.0)","(91.0, 170.0, 161.11111111111111)","(3.2, 3.25, 3.2333333333333334)"
11-01-2023 16:13:04.746034,"(8.5, 13.5, 13.416666666666666)","(10.0, 11.5, 11.068627450980392)","(2.7, 3.4, 3.379207920792079)","(91.0, 220.0, 195.0)","(19.0, 36.0, 34.22222222222222)","(81.0, 230.0, 225.0)","(5.5, 6.2, 6.23)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 65.0, 63.0)","(91.0, 170.0, 155.0)","(3.2, 3.25, 3.232608695652174)"
11-01-2023 16:13:05.968846,"(8.5, 14.5, 13.964285714285714)","(10.0, 11.5, 11.028301886792454)","(2.7, 3.4, 3.378125)","(91.0, 230.0, 218.0)","(19.0, 36.0, 32.51282051282051)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.076595744680851)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 65.0, 61.0)","(91.0, 170.0, 160.0)","(3.2, 3.25, 3.152459016393443)"
11-01-2023 16:13:07.190714,"(8.5, 14.5, 14.366666666666667)","(10.0, 11.5, 11.028301886792454)","(2.7, 3.45, 3.4250000000000003)","(91.0, 230.0, 218.0)","(19.0, 38.0, 35.527272727272724)","(81.0, 230.0, 225.0)","(5.5, 6.4, 6.076595744680851)","(51.0, 180.0, 152.22222222222223)","(71.0, 230.0, 218.0)","(61.0, 65.0, 61.25)","(91.0, 170.0, 156.66666666666666)","(3.2, 3.2, 3.1198757763975156)"
