,Triumph,Electra Glide,Jagger Bale,Lala Reindeer,Reiko Bolt,Nicki Whoop,Kanji Giant,Super Marli
14-12-2022 19:06:36.694682,"(1.3, 1.58, 1.4054054054054053)","(18.0, 130.0, 63.35294117647059)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 49.5)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 22.916666666666668)"
14-12-2022 19:06:37.930477,"(1.3, 1.58, 1.4054054054054053)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 49.75)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 31.944444444444443)"
14-12-2022 19:06:39.103553,"(1.3, 1.58, 1.4054054054054053)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 49.75)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 31.944444444444443)"
14-12-2022 19:06:40.208636,"(1.3, 1.57, 1.4285714285714286)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 49.75)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 31.944444444444443)"
14-12-2022 19:06:41.306951,"(1.3, 1.56, 1.4059374999999998)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 49.75)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 31.944444444444443)"
14-12-2022 19:06:42.454624,"(1.3, 1.56, 1.4059374999999998)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 51.4)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 31.944444444444443)"
14-12-2022 19:06:43.653317,"(1.3, 1.55, 1.438)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 51.4)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:44.817798,"(1.3, 1.55, 1.418235294117647)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 18.5, 11.5)","(61.0, 440.0, 244.0)","(14.0, 60.0, 49.5)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:45.976598,"(1.3, 1.55, 1.418235294117647)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 60.0, 49.5)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:47.139034,"(1.3, 1.55, 1.418235294117647)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 60.0, 51.4)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:48.317498,"(1.3, 1.55, 1.418235294117647)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 60.0, 51.4)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:49.487878,"(1.3, 1.55, 1.418235294117647)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 60.0, 51.5)","(4.4, 9.2, 8.79090909090909)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:50.609818,"(1.3, 1.55, 1.418235294117647)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 55.0, 36.25)","(4.4, 8.6, 8.245454545454546)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:51.778732,"(1.3, 1.55, 1.418235294117647)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 55.0, 33.85714285714286)","(4.4, 8.6, 8.245454545454546)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:53.084610,"(1.3, 1.54, 1.4164705882352941)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 160.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 55.0, 33.85714285714286)","(4.4, 8.6, 8.245454545454546)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:54.347491,"(1.3, 1.54, 1.4164705882352941)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 160.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 55.0, 33.85714285714286)","(4.4, 8.6, 8.245454545454546)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:55.649485,"(1.3, 1.54, 1.4164705882352941)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 160.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 55.0, 45.75)","(4.4, 8.6, 8.245454545454546)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:56.911394,"(1.3, 1.54, 1.4164705882352941)","(18.0, 130.0, 60.5625)","(81.0, 610.0, 160.0)","(9.0, 19.5, 15.0)","(61.0, 440.0, 244.0)","(14.0, 55.0, 47.7)","(4.4, 8.6, 7.883333333333333)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:58.069679,"(1.3, 1.54, 1.4164705882352941)","(18.0, 130.0, 61.25)","(81.0, 610.0, 160.0)","(9.0, 19.0, 12.625)","(61.0, 440.0, 244.0)","(14.0, 55.0, 50.4375)","(4.4, 8.6, 7.55)","(18.0, 50.0, 37.5)"
14-12-2022 19:06:59.383775,"(1.3, 1.54, 1.4164705882352941)","(18.0, 130.0, 61.25)","(81.0, 610.0, 160.0)","(9.0, 19.0, 12.2)","(61.0, 540.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.6, 7.55)","(18.0, 50.0, 37.5)"
14-12-2022 19:07:00.658658,"(1.3, 1.54, 1.4164705882352941)","(18.0, 130.0, 61.25)","(81.0, 610.0, 160.0)","(9.0, 19.0, 11.208333333333334)","(61.0, 530.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.6, 6.5920000000000005)","(18.0, 50.0, 37.5)"
14-12-2022 19:07:01.999525,"(1.3, 1.53, 1.409090909090909)","(18.0, 130.0, 61.25)","(81.0, 610.0, 160.0)","(9.0, 19.0, 11.208333333333334)","(61.0, 530.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 5.623529411764705)","(18.0, 50.0, 37.5)"
14-12-2022 19:07:03.478606,"(1.3, 1.53, 1.409090909090909)","(18.0, 130.0, 61.25)","(81.0, 610.0, 160.0)","(9.0, 19.0, 11.208333333333334)","(61.0, 530.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 5.28)","(18.0, 50.0, 37.5)"
14-12-2022 19:07:04.795215,"(1.3, 1.53, 1.409090909090909)","(18.0, 130.0, 61.25)","(81.0, 610.0, 160.0)","(9.0, 19.0, 11.208333333333334)","(61.0, 530.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 5.28)","(18.0, 50.0, 37.5)"
14-12-2022 19:07:06.149811,"(1.3, 1.53, 1.409090909090909)","(18.0, 130.0, 61.25)","(81.0, 610.0, 340.0)","(9.0, 19.0, 15.0)","(61.0, 530.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 5.764705882352941)","(18.0, 50.0, 37.5)"
14-12-2022 19:07:07.374763,"(1.3, 1.53, 1.409090909090909)","(18.0, 130.0, 61.25)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 530.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 5.4399999999999995)","(18.0, 50.0, 46.730769230769226)"
14-12-2022 19:07:08.634400,"(1.3, 1.52, 1.4129411764705881)","(18.0, 130.0, 61.25)","(81.0, 610.0, 340.0)","(9.0, 19.5, 15.0)","(61.0, 530.0, 392.28571428571433)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 5.4399999999999995)","(18.0, 65.0, 46.388888888888886)"
14-12-2022 19:07:09.878617,"(1.3, 1.52, 1.4129411764705881)","(18.0, 130.0, 61.25)","(81.0, 610.0, 468.125)","(9.0, 19.5, 15.0)","(61.0, 530.0, 449.66666666666663)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 5.371428571428572)","(18.0, 50.0, 46.388888888888886)"
14-12-2022 19:07:11.185881,"(1.3, 1.52, 1.4129411764705881)","(18.0, 130.0, 61.25)","(81.0, 710.0, 532.5)","(9.0, 19.5, 15.0)","(61.0, 530.0, 449.66666666666663)","(14.0, 55.0, 50.4375)","(4.4, 8.8, 7.716666666666667)","(18.0, 50.0, 46.388888888888886)"
14-12-2022 19:07:12.434441,"(1.3, 1.52, 1.4077272727272727)","(18.0, 130.0, 61.25)","(81.0, 1000.0, 532.5)","(9.0, 19.5, 15.0)","(61.0, 530.0, 449.66666666666663)","(14.0, 55.0, 50.4375)","(4.4, 8.4, 7.733333333333333)","(18.0, 50.0, 46.388888888888886)"
14-12-2022 19:07:13.616749,"(1.3, 1.52, 1.4077272727272727)","(18.0, 130.0, 61.25)","(81.0, 1000.0, 532.5)","(9.0, 19.5, 15.0)","(61.0, 530.0, 449.66666666666663)","(14.0, 55.0, 50.4375)","(4.4, 8.4, 7.733333333333333)","(18.0, 50.0, 46.388888888888886)"
14-12-2022 19:07:14.826869,"(1.3, 1.52, 1.4077272727272727)","(18.0, 130.0, 61.25)","(81.0, 1000.0, 532.5)","(9.0, 19.5, 15.0)","(61.0, 530.0, 208.66666666666666)","(14.0, 55.0, 50.4375)","(4.4, 8.4, 7.733333333333333)","(18.0, 50.0, 45.9375)"
14-12-2022 19:07:16.047907,"(1.3, 1.51, 1.4111764705882353)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 19.5, 11.625)","(61.0, 530.0, 210.0)","(14.0, 55.0, 50.4375)","(4.4, 8.4, 7.733333333333333)","(18.0, 50.0, 45.9375)"
14-12-2022 19:07:17.220865,"(1.3, 1.51, 1.4111764705882353)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 19.0, 11.5625)","(61.0, 530.0, 210.0)","(14.0, 55.0, 26.484375)","(4.4, 8.4, 7.783333333333333)","(18.0, 50.0, 46.0625)"
14-12-2022 19:07:18.383168,"(1.3, 1.51, 1.4111764705882353)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 28.0, 20.578125)","(4.4, 8.4, 7.5)","(18.0, 50.0, 33.75)"
14-12-2022 19:07:19.611556,"(1.3, 1.51, 1.426)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 28.0, 20.578125)","(4.4, 8.4, 7.5)","(18.0, 50.0, 33.75)"
14-12-2022 19:07:20.879914,"(1.3, 1.51, 1.426)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 28.0, 20.578125)","(4.4, 8.4, 7.5)","(18.0, 50.0, 45.9375)"
14-12-2022 19:07:22.140962,"(1.3, 1.51, 1.426)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 28.0, 20.578125)","(4.4, 8.4, 7.5)","(18.0, 50.0, 45.9375)"
14-12-2022 19:07:23.450845,"(1.3, 1.51, 1.426)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 17.5, 17.005681818181817)","(4.4, 9.2, 6.447058823529412)","(18.0, 50.0, 43.7)"
14-12-2022 19:07:24.648113,"(1.3, 1.51, 1.426)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 17.5, 17.007462686567163)","(4.4, 9.2, 6.447058823529412)","(18.0, 50.0, 43.7)"
14-12-2022 19:07:25.668411,"(1.3, 1.5, 1.4358333333333333)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 17.5, 17.007462686567163)","(4.4, 9.2, 6.517647058823529)","(18.0, 50.0, 46.5)"
14-12-2022 19:07:26.883078,"(1.3, 1.5, 1.4486666666666665)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 14.5)","(61.0, 530.0, 210.0)","(14.0, 17.5, 17.007462686567163)","(4.4, 9.2, 6.9)","(18.0, 50.0, 46.125)"
14-12-2022 19:07:28.153910,"(1.3, 1.5, 1.4486666666666665)","(18.0, 130.0, 65.29411764705883)","(81.0, 610.0, 340.0)","(9.0, 18.5, 15.5)","(61.0, 530.0, 327.77777777777777)","(14.0, 17.5, 16.36842105263158)","(4.4, 8.4, 7.4)","(18.0, 50.0, 33.2)"
14-12-2022 19:07:29.435474,"(1.3, 1.39, 1.3512903225806452)","(18.0, 130.0, 40.90909090909091)","(81.0, 610.0, 340.0)","(9.0, 20.0, 16.25)","(61.0, 550.0, 506.25)","(14.0, 17.0, 16.25)","(4.4, 8.4, 7.066666666666666)","(18.0, 70.0, 35.2)"
14-12-2022 19:07:30.596046,"(1.3, 1.39, 1.34114006514658)","(18.0, 130.0, 85.55555555555556)","(81.0, 610.0, 340.0)","(9.0, 20.0, 16.25)","(61.0, 570.0, 506.25)","(14.0, 17.0, 16.25)","(4.4, 8.4, 7.4)","(18.0, 80.0, 33.333333333333336)"
14-12-2022 19:07:31.746960,"(1.3, 1.39, 1.3429780564263323)","(18.0, 130.0, 42.888888888888886)","(81.0, 610.0, 340.0)","(9.0, 20.0, 15.125)","(61.0, 570.0, 506.25)","(14.0, 17.0, 16.25)","(4.4, 8.4, 7.4)","(18.0, 80.0, 33.333333333333336)"
14-12-2022 19:07:32.942591,"(1.3, 1.39, 1.3429780564263323)","(18.0, 130.0, 42.888888888888886)","(81.0, 610.0, 340.0)","(9.0, 20.0, 18.5)","(61.0, 570.0, 506.25)","(14.0, 17.0, 15.666666666666666)","(4.4, 8.4, 7.257142857142857)","(18.0, 80.0, 37.85714285714286)"
14-12-2022 19:07:34.177936,"(1.3, 1.39, 1.3335736677115988)","(18.0, 130.0, 82.94117647058823)","(81.0, 610.0, 340.0)","(9.0, 23.0, 18.5)","(61.0, 570.0, 506.25)","(14.0, 16.5, 15.666666666666666)","(4.4, 8.4, 7.257142857142857)","(18.0, 80.0, 37.85714285714286)"
14-12-2022 19:07:35.354972,"(1.3, 1.39, 1.3335736677115988)","(18.0, 130.0, 82.94117647058823)","(81.0, 610.0, 340.0)","(9.0, 23.0, 18.5)","(61.0, 570.0, 357.5)","(14.0, 16.5, 15.666666666666666)","(4.4, 8.4, 7.257142857142857)","(18.0, 80.0, 37.85714285714286)"
14-12-2022 19:07:36.582193,"(1.3, 1.39, 1.3335736677115988)","(18.0, 130.0, 82.94117647058823)","(81.0, 610.0, 340.0)","(9.0, 23.0, 18.5)","(61.0, 570.0, 357.5)","(14.0, 16.5, 15.666666666666666)","(4.4, 8.4, 7.257142857142857)","(18.0, 80.0, 37.85714285714286)"
14-12-2022 19:07:37.731657,"(1.3, 1.39, 1.3335736677115988)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 340.0)","(9.0, 23.0, 18.5)","(61.0, 570.0, 357.5)","(14.0, 16.5, 16.666666666666668)","(4.4, 8.4, 7.033333333333333)","(18.0, 80.0, 77.125)"
14-12-2022 19:07:38.890391,"(1.3, 1.58, 1.3442857142857143)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 556.0)","(9.0, 23.0, 21.75)","(61.0, 570.0, 357.5)","(14.0, 17.0, 14.378378378378379)","(4.4, 11.5, 7.033333333333333)","(18.0, 85.0, 77.125)"
14-12-2022 19:07:40.109509,"(1.3, 1.57, 1.3770967741935485)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 19.3)","(61.0, 570.0, 357.5)","(14.0, 17.5, 14.378378378378379)","(4.4, 11.5, 9.585714285714285)","(18.0, 85.0, 77.125)"
14-12-2022 19:07:41.289907,"(1.3, 1.56, 1.4596721311475411)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 19.3)","(61.0, 570.0, 357.5)","(14.0, 17.5, 14.378378378378379)","(4.4, 11.5, 10.46923076923077)","(18.0, 85.0, 77.125)"
14-12-2022 19:07:42.502916,"(1.3, 1.55, 1.4125)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 18.727272727272727)","(61.0, 570.0, 357.5)","(14.0, 17.5, 14.378378378378379)","(4.4, 11.5, 10.46923076923077)","(18.0, 85.0, 77.125)"
14-12-2022 19:07:43.626136,"(1.3, 1.55, 1.4608108108108109)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 18.727272727272727)","(61.0, 570.0, 357.5)","(14.0, 17.5, 14.378378378378379)","(4.4, 11.5, 10.46923076923077)","(18.0, 85.0, 57.27272727272727)"
14-12-2022 19:07:44.729241,"(1.3, 1.54, 1.4188461538461539)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 20.875)","(61.0, 570.0, 357.5)","(14.0, 17.0, 15.263157894736842)","(4.4, 11.5, 10.46923076923077)","(18.0, 85.0, 57.27272727272727)"
14-12-2022 19:07:45.841606,"(1.3, 1.54, 1.3733333333333335)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 20.875)","(61.0, 570.0, 357.5)","(14.0, 17.0, 15.263157894736842)","(4.4, 11.5, 9.614285714285714)","(18.0, 85.0, 57.27272727272727)"
14-12-2022 19:07:47.026973,"(1.3, 1.54, 1.4025)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 20.875)","(61.0, 570.0, 357.5)","(14.0, 17.0, 15.565217391304348)","(4.4, 11.0, 10.39)","(18.0, 85.0, 47.5)"
14-12-2022 19:07:48.239210,"(1.3, 1.54, 1.3705405405405406)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 16.705882352941178)","(61.0, 570.0, 357.5)","(14.0, 17.0, 15.565217391304348)","(4.4, 11.0, 10.39)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:49.395928,"(1.3, 1.52, 1.395)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 16.705882352941178)","(61.0, 570.0, 357.5)","(14.0, 17.0, 15.565217391304348)","(4.4, 11.0, 10.0)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:50.394318,"(1.3, 1.5, 1.40625)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 21.0, 18.6)","(61.0, 570.0, 357.5)","(14.0, 17.0, 16.0)","(4.4, 11.0, 10.0)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:51.517590,"(1.3, 1.5, 1.3921875000000001)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 21.0, 18.09090909090909)","(61.0, 570.0, 357.5)","(14.0, 17.0, 16.0)","(4.4, 9.6, 9.106666666666666)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:52.675975,"(1.3, 1.5, 1.383050847457627)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 21.0, 18.09090909090909)","(61.0, 570.0, 317.5)","(14.0, 17.0, 16.0)","(4.4, 9.4, 9.106666666666666)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:53.837885,"(1.3, 1.5, 1.383050847457627)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 21.0, 18.09090909090909)","(61.0, 570.0, 361.66666666666663)","(14.0, 17.0, 16.0)","(4.4, 9.6, 7.476923076923077)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:54.965566,"(1.3, 1.5, 1.383050847457627)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 21.0, 20.0)","(61.0, 570.0, 361.66666666666663)","(14.0, 17.0, 16.0)","(4.4, 9.6, 7.3919999999999995)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:56.064778,"(1.3, 1.5, 1.3722222222222222)","(18.0, 130.0, 72.85714285714286)","(81.0, 610.0, 534.2857142857142)","(9.0, 22.0, 20.875)","(61.0, 570.0, 361.66666666666663)","(14.0, 17.0, 16.0)","(4.4, 9.6, 7.3)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:57.411012,"(1.3, 1.49, 1.4009090909090909)","(18.0, 130.0, 78.80000000000001)","(81.0, 710.0, 423.6363636363636)","(9.0, 22.0, 20.875)","(61.0, 570.0, 286.0869565217391)","(14.0, 17.0, 15.764705882352942)","(4.4, 11.5, 10.866666666666667)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:07:58.740746,"(1.3, 1.48, 1.3592857142857144)","(18.0, 130.0, 98.0)","(81.0, 710.0, 423.6363636363636)","(9.0, 22.0, 17.5)","(61.0, 780.0, 682.5)","(14.0, 16.5, 15.764705882352942)","(4.4, 12.0, 10.866666666666667)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:08:00.099361,"(1.3, 1.48, 1.3592857142857144)","(18.0, 130.0, 98.0)","(81.0, 710.0, 423.6363636363636)","(9.0, 22.0, 18.6)","(61.0, 770.0, 682.5)","(14.0, 16.5, 15.764705882352942)","(4.4, 12.0, 10.085714285714285)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:08:01.380356,"(1.3, 1.48, 1.3592857142857144)","(18.0, 130.0, 98.0)","(81.0, 710.0, 423.6363636363636)","(9.0, 21.0, 18.6)","(61.0, 770.0, 682.5)","(14.0, 16.5, 15.764705882352942)","(4.4, 12.0, 10.8)","(18.0, 85.0, 58.18181818181818)"
14-12-2022 19:08:02.645784,"(1.3, 1.48, 1.3592857142857144)","(18.0, 130.0, 98.0)","(81.0, 710.0, 423.6363636363636)","(9.0, 21.0, 19.125)","(61.0, 770.0, 682.5)","(14.0, 16.5, 15.764705882352942)","(4.4, 12.0, 10.083333333333332)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:03.968976,"(1.3, 1.47, 1.4185714285714286)","(18.0, 120.0, 78.0)","(81.0, 710.0, 527.5)","(9.0, 20.0, 20.0)","(61.0, 770.0, 361.66666666666663)","(14.0, 16.5, 15.764705882352942)","(4.4, 11.0, 10.083333333333332)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:05.243838,"(1.3, 1.47, 1.4185714285714286)","(18.0, 120.0, 78.0)","(81.0, 590.0, 527.5)","(9.0, 21.0, 20.0)","(61.0, 570.0, 361.66666666666663)","(14.0, 16.5, 15.764705882352942)","(4.4, 11.0, 10.083333333333332)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:06.453342,"(1.3, 1.47, 1.4185714285714286)","(18.0, 120.0, 78.0)","(81.0, 590.0, 534.4444444444445)","(9.0, 21.0, 20.0)","(61.0, 570.0, 377.6923076923077)","(14.0, 16.5, 15.764705882352942)","(4.4, 11.0, 8.644444444444446)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:07.610840,"(1.3, 1.47, 1.4185714285714286)","(18.0, 120.0, 78.0)","(81.0, 590.0, 507.5)","(9.0, 21.0, 20.0)","(61.0, 560.0, 440.0)","(14.0, 16.5, 15.764705882352942)","(4.4, 11.0, 8.644444444444446)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:08.687794,"(1.3, 1.47, 1.4372727272727273)","(18.0, 120.0, 78.0)","(81.0, 590.0, 528.75)","(9.0, 20.0, 17.9)","(61.0, 560.0, 453.33333333333337)","(14.0, 16.5, 15.764705882352942)","(4.4, 11.0, 9.4)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:09.911204,"(1.3, 1.47, 1.4423076923076923)","(18.0, 120.0, 78.0)","(81.0, 590.0, 528.75)","(9.0, 19.5, 18.6875)","(61.0, 560.0, 453.33333333333337)","(14.0, 16.5, 16.76923076923077)","(4.4, 11.0, 8.733333333333334)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:11.239044,"(1.3, 1.47, 1.4423076923076923)","(18.0, 120.0, 100.0)","(81.0, 590.0, 528.75)","(9.0, 19.5, 18.6875)","(61.0, 560.0, 453.33333333333337)","(14.0, 17.0, 16.76923076923077)","(4.4, 11.0, 6.92)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:12.543864,"(1.3, 1.47, 1.4423076923076923)","(18.0, 120.0, 100.0)","(91.0, 590.0, 528.75)","(9.0, 19.5, 18.6875)","(71.0, 560.0, 453.33333333333337)","(13.0, 17.0, 16.11764705882353)","(4.4, 11.0, 7.6000000000000005)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:13.737384,"(1.3, 1.47, 1.449375)","(18.0, 120.0, 81.0)","(91.0, 590.0, 528.75)","(9.0, 19.5, 18.6875)","(71.0, 560.0, 453.33333333333337)","(13.0, 17.0, 16.11764705882353)","(4.4, 11.0, 9.781818181818181)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:14.878026,"(1.3, 1.47, 1.449375)","(18.0, 120.0, 81.0)","(91.0, 590.0, 528.75)","(9.0, 20.0, 19.125)","(71.0, 560.0, 453.33333333333337)","(13.0, 17.0, 16.0)","(4.4, 12.0, 8.915384615384616)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:15.994434,"(1.3, 1.47, 1.4315)","(18.0, 120.0, 81.0)","(91.0, 590.0, 528.75)","(9.0, 20.0, 18.444444444444443)","(71.0, 560.0, 453.33333333333337)","(13.0, 17.0, 16.0)","(4.4, 11.5, 8.915384615384616)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:17.142623,"(1.3, 1.47, 1.449375)","(18.0, 120.0, 82.0)","(91.0, 590.0, 528.75)","(9.0, 20.0, 18.444444444444443)","(71.0, 560.0, 453.33333333333337)","(13.0, 17.0, 16.0)","(4.4, 11.5, 8.915384615384616)","(18.0, 85.0, 78.44444444444444)"
14-12-2022 19:08:18.334058,"(1.3, 1.47, 1.4483333333333333)","(18.0, 120.0, 111.55555555555556)","(91.0, 590.0, 528.75)","(9.0, 20.0, 18.444444444444443)","(71.0, 560.0, 453.33333333333337)","(13.0, 17.0, 16.0)","(4.4, 11.5, 8.915384615384616)","(18.0, 80.0, 74.0)"
