,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:44:43.923839,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.666666666666668)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.836734693877551)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.55)","(41.0, 170.0, 83.75)"
08-01-2023 15:44:45.682976,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.666666666666668)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.55)","(41.0, 170.0, 83.75)"
08-01-2023 15:44:47.332169,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 168.33333333333331)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.666666666666668)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.55)","(41.0, 170.0, 83.75)"
08-01-2023 15:44:48.909197,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 210.0, 168.33333333333331)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.666666666666668)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 170.0, 71.5)"
08-01-2023 15:44:50.543032,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 210.0, 168.33333333333331)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 220.0, 71.5)"
08-01-2023 15:44:52.158900,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 210.0, 168.33333333333331)","(11.0, 15.5, 13.5)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 220.0, 67.6923076923077)"
08-01-2023 15:44:53.766401,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 210.0, 150.71428571428572)","(11.0, 15.5, 13.5)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 210.0, 74.375)"
08-01-2023 15:44:55.319299,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.836734693877551)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:44:56.829016,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.836734693877551)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:44:58.311359,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:44:59.779055,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:45:01.286914,"(12.0, 15.0, 14.642857142857142)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.791666666666668)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.55)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:45:02.754514,"(12.0, 15.0, 16.1)","(15.0, 20.0, 18.5)","(10.0, 12.5, 12.115384615384615)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.821428571428573)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.77741935483871)","(4.4, 6.8, 6.4)","(7.5, 10.0, 9.63076923076923)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:45:04.199517,"(12.0, 18.5, 16.1)","(15.0, 21.0, 18.5)","(10.0, 12.5, 12.115384615384615)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.821428571428573)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.77741935483871)","(4.4, 6.6, 6.4)","(7.5, 10.0, 9.63076923076923)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:45:05.658339,"(12.0, 18.5, 16.785714285714285)","(15.0, 21.0, 19.571428571428573)","(10.0, 12.5, 12.155172413793103)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.583333333333332)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.840697674418605)","(4.4, 6.0, 5.77741935483871)","(4.4, 6.6, 6.4)","(7.5, 10.0, 9.63076923076923)","(41.0, 210.0, 112.5)"
08-01-2023 15:45:07.153046,"(12.0, 18.5, 17.333333333333332)","(15.0, 21.0, 19.571428571428573)","(10.0, 12.5, 12.133333333333333)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 17.0, 19.5)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.840697674418605)","(4.4, 6.0, 5.77741935483871)","(4.4, 6.6, 6.4)","(7.5, 10.0, 9.63076923076923)","(41.0, 170.0, 112.5)"
08-01-2023 15:45:08.703515,"(12.0, 18.5, 17.333333333333332)","(15.0, 21.0, 19.571428571428573)","(10.0, 12.5, 12.133333333333333)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 21.0, 18.142857142857142)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.8530303030303035)","(4.4, 6.0, 5.7444444444444445)","(4.4, 6.6, 6.4)","(7.5, 10.0, 9.466666666666667)","(41.0, 170.0, 112.5)"
08-01-2023 15:45:10.267277,"(12.0, 19.0, 17.666666666666668)","(15.0, 21.0, 20.375)","(10.0, 12.5, 12.133333333333333)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 21.0, 18.5)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.8530303030303035)","(4.4, 6.0, 5.7444444444444445)","(4.4, 6.6, 6.4)","(7.5, 10.0, 9.76)","(41.0, 160.0, 81.25)"
08-01-2023 15:45:11.805188,"(12.0, 19.0, 17.666666666666668)","(15.0, 21.0, 20.375)","(10.0, 12.5, 12.133333333333333)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 21.0, 18.5)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.840697674418605)","(4.4, 6.0, 5.7444444444444445)","(4.4, 6.6, 6.4)","(7.5, 10.0, 9.76)","(41.0, 160.0, 78.75)"
08-01-2023 15:45:13.393228,"(12.0, 19.0, 17.666666666666668)","(15.0, 21.0, 20.375)","(10.0, 12.5, 12.133333333333333)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 21.0, 17.25)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.840697674418605)","(4.4, 6.0, 5.7444444444444445)","(4.4, 6.6, 6.4)","(7.5, 10.0, 9.76)","(41.0, 150.0, 78.75)"
08-01-2023 15:45:14.967969,"(12.0, 19.0, 17.833333333333332)","(14.0, 21.0, 19.0)","(10.0, 12.5, 12.133333333333333)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 21.0, 17.2)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.840697674418605)","(4.4, 6.0, 5.808333333333334)","(4.4, 6.6, 6.4)","(7.0, 10.0, 9.76)","(41.0, 150.0, 78.75)"
08-01-2023 15:45:16.478258,"(12.0, 19.0, 16.6)","(14.0, 21.0, 18.11111111111111)","(10.0, 12.5, 12.076923076923077)","(91.0, 200.0, 150.71428571428572)","(11.0, 15.5, 14.625)","(11.0, 20.0, 17.2)","(31.0, 75.0, 65.0)","(4.8, 4.9, 4.714545454545455)","(4.4, 6.0, 5.806060606060606)","(4.4, 6.6, 6.4)","(7.0, 10.0, 9.666666666666668)","(41.0, 150.0, 122.72727272727273)"
08-01-2023 15:45:18.009679,"(12.0, 19.0, 17.285714285714285)","(14.0, 22.0, 18.11111111111111)","(10.0, 12.5, 12.076923076923077)","(91.0, 200.0, 112.0)","(11.0, 15.5, 14.625)","(11.0, 20.0, 17.2)","(31.0, 75.0, 61.666666666666664)","(4.8, 4.9, 4.714545454545455)","(4.4, 6.0, 5.806060606060606)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.666666666666668)","(41.0, 150.0, 86.66666666666667)"
08-01-2023 15:45:19.514979,"(12.0, 19.0, 17.285714285714285)","(14.0, 22.0, 18.11111111111111)","(10.0, 12.5, 12.076923076923077)","(91.0, 200.0, 112.0)","(11.0, 15.5, 14.625)","(11.0, 20.0, 17.2)","(31.0, 75.0, 61.666666666666664)","(4.8, 4.9, 4.529090909090909)","(4.4, 6.0, 5.806060606060606)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.666666666666668)","(41.0, 150.0, 86.66666666666667)"
08-01-2023 15:45:21.077505,"(12.0, 19.0, 16.75)","(14.0, 22.0, 18.11111111111111)","(10.0, 12.5, 12.076923076923077)","(91.0, 200.0, 112.0)","(11.0, 15.5, 14.625)","(11.0, 20.0, 18.0)","(31.0, 75.0, 61.666666666666664)","(4.8, 4.9, 4.529090909090909)","(4.4, 6.0, 5.806060606060606)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.666666666666668)","(41.0, 150.0, 83.33333333333333)"
08-01-2023 15:45:22.549558,"(12.0, 18.5, 16.75)","(14.0, 22.0, 22.25)","(10.0, 12.5, 12.2)","(91.0, 200.0, 112.0)","(11.0, 15.5, 12.954545454545455)","(11.0, 19.0, 18.0)","(31.0, 75.0, 61.666666666666664)","(4.8, 4.9, 4.8428571428571425)","(4.4, 6.0, 5.806060606060606)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.65)","(41.0, 140.0, 80.0)"
08-01-2023 15:45:24.047795,"(12.0, 19.0, 16.333333333333332)","(14.0, 24.0, 20.642857142857142)","(10.0, 13.0, 12.25)","(91.0, 200.0, 112.0)","(11.0, 15.5, 12.954545454545455)","(11.0, 19.0, 18.0)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.6909090909090905)","(4.4, 6.0, 5.825)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.65)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:25.490014,"(12.0, 19.0, 16.333333333333332)","(14.0, 23.0, 21.166666666666668)","(10.0, 13.0, 12.25)","(91.0, 200.0, 112.0)","(11.0, 15.5, 12.954545454545455)","(11.0, 19.0, 18.0)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.753846153846154)","(4.4, 5.9, 5.903030303030303)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.65)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:26.954773,"(12.0, 19.0, 16.333333333333332)","(14.0, 23.0, 21.166666666666668)","(10.0, 13.0, 12.25)","(91.0, 200.0, 112.0)","(11.0, 15.5, 12.954545454545455)","(11.0, 19.0, 18.0)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.753846153846154)","(4.4, 6.0, 5.903030303030303)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.65)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:28.419771,"(12.0, 19.0, 16.333333333333332)","(14.0, 23.0, 19.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 200.0, 112.0)","(11.0, 15.5, 12.954545454545455)","(11.0, 19.0, 18.76923076923077)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.753846153846154)","(4.4, 6.0, 6.0)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.65)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:29.925520,"(12.0, 19.0, 16.333333333333332)","(14.0, 21.0, 19.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 200.0, 112.0)","(11.0, 15.5, 13.5)","(11.0, 19.0, 17.846153846153847)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.753846153846154)","(4.4, 6.4, 6.042857142857144)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.65)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:31.480718,"(12.0, 18.5, 17.333333333333332)","(14.0, 19.5, 18.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 200.0, 112.0)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.846153846153847)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.753846153846154)","(4.4, 6.4, 6.042857142857144)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.65)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:33.294742,"(12.0, 18.5, 17.4)","(14.0, 19.5, 18.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 200.0, 117.5)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.846153846153847)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.825)","(4.4, 6.4, 6.042857142857144)","(4.4, 6.6, 6.4)","(7.0, 9.8, 9.338461538461539)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:35.457829,"(12.0, 18.0, 16.333333333333332)","(14.0, 19.5, 18.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 200.0, 117.5)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.846153846153847)","(31.0, 75.0, 61.666666666666664)","(4.8, 4.9, 4.825)","(4.4, 6.4, 6.042857142857144)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.200000000000001)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:37.648876,"(12.0, 18.0, 16.333333333333332)","(14.0, 19.5, 18.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 200.0, 123.33333333333334)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.846153846153847)","(31.0, 75.0, 61.666666666666664)","(4.8, 4.9, 4.866666666666667)","(4.4, 6.4, 6.042857142857144)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.200000000000001)","(41.0, 130.0, 80.0)"
08-01-2023 15:45:39.714947,"(12.0, 18.0, 16.333333333333332)","(14.0, 19.5, 18.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 190.0, 135.0)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.833333333333332)","(31.0, 75.0, 61.666666666666664)","(4.8, 4.9, 4.739999999999999)","(4.4, 6.4, 6.066666666666666)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 8.84)","(41.0, 180.0, 117.5)"
08-01-2023 15:45:41.577614,"(12.0, 18.0, 16.714285714285715)","(14.0, 19.5, 18.833333333333332)","(10.0, 13.0, 12.25)","(91.0, 180.0, 135.0)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.5)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.739999999999999)","(4.4, 6.4, 6.066666666666666)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.08)","(41.0, 180.0, 75.83333333333333)"
08-01-2023 15:45:43.438513,"(12.0, 18.0, 16.714285714285715)","(14.0, 19.5, 18.9)","(10.0, 13.0, 12.25)","(91.0, 180.0, 135.0)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.5)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.727586206896552)","(4.4, 6.4, 6.08)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.08)","(41.0, 180.0, 75.83333333333333)"
08-01-2023 15:45:45.207732,"(12.0, 18.0, 16.714285714285715)","(14.0, 19.5, 18.9)","(10.0, 13.0, 12.25)","(91.0, 180.0, 135.0)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.5)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.727586206896552)","(4.4, 6.4, 6.08)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.08)","(41.0, 180.0, 75.83333333333333)"
08-01-2023 15:45:46.947990,"(12.0, 18.0, 16.714285714285715)","(14.0, 19.5, 18.9)","(10.0, 13.0, 12.25)","(91.0, 180.0, 135.0)","(11.0, 14.5, 13.5)","(11.0, 18.0, 17.5)","(31.0, 75.0, 61.666666666666664)","(4.8, 5.1, 4.727586206896552)","(4.4, 6.4, 6.08)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.08)","(41.0, 180.0, 75.83333333333333)"
08-01-2023 15:45:48.714125,"(12.0, 18.0, 16.166666666666668)","(14.0, 19.5, 18.9)","(10.0, 13.0, 12.25)","(91.0, 180.0, 139.28571428571428)","(11.0, 14.5, 14.4)","(11.0, 18.0, 17.5)","(31.0, 75.0, 69.6)","(4.8, 5.1, 5.015625)","(4.4, 6.4, 6.08)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.08)","(41.0, 180.0, 127.6923076923077)"
08-01-2023 15:45:50.604132,"(12.0, 18.5, 16.166666666666668)","(14.0, 19.5, 18.9)","(10.0, 13.0, 12.25)","(91.0, 180.0, 139.28571428571428)","(11.0, 14.5, 14.4)","(11.0, 18.0, 17.5)","(31.0, 75.0, 69.6)","(4.8, 5.1, 4.739999999999999)","(4.4, 6.4, 6.08)","(4.4, 6.6, 6.527272727272727)","(7.0, 9.8, 9.08)","(41.0, 180.0, 127.6923076923077)"
