,Loco Tonto,Indy Korie,Orson Thunder,Wheelin In,Kepler Bale,Watch The Clock,My Boy Charlott,Kinson Bale
10-01-2023 16:39:10.761856,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 9.8, 9.023529411764706)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 11.690909090909091)","(2.4, 2.72, 2.5033333333333334)"
10-01-2023 16:39:11.824689,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 9.8, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 11.690909090909091)","(2.4, 2.72, 2.5033333333333334)"
10-01-2023 16:39:12.967032,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 11.690909090909091)","(2.4, 2.72, 2.5033333333333334)"
10-01-2023 16:39:14.025307,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 11.577777777777778)","(2.4, 2.68, 2.4966666666666666)"
10-01-2023 16:39:15.211363,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 12.085714285714285)","(2.4, 2.68, 2.4966666666666666)"
10-01-2023 16:39:16.369374,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 12.085714285714285)","(2.4, 2.68, 2.4966666666666666)"
10-01-2023 16:39:17.517683,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 12.085714285714285)","(2.4, 2.68, 2.54)"
10-01-2023 16:39:18.597431,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 12.085714285714285)","(2.4, 2.64, 2.54)"
10-01-2023 16:39:19.803374,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 12.5)","(2.4, 2.64, 2.54)"
10-01-2023 16:39:20.883528,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 21.25)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.666666666666668)","(7.0, 13.0, 11.833333333333334)","(2.4, 2.64, 2.54)"
10-01-2023 16:39:22.011466,"(18.0, 40.0, 34.25)","(8.0, 11.5, 10.916666666666668)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 26.857142857142858)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 11.59090909090909)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:23.194169,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.84)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 11.59090909090909)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:24.349387,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.625)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 11.833333333333334)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:25.459558,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.8)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:26.541207,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:27.661425,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:28.683398,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:29.706500,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:30.755810,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:31.767819,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:32.739366,"(18.0, 40.0, 37.5)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:33.790481,"(18.0, 40.0, 37.25)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:34.819374,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:35.896033,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:37.005136,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.63076923076923)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:38.066045,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.076923076923077)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.1)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:39.209742,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 9.2, 9.076923076923077)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.071428571428571)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:40.268936,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 9.2, 9.076923076923077)","(8.5, 16.5, 15.485714285714286)","(7.0, 13.5, 12.131578947368421)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:41.538365,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 9.2, 9.52)","(8.5, 16.5, 12.45)","(7.0, 13.5, 12.205882352941176)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:42.834022,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 10.1)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 27.125)","(6.5, 10.0, 9.52)","(8.5, 15.5, 14.2)","(7.0, 13.5, 12.3)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:44.025675,"(18.0, 40.0, 37.3125)","(8.0, 11.5, 8.642857142857142)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 22.076923076923077)","(6.5, 10.0, 9.52)","(8.5, 15.0, 14.2)","(7.0, 13.5, 12.3)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:45.037118,"(18.0, 40.0, 35.22222222222222)","(8.0, 11.0, 8.642857142857142)","(4.6, 10.5, 9.728571428571428)","(13.0, 29.0, 22.076923076923077)","(6.5, 10.0, 9.52)","(8.5, 15.0, 14.2)","(7.0, 13.5, 12.3)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:46.052171,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 10.17741935483871)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 21.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 12.3)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:47.133971,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 10.04)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 21.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 12.3)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:48.226568,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 9.925)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 21.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 12.3)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:49.255591,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.0, 9.742857142857142)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 21.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 13.214285714285714)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:50.311193,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.0, 9.742857142857142)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 21.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 13.214285714285714)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:51.361870,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.0, 9.742857142857142)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 21.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 13.214285714285714)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:52.385644,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.0, 9.742857142857142)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 20.5625)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 13.214285714285714)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:53.430544,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 9.733333333333333)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 20.5625)","(6.5, 10.0, 8.666666666666666)","(8.5, 15.0, 14.2)","(7.0, 13.5, 13.0)","(2.4, 2.64, 2.4685714285714284)"
10-01-2023 16:39:54.478981,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 9.925)","(4.6, 10.5, 9.728571428571428)","(12.0, 29.0, 21.058823529411764)","(6.5, 10.0, 8.714285714285714)","(8.5, 15.0, 12.2)","(7.0, 13.5, 13.25)","(2.4, 2.64, 2.4494736842105262)"
10-01-2023 16:39:55.573753,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 10.327586206896552)","(4.6, 10.5, 9.4875)","(12.0, 29.0, 22.0)","(6.5, 10.0, 7.9375)","(8.5, 15.0, 11.64)","(7.0, 13.5, 13.25)","(2.4, 2.62, 2.5085714285714285)"
10-01-2023 16:39:56.620622,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.0, 9.928571428571429)","(4.6, 11.5, 10.1125)","(12.0, 29.0, 22.0)","(6.5, 10.0, 7.9375)","(8.5, 15.0, 11.64)","(7.0, 13.5, 13.25)","(2.4, 2.6, 2.514666666666667)"
10-01-2023 16:39:57.668794,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 10.327586206896552)","(4.6, 11.5, 10.1125)","(12.0, 29.0, 22.0)","(6.5, 10.0, 7.9375)","(8.5, 15.0, 11.64)","(7.0, 13.5, 13.25)","(2.4, 2.6, 2.485333333333333)"
10-01-2023 16:39:58.625476,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.0, 9.928571428571429)","(4.6, 11.5, 10.1125)","(12.0, 29.0, 22.0)","(6.5, 10.0, 7.9375)","(8.5, 15.0, 11.64)","(7.0, 13.5, 13.25)","(2.4, 2.56, 2.485333333333333)"
10-01-2023 16:39:59.668345,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 10.321428571428571)","(4.6, 11.5, 10.1125)","(12.0, 29.0, 22.0)","(6.5, 10.0, 7.9375)","(8.5, 15.0, 11.64)","(7.0, 13.5, 13.25)","(2.4, 2.56, 2.470666666666667)"
10-01-2023 16:40:00.799819,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 10.321428571428571)","(4.6, 11.5, 10.1125)","(12.0, 29.0, 22.0)","(6.5, 10.0, 8.625)","(8.5, 15.0, 11.64)","(7.0, 13.5, 13.25)","(2.4, 2.54, 2.470666666666667)"
10-01-2023 16:40:01.955357,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.5, 10.321428571428571)","(4.6, 11.5, 10.1125)","(12.0, 29.0, 22.0)","(6.5, 10.0, 8.4)","(8.5, 15.0, 11.64)","(7.0, 13.5, 13.25)","(2.4, 2.54, 2.470666666666667)"
10-01-2023 16:40:03.107766,"(18.0, 40.0, 35.22222222222222)","(7.5, 10.0, 9.1)","(4.6, 11.5, 11.017391304347825)","(12.0, 29.0, 25.351351351351354)","(6.5, 9.6, 8.4)","(8.5, 15.0, 12.642105263157895)","(7.0, 13.5, 13.416666666666666)","(2.4, 2.54, 2.470666666666667)"
10-01-2023 16:40:04.223320,"(18.0, 40.0, 32.52173913043478)","(8.0, 10.0, 9.1)","(4.6, 11.5, 11.017391304347825)","(13.0, 29.0, 19.666666666666668)","(6.5, 9.6, 8.4)","(8.5, 15.0, 11.382608695652173)","(7.0, 13.5, 13.416666666666666)","(2.4, 2.54, 2.470666666666667)"
10-01-2023 16:40:05.318479,"(18.0, 36.0, 33.23684210526316)","(8.0, 10.0, 9.1)","(4.6, 11.5, 10.738461538461538)","(13.0, 29.0, 19.666666666666668)","(6.5, 9.6, 8.4)","(8.5, 15.0, 11.8)","(7.0, 13.5, 13.416666666666666)","(2.4, 2.54, 2.470666666666667)"
10-01-2023 16:40:06.380345,"(18.0, 36.0, 30.5)","(8.0, 10.0, 9.1)","(4.6, 11.5, 10.983333333333334)","(13.0, 29.0, 19.666666666666668)","(6.5, 9.6, 8.4)","(8.5, 15.0, 11.38888888888889)","(7.0, 13.5, 13.416666666666666)","(2.4, 2.54, 2.486666666666667)"
10-01-2023 16:40:07.409006,"(18.0, 36.0, 30.5)","(8.0, 10.0, 9.1)","(4.6, 11.5, 10.466666666666667)","(13.0, 29.0, 19.666666666666668)","(6.5, 9.6, 8.4)","(8.5, 15.0, 11.5)","(7.0, 13.5, 13.416666666666666)","(2.4, 2.54, 2.492)"
10-01-2023 16:40:08.520351,"(18.0, 36.0, 29.47826086956522)","(8.0, 10.0, 9.1)","(4.6, 11.5, 11.293333333333333)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.6, 8.4)","(8.5, 15.0, 11.5)","(7.0, 13.5, 13.416666666666666)","(2.4, 2.54, 2.492)"
10-01-2023 16:40:09.523336,"(18.0, 36.0, 27.5)","(8.0, 10.0, 9.1)","(4.6, 11.5, 10.533333333333333)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.6, 8.4)","(8.5, 15.0, 12.0)","(7.0, 13.5, 13.966666666666667)","(2.4, 2.54, 2.492)"
10-01-2023 16:40:10.599536,"(18.0, 36.0, 27.5)","(8.0, 10.5, 8.966666666666667)","(4.6, 11.5, 11.016666666666666)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.266666666666666)","(8.5, 15.0, 12.0)","(7.0, 14.5, 13.966666666666667)","(2.4, 2.54, 2.492)"
10-01-2023 16:40:11.656765,"(18.0, 36.0, 27.5)","(8.0, 10.5, 8.966666666666667)","(4.6, 11.5, 11.016666666666666)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.5, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:12.702287,"(18.0, 36.0, 27.857142857142858)","(8.0, 10.0, 8.379999999999999)","(4.6, 11.5, 11.329411764705883)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:13.719330,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.542857142857143)","(4.6, 11.5, 11.329411764705883)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:14.812652,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.489655172413793)","(4.6, 11.5, 11.329411764705883)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:15.853939,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.489655172413793)","(4.6, 11.5, 11.329411764705883)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:16.974382,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.489655172413793)","(4.6, 11.5, 13.682352941176472)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:18.147543,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.489655172413793)","(4.6, 14.0, 13.682352941176472)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:19.288709,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.489655172413793)","(4.6, 14.0, 12.714285714285715)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:20.419755,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.44)","(4.6, 14.0, 12.356521739130434)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:21.527510,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 9.44)","(4.6, 14.0, 12.356521739130434)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:22.546256,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 8.939130434782609)","(4.6, 14.0, 12.356521739130434)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.799999999999999)","(8.5, 15.0, 13.03125)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.4723076923076923)"
10-01-2023 16:40:23.500970,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 8.864)","(4.6, 14.0, 12.083870967741936)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 8.472727272727273)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.436470588235294)"
10-01-2023 16:40:24.597629,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 8.864)","(4.6, 14.0, 12.083870967741936)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 7.9692307692307685)","(8.5, 15.0, 12.954545454545453)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.436470588235294)"
10-01-2023 16:40:25.636276,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 8.864)","(4.6, 14.0, 12.083870967741936)","(13.0, 29.0, 24.200000000000003)","(6.5, 9.2, 7.9692307692307685)","(8.5, 15.0, 12.954545454545453)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.436470588235294)"
10-01-2023 16:40:26.736892,"(18.0, 36.0, 27.857142857142858)","(8.0, 9.6, 8.864)","(4.6, 14.0, 12.083870967741936)","(13.0, 29.0, 16.53846153846154)","(6.5, 8.8, 8.5)","(8.5, 15.0, 12.954545454545453)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.436470588235294)"
10-01-2023 16:40:27.781010,"(18.0, 36.0, 24.434782608695652)","(8.0, 9.6, 8.864)","(4.6, 14.0, 10.63529411764706)","(13.0, 29.0, 18.6)","(6.5, 8.8, 8.0)","(8.5, 15.0, 11.977272727272727)","(7.0, 14.0, 13.875)","(2.4, 2.54, 2.348)"
10-01-2023 16:40:28.818670,"(18.0, 36.0, 24.434782608695652)","(8.0, 9.6, 8.864)","(4.6, 14.0, 9.76923076923077)","(13.0, 29.0, 20.333333333333332)","(6.5, 8.6, 7.485714285714286)","(8.5, 15.0, 12.725)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.4193548387096775)"
10-01-2023 16:40:29.791550,"(18.0, 36.0, 24.916666666666668)","(8.0, 9.6, 8.864)","(4.6, 14.0, 11.25)","(13.0, 29.0, 20.333333333333332)","(6.5, 8.6, 7.485714285714286)","(8.5, 15.0, 12.725)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.4193548387096775)"
10-01-2023 16:40:30.817033,"(18.0, 36.0, 24.916666666666668)","(8.0, 9.6, 8.864)","(4.6, 14.0, 11.25)","(13.0, 29.0, 20.333333333333332)","(6.5, 8.6, 7.485714285714286)","(8.5, 15.0, 12.725)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.4331428571428573)"
10-01-2023 16:40:31.839702,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.4, 9.081818181818182)","(4.6, 14.0, 12.035714285714285)","(13.0, 29.0, 17.0)","(6.5, 8.6, 7.481081081081081)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
10-01-2023 16:40:32.915746,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.2, 9.066666666666666)","(4.6, 14.0, 9.6)","(13.0, 29.0, 17.46153846153846)","(6.5, 8.6, 7.7333333333333325)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
10-01-2023 16:40:33.942665,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.2, 8.959999999999999)","(4.6, 14.0, 9.6)","(13.0, 29.0, 17.46153846153846)","(6.5, 8.2, 7.208333333333333)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
10-01-2023 16:40:34.988672,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.2, 8.564705882352941)","(4.6, 14.0, 9.733333333333333)","(13.0, 29.0, 17.46153846153846)","(6.5, 8.2, 7.208333333333333)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
10-01-2023 16:40:35.986582,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.2, 8.564705882352941)","(4.6, 14.0, 12.08)","(13.0, 29.0, 17.46153846153846)","(6.5, 8.2, 7.208333333333333)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
10-01-2023 16:40:37.032914,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.2, 8.564705882352941)","(4.6, 14.0, 11.169230769230769)","(13.0, 29.0, 17.46153846153846)","(6.5, 8.2, 7.208333333333333)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
10-01-2023 16:40:38.136722,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.2, 8.564705882352941)","(4.6, 14.0, 11.955555555555556)","(13.0, 29.0, 17.46153846153846)","(6.5, 8.0, 7.325)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
10-01-2023 16:40:39.279043,"(18.0, 36.0, 25.76923076923077)","(8.0, 9.2, 8.564705882352941)","(4.6, 14.0, 11.371428571428572)","(13.0, 29.0, 17.46153846153846)","(6.5, 8.0, 7.325)","(8.5, 15.0, 13.25)","(7.0, 14.0, 13.892857142857142)","(2.4, 2.54, 2.362222222222222)"
